analysis	disease_name	compartment	role	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SLC2A1	detection_fraction	6	6	0.022236059490869254	0.013145857947637882	0.009090201543231372	0.3266413067374847	0.6129059507133482	0.5573583585659823	0.7992033560771866
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SOCS3	mean_z_vs_controls	6	6	1.0484410471388685	0.016607344933077847	1.0318337022057906	1.879367248567914	3.5264228573172676	0.012304456839476145	0.3057230480046526
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SOCS3	detection_fraction	6	6	0.46302633268771487	0.20414893366551942	0.2588773990221954	2.059156301914298	3.8637769469446366	0.003948486330829218	0.2952760022539283
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SPP1	mean_z_vs_controls	6	6	0.09832342507599855	0.0	0.09832342507599855	0.8162159036807446	1.5315380330475274	0.18620176587589427	0.6065652203769734
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SPP1	detection_fraction	6	6	0.03728574797229255	0.0	0.03728574797229255	1.0486404212808889	1.9676566959063422	0.10624199809838619	0.51417520373867
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	STAT1	mean_z_vs_controls	6	6	0.40112115807402643	0.028561795231644264	0.37255936284238217	1.4191597164885568	2.662894794097659	0.024884353908064132	0.33253420197542416
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	STAT1	detection_fraction	6	6	0.34893475611351116	0.20759618842143113	0.14133856769208003	1.3700640253485568	2.5707722099865373	0.030526996270905046	0.344518378271369
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	STAT3	mean_z_vs_controls	6	6	0.3061702478057529	-0.010101726894735742	0.3162719747004887	1.5833685721500574	2.971014381910994	0.014049943825807711	0.3057230480046526
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	STAT3	detection_fraction	6	6	0.4046543787183976	0.28291614227496104	0.12173823644343656	1.1744104467933423	2.203650109684545	0.05221678936452368	0.40302958687675466
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TNF	mean_z_vs_controls	6	6	0.22249919551766362	0.008091396174038656	0.21440779934362497	0.6201571461695006	1.1636556596627015	0.28673420215580664	0.6620126992034718
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TNF	detection_fraction	6	6	0.1444453552169619	0.09569126063766031	0.04875409457930158	0.5383826090078017	1.0102148687724186	0.34460030556918747	0.6902285016844426
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TREM1	mean_z_vs_controls	6	6	3.5479255305949855	0.006268450702923219	3.541657079892062	2.1234208794887297	3.9843622532209926	0.010271629966178988	0.3057230480046526
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TREM1	detection_fraction	6	6	0.31648685397054355	0.036181909342305786	0.28030494462823774	1.981879888782644	3.718776383693037	0.012338397860578212	0.3057230480046526
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TREM2	mean_z_vs_controls	6	6	-0.07136771248332603	0.03949127638404289	-0.11085898886736892	-0.6483719287653765	-1.2165975497249826	0.2660546768497458	0.6514337848846101
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TREM2	detection_fraction	6	6	0.028722626539652633	0.06301688434273385	-0.03429425780308122	-0.7737369163874073	-1.4518309551142168	0.19738119370691792	0.6090208768245021
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TYROBP	mean_z_vs_controls	6	6	0.4350995053463537	0.03578510378578015	0.3993144015605736	2.025902606259933	3.8013800989974444	0.0041356446578853	0.2952760022539283
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TYROBP	detection_fraction	6	6	0.8485618764996801	0.7352731278145922	0.11328874868508787	1.5030921029004076	2.8203845482356407	0.019835346789784755	0.31275036525992816
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ACSL1	mean_z_vs_controls	6	6	0.09481534154181319	-0.03434318884788551	0.1291585303896987	0.971272526773262	1.82248447806435	0.11156293809523275	0.5188125591320519
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ACSL1	detection_fraction	6	6	0.04229806090435429	0.021241152928612714	0.021056907975741578	0.8674402188197545	1.6276547424848526	0.14858035522288637	0.5681999796002751
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	APOE	mean_z_vs_controls	6	6	-0.11938462636706244	0.15148708563171828	-0.27087171199878074	-0.357671004165661	-0.6711297142431965	0.5187463753479667	0.7742595870226865
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	APOE	detection_fraction	6	6	0.3037170372107411	0.4382828644343801	-0.13456582722363897	-0.5540549395934729	-1.0396222476904335	0.3234304467926861	0.6879479165261195
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QA	mean_z_vs_controls	6	6	0.0	0.0	0.0				1.0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QA	detection_fraction	6	6	0.0	0.0	0.0				1.0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QB	mean_z_vs_controls	6	6	-0.03327744818535839	0.011994906305812765	-0.04527235449117115	-0.41602971743799094	-0.780633325399551	0.4532748516820867	0.7387719973410709
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QB	detection_fraction	6	6	0.00443856554967666	0.009796062304194856	-0.005357496754518196	-0.6043328954896663	-1.1339632196460907	0.2853945968258413	0.6602669139312745
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QC	mean_z_vs_controls	6	6	0.050862836499252384	0.008272314487973702	0.04259052201127868	0.261720057057439	0.49108847253191895	0.6373180362418184	0.8389537872149306
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QC	detection_fraction	6	6	0.0025622183029590435	0.0038965273120202693	-0.0013343090090612258	-0.25262408055799923	-0.47402088797031333	0.6467661073074766	0.8440792180977054
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1R	mean_z_vs_controls	6	6	-0.18507984229598975	-0.0036774122871736	-0.18140243000881615	-0.503883429177509	-0.945481008796436	0.38080021932147834	0.6986539543015647
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1R	detection_fraction	6	6	0.7705645695053315	0.8419672949763392	-0.07140272547100768	-0.6526721021298024	-1.224666345035901	0.2660403005728554	0.6514337848846101
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1S	mean_z_vs_controls	6	6	-0.6283971459972869	-0.026903010475815937	-0.601494135521471	-1.5967927054315822	-2.996203269543103	0.020933216890364346	0.3145560925067367
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1S	detection_fraction	6	6	0.6852736298612859	0.8692647774648026	-0.18399114760351665	-1.347876587543225	-2.5291399596205446	0.047440428143422274	0.3967759178548172
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C2	mean_z_vs_controls	6	6	-0.1496528722664165	-0.04280776254273286	-0.10684510972368363	-0.3473282043363264	-0.6517226048798639	0.5317118103999967	0.7803216400727608
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C2	detection_fraction	6	6	0.39938779511784445	0.47212967553909135	-0.07274188042124691	-0.4046099933515472	-0.7592054878795675	0.46742168159235403	0.7455431334661894
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C3	mean_z_vs_controls	6	6	0.44831120950351466	0.04677422340778888	0.4015369860957258	0.8228349267871773	1.5439578910574092	0.15448690458915024	0.5742479498128893
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C3	detection_fraction	6	6	0.28199053619713055	0.18429564508691554	0.09769489111021501	0.5482099427474182	1.0286547635573664	0.32789211409955876	0.6879479165261195
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C3AR1	mean_z_vs_controls	6	6	0.05208839173219876	0.007085413820626318	0.04500297791157244	0.3518999318583905	0.6603009412553213	0.5257658213798642	0.7785044080630182
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C3AR1	detection_fraction	6	6	0.00505364201016375	0.0015817124972054549	0.003471929512958295	0.5782507625704832	1.0850230086448183	0.31636062964915534	0.6879479165261195
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C5AR1	mean_z_vs_controls	6	6	-0.06648699249859238	-0.023829826721056786	-0.0426571657775356	-0.6253773781365324	-1.1734508422397452	0.2697317823945608	0.652731043970699
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C5AR1	detection_fraction	6	6	0.007687565014457124	0.013427523944879347	-0.005739958930422223	-0.6764629952164898	-1.2693073002514481	0.23310903392878057	0.6267576227554601
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CALR	mean_z_vs_controls	6	6	0.17583986093756243	-0.03449288381055571	0.21033274474811814	0.6311697643855728	1.1843196084601804	0.2781871287867369	0.6555039370018056
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CALR	detection_fraction	6	6	0.748373425785585	0.7051213784269478	0.04325204735863719	0.24614935658890613	0.461871791184239	0.6574627045003063	0.8488229116850575
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CCL2	mean_z_vs_controls	6	6	-0.8404321404710059	-0.1316974251434031	-0.7087347153276028	-1.6122626470582901	-3.0252308881713175	0.019228706226076014	0.30904391528683267
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CCL2	detection_fraction	6	6	0.45547596147369124	0.720925243173134	-0.26544928169944276	-1.5412570169411133	-2.8919967492693917	0.01616893874653321	0.3057230480046526
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CCL3	mean_z_vs_controls	6	6	0.49935751001633527	0.07376549563160258	0.4255920143847327	0.8796689173936867	1.6506005303287232	0.14462460020275447	0.5638050452026103
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CCL3	detection_fraction	6	6	0.014494012279841588	0.0052854162009091585	0.00920859607893243	0.6502539344331115	1.220128923281353	0.25862525023755756	0.6408371052934313
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CCL4	mean_z_vs_controls	6	6	0.25489778805824675	-0.0062124831892617334	0.26111027124750846	0.722504693684023	1.355699408015026	0.23068508779794747	0.6265117753541829
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CCL4	detection_fraction	6	6	0.01258217091550425	0.004712068708547582	0.007870102206956667	0.6582430210178183	1.235119552474697	0.2591434734103981	0.6415293728850961
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD36	mean_z_vs_controls	6	6	-0.09031827954665905	0.018621836647549284	-0.10894011619420833	-0.778771238023928	-1.461277297708322	0.17581133078214028	0.6012681559152538
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD36	detection_fraction	6	6	0.04885203434278168	0.056293857076726884	-0.007441822733945204	-0.16769836920501166	-0.3146672704603178	0.7602473309492764	0.9060865487349401
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD68	mean_z_vs_controls	6	6	-0.22215269751347078	0.005984553183743649	-0.2281372506972144	-1.9445689926057357	-3.6487666518508424	0.006864289383770919	0.2952760022539283
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD68	detection_fraction	6	6	0.1050891761254476	0.1873047882829287	-0.0822156121574811	-1.277886374855273	-2.3978111381784517	0.041128266747341234	0.36618656482241846
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD74	mean_z_vs_controls	6	6	0.16929951922535869	0.05580966598764613	0.11348985323771255	0.21897066063326315	0.4108740020490451	0.6913057539699705	0.8689037225846237
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD74	detection_fraction	6	6	0.39099049345676945	0.3623255691922132	0.028664924264556246	0.14495935373053181	0.27200004616809936	0.7913874170154345	0.920600520616482
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD93	mean_z_vs_controls	6	6	0.7238127446603215	0.016257563119431467	0.70755518154089	1.059173554837115	1.987420945262159	0.10271835671831887	0.5110160688984609
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD93	detection_fraction	6	6	0.1838683211376646	0.04911756103800502	0.13475076009965958	1.0052989491988447	1.8863312615420031	0.11634152841386199	0.5222931289024966
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CEBPB	mean_z_vs_controls	6	6	0.07702749462488483	0.020696966344806927	0.056330528280077896	0.09182004107090598	0.1722900576451927	0.8687352487817416	0.9555234503634049
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CEBPB	detection_fraction	6	6	0.43097547134993347	0.4542356041511508	-0.023260132801217304	-0.14772987487214387	-0.27719861983054145	0.7878343509988992	0.9204537045598273
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CFB	mean_z_vs_controls	6	6	0.5621517306442624	0.0062227818690755955	0.5559289487751868	1.1278024891870022	2.1161954798557483	0.08593650905939475	0.47592879037842123
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CFB	detection_fraction	6	6	0.09990129655793183	0.024497020579096793	0.07540427597883503	1.0677999418795292	2.003607397625642	0.09737065347022597	0.5010298375881742
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CFD	mean_z_vs_controls	6	6	-0.2432208551755112	0.16482732898239605	-0.4080481841579072	-0.5863123219745562	-1.1001496249939147	0.29704484138273984	0.6729801867234445
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CFD	detection_fraction	6	6	0.2869193074045111	0.5359065541534084	-0.24898724674889727	-1.1289314477171093	-2.1183138445173477	0.07668150081447792	0.4556971318268677
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CIITA	mean_z_vs_controls	6	6	0.11091890528702475	0.019744482964831497	0.09117442232219325	0.3931499658771615	0.737702025550982	0.4912592071564831	0.7618488628304351
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CIITA	detection_fraction	6	6	0.0397023296379174	0.020102294792185404	0.019600034845731997	0.42345224557916067	0.7945608709157598	0.4594568688152659	0.7424611987349704
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSB	mean_z_vs_controls	6	6	0.31964684922198117	0.08150962693979726	0.23813722228218392	0.7840972996983208	1.4712710579179733	0.17896394920776892	0.6012681559152538
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSB	detection_fraction	6	6	0.6006428519812538	0.5387527456265392	0.06189010635471459	0.40940562183755647	0.7682039494208929	0.47093660113767793	0.7498032993705397
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSD	mean_z_vs_controls	6	6	-0.37520465618600746	0.06508905235523194	-0.4402937085412394	-1.3250960117557198	-2.486394752040109	0.033454041406613184	0.35400478916493655
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSD	detection_fraction	6	6	0.42445595145497467	0.5961408269989451	-0.17168487554397044	-0.9528988587027162	-1.7880083408931262	0.11196267704334698	0.5188125591320519
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSS	mean_z_vs_controls	6	6	0.12965413573260878	0.005269261666126954	0.12438487406648183	0.4451168814907789	0.8352121418860307	0.4266405191888382	0.7202743146079318
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSS	detection_fraction	6	6	0.3785158645147822	0.29351686698151275	0.08499899753326945	0.5418071245167196	1.0166405898629018	0.3395800601026237	0.6885768109369745
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL1	mean_z_vs_controls	6	6	0.1543939163762366	-0.06311426277736003	0.2175081791535966	0.4902017963543118	0.9198089520178002	0.3817115591418647	0.6994132272511215
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL1	detection_fraction	6	6	0.3287248462785011	0.30113474627353587	0.027590100004965257	0.16028707209069407	0.3007607987123323	0.769868696393483	0.9095484768719285
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL10	mean_z_vs_controls	6	6	0.02737921751966967	0.02346999912124703	0.003909218398422638	0.01538997703929582	0.0288775740059937	0.9777080278009272	1.0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL10	detection_fraction	6	6	0.06872300911595015	0.07223434502827868	-0.0035113359123285226	-0.044356684054143565	-0.08323036630681166	0.9358950676971712	0.9924256422560608
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL2	mean_z_vs_controls	6	6	0.5267435453425032	-0.0470867016275679	0.5738302469700711	1.7336667726360238	3.2530321780661833	0.008991277996437771	0.3057230480046526
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL2	detection_fraction	6	6	0.32258901064304824	0.17090591756799664	0.1516830930750516	1.1520278996836222	2.1616517584879698	0.05667359171146434	0.4174020073278216
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL8	mean_z_vs_controls	6	6	0.5636250780241546	0.012115164885270447	0.5515099131388842	2.642617301777954	4.958576384276659	0.0011340688527967631	0.2752626880209781
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL8	detection_fraction	6	6	0.14948096396249824	0.04538976131481672	0.10409120264768151	2.070286296859145	3.884661140071468	0.0054476006994380426	0.2952760022539283
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FABP5	mean_z_vs_controls	6	6	-0.6373283591284138	-0.09529683902098374	-0.54203152010743	-1.6196465131547138	-3.0390858886762167	0.013131527362690248	0.3057230480046526
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FABP5	detection_fraction	6	6	0.3244102547585824	0.5843793103525355	-0.25996905559395317	-1.5093577933361844	-2.832141416929843	0.017901314939904586	0.3057230480046526
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FOS	mean_z_vs_controls	6	6	-0.7311785961093665	-0.16133394258415	-0.5698446535252165	-1.2960302453173278	-2.431856085788531	0.04552043736512563	0.3920694662975438
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FOS	detection_fraction	6	6	0.8939590070797009	0.8953479052544256	-0.001388898174724762	-0.015868515573512328	-0.02977549814852311	0.9769248235703698	1.0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GBP1	mean_z_vs_controls	6	6	-0.3810973814236926	-0.07956159645502157	-0.301535784968671	-0.6348551513848383	-1.1912348257824852	0.27400615957027646	0.6548347028314404
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GBP1	detection_fraction	6	6	0.41715392487745384	0.5117430260518486	-0.09458910117439479	-0.38371760231851204	-0.7200032482220197	0.4890513812124591	0.7597408964353183
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GPNMB	mean_z_vs_controls	6	6	-0.10064385449545458	-0.012225194412567966	-0.08841866008288662	-0.4121229863192897	-0.7733027805446915	0.4596846513388889	0.7424611987349704
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GPNMB	detection_fraction	6	6	0.08296074556864927	0.1104338403732484	-0.027473094804599127	-0.35015202161380515	-0.6570211827920716	0.5271284623255267	0.7785709386055482
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HIF1A	mean_z_vs_controls	6	6	1.0917229996509714	-0.02700092840004521	1.1187239280510166	2.955228604330219	5.5451565982375355	0.0006120589557745977	0.2752626880209781
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HIF1A	detection_fraction	6	6	0.613222453523	0.2942738286785438	0.3189486248444562	1.8772985523802128	3.522541179839535	0.007360264683931607	0.2952760022539283
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HK2	mean_z_vs_controls	6	6	-0.04590830157505282	0.0019800421156130504	-0.04788834369066587	-0.5883982707584691	-1.1040636750426156	0.29962167539050405	0.6738349660407436
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HK2	detection_fraction	6	6	0.010272497229018967	0.014318264008154622	-0.0040457667791356546	-0.29662180740479077	-0.5565777111461752	0.592355012338169	0.8163406484958967
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DPA1	mean_z_vs_controls	6	6	0.08607775198827745	0.04639159884837937	0.03968615313989808	0.08811200306280859	0.1653323382332364	0.8721932339258984	0.9566528968734854
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DPA1	detection_fraction	6	6	0.24908087145488478	0.2710625449186255	-0.021981673463740747	-0.1291674991788702	-0.24236839386978226	0.8135893076686995	0.9326935042245527
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DPB1	mean_z_vs_controls	6	6	0.05559179280372248	0.019889523518872677	0.035702269284849805	0.10914989343175165	0.2048075911532325	0.8426578021233975	0.9444463954334755
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DPB1	detection_fraction	6	6	0.3355764750322708	0.34040841233457586	-0.004831937302305078	-0.03564805448535824	-0.06688959502292609	0.9483903276823751	0.9953034030861586
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DRA	mean_z_vs_controls	6	6	0.23687470267226804	0.0376175515520236	0.19925715112024445	0.37083037058693175	0.6958217964166747	0.5094878240083567	0.770571421703675
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DRA	detection_fraction	6	6	0.22437740429609707	0.14694182953950952	0.07743557475658755	0.45188631511965716	0.8479142284516868	0.4259510366459939	0.7200502338282498
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DRB1	mean_z_vs_controls	6	6	0.17630366843067224	0.04521543348577236	0.13108823494489988	0.30765955136194983	0.577288805592139	0.5769276175151976	0.8122981100176483
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DRB1	detection_fraction	6	6	0.253042096944713	0.2209615004714919	0.03208059647322112	0.18034550476211042	0.3383982085950159	0.7420936544254215	0.898601421275022
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IFI30	mean_z_vs_controls	6	6	-0.08890962279851185	-0.005668687853247573	-0.08324093494526427	-0.8087779418364726	-1.5175815279102363	0.1601779311255769	0.580686472865368
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IFI30	detection_fraction	6	6	0.006845504349530115	0.0278178847220636	-0.020972380372533485	-1.2533479315481888	-2.3517674884197244	0.05170693667269512	0.40256473015321476
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL1B	mean_z_vs_controls	6	6	0.19468340024964856	-0.0002471261581374988	0.19493052640778605	0.8353851100640975	1.5675069090606635	0.17180515188717868	0.5993099194402103
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL1B	detection_fraction	6	6	0.006265922006662748	0.0008460236886632825	0.0054198983179994656	0.7925384782009285	1.4871099871304376	0.19129070657123035	0.6090208768245021
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL31RA	mean_z_vs_controls	6	6	0.0314026569026912	-0.025992455006834645	0.05739511190952584	0.6604241664933758	1.239212228488925	0.25175801796850317	0.6397559472690629
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL31RA	detection_fraction	6	6	0.011425852730200558	0.0011737089201877935	0.010252143810012765	0.7833854073201637	1.4699352713354434	0.19839659985906158	0.6090208768245021
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL6ST	mean_z_vs_controls	6	6	-0.22188114661197642	-0.051868563128793295	-0.17001258348318313	-0.5403115239528938	-1.0138342623514955	0.3368170204478032	0.6882141173935855
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL6ST	detection_fraction	6	6	0.6283303197950382	0.6632562158832088	-0.03492589608817065	-0.18443052749874755	-0.3460632977691064	0.7389161351717772	0.8977921557101327
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IRF1	mean_z_vs_controls	6	6	-0.6093100018586683	-0.10393667057647142	-0.505373331282197	-1.0700845506180259	-2.007894210903675	0.08081021114613286	0.46003713562439436
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IRF1	detection_fraction	6	6	0.6268620049097069	0.7407275922794797	-0.11386558736977281	-0.7099741020270758	-1.3321871514997337	0.21440430249052295	0.6186225517529998
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	JUNB	mean_z_vs_controls	6	6	-0.3473311873342964	0.09695235751816855	-0.44428354485246496	-0.9386403886307711	-1.7612539134067495	0.11255898027217223	0.5188125591320519
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	JUNB	detection_fraction	6	6	0.8122452464649079	0.8426788826070303	-0.030433636142122356	-0.2584384130107823	-0.4849308337923232	0.6397101970683338	0.8399217963104989
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP1	mean_z_vs_controls	6	6	-0.1670979350665426	0.06378392320810684	-0.23088185827464947	-1.0788183660829918	-2.0242822407103644	0.07951559769055479	0.4593499263148021
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP1	detection_fraction	6	6	0.3782129076042911	0.45591154431416814	-0.07769863670987703	-0.5180692330952565	-0.9720990863558304	0.36842122053686827	0.6940552836779256
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP2	mean_z_vs_controls	6	6	-0.2113753948118535	-0.03078243000632011	-0.18059296480553338	-0.8635613728516099	-1.6203765210023293	0.13698274482472017	0.5571876232570039
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP2	detection_fraction	6	6	0.414009259637015	0.4821553087947776	-0.06814604915776257	-0.4311101954383323	-0.8089301590068184	0.4394150109007559	0.7287309062611209
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP3	mean_z_vs_controls	6	6	0.06161499687513802	0.0	0.06161499687513802	1.0703180092866795	2.0083322700355484	0.10086078274910114	0.5110160688984609
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP3	detection_fraction	6	6	0.057513541209193386	0.0	0.057513541209193386	1.0648670813503673	1.9981042122236181	0.10218658582493953	0.5110160688984609
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LDHA	mean_z_vs_controls	6	6	0.14116200900359632	-0.0861066991459312	0.22726870814952754	0.6002566044166869	1.1263145144641808	0.2868886008461806	0.6620126992034718
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LDHA	detection_fraction	6	6	0.757029586297557	0.7127361566809803	0.044293429616576674	0.24423815409105884	0.45828563303526293	0.6578963610460556	0.8488229116850575
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LIFR	mean_z_vs_controls	6	6	-0.28924175532958535	-0.002203155420708265	-0.2870385999088771	-1.3300510887515045	-2.4956924009115666	0.03458951749022808	0.354491376176637
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LIFR	detection_fraction	6	6	0.18669216638383243	0.30974301022426065	-0.12305084384042822	-1.011589705076689	-1.8981351627403118	0.08714877040673674	0.4764985216580543
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LIPA	mean_z_vs_controls	6	6	0.001413811788521507	-0.01550819465712379	0.0169220064456453	0.09795864581582668	0.18380846422646088	0.8579469835303072	0.9522502470092583
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LIPA	detection_fraction	6	6	0.14223729143741815	0.13707423767166743	0.005163053765750714	0.08549369708723052	0.1604193793388188	0.8768434568653297	0.9596139317915762
