analysis	dataset_path	disease_name	compartment	donor_id	disease	group	module	n_cells	mean_score	high_fraction	cell_types
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	hla_ii_apc	65	-0.09343854993222105	0.03076923076923077	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	ifn_apc	65	-0.03376512551321694	0.2923076923076923	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	lysosomal_apc	65	-0.027928995160675794	0.2923076923076923	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	mif_cd74_receptor_state	65	-0.18696447663895782	0.15384615384615385	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	hla_ii_apc	728	-0.03990304869102365	0.042582417582417584	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	ifn_apc	728	0.09721372945880985	0.4835164835164835	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	lysosomal_apc	728	0.012511493737889954	0.2554945054945055	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	mif_cd74_receptor_state	728	0.01976433014815794	0.34203296703296704	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	hla_ii_apc	1115	0.1380113943574183	0.11031390134529148	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	ifn_apc	1115	-0.01898522493527921	0.262780269058296	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	lysosomal_apc	1115	0.03656591423934712	0.2699551569506726	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	mif_cd74_receptor_state	1115	-0.08074770566693089	0.25291479820627805	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	hla_ii_apc	272	0.08646819149489123	0.09926470588235294	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	ifn_apc	272	0.02926926225881453	0.3014705882352941	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	lysosomal_apc	272	0.09105149299056847	0.2867647058823529	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	mif_cd74_receptor_state	272	-0.28573728191591174	0.1213235294117647	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	hla_ii_apc	2411	-0.022900308509218033	0.05184570717544587	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	ifn_apc	2411	-0.05368498196477248	0.19618415595188718	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	lysosomal_apc	2411	0.05067735592091073	0.29075072583990047	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	mif_cd74_receptor_state	2411	0.10799401844512818	0.27208627125673995	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	hla_ii_apc	582	0.07938562666577931	0.09965635738831616	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	ifn_apc	582	0.0026633276722472766	0.3006872852233677	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	lysosomal_apc	582	0.04376539218982788	0.2972508591065292	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	mif_cd74_receptor_state	582	-0.09807384151490413	0.23711340206185566	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	hla_ii_apc	1494	0.05006038415355866	0.07362784471218206	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	ifn_apc	1494	-0.16250147072737697	0.17269076305220885	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	lysosomal_apc	1494	-0.052825582831076856	0.19678714859437751	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	mif_cd74_receptor_state	1494	-0.21171171140582526	0.20147255689424365	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control10_1_C_F	normal	control	hla_ii_apc	802	0.02462264270255996	0.06359102244389027	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control10_1_C_F	normal	control	ifn_apc	802	-0.12835109684430895	0.21820448877805487	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control10_1_C_F	normal	control	lysosomal_apc	802	-0.10248498797498128	0.15586034912718205	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control10_1_C_F	normal	control	mif_cd74_receptor_state	802	-0.16865647834271513	0.24189526184538654	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control15_1_C_F	normal	control	hla_ii_apc	776	0.020083722108773912	0.06314432989690721	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control15_1_C_F	normal	control	ifn_apc	776	-0.10211745372765006	0.23711340206185566	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control15_1_C_F	normal	control	lysosomal_apc	776	-0.07484312721513518	0.19974226804123713	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control15_1_C_F	normal	control	mif_cd74_receptor_state	776	-0.11096142258234057	0.25128865979381443	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control16_1_C_F	normal	control	hla_ii_apc	370	-0.025649342565133862	0.043243243243243246	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control16_1_C_F	normal	control	ifn_apc	370	-0.15252603062645323	0.21351351351351353	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control16_1_C_F	normal	control	lysosomal_apc	370	-0.13128662489500154	0.12432432432432433	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control16_1_C_F	normal	control	mif_cd74_receptor_state	370	-0.14215604262987336	0.24054054054054055	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control17_1_C_M	normal	control	hla_ii_apc	259	-0.0827117792189581	0.03088803088803089	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control17_1_C_M	normal	control	ifn_apc	259	-0.09907043735219653	0.14671814671814673	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control17_1_C_M	normal	control	lysosomal_apc	259	-0.21428642723224964	0.10424710424710425	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control17_1_C_M	normal	control	mif_cd74_receptor_state	259	-0.10768671508226078	0.20463320463320464	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control18_1_C_F	normal	control	hla_ii_apc	192	-0.08449647671289806	0.020833333333333332	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control18_1_C_F	normal	control	ifn_apc	192	-0.1516904221891144	0.109375	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control18_1_C_F	normal	control	lysosomal_apc	192	-0.26144689721064146	0.09895833333333333	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control18_1_C_F	normal	control	mif_cd74_receptor_state	192	-0.16005022841278668	0.16666666666666666	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control19_1_C_F	normal	control	hla_ii_apc	694	-0.08412204811668823	0.023054755043227664	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control19_1_C_F	normal	control	ifn_apc	694	-0.007031123445482345	0.24063400576368876	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control19_1_C_F	normal	control	lysosomal_apc	694	-0.12264562933986387	0.1873198847262248	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control19_1_C_F	normal	control	mif_cd74_receptor_state	694	0.02543396623695039	0.23054755043227665	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control20_1_A_F	normal	control	hla_ii_apc	757	0.016822285226785142	0.06340819022457067	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control20_1_A_F	normal	control	ifn_apc	757	0.868191767860265	0.5970937912813739	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control20_1_A_F	normal	control	lysosomal_apc	757	0.23959475064864955	0.4134742404227213	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control20_1_A_F	normal	control	mif_cd74_receptor_state	757	0.18974616918929627	0.23910171730515192	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control21_1_C_F	normal	control	hla_ii_apc	676	-0.04764499354160975	0.038461538461538464	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control21_1_C_F	normal	control	ifn_apc	676	-0.006666227055919473	0.1937869822485207	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control21_1_C_F	normal	control	lysosomal_apc	676	-0.05315327284780358	0.22041420118343194	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control21_1_C_F	normal	control	mif_cd74_receptor_state	676	0.04579616972833521	0.20414201183431951	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control22_1_H_F	normal	control	hla_ii_apc	608	-0.11779677424833772	0.011513157894736841	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control22_1_H_F	normal	control	ifn_apc	608	-0.04090073037969232	0.1611842105263158	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control22_1_H_F	normal	control	lysosomal_apc	608	-0.0011808608627741357	0.26151315789473684	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control22_1_H_F	normal	control	mif_cd74_receptor_state	608	0.4098768513014785	0.3980263157894737	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control23_1_C_F	normal	control	hla_ii_apc	873	-0.05595189601279425	0.04009163802978236	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control23_1_C_F	normal	control	ifn_apc	873	-0.03665656491424632	0.1672394043528064	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control23_1_C_F	normal	control	lysosomal_apc	873	0.11762614552061397	0.3459335624284078	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control23_1_C_F	normal	control	mif_cd74_receptor_state	873	0.2091215590385534	0.24856815578465064	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA01_1_A_M	rheumatoid arthritis	case	hla_ii_apc	956	0.11285575805041	0.10146443514644352	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA01_1_A_M	rheumatoid arthritis	case	ifn_apc	956	0.0008192373372514565	0.2604602510460251	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA01_1_A_M	rheumatoid arthritis	case	lysosomal_apc	956	0.040153329417832784	0.2688284518828452	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA01_1_A_M	rheumatoid arthritis	case	mif_cd74_receptor_state	956	-0.06353752771979243	0.24686192468619247	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA03_1_C_F	rheumatoid arthritis	case	hla_ii_apc	356	0.11807682469647095	0.09550561797752809	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA03_1_C_F	rheumatoid arthritis	case	ifn_apc	356	-0.06347101320357629	0.21067415730337077	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA03_1_C_F	rheumatoid arthritis	case	lysosomal_apc	356	0.08099583200299529	0.300561797752809	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA03_1_C_F	rheumatoid arthritis	case	mif_cd74_receptor_state	356	-0.1915453542610568	0.17696629213483145	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA04_1_C_F	rheumatoid arthritis	case	hla_ii_apc	152	-0.02682794883610404	0.05263157894736842	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA04_1_C_F	rheumatoid arthritis	case	ifn_apc	152	-0.04927132357459544	0.23026315789473684	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA04_1_C_F	rheumatoid arthritis	case	lysosomal_apc	152	-0.060004991464528624	0.21710526315789475	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA04_1_C_F	rheumatoid arthritis	case	mif_cd74_receptor_state	152	-0.05725642350917228	0.2565789473684211	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA05_1_C_M	rheumatoid arthritis	case	hla_ii_apc	1294	-0.040376011203742394	0.03786707882534776	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA05_1_C_M	rheumatoid arthritis	case	ifn_apc	1294	-0.05565181920561109	0.22179289026275115	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA05_1_C_M	rheumatoid arthritis	case	lysosomal_apc	1294	0.0730782693618282	0.312210200927357	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA05_1_C_M	rheumatoid arthritis	case	mif_cd74_receptor_state	1294	0.09877920717785113	0.339258114374034	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA06_1_C_M	rheumatoid arthritis	case	hla_ii_apc	469	-0.043186024506453057	0.03837953091684435	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA06_1_C_M	rheumatoid arthritis	case	ifn_apc	469	0.003192402180634061	0.2921108742004264	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA06_1_C_M	rheumatoid arthritis	case	lysosomal_apc	469	0.08511899120842562	0.31343283582089554	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA06_1_C_M	rheumatoid arthritis	case	mif_cd74_receptor_state	469	-0.07223317350306817	0.2537313432835821	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA07_1_C_F	rheumatoid arthritis	case	hla_ii_apc	536	-0.03372536031311377	0.05037313432835821	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA07_1_C_F	rheumatoid arthritis	case	ifn_apc	536	0.4191182459765963	0.5970149253731343	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA07_1_C_F	rheumatoid arthritis	case	lysosomal_apc	536	0.061976961346584786	0.28544776119402987	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA07_1_C_F	rheumatoid arthritis	case	mif_cd74_receptor_state	536	0.029792100081208375	0.332089552238806	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA08_1_C_M	rheumatoid arthritis	case	hla_ii_apc	966	0.15466541401193643	0.11801242236024845	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA08_1_C_M	rheumatoid arthritis	case	ifn_apc	966	-0.03995647664084455	0.2163561076604555	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA08_1_C_M	rheumatoid arthritis	case	lysosomal_apc	966	0.06964581513971642	0.3053830227743271	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA08_1_C_M	rheumatoid arthritis	case	mif_cd74_receptor_state	966	-0.13713852019177422	0.2163561076604555	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA09_1_C_M	rheumatoid arthritis	case	hla_ii_apc	698	-0.07068846615009278	0.025787965616045846	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA09_1_C_M	rheumatoid arthritis	case	ifn_apc	698	-0.08798026013323107	0.2621776504297994	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA09_1_C_M	rheumatoid arthritis	case	lysosomal_apc	698	-0.0072451790854462265	0.2621776504297994	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA09_1_C_M	rheumatoid arthritis	case	mif_cd74_receptor_state	698	0.04687617682181184	0.332378223495702	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA10_1_C_F	rheumatoid arthritis	case	hla_ii_apc	265	-0.09667341157653417	0.018867924528301886	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	RA10_1_C_F	rheumatoid arthritis	case	ifn_apc	265	-0.09791165610627557	0.2981132075471698	classical monocyte,myeloid dendritic cell,non-classical monocyte
