path	line	check	status	detail	header
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	33	external_row_has_source_locator	PASS	| `resource.geo.functional_genomics.2026-06-13` | `external-unverifiable` | https://www.ncbi.nlm.nih.gov/geo/ | `present` | `metadata_only` | `2026-06-14` | https://www.ncbi.nlm.nih.gov/home/about/policies/ | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	34	external_row_has_source_locator	PASS	| `resource.gwas_catalog.ms.2026-06-13` | `external-unverifiable` | https://www.ebi.ac.uk/gwas/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	35	external_row_has_source_locator	PASS	| `resource.imsgc.publications.2026-06-13` | `external-unverifiable` | https://imsgc.net/publications/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	36	external_row_has_source_locator	PASS	| `resource.ms_society_uk.types_of_ms.2026-06-13` | `external-unverifiable` | https://www.mssociety.org.uk/about-ms/types-of-ms | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	37	external_row_has_source_locator	PASS	| `resource.msbase.registry.2026-06-13` | `external-unverifiable` | https://www.msbase.org/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	38	external_row_has_source_locator	PASS	| `resource.msda.catalogue.2026-06-13` | `external-unverifiable` | https://msda.emif-catalogue.eu/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	39	external_row_has_source_locator	PASS	| `resource.msgd.database_commons.2026-06-13` | `external-unverifiable` | https://ngdc.cncb.ac.cn/databasecommons/database/id/9285 | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	40	external_row_has_source_locator	PASS	| `resource.msif.atlas_of_ms.2026-06-13` | `external-unverifiable` | https://atlasofms.org/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	41	external_row_has_source_locator	PASS	| `resource.narcoms.registry.2026-06-13` | `external-unverifiable` | https://www.narcoms.org/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	42	external_row_has_source_locator	PASS	| `resource.national_ms_society.dmt_reference.2026-06-13` | `external-unverifiable` | https://www.nationalmssociety.org/for-professionals/for-healthcare-professionals/managing-and-treating-ms/disease-modification | `missing_optional` | `mis	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	43	external_row_has_source_locator	PASS	| `resource.national_ms_society.types_of_ms.2026-06-13` | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GR	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	44	external_row_has_source_locator	PASS	| `resource.nhs_england.ms_dmt_algorithm.2026-06-13` | `external-unverifiable` | https://www.england.nhs.uk/wp-content/uploads/2024/03/treatment-algorithm-for-multiple-sclerosis-disease-modifying-therapies-july-23.pdf | `missing_optional` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	45	external_row_has_source_locator	PASS	| `resource.nice.ng220_ms_management.2026-06-13` | `external-unverifiable` | https://www.nice.org.uk/guidance/ng220 | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	46	external_row_has_source_locator	PASS	| `resource.ninds.ms_common_data_elements.2026-06-13` | `external-unverifiable` | https://www.commondataelements.ninds.nih.gov/Multiple%20Sclerosis | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	47	external_row_has_source_locator	PASS	| `resource.open_targets.platform.2026-06-13` | `external-unverifiable` | https://platform-docs.opentargets.org/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	48	external_row_has_source_locator	PASS	| `resource.osf.repository.2026-06-13` | `external-unverifiable` | https://www.cos.io/products/osf | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	49	external_row_has_source_locator	PASS	| `resource.pubmed.literature.2026-06-13` | `external-unverifiable` | https://pubmed.ncbi.nlm.nih.gov/ | `present` | `metadata_only` | `2026-06-14` | https://www.ncbi.nlm.nih.gov/home/about/policies/ | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	50	external_row_has_source_locator	PASS	| `resource.sra.sequence_read_archive.2026-06-13` | `external-unverifiable` | https://www.ncbi.nlm.nih.gov/sra | `present` | `metadata_only` | `2026-06-14` | https://www.ncbi.nlm.nih.gov/home/about/policies/ | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	51	external_row_has_source_locator	PASS	| `resource.zenodo.repository.2026-06-13` | `external-unverifiable` | https://about.zenodo.org/ | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	52	external_row_has_source_locator	PASS	| `claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13` | `external-unverifiable` | https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a | `present` | `metadata_only` | `2026-06-14` | https:/	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	53	external_row_has_source_locator	PASS	| `claim.dailymed.natalizumab_mechanism_context.2026-06-13` | `external-unverifiable` | https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962 | `present` | `metadata_only` | `2026-06-14` | https://dai	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	54	external_row_has_source_locator	PASS	| `claim.dailymed.ocrelizumab_mechanism_context.2026-06-13` | `external-unverifiable` | https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d | `present` | `metadata_only` | `2026-06-14` | https://dai	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	55	external_row_has_source_locator	PASS	| `claim.science.ebv_ms_longitudinal_risk_context.2026-06-14` | `external-unverifiable` | https://pubmed.ncbi.nlm.nih.gov/35025605/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	56	external_row_has_source_locator	PASS	| `claim.nature.ms_ibd_gpr25_context.2026-06-14` | `external-unverifiable` | https://pmc.ncbi.nlm.nih.gov/articles/PMC8463615/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	57	external_row_has_source_locator	PASS	| `claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14` | `external-unverifiable` | https://pmc.ncbi.nlm.nih.gov/articles/PMC9152176/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	58	external_row_has_source_locator	PASS	| `claim.probast_tripod.prediction_model_validation_context.2026-06-14` | `external-unverifiable` | https://pubmed.ncbi.nlm.nih.gov/30596875/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	59	external_row_has_source_locator	PASS	| `claim.open_targets.direction_tractability_context.2026-06-14` | `external-unverifiable` | https://www.annualreviews.org/content/journals/10.1146/annurev-biodatasci-102523-103838 | `present` | `metadata_only` | `2026-06-14` | missing-term	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	60	external_row_has_source_locator	PASS	| `claim.plos.ms_mhc_independent_effects_context.2026-06-14` | `external-unverifiable` | https://pmc.ncbi.nlm.nih.gov/articles/PMC3836799/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	61	external_row_has_source_locator	PASS	| `claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14` | `external-unverifiable` | https://pmc.ncbi.nlm.nih.gov/articles/PMC6396336/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	62	external_row_has_source_locator	PASS	| `claim.ms_society_uk.ppms_course_context.2026-06-13` | `external-unverifiable` | https://www.mssociety.org.uk/about-ms/types-of-ms | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	63	external_row_has_source_locator	PASS	| `claim.national_ms_society.rrms_course_context.2026-06-13` | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJE	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	64	external_row_has_source_locator	PASS	| `claim.national_ms_society.spms_course_context.2026-06-13` | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms/secondary-progressive-ms | `missing_optional` | `missing` | `missing` | missi	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	65	external_row_has_source_locator	PASS	| `claim.ms_ibd.treatment_transfer_caution_context.2026-06-14` | `external-unverifiable` | https://www.nature.com/articles/s41467-021-25768-0 | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	66	external_row_has_source_locator	PASS	| `claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14` | `external-unverifiable` | https://www.nature.com/articles/s41467-021-25768-0 | `missing_optional` | `missing` | `missing` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_COVERAGE_V48.md	67	external_row_has_source_locator	PASS	| `claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14` | `external-unverifiable` | https://pubmed.ncbi.nlm.nih.gov/38049980/ | `present` | `metadata_only` | `2026-06-14` | missing-terms-url | `NOT_PROJECT_GROUNDED` |	| record | class | source | source_terms | redistribution | checked | terms | marker |
knowledge_external/catalogs/indexes/SOURCE_TERMS_REVIEW_QUEUE_V48.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/SOURCE_URL_DUPLICATE_REVIEW_V48.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_ACTIVE_TIME_ACCOUNTING_AUDIT.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_AI_CORE_TOOLING_HEALTH.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_EVIDENCE_BOUNDARY_GLOSSARY.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_EXTERNAL_GOVERNANCE_HANDOFF.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_EXTERNAL_SYNTHESIS_DEPENDENCY_GRAPH.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_GOVERNANCE_NAVIGATION.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_MODEL_LENS_USAGE_BOUNDARY.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_PREFLIGHT_SUMMARY_CARD.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_RELATIONSHIP_MATRIX_DATA_DICTIONARY.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V48_SOURCE_INTAKE_CONTROLS_COVERAGE.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V49_ABSENT_RESOURCE_INTAKE_CANDIDATES.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V49_ABSENT_RESOURCE_ROUTING_AUDIT.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V49_COMPARATOR_MATRIX_REVIEW.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V49_NEW_SOURCE_DOMAIN_REVIEW.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/catalogs/indexes/V49_SOURCE_TERMS_FOLLOWUP.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/synthesis/CONTRADICTION_READINESS_PLAYBOOK_V48.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/synthesis/CONTRADICTION_SURVEILLANCE_CHECKLIST_V48.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_EXECUTIVE_CARD_V48.md	0	no_source_table_external_rows	PASS	No source-bearing external rows found; aggregate-only or structural doc.	not_applicable
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	15	external_row_has_source_locator	PASS	| resource.arrayexpress_biostudies.functional_genomics.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/arrayexpress/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	16	external_row_has_source_locator	PASS	| resource.biostudies.database.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/about/teams/biostudies/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	17	external_row_has_source_locator	PASS	| resource.clinicaltrials_gov.2026-06-13 | `external-unverifiable` | https://clinicaltrials.gov/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	18	external_row_has_source_locator	PASS	| resource.dailymed.drug_labels.2026-06-13 | `external-unverifiable` | https://dailymed.nlm.nih.gov/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	19	external_row_has_source_locator	PASS	| resource.disgenet.platform.2026-06-13 | `external-unverifiable` | https://disgenet.com/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	20	external_row_has_source_locator	PASS	| resource.dryad.repository.2026-06-13 | `external-unverifiable` | https://datadryad.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	21	external_row_has_source_locator	PASS	| resource.ega.controlled_genomics.2026-06-13 | `external-unverifiable` | https://ega-archive.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	22	external_row_has_source_locator	PASS	| resource.ema.medicines_database.2026-06-13 | `external-unverifiable` | https://www.ema.europa.eu/en/medicines | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	23	external_row_has_source_locator	PASS	| resource.ena.sequence_archive.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/ena/browser/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	24	external_row_has_source_locator	PASS	| resource.europe_pmc.literature.2026-06-13 | `external-unverifiable` | https://europepmc.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	25	external_row_has_source_locator	PASS	| resource.fda.fdalabel_drug_labeling.2026-06-13 | `external-unverifiable` | https://www.fda.gov/science-research/bioinformatics-tools/fdalabel-full-text-search-drug-product-labeling | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ON	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	26	external_row_has_source_locator	PASS	| resource.figshare.repository.2026-06-13 | `external-unverifiable` | https://info.figshare.com/about/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	27	external_row_has_source_locator	PASS	| resource.geo.functional_genomics.2026-06-13 | `external-unverifiable` | https://www.ncbi.nlm.nih.gov/geo/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	28	external_row_has_source_locator	PASS	| resource.gwas_catalog.ms.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/gwas/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	29	external_row_has_source_locator	PASS	| resource.imsgc.publications.2026-06-13 | `external-unverifiable` | https://imsgc.net/publications/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	30	external_row_has_source_locator	PASS	| resource.ms_society_uk.types_of_ms.2026-06-13 | `external-unverifiable` | https://www.mssociety.org.uk/about-ms/types-of-ms | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	31	external_row_has_source_locator	PASS	| resource.msbase.registry.2026-06-13 | `external-unverifiable` | https://www.msbase.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	32	external_row_has_source_locator	PASS	| resource.msda.catalogue.2026-06-13 | `external-unverifiable` | https://msda.emif-catalogue.eu/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	33	external_row_has_source_locator	PASS	| resource.msgd.database_commons.2026-06-13 | `external-unverifiable` | https://ngdc.cncb.ac.cn/databasecommons/database/id/9285 | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	34	external_row_has_source_locator	PASS	| resource.msif.atlas_of_ms.2026-06-13 | `external-unverifiable` | https://atlasofms.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	35	external_row_has_source_locator	PASS	| resource.narcoms.registry.2026-06-13 | `external-unverifiable` | https://www.narcoms.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	36	external_row_has_source_locator	PASS	| resource.national_ms_society.dmt_reference.2026-06-13 | `external-unverifiable` | https://www.nationalmssociety.org/for-professionals/for-healthcare-professionals/managing-and-treating-ms/disease-modification | `NOT_PROJECT_GROUNDED` | `U	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	37	external_row_has_source_locator	PASS	| resource.national_ms_society.types_of_ms.2026-06-13 | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	38	external_row_has_source_locator	PASS	| resource.nhs_england.ms_dmt_algorithm.2026-06-13 | `external-unverifiable` | https://www.england.nhs.uk/wp-content/uploads/2024/03/treatment-algorithm-for-multiple-sclerosis-disease-modifying-therapies-july-23.pdf | `NOT_PROJECT_GROUNDED`	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	39	external_row_has_source_locator	PASS	| resource.nice.ng220_ms_management.2026-06-13 | `external-unverifiable` | https://www.nice.org.uk/guidance/ng220 | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	40	external_row_has_source_locator	PASS	| resource.ninds.ms_common_data_elements.2026-06-13 | `external-unverifiable` | https://www.commondataelements.ninds.nih.gov/Multiple%20Sclerosis | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusio	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	41	external_row_has_source_locator	PASS	| resource.open_targets.platform.2026-06-13 | `external-unverifiable` | https://platform-docs.opentargets.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	42	external_row_has_source_locator	PASS	| resource.osf.repository.2026-06-13 | `external-unverifiable` | https://www.cos.io/products/osf | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
