analysis	gene	group	n_cells	mean_log_norm	detection_fraction
t1d_beta_cell	SPP1	case	1071	0.3410265538713389	0.22128851540616246
t1d_beta_cell	SPP1	control	10227	0.13867529652094815	0.10589615723085949
t1d_beta_cell	STAT1	case	1071	0.20057194709771997	0.1549953314659197
t1d_beta_cell	STAT1	control	10227	0.286052633611551	0.2863987484110687
t1d_beta_cell	TAP1	case	1071	0.10569196685117122	0.09243697478991597
t1d_beta_cell	TAP1	control	10227	0.08174046710932195	0.09426029138554806
t1d_beta_cell	TAP2	case	1071	0.05637238512312901	0.05415499533146592
t1d_beta_cell	TAP2	control	10227	0.04480090842158169	0.05348587073433069
t1d_beta_cell	TNF	case	1071	0.0009110395260391119	0.0009337068160597573
t1d_beta_cell	TNF	control	10227	0.000803936652606192	0.0007822430820377432
t1d_beta_cell	TREM1	case	1071	0.001985902150125729	0.0009337068160597573
t1d_beta_cell	TREM1	control	10227	0.00293254090417399	0.0036178742544245622
t1d_beta_cell	TREM2	case	1071	0.004666450316574503	0.003734827264239029
t1d_beta_cell	TREM2	control	10227	0.0006510373817946671	0.0007822430820377432
t1d_ductal_cell	ACSL1	case	6132	0.09752591789814666	0.1022504892367906
t1d_ductal_cell	ACSL1	control	5792	0.11888534435391805	0.10842541436464088
t1d_ductal_cell	APOE	case	6132	0.04108518043112225	0.0428897586431833
t1d_ductal_cell	APOE	control	5792	0.07274702989188143	0.06681629834254144
t1d_ductal_cell	B2M	case	6132	2.6302656332122223	0.9900521852576647
t1d_ductal_cell	B2M	control	5792	2.2865310908731016	0.9097030386740331
t1d_ductal_cell	C1QA	case	6132	0.0026543498282958285	0.0027723418134377037
t1d_ductal_cell	C1QA	control	5792	0.0010363362896857432	0.0005179558011049724
t1d_ductal_cell	C1QB	case	6132	0.002608130787986187	0.002609262883235486
t1d_ductal_cell	C1QB	control	5792	0.000340228265629825	0.0005179558011049724
t1d_ductal_cell	C1QC	case	6132	0.0013204494540636207	0.0009784735812133072
t1d_ductal_cell	C1QC	control	5792	0.0003250130662453823	0.0005179558011049724
t1d_ductal_cell	CCL2	case	6132	1.5580331707436246	0.7645140247879973
t1d_ductal_cell	CCL2	control	5792	0.4510741047804371	0.2418853591160221
t1d_ductal_cell	CCL3	case	6132	0.018195342925218884	0.018101761252446183
t1d_ductal_cell	CCL3	control	5792	0.005300093752741565	0.004143646408839779
t1d_ductal_cell	CCL4	case	6132	0.009416371651617258	0.008480104370515329
t1d_ductal_cell	CCL4	control	5792	0.0009507405115157756	0.0005179558011049724
t1d_ductal_cell	CD36	case	6132	0.004269770417695683	0.0042400521852576645
t1d_ductal_cell	CD36	control	5792	0.0023966175374961775	0.0024171270718232043
t1d_ductal_cell	CD44	case	6132	2.1173424070921416	0.95955642530985
t1d_ductal_cell	CD44	control	5792	2.1887819691569286	0.9095303867403315
t1d_ductal_cell	CD68	case	6132	0.48617720150785637	0.4098173515981735
t1d_ductal_cell	CD68	control	5792	0.5334734893755212	0.4029696132596685
t1d_ductal_cell	CD74	case	6132	1.2586192915617809	0.7723418134377038
t1d_ductal_cell	CD74	control	5792	0.7935713461052846	0.5018991712707183
t1d_ductal_cell	CIITA	case	6132	0.020661012465631876	0.02299412915851272
t1d_ductal_cell	CIITA	control	5792	0.001995736941670609	0.001899171270718232
t1d_ductal_cell	CTSB	case	6132	1.1178254352509418	0.7718525766470972
t1d_ductal_cell	CTSB	control	5792	0.7342896837611966	0.5169198895027625
t1d_ductal_cell	CTSD	case	6132	1.659876072232575	0.8918786692759295
t1d_ductal_cell	CTSD	control	5792	1.2924053923456458	0.7422306629834254
t1d_ductal_cell	CTSS	case	6132	0.6199655269291009	0.5034246575342466
t1d_ductal_cell	CTSS	control	5792	0.4431197860076575	0.3411602209944751
t1d_ductal_cell	CXCL10	case	6132	0.004276775508486703	0.004076973255055447
t1d_ductal_cell	CXCL10	control	5792	0.0003895515610739505	0.00017265193370165745
t1d_ductal_cell	CXCL8	case	6132	1.160974636644429	0.6671559034572733
t1d_ductal_cell	CXCL8	control	5792	0.3282571208864979	0.2033839779005525
t1d_ductal_cell	CXCR4	case	6132	0.044250479291289474	0.04207436399217221
t1d_ductal_cell	CXCR4	control	5792	0.006711755097531891	0.004661602209944752
t1d_ductal_cell	FABP5	case	6132	0.26901398212283195	0.25016307893020223
t1d_ductal_cell	FABP5	control	5792	0.17846065508041137	0.14261049723756905
t1d_ductal_cell	GBP1	case	6132	0.11772131774629295	0.11806914546640573
t1d_ductal_cell	GBP1	control	5792	0.09231540231697961	0.08131906077348067
t1d_ductal_cell	GPNMB	case	6132	0.021105385062271834	0.02201565557729941
t1d_ductal_cell	GPNMB	control	5792	0.004586089913857083	0.004316298342541437
t1d_ductal_cell	HIF1A	case	6132	1.0817144878646732	0.7379321591650359
t1d_ductal_cell	HIF1A	control	5792	0.6926666308557818	0.4877417127071823
t1d_ductal_cell	HK2	case	6132	0.017750560561888448	0.01842791911285062
t1d_ductal_cell	HK2	control	5792	0.00938633076609265	0.008287292817679558
t1d_ductal_cell	HLA-DPA1	case	6132	0.09324093742764007	0.08887801696020874
t1d_ductal_cell	HLA-DPA1	control	5792	0.10115804212487489	0.08598066298342541
t1d_ductal_cell	HLA-DPB1	case	6132	0.32123980178038164	0.30952380952380953
t1d_ductal_cell	HLA-DPB1	control	5792	0.25457870560720747	0.2139157458563536
t1d_ductal_cell	HLA-DRA	case	6132	0.14548220139403453	0.12263535551206783
t1d_ductal_cell	HLA-DRA	control	5792	0.12650213508879993	0.09357734806629835
t1d_ductal_cell	HLA-DRB1	case	6132	0.16283667472765614	0.1415525114155251
t1d_ductal_cell	HLA-DRB1	control	5792	0.14877183453002446	0.1111878453038674
t1d_ductal_cell	IFI30	case	6132	0.03474111842033603	0.03343118069145466
t1d_ductal_cell	IFI30	control	5792	0.027275875683774504	0.017955801104972375
t1d_ductal_cell	IL1B	case	6132	0.04033531418808515	0.037018917155903455
t1d_ductal_cell	IL1B	control	5792	0.0036189633760855214	0.003798342541436464
t1d_ductal_cell	IRF1	case	6132	0.4721267484399877	0.4044357469015003
t1d_ductal_cell	IRF1	control	5792	0.47522998193973937	0.3416781767955801
t1d_ductal_cell	LAMP1	case	6132	1.1302006381550207	0.7847358121330724
t1d_ductal_cell	LAMP1	control	5792	0.9277341050313914	0.6170580110497238
t1d_ductal_cell	LAMP2	case	6132	1.2081889600884046	0.8085453359425963
t1d_ductal_cell	LAMP2	control	5792	0.9155621216011665	0.6099792817679558
t1d_ductal_cell	LAMP3	case	6132	0.020645034399186926	0.02217873450750163
t1d_ductal_cell	LAMP3	control	5792	0.015182123995433791	0.012776243093922652
t1d_ductal_cell	LDHA	case	6132	1.3479198594211048	0.8064253098499674
t1d_ductal_cell	LDHA	control	5792	0.8600502337452561	0.5519682320441989
t1d_ductal_cell	LIPA	case	6132	0.32344167676220065	0.3155577299412916
t1d_ductal_cell	LIPA	control	5792	0.16577555708132913	0.14951657458563536
t1d_ductal_cell	LPL	case	6132	0.000719958288749274	0.0009784735812133072
t1d_ductal_cell	LPL	control	5792	0.00030245304738185137	0.0003453038674033149
t1d_ductal_cell	MERTK	case	6132	0.01894735858131828	0.021037181996086105
t1d_ductal_cell	MERTK	control	5792	0.040695053455014146	0.04005524861878453
t1d_ductal_cell	MSR1	case	6132	0.000722180911905698	0.0006523157208088715
t1d_ductal_cell	MSR1	control	5792	0.0	0.0
t1d_ductal_cell	NAMPT	case	6132	1.2704564312610835	0.7976190476190477
t1d_ductal_cell	NAMPT	control	5792	0.8820678040689236	0.5790745856353591
t1d_ductal_cell	NFKBIA	case	6132	1.1442154716271298	0.717058056099152
t1d_ductal_cell	NFKBIA	control	5792	1.1205761945641652	0.6193024861878453
t1d_ductal_cell	NLRC5	case	6132	0.06066955343388811	0.06196999347684279
t1d_ductal_cell	NLRC5	control	5792	0.05248424391711463	0.04955110497237569
t1d_ductal_cell	OSM	case	6132	0.0017523662957138017	0.0016307893020221786
t1d_ductal_cell	OSM	control	5792	0.0008358083256670727	0.0010359116022099447
t1d_ductal_cell	PFKFB3	case	6132	0.35716664280017685	0.3127853881278539
t1d_ductal_cell	PFKFB3	control	5792	0.09563650972696283	0.0820096685082873
t1d_ductal_cell	PLIN2	case	6132	0.34893286712056804	0.2765818656229615
t1d_ductal_cell	PLIN2	control	5792	0.25283069149723963	0.20511049723756905
t1d_ductal_cell	RFX5	case	6132	0.11185545617629222	0.11921069797782126
t1d_ductal_cell	RFX5	control	5792	0.03941053264243936	0.0405732044198895
t1d_ductal_cell	SLC2A1	case	6132	0.23692487083805955	0.2318982387475538
t1d_ductal_cell	SLC2A1	control	5792	0.16394330171328161	0.14502762430939226
t1d_ductal_cell	SPP1	case	6132	1.910790794780058	0.8608936725375081
t1d_ductal_cell	SPP1	control	5792	1.3486434667190639	0.6597030386740331
t1d_ductal_cell	STAT1	case	6132	0.38905717370764026	0.3685583822570124
t1d_ductal_cell	STAT1	control	5792	0.2740787761915506	0.23342541436464087
t1d_ductal_cell	TAP1	case	6132	0.39269182872873	0.3587736464448793
t1d_ductal_cell	TAP1	control	5792	0.15101096133824293	0.12897099447513813
t1d_ductal_cell	TAP2	case	6132	0.20231598725029676	0.2108610567514677
t1d_ductal_cell	TAP2	control	5792	0.13730543316623692	0.1270718232044199
t1d_ductal_cell	TNF	case	6132	0.05195618219497626	0.05104370515329419
t1d_ductal_cell	TNF	control	5792	0.02010368175151221	0.01640193370165746
t1d_ductal_cell	TREM1	case	6132	0.00310706064309209	0.0029354207436399216
t1d_ductal_cell	TREM1	control	5792	0.0007153399980977504	0.0008632596685082873
t1d_ductal_cell	TREM2	case	6132	0.00037672056836300427	0.00032615786040443573
t1d_ductal_cell	TREM2	control	5792	0.0	0.0
t1d_acinar_cell	ACSL1	case	9467	0.14064558528808122	0.12686173022076688
t1d_acinar_cell	ACSL1	control	13749	0.13561698360201194	0.11564477416539384
t1d_acinar_cell	APOE	case	9467	0.05917741751421666	0.04837857821907679
t1d_acinar_cell	APOE	control	13749	0.014829293560505873	0.011637209978907556
t1d_acinar_cell	B2M	case	9467	2.787768870619382	0.985106158233865
t1d_acinar_cell	B2M	control	13749	2.2606747916142638	0.9349043566804859
t1d_acinar_cell	C1QA	case	9467	0.004615296568312654	0.0034857927537762755
t1d_acinar_cell	C1QA	control	13749	0.004133754660391598	0.002254709433413339
t1d_acinar_cell	C1QB	case	9467	0.0039093620751987045	0.0034857927537762755
t1d_acinar_cell	C1QB	control	13749	0.002925475931813548	0.001600116372099789
t1d_acinar_cell	C1QC	case	9467	0.001849757902131278	0.0015844512517164888
t1d_acinar_cell	C1QC	control	13749	0.003212443452256874	0.0017455814968361336
t1d_acinar_cell	CCL2	case	9467	0.6690384582804918	0.4302313298827506
t1d_acinar_cell	CCL2	control	13749	0.0598908136795967	0.039057385991708486
t1d_acinar_cell	CCL3	case	9467	0.01935790693767861	0.017428963768881377
t1d_acinar_cell	CCL3	control	13749	0.005327811280829981	0.003854825805513128
t1d_acinar_cell	CCL4	case	9467	0.005050985358198664	0.004858983838597232
t1d_acinar_cell	CCL4	control	13749	0.0008262679795056046	0.0007273256236817223
t1d_acinar_cell	CD36	case	9467	0.004172934897937212	0.004119573254462871
t1d_acinar_cell	CD36	control	13749	0.0020730478033515035	0.0016728489344679613
t1d_acinar_cell	CD44	case	9467	2.182116404064621	0.9306010351748177
t1d_acinar_cell	CD44	control	13749	2.0692700418943026	0.9022474361771765
t1d_acinar_cell	CD68	case	9467	0.4776621932386362	0.35354388929967256
t1d_acinar_cell	CD68	control	13749	0.34375354704141425	0.2659102480180377
t1d_acinar_cell	CD74	case	9467	0.20705975822229403	0.15453681208408154
t1d_acinar_cell	CD74	control	13749	0.14904080726335697	0.09826169175940068
t1d_acinar_cell	CIITA	case	9467	0.00770375197596889	0.007710996091686913
t1d_acinar_cell	CIITA	control	13749	0.0023661725183715776	0.002254709433413339
t1d_acinar_cell	CTSB	case	9467	0.4494073485072131	0.3403401288687018
t1d_acinar_cell	CTSB	control	13749	0.42170049854817404	0.32176885591679394
t1d_acinar_cell	CTSD	case	9467	1.1425047755243702	0.6875462131615084
t1d_acinar_cell	CTSD	control	13749	1.0902521618572734	0.6612844570514219
t1d_acinar_cell	CTSS	case	9467	0.16268184302309954	0.137635998732439
t1d_acinar_cell	CTSS	control	13749	0.08702235423542806	0.07549639973816277
t1d_acinar_cell	CXCL10	case	9467	0.00592431983017201	0.004013943171015105
t1d_acinar_cell	CXCL10	control	13749	0.0029622723901004387	0.00196377918394065
t1d_acinar_cell	CXCL8	case	9467	1.1797725802586574	0.6063166789901764
t1d_acinar_cell	CXCL8	control	13749	0.34337981665686146	0.20423303512982763
t1d_acinar_cell	CXCR4	case	9467	0.019987885707218083	0.01690081335164255
t1d_acinar_cell	CXCR4	control	13749	0.005941748425683816	0.004218488617353989
t1d_acinar_cell	FABP5	case	9467	0.4621926529204698	0.33431921411217913
t1d_acinar_cell	FABP5	control	13749	0.35392517095250103	0.26154629427594733
t1d_acinar_cell	GBP1	case	9467	0.036874862132028764	0.034646667370867225
t1d_acinar_cell	GBP1	control	13749	0.023163164163563343	0.019783256964142848
t1d_acinar_cell	GPNMB	case	9467	0.01844679448721547	0.016161402767508187
t1d_acinar_cell	GPNMB	control	13749	0.005923883858302356	0.0050912793657720565
t1d_acinar_cell	HIF1A	case	9467	0.7392099718984193	0.49213055878314144
t1d_acinar_cell	HIF1A	control	13749	0.507956615673802	0.3583533347879846
t1d_acinar_cell	HK2	case	9467	0.06767311987599829	0.06348368015210731
t1d_acinar_cell	HK2	control	13749	0.045600148982454236	0.03833006036802677
t1d_acinar_cell	HLA-DPA1	case	9467	0.01807881483558154	0.016267032850955952
t1d_acinar_cell	HLA-DPA1	control	13749	0.02027680778000555	0.01629209397047058
t1d_acinar_cell	HLA-DPB1	case	9467	0.028425511815103083	0.026301890778493715
t1d_acinar_cell	HLA-DPB1	control	13749	0.03384221650719318	0.03003854825805513
t1d_acinar_cell	HLA-DRA	case	9467	0.04940795280910914	0.04077321221083765
t1d_acinar_cell	HLA-DRA	control	13749	0.06400006259473914	0.044439595606953236
t1d_acinar_cell	HLA-DRB1	case	9467	0.03107787377985724	0.025985000528150417
t1d_acinar_cell	HLA-DRB1	control	13749	0.052836289106051725	0.03985744417775838
t1d_acinar_cell	IFI30	case	9467	0.03443501560867675	0.02778071194676244
t1d_acinar_cell	IFI30	control	13749	0.03322239481798923	0.02712924576332824
t1d_acinar_cell	IL1B	case	9467	0.008893270791769423	0.009189817259955635
t1d_acinar_cell	IL1B	control	13749	0.0012789534417639373	0.000945523310786239
t1d_acinar_cell	IRF1	case	9467	0.2529089616162613	0.2036548008872927
t1d_acinar_cell	IRF1	control	13749	0.18455496980930483	0.1432831478652993
t1d_acinar_cell	LAMP1	case	9467	0.7306134922255806	0.5182211893947396
t1d_acinar_cell	LAMP1	control	13749	0.7241807525957454	0.5030184013382791
t1d_acinar_cell	LAMP2	case	9467	0.6696948627749963	0.48441956269145453
t1d_acinar_cell	LAMP2	control	13749	0.5748809146721277	0.41973961742672194
t1d_acinar_cell	LAMP3	case	9467	0.04196669165780981	0.0384493503749868
t1d_acinar_cell	LAMP3	control	13749	0.047121088157295765	0.04102116517564914
t1d_acinar_cell	LDHA	case	9467	1.7637801120112142	0.8508503221717545
t1d_acinar_cell	LDHA	control	13749	1.3621851810029613	0.7451451014619245
t1d_acinar_cell	LIPA	case	9467	0.20087635636809842	0.17777543044259006
t1d_acinar_cell	LIPA	control	13749	0.10523190775596046	0.09098843552258346
t1d_acinar_cell	LPL	case	9467	0.0005928297583721114	0.0005281504172388297
t1d_acinar_cell	LPL	control	13749	0.00043922111183872014	0.0004363953742090334
t1d_acinar_cell	MERTK	case	9467	0.022851575436568742	0.022393577690926376
t1d_acinar_cell	MERTK	control	13749	0.02934449448911854	0.026911048076223725
t1d_acinar_cell	MSR1	case	9467	0.00040250063284477146	0.0004225203337910637
t1d_acinar_cell	MSR1	control	13749	0.0006623629363525604	0.0005818604989453779
t1d_acinar_cell	NAMPT	case	9467	0.772199835804461	0.499524664624485
t1d_acinar_cell	NAMPT	control	13749	0.37922462199787643	0.2867844934177031
t1d_acinar_cell	NFKBIA	case	9467	1.231645481550458	0.6581810499630295
t1d_acinar_cell	NFKBIA	control	13749	0.9021600470844877	0.5215652047421631
t1d_acinar_cell	NLRC5	case	9467	0.04188521835835448	0.04013943171015105
t1d_acinar_cell	NLRC5	control	13749	0.02301443671582075	0.019492326714670157
t1d_acinar_cell	OSM	case	9467	0.002782896441825722	0.0022182317524030845
t1d_acinar_cell	OSM	control	13749	0.0006681607513904809	0.0004363953742090334
t1d_acinar_cell	PFKFB3	case	9467	0.10825705394890443	0.09295447343403401
t1d_acinar_cell	PFKFB3	control	13749	0.046363705420587126	0.03942104880354935
t1d_acinar_cell	PLIN2	case	9467	0.28095836960515475	0.2132671384810394
t1d_acinar_cell	PLIN2	control	13749	0.337704990446913	0.2587824569059568
t1d_acinar_cell	RFX5	case	9467	0.044532389273930516	0.04457589521495722
t1d_acinar_cell	RFX5	control	13749	0.024248976586140635	0.022110698959924357
t1d_acinar_cell	SLC2A1	case	9467	0.047471339543246026	0.04351959438047956
t1d_acinar_cell	SLC2A1	control	13749	0.052082250627419155	0.04451232816932141
t1d_acinar_cell	SPP1	case	9467	0.7612477389053718	0.48188444068870817
t1d_acinar_cell	SPP1	control	13749	0.08211109557704982	0.06007709651611026
t1d_acinar_cell	STAT1	case	9467	0.21266110318435952	0.19066230062321748
t1d_acinar_cell	STAT1	control	13749	0.10862757366711877	0.09527965670230562
t1d_acinar_cell	TAP1	case	9467	0.183551999464628	0.16076898700749973
t1d_acinar_cell	TAP1	control	13749	0.10695408957034394	0.09295221470652411
t1d_acinar_cell	TAP2	case	9467	0.1067951234020469	0.10108798985951199
t1d_acinar_cell	TAP2	control	13749	0.05785399949866805	0.05258564259218852
t1d_acinar_cell	TNF	case	9467	0.018918128326900294	0.01816837435301574
t1d_acinar_cell	TNF	control	13749	0.0066746133930732235	0.005891337551821951
t1d_acinar_cell	TREM1	case	9467	0.0013604141286253865	0.001267561001373191
t1d_acinar_cell	TREM1	control	13749	0.0004272878512930915	0.0004363953742090334
t1d_acinar_cell	TREM2	case	9467	0.00046179316544070584	0.00031689025034329775
t1d_acinar_cell	TREM2	control	13749	0.00035343420773069546	0.0002181976871045167
