gene	shadow_evidence_score	genetics_gate	cellstate_gate	ms_expression_trend	perturbation_trend	reachable_annotation	strong_l2g_disease_count	strong_l2g_diseases	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	ms_max_l2g_score	ms_max_qtl_h4	c15_trend_positive_disease_count	c15_strict_positive_context_count	c15_myeloid_positive_context_count	positive_c15_contexts	best_c15_context	ms_delta_log2	ms_p	w37_contrast_lfc	w37_contrast_fdr	chembl_target_id	druggable_activity_count	wave82_evidence_channel_count	wave82_call	label_class_annotation	prior_annotation
GGA1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	0.1086874109223448	0.5178793816714067	0.600222617398225	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SMTN	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.4542554401345873	0.4753617428254917	0.3461229077334946	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
RPL31	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.1452149668244846	0.2906229793479211	-0.4356959100364406	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SRSF3	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0796808764369032	0.7760666377184804	-0.4765864280361604	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
ASL	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.321226334266484	0.2727488139944647	0.2981492090706379	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
VPS52	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.6589985156930602	0.1754722897472888	-1.3441339748343992	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
WDR27	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.3884658558009572	0.1964956372135239	-0.4011209600330969	0.920009505703422		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker
NEURL3	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	0.4594153447596172	0.6807838003153756	0.9108780048411966	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
FAM3B	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.3198020804809922	0.7913760231199122	0.4898396780326506	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
RABIF	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.4444446555899901	0.6168243642190041	-0.6498775788107272	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
UFM1	2.1	False	False	False	True	False	0.0		0.0		0.1585643887519836	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_acinar_cell	-0.0453393134472772	0.83934582213785	0.5195832608727499	0.920009505703422		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
SLC1A4	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	0.1788593764773178	0.4095358567080569	-0.7883974987520995	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
KRT8	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.8481118561666707	0.358243879418103	-0.3115651622597523	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
TMC5	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.4430387094072647	0.6349764420247647	-0.3289296950150921	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
BLZF1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.6362110178629905	0.3939157950517927	0.2892765964847084	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
KRT7	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	0.0	1.0	-0.5256793615631635	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
HAS2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	0.0	1.0	0.457181679929042	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
DYNC1I2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.024699697235528	0.90726234966035	0.3572414375143063	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
KRT18	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-1.2416413971651683	0.2681116479340533	-0.5137107588902041	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
DPAGT1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.4073679107900805	0.0531777275466569	-0.5964879449426582	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
B4GALT3	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_ductal_cell	-0.186149771565022	0.1397780639356816	0.4852096493733591	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CBR4	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0892675291185352	0.692202144969313	0.3375663410567723	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CRLF3	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.1194874213759771	0.4521596915947904	0.5330711391952984	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
MLF1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.1653067767480003	0.5637245961367083	0.3212626216168086	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
VILL	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.6343046855541541	0.0114267355771283	-0.3210692753523047	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
DBT	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.1009852506335118	0.6900833229730354	-0.2709394659829149	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
ALDH3A2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.113464315316115	0.6649675242585903	-0.7409238069983098	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
HNRNPH1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0105401740439852	0.9482647358132088	0.5664676219068121	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
PLEKHA4	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_ductal_cell	-0.2284300975132689	0.6259041643200715	-0.7979043269051529	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
PYGL	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.1848427994656614	0.4545074774440426	-0.5971867208216564	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
MGST2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_ductal_cell	-0.0569195742125767	0.7931953916304236	0.8277298867867664	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
TMEM186	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.0134456819164592	0.9637717901537852	0.3912624590393883	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
MCM2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.1376012454124326	0.7571762419466206	0.6049287483191125	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
YEATS2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0187597563082508	0.9111357153707552	-0.2910578735064936	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
RHOG	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.1308441677268792	0.4639948448297056	-0.5841369369318112	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
FGF18	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-1.5555935522210844	0.1543739561786439	0.6075531759210595	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
TMEM218	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	0.0639476130866993	0.7466789381599629	-0.2741193455664672	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
POLG	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.2580748654226923	0.140017590221817	-0.3239912450529948	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
GTF2E1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.0577612472996369	0.8401853793810088	-0.3871944742756308	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
NUP43	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.1306812826766847	0.5871179545326846	-0.3628580030540025	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
FARS2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.5224542380911332	0.4879857166762752	0.2518286051626534	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
VARS2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.3293285628748759	0.15418696638775	-0.347755950354096	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
NABP2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.7497726162899898	0.3653543803248559	-0.6110083880106291	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SERPINH1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_ductal_cell	0.2079482234559861	0.7442483327692118	-0.7650975223550583	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
RABEP2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.5074658312528069	0.0261370465465807	-0.40120152462597	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SERTAD1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0658291845466845	0.8075264937519882	0.256310427037036	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
HDAC2	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0534436686534203	0.7745689603865327	0.3522062364007745	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
LPIN1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.1870300852488196	0.3416824072499543	0.4701522118835062	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
HIBCH	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.4818896146869358	0.5941394722493548	-0.3804794441505277	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
HEMK1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_ductal_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.6477377149371684	0.0969935580310074	-0.2708946875282678	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SLC25A43	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	t1d_stellate_cell	-0.2960741122592374	0.4294677188528371	0.6117003716148623	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
PPP1R13L	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.534195499098975	0.0775144596593196	-0.4726842257584575	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
FARSB	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.5035116704629097	0.2926310721189723	-1.0715708349453128	0.920009505703422		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker
THSD1	2.1	False	False	False	True	False	0.0		0.0		0.0	0.0	1.0	2.0	0.0	t1d_stellate_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.6550612811758931	0.2238696857572793	-0.5209019424868065	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
NKX2-3	2.0	False	False	False	False	False	3.0	AS;Crohn;UC	2.0	Crohn;UC	0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.254878432708058	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
ALAS1	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_acinar_cell	t1d_acinar_cell	0.568331868216605	0.025347266131648	-0.0169915234774047	1.0		0.0	0.0		unlabeled_or_data_blocked	     
C19ORF53	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	1.0	sjogren_gland_apc	sjogren_gland_apc	0.233658227373283	0.1616411193354458	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
PSMC3IP	2.0	False	False	False	False	False	0.0		3.0	Crohn;Psoriasis;UC	0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_stellate_cell	t1d_stellate_cell	-0.7929826308070713	0.5396494515345441	-0.2086733418496518	0.920009505703422		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
NAP1L1	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_acinar_cell	t1d_acinar_cell	0.741720414803174	0.0010101333701302	-0.2333193122233299	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
WDSUB1	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell	t1d_ductal_cell	0.5215058880330297	0.1653877031980183	-0.4391008141982258	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
TUBB6	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_acinar_cell	t1d_acinar_cell	1.0664737030458395	0.0254599328982857	-0.0511660760740751	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TOMM7	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	1.0	sjogren_gland_apc	sjogren_gland_apc	0.3186990698553433	0.1840763511516354	0.4524243929402485	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
ALG10	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell;t1d_acinar_cell	t1d_acinar_cell	0.5770532335194085	0.2024706425154479	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
RNF130	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_acinar_cell	t1d_acinar_cell	0.2992607472009343	0.036597285027283	-0.0963508256491398	1.0		0.0	0.0		unlabeled_or_data_blocked	     
PFDN5	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	1.0	sjogren_gland_apc	sjogren_gland_apc	0.28401160793344	0.0513794091720096	-0.1324315842873478	1.0		0.0	0.0		unlabeled_or_data_blocked	     
LIF	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell	t1d_ductal_cell	0.9270266450325462	0.0629816465392532	0.3611134741733328	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker
TTYH3	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell	t1d_ductal_cell	0.3792362363776007	0.1845335127721597	-0.2332335393454067	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SPDYE3	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell	t1d_ductal_cell	1.1216179800317154	0.222264357226591	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
DOCK4	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell	t1d_ductal_cell	0.3223879944017067	0.1596085883614875	0.2523351002182652	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
COPE	2.0	False	False	False	True	False	0.0		0.0		0.0	0.0	2.0	0.0	1.0	sjogren_gland_apc;t1d_acinar_cell	sjogren_gland_apc	-0.0834924610533889	0.6670956361295611	-0.531204183334066	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
MRPL44	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell;t1d_acinar_cell	t1d_ductal_cell	0.6036173470205952	0.00328946042311	-0.0977541928276385	1.0		0.0	0.0		unlabeled_or_data_blocked	     
QPCT	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	1.0	sjogren_gland_apc	sjogren_gland_apc	0.9714648681201624	0.222364026206015	0.1144929363577071	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCR2	2.0	False	False	False	False	False	1.0	Celiac	2.0	Celiac;UC	0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.1275870462828159	0.901800123148437	0.3879559293550743	0.9965506589785832		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
FAU	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	1.0	sjogren_gland_apc	sjogren_gland_apc	0.2065164160812234	0.1161259364924251	0.1115159059475385	1.0		0.0	0.0		unlabeled_or_data_blocked	     
GYPC	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_ductal_cell;t1d_acinar_cell	t1d_acinar_cell	0.6011573598146249	0.0518288368505404	-0.1643029024652431	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
DNM3OS	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_acinar_cell	t1d_acinar_cell	3.040872072333711	0.0149569294666381	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TIMM17B	2.0	False	False	False	True	False	0.0		0.0		0.0	0.0	2.0	0.0	1.0	sjogren_gland_apc;t1d_ductal_cell;t1d_acinar_cell	t1d_ductal_cell	-0.1751454136185906	0.531485433890766	-0.423036942636794	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SDC3	2.0	False	False	True	False	False	0.0		0.0		0.0	0.0	1.0	0.0	0.0	t1d_acinar_cell	t1d_acinar_cell	0.4519583592693497	0.0746344895716322	-0.0851728016547408	1.0		0.0	0.0		unlabeled_or_data_blocked	     
