source	dataset	system	pathway	perturbation	perturbation_type	condition	n_cell_types	target_module_effect	target_module_median_effect	target_negative_fraction	target_sig_negative_fdr10_total	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10_total	stress_module_effect	stress_module_median_effect	stress_positive_fraction	stress_sig_positive_fdr10_total	effect_scale	provenance	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score	evidence_call	control_class	target_n_genes	target_genes_present	generic_ifn_n_genes	generic_ifn_genes_present	stress_n_genes	stress_genes_present	within_direct_rank
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	IRF5	CRISPRi_gene	IFNG_pathway	6.0	0.13305702133145683	0.016962904336034496	0.37666666666666665	0	0.008990675481288195	-0.009899636020771924	0.5277777777777778	0	-0.036262518537249884	-0.01101262023246733	0.38611111111111107	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.036262518537249884	-0.0036262518537249887	null_or_wrong_direction	candidate_or_other_control							44
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	RARRES3	CRISPRi_gene	IFNG_pathway	6.0	0.10080297552672661	0.07141481457545973	0.20666666666666664	0	0.03178819928814013	0.014729714783129816	0.4444444444444444	0	-0.04127324451159718	0.007856766080462634	0.525	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.04127324451159718	-0.004127324451159718	null_or_wrong_direction	candidate_or_other_control							45
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	TSC22D1	CRISPRi_gene	IFNG_pathway	6.0	0.05112080148366725	-0.009938736591718483	0.5	0	0.07749834703397845	0.050000089063266334	0.5416666666666666	0	-0.048101180633716746	-0.07651893103936674	0.32499999999999996	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.048101180633716746	-0.004810118063371675	null_or_wrong_direction	candidate_or_other_control							46
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	ELK1	CRISPRi_gene	IFNB_pathway	6.0	0.14510907787058921	0.1190158853311455	0.16666666666666666	0	0.04525349070718413	0.04103150515677775	0.37222222222222223	2	0.01071177736990587	0.0183939287598259	0.6272486772486772	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.01071177736990587	0.01071177736990587	-0.004820299816457641	null_or_wrong_direction	candidate_or_other_control							47
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	FOS	CRISPRi_gene	TNFA_pathway	6.0	0.06909457196301254	0.055478240959745594	0.5	0	0.10432035220139724	0.0971592096185252	0.16666666666666666	0	-0.049676602893432335	-0.03628383529295082	0.6873015873015872	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.049676602893432335	-0.004967660289343234	null_or_wrong_direction	candidate_or_other_control							48
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	ID3	CRISPRi_gene	IFNB_pathway	6.0	0.17451376136785973	0.193506106213789	0.2	0	0.026485116096491203	0.015388617700203555	0.30833333333333335	0	0.011758063572218565	0.015863848531320786	0.5107142857142857	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.011758063572218565	0.011758063572218565	-0.0052911286074983545	null_or_wrong_direction	candidate_or_other_control							49
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	FBXO6	CRISPRi_gene	IFNG_pathway	6.0	0.11172419687239266	0.08019966802753288	0.26785714285714285	0	0.06717000318729989	0.043320670444678785	0.38888888888888884	0	0.012344254952105544	-0.009052104094062742	0.39444444444444443	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.012344254952105544	0.012344254952105544	-0.005554914728447495	null_or_wrong_direction	candidate_or_other_control							50
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MAP3K7	CRISPRi_gene	TNFA_pathway	6.0	-0.20016082787412218	-0.148603331133117	1.0	3	-0.20308410471526886	-0.17237783258985195	0.9166666666666666	7	-0.027709211823825325	-0.03290133122504631	0.5416666666666666	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.20016082787412218	0.20308410471526886	-0.0029232768411466825	0.9856055852069505	0.0	0.027709211823825325	-0.005694198023529215	null_or_wrong_direction	candidate_or_other_control							51
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	IRF7	CRISPRi_gene	IFNG_pathway	6.0	-0.02364175392633548	-0.06039754024791577	0.51	0	-0.023788221825223863	-0.023799814826837292	0.6805555555555555	0	-0.056532751870684024	-0.05264878521910271	0.38611111111111107	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.02364175392633548	0.023788221825223863	-0.00014646789888838468	0.23641753926335476	0.0	0.056532751870684024	-0.005799743085956787	null_or_wrong_direction	candidate_or_other_control							52
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	STAT3	CRISPRi_gene	IFNG_pathway	6.0	0.016773036189394	-0.054108551141339334	0.5366666666666667	0	0.04173386130709845	0.018188199727445252	0.5277777777777778	0	-0.06237879831838028	-0.05113219492319038	0.41944444444444445	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.06237879831838028	-0.006237879831838028	null_or_wrong_direction	candidate_or_other_control							53
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	PTGES3	CRISPRi_gene	IFNG_pathway	6.0	0.027839483254068625	-0.05540862024691351	0.45	0	0.009113489796962233	-0.022314172339750953	0.34722222222222215	0	-0.0686718605938318	-0.0649845991393456	0.37777777777777777	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.0686718605938318	-0.006867186059383181	null_or_wrong_direction	candidate_or_other_control							54
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	ETV7	CRISPRi_gene	IFNG_pathway	6.0	0.03490332088576765	0.013452883935153903	0.4033333333333333	0	0.0060874488176026675	-0.006667145860774766	0.45833333333333326	0	-0.07110958313125498	-0.04067809079931918	0.3007936507936508	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.07110958313125498	-0.007110958313125498	null_or_wrong_direction	candidate_or_other_control							55
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MAPK8	CRISPRi_gene	TNFA_pathway	6.0	0.07345936769362621	0.06816139104790231	0.25	0	0.02268049407067182	0.015349411634025424	0.375	0	0.016975126065204	-0.01285270152182336	0.5305555555555556	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.016975126065204	0.016975126065204	-0.007638806729341799	null_or_wrong_direction	candidate_or_other_control							56
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	ZNFX1	CRISPRi_gene	IFNG_pathway	6.0	0.09859099910264871	0.162743340667988	0.4357142857142858	0	0.03717456989880476	-0.0376349159183927	0.6666666666666666	0	0.017291763473883108	-0.01930016002570413	0.49444444444444446	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.017291763473883108	0.017291763473883108	-0.007781293563247398	null_or_wrong_direction	candidate_or_other_control							57
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	CASP3	CRISPRi_gene	TNFA_pathway	6.0	0.1718022677521965	0.22743340751634677	0.4	0	0.01464599700495479	0.029314458988991272	0.5	0	-0.07988741238680508	-0.07534264372543825	0.6325396825396825	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.07988741238680508	-0.007988741238680508	null_or_wrong_direction	candidate_or_other_control							58
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	JUN	CRISPRi_gene	IFNB_pathway	6.0	0.1571147985391613	0.186875531090776	0.2	0	0.10182852357103948	0.1293698262473228	0.2638888888888889	0	-0.08237697566849113	-0.06586678945723887	0.544510582010582	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.08237697566849113	-0.008237697566849113	null_or_wrong_direction	candidate_or_other_control							59
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	CRKL	CRISPRi_gene	IFNB_pathway	6.0	0.21355031105374495	0.21755470023143497	0.0	0	0.03836993234292791	0.05022885932297448	0.3	0	0.01875609983471753	0.06801517273791166	0.5912698412698413	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.01875609983471753	0.01875609983471753	-0.008440244925622887	null_or_wrong_direction	candidate_or_other_control							60
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	IKBKE	CRISPRi_gene	TNFA_pathway	6.0	0.020633072425975507	0.020633072425975507	0.5	0	-0.007565244566789771	-0.00604949845049379	0.40277777777777773	1	0.003537860375680671	0.014055401774413228	0.5694444444444444	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.007565244566789771	-0.007565244566789771	0.0	0.003537860375680671	0.003537860375680671	-0.009157281735846073	null_or_wrong_direction	candidate_or_other_control							61
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	TRAF1	CRISPRi_gene	TNFA_pathway	6.0	-0.01576738002957215	0.0788576399693007	0.25	0	0.01029493544741776	-0.007768881842767769	0.5555555555555555	0	0.05553758775307174	0.0635498311155544	0.7916666666666666	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.01576738002957215	0.0	0.01576738002957215	0.1576738002957215	0.05553758775307174	0.05553758775307174	-0.009224534459310131	null_or_wrong_direction	candidate_or_other_control							62
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MAP2K3	CRISPRi_gene	TNFA_pathway	6.0	0.025703907719683686	0.07189099615550337	0.375	0	-0.003010304626219122	-0.030108260869968255	0.4444444444444444	0	-0.07270488279582864	-0.04015132142858164	0.3888888888888889	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.003010304626219122	-0.003010304626219122	0.0	0.0	0.07270488279582864	-0.010280792905801986	null_or_wrong_direction	candidate_or_other_control							63
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	SP100	CRISPRi_gene	IFNG_pathway	6.0	0.08913774949418439	0.05200881183677397	0.38666666666666666	0	0.0450623182750956	0.05969809129220688	0.3333333333333333	0	0.024202223968904424	0.045927750886980284	0.611111111111111	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.024202223968904424	0.024202223968904424	-0.01089100078600699	null_or_wrong_direction	candidate_or_other_control							64
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	IFI16	CRISPRi_gene	IFNB_pathway	6.0	0.09161815345891497	0.0349903149281738	0.4	0	0.03035323040143519	0.037352729799934196	0.43333333333333335	0	0.02457286571445932	0.01937861451430557	0.5453703703703704	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.02457286571445932	0.02457286571445932	-0.011057789571506693	null_or_wrong_direction	candidate_or_other_control							65
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MTOR	CRISPRi_gene	TNFA_pathway	6.0	0.017660468479969743	-0.06836615642450306	0.75	0	0.04542869340579253	0.09733362507990259	0.3333333333333333	0	-0.11165392481969065	-0.15913844775403002	0.3138888888888889	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0	0.11165392481969065	-0.011165392481969065	null_or_wrong_direction	candidate_or_other_control							66
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	TRIM22	CRISPRi_gene	IFNB_pathway	6.0	0.2239103842679175	0.2198435578448545	0.25	0	0.06942251444318208	0.0970080727978044	0.31666666666666665	0	0.025538202829984535	-0.0364302453763458	0.5718253968253968	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.025538202829984535	0.025538202829984535	-0.01149219127349304	null_or_wrong_direction	candidate_or_other_control							67
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	RNF14	CRISPRi_gene	IFNG_pathway	6.0	0.05472458959739522	0.04137305456442201	0.31666666666666665	0	0.08528089760203933	0.03507742682586469	0.4305555555555555	0	0.02751414618374209	0.008110372996384556	0.6190476190476191	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.02751414618374209	0.02751414618374209	-0.01238136578268394	null_or_wrong_direction	candidate_or_other_control							68
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	NFKBIE	CRISPRi_gene	TNFA_pathway	6.0	0.07502133090570906	0.05935293201623615	0.375	0	0.035878751266109954	0.05656866492338637	0.375	0	0.0278585091034412	-0.0012417572998438802	0.44761904761904764	3	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0278585091034412	0.0278585091034412	-0.01253632909654854	null_or_wrong_direction	candidate_or_other_control							69
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	TRAF2	CRISPRi_gene	TNFA_pathway	6.0	0.12626930590282953	0.06333612286190937	0.25	0	-0.004849362538056586	0.016987682843981586	0.4583333333333333	1	0.018145731716175045	0.009453358853786495	0.6222222222222222	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.004849362538056586	-0.004849362538056586	0.0	0.018145731716175045	0.018145731716175045	-0.013014941810335356	null_or_wrong_direction	candidate_or_other_control							70
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MAP3K14	CRISPRi_gene	TNFA_pathway	6.0	-0.09948312229096036	-0.0612770755717617	0.625	0	-0.10719020069802399	-0.10996760268064495	0.8333333333333334	1	0.01443209284580114	0.03032769478761435	0.6611111111111111	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.09948312229096036	0.10719020069802399	-0.007707078407063625	0.9280990393069979	0.01443209284580114	0.01443209284580114	-0.014201520187674137	null_or_wrong_direction	candidate_or_other_control							71
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	ETS2	CRISPRi_gene	IFNB_pathway	6.0	0.07395906813973685	-0.0168071259023262	0.5	0	0.05858783680113668	0.054378074294188186	0.33055555555555555	4	0.03205726352492618	0.0477916841848815	0.6190476190476191	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.03205726352492618	0.03205726352492618	-0.014425768586216782	null_or_wrong_direction	candidate_or_other_control							72
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	TNFRSF1B	CRISPRi_gene	TNFA_pathway	6.0	0.0077061652106952885	0.027598132850275875	0.375	1	0.010469867561432708	0.007705693123569724	0.3194444444444444	1	0.03531531536919832	0.02243546478438606	0.6023809523809524	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.03531531536919832	0.03531531536919832	-0.015891891916139243	null_or_wrong_direction	candidate_or_other_control							73
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	IFI16	CRISPRi_gene	IFNG_pathway	6.0	0.2161632206091741	0.024330940779379705	0.26666666666666666	0	-0.01105692725792721	-0.027725081451950673	0.47222222222222215	0	-0.0518813195434144	-0.08564463378330103	0.45753968253968247	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.01105692725792721	-0.01105692725792721	0.0	0.0	0.0518813195434144	-0.01624505921226865	null_or_wrong_direction	candidate_or_other_control							74
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	HLA-DQB1	CRISPRi_gene	IFNG_pathway	6.0	0.11655723092958606	0.06211722856275592	0.325	0	0.09338032555329061	0.10016284552649482	0.2222222222222222	0	0.03688633679550138	0.02351512801950589	0.5666666666666667	3	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.03688633679550138	0.03688633679550138	-0.01659885155797562	null_or_wrong_direction	candidate_or_other_control							75
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	DNM1L	CRISPRi_gene	TNFA_pathway	6.0	0.06016141087922887	0.05059947136167355	0.375	0	0.09105256459159387	0.002187817910868588	0.5833333333333334	0	0.04023586648113355	0.030706069919386687	0.7416666666666666	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.04023586648113355	0.04023586648113355	-0.018106139916510097	null_or_wrong_direction	candidate_or_other_control							76
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	HERC6	CRISPRi_gene	IFNB_pathway	6.0	0.2520094223810192	0.282957049965411	0.2	0	0.05592713939512642	0.09323074399781528	0.4000000000000001	1	0.04116353312757819	0.04306714341736671	0.7134259259259258	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.04116353312757819	0.04116353312757819	-0.018523589907410185	null_or_wrong_direction	candidate_or_other_control							77
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	CREB1	CRISPRi_gene	TNFA_pathway	6.0	0.012376698611957296	-0.008228564308762	0.5	1	-0.01301077657086936	-0.0175425641339444	0.611111111111111	2	0.012781890866944859	0.017254574011152105	0.5777777777777778	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.01301077657086936	-0.01301077657086936	0.0	0.012781890866944859	0.012781890866944859	-0.01876262746099455	null_or_wrong_direction	candidate_or_other_control							78
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	SRC	CRISPRi_gene	IFNG_pathway	6.0	0.09136919240728388	0.039647133841876306	0.13999999999999999	0	0.13423381948613047	0.11811894581027829	0.2222222222222222	0	0.04234498248897625	0.05398736932004555	0.6472222222222223	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.04234498248897625	0.04234498248897625	-0.019055242120039312	null_or_wrong_direction	candidate_or_other_control							79
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	BRD9	CRISPRi_gene	IFNB_pathway	6.0	0.18901018450588875	0.261903440322764	0.25	1	0.09573666139924564	0.09506852917987536	0.17500000000000002	1	0.043029257365278455	0.06445255210658447	0.5527777777777778	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.043029257365278455	0.043029257365278455	-0.019363165814375305	null_or_wrong_direction	candidate_or_other_control							80
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	NFKB1	CRISPRi_gene	TNFA_pathway	6.0	-0.018566513171445774	-0.021594159622605854	0.5	0	0.14160068671434956	0.21606627681701968	0.38888888888888884	1	0.08735791471841943	0.09328080126856496	0.6111111111111112	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.018566513171445774	0.0	0.018566513171445774	0.18566513171445773	0.08735791471841943	0.08735791471841943	-0.020744548451842967	null_or_wrong_direction	candidate_or_other_control							81
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	IRF9	CRISPRi_gene	IFNG_pathway	6.0	0.21346121125423262	0.2002611788526733	0.26	0	-0.006435035677900829	-0.001364391165154086	0.5416666666666666	4	0.03310314537917957	0.008584733060590627	0.5499999999999999	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.006435035677900829	-0.006435035677900829	0.0	0.03310314537917957	0.03310314537917957	-0.021331451098531636	null_or_wrong_direction	candidate_or_other_control							82
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MTF1	CRISPRi_gene	TNFA_pathway	6.0	-0.012803684562338236	-0.007528469613400871	0.625	1	-0.02010390395372866	0.0330525350634493	0.4166666666666667	1	0.031991169803833444	0.02327142434183917	0.5075396825396825	6	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.012803684562338236	0.02010390395372866	-0.007300219391390425	0.12803684562338236	0.031991169803833444	0.031991169803833444	-0.021696245803115476	null_or_wrong_direction	candidate_or_other_control							83
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	RELB	CRISPRi_gene	TNFA_pathway	6.0	-0.03179801803850427	-0.0014332134053118995	0.625	0	-0.03549087027407608	-0.037642772290438706	0.5	1	0.040849707030381745	0.05208129213892333	0.638888888888889	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.03179801803850427	0.03549087027407608	-0.0036928522355718155	0.31798018038504267	0.040849707030381745	0.040849707030381745	-0.022075220399243603	null_or_wrong_direction	candidate_or_other_control							84
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	KLF4	CRISPRi_gene	IFNG_pathway	6.0	0.09954793798514718	-0.007667744816735773	0.38666666666666666	0	0.06588704907983439	0.04031471785466209	0.4166666666666667	0	0.052889670411857444	0.014712242148832716	0.47500000000000003	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.052889670411857444	0.052889670411857444	-0.023800351685335848	null_or_wrong_direction	candidate_or_other_control							85
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	GUK1	CRISPRi_gene	IFNG_pathway	6.0	0.10224598055335847	0.005852799589550099	0.3966666666666666	1	0.09823502880380168	0.06706768921854386	0.23611111111111108	1	0.05579675111016243	0.03759840702700828	0.5777777777777778	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.05579675111016243	0.05579675111016243	-0.025108537999573095	null_or_wrong_direction	candidate_or_other_control							86
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	SP110	CRISPRi_gene	IFNB_pathway	6.0	0.20192035516071938	0.168050283032702	0.0	0	0.13161797719632223	0.12641128140346583	0.19166666666666665	0	0.056759081023228526	0.058438883430977306	0.7137566137566137	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.056759081023228526	0.056759081023228526	-0.025541586460452834	null_or_wrong_direction	candidate_or_other_control							87
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	BATF2	CRISPRi_gene	IFNG_pathway	6.0	0.10128368858046874	0.140998914808431	0.24	0	0.10299599209871317	0.11859853643737689	0.13888888888888887	0	0.05909194707562129	0.05355194970083743	0.6968253968253969	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.05909194707562129	0.05909194707562129	-0.02659137618402958	null_or_wrong_direction	candidate_or_other_control							88
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	TBX21	CRISPRi_gene	IFNG_pathway	6.0	-0.00991355236843618	0.032013782825264576	0.32	1	-0.033300012861261115	-0.019389053997792782	0.5555555555555556	0	-0.03376360001335028	-0.008711433128023324	0.45555555555555555	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.00991355236843618	0.033300012861261115	-0.023386460492824935	0.09913552368436179	0.0	0.03376360001335028	-0.026762820494159963	null_or_wrong_direction	candidate_or_other_control							89
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	PIK3CA	CRISPRi_gene	TNFA_pathway	6.0	0.08031943485165308	0.06708934026990254	0.125	0	0.027203465647934567	0.008842335453542027	0.4583333333333333	0	0.06333281577556271	0.06675322728952424	0.6694444444444444	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.06333281577556271	0.06333281577556271	-0.028499767099003218	null_or_wrong_direction	candidate_or_other_control							90
