analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	positive_trend	negative_trend
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	IL23A	6	6	1.3743658963981744	0.4485461910063539	0.9258197053918203	1.032164272772238	1.9367410423821392	0.0992842027224461	0.0059815499145393	0.0013710578451392	0.75	0.9114560437022642	False	0.3703704701558316	False	False	False	False	True	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	IL23A	6	6	1.3109074439727408	0.2493976553713068	1.061509788601434	0.9714828315459132	1.822879091494931	0.1188659355791687	0.0145314427923123	0.001148812064305	0.5	0.780152549672024	False	0.4994278787266119	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL23A	5	17	2.282662863022954	1.0994450311624293	1.1832178318605249	0.6227881414394612	1.4196982526454476	0.1941676806505372	0.0122142894907456	0.0089009946533672	0.4545454545454545	1.368358174767094	False	0.5964373716403829	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	IL23A	3	3	2.1327271422919583	1.408076024014391	0.7246511182775672	0.8835654985833957	1.3526778911607078	0.2494474547061016	0.038727152300029	0.0167132260380079	1.0	1.770401583153175	False	0.5905581477923777	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL23A	10	14	0.7148588106520892	0.340592370362224	0.3742664402898652	0.5121598183773508	1.197139087837577	0.250371531987171	0.0009971745836534	0.0009391321896319	0.4166666666666667	0.4965367204830011	False	0.8708205842254753	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	IL23A	3	3	1.098927758834421	0.7736917815934988	0.3252359772409222	0.8661809316019167	1.3260633170957952	0.3096940588064091	0.0130538523826714	0.0060812983000321	1.0	0.93630977021396	False	0.7291828407026554	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL23A	3	19	2.3725012328963833	1.7187110665348015	0.6537901663615817	0.5658426148896785	1.1761269280182836	0.3182404244031184	0.0175452832549044	0.019746448931744	0.8181818181818182	1.8078642710386532	False	0.8483689694214673	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	IL23A	3	3	4.746852791956902	6.314445402275115	-1.5675926103182125	-0.5679227952226337	-0.8694506634941201	0.4729530326799187	0.1016081871345029	0.1217148362235067	1.0	5.530649097116008	False	0.8162442071879636	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL23A	11	14	1.27874376777863	1.0658016782438624	0.2129420895347675	0.2698329160222949	0.6968639280405291	0.4931566062589042	0.0043629786090222	0.0038761602137076	0.84	1.1594961976391602	False	0.8499049960100857	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL23A	5	18	1.9814343717780816	1.6216690483935323	0.3597653233845492	0.2873166211516879	0.5609989181319878	0.5950455313809302	0.0186023743208864	0.0124527977228952	0.7391304347826086	1.699878901303217	False	0.821850685001089	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	IL23A	6	6	0.4164455765670731	0.2493976553713068	0.1670479211957663	0.2693342230845191	0.5053756051494338	0.6266750589655135	0.0043400102722136	0.001148812064305	0.3333333333333333	0.3329216159691899	False	0.8816082044349105	False	False	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL23A	5	19	4.7931980626355335	4.988227969858886	-0.1950299072233523	-0.2038262522123942	-0.3585186525894046	0.7337552403342215	0.1394770684067487	0.136038700967629	1.0	4.947596739187354	False	0.8804872740493837	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	IL32	6	6	8.535018573026283	9.526715214451158	-0.9916966414248752	-2.6946862385821446	-5.056277931987689	0.0005257835282844	0.287679595675526	0.3451215892201822	1.0	9.030866893738722	False	0.0724496840423337	False	True	False	True	False	True
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL32	5	19	9.485140689190498	8.355825326046435	1.1293153631440624	1.4725988774978331	3.9893750668269905	0.0024386367616401	0.8737684956752829	0.6453893665048984	1.0	8.591099360034782	False	0.2221134452597335	True	False	False	False	True	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	IL32	6	6	8.194910594580163	9.526715214451158	-1.3318046198709954	-2.3273177517369095	-4.366951973979072	0.0032167211982707	0.2439433237926447	0.3451215892201822	1.0	8.86081290451566	False	0.1190380377717054	False	True	False	False	False	True
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	IL32	3	3	7.11626866294072	5.900339852660654	1.215928810280066	4.104944578314271	6.284387274546391	0.0210163116838008	0.3438911529471768	0.1846751310218972	1.0	6.508304257800687	False	0.5480306619230276	True	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	IL32	6	6	5.342457330585904	3.829587054227336	1.5128702763585684	1.575667369464819	2.9565639347199233	0.0261616844972497	0.0818596537365218	0.0399194898203797	1.0	4.586022192406619	False	0.3212807616116317	True	False	False	False	True	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	IL32	3	3	5.842258235686992	3.113876714937079	2.7283815207499127	2.7480439200089157	4.207065871737197	0.0384692052112963	0.1437865497076023	0.0404470134874759	1.0	4.478067475312035	False	0.7297013371935511	True	False	False	False	True	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL32	5	17	9.112316300566237	7.881175237368086	1.231141063198149	1.1099313105323003	2.3712159109865865	0.0494355185545538	0.6797128371779726	0.3959322434132426	1.0	8.160980024458574	False	0.4207447723860503	True	False	False	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL32	5	18	10.385952020176788	9.661723147027006	0.7242288731497819	1.436334940286205	2.3589458008089355	0.0640642890912245	0.9370437271229856	0.8607091439922782	1.0	9.819164206407391	False	0.5707181110608711	False	False	False	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IL32	4	17	8.159723576385158	6.830461722597134	1.329261853788024	1.3626253575736162	2.3058972025440125	0.0808318741546908	0.7007386625151726	0.3854454444161252	1.0	7.083654456651996	False	0.5263996139913019	False	False	False	False	True	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL32	3	19	6.919096549420114	3.747192344915008	3.1719042045051062	1.8771227054905393	2.4118296647713633	0.1196553407873587	0.4995531098670369	0.0894013084094981	1.0	4.179724736438432	False	0.7126623276489144	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	IL32	3	3	2.402594318096856	1.7594271377330415	0.6431671803638146	1.3360847414788897	2.045453668588534	0.1406523254965216	0.0433331880504667	0.0205241359957697	1.0	2.081010727914949	False	0.5028755135724214	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	IL32	9	13	4.216375622445429	2.809998239920622	1.406377382524807	0.5497133033711478	1.3096281345829193	0.2077618466315229	0.035342173581482	0.017812394401946	0.6818181818181818	3.385334441862588	False	0.941417255008202	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL32	10	14	6.7571823171464915	6.398318358986129	0.3588639581603621	0.4603637708088045	1.143147369351124	0.2671630630962986	0.1380792387675197	0.1196529545799217	1.0	6.547845008219614	False	0.8751192710047316	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	IL32	6	6	8.455540425983044	7.597084364144467	0.8584560618385764	0.6425379755702504	1.205650787770134	0.2749429605685643	0.525395836395372	0.4300860977793128	1.0	8.026312395063755	False	0.7494482907416183	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	IL32	6	6	8.43913905665463	7.597084364144467	0.8420546925101631	0.6262913067056111	1.175165727182223	0.2850286293819102	0.527213103453171	0.4300860977793128	1.0	8.018111710399548	False	0.6735253965846049	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	IL32	6	6	4.532915745757005	3.829587054227336	0.703328691529669	0.5337709805785108	1.0015616627984945	0.3401853462720225	0.0471040119712422	0.0399194898203797	1.0	4.18125139999217	False	0.7078509902919756	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL32	11	14	4.23469533712875	4.332325855063176	-0.0976305179344256	-0.0548764330479653	-0.1355129396132668	0.8937357448457292	0.0464171212885455	0.0488042746300552	0.96	4.289368427172028	False	0.966983740259218	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	LAPTM5	6	6	3.408831415274141	0.6461184248119208	2.7627129904622203	2.2529468527977308	4.227403283781242	0.0032646368812315	0.0538210565328381	0.0048554723717374	0.75	2.0274749200430313	False	0.1364986614165965	True	False	False	False	True	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LAPTM5	5	17	5.743296207150663	4.131234509139884	1.6120616980107787	0.807288841377671	2.5621940618648686	0.0196895966595216	0.143145802456713	0.0830885679504343	0.8636363636363636	4.497612167778697	False	0.3299748144284476	True	False	False	False	True	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	LAPTM5	6	6	2.3304774731637106	0.6461184248119208	1.6843590483517898	1.287319593893823	2.4155115207199556	0.0452969495036031	0.0292724025194422	0.0048554723717374	0.6666666666666666	1.4882979489878156	False	0.5884682452773802	True	False	False	False	True	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LAPTM5	11	14	2.2623045755315556	1.156648630342027	1.1056559451895287	0.8120869028610121	1.964559818681456	0.0676507686853213	0.004603646327721	0.0024939565658985	0.8	1.64313724622542	False	0.8441184433525579	False	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	LAPTM5	6	6	9.47231330955905	9.871632863154591	-0.3993195535955429	-1.0253910985733077	-1.9240319370543224	0.0913791754510208	0.6250527165369439	0.6039193892227872	1.0	9.671973086356822	False	0.4742351860762967	False	False	False	False	False	True
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LAPTM5	3	3	8.824913774552536	8.277516106241846	0.5473976683106905	1.470302223888264	2.250931385128499	0.1190168689040327	0.7107943469785575	0.6743121387283236	1.0	8.55121494039719	False	0.7297013371935511	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LAPTM5	3	19	3.0615316171251923	0.6357861891079774	2.425745428017215	2.1579045191368698	2.461215897836442	0.1198692925609512	0.0183605127611173	0.0032255961360138	0.4545454545454545	0.9665696565648704	False	0.7136552463977595	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LAPTM5	6	6	2.7318471255103653	1.447442596957922	1.2844045285524437	0.9229215449345584	1.731759257828836	0.1204233834849854	0.0195939442119408	0.0058526501976469	0.9166666666666666	2.089644861234144	False	0.4474970129263053	False	False	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LAPTM5	5	19	1.8740063639642992	0.9027085068980524	0.9712978570662472	0.7298264662425952	1.4254200016684968	0.204748196278255	0.0173768106013087	0.0057393345213214	0.5	1.105062227120187	False	0.5857456456217773	False	False	False	False	False	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LAPTM5	4	17	1.832860469717351	0.7433524170412971	1.089508052676054	0.8936296968760371	1.475883629963608	0.2137713421002068	0.0148883160009625	0.007782329927354	0.4285714285714285	0.9508777604081644	False	0.6687473630639378	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	LAPTM5	3	3	3.5952076727790643	4.160984631141102	-0.5657769583620378	-0.7890763736421215	-1.2080215521930768	0.3045348316819708	0.0703106014501408	0.0450143832060311	1.0	3.878096151960083	False	0.7261082007520818	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	LAPTM5	6	6	9.391586916781304	9.871632863154591	-0.4800459463732878	-0.5033688817126948	-0.944515517915142	0.3790360709529464	0.692568973604983	0.6039193892227872	1.0	9.63160988996795	False	0.7259027264079075	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LAPTM5	6	6	1.8285589781423408	1.447442596957922	0.3811163811844187	0.4850531026983583	0.9101480030960212	0.3940082351567868	0.0096617554872048	0.0058526501976469	1.0	1.638000787550131	False	0.6562598391296424	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LAPTM5	5	18	1.5576839982361332	1.0597985705122086	0.4978854277239246	0.3975196592025019	0.7301109741378111	0.4945994764772327	0.0119315603449456	0.0030997186379177	0.6956521739130435	1.168034533060888	False	0.768196510220819	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LAPTM5	3	3	1.1324036267958018	1.2816617859767436	-0.1492581591809418	-0.3001972019842674	-0.4595812294204205	0.6908790514038154	0.0141113773463401	0.0124169103380645	1.0	1.2070327063862727	False	0.8582109980597055	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAPTM5	10	14	3.9731950049577978	4.076130147621602	-0.1029351426638047	-0.1135285341111743	-0.2972829560167547	0.7690583127764771	0.0206386098150051	0.028302374126792	1.0	4.0332405048450175	False	0.9676755661984908	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LAPTM5	9	13	9.541324791112556	9.54620269649743	-0.0048779053848733	-0.0247051842335655	-0.0565578437640142	0.9556701785519764	0.6656413080510746	0.7413674645944325	1.0	9.544207189749072	False	0.9990053045348096	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	LITAF	6	6	9.85103727023118	8.714537727116712	1.1364995431144678	1.554482676820888	2.9168132237177367	0.0198794358380266	0.7407589337886248	0.4407989696238077	1.0	9.282787498673946	False	0.289181658767819	True	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	LITAF	6	6	9.869842123232862	8.714537727116712	1.1553043961161509	1.4968667215380047	2.8087033150181187	0.0208932093453919	0.6532208029655445	0.4407989696238077	1.0	9.292189925174789	False	0.2949530240517144	True	False	False	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LITAF	5	18	6.606876220396158	5.944386690417527	0.6624895299786306	1.4834984896543697	2.8046857738005144	0.0321162854406778	0.2901927929442115	0.2169334234883586	1.0	6.088406153456361	False	0.5314684390314799	True	False	False	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LITAF	4	17	8.459574240554588	7.828061995255695	0.631512245298893	1.1528751090474705	2.3624018608599746	0.063980558376329	0.7168882665607526	0.6059960472692202	1.0	7.948350041979293	False	0.4912279023496578	False	False	False	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LITAF	5	19	8.335007631334724	8.085285697755952	0.2497219335787726	0.6556846286032652	1.9043113310826176	0.0805533156021985	0.7546036848893334	0.656667219003475	1.0	8.137311100584862	False	0.497509008243587	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LITAF	10	14	7.598285595335153	7.281815040286793	0.3164705550483599	0.7116422346240924	1.685818870236706	0.1118435600595495	0.2577089278023005	0.2425401244206709	1.0	7.413677771556944	False	0.8431310223563935	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LITAF	3	19	5.10445452484904	4.6975184086477055	0.4069361162013347	0.4491258854861965	1.63303327911618	0.1242885991564404	0.1072596863741008	0.1401903209739992	1.0	4.753009697220614	False	0.7230672033277621	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LITAF	3	3	8.812514843794043	9.46962749104591	-0.6571126472518678	-1.4781799161242577	-2.2629915890840424	0.1335033979042236	0.6942495126705653	0.734766859344894	1.0	9.141071167419977	False	0.7297013371935511	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LITAF	6	6	6.885203412603971	7.115346170010561	-0.2301427574065897	-0.7089595353653763	-1.330283430410194	0.2241888490303477	0.2117815971330083	0.2136889802108381	1.0	7.000274791307265	False	0.5165285205417425	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	LITAF	6	6	8.070056698456288	8.609533035584567	-0.5394763371282796	-0.5964863883556384	-1.1192401248764952	0.2957813495159273	0.5569168128835243	0.6126264620831005	1.0	8.339794867020426	False	0.682879967533814	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	LITAF	6	6	8.086732742166793	8.609533035584567	-0.5228002934177738	-0.562721310138629	-1.055883724633648	0.3203389524408002	0.5236353055658837	0.6126264620831005	1.0	8.34813288887568	False	0.7704246735531121	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LITAF	5	17	7.225875712589304	6.871305816808052	0.3545698957812524	0.4356129814846367	0.9166424409312068	0.3904536727580713	0.2999229006612107	0.2584295230779369	1.0	6.951889884031062	False	0.7304691644509087	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LITAF	9	13	8.971863314972138	8.887536116624327	0.0843271983478111	0.2543757888104791	0.6747488613888414	0.5078384872491416	0.504169130951054	0.5674316545625244	1.0	8.922033606857523	False	0.9715241121707002	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	LITAF	3	3	7.024698112684682	7.193017293171159	-0.1683191804864767	-0.3382050816378593	-0.5177686740181773	0.6547702957003508	0.4712609472792515	0.4815360004557731	1.0	7.10885770292792	False	0.8876946879906784	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LITAF	11	14	7.821779595908746	7.730618855688379	0.0911607402203671	0.144239612094704	0.3401576982887181	0.7391374153204049	0.2893275645663882	0.3523138732661997	1.0	7.770729581385338	False	0.918305242640515	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LITAF	3	3	6.257555153864004	6.402031968352887	-0.1444768144888826	-0.1580473123178082	-0.2419595439980753	0.8310311560365	0.3864449860169616	0.4539258826374708	1.0	6.3297935611084455	False	0.9281829318769488	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LITAF	6	6	7.0716701211019455	7.115346170010561	-0.0436760489086154	-0.0631702157108548	-0.1185318583976435	0.9099108595031032	0.1976071278278409	0.2136889802108381	1.0	7.093508145556253	False	0.9664632740426052	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LPL	6	6	2.004905791033553	0.0352753722837581	1.9696304187497948	2.4758244278732384	4.645608174671312	0.0054124581776976	0.0130763673625575	0.0001158211721102	0.5	1.0200905816586554	True	0.1418044800664524	True	False	False	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LPL	4	17	3.033262455250736	4.25568220561921	-1.222419750368474	-1.1882228286415646	-3.042691035841679	0.0170044867870439	0.036002052409969	0.0799709005168197	1.0	4.022840348406167	True	0.327999441766403	False	True	False	False	False	True
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LPL	10	14	3.9796634202752577	4.808018157369513	-0.828354737094255	-1.0679974015920823	-2.6214986178483217	0.0172135813200319	0.0219797731471056	0.0478964363847992	1.0	4.462870350246906	True	0.8414957034907469	False	True	False	False	False	True
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LPL	3	3	0.5872045336040305	2.6719101199555535	-2.084705586351523	-1.661709862982971	-2.5439632905365177	0.0886198931028321	0.0041666666666666	0.0244470134874759	0.8333333333333334	1.629557326779792	True	0.7297013371935511	False	False	False	False	False	True
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	LPL	6	6	1.0537930400748678	0.0	1.0537930400748678	1.0368423774850462	1.94551898368166	0.1092955104822244	0.0042181034654411	0.0	0.25	0.5268965200374339	True	0.5013060828908061	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LPL	11	14	1.8985444863686605	1.2376896003549465	0.660854886013714	0.6023223896542037	1.5075636794282334	0.1479695866179486	0.0083306991645681	0.0065652254105707	0.84	1.528465750200981	True	0.8441184433525579	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LPL	6	6	0.8449718338850847	0.0352753722837581	0.8096964616013266	0.7940259278526793	1.489901020365182	0.1959554115679881	0.0043002136752136	0.0001158211721102	0.25	0.4401236030844213	True	0.5443862673977776	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	LPL	6	6	2.504202783726559	1.130287163145457	1.373915620581102	0.7119911096026855	1.3359718410666253	0.2238737553424467	0.0232846520401663	0.0083607633770284	0.6666666666666666	1.817244973436008	True	0.7236722547922911	False	False	False	False	False	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	LPL	6	6	1.0281116268533113	0.0	1.0281116268533113	0.532938710021193	1.0	0.3632174676491227	0.0059247810407006	0.0	0.0833333333333333	0.5140558134266556	True	0.7178964321011422	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LPL	9	13	2.8217703286354023	3.838975360291883	-1.017205031656481	-0.3436093914606903	-0.8173685299379608	0.4250988224681861	0.0559631726298393	0.054852547444594	0.6363636363636364	3.422846029159686	True	0.9685337805664712	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	LPL	3	3	4.00678215627634	3.5765704769610607	0.430211679315279	0.5728250124953599	0.8769556203231437	0.4305404675141233	0.077212835631795	0.0516707185999241	1.0	3.791676316618701	True	0.7861535229365821	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LPL	3	3	0.7190589329631584	0.9104415515380893	-0.1913826185749307	-0.3788131086918654	-0.5799367651078335	0.5972034803880107	0.0089616248435802	0.0101134612261047	1.0	0.8147502422506238	True	0.8049953926664327	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LPL	5	17	3.6460255706220472	3.870189396886594	-0.2241638262645469	-0.1406820559670481	-0.4377821677256252	0.6670560848725556	0.0340938487369988	0.0563032720365712	0.9090909090909092	3.81924307273556	True	0.8763595758164675	False	False	False	False	False	False
