analysis	disease_name	compartment	role	module	module_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	galectin_checkpoint	target	high_fraction	6	6	0.18409963289603448	0.2537739400866424	-0.06967430719060791	-0.8142640774629175	-1.5278756490226375	0.15903866837700464	0.41718811856170124
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	mean_score	6	6	0.4876949463759593	-0.013313771804476045	0.5010087181804354	1.6440103921207727	3.0848019879347786	0.020724846388442957	0.15017019842117682
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	high_fraction	6	6	0.5443848065638318	0.23967782015718908	0.30470698640664273	1.6535586513317364	3.1027182305184406	0.014259177340139888	0.12943045643794468
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hla_ii_apc	covariate	mean_score	6	6	0.13809266379169063	0.029057126557000202	0.10903553723469044	0.3683679920304546	0.6912014179187809	0.5064324196310747	0.7063346239665587
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hla_ii_apc	covariate	high_fraction	6	6	0.2969857515598234	0.2608543518090443	0.03613139975077906	0.30546650863771213	0.5731738057187943	0.5827824230104308	0.7635317048037242
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ifn_apc	covariate	mean_score	6	6	0.619146042741957	0.03407899581022665	0.5850670469317303	2.087057130599901	3.916129737539436	0.004431575791272133	0.103092447354857
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ifn_apc	covariate	high_fraction	6	6	0.5373489342225258	0.27853050461464696	0.2588184296078789	1.6563237144217553	3.107906562756324	0.012269067531304688	0.12611460113573655
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	inflammatory_nfkb	covariate	mean_score	6	6	0.7396755216716806	0.0020303291005169624	0.7376451925711637	1.2310172883735013	2.3098665291634535	0.06614652614045959	0.2456870970931356
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	inflammatory_nfkb	covariate	high_fraction	6	6	0.48445538235233804	0.26102368217153815	0.22343170018079989	1.1228355633734175	2.1068755980003147	0.07186054007617429	0.26034720257105765
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lgals3_core	target	mean_score	6	6	-0.7903875174609843	-0.03859061678974913	-0.7517969006712352	-2.991355214083091	-5.612944148801155	0.001356238432498581	0.08563676959491041
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lgals3_core	target	high_fraction	6	6	0.07658821270771875	0.24388361821715385	-0.1672954055094351	-1.68393323454884	-3.1597127453584224	0.021956871433650584	0.1540466218043422
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lipid_loader_repair	covariate	mean_score	6	6	0.08475905166045768	0.01659372498121618	0.0681653266792415	0.5903550621208374	1.107735375607002	0.303479285281998	0.5448040508936801
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lipid_loader_repair	covariate	high_fraction	6	6	0.3566679414315968	0.26339012816561364	0.09327781326598317	0.7872678274054917	1.4772201992499008	0.1791094849660539	0.44695559083490904
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lysosomal_apc	covariate	mean_score	6	6	0.15263904299712974	0.020131586810617778	0.13250745618651197	0.9273840960129995	1.74013273679467	0.1265103763298201	0.3665594647007937
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lysosomal_apc	covariate	high_fraction	6	6	0.3152329583078914	0.2564378820568141	0.05879507625107727	0.5899126504950821	1.106905239575529	0.30236992040542937	0.5448040508936801
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osmr_tissue_response	covariate	mean_score	6	6	0.08916105021174904	0.0293901682522873	0.059770881959461744	0.4848201741875475	0.9097109387461608	0.38557589920941754	0.6152510738287457
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osmr_tissue_response	covariate	high_fraction	6	6	0.3586496248970745	0.2631771769747093	0.0954724479223652	1.0697203719773671	2.0072108703359683	0.07267294986815792	0.2611499499327301
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	repair_efferocytosis_control	target	mean_score	6	6	-0.07104978355795924	0.024734954876052845	-0.09578473843401208	-0.5364904655421517	-1.0066644727698941	0.34198883700912935	0.5796665034955738
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	repair_efferocytosis_control	target	high_fraction	6	6	0.21367777383806955	0.2624079425009846	-0.04873016866291505	-0.4097963323765099	-0.7689370741341229	0.4648267015498303	0.6670565002760552
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	tissue_injury_remodeling	covariate	mean_score	6	6	0.14442797270020036	0.0020955071760305837	0.14233246552416978	1.24902757583009	2.3436608231749956	0.06276389783638443	0.24148694481136782
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	tissue_injury_remodeling	covariate	high_fraction	6	6	0.3527845665300866	0.2551516829763189	0.0976328835537677	1.0429484347888043	1.9569763186226987	0.08531769760513079	0.2969324593816363
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	c1q_phagocytic_myeloid	covariate	mean_score	6	6	-0.011564669302261263	0.015254315019476638	-0.0268189843217379	-0.5071786518874268	-0.9516641263819214	0.3637470843156749	0.5932701522787022
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	c1q_phagocytic_myeloid	covariate	high_fraction	6	6	0.21687330805046154	0.2887028360664594	-0.07182952801599787	-0.6884607250245679	-1.2918197009881125	0.22809179761274753	0.49208972083497166
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	foamy_phagolysosomal_checkpoint	target	mean_score	6	6	-0.07639325148495414	0.019962880723488893	-0.09635613220844304	-1.5573184584168749	-2.9221342513381066	0.02299295838379285	0.15497005759227941
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	foamy_phagolysosomal_checkpoint	target	high_fraction	6	6	0.16947420082432854	0.28153553106053636	-0.11206133023620782	-1.2898417469439285	-2.4202440593828056	0.0452077358221006	0.21257254503583475
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	galectin_checkpoint	target	mean_score	6	6	-0.20968674286048805	-0.01899134649622412	-0.19069539636426394	-1.737098275548914	-3.25947101024025	0.013085361353836726	0.12943045643794468
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	galectin_checkpoint	target	high_fraction	6	6	0.16871170647581143	0.25018316220280545	-0.08147145572699402	-1.7005628675023157	-3.1909163953106168	0.010049361896757182	0.11468416726534461
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hif_nampt_metabolic	covariate	mean_score	6	6	0.37532137026337886	-0.03870088973277353	0.4140222599961524	0.5811306619216599	1.0904268183081511	0.3199370685650319	0.56339515659659
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hif_nampt_metabolic	covariate	high_fraction	6	6	0.3666539958506525	0.23495855880123415	0.13169543704941836	0.6818671408999857	1.2794475763880433	0.23129700159979621	0.49208972083497166
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hla_ii_apc	covariate	mean_score	6	6	0.2844314947110332	0.03589836077811462	0.24853313393291857	0.8286282720455834	1.554828456751869	0.15408866894750148	0.4120155311008169
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hla_ii_apc	covariate	high_fraction	6	6	0.3516640023547384	0.27722910941524653	0.07443489293949185	0.44237763776174877	0.8300722567969534	0.4266703840387188	0.638243891156588
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	ifn_apc	covariate	mean_score	6	6	0.19783461433815377	0.0009050426293988044	0.19692957170875497	0.6319951527577267	1.1858683576064395	0.2630872132129403	0.5122667323353288
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	ifn_apc	covariate	high_fraction	6	6	0.44235862878189325	0.2570459772169395	0.18531265156495375	0.793926857595009	1.4897151260853945	0.1673770749101283	0.4259519275755754
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	inflammatory_nfkb	covariate	mean_score	6	6	0.7221051799021447	-0.0024043924177124232	0.7245095723198571	0.5585636186759299	1.0480822807067585	0.3423754939107658	0.5796665034955738
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	inflammatory_nfkb	covariate	high_fraction	6	6	0.29120715597381486	0.23727315610492847	0.05393399986888639	0.30018018822952885	0.5632546155590606	0.5879110562411474	0.7642843731134915
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lgals3_core	target	mean_score	6	6	-0.557445031179837	-0.10275892588852446	-0.45468610529131254	-1.8063108017992904	-3.3893405898915843	0.010345119410889662	0.11468416726534461
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lgals3_core	target	high_fraction	6	6	0.09491927918326805	0.2168560698481339	-0.12193679066486586	-1.426049305682987	-2.675822339169692	0.02781226210111624	0.16721562462787826
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lipid_loader_repair	covariate	mean_score	6	6	0.08542429107810111	0.004575865361437355	0.08084842571666376	0.8306335695214057	1.5585911736236508	0.15107799658441803	0.4114583379246525
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lipid_loader_repair	covariate	high_fraction	6	6	0.33054310637895495	0.2582182852107604	0.07232482116819455	0.6558875981150362	1.230699864322023	0.246619015242404	0.506939689532595
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lysosomal_apc	covariate	mean_score	6	6	0.012161813985286712	0.025600106615670748	-0.013438292630384036	-0.17167065631910375	-0.32212082382283136	0.7546972916030333	0.8444967161735208
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lysosomal_apc	covariate	high_fraction	6	6	0.2584331741575763	0.2763351294679492	-0.01790195531037292	-0.21058059362212309	-0.3951309778449928	0.7013641678886691	0.823125014572676
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osmr_tissue_response	covariate	mean_score	6	6	-0.039507239659534635	-0.017200290453881623	-0.02230694920565301	-0.08884866323826694	-0.16671459882269346	0.8711624150797155	0.939066445247089
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osmr_tissue_response	covariate	high_fraction	6	6	0.267190122263259	0.2684063633798209	-0.001216241116561878	-0.006648365077434695	-0.012474914943165443	0.9903109895110851	0.9968889947200963
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	repair_efferocytosis_control	target	mean_score	6	6	-0.05041733376229548	0.023823935747079385	-0.07424126950937486	-0.8447108166990506	-1.5850055565779027	0.1556710264566435	0.4120155311008169
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	repair_efferocytosis_control	target	high_fraction	6	6	0.22216607464459795	0.2858887416691091	-0.06372266702451115	-0.5558064149644879	-1.0429086957154707	0.32412297024503006	0.5685014001916797
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	tissue_injury_remodeling	covariate	mean_score	6	6	1.0083422608446304	-0.00320762187413492	1.0115498827187652	0.5527031052548271	1.0370856814526535	0.3471858300449176	0.5796665034955738
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	tissue_injury_remodeling	covariate	high_fraction	6	6	0.3822735586782487	0.2565625230729434	0.12571103560530528	0.8176473046471461	1.534223897180655	0.1829252923838498	0.45139455981603
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	c1q_phagocytic_myeloid	covariate	mean_score	6	6	0.0722166206354392	0.0030697393610466923	0.0691468812743925	1.5590792878620063	2.9254382512390724	0.025379653513743116	0.16243820979228646
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	c1q_phagocytic_myeloid	covariate	high_fraction	6	6	0.2524166041939811	0.22377724010598576	0.028639364087995334	0.2801783719810109	0.5257234400741302	0.6113170178638347	0.774218114314656
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	foamy_phagolysosomal_checkpoint	target	mean_score	6	6	0.01933763161297139	0.008916113277784259	0.010421518335187131	0.1387448041585477	0.2603391375961981	0.8003044134975863	0.8865527588118625
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	foamy_phagolysosomal_checkpoint	target	high_fraction	6	6	0.2329694904026398	0.2551087712195295	-0.022139280816889706	-0.2775170309383725	-0.5207297306801689	0.6140846287635807	0.7755011597528648
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	galectin_checkpoint	target	mean_score	6	6	-0.06006122734366504	-0.006058314664416649	-0.054002912679248394	-0.5330108036781349	-1.0001352756997872	0.3410898853989331	0.5796665034955738
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	galectin_checkpoint	target	high_fraction	6	6	0.23223933292375568	0.24992453885062538	-0.0176852059268697	-0.2582422820560258	-0.4845628159488667	0.6400658992867682	0.7928810712975011
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hif_nampt_metabolic	covariate	mean_score	6	6	0.40485923434212995	0.008670607828053062	0.3961886265140769	2.2042513819690743	4.136031668409712	0.006365354656873635	0.10634310913037086
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hif_nampt_metabolic	covariate	high_fraction	6	6	0.5012614322726802	0.2614245698232509	0.23983686244942926	2.0825354125963345	3.9076452384431217	0.004989805783841421	0.10634310913037086
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hla_ii_apc	covariate	mean_score	6	6	0.33913299843472794	-0.04211714344836903	0.38125014188309697	1.571999960468735	2.9496824511137913	0.01484795435016573	0.12943045643794468
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hla_ii_apc	covariate	high_fraction	6	6	0.5185026245881509	0.21674450427626477	0.3017581203118861	1.6484023000024577	3.093042912827457	0.013613136649150257	0.12943045643794468
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	ifn_apc	covariate	mean_score	6	6	0.25348474762815737	-0.03611196636635227	0.28959671399450965	1.5785251194189207	2.9619261835120745	0.01701924714830462	0.13666674246914656
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	ifn_apc	covariate	high_fraction	6	6	0.5256083729184323	0.22017988113660417	0.3054284917818282	1.9365511611349866	3.6337220860874915	0.006676103050164401	0.10634310913037086
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	inflammatory_nfkb	covariate	mean_score	6	6	0.19404485212871406	0.008333110696175284	0.18571174143253877	3.3298491315490826	6.248090200497289	0.00033990582270332603	0.06674288746734264
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	inflammatory_nfkb	covariate	high_fraction	6	6	0.32892986283266423	0.26868941277580016	0.06024045005686407	0.5878605007071783	1.1030546095700222	0.2986312333406954	0.5409631358056859
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lgals3_core	target	mean_score	6	6	-0.11731301409701861	-0.004448902817038239	-0.11286411127998038	-0.4300153852011539	-0.8068758698050922	0.43854396034711723	0.6461214349114194
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lgals3_core	target	high_fraction	6	6	0.23875356394987124	0.24695280478171233	-0.008199240831841093	-0.08001825585660265	-0.1501453250664051	0.8837902294215063	0.9412898347091706
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lipid_loader_repair	covariate	mean_score	6	6	0.030191409887312143	0.0021160744801332417	0.0280753354071789	0.6565482561886778	1.2319395154511659	0.26877025955001943	0.5174325112286586
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lipid_loader_repair	covariate	high_fraction	6	6	0.17005920598344196	0.24000911644120582	-0.06994991045776386	-1.3541277776302498	-2.5408696200289174	0.0296442258299369	0.1724045765372646
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lysosomal_apc	covariate	mean_score	6	6	0.01629016891974429	0.0048955424560349625	0.011394626463709326	0.14447925303455808	0.27109919080340905	0.7918480220635983	0.8816040950934771
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lysosomal_apc	covariate	high_fraction	6	6	0.26329607653886095	0.2483795660694439	0.014916510469417055	0.19615278120175492	0.3680587983446626	0.7209037732372976	0.8276349812230793
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osmr_tissue_response	covariate	mean_score	6	6	0.07153624849940061	0.016901550795547993	0.054634697703852625	0.7573212269699588	1.4210287463259008	0.18707685155960688	0.4543294966447596
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osmr_tissue_response	covariate	high_fraction	6	6	0.3195495956319386	0.27794363854088583	0.04160595709105275	0.46207150279462567	0.8670255962008291	0.4102662354563845	0.6352058606926508
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	repair_efferocytosis_control	target	mean_score	6	6	0.04075475562713883	0.01005745400000846	0.03069730162713037	0.4528597227823088	0.8497407192738919	0.41774748917929105	0.6352058606926508
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	repair_efferocytosis_control	target	high_fraction	6	6	0.2957164433925894	0.25040253769149184	0.04531390570109756	0.7122283447927366	1.336416986419346	0.21735553170960922	0.48520780310932965
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	tissue_injury_remodeling	covariate	mean_score	6	6	0.5823381541234155	-9.30643128467049e-05	0.5824312184362622	2.2785001004993677	4.275351100708672	0.0078554352784353	0.10850319978338757
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	tissue_injury_remodeling	covariate	high_fraction	6	6	0.37094455203538396	0.12208589656305412	0.24885865547232983	1.7878712284378233	3.354740788798633	0.019241199937341417	0.14663121331560183
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	c1q_phagocytic_myeloid	covariate	mean_score	6	6	-0.11575196666873631	0.025682239270033408	-0.1414342059387697	-0.8686149720883805	-1.6298590358614384	0.15209476594926102	0.4114583379246525
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	c1q_phagocytic_myeloid	covariate	high_fraction	6	6	0.10605021472113997	0.2610968508672797	-0.15504663614613973	-1.3560182040343638	-2.5444167941571365	0.036201641030680104	0.18392098086851272
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	foamy_phagolysosomal_checkpoint	target	mean_score	6	6	-0.013792779070492015	0.017691130481321364	-0.03148390955181338	-0.2249720533340629	-0.42213494554583314	0.6864287385607728	0.8134088537368943
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	foamy_phagolysosomal_checkpoint	target	high_fraction	6	6	0.21766281860416978	0.2584899284686906	-0.040827109864520844	-0.38727719708061165	-0.7266824304528584	0.4945348905655427	0.6939187988253012
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	galectin_checkpoint	target	mean_score	6	6	-0.13281125196965649	0.011074337503791215	-0.1438855894734477	-1.405319078228427	-2.636924381365622	0.025725508338144912	0.16243820979228646
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	galectin_checkpoint	target	high_fraction	6	6	0.2102786462800856	0.2537739400866424	-0.043495293806556784	-0.609187274379063	-1.1430719197613508	0.2942020157365852	0.5357652414502166
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	mean_score	6	6	0.6818226494823264	-0.013313771804476045	0.6951364212868024	2.061433384468718	3.8680496381783604	0.008424766532845575	0.10874454316506368
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	high_fraction	6	6	0.6509554085465239	0.23967782015718908	0.4112775883893348	2.3746606749635597	4.455785684753746	0.001782714706390506	0.09849498752807544
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hla_ii_apc	covariate	mean_score	6	6	0.17439546363571856	0.029057126557000202	0.14533833707871835	0.7668214976355503	1.4388549437609	0.196785802610297	0.4626559827327195
