seed	n_requested	event_rate_target	odds_ratio_per_latent_sd	missing_rate	molecular_repeats	measurement_reliability_per_repeat	label_noise	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n	median_events	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_fitted_log_odds_per_observed_sd
54702	160	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	38.0	70	0.14	0.11232266018786358	0.17316686494445405	0.18837495938993254
54702	160	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.0	87	0.174	0.14328947208106416	0.20968159789986787	0.17842711022091434
54702	160	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	256	0.512	0.46826225284987066	0.5555547629790522	0.3657584540346153
54702	160	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	286	0.572	0.5282438503629422	0.6146582446105943	0.3870538322567371
54702	160	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	38.0	192	0.384	0.34240767461779237	0.4273611723692879	0.3478917405204791
54702	160	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.0	228	0.456	0.41284481758175473	0.499826124378862	0.3790685804481805
54702	160	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	443	0.886	0.8551509101576845	0.9109630990059973	0.5628519738294091
54702	160	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	462	0.924	0.8974035863260316	0.9441309729625723	0.6438474807793325
54702	160	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	39.0	396	0.792	0.7542636968800828	0.8252836882903708	0.5822718116340859
54702	160	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.0	423	0.846	0.811734636678946	0.8749893197216598	0.6234947633776888
54702	240	0.15	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	35.0	24	0.048	0.03246520694135317	0.07042719683589006	-0.00952481285431937
54702	240	0.15	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	35.0	27	0.054	0.03737435018105752	0.07742656151064709	0.009832401251522311
54702	240	0.15	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	28.5	22	0.044	0.02923395562860718	0.06571944287232845	0.005946735146022918
54702	240	0.15	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.5	29.0	23	0.046	0.030845108370816204	0.06807779276827323	-0.006560517820373183
54702	240	0.15	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	36.0	83	0.166	0.13595774323101012	0.2011353161973068	0.19568308848904406
54702	240	0.15	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	96	0.192	0.15987621859588308	0.22882037512843312	0.20013669621996397
54702	240	0.15	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	29.0	68	0.136	0.10871544340723721	0.16883507644877283	0.17406872988428668
54702	240	0.15	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	29.0	72	0.144	0.11593807411034973	0.17749045629827542	0.21653414343646177
54702	240	0.15	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	36.0	216	0.432	0.3892622537365845	0.47577465656618667	0.33046053037006884
54702	240	0.15	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	270	0.54	0.4961751552930624	0.5832148974700135	0.37971415857851765
54702	240	0.15	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	29.0	181	0.362	0.32107604417818575	0.40502827378920275	0.3420149788516196
54702	240	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	28.0	220	0.44	0.397111794441699	0.4838031264136874	0.37550719300252916
54702	240	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	36.0	427	0.854	0.8203507337796904	0.8822512331735307	0.5673075760554783
54702	240	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	35.0	459	0.918	0.8906451408426114	0.9389809105315311	0.6359513970969073
54702	240	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	29.0	376	0.752	0.7123215407533253	0.7878357916540525	0.5535131452021815
54702	240	0.15	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	28.0	418	0.836	0.8010053635257086	0.8658710796841282	0.6231103798231911
54702	240	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	25	0.05	0.034093745243849435	0.0727681611715476	-0.0013352082339084998
54702	240	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	32	0.064	0.04569601604478943	0.08895240883768415	0.0035169323629919715
54702	240	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	58.0	19	0.038	0.024460118055830385	0.05858477253064388	0.00584004183220632
54702	240	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	191.0	57.0	19	0.038	0.024460118055830385	0.05858477253064388	0.0002444658686344583
54702	240	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	110	0.22	0.18590093257162363	0.25836869808684565	0.17931522569050373
54702	240	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	137	0.274	0.2367406256658206	0.3147055762228011	0.19858324442479583
54702	240	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	57.0	110	0.22	0.18590093257162363	0.25836869808684565	0.18820751698127713
54702	240	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	57.5	124	0.248	0.21216420834594762	0.2876784592466748	0.22175450523353077
54702	240	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	335	0.67	0.6276256239722534	0.709782100270819	0.3521955667782182
54702	240	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	361	0.722	0.6811514003636959	0.7594633924713748	0.37322252250702753
54702	240	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	58.0	264	0.528	0.48419577166421596	0.5713772652699372	0.3317829028221787
54702	240	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	191.0	58.0	319	0.638	0.5949717262107974	0.6789239558218143	0.3770181223310115
54702	240	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	479	0.958	0.9366484142456699	0.9723676898915483	0.5482440721715658
54702	240	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	71.0	487	0.974	0.9560285091657758	0.9847436160766728	0.6102901718555036
54702	240	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	58.0	472	0.944	0.920255206353293	0.9609743793168485	0.5850811564769591
54702	240	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	58.0	481	0.962	0.9414152274693561	0.9755398819441696	0.6217098277050069
54703	40	0.15	1.0	0.0	1	0.7	0.0	0.05	500	368	0.736	40.0	6.0	14	0.028	0.01675097472075645	0.04644640267494888	-0.0005401389240331585
54703	40	0.15	1.0	0.0	2	0.7	0.0	0.05	500	396	0.792	40.0	6.0	15	0.03	0.018263213197913384	0.04890366683594573	-0.006094186425324227
54703	40	0.15	1.0	0.2	1	0.7	0.0	0.05	500	256	0.512	32.0	5.0	8	0.016	0.008129253033388314	0.03125110853339426	0.07422968044791856
54703	40	0.15	1.0	0.2	2	0.7	0.0	0.05	500	264	0.528	32.0	5.0	5	0.01	0.004278753896590496	0.023193099755730702	-0.010993898692429668
54703	40	0.15	1.25	0.0	1	0.7	0.0	0.05	500	351	0.702	40.0	6.0	16	0.032	0.019791513626571118	0.051344869045441784	0.1734249376282496
54703	40	0.15	1.25	0.0	2	0.7	0.0	0.05	500	364	0.728	40.0	6.0	21	0.042	0.027632310108451703	0.06335158575433016	0.23591445251768822
54703	40	0.15	1.25	0.2	1	0.7	0.0	0.05	500	261	0.522	32.0	5.0	11	0.022	0.012328008269927582	0.03896086121131637	0.1889659557682611
54703	40	0.15	1.25	0.2	2	0.7	0.0	0.05	500	259	0.518	32.0	5.0	6	0.012	0.005510995174027703	0.025930361116447292	0.20310030292034553
54703	40	0.15	1.5	0.0	1	0.7	0.0	0.05	500	370	0.74	40.0	6.0	42	0.084	0.06274413680383038	0.1115993144601811	0.34865283702689875
54703	40	0.15	1.5	0.0	2	0.7	0.0	0.05	500	341	0.682	40.0	6.0	33	0.066	0.04737852635977387	0.09123940116085351	0.3986513934903509
54703	40	0.15	1.5	0.2	1	0.7	0.0	0.05	500	263	0.526	32.0	5.0	26	0.052	0.035730265115705276	0.07510114393784553	0.3453284115493091
54703	40	0.15	1.5	0.2	2	0.7	0.0	0.05	500	282	0.564	32.0	5.0	27	0.054	0.03737435018105752	0.07742656151064709	0.4318871087949026
54703	40	0.15	2.0	0.0	1	0.7	0.0	0.05	500	372	0.744	40.0	6.0	63	0.126	0.09973528894537706	0.15796771771986404	0.5708371238320141
54703	40	0.15	2.0	0.0	2	0.7	0.0	0.05	500	369	0.738	40.0	6.0	84	0.168	0.13778823297684417	0.20327432908962656	0.6082524938588689
54703	40	0.15	2.0	0.2	1	0.7	0.0	0.05	500	267	0.534	32.0	5.0	41	0.082	0.06101908946846894	0.10935485915738875	0.6052078039200893
54703	40	0.15	2.0	0.2	2	0.7	0.0	0.05	500	247	0.494	32.0	4.0	48	0.096	0.07317350466541904	0.12498696242751521	0.662684394469666
54703	40	0.3	1.0	0.0	1	0.7	0.0	0.05	500	497	0.994	40.0	12.0	15	0.03	0.018263213197913384	0.04890366683594573	0.006942176195053463
54703	40	0.3	1.0	0.0	2	0.7	0.0	0.05	500	497	0.994	40.0	12.0	22	0.044	0.02923395562860718	0.06571944287232845	0.015271158882972317
54703	40	0.3	1.0	0.2	1	0.7	0.0	0.05	500	490	0.98	32.0	10.0	20	0.04	0.026040797389777257	0.060973595834850805	0.011339331741442235
54703	40	0.3	1.0	0.2	2	0.7	0.0	0.05	500	492	0.984	32.0	10.0	13	0.026	0.015256383923327248	0.04397149083422428	0.012358809215177393
54703	40	0.3	1.25	0.0	1	0.7	0.0	0.05	500	499	0.998	40.0	12.0	24	0.048	0.03246520694135317	0.07042719683589006	0.18281220941905563
54703	40	0.3	1.25	0.0	2	0.7	0.0	0.05	500	499	0.998	40.0	12.0	31	0.062	0.044019209142681565	0.08665971310163822	0.21251540109758557
54703	40	0.3	1.25	0.2	1	0.7	0.0	0.05	500	483	0.966	32.0	9.0	20	0.04	0.026040797389777257	0.060973595834850805	0.1978231827713539
54703	40	0.3	1.25	0.2	2	0.7	0.0	0.05	500	487	0.974	32.0	9.0	23	0.046	0.030845108370816204	0.06807779276827323	0.2122498383176433
54703	40	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	40.0	12.0	66	0.132	0.10511672384831994	0.1644947907313825	0.36330797874105547
54703	40	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	40.0	12.0	80	0.16	0.13047637235016407	0.19470817916369149	0.3774684522148416
54703	40	0.3	1.5	0.2	1	0.7	0.0	0.05	500	495	0.99	32.0	10.0	45	0.09	0.0679425478891394	0.11830941128933344	0.3606918477293697
54703	40	0.3	1.5	0.2	2	0.7	0.0	0.05	500	490	0.98	32.0	9.0	45	0.09	0.0679425478891394	0.11830941128933344	0.3709660152774893
54703	40	0.3	2.0	0.0	1	0.7	0.0	0.05	500	497	0.994	40.0	12.0	153	0.306	0.26721346373113636	0.3477447803679459	0.6276676155893807
54703	40	0.3	2.0	0.0	2	0.7	0.0	0.05	500	498	0.996	40.0	11.0	151	0.302	0.26339155087985655	0.3436276879429182	0.6368604071976041
54703	40	0.3	2.0	0.2	1	0.7	0.0	0.05	500	487	0.974	32.0	10.0	106	0.212	0.17843950428829852	0.24995211581755555	0.6169592235758306
54703	40	0.3	2.0	0.2	2	0.7	0.0	0.05	500	486	0.972	32.0	9.0	117	0.234	0.1990046985940334	0.2730514505315124	0.6599763127209011
54703	60	0.15	1.0	0.0	1	0.7	0.0	0.05	500	480	0.96	60.0	9.0	20	0.04	0.026040797389777257	0.060973595834850805	-0.017436018494878358
54703	60	0.15	1.0	0.0	2	0.7	0.0	0.05	500	481	0.962	60.0	9.0	22	0.044	0.02923395562860718	0.06571944287232845	0.005943402407485988
54703	60	0.15	1.0	0.2	1	0.7	0.0	0.05	500	432	0.864	48.0	7.0	16	0.032	0.019791513626571118	0.051344869045441784	0.02541785317177734
54703	60	0.15	1.0	0.2	2	0.7	0.0	0.05	500	433	0.866	48.0	7.0	13	0.026	0.015256383923327248	0.04397149083422428	-0.01247959679391948
54703	60	0.15	1.25	0.0	1	0.7	0.0	0.05	500	476	0.952	60.0	9.0	23	0.046	0.030845108370816204	0.06807779276827323	0.18850583032479887
54703	60	0.15	1.25	0.0	2	0.7	0.0	0.05	500	480	0.96	60.0	9.0	31	0.062	0.044019209142681565	0.08665971310163822	0.21513179677387528
54703	60	0.15	1.25	0.2	1	0.7	0.0	0.05	500	419	0.838	48.0	7.0	18	0.036	0.02289106098029272	0.056184326968027755	0.1611137613455384
54703	60	0.15	1.25	0.2	2	0.7	0.0	0.05	500	434	0.868	48.0	7.0	24	0.048	0.03246520694135317	0.07042719683589006	0.19006219541284097
54703	60	0.15	1.5	0.0	1	0.7	0.0	0.05	500	477	0.954	60.0	9.0	68	0.136	0.10871544340723721	0.16883507644877283	0.3764589196474577
54703	60	0.15	1.5	0.0	2	0.7	0.0	0.05	500	480	0.96	60.0	9.0	77	0.154	0.1250106802783401	0.18826536332105404	0.3908439011392819
54703	60	0.15	1.5	0.2	1	0.7	0.0	0.05	500	433	0.866	48.0	7.0	47	0.094	0.0714264085922213	0.12276455586255913	0.40545201995879293
54703	60	0.15	1.5	0.2	2	0.7	0.0	0.05	500	440	0.88	48.0	7.0	56	0.112	0.08726280019410226	0.1426536880040623	0.3630939908641626
54703	60	0.15	2.0	0.0	1	0.7	0.0	0.05	500	475	0.95	60.0	9.0	140	0.28	0.2424360430412755	0.3209186667618076	0.599579300644281
54703	60	0.15	2.0	0.0	2	0.7	0.0	0.05	500	481	0.962	60.0	9.0	167	0.334	0.29406381245587715	0.3764674685773583	0.6357747780079672
54703	60	0.15	2.0	0.2	1	0.7	0.0	0.05	500	446	0.892	48.0	7.0	101	0.202	0.16914122067557874	0.23940288623950645	0.5839100954523444
54703	60	0.15	2.0	0.2	2	0.7	0.0	0.05	500	425	0.85	48.0	7.0	120	0.24	0.204637860033381	0.2793267970066262	0.6435527422778871
54703	60	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	18	0.036	0.02289106098029272	0.056184326968027755	-0.009930766566274053
54703	60	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	16	0.032	0.019791513626571118	0.051344869045441784	-0.000551227354262016
54703	60	0.3	1.0	0.2	1	0.7	0.0	0.05	500	499	0.998	48.0	14.0	18	0.036	0.02289106098029272	0.056184326968027755	-0.03239322482978472
54703	60	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	48.0	14.0	15	0.03	0.018263213197913384	0.04890366683594573	0.03804627103923288
54703	60	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	43	0.086	0.06447314240360771	0.11383981149855754	0.17609454891122078
54703	60	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	56	0.112	0.08726280019410226	0.1426536880040623	0.2091858623749237
54703	60	0.3	1.25	0.2	1	0.7	0.0	0.05	500	499	0.998	48.0	14.0	33	0.066	0.04737852635977387	0.09123940116085351	0.1694444360003724
54703	60	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	48.0	14.0	39	0.078	0.05758139347616159	0.10485354987338852	0.19623755268219306
54703	60	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	95	0.19	0.1580273788297291	0.2266997122564333	0.35063506190076477
54703	60	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	104	0.208	0.17471631170962926	0.24573630311991723	0.38056346116955286
54703	60	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	48.0	14.0	69	0.138	0.1105180088988837	0.17100201359528017	0.3465053851283475
54703	60	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	48.0	14.0	90	0.18	0.148804907912759	0.21607466998263444	0.3755106122628483
54703	60	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	251	0.502	0.45832636322986225	0.5456431394082917	0.617151505919529
54703	60	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	274	0.548	0.50417540112498	0.591092662190711	0.688329714316289
54703	60	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	48.0	14.0	173	0.346	0.30562123178807926	0.3887270650740789	0.5633934020400893
54703	60	0.3	2.0	0.2	2	0.7	0.0	0.05	500	499	0.998	48.0	14.0	206	0.412	0.369688475931219	0.4556534079900142	0.6542361961810743
54703	80	0.15	1.0	0.0	1	0.7	0.0	0.05	500	497	0.994	80.0	12.0	21	0.042	0.027632310108451703	0.06335158575433016	0.010521280573942901
54703	80	0.15	1.0	0.0	2	0.7	0.0	0.05	500	495	0.99	80.0	12.0	19	0.038	0.024460118055830385	0.05858477253064388	0.008374297184653559
54703	80	0.15	1.0	0.2	1	0.7	0.0	0.05	500	487	0.974	64.0	9.0	22	0.044	0.02923395562860718	0.06571944287232845	0.0033755380973613408
54703	80	0.15	1.0	0.2	2	0.7	0.0	0.05	500	481	0.962	64.0	10.0	20	0.04	0.026040797389777257	0.060973595834850805	0.014217122384016513
54703	80	0.15	1.25	0.0	1	0.7	0.0	0.05	500	498	0.996	80.0	12.0	36	0.072	0.0524580314181262	0.09806840401696253	0.15299016258168108
54703	80	0.15	1.25	0.0	2	0.7	0.0	0.05	500	497	0.994	80.0	12.0	31	0.062	0.044019209142681565	0.08665971310163822	0.1974037343958328
54703	80	0.15	1.25	0.2	1	0.7	0.0	0.05	500	489	0.978	64.0	9.0	29	0.058	0.0406837291117572	0.08205618785625499	0.1801128358460093
54703	80	0.15	1.25	0.2	2	0.7	0.0	0.05	500	484	0.968	64.0	10.0	33	0.066	0.04737852635977387	0.09123940116085351	0.18324235991368074
54703	80	0.15	1.5	0.0	1	0.7	0.0	0.05	500	499	0.998	80.0	12.0	83	0.166	0.13595774323101012	0.2011353161973068	0.34611417850286613
54703	80	0.15	1.5	0.0	2	0.7	0.0	0.05	500	499	0.998	80.0	11.0	101	0.202	0.16914122067557874	0.23940288623950645	0.3899877507702956
54703	80	0.15	1.5	0.2	1	0.7	0.0	0.05	500	484	0.968	64.0	9.0	58	0.116	0.09081365651103794	0.1470418369634342	0.33588077834359176
54703	80	0.15	1.5	0.2	2	0.7	0.0	0.05	500	484	0.968	64.0	9.0	79	0.158	0.1286526978644355	0.19256235101126623	0.39088439883597836
54703	80	0.15	2.0	0.0	1	0.7	0.0	0.05	500	499	0.998	80.0	12.0	214	0.428	0.38534175538940585	0.4717561496370578	0.6029647804384342
54703	80	0.15	2.0	0.0	2	0.7	0.0	0.05	500	497	0.994	80.0	12.0	226	0.452	0.4089073378092892	0.49582459887502	0.6379416083936035
54703	80	0.15	2.0	0.2	1	0.7	0.0	0.05	500	483	0.966	64.0	10.0	159	0.318	0.27870026117642177	0.36007499875158333	0.6036689266063694
54703	80	0.15	2.0	0.2	2	0.7	0.0	0.05	500	484	0.968	64.0	9.0	170	0.34	0.29983885845371416	0.3826009304939827	0.6280423535435121
54703	80	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	29	0.058	0.0406837291117572	0.08205618785625499	-0.01295760239607281
54703	80	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	16	0.032	0.019791513626571118	0.051344869045441784	-0.02342958355925162
54703	80	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	22	0.044	0.02923395562860718	0.06571944287232845	0.00645225266262075
54703	80	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	21	0.042	0.027632310108451703	0.06335158575433016	-0.003313070319749759
54703	80	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	51	0.102	0.07843435210316954	0.13163462290422606	0.17663727756887193
54703	80	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	52	0.104	0.08019420676989107	0.1338442708756583	0.20282608421026746
54703	80	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	39	0.078	0.05758139347616159	0.10485354987338852	0.188372016017598
54703	80	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	42	0.084	0.06274413680383038	0.1115993144601811	0.2268458005229997
54703	80	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	138	0.276	0.23863813294339814	0.31677757158337744	0.3371104806493046
54703	80	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	148	0.296	0.2576653952306019	0.33744533567771146	0.38710197379267686
54703	80	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	127	0.254	0.21782025491518664	0.2939309205918972	0.3459029462176235
54703	80	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	117	0.234	0.1990046985940334	0.2730514505315124	0.3715397961748369
54703	80	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	300	0.6	0.5564541227024271	0.6420210092052625	0.5824551260375062
54703	80	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	326	0.652	0.6092325025566356	0.6924496979430526	0.6335644232786826
54703	80	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	227	0.454	0.4108757266738578	0.49782571264860515	0.5577954238205247
54703	80	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	265	0.53	0.4861905914242533	0.5733519481480536	0.6307658692059414
54703	120	0.15	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	26	0.052	0.035730265115705276	0.07510114393784553	0.006129928633348979
54703	120	0.15	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	23	0.046	0.030845108370816204	0.06807779276827323	-0.028353099998176496
54703	120	0.15	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	14.0	28	0.056	0.03902562068315149	0.0797447936467069	0.007116653648274006
54703	120	0.15	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	14.5	21	0.042	0.027632310108451703	0.06335158575433016	0.03005414287402753
54703	120	0.15	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	47	0.094	0.0714264085922213	0.12276455586255913	0.162529889632605
54703	120	0.15	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	59	0.118	0.09259300825150649	0.14923198786111944	0.21261541378886104
54703	120	0.15	1.25	0.2	1	0.7	0.0	0.05	500	499	0.998	96.0	14.0	46	0.092	0.06968272368045207	0.12053873813617456	0.1893477778410963
54703	120	0.15	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	14.0	48	0.096	0.07317350466541904	0.12498696242751521	0.1974694540809367
54703	120	0.15	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	120	0.24	0.204637860033381	0.2793267970066262	0.3359143135155964
54703	120	0.15	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	148	0.296	0.2576653952306019	0.33744533567771146	0.3849065702317793
54703	120	0.15	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	14.0	87	0.174	0.14328947208106416	0.20968159789986787	0.3545372768927859
54703	120	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	14.0	112	0.224	0.1896389712599083	0.26256966467486853	0.37758905260885833
54703	120	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	17.0	261	0.522	0.47821548941356756	0.5654490396061242	0.5569899295395383
54703	120	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	315	0.63	0.5868399352542358	0.6711777362257606	0.6482168518542433
54703	120	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	14.0	224	0.448	0.4049726694186174	0.4918202619893841	0.5386670881089601
54703	120	0.15	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	14.0	259	0.518	0.4742321113679192	0.561493412375465	0.6309909303575396
54703	120	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	18	0.036	0.02289106098029272	0.056184326968027755	-0.014424220471657657
54703	120	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	31	0.062	0.044019209142681565	0.08665971310163822	0.011522888976166228
54703	120	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	29.0	22	0.044	0.02923395562860718	0.06571944287232845	-0.0009924477232080972
54703	120	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	97.0	28.0	16	0.032	0.019791513626571118	0.051344869045441784	0.009031443025795192
54703	120	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	78	0.156	0.126830791403845	0.19041475483370296	0.19542063932738024
54703	120	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	77	0.154	0.1250106802783401	0.18826536332105404	0.19072999950929012
54703	120	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	97.0	29.0	55	0.11	0.0854914151566031	0.14045557040340767	0.19939791607527743
54703	120	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	29.0	68	0.136	0.10871544340723721	0.16883507644877283	0.20347636532650692
54703	120	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	177	0.354	0.3133423051969017	0.3968840022178716	0.33799942328771926
54703	120	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	187	0.374	0.33269999999487937	0.41722133380143184	0.348163615394979
54703	120	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	28.0	164	0.328	0.28829618984058974	0.3703265832781843	0.34000798982332386
54703	120	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	28.0	178	0.356	0.3152745600260401	0.398921250026887	0.386337293369829
54703	120	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	367	0.734	0.6935922104844646	0.770839598179529	0.5659119757591337
54703	120	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	415	0.83	0.7945883013993367	0.8603796338960388	0.6323979904838977
54703	120	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	28.0	337	0.674	0.6317220455546273	0.7136246839647526	0.5951161161084071
54703	120	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	28.0	366	0.732	0.6915162794621877	0.768946026563652	0.6359096299672886
54703	160	0.15	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	24	0.048	0.03246520694135317	0.07042719683589006	0.012015203635491868
54703	160	0.15	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	17	0.034	0.02133451980853219	0.053771365501634506	-0.005614092017969512
