followup_loss	score_missing	confirmation_loss	event_probability	seed	gross_per_site	gross_total	n_replicates	joint_target_count	joint_target_probability	joint_target_ci_low	joint_target_ci_high
0.0	0.2	0.0	0.15	54071	540	1620	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	545	1635	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	550	1650	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	555	1665	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	560	1680	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	565	1695	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	570	1710	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	575	1725	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	580	1740	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	585	1755	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	590	1770	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	595	1785	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	600	1800	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	605	1815	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	610	1830	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	615	1845	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	620	1860	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	625	1875	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	630	1890	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	635	1905	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	640	1920	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	645	1935	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	650	1950	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	655	1965	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	660	1980	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	665	1995	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	670	2010	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	675	2025	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	680	2040	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	685	2055	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	690	2070	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	695	2085	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	700	2100	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	705	2115	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	710	2130	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	715	2145	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	720	2160	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	725	2175	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	730	2190	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	735	2205	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	740	2220	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	745	2235	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	750	2250	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	755	2265	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	760	2280	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	765	2295	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	770	2310	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	775	2325	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	780	2340	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	785	2355	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	790	2370	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	795	2385	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54071	800	2400	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	150	450	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	155	465	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	160	480	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	165	495	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	170	510	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	175	525	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	180	540	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	185	555	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	190	570	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	195	585	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	200	600	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	205	615	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	210	630	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	215	645	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	220	660	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	225	675	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	230	690	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	235	705	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	240	720	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	245	735	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	250	750	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	255	765	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	260	780	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	265	795	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	270	810	5000	1	0.0002	3.530578343936526e-05	0.0011320890808397363
0.0	0.2	0.0	0.15	54079	275	825	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54079	280	840	5000	2	0.0004	0.00010970128207763504	0.0014573865014234437
0.0	0.2	0.0	0.15	54079	285	855	5000	4	0.0008	0.00031114697610156263	0.0020553266458434704
0.0	0.2	0.0	0.15	54079	290	870	5000	6	0.0012	0.0005500831677591556	0.002615776292629832
0.0	0.2	0.0	0.15	54079	295	885	5000	11	0.0022	0.001228915407138813	0.003935408649360061
0.0	0.2	0.0	0.15	54079	300	900	5000	25	0.005	0.003389101453103193	0.007370923472503361
0.0	0.2	0.0	0.15	54079	305	915	5000	36	0.0072	0.005205395997454866	0.009951251039593437
0.0	0.2	0.0	0.15	54079	310	930	5000	68	0.0136	0.010742591831619502	0.017204228620532072
0.0	0.2	0.0	0.15	54079	315	945	5000	100	0.02	0.016471992331652408	0.024265001535602435
0.0	0.2	0.0	0.15	54079	320	960	5000	132	0.0264	0.022306626510353804	0.031220540772004313
0.0	0.2	0.0	0.15	54079	325	975	5000	199	0.0398	0.034725287113523226	0.045581305756707366
0.0	0.2	0.0	0.15	54079	330	990	5000	303	0.0606	0.054317868264735385	0.06755678820458083
0.0	0.2	0.0	0.15	54079	335	1005	5000	428	0.0856	0.0781598325025074	0.09367643886955594
0.0	0.2	0.0	0.15	54079	340	1020	5000	630	0.126	0.11708794408633696	0.13548629696856582
0.0	0.2	0.0	0.15	54079	345	1035	5000	786	0.1572	0.14737452730518363	0.1675518091483476
0.0	0.2	0.0	0.15	54079	350	1050	5000	1045	0.209	0.19795549880013297	0.2204913037318903
0.0	0.2	0.0	0.15	54079	355	1065	5000	1337	0.2674	0.25531387919584647	0.27984325574899427
0.0	0.2	0.0	0.15	54079	360	1080	5000	1577	0.3154	0.30266598602590433	0.32841744953221086
0.0	0.2	0.0	0.15	54079	365	1095	5000	1949	0.3898	0.37637128730341607	0.4033979142052746
0.0	0.2	0.0	0.15	54079	370	1110	5000	2227	0.4454	0.43167098333600123	0.45921284971639914
0.0	0.2	0.0	0.15	54079	375	1125	5000	2617	0.5234	0.5095434864971717	0.5372205850517995
0.0	0.2	0.0	0.15	54079	380	1140	5000	2885	0.577	0.563252305000858	0.5906294688996032
0.0	0.2	0.0	0.15	54079	385	1155	5000	3230	0.646	0.6326374923327799	0.6591383386992634
0.0	0.2	0.0	0.15	54079	390	1170	5000	3456	0.6912	0.678251582125421	0.7038548486507893
0.0	0.2	0.0	0.15	54079	395	1185	5000	3783	0.7566	0.7445111590795841	0.7682948562822127
0.0	0.2	0.0	0.15	54079	400	1200	5000	3967	0.7934	0.7819546981139066	0.8043948143847338
0.0	0.2	0.0	0.15	54079	405	1215	5000	4208	0.8416	0.831217936324377	0.8514575697067601
0.0	0.2	0.0	0.15	54079	410	1230	5000	4377	0.8754	0.8659564770953808	0.8842671322842702
0.0	0.2	0.0	0.15	54079	415	1245	5000	4540	0.908	0.8996724867488216	0.915701068464012
0.0	0.2	0.0	0.15	54079	420	1260	5000	4635	0.927	0.9194570255133758	0.9338873570255455
0.0	0.2	0.0	0.15	54079	425	1275	5000	4745	0.949	0.9425499907560099	0.9547606128973288
0.0	0.2	0.0	0.15	54079	430	1290	5000	4836	0.9672	0.9618932650037165	0.9717893942988222
0.0	0.2	0.0	0.15	54079	435	1305	5000	4848	0.9696	0.9644688866589882	0.9740100876742143
0.0	0.2	0.0	0.15	54079	440	1320	5000	4891	0.9782	0.973770147773154	0.9818956220865933
0.0	0.2	0.0	0.15	54079	445	1335	5000	4940	0.988	0.9845852581132372	0.9906654647883871
0.0	0.2	0.0	0.15	54079	450	1350	5000	4951	0.9902	0.9870684281708895	0.9925789168421766
0.0	0.2	0.0	0.15	54079	455	1365	5000	4980	0.996	0.9938293823892882	0.9974090572812152
0.0	0.2	0.0	0.15	54079	460	1380	5000	4969	0.9938	0.991213205957586	0.9956286116014756
0.0	0.2	0.0	0.15	54079	465	1395	5000	4989	0.9978	0.9960645913506401	0.9987710845928612
0.0	0.2	0.0	0.15	54079	470	1410	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
0.0	0.2	0.0	0.15	54079	475	1425	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.0	0.2	0.0	0.15	54079	480	1440	5000	4995	0.999	0.9976610469499418	0.9995727865088913
0.0	0.2	0.0	0.15	54079	485	1455	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.0	0.2	0.0	0.15	54079	490	1470	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	495	1485	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.0	0.2	0.0	0.15	54079	500	1500	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	505	1515	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	510	1530	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	515	1545	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	520	1560	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	525	1575	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	530	1590	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	535	1605	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	540	1620	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	545	1635	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	550	1650	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	555	1665	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	560	1680	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	565	1695	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	570	1710	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	575	1725	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	580	1740	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	585	1755	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	590	1770	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	595	1785	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	600	1800	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	605	1815	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	610	1830	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	615	1845	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	620	1860	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	625	1875	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	630	1890	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	635	1905	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	640	1920	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	645	1935	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	650	1950	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	655	1965	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	660	1980	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	665	1995	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	670	2010	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	675	2025	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	680	2040	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	685	2055	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	690	2070	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	695	2085	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	700	2100	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	705	2115	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	710	2130	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	715	2145	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	720	2160	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	725	2175	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	730	2190	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	735	2205	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	740	2220	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	745	2235	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	750	2250	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	755	2265	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	760	2280	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	765	2295	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	770	2310	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	775	2325	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	780	2340	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	785	2355	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	790	2370	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	795	2385	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54079	800	2400	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	150	450	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	155	465	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	160	480	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	165	495	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	170	510	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	175	525	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	180	540	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	185	555	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	190	570	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	195	585	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	200	600	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	205	615	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	210	630	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	215	645	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	220	660	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	225	675	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	230	690	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	235	705	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	240	720	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	245	735	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	250	750	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	255	765	5000	1	0.0002	3.530578343936526e-05	0.0011320890808397363
0.0	0.2	0.0	0.15	54083	260	780	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	265	795	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	270	810	5000	0	0.0	0.0	0.0007677019450571244
0.0	0.2	0.0	0.15	54083	275	825	5000	2	0.0004	0.00010970128207763504	0.0014573865014234437
0.0	0.2	0.0	0.15	54083	280	840	5000	1	0.0002	3.530578343936526e-05	0.0011320890808397363
0.0	0.2	0.0	0.15	54083	285	855	5000	2	0.0004	0.00010970128207763504	0.0014573865014234437
0.0	0.2	0.0	0.15	54083	290	870	5000	6	0.0012	0.0005500831677591556	0.002615776292629832
0.0	0.2	0.0	0.15	54083	295	885	5000	10	0.002	0.0010867468609438852	0.0036778842763330113
0.0	0.2	0.0	0.15	54083	300	900	5000	19	0.0038	0.002434138850885676	0.005927728559389015
0.0	0.2	0.0	0.15	54083	305	915	5000	33	0.0066	0.004703510713236264	0.009254057566146109
0.0	0.2	0.0	0.15	54083	310	930	5000	62	0.0124	0.009685385642423546	0.015863277294396162
0.0	0.2	0.0	0.15	54083	315	945	5000	91	0.0182	0.014847689638538625	0.022292067955718423
0.0	0.2	0.0	0.15	54083	320	960	5000	148	0.0296	0.025251375351397144	0.03467087863851261
0.0	0.2	0.0	0.15	54083	325	975	5000	213	0.0426	0.03734452469569485	0.04855776904364341
0.0	0.2	0.0	0.15	54083	330	990	5000	311	0.0622	0.055835808265656296	0.06923639155743573
0.0	0.2	0.0	0.15	54083	335	1005	5000	435	0.087	0.07950170033489977	0.0951324214717174
0.0	0.2	0.0	0.15	54083	340	1020	5000	631	0.1262	0.11728155680869243	0.13569237716543234
0.0	0.2	0.0	0.15	54083	345	1035	5000	855	0.171	0.16081741923937043	0.18168772864047722
0.0	0.2	0.0	0.15	54083	350	1050	5000	1052	0.2104	0.1993267890560968	0.22191786391048035
0.0	0.2	0.0	0.15	54083	355	1065	5000	1342	0.2684	0.2562986030467234	0.2808569964942272
0.0	0.2	0.0	0.15	54083	360	1080	5000	1642	0.3284	0.31551879564642926	0.34154467966111446
0.0	0.2	0.0	0.15	54083	365	1095	5000	1882	0.3764	0.3630707925315636	0.3899189833892547
0.0	0.2	0.0	0.15	54083	370	1110	5000	2219	0.4438	0.43007715025353543	0.4576091394450891
0.0	0.2	0.0	0.15	54083	375	1125	5000	2593	0.5186	0.5047415849457114	0.5324298565419324
0.0	0.2	0.0	0.15	54083	380	1140	5000	2907	0.5814	0.5676684699951621	0.5950065481281827
0.0	0.2	0.0	0.15	54083	385	1155	5000	3237	0.6474	0.6340483130443094	0.6605253684222877
0.0	0.2	0.0	0.15	54083	390	1170	5000	3500	0.7	0.6871483895563285	0.7125445296656486
0.0	0.2	0.0	0.15	54083	395	1185	5000	3805	0.761	0.7489814653711975	0.7726177942134829
0.0	0.2	0.0	0.15	54083	400	1200	5000	4031	0.8062	0.7950103777533034	0.8169194815755437
0.0	0.2	0.0	0.15	54083	405	1215	5000	4180	0.836	0.825479423605475	0.8460046806874466
0.0	0.2	0.0	0.15	54083	410	1230	5000	4384	0.8768	0.8673996272050616	0.8856218326091435
0.0	0.2	0.0	0.15	54083	415	1245	5000	4536	0.9072	0.8988419496987319	0.9149328338372138
0.0	0.2	0.0	0.15	54083	420	1260	5000	4631	0.9262	0.9186214457482019	0.9331241651138314
0.0	0.2	0.0	0.15	54083	425	1275	5000	4720	0.944	0.9372794866675994	0.9500387940051899
0.0	0.2	0.0	0.15	54083	430	1290	5000	4786	0.9572	0.9512298846365752	0.9624681287048646
0.0	0.2	0.0	0.15	54083	435	1305	5000	4841	0.9682	0.9629655453698477	0.9727155785288008
0.0	0.2	0.0	0.15	54083	440	1320	5000	4902	0.9804	0.9761726918525208	0.9838897001186685
0.0	0.2	0.0	0.15	54083	445	1335	5000	4931	0.9862	0.98257291384171	0.9890805727869164
0.0	0.2	0.0	0.15	54083	450	1350	5000	4959	0.9918	0.9888953739300811	0.9939495144367608
0.0	0.2	0.0	0.15	54083	455	1365	5000	4961	0.9922	0.9893555304144359	0.9942887437908499
0.0	0.2	0.0	0.15	54083	460	1380	5000	4975	0.995	0.9926290765274967	0.9966108985468968
0.0	0.2	0.0	0.15	54083	465	1395	5000	4986	0.9972	0.9953052742616263	0.9983313229242089
0.0	0.2	0.0	0.15	54083	470	1410	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
0.0	0.2	0.0	0.15	54083	475	1425	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
0.0	0.2	0.0	0.15	54083	480	1440	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.0	0.2	0.0	0.15	54083	485	1455	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.0	0.2	0.0	0.15	54083	490	1470	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.0	0.2	0.0	0.15	54083	495	1485	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.0	0.2	0.0	0.15	54083	500	1500	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	505	1515	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	510	1530	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	515	1545	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	520	1560	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	525	1575	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	530	1590	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	535	1605	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	540	1620	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	545	1635	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	550	1650	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	555	1665	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	560	1680	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	565	1695	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	570	1710	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	575	1725	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	580	1740	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	585	1755	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	590	1770	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	595	1785	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	600	1800	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	605	1815	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	610	1830	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	615	1845	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	620	1860	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	625	1875	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	630	1890	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	635	1905	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	640	1920	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	645	1935	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	650	1950	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	655	1965	5000	5000	1.0	0.9992322980549431	1.0
0.0	0.2	0.0	0.15	54083	660	1980	5000	5000	1.0	0.9992322980549431	1.0
