allocation	site_shares	seed	gross_total	n_replicates	joint_target_count	joint_target_probability	joint_target_ci_low	joint_target_ci_high
balanced_in_expectation	0.33/0.33/0.33	54083	2715	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2730	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2745	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2760	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2775	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2790	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2805	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2820	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2835	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2850	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2865	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2880	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2895	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2910	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2925	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2940	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2955	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2970	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	2985	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3000	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3015	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3030	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3045	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3060	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3075	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3090	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3105	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3120	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3135	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3150	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3165	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3180	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3195	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3210	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3225	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3240	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3255	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3270	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3285	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3300	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3315	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3330	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3345	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3360	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3375	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3390	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3405	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3420	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3435	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3450	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3465	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3480	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3495	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3510	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3525	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3540	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3555	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3570	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3585	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3600	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3615	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3630	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3645	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3660	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3675	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3690	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3705	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3720	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3735	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3750	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3765	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3780	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3795	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3810	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3825	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3840	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3855	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3870	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3885	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3900	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3915	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3930	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3945	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3960	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3975	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	3990	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4005	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4020	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4035	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4050	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4065	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4080	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4095	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4110	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4125	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4140	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4155	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4170	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4185	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4200	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4215	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4230	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4245	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4260	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4275	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4290	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4305	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4320	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4335	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4350	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4365	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4380	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4395	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4410	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4425	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4440	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4455	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4470	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4485	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4500	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4515	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4530	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4545	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4560	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4575	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4590	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4605	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4620	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4635	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4650	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4665	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4680	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4695	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4710	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4725	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4740	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4755	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4770	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4785	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4800	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4815	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4830	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4845	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4860	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4875	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4890	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4905	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4920	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4935	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4950	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4965	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4980	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	4995	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5010	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5025	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5040	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5055	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5070	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5085	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5100	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5115	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5130	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5145	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5160	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5175	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5190	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5205	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5220	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5235	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5250	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5265	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5280	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5295	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5310	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5325	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5340	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5355	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5370	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5385	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5400	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5415	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5430	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5445	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5460	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5475	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5490	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5505	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5520	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5535	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5550	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5565	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5580	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5595	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5610	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5625	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5640	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5655	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5670	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5685	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5700	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5715	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5730	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5745	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5760	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5775	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5790	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5805	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5820	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5835	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5850	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5865	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5880	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5895	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5910	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5925	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5940	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5955	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5970	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	5985	5000	5000	1.0	0.9992322980549431	1.0
balanced_in_expectation	0.33/0.33/0.33	54083	6000	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	450	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	465	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	480	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	495	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	510	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	525	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	540	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	555	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	570	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	585	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	600	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	615	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	630	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	645	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	660	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	675	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	690	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	705	5000	0	0.0	0.0	0.0007677019450571244
moderate_45_35_20	0.45/0.35/0.20	54071	720	5000	1	0.0002	3.530578343936526e-05	0.0011320890808397363
moderate_45_35_20	0.45/0.35/0.20	54071	735	5000	6	0.0012	0.0005500831677591556	0.002615776292629832
moderate_45_35_20	0.45/0.35/0.20	54071	750	5000	11	0.0022	0.001228915407138813	0.003935408649360061
moderate_45_35_20	0.45/0.35/0.20	54071	765	5000	38	0.0076	0.0055422231900968295	0.010413809685395427
moderate_45_35_20	0.45/0.35/0.20	54071	780	5000	69	0.0138	0.010919427213083529	0.01742708615829002
moderate_45_35_20	0.45/0.35/0.20	54071	795	5000	133	0.0266	0.022490203302556452	0.031436656899023634
moderate_45_35_20	0.45/0.35/0.20	54071	810	5000	221	0.0442	0.03884421475711896	0.05025562233599513
moderate_45_35_20	0.45/0.35/0.20	54071	825	5000	325	0.065	0.05849519252435276	0.07217270816784693
moderate_45_35_20	0.45/0.35/0.20	54071	840	5000	559	0.1118	0.10336176390622993	0.12083427988391242
moderate_45_35_20	0.45/0.35/0.20	54071	855	5000	765	0.153	0.14328850563601445	0.16324427951385526
moderate_45_35_20	0.45/0.35/0.20	54071	870	5000	1044	0.2088	0.19775961662333694	0.2202874929894644
moderate_45_35_20	0.45/0.35/0.20	54071	885	5000	1375	0.275	0.2627997619135261	0.28754570396174967
moderate_45_35_20	0.45/0.35/0.20	54071	900	5000	1874	0.3748	0.361483399709039	0.38830883285800344
moderate_45_35_20	0.45/0.35/0.20	54071	915	5000	2257	0.4514	0.43764914158051355	0.4652254790485461
moderate_45_35_20	0.45/0.35/0.20	54071	930	5000	2684	0.5368	0.5229555757363532	0.5505879214004906
moderate_45_35_20	0.45/0.35/0.20	54071	945	5000	3054	0.6108	0.5972053893612769	0.6242244878876985
moderate_45_35_20	0.45/0.35/0.20	54071	960	5000	3447	0.6894	0.6764324543855431	0.7020767401176693
moderate_45_35_20	0.45/0.35/0.20	54071	975	5000	3844	0.7688	0.7569103646263818	0.7802769188079556
moderate_45_35_20	0.45/0.35/0.20	54071	990	5000	4196	0.8392	0.8287580391139054	0.8491211518865677
moderate_45_35_20	0.45/0.35/0.20	54071	1005	5000	4356	0.8712	0.861629261777443	0.8802007962985465
moderate_45_35_20	0.45/0.35/0.20	54071	1020	5000	4525	0.905	0.8965588995623771	0.9128192618621268
moderate_45_35_20	0.45/0.35/0.20	54071	1035	5000	4722	0.9444	0.9377005803660425	0.9504170861451908
moderate_45_35_20	0.45/0.35/0.20	54071	1050	5000	4798	0.9596	0.9537802967754346	0.964714031596669
moderate_45_35_20	0.45/0.35/0.20	54071	1065	5000	4855	0.971	0.9659748874643569	0.9753019373033994
moderate_45_35_20	0.45/0.35/0.20	54071	1080	5000	4918	0.9836	0.979690142829181	0.98676733584956
moderate_45_35_20	0.45/0.35/0.20	54071	1095	5000	4956	0.9912	0.9882078470491492	0.9934379625600268
moderate_45_35_20	0.45/0.35/0.20	54071	1110	5000	4966	0.9932	0.9905130722319657	0.99512966656943
moderate_45_35_20	0.45/0.35/0.20	54071	1125	5000	4975	0.995	0.9926290765274967	0.9966108985468968
moderate_45_35_20	0.45/0.35/0.20	54071	1140	5000	4992	0.9984	0.9968457298408953	0.9991890248602717
moderate_45_35_20	0.45/0.35/0.20	54071	1155	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
moderate_45_35_20	0.45/0.35/0.20	54071	1170	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
moderate_45_35_20	0.45/0.35/0.20	54071	1185	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
