seed	n_requested	latent_event_probability	allocation	site_scale_pattern	effect_pattern	score_transform	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_probability	negative_probability	transport_pass_probability	heterogeneity_detection_probability	median_z	median_heterogeneity_p	median_minimum_site_events
54972	180	0.3	balanced	severe	null	global_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.0	0.035	-0.010354586836143802	0.5159108562551578	10.0
54972	180	0.3	balanced	severe	null	within_site_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0225	0.025	0.0	0.0325	-0.023679316991344797	0.5243218588990598	10.0
54972	180	0.3	balanced	severe	homogeneous	global_scale	400	400	1.0	259	0.6475	0.5994805197681348	0.6927133534032477	0.6475	0.0	0.1225	0.1825	2.327195219229966	0.31123178325158624	10.0
54972	180	0.3	balanced	severe	homogeneous	within_site_scale	400	400	1.0	309	0.7725	0.7289390669951599	0.8108767325926485	0.7725	0.0	0.185	0.0575	2.5670607294821672	0.5213773078224213	10.0
54972	180	0.3	balanced	severe	one_site_reversed	global_scale	400	400	1.0	52	0.13	0.10053125228664084	0.1665078455207386	0.0025	0.1275	0.0	0.6075	-0.7764492514882282	0.02039555650618518	10.0
54972	180	0.3	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.04	0.01	0.0	0.665	0.2751360445407445	0.015049194667289018	10.0
54972	180	0.3	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.035	0.0175	0.0	0.05	0.07187746845080217	0.5068969427705854	8.0
54972	180	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0375	0.0225	0.0	0.05	0.09804016490094156	0.507056165292424	8.0
54972	180	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	311	0.7775	0.7342089511162986	0.8155117255281668	0.7775	0.0	0.0975	0.0425	2.7487728893571735	0.48472324875118455	8.0
54972	180	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	310	0.775	0.7315729789411186	0.8131952591750183	0.775	0.0	0.0975	0.05	2.7177205625499496	0.46088280016988925	8.0
54972	180	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	193	0.4825	0.43393056304490063	0.5314023672567997	0.4825	0.0	0.015	0.365	1.9233976245019204	0.10517126640667544	8.0
54972	180	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	188	0.47	0.4216068935658794	0.5189638440941783	0.47	0.0	0.0125	0.37	1.895954129790483	0.0999797070951069	8.0
54972	180	0.3	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.035	0.03	0.0	0.0525	-0.0529645807823911	0.5101529180006898	8.0
54972	180	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.02	0.03	0.0	0.0525	-0.07344678960727263	0.5012263050303203	8.0
54972	180	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	286	0.715	0.6688804833361408	0.7570292301001116	0.715	0.0	0.0775	0.09	2.4924970803272997	0.43191693300966816	8.0
54972	180	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	293	0.7325	0.6870591672528669	0.7735176158816853	0.7325	0.0	0.0775	0.07	2.5511162070446183	0.4548724284515776	8.0
54972	180	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	116	0.29	0.24769665928572088	0.3362985043346836	0.29	0.0	0.0025	0.555	1.4874404062409172	0.03843191784539403	8.0
54972	180	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	207	0.5175	0.46859763274320027	0.5660694369550994	0.5175	0.0	0.005	0.3925	1.9972820251943963	0.0831017744222067	8.0
54972	180	0.3	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	0.0	0.045	0.060213365071244376	0.4938634385955141	8.0
54972	180	0.3	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.03	0.015	0.0	0.0425	0.046978155074681865	0.45740259447508375	8.0
54972	180	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	243	0.6075	0.5588413833413011	0.6541134733768252	0.6075	0.0	0.045	0.2	2.2375023017105136	0.25593016939038005	8.0
54972	180	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	296	0.74	0.6948757457668063	0.7805583529527312	0.74	0.0	0.075	0.035	2.6285592781975247	0.5212148185673027	8.0
54972	180	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	58	0.145	0.11387048965924287	0.18288323931810765	0.145	0.0	0.005	0.62	0.8412109817871567	0.020898303953918167	8.0
54972	180	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	191	0.4775	0.4289974607340835	0.5264305925109598	0.4775	0.0	0.0075	0.395	1.8931427910435192	0.08187459843619366	8.0
54972	300	0.15	balanced	uniform	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.03	0.0225	0.0	0.055	0.028036841992495225	0.4908459088012781	7.0
54972	300	0.15	balanced	uniform	null	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.035	0.0225	0.0	0.055	0.04243896107268663	0.49308339063150186	7.0
54972	300	0.15	balanced	uniform	homogeneous	global_scale	400	400	1.0	293	0.7325	0.6870591672528669	0.7735176158816853	0.7325	0.0	0.0575	0.05	2.6493588704866644	0.4895432402836603	7.0
54972	300	0.15	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	293	0.7325	0.6870591672528669	0.7735176158816853	0.7325	0.0	0.0575	0.055	2.6515443721004193	0.49390554482513266	7.0
54972	300	0.15	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	36	0.09	0.06571729376939447	0.12208278758472865	0.0625	0.0275	0.0	0.615	0.13267251568105962	0.023062232142218392	7.0
54972	300	0.15	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	33	0.0825	0.05934587622971528	0.1135968895394223	0.0575	0.025	0.0	0.6175	0.13084840283534854	0.02360319369726808	7.0
54972	300	0.15	balanced	moderate	null	global_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.035	0.0225	0.0	0.0475	0.07736424271671036	0.4917666321727057	8.0
54972	300	0.15	balanced	moderate	null	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	0.0025	0.045	0.08198798410018687	0.4805693947271674	8.0
54972	300	0.15	balanced	moderate	homogeneous	global_scale	400	400	1.0	288	0.72	0.6740660138899559	0.7617485766029535	0.72	0.0	0.0475	0.1	2.4891003133950163	0.32430079265860384	8.0
54972	300	0.15	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	305	0.7625	0.7184235572819022	0.8015824881925919	0.7625	0.0	0.0625	0.0625	2.638516968274442	0.43117026662550545	8.0
54972	300	0.15	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.015	0.0575	0.0	0.5925	-0.4988241266396638	0.027696306792212494	8.0
54972	300	0.15	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0325	0.0125	0.0	0.6075	0.08271737417340548	0.026688228459301293	8.0
54972	300	0.15	balanced	severe	null	global_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	0.0	0.0475	-0.05869717276744449	0.489661447733996	8.0
54972	300	0.15	balanced	severe	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	0.0	0.0425	0.006975894016167413	0.5092251238813674	8.0
54972	300	0.15	balanced	severe	homogeneous	global_scale	400	400	1.0	266	0.665	0.617370024300236	0.7094909185694462	0.665	0.0	0.055	0.2	2.393759185613538	0.29646188462817336	8.0
54972	300	0.15	balanced	severe	homogeneous	within_site_scale	400	400	1.0	288	0.72	0.6740660138899559	0.7617485766029535	0.72	0.0	0.0825	0.065	2.7151788589671533	0.47367198327041055	8.0
54972	300	0.15	balanced	severe	one_site_reversed	global_scale	400	400	1.0	66	0.165	0.13184503236772813	0.2045282048362506	0.0025	0.1625	0.0	0.58	-0.9104243177523859	0.02662930155821023	7.5
54972	300	0.15	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.035	0.015	0.0	0.665	0.07341220209963625	0.01901042235721876	7.5
54972	300	0.15	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	0.0	0.0425	0.04708486692260426	0.4782677023112499	8.0
54972	300	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	0.0	0.04	0.02335959446134956	0.4654333700469819	8.0
54972	300	0.15	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	284	0.71	0.6637014956653163	0.7523033407142791	0.71	0.0	0.0675	0.0325	2.5760383485722738	0.5244561027128081	7.0
54972	300	0.15	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	289	0.7225	0.6766612653345575	0.7641057636866807	0.7225	0.0	0.0625	0.035	2.5875031617298645	0.5339622509147011	7.0
54972	300	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	0.0	0.4075	1.709497327632906	0.08137446163874847	7.0
54972	300	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	158	0.395	0.3483102375425738	0.4436873442676285	0.395	0.0	0.0	0.4	1.6887586778567447	0.07379277300549514	7.0
54972	300	0.15	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0325	0.0275	0.0	0.035	-0.0054627358497173735	0.4572922717266804	7.0
54972	300	0.15	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0325	0.03	0.0	0.0475	0.028069352414643464	0.4443129354629321	7.0
54972	300	0.15	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	295	0.7375	0.6922684601360929	0.7782132000551163	0.7375	0.0	0.0425	0.09	2.54705126512902	0.37697093429772727	8.0
54972	300	0.15	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	300	0.75	0.7053228670693259	0.7899209857635259	0.75	0.0	0.0425	0.05	2.629390987371323	0.5007181731054678	8.0
54972	300	0.15	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	102	0.255	0.21475670087938903	0.2999043233444163	0.2525	0.0025	0.0025	0.5	1.2051752202516688	0.049261085895325796	7.0
54972	300	0.15	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	159	0.3975	0.3507352396832797	0.4462147806552511	0.3975	0.0	0.005	0.39	1.7501963475430373	0.09408689914997972	7.0
54972	300	0.15	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.03	0.0325	0.0	0.0475	0.021689499750315835	0.5079138680003434	8.0
54972	300	0.15	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0375	0.0275	0.0025	0.0475	0.05315521847322832	0.4869325052574599	8.0
54972	300	0.15	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	245	0.6125	0.5639027294469315	0.6589570043278518	0.6125	0.0	0.025	0.185	2.2469742682649456	0.2458197692236211	7.0
54972	300	0.15	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	283	0.7075	0.6611144240081159	0.7499379738431511	0.7075	0.0	0.0375	0.0525	2.5247401925972	0.41657505562163594	7.0
54972	300	0.15	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	50	0.125	0.09611512323676381	0.1610190975139586	0.11	0.015	0.0025	0.5825	0.596847809987341	0.029925309367286632	7.0
54972	300	0.15	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	140	0.35	0.3048856490077627	0.3979680392925262	0.35	0.0	0.0025	0.395	1.634296299101039	0.09550139341692823	7.0
54972	300	0.3	balanced	uniform	null	global_scale	400	400	1.0	13	0.0325	0.01908984237880045	0.0548041528237668	0.015	0.0175	0.0	0.0375	0.09932944650403316	0.49768831783753037	17.0
54972	300	0.3	balanced	uniform	null	within_site_scale	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0175	0.02	0.0	0.04	0.10154312262597853	0.5044980653747742	17.0
54972	300	0.3	balanced	uniform	homogeneous	global_scale	400	400	1.0	373	0.9325	0.9035733345645931	0.9531985308362403	0.9325	0.0	0.5775	0.055	3.4945932440154674	0.491654770679055	17.0
54972	300	0.3	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	373	0.9325	0.9035733345645931	0.9531985308362403	0.9325	0.0	0.58	0.06	3.4975712733367477	0.4907274145199045	17.0
54972	300	0.3	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	37	0.0925	0.06785393449857381	0.12489858538387784	0.0875	0.005	0.0	0.85	0.48260543385807037	0.001852712918540549	17.0
54972	300	0.3	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	36	0.09	0.06571729376939447	0.12208278758472865	0.0825	0.0075	0.0	0.8475	0.4442730634503449	0.0017637865134343459	17.0
54972	300	0.3	balanced	moderate	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	0.0	0.055	-0.023011311293598718	0.4935959117567238	16.0
54972	300	0.3	balanced	moderate	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0175	0.0325	0.0	0.05	0.015905876509548424	0.49327191487235816	16.0
54972	300	0.3	balanced	moderate	homogeneous	global_scale	400	400	1.0	371	0.9275	0.8978175067464532	0.9490494815977232	0.9275	0.0	0.515	0.1675	3.4112000430425007	0.29518603424767464	17.0
54972	300	0.3	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	376	0.94	0.9122771510995438	0.9593520298862752	0.94	0.0	0.6275	0.08	3.615006615731713	0.47566844479229214	17.0
54972	300	0.3	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.005	0.0675	0.0	0.9075	-0.403725428938184	0.0011636887754632357	17.0
54972	300	0.3	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.045	0.0025	0.0	0.9125	0.3597876035727064	0.0012208483677089068	17.0
54972	300	0.3	balanced	severe	null	global_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0275	0.04	0.0	0.0375	-0.06981170674752271	0.5162138156198061	16.0
54972	300	0.3	balanced	severe	null	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.03	0.03	0.0025	0.0475	-0.03981061653186238	0.5045270269023208	16.0
54972	300	0.3	balanced	severe	homogeneous	global_scale	400	400	1.0	352	0.88	0.8444860470597602	0.9082846092461745	0.88	0.0	0.4	0.2575	3.181934690564863	0.17074338637977204	17.0
54972	300	0.3	balanced	severe	homogeneous	within_site_scale	400	400	1.0	377	0.9425	0.9151991622718807	0.9613824572422669	0.9425	0.0	0.6	0.08	3.5254847065894	0.4913058043060585	17.0
54972	300	0.3	balanced	severe	one_site_reversed	global_scale	400	400	1.0	71	0.1775	0.14317591908715524	0.217959510758466	0.0	0.1775	0.0	0.825	-1.0252438129264698	0.0020482632585880458	17.0
54972	300	0.3	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0475	0.005	0.0	0.8825	0.43125984114212035	0.0017881496237068975	17.0
54972	300	0.3	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0225	0.0425	0.0	0.055	-0.01870792066164445	0.5286749328368285	14.0
54972	300	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.025	0.045	0.0	0.06	-0.029720415986793217	0.526675875695189	14.0
54972	300	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	376	0.94	0.9122771510995438	0.9593520298862752	0.94	0.0	0.4925	0.04	3.450132100415389	0.46434902082549506	14.0
54972	300	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	376	0.94	0.9122771510995438	0.9593520298862752	0.94	0.0	0.49	0.0475	3.3919363178202353	0.45521501452673696	14.0
54972	300	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	265	0.6625	0.6148101420626579	0.7070983622786957	0.6625	0.0	0.0225	0.5925	2.3258224644801344	0.0297201341622308	13.0
54972	300	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	264	0.66	0.6122516850900368	0.7047043807229885	0.66	0.0	0.0225	0.6075	2.4091137588082816	0.02936424149475472	13.0
54972	300	0.3	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	0.0025	0.0475	0.0208363783545664	0.524014413112061	14.0
54972	300	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0175	0.02	0.0	0.04	-0.05690493143671489	0.5358835622476776	14.0
54972	300	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	374	0.935	0.9064647858253625	0.9552595181037997	0.935	0.0	0.4825	0.145	3.3830607598494638	0.30896971070698376	14.0
54972	300	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	378	0.945	0.9181325521920267	0.9634015058504493	0.945	0.0	0.52	0.055	3.5217931379957155	0.45611779390743235	14.0
54972	300	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	171	0.4275	0.3799345878043344	0.47644469487413854	0.4275	0.0	0.02	0.735	1.7693222833703905	0.008315192927308923	14.0
54972	300	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	279	0.6975	0.6507820078218485	0.7404606359161043	0.6975	0.0	0.0275	0.595	2.500616841488837	0.02966027535905489	14.0
54972	300	0.3	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	7	0.0175	0.008502291107038103	0.03567707292555804	0.0075	0.01	0.0	0.045	0.011149337055470285	0.4560642831457771	14.0
54972	300	0.3	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	11	0.0275	0.015423636260295411	0.048565481885614784	0.0125	0.015	0.0	0.0425	-0.012363947437780074	0.4905484532978885	14.0
54972	300	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	343	0.8575	0.8198370240936099	0.8883616854573682	0.8575	0.0	0.295	0.385	2.9436492899994757	0.11842514810977217	13.0
54972	300	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	371	0.9275	0.8978175067464532	0.9490494815977232	0.9275	0.0	0.5	0.06	3.482549563020835	0.4678665375815559	13.0
54972	300	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	61	0.1525	0.12058718801590881	0.19102385654642726	0.1525	0.0	0.0025	0.875	1.0309249724712815	0.0018471037030862742	13.5
54972	300	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	279	0.6975	0.6507820078218485	0.7404606359161043	0.6975	0.0	0.0325	0.6075	2.4543715613390233	0.023548615382031818	13.5
54972	450	0.15	balanced	uniform	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.035	0.01	0.0	0.06	0.0005756169122100982	0.48634414226004163	11.0
54972	450	0.15	balanced	uniform	null	within_site_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0375	0.01	0.0	0.0575	0.00016925085594092417	0.48609917677668063	11.0
54972	450	0.15	balanced	uniform	homogeneous	global_scale	400	400	1.0	357	0.8925	0.8583265694191717	0.9192062795284055	0.8925	0.0	0.4375	0.055	3.2956547851260436	0.472247025867298	12.0
54972	450	0.15	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	357	0.8925	0.8583265694191717	0.9192062795284055	0.8925	0.0	0.43	0.0625	3.2803983394818843	0.467642852346485	12.0
54972	450	0.15	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	33	0.0825	0.05934587622971528	0.1135968895394223	0.065	0.0175	0.0025	0.7725	0.14719518005791793	0.0058399680644320925	12.0
54972	450	0.15	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0575	0.0075	0.0025	0.7775	0.15922204813441498	0.005791851268924089	12.0
54972	450	0.15	balanced	moderate	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.03	0.0225	0.0	0.0525	-0.007422400800743738	0.4944813391849601	11.0
54972	450	0.15	balanced	moderate	null	within_site_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.025	0.015	0.0	0.0575	-0.05706834505179766	0.48070851582665847	11.0
54972	450	0.15	balanced	moderate	homogeneous	global_scale	400	400	1.0	340	0.85	0.8116863892693679	0.8816550046966246	0.85	0.0	0.3	0.0925	3.056946637365594	0.4165711514958471	11.0
54972	450	0.15	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	349	0.8725	0.836234529877535	0.9016788108434143	0.8725	0.0	0.335	0.055	3.1204793350014453	0.47792450834543526	11.0
54972	450	0.15	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	45	0.1125	0.08514845878595949	0.14722356932312028	0.0025	0.11	0.0	0.775	-0.5034731563530289	0.0053945270169441124	12.0
54972	450	0.15	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0325	0.03	0.0	0.7775	0.168212120058517	0.005061867205619311	12.0
54972	450	0.15	balanced	severe	null	global_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0275	0.03	0.0	0.055	0.0221575571153442	0.5009099287281507	11.0
54972	450	0.15	balanced	severe	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.02	0.025	0.0	0.0575	-0.0022222163798287457	0.49266120259102253	11.0
54972	450	0.15	balanced	severe	homogeneous	global_scale	400	400	1.0	311	0.7775	0.7342089511162986	0.8155117255281668	0.7775	0.0	0.2275	0.195	2.8163565571073397	0.21406481469788627	12.0
54972	450	0.15	balanced	severe	homogeneous	within_site_scale	400	400	1.0	334	0.835	0.7954717951637494	0.8681549676322718	0.835	0.0	0.36	0.055	3.0975795636877907	0.5051980674308637	12.0
54972	450	0.15	balanced	severe	one_site_reversed	global_scale	400	400	1.0	70	0.175	0.1409042015930453	0.2152787897242474	0.005	0.17	0.0	0.7675	-1.0258178865103957	0.007557200496683949	11.0
54972	450	0.15	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0425	0.02	0.0025	0.8225	0.24081574885112722	0.004647421746384337	11.0
54972	450	0.15	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.02	0.0275	0.0	0.065	-0.016391867125568203	0.48564401469882185	11.0
54972	450	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0175	0.0275	0.0	0.07	-0.025908410077208316	0.4771111721470046	11.0
54972	450	0.15	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	352	0.88	0.8444860470597602	0.9082846092461745	0.88	0.0	0.3175	0.0425	3.16584687498786	0.47967273909182606	11.0
54972	450	0.15	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	353	0.8825	0.8472450357843669	0.9104780590498961	0.8825	0.0	0.32	0.045	3.147035114535811	0.48597154749207455	11.0
54972	450	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	219	0.5475	0.49850112055362783	0.5955952114846139	0.5475	0.0	0.005	0.56	2.0820307294685385	0.033728292162615914	11.0
54972	450	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	229	0.5725	0.5235553051258613	0.6200654121956656	0.5725	0.0	0.005	0.5675	2.1057321099036046	0.03142632512298553	11.0
54972	450	0.15	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0175	0.0225	0.0025	0.05	0.07567716314389364	0.5211953602510961	12.0
54972	450	0.15	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.02	0.0275	0.0025	0.045	-0.013846148878741266	0.53686498616815	12.0
54972	450	0.15	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	342	0.855	0.8171167606818923	0.8861295103407572	0.855	0.0	0.345	0.11	3.064657801974917	0.3916702804309916	12.0
54972	450	0.15	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	355	0.8875	0.8527764306768796	0.9148515412140404	0.8875	0.0	0.3875	0.0325	3.179528599573393	0.5443842135575041	12.0
54972	450	0.15	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	132	0.33	0.28572827595866784	0.377505904114993	0.33	0.0	0.0075	0.6775	1.461001499330768	0.012364444863934116	11.0
54972	450	0.15	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	212	0.53	0.4810361559058216	0.5783931064341206	0.53	0.0	0.02	0.55	2.085497285343679	0.034558139609788686	11.0
54972	450	0.15	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.03	0.0175	0.0025	0.055	0.03302875314111148	0.49288895866235044	12.0
54972	450	0.15	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0275	0.0175	0.0025	0.055	0.04174178135805913	0.46610473703612304	12.0
54972	450	0.15	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	311	0.7775	0.7342089511162986	0.8155117255281668	0.7775	0.0	0.1975	0.2825	2.6729666561923793	0.18028397283534867	11.0
54972	450	0.15	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	353	0.8825	0.8472450357843669	0.9104780590498961	0.8825	0.0	0.325	0.0525	3.13185721098864	0.49252955552931943	11.0
54972	450	0.15	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	58	0.145	0.11387048965924287	0.18288323931810765	0.1425	0.0025	0.0025	0.78	0.8382604144694017	0.005492472352006823	11.0
54972	450	0.15	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	226	0.565	0.516026076233405	0.6127373255031363	0.565	0.0	0.0225	0.555	2.132020016156209	0.03448256714973409	11.0
