n_requested	latent_event_probability	allocation	site_scale_pattern	effect_pattern	score_transform	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_significant_probability	positive_probability	negative_probability	transport_pass_probability	minimum_seed_transport_pass_probability	maximum_seed_transport_pass_probability	heterogeneity_detection_probability	median_z_across_seeds	median_heterogeneity_p_across_seeds	median_minimum_site_events_across_seeds
300	0.15	imbalanced_60_30_10	uniform	null	global_scale	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.045	0.03166666666666667	0.02	0.0	0.0	0.0	0.049166666666666664	0.027091940719501217	0.4782677023112499	8.0
300	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.04	0.03333333333333333	0.018333333333333333	0.0	0.0	0.0	0.049166666666666664	0.02335959446134956	0.4661569008364593	8.0
300	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	1200	1200	1.0	465	0.3875	0.3603363982750247	0.4153815768605905	0.3875	0.3875	0.0	0.0033333333333333335	0.0	0.005	0.41250000000000003	1.7015467897449814	0.08333611914386835	8.0
300	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	1200	1200	1.0	477	0.3975	0.3701805284040162	0.4254736267195444	0.39	0.39749999999999996	0.0	0.0033333333333333335	0.0	0.005	0.41	1.6887586778567447	0.07730675955059232	8.0
300	0.3	balanced	moderate	homogeneous	global_scale	1200	1200	1.0	1109	0.9241666666666667	0.9077976336455506	0.9378286675097959	0.9175	0.9241666666666667	0.0	0.4908333333333334	0.46	0.515	0.1391666666666667	3.3578864286727703	0.34321649952026595	17.0
300	0.3	balanced	moderate	homogeneous	within_site_scale	1200	1200	1.0	1126	0.9383333333333334	0.9232744456874805	0.9505947771174551	0.9325	0.9383333333333334	0.0	0.5908333333333333	0.545	0.6275	0.06833333333333334	3.5172003280566195	0.48028130979517303	17.0
300	0.3	balanced	moderate	null	global_scale	1200	1200	1.0	52	0.043333333333333335	0.03319710174469772	0.0563840121391335	0.0375	0.018333333333333337	0.024999999999999998	0.0	0.0	0.0	0.057499999999999996	-0.023011311293598718	0.4935959117567238	17.0
300	0.3	balanced	moderate	null	within_site_scale	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.05	0.023333333333333334	0.028333333333333332	0.0	0.0	0.0	0.049999999999999996	0.015905876509548424	0.49327191487235816	17.0
300	0.3	balanced	moderate	one_site_reversed	global_scale	1200	1200	1.0	88	0.07333333333333333	0.059906321808916176	0.08948333203875095	0.0725	0.009166666666666667	0.06416666666666666	0.0	0.0	0.0	0.8858333333333333	-0.4063628976067308	0.0015794731555023992	17.0
300	0.3	balanced	moderate	one_site_reversed	within_site_scale	1200	1200	1.0	68	0.056666666666666664	0.044944448197728686	0.07121823900336294	0.0475	0.05083333333333334	0.005833333333333334	0.0	0.0	0.0	0.8925000000000001	0.3597876035727064	0.0014290033458781548	17.0
300	0.3	balanced	severe	homogeneous	global_scale	1200	1200	1.0	1066	0.8883333333333333	0.8692595337970105	0.9049287890681986	0.8775	0.8883333333333333	0.0	0.37666666666666665	0.355	0.4	0.28	3.1202890830602064	0.17074338637977204	17.0
300	0.3	balanced	severe	homogeneous	within_site_scale	1200	1200	1.0	1129	0.9408333333333333	0.9260248073759692	0.9528284604259527	0.9375	0.9408333333333333	0.0	0.6058333333333333	0.5975	0.62	0.07416666666666667	3.5254847065894	0.5116943401937611	17.0
300	0.3	balanced	severe	null	global_scale	1200	1200	1.0	72	0.06	0.04791538714265024	0.07489269338775648	0.0475	0.023333333333333334	0.03666666666666667	0.0016666666666666668	0.0	0.0025	0.04083333333333333	-0.06981170674752271	0.5143654134314805	17.0
300	0.3	balanced	severe	null	within_site_scale	1200	1200	1.0	71	0.059166666666666666	0.0471715395740472	0.07397519262403075	0.0475	0.029166666666666664	0.03	0.0025	0.0025	0.0025	0.04750000000000001	-0.04496763850584025	0.5045270269023208	17.0
300	0.3	balanced	severe	one_site_reversed	global_scale	1200	1200	1.0	219	0.1825	0.16167043671689355	0.20535584866584314	0.17	0.0025	0.18000000000000002	0.0	0.0	0.0	0.8366666666666666	-1.0252438129264698	0.0029493959849576494	17.0
300	0.3	balanced	severe	one_site_reversed	within_site_scale	1200	1200	1.0	74	0.06166666666666667	0.04940522288254483	0.07672555431251947	0.0525	0.055833333333333325	0.005833333333333334	0.0	0.0	0.0	0.8708333333333332	0.3826574978696422	0.0017881496237068975	17.0
300	0.3	balanced	uniform	homogeneous	global_scale	1200	1200	1.0	1132	0.9433333333333334	0.928781760996637	0.9550555518022713	0.9325	0.9433333333333334	0.0	0.5791666666666667	0.5375	0.6225	0.055	3.4945932440154674	0.491654770679055	17.0
300	0.3	balanced	uniform	homogeneous	within_site_scale	1200	1200	1.0	1128	0.94	0.9251073066122435	0.9520846128573497	0.9275	0.94	0.0	0.5758333333333333	0.5325	0.615	0.059166666666666666	3.4975712733367477	0.4946009845430743	17.0
300	0.3	balanced	uniform	null	global_scale	1200	1200	1.0	49	0.04083333333333333	0.03102354197066147	0.05357352691618343	0.0325	0.022500000000000003	0.018333333333333337	0.0008333333333333334	0.0	0.0025	0.0525	0.0459925150210228	0.49768831783753037	17.0
300	0.3	balanced	uniform	null	within_site_scale	1200	1200	1.0	51	0.0425	0.032471408616991965	0.05544835693451049	0.0375	0.023333333333333334	0.01916666666666667	0.0008333333333333334	0.0	0.0025	0.0525	0.04215428416363917	0.500236861735364	17.0
300	0.3	balanced	uniform	one_site_reversed	global_scale	1200	1200	1.0	89	0.07416666666666667	0.06066079154899041	0.0903902106310055	0.0575	0.059166666666666666	0.015	0.0008333333333333334	0.0	0.0025	0.8658333333333332	0.4506554898575529	0.0014324513182682624	17.0
300	0.3	balanced	uniform	one_site_reversed	within_site_scale	1200	1200	1.0	78	0.065	0.052393091788581946	0.08038307873579742	0.0475	0.05499999999999999	0.01	0.0008333333333333334	0.0	0.0025	0.8691666666666666	0.3908477728031159	0.0012878253751571246	17.0
300	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	1200	1200	1.0	1110	0.925	0.9087034473008089	0.9385842021868664	0.915	0.9250000000000002	0.0	0.48500000000000004	0.4825	0.4875	0.14083333333333334	3.3830607598494638	0.3280718414756987	14.0
300	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	1200	1200	1.0	1129	0.9408333333333333	0.9260248073759692	0.9528284604259527	0.9375	0.9408333333333333	0.0	0.5225	0.52	0.525	0.057499999999999996	3.503413798139217	0.4791076091121792	14.0
300	0.3	imbalanced_60_30_10	moderate	null	global_scale	1200	1200	1.0	53	0.04416666666666667	0.03392392584061023	0.05731853637554976	0.035	0.024166666666666666	0.02	0.0016666666666666668	0.0	0.0025	0.057499999999999996	0.024381521509819364	0.4793328159337427	14.0
300	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	1200	1200	1.0	58	0.04833333333333333	0.037574011009416555	0.06197519286838732	0.0375	0.023333333333333334	0.024999999999999998	0.0008333333333333334	0.0	0.0025	0.050833333333333335	-0.0053174265480923286	0.4667802794498115	14.0
300	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	1200	1200	1.0	524	0.43666666666666665	0.4088510629699988	0.4648864637730142	0.4075	0.4366666666666667	0.0	0.016666666666666666	0.015	0.02	0.7658333333333333	1.7693222833703905	0.008315192927308923	14.0
300	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	1200	1200	1.0	835	0.6958333333333333	0.6692129762354707	0.7212038818617913	0.6925	0.6958333333333334	0.0	0.030833333333333334	0.0275	0.035	0.5991666666666666	2.4924729455889465	0.02966027535905489	14.0
300	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	1200	1200	1.0	1036	0.8633333333333333	0.842735654201061	0.8816122186942849	0.8575	0.8633333333333333	0.0	0.31749999999999995	0.295	0.3475	0.37083333333333335	3.0533547818493085	0.1171303822576593	13.0
300	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	1200	1200	1.0	1125	0.9375	0.9223590588153541	0.9498488156572529	0.9275	0.9375	0.0	0.5166666666666666	0.4925	0.5575	0.059166666666666666	3.612395220091428	0.4678665375815559	13.0
300	0.3	imbalanced_60_30_10	severe	null	global_scale	1200	1200	1.0	45	0.0375	0.02814286611101863	0.04980880944651117	0.0175	0.020833333333333332	0.016666666666666666	0.0	0.0	0.0	0.050833333333333335	0.011149337055470285	0.4662285072467913	14.0
300	0.3	imbalanced_60_30_10	severe	null	within_site_scale	1200	1200	1.0	50	0.041666666666666664	0.03174687775074607	0.0545115394684276	0.0275	0.021666666666666667	0.02	0.0	0.0	0.0	0.051666666666666666	0.019537868493414	0.48152478352926603	14.0
300	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	1200	1200	1.0	209	0.17416666666666666	0.15375759954961554	0.19665520250983337	0.1525	0.1708333333333333	0.0033333333333333335	0.005	0.0025	0.01	0.8649999999999999	1.0309249724712815	0.0023321434414344073	13.5
300	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	1200	1200	1.0	820	0.6833333333333333	0.656464494164832	0.7090321389474986	0.675	0.6833333333333332	0.0	0.0325	0.0325	0.0325	0.6091666666666667	2.4151335148092805	0.024978013085227582	13.5
300	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	1200	1200	1.0	1136	0.9466666666666667	0.9324686636941517	0.9580140424340717	0.94	0.9466666666666667	0.0	0.5033333333333333	0.4925	0.5175	0.05000000000000001	3.450132100415389	0.46434902082549506	14.0
300	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	1200	1200	1.0	1135	0.9458333333333333	0.9315457137904677	0.9572756440054269	0.94	0.9458333333333333	0.0	0.5016666666666666	0.49	0.515	0.049999999999999996	3.3920220459350716	0.47055505142864534	14.0
300	0.3	imbalanced_60_30_10	uniform	null	global_scale	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0425	0.025833333333333333	0.0275	0.0008333333333333334	0.0	0.0025	0.057499999999999996	0.03002870826457322	0.5286749328368285	14.0
300	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	1200	1200	1.0	66	0.055	0.043463582072856735	0.06937640846357733	0.0475	0.028333333333333335	0.02666666666666667	0.0008333333333333334	0.0	0.0025	0.06	0.03357260901590914	0.526675875695189	14.0
300	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	1200	1200	1.0	820	0.6833333333333333	0.656464494164832	0.7090321389474986	0.6625	0.6833333333333335	0.0	0.0275	0.0225	0.0325	0.5683333333333334	2.4259277853141588	0.032033256441745095	13.0
300	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	1200	1200	1.0	823	0.6858333333333333	0.6590124209244576	0.7114682571848593	0.66	0.6858333333333334	0.0	0.028333333333333335	0.0225	0.035	0.5858333333333333	2.4091137588082816	0.02936424149475472	13.0
450	0.15	balanced	moderate	homogeneous	global_scale	1200	1200	1.0	1036	0.8633333333333333	0.842735654201061	0.8816122186942849	0.85	0.8633333333333333	0.0	0.3108333333333333	0.295	0.3375	0.09833333333333333	3.0607193574094964	0.4165711514958471	11.0
450	0.15	balanced	moderate	homogeneous	within_site_scale	1200	1200	1.0	1055	0.8791666666666667	0.8595053954184136	0.896408095791179	0.87	0.8791666666666668	0.0	0.35000000000000003	0.335	0.38	0.051666666666666666	3.1275607924699846	0.47792450834543526	11.0
450	0.15	balanced	moderate	null	global_scale	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0525	0.024999999999999998	0.028333333333333335	0.0008333333333333334	0.0	0.0025	0.056666666666666664	-0.007422400800743738	0.4784765576848204	11.0
450	0.15	balanced	moderate	null	within_site_scale	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.04	0.029166666666666664	0.022500000000000003	0.0008333333333333334	0.0	0.0025	0.057499999999999996	-0.03497897081538734	0.4724418728829539	11.0
450	0.15	balanced	moderate	one_site_reversed	global_scale	1200	1200	1.0	111	0.0925	0.07738218966866613	0.11021847582256282	0.08	0.008333333333333333	0.08416666666666667	0.0	0.0	0.0	0.7958333333333334	-0.5034731563530289	0.005272526453967363	12.0
450	0.15	balanced	moderate	one_site_reversed	within_site_scale	1200	1200	1.0	81	0.0675	0.0546407874953228	0.0831194280260429	0.06	0.045000000000000005	0.022500000000000003	0.0	0.0	0.0	0.8024999999999999	0.18198477528606327	0.005061867205619311	12.0
450	0.15	balanced	severe	homogeneous	global_scale	1200	1200	1.0	974	0.8116666666666666	0.7885638173462818	0.83278045894468	0.7775	0.8116666666666666	0.0	0.23500000000000001	0.2275	0.25	0.2241666666666667	2.933330395157426	0.21296336683799275	12.0
450	0.15	balanced	severe	homogeneous	within_site_scale	1200	1200	1.0	1061	0.8841666666666667	0.8648214031613295	0.9010601780422358	0.835	0.8841666666666667	0.0	0.36999999999999994	0.36	0.385	0.05000000000000001	3.1998419260119952	0.5038760832512663	12.0
450	0.15	balanced	severe	null	global_scale	1200	1200	1.0	60	0.05	0.039041012521836546	0.06383088802062488	0.045	0.023333333333333334	0.02666666666666667	0.0	0.0	0.0	0.050833333333333335	0.01831671810533919	0.5009099287281507	11.0
450	0.15	balanced	severe	null	within_site_scale	1200	1200	1.0	53	0.04416666666666667	0.03392392584061023	0.05731853637554976	0.04	0.015833333333333335	0.028333333333333332	0.0008333333333333334	0.0	0.0025	0.04750000000000001	0.0439909274595252	0.49266120259102253	11.0
450	0.15	balanced	severe	one_site_reversed	global_scale	1200	1200	1.0	229	0.19083333333333333	0.1696001916605504	0.214039577045474	0.1725	0.0025	0.18833333333333335	0.0	0.0	0.0	0.765	-1.0425284271486581	0.008108242249804457	11.0
450	0.15	balanced	severe	one_site_reversed	within_site_scale	1200	1200	1.0	69	0.0575	0.04568605530313232	0.07213798023028808	0.0475	0.03916666666666666	0.018333333333333333	0.0008333333333333334	0.0	0.0025	0.8191666666666667	0.20865149436438632	0.004647421746384337	11.0
450	0.15	balanced	uniform	homogeneous	global_scale	1200	1200	1.0	1063	0.8858333333333334	0.8665957469773842	0.9026085308908387	0.8775	0.8858333333333333	0.0	0.3833333333333333	0.3275	0.4375	0.0525	3.1764334727540793	0.47394127997996754	12.0
450	0.15	balanced	uniform	homogeneous	within_site_scale	1200	1200	1.0	1062	0.885	0.8657084255674209	0.9018345039684731	0.8775	0.8850000000000001	0.0	0.38166666666666665	0.335	0.43	0.05583333333333334	3.1734720134137513	0.4738220162374581	12.0
450	0.15	balanced	uniform	null	global_scale	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.045	0.029166666666666664	0.022500000000000003	0.0	0.0	0.0	0.05000000000000001	0.013274735575110101	0.5029157668934248	11.5
450	0.15	balanced	uniform	null	within_site_scale	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0475	0.03166666666666667	0.021666666666666667	0.0	0.0	0.0	0.04750000000000001	0.00016925085594092417	0.5042475369958567	11.5
450	0.15	balanced	uniform	one_site_reversed	global_scale	1200	1200	1.0	85	0.07083333333333333	0.05764621629135312	0.08675939255932767	0.0575	0.04833333333333334	0.022500000000000003	0.0008333333333333334	0.0	0.0025	0.7999999999999999	0.16867301972853882	0.003957212184311722	12.0
450	0.15	balanced	uniform	one_site_reversed	within_site_scale	1200	1200	1.0	76	0.06333333333333334	0.050897824447329904	0.07855564941239193	0.0575	0.04583333333333334	0.0175	0.0008333333333333334	0.0	0.0025	0.7999999999999999	0.15922204813441498	0.003639774708049619	12.0
450	0.15	imbalanced_60_30_10	moderate	homogeneous	global_scale	1200	1200	1.0	1011	0.8425	0.8208007651713263	0.8620133994158004	0.815	0.8424999999999999	0.0	0.3216666666666667	0.28	0.345	0.09833333333333334	3.064657801974917	0.389515424050201	11.0
450	0.15	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	1200	1200	1.0	1044	0.87	0.8497852511193585	0.8878534084346176	0.84	0.87	0.0	0.3558333333333333	0.3325	0.3875	0.04083333333333334	3.179528599573393	0.5440476181011631	11.0
450	0.15	imbalanced_60_30_10	moderate	null	global_scale	1200	1200	1.0	50	0.041666666666666664	0.03174687775074607	0.0545115394684276	0.04	0.020833333333333332	0.020833333333333332	0.0008333333333333334	0.0	0.0025	0.049166666666666664	0.07567716314389364	0.512207173846758	12.0
450	0.15	imbalanced_60_30_10	moderate	null	within_site_scale	1200	1200	1.0	51	0.0425	0.032471408616991965	0.05544835693451049	0.035	0.022500000000000003	0.02	0.0016666666666666668	0.0	0.0025	0.0525	0.043638520043016896	0.5116929062304606	12.0
450	0.15	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	1200	1200	1.0	400	0.3333333333333333	0.307230713668673	0.36049961986557183	0.325	0.3333333333333333	0.0	0.008333333333333333	0.0075	0.01	0.6941666666666667	1.475306266136547	0.010210919959338684	11.0
450	0.15	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	1200	1200	1.0	669	0.5575	0.5292588345463727	0.5853742003843128	0.53	0.5575	0.0	0.016666666666666666	0.015	0.02	0.5575	2.186834127446585	0.03240147969475554	11.0
450	0.15	imbalanced_60_30_10	severe	homogeneous	global_scale	1200	1200	1.0	948	0.79	0.7660475964068469	0.8121016232435667	0.775	0.79	0.0	0.21666666666666665	0.1975	0.2475	0.27999999999999997	2.7029901717142657	0.1849985680637073	11.0
450	0.15	imbalanced_60_30_10	severe	homogeneous	within_site_scale	1200	1200	1.0	1057	0.8808333333333334	0.8612762486805031	0.8979599391937471	0.8625	0.8808333333333334	0.0	0.35000000000000003	0.325	0.3775	0.051666666666666666	3.1508526455098678	0.5014206285231216	11.0
450	0.15	imbalanced_60_30_10	severe	null	global_scale	1200	1200	1.0	63	0.0525	0.041248404856606004	0.06660754068284175	0.0425	0.03	0.022500000000000003	0.0033333333333333335	0.0025	0.005	0.055	-0.00795456127589619	0.480613234227236	12.0
450	0.15	imbalanced_60_30_10	severe	null	within_site_scale	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.045	0.03166666666666667	0.021666666666666667	0.0025	0.0	0.005	0.057499999999999996	0.04105674416446246	0.46782968922183016	12.0
450	0.15	imbalanced_60_30_10	severe	one_site_reversed	global_scale	1200	1200	1.0	173	0.14416666666666667	0.12542743974398227	0.16517682235163075	0.1275	0.13833333333333334	0.005833333333333334	0.0008333333333333334	0.0	0.0025	0.7883333333333334	0.8382604144694017	0.005492472352006823	11.0
450	0.15	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	1200	1200	1.0	665	0.5541666666666667	0.5259150469319818	0.5820725946693888	0.5075	0.5541666666666666	0.0	0.025833333333333333	0.0225	0.0275	0.5608333333333334	2.132020016156209	0.035640272388836866	11.0
450	0.15	imbalanced_60_30_10	uniform	homogeneous	global_scale	1200	1200	1.0	1063	0.8858333333333334	0.8665957469773842	0.9026085308908387	0.88	0.8858333333333334	0.0	0.3316666666666666	0.3175	0.3475	0.041666666666666664	3.16584687498786	0.4924954736675898	11.0
450	0.15	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	1200	1200	1.0	1069	0.8908333333333334	0.8719261167094017	0.9072462511527939	0.8825	0.8908333333333333	0.0	0.33416666666666667	0.32	0.3525	0.045000000000000005	3.1569558759906284	0.48597154749207455	11.0
450	0.15	imbalanced_60_30_10	uniform	null	global_scale	1200	1200	1.0	56	0.04666666666666667	0.03611089196253996	0.060115615250606366	0.045	0.024166666666666666	0.022500000000000003	0.0008333333333333334	0.0	0.0025	0.05583333333333334	-0.00029713415085845594	0.48564401469882185	11.0
450	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	1200	1200	1.0	52	0.043333333333333335	0.03319710174469772	0.0563840121391335	0.04	0.021666666666666667	0.021666666666666667	0.0008333333333333334	0.0	0.0025	0.05666666666666667	0.014498040159632485	0.4880438832464571	11.0
450	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	1200	1200	1.0	664	0.5533333333333333	0.52507929913708	0.5812469941319617	0.5475	0.5533333333333333	0.0	0.012500000000000002	0.005	0.02	0.5475	2.1020505169590002	0.03702997345305088	11.0
450	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	1200	1200	1.0	669	0.5575	0.5292588345463727	0.5853742003843128	0.545	0.5575	0.0	0.010833333333333334	0.005	0.015	0.5616666666666666	2.1035701374385494	0.03534986134802871	11.0
450	0.3	balanced	moderate	homogeneous	global_scale	1200	1200	1.0	1185	0.9875	0.9794784112663455	0.992410363145988	0.9775	0.9875000000000002	0.0	0.6883333333333334	0.6775	0.6975	0.1575	4.159231456737052	0.29985612118188265	26.0
450	0.3	balanced	moderate	homogeneous	within_site_scale	1200	1200	1.0	1189	0.9908333333333333	0.9836603162148858	0.9948738515267628	0.985	0.9908333333333333	0.0	0.8000000000000002	0.7875	0.81	0.05666666666666667	4.300846655386541	0.4787362774024623	26.0
450	0.3	balanced	moderate	null	global_scale	1200	1200	1.0	63	0.0525	0.041248404856606004	0.06660754068284175	0.0425	0.027499999999999997	0.024999999999999998	0.0025	0.0	0.005	0.05333333333333334	0.005975274260261228	0.4940007727934166	25.0
450	0.3	balanced	moderate	null	within_site_scale	1200	1200	1.0	57	0.0475	0.03684195434139706	0.06104590120407803	0.0375	0.024999999999999998	0.022500000000000003	0.0033333333333333335	0.0	0.0075	0.04833333333333333	-0.0484753372915635	0.5015722804745101	25.0
450	0.3	balanced	moderate	one_site_reversed	global_scale	1200	1200	1.0	108	0.09	0.07508935143138	0.10752726906286263	0.0675	0.012499999999999999	0.0775	0.0	0.0	0.0	0.9716666666666667	-0.4699151396727046	9.500567830072211e-05	26.0
450	0.3	balanced	moderate	one_site_reversed	within_site_scale	1200	1200	1.0	97	0.08083333333333333	0.06671520943063358	0.09762657940799249	0.0675	0.06916666666666667	0.011666666666666667	0.0	0.0	0.0	0.9725	0.49413689970273406	7.904441061980767e-05	26.0
450	0.3	balanced	severe	homogeneous	global_scale	1200	1200	1.0	1168	0.9733333333333334	0.9625976609335581	0.9810481918291861	0.9675	0.9733333333333333	0.0	0.4658333333333333	0.3975	0.515	0.38333333333333336	3.8025620658120824	0.08397228645728916	26.0
450	0.3	balanced	severe	homogeneous	within_site_scale	1200	1200	1.0	1193	0.9941666666666666	0.9880080606189062	0.9971715004520573	0.99	0.9941666666666666	0.0	0.8091666666666667	0.8	0.8275	0.0575	4.231117271519212	0.49308443292019616	26.0
450	0.3	balanced	severe	null	global_scale	1200	1200	1.0	53	0.04416666666666667	0.03392392584061023	0.05731853637554976	0.0375	0.02416666666666667	0.02	0.0008333333333333334	0.0	0.0025	0.05583333333333334	0.024636461050972593	0.5081646211681308	25.0
450	0.3	balanced	severe	null	within_site_scale	1200	1200	1.0	43	0.035833333333333335	0.026710684549926922	0.047918294342945325	0.0275	0.02	0.015833333333333335	0.0016666666666666668	0.0	0.0025	0.05666666666666667	0.028672253562008438	0.49347403361899406	25.0
450	0.3	balanced	severe	one_site_reversed	global_scale	1200	1200	1.0	277	0.23083333333333333	0.20787423288501322	0.2555102557727924	0.2125	0.0008333333333333334	0.22999999999999998	0.0	0.0	0.0	0.9541666666666666	-1.225289397936281	0.00018770199945141152	26.0
450	0.3	balanced	severe	one_site_reversed	within_site_scale	1200	1200	1.0	87	0.0725	0.05915239693022244	0.0885759085851159	0.07	0.06416666666666666	0.008333333333333333	0.0008333333333333334	0.0	0.0025	0.9666666666666667	0.4680075548630972	0.00010161750038843747	26.0
450	0.3	balanced	uniform	homogeneous	global_scale	1200	1200	1.0	1187	0.9891666666666666	0.9815533657706362	0.9936581053063546	0.9825	0.9891666666666667	0.0	0.8066666666666666	0.8	0.8175	0.055	4.249748110153989	0.5037294149502349	26.0
450	0.3	balanced	uniform	homogeneous	within_site_scale	1200	1200	1.0	1188	0.99	0.9826023955995382	0.9942704238097815	0.985	0.9899999999999999	0.0	0.8041666666666667	0.7975	0.815	0.06083333333333333	4.228564748736253	0.5082061392520488	26.0
450	0.3	balanced	uniform	null	global_scale	1200	1200	1.0	63	0.0525	0.041248404856606004	0.06660754068284175	0.04	0.020833333333333332	0.03166666666666667	0.0016666666666666668	0.0	0.0025	0.04666666666666667	-0.04179864781750331	0.5034155901287005	25.0
450	0.3	balanced	uniform	null	within_site_scale	1200	1200	1.0	61	0.050833333333333335	0.0397759124281339	0.0647573364466563	0.0375	0.021666666666666667	0.029166666666666664	0.0016666666666666668	0.0	0.0025	0.04750000000000001	-0.030243275916986556	0.5037501114337646	25.0
450	0.3	balanced	uniform	one_site_reversed	global_scale	1200	1200	1.0	98	0.08166666666666667	0.06747423319116715	0.09852890397978771	0.07	0.0725	0.009166666666666667	0.0	0.0	0.0	0.9658333333333333	0.5150019681170523	0.00010071250628363403	26.0
450	0.3	balanced	uniform	one_site_reversed	within_site_scale	1200	1200	1.0	88	0.07333333333333333	0.059906321808916176	0.08948333203875095	0.0625	0.06916666666666667	0.004166666666666667	0.0	0.0	0.0	0.9683333333333334	0.5150214732192987	0.00010016974625757255	26.0
450	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	1200	1200	1.0	1178	0.9816666666666667	0.9723971709219194	0.9878621651641127	0.975	0.9816666666666668	0.0	0.6708333333333334	0.65	0.685	0.1758333333333333	4.070390464797255	0.283115034788451	20.0
450	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	1200	1200	1.0	1189	0.9908333333333333	0.9836603162148858	0.9948738515267628	0.9825	0.9908333333333333	0.0	0.7625000000000001	0.745	0.7775	0.04583333333333334	4.241416277048332	0.5063345896068419	20.0
450	0.3	imbalanced_60_30_10	moderate	null	global_scale	1200	1200	1.0	60	0.05	0.039041012521836546	0.06383088802062488	0.045	0.018333333333333333	0.03166666666666667	0.0016666666666666668	0.0	0.0025	0.051666666666666666	-0.09500633733966843	0.4946103513579563	21.0
450	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	1200	1200	1.0	63	0.0525	0.041248404856606004	0.06660754068284175	0.045	0.018333333333333337	0.03416666666666667	0.0025	0.0	0.005	0.05333333333333334	-0.0954595923979398	0.5052644725195077	21.0
450	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	1200	1200	1.0	745	0.6208333333333333	0.5930377559679499	0.6478577522197225	0.5975	0.6208333333333332	0.0	0.013333333333333336	0.0025	0.02	0.9266666666666666	2.250900964044444	0.0007632718476266087	20.0
450	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	1200	1200	1.0	1038	0.865	0.8444965760090402	0.8831739935509633	0.83	0.8650000000000001	0.0	0.0325	0.025	0.04	0.7949999999999999	3.06703992311227	0.005124278393753885	20.0
450	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	1200	1200	1.0	1152	0.96	0.9473657151858288	0.969698564259655	0.95	0.96	0.0	0.39083333333333337	0.3725	0.405	0.48666666666666664	3.658907601219036	0.05634383612153902	20.0
450	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	1200	1200	1.0	1189	0.9908333333333333	0.9836603162148858	0.9948738515267628	0.9875	0.9908333333333333	0.0	0.755	0.7275	0.7725	0.05833333333333333	4.223508655922501	0.4813372096110325	20.0
450	0.3	imbalanced_60_30_10	severe	null	global_scale	1200	1200	1.0	70	0.058333333333333334	0.0464284241141606	0.07305695975158857	0.055	0.03	0.028333333333333335	0.0025	0.0025	0.0025	0.04583333333333334	0.013674911662913153	0.5076294422606745	21.0
