gene	axis	priority_score	weighted_evidence_score	ms_anchor_score	positive_disease_count	negative_disease_count	positive_non_ms_disease_count	negative_non_ms_disease_count	ms_channels	ms_datasets	positive_diseases	negative_diseases	prior_flag
BDH2	unassigned	0.3076420316701278	-1.1923579683298722	1.5	0	1	0	0	2	2		MS	
LAMA2	unassigned	0.3073923056048651	-1.192607694395135	1.5	0	0	0	0	2	2			
SEC31A	unassigned	0.3070925577580106	-1.1929074422419894	1.5	0	0	0	0	2	2			
AHCYL1	unassigned	0.3067185920513116	-1.1932814079486884	1.5	0	0	0	0	2	2			
TMX3	unassigned	0.30613059347600147	-1.1938694065239985	1.5	0	1	0	0	2	2		MS	
GTPBP1	unassigned	0.3055092210617474	-1.1944907789382526	1.5	0	1	0	0	2	2		MS	
PSMD6	unassigned	0.3052074725723817	-1.1947925274276183	1.5	0	0	0	0	2	2			
CRIP2	unassigned	0.3052026450743599	-1.19479735492564	1.5	0	0	0	0	2	2			
ZNF512	unassigned	0.3051939503648944	-1.1948060496351056	1.5	0	1	0	0	2	2		MS	
WDR45B	unassigned	0.30351386508277156	-1.1964861349172284	1.5	0	0	0	0	2	2			
GYS1	unassigned	0.3033788285262484	-1.1966211714737516	1.5	0	0	0	0	2	2			
PARK7	unassigned	0.3033497168559973	-1.1966502831440027	1.5	0	1	0	0	2	2		MS	
GPC1	unassigned	0.3020940480780292	-1.1979059519219708	1.5	0	0	0	0	2	2			
PPM1F	unassigned	0.29986922392889004	-1.20013077607111	1.5	0	0	0	0	2	2			
BCLAF1	unassigned	0.29905439992726324	-1.2009456000727368	1.5	0	0	0	0	2	2			
YWHAE	unassigned	0.29904342684363994	-1.20095657315636	1.5	0	0	0	0	2	2			
ATAT1	unassigned	0.29898788093350914	-1.2010121190664909	1.5	0	1	0	0	2	2		MS	
CPNE6	unassigned	0.2971663081295053	-1.2028336918704947	1.5	0	0	0	0	2	2			
OPA3	unassigned	0.2949818289332127	-1.2050181710667873	1.5	0	0	0	0	2	2			
C11orf68	unassigned	0.29495069142502706	-1.205049308574973	1.5	0	1	0	0	2	2		MS	
GNPDA2	unassigned	0.29339635574835476	-1.2066036442516452	1.5	0	0	0	0	2	2			
PGM1	unassigned	0.2933020837316582	-1.2066979162683418	1.5	0	1	0	0	2	2		MS	
ATP5MF	unassigned	0.2924450683832607	-1.2075549316167393	1.5	0	1	0	0	2	2		MS	
ARMC1	unassigned	0.2910461821389845	-1.2089538178610155	1.5	0	0	0	0	2	2			
FGFR2	unassigned	0.29077955104981834	-1.2092204489501817	1.5	0	1	0	0	2	2		MS	
CRADD	unassigned	0.2906931521364129	-1.209306847863587	1.5	0	1	0	0	2	2		MS	
MAGED2	unassigned	0.2906170559857748	-1.2093829440142252	1.5	0	0	0	0	2	2			
CUL3	unassigned	0.28999301165236546	-1.2100069883476345	1.5	0	1	0	0	2	2		MS	
TRAPPC12	unassigned	0.28997856729597893	-1.210021432704021	1.5	0	1	0	0	2	2		MS	
SGK2	unassigned	0.28752619198974866	-0.46247380801025134	0.75	0	0	0	0	1	1			
TIPRL	unassigned	0.284938593003909	-1.215061406996091	1.5	0	1	0	0	2	2		MS	
PHGDH	unassigned	0.2847908191499575	-1.2152091808500425	1.5	0	1	0	0	2	2		MS	
DLAT	unassigned	0.2831033154780631	-1.2168966845219369	1.5	0	1	0	0	2	2		MS	
MVK	unassigned	0.2820899493573657	-0.4679100506426343	0.75	0	0	0	0	1	1			
GCLM	unassigned	0.28131398521774553	-1.2186860147822545	1.5	0	0	0	0	2	2			
GNAI3	unassigned	0.2798290724392172	-1.2201709275607828	1.5	0	0	0	0	2	2			
AFG3L2	unassigned	0.27929537490175127	-1.2207046250982487	1.5	0	0	0	0	2	2			
PAK3	unassigned	0.278804693143029	-1.221195306856971	1.5	0	1	0	0	2	2		MS	
MYCBP2	unassigned	0.2785847188948909	-1.221415281105109	1.5	0	0	0	0	2	2			
NDUFS4	unassigned	0.276134411731765	-1.223865588268235	1.5	0	0	0	0	2	2			
SLC24A2	unassigned	0.2755184546890539	-0.4744815453109461	0.75	0	0	0	0	1	1			
TERF2IP	unassigned	0.2752244978697355	-0.4747755021302645	0.75	0	0	0	0	1	1			
PRKAA2	unassigned	0.2746646287241437	-0.4753353712758563	0.75	0	0	0	0	1	1			
PSMF1	unassigned	0.274335570922406	-1.225664429077594	1.5	0	0	0	0	2	2			
VDAC2	unassigned	0.2718096503612062	-1.2281903496387938	1.5	0	1	0	0	2	2		MS	
HK1	unassigned	0.27104264017196256	-1.2289573598280374	1.5	0	0	0	0	2	2			
GGPS1	unassigned	0.2709942286005971	-1.229005771399403	1.5	0	1	0	0	2	2		MS	
THOP1	unassigned	0.2705888188610879	-1.2294111811389121	1.5	0	1	0	0	2	2		MS	
STOM	unassigned	0.26967517880179814	-1.2303248211982019	1.5	0	1	0	0	2	2		MS	
GRHPR	unassigned	0.26863234581585327	-1.2313676541841467	1.5	0	1	0	0	2	2		MS	
ABCB9	unassigned	0.26756831201135	-0.48243168798865	0.75	0	0	0	0	1	1			
FGF2	unassigned	0.2657428810676761	-1.234257118932324	1.5	0	0	0	0	2	2			
RAB6A	unassigned	0.2637789261252208	-1.2362210738747792	1.5	0	1	0	0	2	2		MS	
UFM1	unassigned	0.26305987752833815	-1.2369401224716619	1.5	0	0	0	0	2	2			
GNAQ	unassigned	0.2626977213201265	-1.2373022786798735	1.5	0	0	0	0	2	2			
EPB41L2	unassigned	0.26243987912679256	-1.2375601208732074	1.5	1	1	0	0	2	2	MS	MS	
TSNAX	unassigned	0.2624110450854582	-1.2375889549145418	1.5	0	0	0	0	2	2			
TNPO2	unassigned	0.2619108669353971	-1.2380891330646029	1.5	0	1	0	0	2	2		MS	
PACSIN2	unassigned	0.26138307106861336	-1.2386169289313866	1.5	0	1	0	0	2	2		MS	
PRRT3	unassigned	0.26137878653082813	-1.2386212134691719	1.5	0	0	0	0	2	2			
C2orf72	unassigned	0.2595772979519002	-1.2404227020480998	1.5	0	0	0	0	2	2			
LUM	unassigned	0.25884915406141884	-1.2411508459385812	1.5	0	0	0	0	2	2			
PFKM	unassigned	0.258767573419878	-1.241232426580122	1.5	0	1	0	0	2	2		MS	
UBL5	unassigned	0.2583313264602267	-0.4916686735397733	0.75	0	0	0	0	1	1			
PSMA1	unassigned	0.2578735349729617	-1.2421264650270383	1.5	0	0	0	0	2	2			
SLC25A20	unassigned	0.2566361063291458	-1.2433638936708542	1.5	0	0	0	0	2	2			
NAA15	unassigned	0.25567517832209585	-1.2443248216779041	1.5	0	0	0	0	2	2			
COX6C	unassigned	0.2541777203226536	-1.2458222796773464	1.5	0	1	0	0	2	2		MS	
ABCB7	unassigned	0.2525213323313227	-1.2474786676686773	1.5	0	0	0	0	2	2			
EPM2A	unassigned	0.2499369422288482	-1.2500630577711518	1.5	0	0	0	0	2	2			
NDUFS3	unassigned	0.24963527386113027	-1.2503647261388697	1.5	0	1	0	0	2	2		MS	
RNPEP	unassigned	0.24957861363381628	-1.2504213863661837	1.5	0	0	0	0	2	2			
GSTM3	unassigned	0.24952224100899056	-1.2504777589910094	1.5	0	1	0	0	2	2		MS	
ACLY	unassigned	0.24804946400693106	-1.251950535993069	1.5	0	0	0	0	2	2			
RIC8A	unassigned	0.248008604068636	-1.251991395931364	1.5	0	0	0	0	2	2			
APPL2	unassigned	0.24791030613934328	-1.2520896938606567	1.5	0	1	0	0	2	2		MS	
LYRM7	unassigned	0.24749827662558366	-0.5025017233744163	0.75	0	0	0	0	1	1			
LYNX1	unassigned	0.24596661442818002	-1.25403338557182	1.5	0	0	0	0	2	2			
MPI	unassigned	0.24532977388611132	-1.2546702261138887	1.5	0	1	0	0	2	2		MS	
TBCA	unassigned	0.24372290058379598	-1.256277099416204	1.5	0	0	0	0	2	2			
MAPT	unassigned	0.24090814383950176	-1.2590918561604982	1.5	0	1	0	0	2	2		MS	
SETD7	unassigned	0.23934340917774222	-1.2606565908222578	1.5	0	1	0	0	2	2		MS	
NIT2	unassigned	0.2392583770432044	-1.2607416229567956	1.5	0	0	0	0	2	2			
SEH1L	unassigned	0.2385225232225836	-1.2614774767774164	1.5	0	0	0	0	2	2			
C8orf82	unassigned	0.23783535476930462	-1.2621646452306954	1.5	0	0	0	0	2	2			
SNTA1	unassigned	0.23730474064532125	-1.2626952593546787	1.5	0	1	0	0	2	2		MS	
ARHGAP26	unassigned	0.2368250631903952	-1.2631749368096048	1.5	0	1	0	0	2	2		MS	
CRYGS	unassigned	0.23650639579567923	-1.2634936042043208	1.5	0	0	0	0	2	2			
ARHGEF6	unassigned	0.23465399805843568	-1.2653460019415643	1.5	0	1	0	0	2	2		MS	
CASKIN1	unassigned	0.234532333880906	-1.265467666119094	1.5	0	0	0	0	2	2			
UBE2V2	unassigned	0.23444169650471203	-1.265558303495288	1.5	0	0	0	0	2	2			
MTSS2	unassigned	0.2330159514358281	-1.266984048564172	1.5	0	1	0	0	2	2		MS	
CNOT1	unassigned	0.23281253177442607	-1.267187468225574	1.5	0	0	0	0	2	2			
SLC27A4	unassigned	0.23269003864663462	-1.2673099613533654	1.5	0	0	0	0	2	2			
CLPTM1	unassigned	0.2309809727614196	-1.2690190272385804	1.5	0	0	0	0	2	2			
HPRT1	unassigned	0.23016093983638308	-1.269839060163617	1.5	0	0	0	0	2	2			
GPI	unassigned	0.2301579924665158	-1.2698420075334842	1.5	0	1	0	0	2	2		MS	
COPS7A	unassigned	0.22693633944597336	-1.2730636605540266	1.5	0	0	0	0	2	2			
MOXD1	unassigned	0.2210275698087254	-1.2789724301912746	1.5	0	1	0	0	2	2		MS	
VAT1L	unassigned	0.21977676581071837	-1.2802232341892816	1.5	0	0	0	0	2	2			
PI16	unassigned	0.21683176079050126	-1.2831682392094987	1.5	0	0	0	0	2	2			
CD47	unassigned	0.21670986222840005	-1.2832901377716	1.5	0	0	0	0	2	2			
ZC3H15	unassigned	0.211336769332942	-1.288663230667058	1.5	0	0	0	0	2	2			
COPS3	unassigned	0.2112631446092963	-1.2887368553907037	1.5	0	0	0	0	2	2			
ITPR2	unassigned	0.21109096457736287	-1.2889090354226371	1.5	1	1	0	0	2	2	MS	MS	
PREX1	unassigned	0.21080157597198257	-1.2891984240280174	1.5	1	1	0	0	2	2	MS	MS	
RAB3A	unassigned	0.20926762202954396	-1.290732377970456	1.5	0	0	0	0	2	2			
VAPB	unassigned	0.20919324007926354	-1.2908067599207365	1.5	0	0	0	0	2	2			
GNG3	unassigned	0.2089182128079783	-1.2910817871920217	1.5	0	0	0	0	2	2			
FAM120B	unassigned	0.20851295520698754	-1.2914870447930125	1.5	0	1	0	0	2	2		MS	
MMUT	unassigned	0.2082874964527135	-1.2917125035472865	1.5	0	1	0	0	2	2		MS	
RBM14	unassigned	0.20805021852218086	-1.2919497814778191	1.5	0	1	0	0	2	2		MS	
PXN	unassigned	0.20740923714878123	-1.2925907628512188	1.5	0	0	0	0	2	2			
RASGRP2	unassigned	0.20682020089376274	-1.2931797991062373	1.5	0	1	0	0	2	2		MS	
DSTN	unassigned	0.20400031751376568	-1.2959996824862343	1.5	0	1	0	0	2	2		MS	
UCHL1	unassigned	0.2030670991446537	-1.2969329008553463	1.5	0	0	0	0	2	2			
OCRL	unassigned	0.20094853881963448	-0.5490514611803655	0.75	0	0	0	0	1	1			
KANK2	unassigned	0.19957048130152844	-1.3004295186984716	1.5	0	0	0	0	2	2			
NUDT2	unassigned	0.19947195485542557	-1.3005280451445744	1.5	0	1	0	0	2	2		MS	
NDUFA7	unassigned	0.19819495617894445	-1.3018050438210556	1.5	0	1	0	0	2	2		MS	
STXBP5L	unassigned	0.19792091616612728	-1.3020790838338727	1.5	0	1	0	0	2	2		MS	
NDUFS2	unassigned	0.1975064979324972	-1.3024935020675028	1.5	0	1	0	0	2	2		MS	
WNK2	unassigned	0.19669015596450734	-1.3033098440354927	1.5	0	1	0	0	2	2		MS	
UQCRC1	unassigned	0.19630792717151646	-1.3036920728284835	1.5	0	1	0	0	2	2		MS	
PPIH	unassigned	0.19619729486581639	-1.3038027051341836	1.5	0	0	0	0	2	2			
ATIC	unassigned	0.19526891749924236	-1.3047310825007576	1.5	0	1	0	0	2	2		MS	
DBNL	unassigned	0.19397104239942964	-1.3060289576005704	1.5	0	1	0	0	2	2		MS	
CSNK2A2	unassigned	0.19327941962100592	-1.306720580378994	1.5	0	0	0	0	2	2			
INPP4A	unassigned	0.1924458343006088	-1.3075541656993912	1.5	0	1	0	0	2	2		MS	
ATP1A3	unassigned	0.1920402011294675	-1.3079597988705325	1.5	0	0	0	0	2	2			
GPC4	unassigned	0.19018233934907114	-1.3098176606509289	1.5	0	1	0	0	2	2		MS	
NDUFV2	unassigned	0.18973858397103638	-1.3102614160289636	1.5	0	1	0	0	2	2		MS	
ATP5PB	unassigned	0.18759894212348227	-1.3124010578765177	1.5	0	1	0	0	2	2		MS	
MFN1	unassigned	0.1821346553342893	-1.3178653446657107	1.5	0	1	0	0	2	2		MS	
NRGN	unassigned	0.17969675033203458	-1.3203032496679654	1.5	0	1	0	0	2	2		MS	
CEP41	unassigned	0.17631840583911662	-0.5736815941608834	0.75	0	0	0	0	1	1			
NLRC3	unassigned	0.17509357505211298	-1.324906424947887	1.5	0	1	0	0	2	2		MS	
EXOG	unassigned	0.17221850790249205	-1.327781492097508	1.5	0	1	0	0	2	2		MS	
SKP1	unassigned	0.17147698107457687	-1.3285230189254231	1.5	0	0	0	0	2	2			
CALD1	unassigned	0.17138243160288447	-1.3286175683971155	1.5	0	1	0	0	2	2		MS	
SF3B4	unassigned	0.1713346744671469	-1.328665325532853	1.5	0	0	0	0	2	2			
IGSF21	unassigned	0.17109461168450024	-1.3289053883154998	1.5	0	1	0	0	2	2		MS	
GLB1	unassigned	0.16944564302629395	-0.580554356973706	0.75	0	0	0	0	1	1			
GLO1	unassigned	0.16918141717837099	-1.330818582821629	1.5	0	1	0	0	2	2		MS	
ACADSB	unassigned	0.16889303986617188	-1.3311069601338281	1.5	0	1	0	0	2	2		MS	
ATAD1	unassigned	0.16753742312875142	-1.3324625768712486	1.5	0	1	0	0	2	2		MS	
NDUFB3	unassigned	0.1648180455362227	-1.3351819544637773	1.5	0	1	0	0	2	2		MS	
ACP1	unassigned	0.1633406588665467	-1.3366593411334533	1.5	0	1	0	0	2	2		MS	
PON2	unassigned	0.16269834541888084	-1.3373016545811192	1.5	0	0	0	0	2	2			
MTMR12	unassigned	0.1622485887957028	-0.5877514112042972	0.75	0	0	0	0	1	1			
FLNB	unassigned	0.16151461731363814	-1.3384853826863619	1.5	0	1	0	0	2	2		MS	
VDAC1	unassigned	0.16040688167567652	-1.3395931183243235	1.5	0	0	0	0	2	2			
BGN	unassigned	0.16006614659386464	-1.3399338534061354	1.5	0	0	0	0	2	2			
GGACT	unassigned	0.15826593061877703	-1.341734069381223	1.5	0	1	0	0	2	2		MS	
HDHD2	unassigned	0.1529361701849088	-1.3470638298150912	1.5	0	1	0	0	2	2		MS	
NAXE	unassigned	0.15249666619471647	-1.3475033338052835	1.5	0	1	0	0	2	2		MS	
ADH5	unassigned	0.15108400820232992	-1.34891599179767	1.5	0	1	0	0	2	2		MS	
IGHG3	unassigned	0.14794700389153315	-1.3520529961084669	1.5	0	0	0	0	2	2			
GMPPB	unassigned	0.14569184416585146	-1.3543081558341485	1.5	0	1	0	0	2	2		MS	
NDUFV3	unassigned	0.14350006285021655	-1.3564999371497835	1.5	0	0	0	0	2	2			
SYN2	unassigned	0.1425509642318583	-1.3574490357681417	1.5	0	1	0	0	2	2		MS	
TST	unassigned	0.14220047738153507	-1.357799522618465	1.5	0	0	0	0	2	2			
MAPK10	unassigned	0.14053242825160184	-1.3594675717483982	1.5	0	0	0	0	2	2			
OSBP	unassigned	0.1394446344002629	-1.360555365599737	1.5	0	1	0	0	2	2		MS	
PFAS	unassigned	0.1352938008712532	-1.3647061991287468	1.5	0	0	0	0	2	2			
COX5A	unassigned	0.13409645196262643	-1.3659035480373736	1.5	0	0	0	0	2	2			
ALDH3A1	unassigned	0.13347108988942025	-0.6165289101105798	0.75	0	0	0	0	1	1			
NDUFS1	unassigned	0.13255042099323044	-1.3674495790067696	1.5	0	1	0	0	2	2		MS	
TPRN	unassigned	0.13074072923519764	-0.6192592707648024	0.75	0	0	0	0	1	1			
CBR4	unassigned	0.1299411286011285	-1.3700588713988715	1.5	0	0	0	0	2	2			
DNAJC11	unassigned	0.1293973880329402	-1.3706026119670598	1.5	0	0	0	0	2	2			
CTPS2	unassigned	0.12917614256038235	-1.3708238574396177	1.5	0	0	0	0	2	2			
SCRN1	unassigned	0.12826146912588143	-1.3717385308741186	1.5	0	0	0	0	2	2			
ITGA2	unassigned	0.1276090592356296	-1.3723909407643704	1.5	0	1	0	0	2	2		MS	
ATP1B2	unassigned	0.12718791701201693	-1.372812082987983	1.5	0	0	0	0	2	2			
IDH3A	unassigned	0.126139612067659	-1.373860387932341	1.5	0	1	0	0	2	2		MS	
STON2	unassigned	0.12321579088542944	-1.3767842091145706	1.5	0	1	0	0	2	2		MS	
CDH13	unassigned	0.12227745142372926	-1.3777225485762707	1.5	0	1	0	0	2	2		MS	
PPA1	unassigned	0.12096988134938158	-1.3790301186506184	1.5	0	1	0	0	2	2		MS	
ABI2	unassigned	0.11983675205971345	-1.3801632479402866	1.5	0	0	0	0	2	2			
ISYNA1	unassigned	0.11874453776629235	-1.3812554622337077	1.5	0	1	0	0	2	2		MS	
DPYSL5	unassigned	0.11859836760108311	-1.381401632398917	1.5	0	1	0	0	2	2		MS	
CD99	unassigned	0.11582131110638283	-1.3841786888936172	1.5	0	1	0	0	2	2		MS	
EIPR1	unassigned	0.11373231607732226	-1.3862676839226777	1.5	0	1	0	0	2	2		MS	
SERPINB1	unassigned	0.11337727867191982	-1.3866227213280802	1.5	0	1	0	0	2	2		MS	
CTNNA3	unassigned	0.11188773483548387	-1.3881122651645161	1.5	0	1	0	0	2	2		MS	
RAD23B	unassigned	0.111565804220906	-1.388434195779094	1.5	0	1	0	0	2	2		MS	
EPB41L3	unassigned	0.11143064861065932	-1.3885693513893407	1.5	0	1	0	0	2	2		MS	
MACROD2	unassigned	0.10986718331864553	-1.3901328166813545	1.5	0	0	0	0	2	2			
GRSF1	unassigned	0.10559230873043934	-1.3944076912695607	1.5	0	1	0	0	2	2		MS	
NDUFA12	unassigned	0.10366066783312666	-1.3963393321668733	1.5	0	1	0	0	2	2		MS	
PLS3	unassigned	0.103270369875331	-1.396729630124669	1.5	0	1	0	0	2	2		MS	
SRC	unassigned	0.10312706947087502	-1.396872930529125	1.5	0	1	0	0	2	2		MS	
SERPINA1	unassigned	0.09772512569766656	-1.4022748743023334	1.5	0	1	0	0	2	2		MS	
GMPR2	unassigned	0.09578084891647065	-1.4042191510835293	1.5	0	1	0	0	2	2		MS	
SNX18	unassigned	0.09517515611076832	-1.4048248438892317	1.5	0	1	0	0	2	2		MS	
UBA3	unassigned	0.09471094634816657	-1.4052890536518334	1.5	0	1	0	0	2	2		MS	
CFB	unassigned	0.0919539526362505	-1.4080460473637495	1.5	0	1	0	0	2	2		MS	
AGL	unassigned	0.09072792336523716	-1.4092720766347628	1.5	0	1	0	0	2	2		MS	
RBP4	unassigned	0.09001765223860425	-0.6599823477613957	0.75	0	0	0	0	1	1			
GDAP1	unassigned	0.08961771195865142	-1.4103822880413486	1.5	0	1	0	0	2	2		MS	
LAMA1	unassigned	0.08919748228638746	-1.4108025177136125	1.5	0	0	0	0	2	2			
JAM2	unassigned	0.0846412753348944	-1.4153587246651056	1.5	0	0	0	0	2	2			
THNSL1	unassigned	0.0842532160901781	-1.415746783909822	1.5	0	1	0	0	2	2		MS	
RAB28	unassigned	0.08240206139269457	-1.4175979386073054	1.5	0	1	0	0	2	2		MS	
PDAP1	unassigned	0.08194476134428008	-1.41805523865572	1.5	0	0	0	0	2	2			
NGEF	unassigned	0.08153667783754615	-1.4184633221624539	1.5	0	1	0	0	2	2		MS	
SULT4A1	unassigned	0.081050709108208	-1.418949290891792	1.5	0	0	0	0	2	2			
MTX3	unassigned	0.08055463004871477	-1.4194453699512852	1.5	0	1	0	0	2	2		MS	
LUC7L2	unassigned	0.07677946768263544	-1.4232205323173646	1.5	0	1	0	0	2	2		MS	
STAT3	unassigned	0.0731973330874629	-1.426802666912537	1.5	0	0	0	0	2	2			
NT5C	unassigned	0.07130021069720849	-1.4286997893027915	1.5	0	0	0	0	2	2			
XPNPEP1	unassigned	0.06991728676526288	-1.4300827132347371	1.5	0	1	0	0	2	2		MS	
EML1	unassigned	0.06679316332799035	-1.4332068366720097	1.5	1	1	0	0	2	2	MS	MS	
PAK1	unassigned	0.06678752438599478	-1.4332124756140052	1.5	0	1	0	0	2	2		MS	
SERPIND1	unassigned	0.06571471421496078	-1.4342852857850392	1.5	0	0	0	0	2	2			
MOG	unassigned	0.0655808313035875	-1.4344191686964125	1.5	0	0	0	0	2	2			
NDUFA9	unassigned	0.06500346840266746	-1.4349965315973325	1.5	0	1	0	0	2	2		MS	
DDX6	unassigned	0.06329895307365518	-1.4367010469263448	1.5	0	0	0	0	2	2			
RAB3C	unassigned	0.06325763351583813	-1.4367423664841619	1.5	0	1	0	0	2	2		MS	
FUBP1	unassigned	0.062430750751928166	-1.4375692492480718	1.5	0	0	0	0	2	2			
TPM4	unassigned	0.062250316910465786	-1.4377496830895342	1.5	0	1	0	0	2	2		MS	
RAB12	unassigned	0.058874016794090434	-1.4411259832059096	1.5	0	1	0	0	2	2		MS	
DIABLO	unassigned	0.05852382130748257	-1.4414761786925174	1.5	0	1	0	0	2	2		MS	
NCKAP1L	unassigned	0.05326712360186936	-1.4467328763981306	1.5	1	1	0	0	2	2	MS	MS	
PCP4	unassigned	0.05289762603792303	-1.447102373962077	1.5	0	1	0	0	2	2		MS	
CMBL	unassigned	0.0517135018014403	-1.4482864981985597	1.5	0	1	0	0	2	2		MS	
ELAVL1	unassigned	0.049205017853019006	-1.450794982146981	1.5	0	1	0	0	2	2		MS	
NDUFA6	unassigned	0.04516682064567146	-1.4548331793543285	1.5	0	1	0	0	2	2		MS	
SERPINB6	unassigned	0.04373271005803492	-1.456267289941965	1.5	0	0	0	0	2	2			
TTR	unassigned	0.040519110251203694	-1.4594808897487963	1.5	0	1	0	0	2	2		MS	
PPP2R2D	unassigned	0.039423800160329536	-0.7105761998396705	0.75	0	0	0	0	1	1			
ENO1	unassigned	0.039311920965060754	-1.4606880790349392	1.5	0	1	0	0	2	2		MS	
SMYD3	unassigned	0.037897137021235316	-1.4621028629787647	1.5	0	1	0	0	2	2		MS	
PYGB	unassigned	0.03670122244664631	-1.4632987775533537	1.5	0	1	0	0	2	2		MS	
DTD1	unassigned	0.036685434857067545	-1.4633145651429325	1.5	0	1	0	0	2	2		MS	
CUL1	unassigned	0.03580444914158387	-1.4641955508584161	1.5	0	1	0	0	2	2		MS	
MAP2	unassigned	0.033502516861110276	-1.4664974831388897	1.5	0	1	0	0	2	2		MS	
CUL4A	unassigned	0.03178008910874208	-1.468219910891258	1.5	0	0	0	0	2	2			
DDHD2	unassigned	0.03005497102560417	-1.4699450289743958	1.5	0	1	0	0	2	2		MS	
PTPRS	unassigned	0.02957478003134395	-0.720425219968656	0.75	0	0	0	0	1	1			
LANCL2	unassigned	0.02854171263838401	-1.471458287361616	1.5	0	1	0	0	2	2		MS	
ANK1	unassigned	0.027464826806168574	-1.4725351731938314	1.5	0	1	0	0	2	2		MS	
NDUFA10	unassigned	0.027233766476622456	-1.4727662335233775	1.5	0	1	0	0	2	2		MS	
UBA2	unassigned	0.025815197862658845	-1.4741848021373412	1.5	0	1	0	0	2	2		MS	
PIN4	unassigned	0.025118959866773594	-1.4748810401332264	1.5	0	1	0	0	2	2		MS	
DCTD	unassigned	0.023366189056500897	-1.476633810943499	1.5	0	1	0	0	2	2		MS	
RAB33B	unassigned	0.020619215906239274	-1.4793807840937607	1.5	0	1	0	0	2	2		MS	
IGHG2	unassigned	0.020349866463691413	-1.4796501335363086	1.5	0	0	0	0	2	2			
PDPR	unassigned	0.02027474865320622	-1.4797252513467938	1.5	0	1	0	0	2	2		MS	
GLS	unassigned	0.019206236020739897	-1.48079376397926	1.5	0	1	0	0	2	2		MS	
PAXX	unassigned	0.019184800827920068	-1.48081519917208	1.5	0	1	0	0	2	2		MS	
HEBP2	unassigned	0.015674651633918124	-1.4843253483660819	1.5	0	1	0	0	2	2		MS	
CYLD	unassigned	0.015192328906249664	-1.4848076710937503	1.5	0	0	0	0	2	2			
DRG1	unassigned	0.011779879234737223	-1.4882201207652628	1.5	0	1	0	0	2	2		MS	
PPM1B	unassigned	0.011344711306029875	-1.4886552886939701	1.5	0	1	0	0	2	2		MS	
PDE1B	unassigned	0.008977035014007928	-1.491022964985992	1.5	0	0	0	0	2	2			
ARRB1	unassigned	0.007547585091730813	-1.4924524149082692	1.5	0	1	0	0	2	2		MS	
HBA1	unassigned	0.006707461033235829	-1.4932925389667642	1.5	0	0	0	0	2	2			
PRPS1	unassigned	-0.0037130258135937844	-1.5037130258135938	1.5	0	1	0	0	2	2		MS	
TPMT	unassigned	-0.004170597361793371	-1.5041705973617934	1.5	0	1	0	0	2	2		MS	
ARHGEF7	unassigned	-0.004880240120561097	-0.7548802401205611	0.75	0	0	0	0	1	1			
USP10	unassigned	-0.005225989189156621	-1.5052259891891566	1.5	0	1	0	0	2	2		MS	
MACF1	unassigned	-0.005926246404503344	-1.5059262464045033	1.5	0	1	0	0	2	2		MS	
TMOD1	unassigned	-0.006993601567740537	-1.5069936015677405	1.5	0	1	0	0	2	2		MS	
SLC16A1	unassigned	-0.007516559193789352	-1.5075165591937894	1.5	0	1	0	0	2	2		MS	
PHYHD1	unassigned	-0.00849053650303766	-1.5084905365030377	1.5	0	0	0	0	2	2			
TMLHE	unassigned	-0.008630423129334153	-1.5086304231293342	1.5	0	1	0	0	2	2		MS	
CGNL1	unassigned	-0.01069978175642694	-1.510699781756427	1.5	0	1	0	0	2	2		MS	
NDUFV1	unassigned	-0.012175819760424922	-1.512175819760425	1.5	0	1	0	0	2	2		MS	
RUVBL1	unassigned	-0.012453007674983585	-1.5124530076749836	1.5	0	1	0	0	2	2		MS	
TRAFD1	unassigned	-0.014370456637233353	-0.7643704566372334	0.75	0	0	0	0	1	1			
IGSF1	unassigned	-0.015597431337067702	-1.5155974313370677	1.5	0	1	0	0	2	2		MS	
L2HGDH	unassigned	-0.015955343574957315	-1.5159553435749573	1.5	0	0	0	0	2	2			
OXCT1	unassigned	-0.018080210759750415	-1.5180802107597504	1.5	0	1	0	0	2	2		MS	
OGDHL	unassigned	-0.025347268672490486	-1.5253472686724905	1.5	0	1	0	0	2	2		MS	
RANBP1	unassigned	-0.029320661963620376	-1.5293206619636204	1.5	0	1	0	0	2	2		MS	
BCAN	unassigned	-0.029945307743534322	-1.5299453077435343	1.5	0	0	0	0	2	2			
CA3	unassigned	-0.030852256112976706	-1.5308522561129767	1.5	0	1	0	0	2	2		MS	
WDR77	unassigned	-0.032222728441889004	-1.532222728441889	1.5	0	1	0	0	2	2		MS	
SERPINB9	unassigned	-0.032489067180636155	-1.5324890671806362	1.5	0	1	0	0	2	2		MS	
PNPO	unassigned	-0.03644547350336946	-1.5364454735033695	1.5	0	1	0	0	2	2		MS	
PNP	unassigned	-0.0368040912251979	-1.536804091225198	1.5	0	1	0	0	2	2		MS	
PPTC7	unassigned	-0.03851942473912884	-0.7885194247391288	0.75	0	1	0	0	1	1		MS	
PSMD4	unassigned	-0.04126913748535266	-1.5412691374853527	1.5	0	1	0	0	2	2		MS	
PITPNA	unassigned	-0.04176962185730493	-1.541769621857305	1.5	0	1	0	0	2	2		MS	
PSMD14	unassigned	-0.045945418663525306	-1.5459454186635253	1.5	0	1	0	0	2	2		MS	
