gene	n_contexts_compared	c15_trend_contexts_tested	c15_trend_positive_context_count	c15_trend_positive_disease_count	c15_trend_negative_context_count	c15_strict_positive_context_count	c15_strict_positive_disease_count	c15_myeloid_positive_context_count	c15_state_pearson_r	c15_state_pearson_p	c15_state_spearman_r	c15_state_spearman_p	best_c15_context_delta	best_c15_context	positive_c15_contexts	negative_c15_contexts	contrast_state_score	mechanistic_seed	ms_delta_log2	ms_p	ms_fdr	residual_strict_disease_count	residual_retained_disease_count	wave39_call	wave39_score	uniprot_accessible	chembl_activity_count	wave55_score	wave55_n_genetic_diseases_ge_0_25	wave55_genetic_diseases_ge_0_25	wave62_score	wave62_call	wave62_ms_max_l2g_score	wave62_ms_max_relevant_qtl_h4	wave62_strong_l2g_disease_count	wave62_strong_qtl_coloc_disease_count	manual_blocker	prior_context_blocker	w68_cell_state	w68_remission_adjusted_delta	w68_remission_adjusted_p	w68_remission_adjusted_fdr	w68_call	w37_screen_call	w37_contrast_lfc	w37_contrast_fdr	w18_strong_support_contexts	w18_recommendation	wave79_call	wave79_gate_count	wave94_call	wave94_score	wave95_call	gate_ms_anchor	gate_c15_contrast_state	gate_cross_disease_residual	gate_cell_response_or_transition	gate_real_perturbation	gate_foundation_support	gate_genetics	gate_modality	gate_prior_not_blocked	intervention_evidence_count	pre_donor_controller_score	candidate_for_donor_validation
AL162293.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
PNPLA5	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.2790976549061109	1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
FAM92B	2	0	0	0	0	0	0	0									0.0	False	-0.4569209890227861	0.7306816521866019	0.9690560581449952	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.1696468497546073	0.9965506589785832	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AFF2-IT1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
ALDH1L1-AS2	3	1	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
FREM2-AS1	2	1	0	0	1	0	0	0								t1d_acinar_cell	-1.5	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	-2.5	False
DPPA3	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.81818650825491	0.920009505703422	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
DCAF12L2	3	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.2391074181762887	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
SP8	2	0	0	0	0	0	0	0									0.0	False	-0.0147216738133797	0.988113261405542	0.9992380443970746	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.0697279866819092	1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
GRK7	8	4	0	0	0	0	0	0	0.8092314325219341	0.014967883171500626	0.9523809523809524	0.0002604000243872511					1.6184628650438682	False	0.9863375302186098	0.2337983640082348	0.9004758652001262	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	1.6184628650438682	False
AL136131.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL162408.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL358876.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
NCBP2L	6	2	0	0	0	0	0	0	-0.10246059752046219	0.8468469283120306	0.028571428571428574	0.9571545189504373					-0.20492119504092438	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	-0.20492119504092438	False
VCX3B	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC104699.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL451074.5	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC116914.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC137932.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
OR1S1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
RSF1-IT2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL591926.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
GAU1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL451105.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP003469.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
GOLGA6A	2	0	0	0	0	0	0	0									0.0	False	-2.4800467742985437	0.0052738906731375	0.8344760564031432	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC125613.1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
LIX1	2	0	0	0	0	0	0	0									0.0	False	-0.2661561968137738	0.8079913333625796	0.9761732664217524	0.0	0.0				0.0	0.0	0.0		0.1416473537683487	NO_GO_WAVE62_TARGET_RESOLUTION	0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.2949773393123542	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
OTOG	3	1	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.0433304825638545	1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
MCCC1-AS1	3	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP006621.2	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP002768.1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
ACOXL-AS1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
KRT82	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.6073419609363903	0.920009505703422	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
OR8J3	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL121830.1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
MLIP-AS1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP000897.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
Z82202.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
TBC1D3	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL391095.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC127029.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL158069.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
PLCZ1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.0669087856061931	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
FAM83A-AS1	5	2	0	0	0	0	0	0	-0.7947073008537512	0.10815499647009852	-0.7	0.1881204043741873					-1.5894146017075024	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	-1.5894146017075024	False
AP001782.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC109635.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
ETNPPL	3	1	0	0	0	0	0	0									0.0	False	0.9585304254653608	0.3554858308606888	0.9141270983319502	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.1691595432148531	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL356859.1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
MAGEC3	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL606970.4	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
BPIFA3	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.0972365130234752	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP003396.5	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
FP325332.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
FARSA-AS1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
IQCA1L	1	0	0	0	0	0	0	0									0.0	False	0.1532767250714983	0.8630818786800479	0.9801638168834976	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AADACL4	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL158839.1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC131097.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
RTBDN	8	4	0	0	1	0	0	0	-0.07798275707696484	0.8543740456761586	0.023809523809523815	0.9553740118158806				t1d_stellate_cell	-1.6559655141539298	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.5058406144319936	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	-2.65596551415393	False
CHL1-AS1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL139330.1	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC105271.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL691482.3	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
TMOD4	2	0	0	0	0	0	0	0									0.0	False	-1.6742983532735536	0.1168921071370593	0.8989378106274888	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.2456438564339697	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AF064858.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AF250324.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL132765.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP003119.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL590705.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
COL5A1-AS1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
C12ORF80	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
IFNA5	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.425883862411715	1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
BARX1	9	4	0	0	0	0	0	0	-0.21537289826232014	0.5778537376215832	-0.2833333333333333	0.46003032896572005					-0.4307457965246403	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.7008327278975464	0.9971256078463696	0.0			0.0				False	False	False	False	False	False	False	False	True	0	-0.4307457965246403	False
LNCNEF	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
NTSR2	3	1	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.1195794384450517	1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL139099.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL139081.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
PRKG1-AS1	2	0	0	0	0	0	0	0									0.0	False	-0.4764206412283081	0.6047927905481364	0.9468238779494486	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AS3MT	3	1	0	0	0	0	0	0									0.0	False	-1.4441721569441013	0.1915572188272624	0.8993702893651148	0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
HTN3	3	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL844908.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL161896.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
OR1J1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
OGFR-AS1	7	2	1	1	0	0	0	0	-0.06050876372166564	0.8974650791368721	0.1785714285714286	0.7016579425162728	0.2882118541398879	t1d_ductal_cell	t1d_ductal_cell		0.8789824725566687	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.8789824725566687	False
C16ORF90	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			Mono_macro				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
IL9	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	2.0	1.0	Sjogren	0.8007214665412903	NO_GO_WAVE62_TARGET_RESOLUTION	0.0	0.0	1.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	-0.2914196490027643	0.920009505703422	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC122129.2	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0										1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AP003100.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL627443.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC241644.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
GKN1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL	UNRESOLVED	0.0675016674099658	1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AC114730.1	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
AL357033.2	1	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
OR2T33	2	0	0	0	0	0	0	0									0.0	False				0.0	0.0				0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			DC				DESCRIPTIVE_GENE_SIGNAL			1.0	0.0			0.0				False	False	False	False	False	False	False	False	True	0	0.0	False
