gene	n_sgrna	MHCII_mean_low_vs_high_log2	MHCII_median_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_one_sample_t	MHCII_p	CD40_mean_low_vs_high_log2	CD40_median_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_one_sample_t	CD40_p	PDL1_mean_low_vs_high_log2	PDL1_median_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_one_sample_t	PDL1_p	MHCII_rank_required_low_vs_high	MHCII_fdr	CD40_rank_required_low_vs_high	CD40_fdr	PDL1_rank_required_low_vs_high	PDL1_fdr
Uvrag	4	-0.13513022734494662	-0.008881163554239735	0.5	-0.15144647579738443	0.8892344657387168	0.24245868881310148	0.7172629190122388	0.75	0.28373576493229324	0.7950679524075321	-1.3643367684973886	-1.1200877481513274	0.0	-2.1998518848154314	0.11518789591316167	6649.0	0.986375672391746	1348.0	0.960864502284707	10725.0	0.8688130809597039
Bag6	4	0.12639677956644013	-0.008902501278047037	0.5	0.13990325801484338	0.8976011001980996	1.5294164634698473	1.625679473236987	1.0	3.616910315289786	0.03632632226837407	0.9074344593478942	0.5541178128241504	1.0	2.1592543465164264	0.11965965992071453	6650.0	0.987801512633531	117.0	0.889841996245348	1852.0	0.8688130809597039
Uxt	4	-0.6058808309660824	-0.008959257538635856	0.5	-0.6115470634367319	0.5840623510465168	-1.0270202638970194	-1.1001977294616792	0.25	-1.5962834157546484	0.20870186862742188	0.04103575724946962	1.087121608124683	0.5	0.023976663408581456	0.9823768814698989	6651.0	0.9413990561423691	10435.0	0.889841996245348	564.0	0.9959502036137681
Crls1	4	-0.08393090818704357	-0.009323778023259899	0.5	-0.06506562276458411	0.9522148635370155	0.6344960651286197	0.6961183928040862	0.75	1.1832867023432596	0.32192204555974785	-1.3798419559957622	-1.3169551558011254	0.25	-1.2943341050323682	0.28617704812751543	6652.0	0.994095517874583	1420.0	0.8998711791380146	11016.0	0.8688130809597039
Fbxl2	4	-0.6846799703991233	-0.009328199274465487	0.5	-0.6027993465108158	0.5891623722056413	0.2733222165792174	0.18702740026957088	0.5	0.39372726551635595	0.7200977220646776	-0.7396787802191986	-0.8840984181241451	0.0	-2.8341822550970877	0.06596185726452612	6653.0	0.9423398494953984	4120.0	0.9508039282527099	10163.0	0.8688130809597039
Tomt	4	0.08125278798811239	-0.009352884847058207	0.5	0.160991773426462	0.8823304833710013	0.11514411778517991	-0.39857626288848447	0.25	0.20038333890794668	0.85399591552968	0.2982440591876934	0.016683920683370823	0.5	0.3852003215137606	0.7257770824581888	6654.0	0.986375672391746	7919.0	0.9747933087125925	4939.0	0.9360043904914036
Agxt	4	0.6411629879821208	-0.009686759686852897	0.5	0.5352835674569196	0.6295905460853043	-0.47046343684068515	-0.05313551778140974	0.5	-0.7528775191956728	0.5062163650993297	0.49884167752546005	0.9610144715931295	0.75	0.7645681656907161	0.5001668868838782	6655.0	0.9498612048780676	5804.0	0.9119681609783415	764.0	0.8778695459643954
Rrad	4	0.0023404357244969365	-0.00986242190238093	0.5	0.0076010623340412	0.9944124913376279	-0.1738715540150964	-0.1498781427378421	0.25	-1.3056165699080482	0.28278341833564685	-0.9328739966793096	-1.1723949595691727	0.25	-2.0027201630457823	0.1389592642462544	6656.0	0.9985627879617135	6429.0	0.8998711791380146	10814.0	0.8688130809597039
Aldh1l2	4	0.5286382021311917	-0.009896608976453836	0.5	0.4219063703525014	0.7015026165565097	-0.46786571383350184	0.3584543286100376	0.5	-0.4213990941823939	0.7018349589853055	-0.9814055705226523	-0.005875683551101574	0.5	-0.6197047428973655	0.5793353792847153	6657.0	0.9643574770811324	3060.0	0.9469340727322696	5417.0	0.8983194831991407
Ttc5	4	1.2640045655609242	-0.009923689151134507	0.5	0.725059406115374	0.520852377993473	-0.39355761658361826	-0.6527512737841465	0.25	-0.7421269799159735	0.511832335475236	0.026941237965871723	-0.02509744439908603	0.5	0.0781988251797187	0.9425936100073641	6658.0	0.9353387947416189	9170.0	0.9139723136770156	5542.0	0.988421178775214
Gmppa	4	0.01820009945630119	-0.009965961551034061	0.5	0.05763312025791266	0.9576648346650195	0.4415224879418843	0.7712936702334576	0.75	1.155888153969817	0.3314232399643969	-0.035786939311441585	-0.13943449520057233	0.5	-0.08904552929745681	0.9346572334947708	6659.0	0.9953423198943032	1165.0	0.8998711791380146	6392.0	0.9873751202275195
Fem1a	4	0.09364650146423202	-0.010036646411746758	0.5	0.19920759195869983	0.8548376634032162	0.19537783784024926	0.23340993458193765	0.5	0.7628856094293719	0.5010338495665302	-0.9234435457234339	-0.7468718982872675	0.0	-2.9745243407151944	0.05885439920236343	6660.0	0.9820908781587144	3802.0	0.9119681609783415	9720.0	0.8688130809597039
Ddx23	4	0.10874467132456483	-0.010127309162514864	0.5	0.2002218090940704	0.854111543504585	0.15630134372785487	-0.18485505271665867	0.5	0.19863307521370113	0.855249069369958	-2.4860145628986507	-2.814447571369408	0.0	-2.7424244076796684	0.0711932623811849	6661.0	0.9820908781587144	6653.0	0.9748922903748543	11665.0	0.8688130809597039
Zfp966	4	0.033941180570863635	-0.010167954963193669	0.25	0.2251916161420015	0.8362980354349586	-0.6240195500362362	-0.7497972464030495	0.25	-0.9104540067934658	0.4297099564345777	0.0006831849267315837	-0.3757517552534706	0.25	0.001128904695544913	0.9991701365299138	6662.0	0.9815667886717102	9518.0	0.9063156717736436	7956.0	0.9998336542282621
Zfp646	4	-0.1963675963330593	-0.010199063136355338	0.5	-0.42954120170555155	0.6965115023845064	-0.3077654054914415	-0.20223808661768838	0.25	-0.7176110023815339	0.5248287745602478	0.029174652920931705	0.055175591861166086	0.5	0.07275294743230726	0.9465817362710969	6663.0	0.962801124376246	6769.0	0.9172044950740096	4656.0	0.9899392106825123
Ccny	4	-0.15681934447325097	-0.010417873367253555	0.5	-0.16807732612553522	0.8772146168483256	-0.7398155570696386	-1.0038698843356406	0.25	-1.2445200149302433	0.30167637476848014	1.0957903610811444	1.0568268510759447	0.5	1.4117057263528328	0.2528801070276641	6664.0	0.9858156422902006	10234.0	0.8998711791380146	599.0	0.8688130809597039
Cdca5	4	-0.2244951780644283	-0.010561682157703034	0.5	-0.17307326110947624	0.8736122979085706	0.7958382201212191	0.9596515624663687	0.75	1.0407062286734756	0.37451051740456576	0.1897353951125066	0.0	0.25	0.515704445106782	0.6416590957730824	6665.0	0.9858156422902006	664.0	0.9045660221286685	5057.0	0.9152661259697946
Pigw	4	0.04494775076815044	-0.010614884815286385	0.5	0.05521062186102721	0.9594418519044562	-0.6773156431623868	0.4427444873085754	0.75	-0.5167718001722944	0.6409972830685576	-0.2819107438754427	0.4937288054292796	0.75	-0.3059522513270876	0.7796437273235918	6666.0	0.9959132424345846	2606.0	0.9345652437710612	2105.0	0.9509841680748543
Pex11g	4	0.23008585182374386	-0.010658676274957812	0.5	0.47011443575193906	0.6703373714784118	0.04189837365139676	0.14577397669591774	0.5	0.12330352402981223	0.9096637900417892	0.017738909409411103	0.061656119667544605	0.5	0.025920989843231747	0.9809481902238895	6667.0	0.9591612310036968	4388.0	0.9837700125529194	4604.0	0.9959502036137681
Armcx3	4	0.0011543029481696498	-0.010752484907103566	0.5	0.002580753494403475	0.998102877509961	-0.1725180848559762	-0.179643510701421	0.25	-0.27140083463675924	0.8036869786018266	-0.1809977849610045	0.27448294404042284	0.75	-0.31509694146606815	0.7733335999218898	6668.0	0.9994100611092939	6619.0	0.9626057876151812	3235.0	0.9487679816622004
Cdk7	4	1.3769009815936517	-0.010806092928014044	0.5	0.6889478254624706	0.5403568750278728	-1.8524208100504023	-1.706791082553668	0.0	-2.266503460059308	0.10827378032575745	-1.3307003449476291	-0.32873216943614886	0.25	-1.166729813561668	0.3276302400950734	6669.0	0.9374098377664276	11214.0	0.889841996245348	7664.0	0.8688130809597039
Trib3	4	0.2923119000895795	-0.010889553178322003	0.5	0.6382525807457764	0.5686928117945863	-0.40633288503768805	-0.37856547479460834	0.25	-1.07117241531214	0.3626068994980296	-1.0483968941993902	-0.8187555492783528	0.25	-1.2091625686119707	0.31320232047042434	6670.0	0.9385206149126067	7788.0	0.9006290237797588	9942.0	0.8688130809597039
Gmnn	4	-0.21489651461167647	-0.011005363415375335	0.5	-0.18629276500352074	0.8641004929703916	-0.550394941631823	-0.7082378473271752	0.5	-0.6474052364031768	0.5634951528015091	0.3410993781400929	0.1395538171107735	0.5	1.3291042939372406	0.2758535873521752	6671.0	0.9835908529681505	9376.0	0.926732238211222	4058.0	0.8688130809597039
Trim3	4	0.09191000582164748	-0.011250273469135319	0.5	0.3173556637909256	0.7717785955274482	-0.5738290268283939	-0.41091469742953446	0.5	-0.8192114745548247	0.47268701752761083	0.44928063879880575	0.4670586379529619	0.5	0.27100236766958175	0.8039660425083976	6672.0	0.9724039300900835	7973.0	0.9076109728866493	2222.0	0.9580477905551072
Pmm1	4	0.00244891065910699	-0.011318808359679772	0.5	0.008198668354672436	0.993973206333425	0.9535259925871826	0.9857814635025368	1.0	4.0839700576905145	0.026522462978524727	-1.4614267633280125	-1.4678801935314834	0.0	-14.51711954954477	0.000708696111266468	6673.0	0.9985627879617135	607.0	0.889841996245348	11185.0	0.8688130809597039
Mfsd14b	4	0.5393045292611858	-0.011321737303814045	0.5	0.8760398246297678	0.4454951734417259	0.36557562719755154	0.09350210030315842	0.75	0.7782189106848934	0.493179111376072	0.3401520840338651	0.6276057959271621	0.75	0.6160699020733413	0.581438118361286	6674.0	0.9305967062027254	4763.0	0.911253808187924	1584.0	0.8986397691961029
Acap3	4	-0.065584576115064	-0.011677000939084109	0.5	-0.1985009613628279	0.855343683583991	0.16803097603379227	0.1667129162442344	0.5	0.5436180135679684	0.6244994607892415	0.7986813963407925	0.7087256130342752	0.5	1.0095645553227426	0.3870661902866417	6675.0	0.9820908781587144	4255.0	0.9339555458454646	1333.0	0.8688130809597039
Zgrf1	4	0.10258865363011357	-0.011966778651505111	0.5	0.3610690153722864	0.7419771508468348	0.49618404772458324	0.4905633285713522	0.75	1.4737282790450796	0.2369855218143981	-0.8813244783090416	0.4804020667224857	0.75	-0.5910606089819673	0.5960565772416895	6676.0	0.9695596445052829	2328.0	0.889841996245348	2160.0	0.9024582962411655
Rdh7	4	-0.5279907938060315	-0.012038081323306193	0.5	-0.5699135414646446	0.6086207807617419	-0.6173870787107306	-1.1487522304539777	0.25	-0.6791704617483523	0.545735496921427	-0.49966220063549377	-0.70658844471212	0.25	-0.7742963807787345	0.4951786600415946	6677.0	0.9477249287749417	10527.0	0.922238873139882	9562.0	0.8769619256609298
Pald1	4	0.09817736065519939	-0.012038765131213575	0.5	0.24764586882041223	0.8203904796949228	0.14003770977980887	0.2847504816876989	0.75	0.5782582522600629	0.603640828590221	0.12494873569903271	-0.09713590814461112	0.25	0.40489560670464253	0.7126956073477435	6678.0	0.977650092934467	3484.0	0.930095794451042	6071.0	0.9309611114684864
Apoa2	4	0.15486140221676475	-0.01206153033202427	0.5	0.16777637080089142	0.8774317494741629	-0.8701272575047583	-0.49335295538244167	0.0	-1.9581061812292717	0.14512017871075547	-0.720138287798281	-0.7437874279429725	0.25	-1.357001572970366	0.26785523931380795	6679.0	0.9858156422902006	8390.0	0.889841996245348	9705.0	0.8688130809597039
Rps6ka5	4	-0.28782701956327805	-0.012164430602370602	0.5	-0.5116994829041326	0.6441463449147995	-0.5408901310569072	-0.461189426737712	0.25	-1.9315902464328112	0.14893386811597267	-1.2102563894234017	-0.8722802434380685	0.0	-2.299948332805124	0.10499333469593017	6680.0	0.9547676011437097	8231.0	0.889841996245348	10115.0	0.8688130809597039
Nipsnap3b	4	0.02544942003567599	-0.012259126599674847	0.5	0.09046027432925734	0.9336228099028063	0.7065735518953502	0.9229529741346341	0.75	2.117186687104202	0.12451438902900691	0.34408720168078794	0.6153361036527987	0.75	0.737805775956574	0.5141039761095019	6681.0	0.991142384835792	742.0	0.889841996245348	1627.0	0.8839352082247502
Cldnd1	4	0.0330760179378619	-0.012272831703287974	0.5	0.18377868228702146	0.8659071348517872	-0.09501053707553397	-0.1428337049510151	0.5	-0.1885189049268914	0.8625016995769206	-0.07762472192927172	-0.3290182480638888	0.5	-0.1376715911189083	0.8992207445825874	6682.0	0.9841472435259757	6377.0	0.9762189324125039	7666.0	0.9813686589669484
Zhx2	4	0.060359367281854	-0.012841332659735069	0.5	0.4001765294391072	0.7158181998436529	-1.1812480287963796	-1.2420916047889583	0.25	-2.5010599679851273	0.0876247340729214	0.3246011000379192	0.039688526293238935	0.5	0.5261330880258674	0.6352120184767476	6683.0	0.9657860862067021	10688.0	0.889841996245348	4767.0	0.9143160342434307
Ptov1	4	-0.22287081225783753	-0.013030376437806801	0.5	-0.38703814075688575	0.7245509846135872	-0.08810145842623357	0.18606070602600142	0.5	-0.18616313417875271	0.8641936196752797	-0.28716354582909936	-0.21902123346795183	0.5	-0.5326564828285657	0.6312010525048157	6684.0	0.9670399311755666	4129.0	0.9762189324125039	6952.0	0.9131717432678297
Clec4n	4	0.1611636316681348	-0.013043563128485695	0.5	0.1762951323756087	0.8712913403489311	0.31715850756613556	0.298567096019702	0.5	0.48658320011079254	0.6598862595255822	-0.05583354676853622	-0.021959477963365667	0.5	-0.2296123074060791	0.8331575645041908	6685.0	0.9850332092069275	3409.0	0.9375096069340502	5520.0	0.9624794392218649
Kyat1	4	0.061958840443185774	-0.013066489009278521	0.25	0.600606076693944	0.5904461110543245	0.012101492630091443	-0.21803477260298657	0.25	0.03249538841764007	0.976118074764207	-0.30875761172120975	0.41326798130144043	0.5	-0.32127907650337395	0.7690809659322765	6686.0	0.9425877006298236	6862.0	0.9959502609710487	2494.0	0.9474824780653515
Reck	4	-0.3193251292128714	-0.01312545252117478	0.5	-0.2515122204240392	0.8176627552898379	-0.13960577355757606	-0.02917815141388887	0.5	-0.5629497690370385	0.6127984972367454	0.39806080411825806	0.1742054108070087	0.5	1.0293424687297692	0.37904632284548817	6687.0	0.9770606163491	5635.0	0.9313359158549367	3827.0	0.8688130809597039
Prpf4b	4	0.28755300599157746	-0.01319573923354312	0.5	0.7764349267392664	0.4940876768474196	0.9229285267931857	1.3087257814098812	0.75	0.7298549595163782	0.5183050807124282	-0.8460695117762044	-0.4077201560259555	0.5	-0.8774207260040807	0.44485192064668977	6688.0	0.9353319049033137	266.0	0.9157010039885434	8152.0	0.8710104723011981
Tmco6	4	-0.41180745721898193	-0.013370135757934637	0.5	-0.5140260702418187	0.6427006733552179	0.9106025688427654	1.2020685322134264	0.75	1.5920539965286888	0.20961312009589678	0.2544020759247551	-0.24525190154435036	0.25	0.3604781367614486	0.7423761370357741	6689.0	0.9547676011437097	338.0	0.889841996245348	7116.0	0.9412152243210421
Farp1	4	0.2469658537605752	-0.013994785245358327	0.5	0.45799040703476684	0.6780959456267701	-0.45209834289212475	0.15088634150540287	0.75	-0.591460011571419	0.5958210615240697	-0.8308080766095995	-0.8572901681612045	0.5	-0.5726999017088069	0.6069547519577263	6690.0	0.9607423515012262	4352.0	0.9295720063298158	10072.0	0.9037147253613541
Dnajc13	4	0.5205069560746782	-0.014245159028137444	0.5	0.5778643950760137	0.6038752294644798	-1.0173036823868853	-0.6676580950486621	0.5	-1.4271629363086182	0.24881359737835296	1.2066830702131268	1.1205615256872035	1.0	2.6643295428673306	0.07605715724076119	6691.0	0.9464048877731308	9225.0	0.889841996245348	517.0	0.8688130809597039
Fam167a	4	0.10347325194810457	-0.014743611342604379	0.5	0.2827669039278723	0.7957435479787704	0.6982704721902262	0.8356850139895424	0.75	1.3497149413067506	0.26992034241129814	-0.2452884508581129	-0.32805336881957003	0.25	-0.6015638128312732	0.5898852923194247	6692.0	0.9757112213964095	959.0	0.895619559263994	7657.0	0.9008354687999345
Meaf6	4	-0.1422121582971029	-0.014762916107805613	0.5	-0.18229360722408522	0.8669748409420711	-2.4026898740801093	-1.9894925222222497	0.0	-2.318288804145345	0.10324546404103695	-1.336034962833872	-1.3005428539254191	0.0	-3.4200024830922646	0.041842870034675815	6693.0	0.9841472435259757	11376.0	0.889841996245348	10993.0	0.8688130809597039
Zranb3	4	-0.03211488656623071	-0.015188445996880046	0.5	-0.07271586910843794	0.9466088968634094	0.11699525401040389	0.2745757750084964	0.75	0.31803402211235954	0.7713118639121657	-0.1319413482972175	0.4565809024355733	0.75	-0.1548760203452804	0.8867523604785038	6694.0	0.9933654502126635	3544.0	0.957211785818741	2281.0	0.9776232301398411
Pias1	4	0.1587045074694015	-0.01522153652668242	0.5	0.706733623416894	0.5306793353544209	-1.2395057322250624	-0.6822906877439567	0.0	-1.9034338069738044	0.15311261427068726	-1.89482458598096	-2.033650531261738	0.25	-1.4448961141658108	0.24423523925874527	6695.0	0.9353387947416189	9276.0	0.889841996245348	11527.0	0.8688130809597039
Ppm1h	4	0.15588062016571608	-0.01550095308730215	0.5	0.37080038442051144	0.7354218628832123	0.20927407411428783	0.9081143906964856	0.75	0.1975774313254201	0.8560051668567881	-0.16155850716048742	-0.2060575172633667	0.5	-0.24468417924856117	0.8224822740924869	6696.0	0.9679439452675893	772.0	0.9749342824851367	6863.0	0.9624442226367539
Arhgap6	4	-0.5447288985960277	-0.015606475467710828	0.5	-0.6386032202358943	0.5684930289884099	0.33339560853221695	0.5508237880721762	0.75	0.7544610255164343	0.5053934446031948	0.6453777646796057	0.16764155361480984	0.5	1.151560353059242	0.33294963588601934	6697.0	0.9385206149126067	2016.0	0.9119681609783415	3869.0	0.8688130809597039
Zpbp	4	-0.1833335133083993	-0.01565692026826121	0.5	-0.5234580290976995	0.6368616761605228	-1.048167455087428	-1.348016817524653	0.25	-1.097579360254616	0.3525879005179567	1.173163244931569	0.0911985971491805	0.5	0.9020489168687285	0.4335181092500042	6698.0	0.9519156626246718	10839.0	0.8998711791380146	4412.0	0.8710104723011981
Pik3r6	4	-0.03923373661769314	-0.015848174100323797	0.5	-0.09703793012783182	0.9288157593766746	-0.4878482402020444	-0.13952866946964854	0.5	-0.7256155193490161	0.5205564660973357	0.5402593013789326	0.4337069311491058	0.5	1.2766538124829627	0.2915810460176799	6699.0	0.990118184466794	6350.0	0.9166337411294094	2389.0	0.8688130809597039
Klhl11	4	-0.11814155463829747	-0.016011731856065657	0.25	-0.6002339536420013	0.5906641176786007	0.5082502185276602	0.3334375481133874	0.5	0.5516784083459085	0.6196023354331537	-0.34963589785159127	-0.1435447145838458	0.25	-0.7399114688839551	0.5129959981791811	6700.0	0.9425877006298236	3213.0	0.9323201141227884	6438.0	0.8834868024801134
Slc25a53	4	0.02529940077007803	-0.01634052409513842	0.5	0.04482706567943599	0.9670620972470795	0.0069783008238656075	0.21122048768290963	0.5	0.01266300361305725	0.9906916919590627	0.29500640466129713	0.19337862530483468	0.75	1.082625700510277	0.358227675368845	6701.0	0.9967483223585188	3971.0	0.9985715673155456	3719.0	0.8688130809597039
Bco2	4	-0.17280601301884385	-0.01652981272249804	0.5	-0.19431906287108103	0.8583402550583128	-0.8687146896375918	-1.2672536545702573	0.25	-0.9254847186395199	0.422975427516304	-0.7129297856435799	-0.4991796286257627	0.25	-1.4826443212087677	0.23479139123699722	6702.0	0.9823056607169575	10721.0	0.9063156717736436	8647.0	0.8688130809597039
Arrdc3	4	0.012024822081460482	-0.016756872681769744	0.5	0.04895825078485733	0.9640296914609138	0.2014504785107635	-0.3338944632709766	0.25	0.3095702141445419	0.7771444527241079	0.09924572845451152	0.7447409471155869	0.5	0.09279877966155999	0.9319133448005733	6703.0	0.9967483223585188	7540.0	0.957211785818741	1222.0	0.9870578911023007
Slc7a1	4	-0.43797886725462826	-0.016847824626310626	0.5	-0.6069404628299905	0.5867440439817933	-0.059986460408750664	-0.443224359489167	0.25	-0.12050179801921732	0.9117030993699637	-1.1130815928894828	-0.48521338495572963	0.25	-1.0335446827386965	0.37736291447384357	6704.0	0.9416545756690304	8140.0	0.9842404279675036	8572.0	0.8688130809597039
Hras	4	0.0593864023527452	-0.017277261725760523	0.5	0.2139662960891987	0.844290796979922	0.13775169736566745	0.150107333337311	0.5	0.45779118508510136	0.6782238867175139	-0.6156091267750232	-0.7980819467686588	0.25	-2.2965202670219718	0.1053239960783832	6705.0	0.9818965462474794	4359.0	0.9414727372086547	9880.0	0.8688130809597039
Nudt18	4	-0.6009392292488636	-0.01729980430863612	0.5	-0.6078235051123865	0.5862292968503592	0.07923919067159269	0.17807131096585138	0.75	0.22846381130833174	0.8339730607750735	0.8483190983336044	0.13446194625734334	0.5	0.7796933983079113	0.4924292247863028	6706.0	0.9416545756690304	4182.0	0.9713329982593093	4101.0	0.8769619256609298
Cdsn	4	-0.031166159203621507	-0.018067779150468255	0.5	-0.040626165538462704	0.9701464428233562	0.08102198128871788	0.1292948564944149	0.5	0.14736676946027452	0.892189339696975	-0.497439349697472	-0.2595468654588051	0.5	-0.6659130593143422	0.5530946776891505	6707.0	0.9967483223585188	4507.0	0.981872502640614	7202.0	0.8928741219872468
Tmem80	4	-0.4459025225404736	-0.018104826788495176	0.5	-0.5196913648912062	0.6391892930320063	0.22462109502425215	0.7488780107545245	0.75	0.31872082774172256	0.7708394525836317	0.5614465633457988	0.47556617661245215	0.75	1.4172317455869585	0.25141813311911554	6708.0	0.9531688085459425	1242.0	0.957211785818741	2176.0	0.8688130809597039
Chd2	4	0.30664603254966916	-0.01817509407660084	0.5	0.6453587189383656	0.5646542281952343	0.9021525903279277	0.8665990894102056	0.75	2.0208697430193507	0.13654147188117416	1.2086204198544808	-0.12713275666109541	0.25	0.8472906608783028	0.45907531515922895	6709.0	0.9374098377664276	881.0	0.889841996245348	6308.0	0.8710904102746498
Fam122b	4	0.5067400172490951	-0.01828113191241544	0.5	0.7888072907859253	0.4878153303400161	0.776079337023439	0.4808207565022959	1.0	2.079832386285704	0.12902323156914802	0.20549234505770034	0.08833888382871019	0.5	0.5473824807556505	0.6222090826471118	6710.0	0.9341036697802556	2385.0	0.889841996245348	4433.0	0.9096367918736826
Dmtn	4	-0.0011888153881934455	-0.01832633347632029	0.5	-0.006035058673449415	0.9955636329304834	-0.8806880692519798	-0.9291055935506235	0.0	-4.915790056440562	0.016124967351219002	0.8165014931176469	0.34433739391009943	0.5	0.9496845344501241	0.4123351270293024	6711.0	0.998743690227782	10049.0	0.889841996245348	2837.0	0.8688130809597039
Trip12	4	-0.03761031012091107	-0.018330595768676423	0.5	-0.09952302690026535	0.9270006593581714	-1.665212046548304	-2.177116570814841	0.25	-1.6313853252082922	0.20130780067793594	-0.48863160523417587	-0.7667300913417179	0.25	-0.7709532675049058	0.49688818128801776	6712.0	0.990118184466794	11470.0	0.889841996245348	9785.0	0.8769619256609298
Ammecr1l	4	-0.16531850066204423	-0.018693363774155966	0.5	-0.1784810003686308	0.8697176826511295	0.011944239126131406	0.26364107496089584	0.5	0.022027907905233516	0.9838089162843076	-0.4041713609462847	-0.31880178926622	0.25	-1.5623091097164774	0.21614856358161025	6713.0	0.9844193145060591	3601.0	0.9982470757397555	7582.0	0.8688130809597039
Trak2	4	-0.05974043883058919	-0.018880553974583617	0.5	-0.14775992426311754	0.8919044797744677	-0.07452282798971882	-0.23538570198354103	0.5	-0.10539660796678409	0.9227130277320494	-0.8261146186805066	-0.07395615197020378	0.5	-0.7909396641189085	0.48674108665350746	6714.0	0.987412126780873	6966.0	0.9874635608648754	5899.0	0.8763656344663954
Ctsf	4	-0.11625763598163902	-0.01916553769414986	0.5	-0.11524399662055344	0.915532577372691	-0.8957624907554167	-1.2588653737099151	0.25	-0.8334117437506059	0.4657601815077036	-0.28179161369461264	-0.37614599410720084	0.25	-0.7334653304046158	0.5163939749541261	6715.0	0.9892726943470318	10710.0	0.9068422102107031	7957.0	0.885398293812516
Trim63	4	0.11052879704684798	-0.019470820998673533	0.5	0.15560147867717736	0.8862275379943069	0.8043008774321342	0.20296019540673416	0.5	1.0865743994036894	0.35672988539808415	0.13556774767547022	-0.2704664495307395	0.5	0.18684521133644033	0.8637036491223045	6716.0	0.986375672391746	4019.0	0.8998711791380146	7262.0	0.971306712059961
Nt5c3b	4	-0.23574742658721426	-0.019794674138673085	0.5	-0.3396448260269195	0.7565121109033275	0.14081304754400664	-0.14244491373297924	0.5	0.16905727819517608	0.8765077037075261	-0.061520543013745155	0.14386236968712954	0.5	-0.1807184703543533	0.8681077142199497	6717.0	0.9719652085068192	6373.0	0.9787710667787269	4027.0	0.9719678479246496
Bloc1s2	4	0.02966915632670286	-0.02003219783779775	0.5	0.038171543589271634	0.9719489817317937	-0.16827980401843795	0.21088702286345967	0.75	-0.24063680953583524	0.8253440688701218	-0.15893374496729937	-0.2134855121897522	0.25	-0.669003168371091	0.551372566573363	6718.0	0.9967483223585188	3972.0	0.9694145671238632	6912.0	0.8917467215332892
Faap24	4	-0.1555888198573395	-0.020108735660996746	0.5	-0.553258558530766	0.6186453854832302	-0.2749340385515875	-0.43230565771870777	0.25	-0.5234254374527118	0.6368817922358601	0.5751473935229643	1.2433648974371532	0.75	0.6833692112166128	0.5434206414517052	6719.0	0.9481150462778788	8086.0	0.9345652437710612	388.0	0.8899233338704279
Fdx2	4	0.5702621619116501	-0.02043799577842914	0.5	0.4836806445069782	0.661720807626043	-0.43912650187089	-1.1034821225321914	0.25	-0.19311799431354307	0.8592014857738429	-0.7081035714651651	-0.685807632985899	0.0	-2.371364167831941	0.0983825221657777	6720.0	0.9574738374010269	10439.0	0.9752174396197241	9478.0	0.8688130809597039
Rhobtb2	4	-0.21277771431328088	-0.02055783626051272	0.5	-0.2589805949039326	0.8124036330400565	1.0980016301278295	0.9496813032108697	1.0	3.258674365968745	0.04717883500953079	0.3849448660228252	0.4493895821877187	0.75	1.583637086176757	0.21143983574296768	6721.0	0.9765822045568522	695.0	0.889841996245348	2312.0	0.8688130809597039
Adgb	4	-0.1852996803598474	-0.020567439903771828	0.5	-0.2916545482172799	0.7895552138431857	-0.7031291785373509	-0.5950600236350215	0.25	-1.3198227904052147	0.2785703791682508	-0.9434068533303713	-0.6140100919825597	0.0	-2.604418865376814	0.08006963977656319	6722.0	0.9747324000574153	8915.0	0.899296984208778	9183.0	0.8688130809597039
Zfyve26	4	-0.2548526207423353	-0.0206579571157686	0.5	-0.8089092337908428	0.4777677056852062	0.7351560103662186	0.573729645028921	1.0	2.327433658389223	0.10238712543092791	0.025972484504410177	0.03219377842944156	0.5	0.07020187649172455	0.9484506700652618	6723.0	0.9331841288339487	1913.0	0.889841996245348	4839.0	0.9902020264180486
Zfp617	4	-0.14256982438235374	-0.020777356913302947	0.25	-0.5819981505018719	0.6014182520677037	0.0038438583773600377	0.36938500132357327	0.5	0.005880156714808774	0.9956774994703402	0.15926761019014343	0.0	0.25	0.9119309855279468	0.42904390605929993	6724.0	0.945728146365119	3006.0	0.9991308165237024	5057.0	0.8710104723011981
Ttc36	4	0.6937011571506855	-0.02101439416894016	0.5	0.7792331450915153	0.4926631952236007	-0.3169775993785671	-0.3606677259208816	0.25	-0.8248530815263845	0.46992449379894624	1.523494494503564	1.2134460093101516	0.75	1.4831860786680298	0.23465878895184142	6725.0	0.9349506957253363	7702.0	0.9068422102107031	415.0	0.8688130809597039
Ilf2	4	0.6279566814176081	-0.021135597559906148	0.5	0.5328251778187197	0.6310975532066178	-1.5789985136650022	-1.2462209638272856	0.5	-1.3558779560341498	0.2681725848177509	-0.8308929456649053	-0.3267112558701217	0.0	-1.3144246468592917	0.2801634348435542	6726.0	0.9504236545909934	10695.0	0.8956104451839753	7645.0	0.8688130809597039
Gstm2	4	0.6449353475183349	-0.02151698930332656	0.5	0.8915921717074462	0.4382982701666761	-0.06991358582594445	-0.1743353195503728	0.5	-0.11298059397366673	0.917182065543903	1.3621576399634665	1.2142730832365836	0.75	0.9596013305914917	0.4080465592627782	6727.0	0.9305967062027254	6594.0	0.9863295509187496	413.0	0.8688130809597039
