analysis	disease_name	compartment	role	gene	n_case_donors	n_control_donors	delta_log2_cpm	hedges_g	p	fdr	mean_case_detection_fraction	mean_control_detection_fraction	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	dir
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	LGALS1	6	6	0.04105861307934511	0.09860359495490127	0.859029724199468	0.9594756814349894	0.9314689277134134	0.9507478904946196	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSS	6	6	0.22918912243854628	0.38428045774161324	0.4878822325599475	0.79725673545536	0.3785158645147822	0.29351686698151275	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CHI3L1	6	6	5.935692735666803	2.64880963376181	0.0005617189029733257	0.06265604836773754	0.3135954079329386	0.02751033947278675	True	False	True	False	+
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	MERTK	6	6	-0.6838434379158123	-0.7590234192747622	0.1942822728256572	0.595529060094765	0.008479724784072612	0.012755481856254003	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ACSL3	6	6	0.38759952111391627	1.7454590728529693	0.01815350414987911	0.2614770247511495	0.24055132450106184	0.1670053284722263	True	False	False	False	+
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	MGLL	6	6	-0.3568866606614991	-0.7300849907659069	0.20130759898360145	0.6029438070841205	0.314088269943448	0.3334407156934325	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	SCARB2	6	6	-0.23383463678401473	-0.4570498058717164	0.4112995370900089	0.754064057260453	0.4638115343587745	0.4785331266255517	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	SPP1	6	6	-0.6101348728768521	-0.19954317858047207	0.7223354052672339	0.9104169225510309	0.0416613609447748	0.048233829260407514	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	PLA2G7	6	6	0.3485912036164044	0.4552248920429562	0.4242477119188558	0.7612302015941691	0.003489816194734227	0.0008460236886632825	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GPNMB	6	6	-0.42182291644610537	-0.3190434662467288	0.5638974572763495	0.8418229449236828	0.08296074556864927	0.1104338403732484	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	SNX10	6	6	1.2512065913889745	1.0885603405420123	0.07799464323470065	0.4410702473088855	0.08905136638433013	0.028922179008866646	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	TBXAS1	6	6	0.8147825961821367	1.1388689196475519	0.06730816015573994	0.41777863562524814	0.06497303224158375	0.03174664129300578	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP2	6	6	-0.5166663492964689	-1.219895351720679	0.05442826663049932	0.38772880217877564	0.414009259637015	0.4821553087947776	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSB	6	6	0.49680271705979795	1.03201368834138	0.08189411294030316	0.4466562756758211	0.6006428519812538	0.5387527456265392	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FABP5	6	6	-1.695894643698601	-1.509445374721646	0.019834412378486693	0.2712650627094503	0.3244102547585824	0.5843793103525355	False	True	False	False	-
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSD	6	6	-1.1707216154720292	-1.3362544207465907	0.03353507429918812	0.33015427915756534	0.42445595145497467	0.5961408269989451	False	True	False	False	-
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD44	6	6	-0.48154612134324015	-1.7031141604967142	0.01623922645014018	0.2534293066629053	0.4173984226622753	0.5467504868122406	False	True	False	False	-
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LIPA	6	6	-0.13737432825290607	-0.22674924622951104	0.6798341172360644	0.8945751317540638	0.14223729143741815	0.13707423767166743	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LTA4H	6	6	0.3999862024381349	0.9672216810757535	0.1066169896888951	0.47980627341011073	0.16132938407825556	0.09949729354265709	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LAMP1	6	6	-0.6180871895505646	-1.2482415528155621	0.04325500580066477	0.35846109978035506	0.3782129076042911	0.45591154431416814	False	True	False	False	-
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LGALS3	6	6	0.19195149200300676	0.342971926005587	0.5398998862027917	0.8288520764237121	0.8079188581736033	0.8113898415102212	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C15ORF48	6	6	1.2311289634937392	0.7360918441442662	0.21092809272570354	0.6101556791049706	0.027900229356764294	0.016816929667701815	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CALR	6	6	0.3256623306325448	0.7838158750739027	0.17369600851123346	0.5742325415571115	0.748373425785585	0.7051213784269478	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IFI30	6	6	-1.3473927616629753	-1.0024820961675385	0.09676960723955119	0.4659164658867894	0.006845504349530115	0.0278178847220636	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	APOE	6	6	-1.1542669545730329	-0.34659711801262094	0.5302888324994504	0.823698173652764	0.3037170372107411	0.4382828644343801	False	False	False	False	0
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	LGALS1	6	6	0.35976846800170215	0.9245880516129038	0.12959014599649657	0.5163392894093916	0.8932996659026858	0.9507478904946196	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CTSB	3	3	-0.26685585502454856	-0.48193840348960626	0.512658539735331	0.8366056719957368	0.7541666666666665	0.7741811175337187	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CALR	3	3	0.53543305173101	1.9179070578553359	0.09264743737013803	0.7297013371935511	0.7312012670565302	0.6926782273603083	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	LGALS3	3	3	-0.40153495067643874	-1.181800895299598	0.14473120538586376	0.7297013371935511	0.6980384990253411	0.7171329479768787	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SCARB2	3	3	0.14641038822781383	0.1836415115299693	0.7952083433874583	0.942218968838795	0.20567738791423004	0.20647013487475915	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	PLA2G7	3	3	1.8567841563477416	1.4491652277435965	0.11073400408164519	0.7297013371935511	0.0936159844054581	0.02992678227360308	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	LTA4H	3	3	-0.3127833163180762	-1.0821696383732862	0.17391959184938385	0.7297013371935511	0.2548245614035088	0.28233140655105976	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	C15ORF48	3	3	-0.4693652155538608	-0.3466510038883585	0.6258297057769004	0.8863585895297242	0.24807504873294342	0.28255105973025046	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	MERTK	3	3	-0.03246620438819292	-0.024118955910106554	0.9735563945544483	0.9920028305252531	0.14624756335282652	0.12134874759152216	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SNX10	3	3	0.5924572574333764	0.7700538649704549	0.3114599514511264	0.749763967924542	0.42178362573099415	0.3487861271676301	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	FABP5	3	3	-0.2319718987127133	-0.8146718907252213	0.3290614599870083	0.7610486612808934	0.04108187134502924	0.04704046242774567	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	APOE	3	3	-0.6204241305533298	-0.49878811245164895	0.5004717918404603	0.8294311910153013	0.12942251461988305	0.23247784200385357	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SPP1	3	3	1.4902761718712187	0.2989984409709691	0.6776906113504771	0.9025176048769886	0.005324074074074074	0.010520231213872832	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CD44	3	3	-0.8641117896350927	-1.0980906940537616	0.19992514847103876	0.7297013371935511	0.7839912280701755	0.7822466281310212	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30	3	3	0.5374750970573925	1.8665553999916593	0.048890020786718634	0.7297013371935511	0.11163499025341132	0.07963391136801541	True	False	False	False	+
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	LIPA	3	3	-0.8471934385170128	-0.8256926932591082	0.3164783725732229	0.7523278159724598	0.21385233918128654	0.18284393063583815	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	LAMP1	3	3	-0.005193791461266528	-0.005872698401745084	0.9933762677937326	0.9984488274590623	0.39763645224171534	0.37132177263969174	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	LGALS1	3	3	1.054601649587255	0.9702044379147745	0.22286266275972172	0.7297013371935511	0.8624269005847953	0.6985163776493257	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TREM2	3	3	-0.6473685897236519	-0.35157268621372734	0.6336441344306961	0.8876646856275685	0.02233187134502924	0.015186897880539499	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CHI3L1	3	3	-0.743531563267037	-0.8885174541343508	0.30481636060161316	0.7469196108151829	0.014388401559454192	0.011260115606936417	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	GPNMB	3	3	-1.3059119188457577	-0.7388250292306835	0.3409464516291573	0.76638284639449	0.1330043859649123	0.22604624277456645	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TBXAS1	3	3	0.6998773042154509	0.8204225659914594	0.31512642390661155	0.7512109501286302	0.44734405458089666	0.3292254335260115	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	ACSL3	3	3	-0.14774535219719098	-0.5234829508084766	0.47300455367681277	0.8162442071879636	0.45350877192982453	0.4742003853564547	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	MGLL	3	3	-1.8565965314747537	-3.204479034473233	0.023867972443131675	0.7297013371935511	0.1594298245614035	0.3433718689788054	False	True	False	False	-
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CTSS	3	3	0.4890920715075495	0.8892840845765397	0.2453178282843655	0.7297013371935511	0.7867446393762183	0.8004161849710982	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	MSR1	3	3	-1.0696136211192275	-2.377804756164791	0.051167849473683476	0.7297013371935511	0.2736720272904483	0.4429479768786127	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	LAMP2	3	3	0.315190222693448	0.605980683337525	0.4250961616872183	0.7918693923599025	0.48615984405458096	0.44035452793834295	False	False	False	False	0
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CTSD	3	3	-0.1880969398889265	-0.1387816991548074	0.8432871316164479	0.9602906321432494	0.45163255360623783	0.3873063583815029	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CTSB	3	3	1.8839747063622552	2.7993454637143484	0.026403268060501982	0.40019800162873154	0.6418771211517326	0.3602278174702669	True	False	False	False	+
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CALR	3	3	0.7299233382421964	4.84133296930041	0.006362777709354574	0.3849693710143581	0.7225420458243166	0.6681407009224261	True	False	False	False	+
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LGALS3	3	3	-1.1198393827560356	-1.8113043267888864	0.05795831687441371	0.4142615609763708	0.7508458438510252	0.884399011323474	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SCARB2	3	3	-0.06250464543465739	-0.10250761724090073	0.8831268982110188	0.9509105957663984	0.30515912587325067	0.29938048006786294	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PLA2G7	3	3	-0.5467001163516259	-5.372481145094817	0.010621243656175821	0.3849693710143581	0.002512789705851206	0.008685560300288107	False	True	False	False	-
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LTA4H	3	3	-0.6106605114426529	-1.2357520290795798	0.1867226723505036	0.5456756292179015	0.3306091308006153	0.4142886989406492	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C15ORF48	3	3	-1.3953822292508073	-0.6489518363474329	0.3863397119115232	0.6796008793691151	0.022693087493718265	0.02795861082866553	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MERTK	3	3	-0.2540233620933887	-0.2807635424360458	0.6913357390329666	0.8584031108829769	0.037507555146663055	0.03446018192806558	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SNX10	3	3	1.381807482874511	2.2344333260508136	0.0649992239823943	0.4179462800265871	0.056368168138837216	0.014205423299502112	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	FABP5	3	3	3.864072710520936	5.214926146872246	0.0014597104013382171	0.3849693710143581	0.29705600899563506	0.029898746515566343	True	False	False	False	+
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	APOE	3	3	-3.2436171992331646	-5.0597275820321315	0.0016828228238945852	0.3849693710143581	0.3478507675398867	0.7489281995962894	False	True	False	False	-
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SPP1	3	3	0.06253323863260232	0.2251784654830912	0.7512966916054445	0.8905796263915589	0.0017482517482517483	0.000591016548463357	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD44	3	3	0.006990965340465394	0.012860833309257759	0.985424991530601	0.9931842167382172	0.8619897048709845	0.8578212023232634	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IFI30	3	3	0.3597710127934822	1.0026777612303293	0.20123540090932038	0.5519682367015982	0.011239030049572966	0.004585403000505819	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LIPA	3	3	1.0616337982163286	2.612271685387272	0.04917003215968936	0.4092755158668136	0.20758309173492773	0.09890369504159775	True	False	False	False	+
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LAMP1	3	3	-0.2859675534642969	-0.5663241724521665	0.44504346537468986	0.7178086991576411	0.5942984526674547	0.680583720092832	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LGALS1	3	3	-0.2827733850102039	-0.2573643247941619	0.7140920085256323	0.8701506884749266	0.26122831762615495	0.14485238129106967	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TREM2	3	3	0.7554525145017874	1.2295298611434098	0.18880130761108496	0.5456756292179015	0.012645893317215688	0.0011555131235982301	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CHI3L1	3	3	2.946687736815318	2.102861024041537	0.06494156900316009	0.4179462800265871	0.23076691149455286	0.055544018773900534	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	GPNMB	3	3	-1.5685940617112069	-3.506900097744028	0.018671483299610166	0.3986198211135948	0.5101824822820542	0.754584073000803	False	True	False	False	-
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TBXAS1	3	3	1.1009709666343666	5.252352812975612	0.0013000240295330655	0.3849693710143581	0.11365491783378695	0.052219052628739444	True	False	False	False	+
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ACSL3	3	3	0.5726460646227647	0.5514021971438451	0.4542981946579366	0.7242258177276388	0.524132184303394	0.4590833262363225	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MGLL	3	3	-0.041494674084141536	-0.1269221435152685	0.8555771254150212	0.93892338894642	0.24741835846814444	0.23376810692500052	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CTSS	3	3	0.7872533975178246	1.1123488239690265	0.19489570515100507	0.5489212846408139	0.10842573236130343	0.053114699814541755	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MSR1	3	3	0.06066704014753643	0.14432528878211923	0.8377417383248972	0.9307055036091872	0.06747125368436474	0.05799584011412435	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LAMP2	3	3	0.06077387266573542	0.17669070707008427	0.806365562661055	0.9182609875793079	0.5761031739405246	0.6016155478797464	False	False	False	False	0
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CTSD	3	3	0.6205117542928464	1.2092214477497147	0.18287568880322916	0.5429073040777956	0.5411041987973729	0.5287096219264479	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CTSB	3	3	0.6196937357605936	1.9499141054820155	0.07893115715449175	0.5993454891676563	0.5226645453263795	0.3793551989912301	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CALR	3	3	0.7217524871905976	1.5769359496468995	0.112775666696995	0.6311252934007576	0.7644843805292547	0.6351409676166625	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LGALS3	3	3	-0.5404492714416858	-2.3219700534721492	0.04024551498647635	0.5757323842097409	0.8180776711152554	0.8765714718206405	False	True	False	False	-
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	SCARB2	3	3	0.22521804725670425	0.5686187084202877	0.43953504976209595	0.790618636942025	0.4617997917596937	0.376589524517237	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PLA2G7	3	3	-0.09814311517199553	-0.23878903162092394	0.7461687871024797	0.9209919802825279	0.002634065298263206	0.003500105272889702	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LTA4H	3	3	-0.12361040220998021	-0.3996540785648865	0.5973034765465034	0.8622031267920262	0.2247801627083815	0.21242914785905223	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C15ORF48	3	3	0.04312428970325777	0.06697424869418481	0.9246715890079403	0.9773302113659676	0.015400121923199839	0.013219617481227144	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MERTK	3	3	-0.7441409333943625	-0.9076148994794399	0.297221531492066	0.7235702472389002	0.20724827445006702	0.23153986903598314	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	SNX10	3	3	-0.010507709827546563	-0.02567634416909902	0.970604870315608	0.9918272552310659	0.05237791940744368	0.0427281714107022	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	FABP5	3	3	0.03911271986945497	0.1374948042376238	0.8510847864227991	0.956233210905633	0.030196008131972162	0.02219898844406008	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	APOE	3	3	0.24672394831858213	0.3177503552120482	0.6701049301328738	0.8937656529062014	0.3907678361711216	0.4653235335698997	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	SPP1	3	3	-0.9428959991909792	-0.7109030314443855	0.3772304722391818	0.762237082616589	0.003734910319957548	0.003228863125313752	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD44	3	3	-0.027103821106809534	-0.07478161735507945	0.9189333928458666	0.9761330948652024	0.6351171824611643	0.6312943759468377	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30	3	3	0.31701551781708504	2.8475868298321334	0.02208071575689953	0.5484245698960116	0.005606084760018667	0.0017429277936736728	True	False	False	False	+
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LIPA	3	3	0.1960316885557596	0.5631709832500533	0.4372473678158891	0.7905486724120574	0.33764239069006424	0.25551252653388057	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LAMP1	3	3	-0.14867319854146643	-0.3524943707191099	0.6209823111146192	0.8731336449674283	0.5900322220230122	0.5737731204578869	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LGALS1	3	3	0.9346513884451699	1.549531315495182	0.10118388181447494	0.6215201735951364	0.8401737510717907	0.7786483979164819	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	TREM2	3	3	0.06094042736120308	0.4851453316050185	0.5281834419474092	0.8309219990044723	0.0002591009198082653	0.0001290489095367144	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CHI3L1	3	3	2.010480768645366	2.4854841102386653	0.055134216304669546	0.5811996315360111	0.02230912215584312	0.002750565442818402	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	GPNMB	3	3	-0.9740205065598202	-1.1222254872447512	0.16117419870099442	0.6627292862584241	0.39843276639043806	0.4694106220608325	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	TBXAS1	3	3	0.20610174418011873	0.48018610593182426	0.516045216313502	0.8261587371537684	0.10041870608107023	0.07207773284382811	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ACSL3	3	3	-0.15299822553267184	-0.4092057056920013	0.5655309268567765	0.8475331451622071	0.3913500101184817	0.3458426887727177	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MGLL	3	3	-0.29339339029909084	-1.2391177426516746	0.1308512665483246	0.6453051920576737	0.48446243715254544	0.4957545963912351	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CTSS	3	3	0.24988438898115994	0.7187197877343979	0.33299371696282065	0.739512413041524	0.24874286691043182	0.19859502912345728	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MSR1	3	3	-0.9438612728433164	-1.0699476137477348	0.17676132370373437	0.6725797785944823	0.07075208706973102	0.10614709903216246	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LAMP2	3	3	0.30270365583282377	0.6825351013165071	0.37550670286817	0.7619023558276443	0.4695693285621277	0.3573465291737781	False	False	False	False	0
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CTSD	3	3	-0.015700896917929086	-0.038271204111859226	0.9562843653772574	0.9877596195517436	0.4748782487634231	0.42547734174519397	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CTSS	9	13	0.15211295655375068	0.5658932595243508	0.18663922952415818	0.9414172550082021	0.7027726474875399	0.7523738771173334	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CHI3L1	9	13	0.1240898273072103	0.06044954117853484	0.8882017453884699	0.9971430440168678	0.0038107835726883346	0.003686091887955948	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	MERTK	9	13	-0.828664536945662	-1.0445869080014891	0.028302047068885745	0.9414172550082021	0.09210784946302082	0.2006091729593536	False	True	False	False	-
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	ACSL3	9	13	0.30808671596796255	0.2882435338805918	0.46853267048031144	0.9715241121707002	0.12086753718540193	0.14094024164419094	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	MGLL	9	13	0.7507703374119261	0.46172165463775844	0.2144808268900535	0.9432910511964171	0.16066548483139323	0.1613575957910869	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	SCARB2	9	13	0.5733674097006531	0.33878258696370567	0.3493568846174406	0.961813743737426	0.17623232483711707	0.24590223344463108	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	SPP1	9	13	-0.9226708745291026	-0.6660217520137912	0.16818982965558743	0.9414172550082021	0.07969548481377416	0.1464231274135769	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TREM2	9	13	-0.2721846794040186	-0.39620737004600803	0.3450967615024155	0.9606088452526843	0.26841805926579965	0.38268210591504914	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	PLA2G7	9	13	1.255098803990708	0.6705702630738022	0.09223649075809219	0.9414172550082021	0.07799792827848637	0.04679104732354055	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	GPNMB	9	13	-0.050300881110258544	-0.041709737832715386	0.9229286036105963	0.9990053045348096	0.2067311455998141	0.23827336323970716	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	SNX10	9	13	0.14082556259516732	0.2616350239529502	0.5800821380850215	0.9721463212818175	0.24946090345696048	0.28375627653846647	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TBXAS1	9	13	-0.22004859497160467	-0.5942476811823122	0.2350341179039686	0.9504132733934482	0.3151066025269847	0.4479267542756907	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	LAMP2	9	13	0.28599130348557456	0.698166738211664	0.0694097614112402	0.9414172550082021	0.3240479622266095	0.3655582371975037	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CTSB	9	13	-0.04481324895014893	-0.17127994770030802	0.6584875224216229	0.9772743190682486	0.6632243664849065	0.7461141102676317	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	MSR1	9	13	-0.45714905535997286	-1.035409430665071	0.053540252916677356	0.9414172550082021	0.31829013671597844	0.47391290610879927	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	FABP5	9	13	-0.026655507932043854	-0.04733494285006233	0.9127838853313144	0.9990053045348096	0.3060780141459547	0.3489830979145289	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CTSD	9	13	0.004555370099373235	0.013427376465567404	0.9726177505278214	0.9990053045348096	0.5812766836955494	0.6640884754145027	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CD44	9	13	0.2077757454432323	0.4224924162469593	0.28636377889179226	0.958344072074493	0.46195093676137056	0.4779356396229148	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	LIPA	9	13	-0.29309934490242906	-0.42278588238195236	0.3177988480239706	0.9606088452526843	0.24863307251842284	0.372648615126036	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	LTA4H	9	13	0.09971272456831315	0.13311205312120122	0.7519411685497072	0.9918777756786934	0.1796519660031944	0.23783584127143825	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	LAMP1	9	13	-0.11242531270348977	-0.3742355534129366	0.34527281656708236	0.9606088452526843	0.3362753727024276	0.4481261496319011	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	LGALS3	9	13	0.15793930018396374	0.35308331191634396	0.37247458130553346	0.9621803366179229	0.4815472586704009	0.5150245343980386	False	False	False	False	0
