contrast	gene	log2fc	p	padj_calc	source_url
GSK761_M1_vs_DMSO	CD74	-0.095176745	0.4370623759999999	0.8214143698819277	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	CEACAM1	0.001496026	0.998505582	0.999950481145912	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	CTSB	-0.157819556	0.1925121529999999	0.6099893051489957	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	CTSD	-0.012884175	0.928606199	0.9880831856164499	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	CTSS	0.00503542	0.95088376	0.9910291679256075	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	CXCL10	-1.149039766	5.91e-05	0.0027677018796992484	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	CXCL8	0.030782327	0.912486779	0.9850318284235883	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	GBP1	-0.40313935	0.008132488	0.09883551513756098	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	GPNMB	-0.022680408	0.8978726009999999	0.9840325712117368	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HLA-DMA	-0.069375752	0.56347603	0.8844313734396018	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HLA-DMB	0.124631964	0.197332169	0.6160881987297094	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HLA-DPA1	-0.069382922	0.5330944389999999	0.869343160501112	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HLA-DPB1	-0.076845938	0.465113137	0.8357805245785528	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HLA-DRA	-0.053091868	0.512243459	0.8595927184992596	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HLA-DRB1	-0.08724862	0.370840355	0.7864416585350699	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HMGB1	0.118631173	0.353908009	0.7704811974052023	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	HMGB2	0.980428582	9.68e-09	1.9448993548387094e-06	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IFI30	0.4822029829999999	0.077236924	0.38454850610231817	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IL10	0.604563151	0.011098017	0.1220194155066196	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IL12A	0.366777079	0.530645424	0.8679959678324581	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IL12B	0.151563881	0.8878562869999999	0.9822234896514453	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IL1B	-3.196443233	8.09e-11	3.250875161290322e-08	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IL6	-2.481963508	1.01e-06	9.906748031496063e-05	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	IRF1	-0.5779566769999999	9.27e-05	0.00388809393939394	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	JAK2	0.246715874	0.102572733	0.44458891265866385	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	LAMP1	0.020387497	0.7613377359999999	0.9528205308252965	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	LAMP2	0.043331929	0.723811702	0.9419684884887171	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	LAMP3	0.066033101	0.911784147	0.9850318284235883	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	LIPA	-0.1201988529999999	0.115301389	0.4743426032935931	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	LPL	0.219131667	0.678943658	0.9293982842278716	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	MERTK	-0.291806924	0.161330683	0.5598039883373259	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	MSR1	-0.119206402	0.7548575539999999	0.9514292291985027	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	NFKBIA	0.4505695969999999	0.019924895	0.17460624740084388	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	NFKBIZ	0.118667247	0.6294945389999999	0.9139917979516485	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	PLIN2	0.395976155	0.015651058	0.14997325346615384	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	PTGS2	-1.169930554	0.02400228	0.19594627533289646	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	SP100	0.4162518869999999	9.6e-11	3.7371000000000004e-08	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	SP110	0.1998610909999999	0.00798771	0.09793453559921414	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	SP140	0.193320815	0.104479397	0.44956816871468047	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	SP140L	0.174778616	0.140671803	0.5219984063065237	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	SPP1	0.383177433	0.349505632	0.7675937337489422	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	STAT1	-0.007852308	0.920681033	0.9857988847205215	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TNF	-0.2701002539999999	0.485021652	0.8498053350037954	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TNFAIP3	-0.018455781	0.911945114	0.9850318284235883	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TOP1	0.08785226	0.436273628	0.8211938023566032	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TOP2A	0.224900564	0.5672378909999999	0.8860012167024045	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TOP2B	0.005037679	0.962106722	0.9932280081974011	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TREM2	-0.079351287	0.749122658	0.9499003410734934	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TRIM22	0.1403601429999999	0.2457052399999999	0.6725469854036012	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	TRIM25	-1.110218528	5.66e-19	1.4101324e-15	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	XRCC5	0.021953779	0.784166549	0.9585573830167008	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_vs_DMSO	XRCC6	-0.009301503	0.901667311	0.9840325712117368	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM5_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	ACSL1	-1.001051351	0.000457488	0.018883346881646654	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	APOE	-0.062411444	0.758073349	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CCL2	-0.812933244	0.002001586	0.056007169190697675	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CD36	-0.02298178	0.938235084	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CD74	-0.2447906619999999	0.045627281	0.48497124115901064	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CEACAM1	-0.147333828	0.8537416989999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CTSB	-0.284130031	0.018969753	0.2807898368314883	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CTSD	-0.061026336	0.671280273	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CTSS	0.011806867	0.8851704369999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CXCL10	-0.8240458699999998	0.003970854	0.09143983794832536	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	CXCL8	-0.613764272	0.028383802	0.36467048122156964	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	FABP5	1.466291516	0.163411351	0.9279601555104929	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	GBP1	-0.5505427029999999	0.000301287	0.013602571046904315	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	GPNMB	-0.043677598	0.804776166	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HLA-DMA	-0.064399264	0.591929767	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HLA-DMB	0.033099865	0.7321883639999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HLA-DPA1	-0.115132249	0.30105018	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HLA-DPB1	-0.126714409	0.2284940199999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HLA-DRA	-0.1253581249999999	0.121790642	0.8105347416637169	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HLA-DRB1	-0.165284826	0.090046825	0.694514998974359	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HMGB1	0.050081068	0.698169651	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	HMGB2	0.4203824469999999	0.013698595	0.22363839218453188	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IFI30	0.915321259	0.002197884	0.06030773155758267	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IL10	-0.132878243	0.575875734	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IL12A	-0.113833666	0.7658791689999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IL12B	-1.44775084	0.051431433	0.5206756431266302	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IL1B	-2.28273483	3.32e-06	0.0003443641379310345	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IL6	-3.841179993	3.24e-17	6.49728e-14	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	IRF1	-0.7043412199999999	1.89e-06	0.0002285475376884422	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	JAK2	0.161712921	0.285031046	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	LAMP1	-0.036526701	0.586435048	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	LAMP2	0.047458137	0.698942629	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	LAMP3	-0.213175038	0.720314984	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	LIPA	-0.14413653	0.059119457	0.5566403325195618	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	LPL	0.2065638549999999	0.717637795	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	MERTK	-0.3742441069999999	0.073681807	0.6287514197333334	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	MSR1	-0.1375472289999999	0.7186688759999998	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	NFKBIA	-0.037802452	0.8451134209999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	NFKBIZ	-0.7155916559999999	0.003592787	0.0849281202043222	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	PLIN2	0.218213076	0.182175931	0.9679579606058734	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	PTGS2	-1.410227532	0.006411627	0.13053248064974618	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	SP100	0.1897951559999999	0.003232967	0.0789828608	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	SP110	0.113441453	0.132289657	0.8415062929019298	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	SP140	0.081845545	0.494890583	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	SP140L	-0.044979359	0.705350158	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	SPP1	0.318175502	0.439616204	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	STAT1	-0.109643539	0.1644713499999999	0.9290908654729445	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TNF	-0.466253568	0.2280162289999999	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TNFAIP3	-0.56307112	0.000734344	0.02693788721951219	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TOP1	0.070294509	0.533864208	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TOP2A	0.286155624	0.485657439	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TOP2B	-0.041262658	0.697705059	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TREM2	-0.002295612	0.992624039	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TRIM22	0.00202752	0.986633681	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	TRIM25	-1.443800087	7.669999999999999e-31	9.228544e-27	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	XRCC5	0.007275724	0.927834024	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_4h_LPS_vs_DMSO	XRCC6	-0.086920261	0.248910296	1.0	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM6_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	ACSL1	-0.8674431295165639	0.0023765882210711694	0.007741916174701536	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	APOE	-0.217152387953314	0.2837015259653509	0.4230559504690352	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CCL2	0.959776844111238	0.000270034907249811	0.0011168148610380595	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CD36	0.4084232600946849	0.168716100564189	0.2846182724706807	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CD74	-0.1173860879922109	0.3377952968768189	0.4823494499911357	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CEACAM1	0.9888607033281888	0.215413584871817	0.3430281549943095	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CTSB	-0.4740767770417699	9.061879528661608e-05	0.0004224478142730436	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CTSD	0.147388827298043	0.3053994415894	0.44708119472513286	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CTSS	-0.168567729000488	0.0391959853151107	0.08709211298228746	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CXCL10	-0.8373170800370139	0.00342257900426721	0.010641539079747282	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	CXCL8	0.732595351572562	0.00888787769210696	0.024451848387089522	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
