debris_affinity	selectivity_debris_over_viable	viable_affinity	dose	median_debris_clearance_gain	p10_debris_clearance_gain	median_viable_lost	p90_viable_lost	median_cytokine_fold	p90_cytokine_fold	median_lipid_burden_fold	passes_safety_window
0.003	1.333521432163324	0.0022496826279973675	9.15442068734601	1.0877697764882273	1.05552884989871	0.11098610885384746	0.12176987496137102	0.9670083566697549	0.9822307651886333	1.0491586349483657	False
0.003	1.333521432163324	0.0022496826279973675	11.87856311156143	1.091488153147896	1.0500730794191175	0.11235169235333936	0.1239838925600539	0.9646757047820425	0.9818432905379249	1.0452892418879909	False
0.003	1.333521432163324	0.0022496826279973675	15.413346886099353	1.0935918497965966	1.0570034975645373	0.11591174174681174	0.12547168357987368	0.9660576436242733	0.9780221662840247	1.0514810647574448	False
0.003	1.333521432163324	0.0022496826279973675	20.0	1.0907834562096472	1.0600876108965442	0.11620306007268982	0.12363733662122407	0.9685483755214066	0.9769538006686244	1.0468002924983457	False
0.003	1.7782794100389228	0.0016870239755710473	0.05	1.0049792947341203	1.0027116797235829	0.02427698007497736	0.03759861748139753	0.9980523281514235	0.9988338283924106	1.0029102927113156	False
0.003	1.7782794100389228	0.0016870239755710473	0.06487883568635296	1.006043625310879	1.0039672747900674	0.02632010969606363	0.038976964038015066	0.9976680782851233	0.9984196218314019	1.0036454795852277	False
0.003	1.7782794100389228	0.0016870239755710473	0.08418526640033569	1.0082001355550332	1.0047313742266826	0.027089935108282226	0.038421534875842	0.9972709360310046	0.998606065125805	1.005463308925898	False
0.003	1.7782794100389228	0.0016870239755710473	0.10923684131998462	1.0108058077999547	1.006397592554258	0.029134441933191146	0.037019519587599865	0.9964429080211563	0.9978192783323603	1.0065152264919806	False
0.003	1.7782794100389228	0.0016870239755710473	0.14174318157790983	1.0119449712817374	1.0058231219571776	0.03226555669986908	0.041730886333386626	0.995375566597842	0.9972136218843612	1.0068407299265498	False
0.003	1.7782794100389228	0.0016870239755710473	0.18392265174508207	1.0151230537282103	1.0099142822596154	0.03422408446911818	0.047778928100070665	0.9940071801325769	0.9965289632060602	1.008368109527924	False
0.003	1.7782794100389228	0.0016870239755710473	0.23865375003134995	1.0196617492257651	1.010468763863938	0.035731987572214574	0.048172707269477394	0.9930708043191823	0.9963997582786243	1.0111625031126894	False
0.003	1.7782794100389228	0.0016870239755710473	0.30967154868431807	1.0246352757179862	1.0144378771004046	0.04050404532489471	0.05263597712521704	0.9910505802771326	0.9942998646473582	1.012908124859425	False
0.003	1.7782794100389228	0.0016870239755710473	0.40182259047656643	1.0287925941078608	1.0179236350595828	0.04186772970884334	0.05704473342211288	0.989514129723611	0.993524300529966	1.0180873738038507	False
0.003	1.7782794100389228	0.0016870239755710473	0.5213956364518769	1.03650725004526	1.0198272591281257	0.04605080439098885	0.05746998718871971	0.986966612386152	0.9927004180211442	1.021658973103066	False
0.003	1.7782794100389228	0.0016870239755710473	0.676550836498855	1.039239244931273	1.0228064612647914	0.05466452133925426	0.06435179482769054	0.9852106117281307	0.9915188104222692	1.0207548386619185	False
0.003	1.7782794100389228	0.0016870239755710473	0.8778766110934768	1.0446347345617237	1.0280668759767018	0.057437259302696275	0.0740506770631722	0.9850685533798096	0.990149736910063	1.026259827532354	False
0.003	1.7782794100389228	0.0016870239755710473	1.1391122480805214	1.0573723348641266	1.0353395715065066	0.064802603374361	0.07357096136687334	0.9803968911422598	0.9860409447203138	1.036549529936385	False
0.003	1.7782794100389228	0.0016870239755710473	1.478085527430565	1.0603725189449693	1.0360328456576724	0.0668571881363626	0.07745184065208156	0.9779467003580304	0.987551526882687	1.0347631400839328	False
0.003	1.7782794100389228	0.0016870239755710473	1.9179293612908799	1.0625143157285386	1.0390660899980197	0.07084672738916215	0.0806933430585172	0.9760812915973069	0.9854924564195043	1.0357175132435117	False
0.003	1.7782794100389228	0.0016870239755710473	2.4886604777844563	1.0667977808226325	1.0391676192890402	0.07673993277122443	0.08780366293357561	0.9743896511205443	0.9839609158024014	1.0365146552415068	False
0.003	1.7782794100389228	0.0016870239755710473	3.2292278843459683	1.0724143036025287	1.0381831882058803	0.08058639007765	0.0904886347860181	0.9716421544218435	0.9827718646586763	1.0411003086197277	False
0.003	1.7782794100389228	0.0016870239755710473	4.190170906045426	1.0806666095955162	1.045854286415609	0.08380440247469739	0.09507206250091822	0.9731409857537205	0.9844483208842153	1.0481527326250795	False
0.003	1.7782794100389228	0.0016870239755710473	5.4370681942211565	1.0843566958157815	1.051731890619209	0.08733026239810349	0.0950724769972248	0.9693846355914559	0.9809566790580644	1.0417124803897584	False
0.003	1.7782794100389228	0.0016870239755710473	7.055013079767405	1.090345074068988	1.0469028644228708	0.08743293074249964	0.09846434988716858	0.9665763240742234	0.9835095226719485	1.0498233685304015	False
0.003	1.7782794100389228	0.0016870239755710473	9.15442068734601	1.089324999687883	1.0537387951248716	0.09037644659094868	0.09937441596217783	0.9676773898599647	0.9778723037371501	1.044583088605489	False
0.003	1.7782794100389228	0.0016870239755710473	11.87856311156143	1.0912747729601586	1.0519722627256431	0.09264793457984133	0.10277415350735361	0.9657802051513956	0.9793230602443393	1.048367438064714	False
0.003	1.7782794100389228	0.0016870239755710473	15.413346886099353	1.0801030408772117	1.0499671184201453	0.09332193384992782	0.10254164739855855	0.9699584807086896	0.9798533453696647	1.0385792142937595	False
0.003	1.7782794100389228	0.0016870239755710473	20.0	1.0913987363801487	1.0490106331338283	0.09371343379882041	0.10714808532464863	0.9658766171328168	0.978859039971935	1.0479570974453933	False
0.003	2.371373705661655	0.0012650895102857469	0.05	1.0050322969371723	1.0024955943678076	0.024537130090321158	0.03713109557343079	0.9982108628600743	0.9990385708333499	1.0030085086009333	False
0.003	2.371373705661655	0.0012650895102857469	0.06487883568635296	1.0067713540545429	1.0044279182295734	0.026109086679441562	0.038983367000373775	0.9975600967232146	0.9986374277369465	1.0040762200803497	False
0.003	2.371373705661655	0.0012650895102857469	0.08418526640033569	1.0093968008140766	1.0046427810790028	0.025932016172441452	0.037205665532092126	0.9970045494867485	0.9982674908303979	1.0058905907984643	False
0.003	2.371373705661655	0.0012650895102857469	0.10923684131998462	1.0093422608301945	1.0058170499407924	0.0272642036091173	0.04428793486156442	0.9963277085748583	0.9976566322818892	1.0054037748841742	False
0.003	2.371373705661655	0.0012650895102857469	0.14174318157790983	1.0119504713536498	1.0059022563381899	0.0287695790094869	0.039162512663637655	0.9955373570285259	0.9976695345880129	1.0065906972962688	False
0.003	2.371373705661655	0.0012650895102857469	0.18392265174508207	1.0142958950258758	1.0081460680739684	0.02873709093161886	0.04172893237985191	0.9944973493032814	0.9968344269798762	1.0081015785753435	False
0.003	2.371373705661655	0.0012650895102857469	0.23865375003134995	1.0203934595399495	1.0103203035894497	0.0325179828703247	0.04701602953337787	0.9926458195437	0.9953604415833315	1.0122708295517922	False
0.003	2.371373705661655	0.0012650895102857469	0.30967154868431807	1.0221418343846347	1.0141461496809194	0.03604357991843671	0.04772974807277284	0.9906625995999034	0.9945502983343599	1.012845243930456	False
0.003	2.371373705661655	0.0012650895102857469	0.40182259047656643	1.0283211304419702	1.0169578920319469	0.039702236260987456	0.04861458686436474	0.9897482660947932	0.9955733682125416	1.0160302400906547	False
0.003	2.371373705661655	0.0012650895102857469	0.5213956364518769	1.034306012219651	1.0217922355906306	0.042002697949494405	0.051401756720138234	0.9877737305359788	0.9919283591796212	1.0203942847792185	False
0.003	2.371373705661655	0.0012650895102857469	0.676550836498855	1.0431619397358323	1.0260559632398554	0.04712651510047022	0.05717057820947151	0.9848498652181465	0.9909698662895225	1.0259130923246178	False
0.003	2.371373705661655	0.0012650895102857469	0.8778766110934768	1.0458573817212886	1.025018941316021	0.04786553876166039	0.058329114402454925	0.9840537478959368	0.9892436231677602	1.0240404345827647	False
0.003	2.371373705661655	0.0012650895102857469	1.1391122480805214	1.0520149770688203	1.0300284929536043	0.05244214483460047	0.06583790329535938	0.9803986915878773	0.9906273394679519	1.0294493345242461	False
0.003	2.371373705661655	0.0012650895102857469	1.478085527430565	1.05896969309621	1.032487570980439	0.05747999923601965	0.06908256646860152	0.977711833333089	0.9878900503450813	1.0311561998267769	False
0.003	2.371373705661655	0.0012650895102857469	1.9179293612908799	1.0701398260042256	1.0414964989194717	0.059085384226014004	0.06997439691039217	0.9715338810797197	0.9845579742320048	1.0387972818472033	False
0.003	2.371373705661655	0.0012650895102857469	2.4886604777844563	1.0757778308646126	1.0505925902231177	0.060877136672183085	0.07414296919873811	0.972079617804191	0.9841636223924032	1.0449776016721835	False
0.003	2.371373705661655	0.0012650895102857469	3.2292278843459683	1.073057130246178	1.0425876588828742	0.06648095746610733	0.07736246250401525	0.9722456358700775	0.9815626288797855	1.0417470098367403	False
0.003	2.371373705661655	0.0012650895102857469	4.190170906045426	1.0829053636912527	1.0501180993659234	0.06995387073188569	0.08292552991473262	0.9698934491087445	0.98178448318296	1.0438029093228485	False
0.003	2.371373705661655	0.0012650895102857469	5.4370681942211565	1.0811226392323712	1.0475168027372632	0.07147090939439038	0.08600598214094216	0.9706865821040811	0.9833315141847191	1.0437405088147933	False
0.003	2.371373705661655	0.0012650895102857469	7.055013079767405	1.087928380349267	1.0603289231860773	0.07141963286681469	0.08328604923504533	0.9696932291741239	0.9804129533267598	1.0490309663474426	False
0.003	2.371373705661655	0.0012650895102857469	9.15442068734601	1.092687544463197	1.0548040234005414	0.07386107240383771	0.084152566637031	0.9689039910121227	0.9799945076144446	1.052757922688477	False
0.003	2.371373705661655	0.0012650895102857469	11.87856311156143	1.0956512370990863	1.0622127384678157	0.07350127518495858	0.08541628770724344	0.96651280643288	0.9814232739003379	1.0561257582700097	False
0.003	2.371373705661655	0.0012650895102857469	15.413346886099353	1.0881115423994987	1.0508868037514312	0.07578872969524847	0.08615592689761012	0.9654364590433548	0.982878081356771	1.0416729930847106	False
0.003	2.371373705661655	0.0012650895102857469	20.0	1.090516383497965	1.0589621357742256	0.07742240552243568	0.08994286024996985	0.9661730733290229	0.9809724445086351	1.0516033862916254	False
0.003	3.1622776601683795	0.0009486832980505137	0.05	1.0045374187692016	1.0030296972943926	0.025323145065842267	0.035189971825738735	0.9983274012846268	0.9990694569856826	1.0026433807380672	False
0.003	3.1622776601683795	0.0009486832980505137	0.06487883568635296	1.0059557265035557	1.0035623072860722	0.024797514769937856	0.034359660191769795	0.9977040780465857	0.9987928460309582	1.003380942115157	False
0.003	3.1622776601683795	0.0009486832980505137	0.08418526640033569	1.008551666062801	1.0048703806774737	0.026079178160606675	0.03527029659740776	0.9970445192603878	0.9982872191372544	1.0052460198686135	False
0.003	3.1622776601683795	0.0009486832980505137	0.10923684131998462	1.0105791673514601	1.0059407875900737	0.02452418394156225	0.037872165803985135	0.9963540194652345	0.9980308142647247	1.006698016127351	False
0.003	3.1622776601683795	0.0009486832980505137	0.14174318157790983	1.0118924589387732	1.0065267896589392	0.026354434919274472	0.03765235928471053	0.9955414056645975	0.9978206326643949	1.0073282761494515	False
0.003	3.1622776601683795	0.0009486832980505137	0.18392265174508207	1.014283850034751	1.0092864726194224	0.029100521783543942	0.04077057175575308	0.9939075773074569	0.9968902550273586	1.0089071311530442	False
0.003	3.1622776601683795	0.0009486832980505137	0.23865375003134995	1.0182704059646142	1.0108461105438804	0.030272940476476162	0.04041949343701988	0.9930658854605763	0.9960980311534036	1.0103686207742832	False
0.003	3.1622776601683795	0.0009486832980505137	0.30967154868431807	1.0239691095518413	1.0136925246758859	0.03410669157529911	0.04605700146149356	0.9912907561284061	0.9951843791832304	1.0143749785426452	False
0.003	3.1622776601683795	0.0009486832980505137	0.40182259047656643	1.0289485468057802	1.0166392118252519	0.03237731557328566	0.04515559207732373	0.9896511759249668	0.994378608524052	1.0183858754016297	False
0.003	3.1622776601683795	0.0009486832980505137	0.5213956364518769	1.0341661347755617	1.0205478399513082	0.037171781930133485	0.04708626392754287	0.9864399572136635	0.9921919471600879	1.0206633733426276	False
0.003	3.1622776601683795	0.0009486832980505137	0.676550836498855	1.041070665057988	1.0248982496213477	0.03939924594308203	0.050177883810241734	0.9846100979624015	0.9905629795407196	1.0229278595943254	False
0.003	3.1622776601683795	0.0009486832980505137	0.8778766110934768	1.0482271898657873	1.0325395957740475	0.04172325718098885	0.0513053803866332	0.9818935694222981	0.9901630207935406	1.0278968844371446	False
0.003	3.1622776601683795	0.0009486832980505137	1.1391122480805214	1.0498397826958363	1.0318320112217123	0.046249100574753454	0.060362067874069544	0.9809037384474357	0.9887451645364801	1.0277386223199096	False
0.003	3.1622776601683795	0.0009486832980505137	1.478085527430565	1.0570955945088825	1.0372533176391923	0.0485028309727224	0.0624201860988348	0.9802739597698134	0.9886978369048255	1.0275566181578637	False
0.003	3.1622776601683795	0.0009486832980505137	1.9179293612908799	1.0562273109530764	1.0346724372390204	0.05012852623754771	0.059957471884680195	0.9781207025675371	0.986022908037461	1.029752564034401	False
0.003	3.1622776601683795	0.0009486832980505137	2.4886604777844563	1.0712076863915168	1.0401693087918673	0.05250676688787653	0.06493268198812846	0.9746984581956382	0.9856626059742273	1.0398693092018632	False
0.003	3.1622776601683795	0.0009486832980505137	3.2292278843459683	1.0845728196740612	1.0469768565143096	0.05395636290259431	0.06726465396780217	0.9693061509020672	0.9830483740504967	1.050034083259626	False
0.003	3.1622776601683795	0.0009486832980505137	4.190170906045426	1.08132367636777	1.0476636077582073	0.05629165936156133	0.06513949530908539	0.9692607457165996	0.9818073975137896	1.041241997999451	False
0.003	3.1622776601683795	0.0009486832980505137	5.4370681942211565	1.0775225517185256	1.048984841717162	0.05612915424495751	0.0668962442386661	0.9708848228939132	0.9806902863132282	1.0447866520651683	False
0.003	3.1622776601683795	0.0009486832980505137	7.055013079767405	1.0878493270115601	1.0515309527734293	0.05908302995119302	0.07086377828838801	0.9680305738966016	0.9801332156502143	1.0469417394833216	False
0.003	3.1622776601683795	0.0009486832980505137	9.15442068734601	1.0868690325827215	1.051278441552571	0.06063855258475542	0.07331787720560212	0.9671299143081317	0.9834649819893662	1.0478305558034	False
0.003	3.1622776601683795	0.0009486832980505137	11.87856311156143	1.0881184371203214	1.0537869606697563	0.06276590376813945	0.07423805314759853	0.9674459745699601	0.9784934407971498	1.042500239019264	False
0.003	3.1622776601683795	0.0009486832980505137	15.413346886099353	1.1017519098376913	1.0593004293204755	0.06160465300101725	0.07397404272240474	0.9625353071796937	0.978698036298803	1.0587604155888557	False
0.003	3.1622776601683795	0.0009486832980505137	20.0	1.0923146812427316	1.0508134794098596	0.06288685468946631	0.07571352867338924	0.9679363062419533	0.9782873682732172	1.0475158322430587	False
0.003	4.216965034285822	0.0007114121116984966	0.05	1.004700433140183	1.0032551751722243	0.022432191427159687	0.0339794090599983	0.9981993311800215	0.9990903136541983	1.0027088026391762	False
0.003	4.216965034285822	0.0007114121116984966	0.06487883568635296	1.0062715541940617	1.0040329477312127	0.023802564196083564	0.033755850412401166	0.9977183438224646	0.998761330954543	1.0041286820961592	False
0.003	4.216965034285822	0.0007114121116984966	0.08418526640033569	1.008414061641246	1.0042846054104217	0.023138553547057072	0.03172795895264028	0.9972227101126302	0.9983859186908149	1.0053262509525576	False
0.003	4.216965034285822	0.0007114121116984966	0.10923684131998462	1.0096337259724792	1.0065202735766805	0.026536293058008142	0.03767155748122807	0.996345389232031	0.9978278224139573	1.0058313384339836	False
0.003	4.216965034285822	0.0007114121116984966	0.14174318157790983	1.0135584935117432	1.0072280780183658	0.02612900521714301	0.0368301145257465	0.995043426238466	0.9971423377845161	1.0081961334404008	False
0.003	4.216965034285822	0.0007114121116984966	0.18392265174508207	1.017286364791814	1.0090178212068133	0.02753789662263434	0.039313280427909394	0.9940496121485407	0.9968916111296794	1.0103826441697192	False
0.003	4.216965034285822	0.0007114121116984966	0.23865375003134995	1.019807494028203	1.012614415715808	0.027455320560662355	0.038113671382413346	0.9926283108464384	0.9956162281403086	1.0121699515472828	False
0.003	4.216965034285822	0.0007114121116984966	0.30967154868431807	1.0267620690377464	1.0164062784273433	0.02769526594273858	0.042105839259687625	0.9905428702288314	0.9937983071695823	1.016026152053908	False
0.003	4.216965034285822	0.0007114121116984966	0.40182259047656643	1.030660762581193	1.0163583496536477	0.031029500856128822	0.04099927585074997	0.9889526821971477	0.9930251132548036	1.0177684653872994	False
0.003	4.216965034285822	0.0007114121116984966	0.5213956364518769	1.033596047088937	1.018648696110265	0.03166525006031856	0.042721889710156315	0.9878166134699529	0.9926498841358815	1.0198083472598884	False
0.003	4.216965034285822	0.0007114121116984966	0.676550836498855	1.0425655209365778	1.0248652097964133	0.03536130184503217	0.046223061939833394	0.9848783081278745	0.9904000797367912	1.022903551158421	False
0.003	4.216965034285822	0.0007114121116984966	0.8778766110934768	1.0499921262352003	1.0303337915215875	0.036647424023703246	0.04580610610016219	0.9820124962821366	0.9890501067026799	1.03281568559839	False
0.003	4.216965034285822	0.0007114121116984966	1.1391122480805214	1.052862204239302	1.0310070879507214	0.03766922433048747	0.053011887134870476	0.9814940215008419	0.9898700705307143	1.0277804704004811	False
0.003	4.216965034285822	0.0007114121116984966	1.478085527430565	1.058761445998852	1.0418443402543862	0.04165052819461046	0.05204037523958286	0.9788216256265844	0.9859080168365706	1.035505089848373	False
0.003	4.216965034285822	0.0007114121116984966	1.9179293612908799	1.0698815429679172	1.0448395898888936	0.04315828675598121	0.054398172391027164	0.9760313786514538	0.9855062381055036	1.0402765565217496	False
0.003	4.216965034285822	0.0007114121116984966	2.4886604777844563	1.0720756974917407	1.0369013529286915	0.046031737552139074	0.05763279792037996	0.9766219377613995	0.9889044548921663	1.039323652441252	False
0.003	4.216965034285822	0.0007114121116984966	3.2292278843459683	1.0727888617257189	1.0446768701369074	0.04574357721472361	0.056466990256032724	0.9705322022252705	0.9823940919054305	1.0396714819110093	False
0.003	4.216965034285822	0.0007114121116984966	4.190170906045426	1.0744918989382795	1.0512917946235252	0.0474747487943305	0.05665589105453843	0.9706828980927533	0.9814889943448403	1.04092339922189	False
0.003	4.216965034285822	0.0007114121116984966	5.4370681942211565	1.0744890161568343	1.0492267067412517	0.04851078361748734	0.059555327234412814	0.9715943542541527	0.9813884962137372	1.0360428037303393	False
0.003	4.216965034285822	0.0007114121116984966	7.055013079767405	1.078605995434592	1.0487313278627965	0.05119613162365505	0.06440180000047588	0.9684434288031674	0.9804322423291973	1.0409468460132372	False
0.003	4.216965034285822	0.0007114121116984966	9.15442068734601	1.0981141587829382	1.06065263569824	0.051513544924449595	0.06519512257999942	0.9640969612366537	0.9788090192631617	1.058437379556688	False
0.003	4.216965034285822	0.0007114121116984966	11.87856311156143	1.0944603848949743	1.0557650070243985	0.051971372354848666	0.06156473975386447	0.9667553220564458	0.979426673599599	1.0514543951703303	False
0.003	4.216965034285822	0.0007114121116984966	15.413346886099353	1.0910771319981385	1.0569811531312738	0.05175461302925527	0.06269030033316086	0.9692870783178029	0.9793272399456742	1.0492765141719718	False
0.003	4.216965034285822	0.0007114121116984966	20.0	1.102597820972675	1.0592220980944544	0.05386770739215874	0.06603607294405779	0.9643816296245225	0.9758091121229144	1.0638151328218086	False
0.003	5.623413251903491	0.0005334838230116768	0.05	1.0052113314554976	1.0031534951925185	0.023714079791342435	0.034607446257771506	0.9983265236696077	0.9990637570048009	1.0030509782706631	False
0.003	5.623413251903491	0.0005334838230116768	0.06487883568635296	1.0064978639282525	1.0035504278126177	0.023091959314349375	0.03445685959056817	0.9976613025465442	0.9988258988307217	1.0037150202737464	False
0.003	5.623413251903491	0.0005334838230116768	0.08418526640033569	1.0078287325480346	1.0044941540477996	0.023978060718367278	0.03475014072246926	0.9968758359312448	0.998238325644117	1.0051268024678648	False
