n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_z	median_one_step_log_hr	median_events	median_usable_n	stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	seed
800	800	378	0.4725	0.4381187794216589	0.5071440587696534	0.4725	0.0	1.89845353997412	0.2967852055085005	40.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54201
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.0425	0.01	0.1912903617211985	0.030827911420519088	40.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.15	1.5	54201
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.01875	0.0325	-0.02980628293278306	-0.003370062068696939	82.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54201
800	800	233	0.29125	0.2608235989303297	0.3236715818855401	0.0	0.29125	-1.4301139819576054	-0.15682318584284974	82.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.3	1.0	54201
800	800	587	0.73375	0.7020575625633273	0.7632083128105193	0.73375	0.0	2.6439942485435806	0.29649511588342103	82.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54201
800	800	56	0.07	0.05429745287534132	0.0898123806615401	0.06	0.01	0.42317629099612863	0.046724357331847155	82.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.3	1.5	54201
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.0125	0.04375	-0.15324830303421877	-0.020085896244065912	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54201
800	800	205	0.25625	0.22721313788063996	0.2876165642696272	0.0	0.25625	-1.338931480869969	-0.17688027005017876	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.15	1.0	54201
800	800	476	0.595	0.5606078894949976	0.6284841240259239	0.595	0.0	2.23600487824237	0.30302922362070916	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54201
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.03875	0.00875	0.229023825978976	0.029462300100513577	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.15	1.5	54201
800	800	48	0.06	0.04555127089333948	0.07865414016765543	0.015	0.045	-0.11361767248922466	-0.010592447645836476	115.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54201
800	800	319	0.39875	0.36538179739405846	0.43308592503759097	0.0	0.39875	-1.7000453881379058	-0.15533294910740914	115.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.3	1.0	54201
800	800	718	0.8975	0.874547244079434	0.9166535493370536	0.8975	0.0	3.101748230753228	0.295243413110985	115.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54201
800	800	55	0.06875	0.05319818610894127	0.08842359461845435	0.06375	0.005	0.42796675963854436	0.03955543849256152	115.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.3	1.5	54201
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.01875	0.03125	-0.04861474756434544	-0.009872663413112824	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54201
800	800	64	0.08	0.06314568979049577	0.10086856622227212	0.00125	0.07875	-0.8818962049616995	-0.18227244137985982	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.15	1.0	54201
800	799	222	0.2775	0.2475912897197824	0.3095353101917435	0.275	0.0025	1.3891083271865992	0.29904036176782645	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54201
800	799	37	0.04625	0.033738403716588684	0.06309842644006232	0.03625	0.01	0.1299939824003571	0.026500733522910352	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.15	1.5	54201
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.0225	0.03	-0.05992144543141801	-0.008846808031788566	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54201
800	800	133	0.16625	0.14205835697613972	0.1936315428911491	0.0	0.16625	-1.0865774571534015	-0.15749657647519782	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.3	1.0	54201
800	800	400	0.5	0.46543529182216337	0.5345647081778366	0.49875	0.00125	1.958277796895193	0.2921885014693447	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54201
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.045	0.01125	0.2690647677283806	0.03785558123558948	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.3	1.5	54201
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.01625	0.035	-0.19501457331819688	-0.03211074261080579	41.0	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54201
800	800	153	0.19125	0.16549787722469567	0.21995307883230936	0.0	0.19125	-1.1596277628688747	-0.18359884474405147	41.0	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.15	1.0	54201
800	800	401	0.50125	0.4666794257255975	0.5358086270838882	0.50125	0.0	1.9636968270176043	0.3094896110623727	40.0	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54201
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.04625	0.0075	0.2580621586694939	0.04216582619721512	40.0	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.15	1.5	54201
800	800	31	0.03875	0.027431519536182523	0.05447699376355362	0.015	0.02375	-0.1190691801593535	-0.013568152224115608	82.0	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54201
800	800	250	0.3125	0.2813411711525095	0.3454509074246191	0.0	0.3125	-1.562668719373485	-0.17088760983665774	82.0	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.3	1.0	54201
800	800	593	0.74125	0.709800063643177	0.7703941285875843	0.74125	0.0	2.6031209510226363	0.291732725968727	82.0	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54201
800	800	50	0.0625	0.047727082936544686	0.08145443374342187	0.05625	0.00625	0.4151073230206007	0.04516037095495347	82.0	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.3	1.5	54201
800	800	36	0.045	0.032679556110122895	0.0616692212370423	0.02125	0.02375	-0.11587211060283223	-0.01572806640231755	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54201
800	800	192	0.24	0.21169236660261426	0.2707926490243373	0.00125	0.23875	-1.3311684348222128	-0.17380925039847783	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.15	1.0	54201
800	800	516	0.645	0.6112204593023306	0.6773936665980235	0.645	0.0	2.284394711267944	0.3075216201918562	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54201
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.04875	0.00875	0.33152144414820356	0.04472851279409919	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.15	1.5	54201
800	800	52	0.065	0.049910303433446775	0.08424731886549142	0.02	0.045	-0.12893971400304394	-0.012303343182624427	114.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54201
800	800	347	0.43375	0.3998051863778724	0.46832801471937985	0.0	0.43375	-1.784490994275758	-0.1652393898390388	114.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.3	1.0	54201
800	800	709	0.88625	0.8623775815001277	0.9064307366309877	0.88625	0.0	3.1163634609413347	0.29662899588115377	115.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54201
800	800	55	0.06875	0.05319818610894127	0.08842359461845435	0.0625	0.00625	0.433589325073485	0.04101348512300519	115.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.3	1.5	54201
800	799	31	0.03875	0.027431519536182523	0.05447699376355362	0.0175	0.02125	-0.04709378298756919	-0.010695964731746875	23.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.0	54201
800	799	75	0.09375	0.07544822433653306	0.11593461258057874	0.0025	0.09125	-0.8554264445463637	-0.17858132124962717	23.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.15	1.0	54201
800	800	217	0.27125	0.2415884625507479	0.303097873313349	0.27125	0.0	1.3968947098809608	0.29630823942147705	22.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.5	54201
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.04125	0.0125	0.023690604305256914	0.004984201984244657	22.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.15	1.5	54201
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.02	0.02875	-0.03292861388763195	-0.004899381963264126	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.0	54201
800	800	131	0.16375	0.13972523678409637	0.19098855746422083	0.0	0.16375	-1.0688291920905961	-0.16118077936944863	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.3	1.0	54201
800	800	390	0.4875	0.45300577929930336	0.5221136926058387	0.4875	0.0	1.9355729001715418	0.2899860593872597	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.5	54201
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.04625	0.00625	0.20770641486330862	0.030152414582855634	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.3	1.5	54201
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.0175	0.0325	-0.1504859522929727	-0.02251232680830202	41.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.0	54201
800	800	124	0.155	0.13157618622642347	0.18172123835549303	0.0025	0.1525	-1.1324040234347597	-0.1811670527207184	41.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.15	1.0	54201
800	800	388	0.485	0.45052245822058173	0.5196209080655887	0.485	0.0	1.9237176570492933	0.3064234156119554	40.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.5	54201
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.045	0.0075	0.25178259552930954	0.040686805956516484	40.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.15	1.5	54201
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.0225	0.03625	-0.061834360047134745	-0.006718422124628494	82.0	289.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.0	54201
800	800	232	0.29	0.25961920880100253	0.32238791920538146	0.00125	0.28875	-1.4920259369241182	-0.16218328256934667	82.0	289.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.3	1.0	54201
800	800	594	0.7425	0.7110915893078187	0.7715906557324286	0.7425	0.0	2.595140412703652	0.2876950092024946	82.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.5	54201
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.055	0.00375	0.3600784603720538	0.039378487680904496	82.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.3	1.5	54201
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.01625	0.0275	-0.10615422047086878	-0.014521786487632261	57.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.0	54201
800	800	180	0.225	0.1974170693657335	0.2552113125473884	0.0	0.225	-1.3500468831399337	-0.17953005024315966	57.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.15	1.0	54201
800	800	488	0.61	0.5757523577050867	0.6431962895296646	0.61	0.0	2.242070040958104	0.30861473606818934	57.0	404.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.5	54201
800	800	51	0.06375	0.04881779223829133	0.08285177725116102	0.05375	0.01	0.21101714426828336	0.02950907423696863	57.0	404.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.15	1.5	54201
800	800	34	0.0425	0.03057072542368845	0.05880194630450512	0.01875	0.02375	-0.07169742226410572	-0.006924097328702497	115.0	404.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.0	54201
800	800	323	0.40375	0.37028860464135	0.43813132902824276	0.0	0.40375	-1.7293524638112086	-0.15888491071215788	115.0	404.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.3	1.0	54201
800	800	710	0.8875	0.8637262754665423	0.9075700954740588	0.8875	0.0	3.1541427948653844	0.29483695453430503	115.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.5	54201
800	800	55	0.06875	0.05319818610894127	0.08842359461845435	0.06375	0.005	0.47612698991021807	0.044328104801155246	115.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.3	1.5	54201
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.00875	0.04	-0.09061332263274555	-0.020551677771433362	20.5	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.0	54201
800	800	82	0.1025	0.08334645066294645	0.12545275592056604	0.00125	0.10125	-0.8335836040074689	-0.18417612297205072	20.5	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.15	1.0	54201
800	799	199	0.24875	0.22004272235824932	0.27985866293510286	0.24875	0.0	1.2655140472579045	0.29093203366672477	20.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.5	54201
800	799	34	0.0425	0.03057072542368845	0.05880194630450512	0.03125	0.01125	0.07572535123744994	0.01668772406801787	20.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.15	1.5	54201
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.01875	0.03375	-0.15999278782329152	-0.025077313966939185	42.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.0	54201
800	800	112	0.14	0.11767176853742264	0.16576902233066418	0.0	0.14	-1.0805685061239014	-0.16583524325126092	42.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.3	1.0	54201
800	800	325	0.40625	0.37274337443380734	0.44065266485475696	0.40625	0.0	1.7603227739617004	0.27753175053784906	41.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.5	54201
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.04875	0.005	0.19560842612886475	0.030435273731542797	41.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.3	1.5	54201
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.0175	0.04	-0.18179767585057044	-0.03036211322516033	37.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.0	54201
800	800	102	0.1275	0.10615462646977453	0.15240563630345416	0.00125	0.12625	-1.0779567327256177	-0.1751561311859196	37.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.15	1.0	54201
800	800	326	0.4075	0.37397109968903014	0.44191299240902	0.40625	0.00125	1.6806579604319354	0.28339328542126474	36.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.5	54201
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.03375	0.015	0.08407170112258516	0.015619777848591566	36.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.15	1.5	54201
800	800	55	0.06875	0.05319818610894127	0.08842359461845435	0.01625	0.0525	-0.28469799288294273	-0.0338711079025186	74.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.0	54201
800	800	279	0.34875	0.31651954663902543	0.3824260634131917	0.0	0.34875	-1.5636256354394096	-0.18157017693424532	74.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.3	1.0	54201
800	800	507	0.63375	0.5997995962610649	0.6664220543539168	0.63375	0.0	2.2741222194093265	0.2730292087264238	73.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.5	54201
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.04625	0.0075	0.2079300092693122	0.024176369392347685	73.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.3	1.5	54201
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.01625	0.0325	-0.19571568293716937	-0.026256432725873684	51.0	406.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.0	54201
800	800	191	0.23875	0.21050082066731987	0.26949614215014595	0.00125	0.2375	-1.308618822071391	-0.18369028144225003	51.0	406.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.15	1.0	54201
800	800	404	0.505	0.4704131174603169	0.5395390937776264	0.505	0.0	1.9829259410374023	0.2854736166239865	50.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.5	54201
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.0375	0.01625	0.12274612547859104	0.017546328925459726	50.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.15	1.5	54201
800	800	61	0.07625	0.05981684063551544	0.09673325694879502	0.02	0.05625	-0.29138152506708304	-0.028427001660985364	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.0	54201
800	800	324	0.405	0.3715158759740761	0.4393921105050025	0.0	0.405	-1.7679881350445947	-0.17256676987197017	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.3	1.0	54201
800	800	651	0.81375	0.785296238791033	0.8392050163899053	0.81375	0.0	2.894214129169013	0.2880557599598268	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.5	54201
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.04375	0.00625	0.3395030640618045	0.03363166571840462	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.3	1.5	54201
800	796	34	0.0425	0.03057072542368845	0.05880194630450512	0.02125	0.02125	-0.05019730445834472	-0.01133284000694959	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.15	1.0	54201
800	796	26	0.0325	0.022273903860155396	0.04719434539215169	0.025	0.0075	0.30729420084088355	0.06814206236650741	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.15	1.0	54201
800	797	82	0.1025	0.08334645066294645	0.12545275592056604	0.09375	0.00875	0.6100866445409098	0.13699612251839255	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.15	1.5	54201
800	797	49	0.06125	0.04663822513060468	0.08005523873987608	0.0575	0.00375	0.8188698244439243	0.17734082615346802	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.15	1.5	54201
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.0225	0.02875	-0.08252375948480234	-0.013325104324549943	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.3	1.0	54201
800	800	32	0.04	0.02847453376055327	0.05592203234866869	0.02625	0.01375	0.377177459911156	0.05726393483686421	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.3	1.0	54201
800	800	111	0.13875	0.1165170579037789	0.16443568015482207	0.1375	0.00125	0.7916875300252584	0.12833015018719396	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.3	1.5	54201
800	800	99	0.12375	0.10271310279268382	0.14838300155208745	0.12375	0.0	1.1191767712453673	0.1703448618278132	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.3	1.5	54201
800	800	32	0.04	0.02847453376055327	0.05592203234866869	0.0075	0.0325	-0.12153683842288812	-0.021034288878631978	36.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.15	1.0	54201
800	800	17	0.02125	0.013309124353847453	0.033766649613087354	0.0125	0.00875	0.3899822166288028	0.06245205999451657	36.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.15	1.0	54201
800	800	115	0.14375	0.12113970273925098	0.16976524655729322	0.14	0.00375	0.8031804939847456	0.14082789235149615	36.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.15	1.5	54201
800	800	87	0.10875	0.08901693412231534	0.13222253650862617	0.10875	0.0	1.0543582304017396	0.17235178431894083	36.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.15	1.5	54201
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.02	0.03625	-0.08615981395463249	-0.010090813702801536	73.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.3	1.0	54201
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.04125	0.00625	0.4787353456482603	0.05298013429897948	73.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.3	1.0	54201
800	800	161	0.20125	0.17492457809472528	0.23043080043816622	0.2	0.00125	1.0792354434397178	0.12921830196857836	74.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.3	1.5	54201
800	800	240	0.3	0.26926228206818986	0.33264926841408055	0.3	0.0	1.4952562903497464	0.17003833972933377	74.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.3	1.5	54201
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.01625	0.035	-0.09838918116825125	-0.013834563222380924	50.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.15	1.0	54201
800	800	22	0.0275	0.018229631419910963	0.041286406594452894	0.02375	0.00375	0.42220947713738766	0.05779729573096642	50.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.15	1.0	54201
800	800	154	0.1925	0.16667470856525288	0.22126430030123792	0.18625	0.00625	0.9593775737931143	0.13864362802102442	50.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.15	1.5	54201
800	800	142	0.1775	0.15258251570494116	0.2054998594477199	0.1775	0.0	1.3170783133135373	0.1820904425113694	50.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.15	1.5	54201
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.015	0.03625	-0.18017384020953903	-0.018100400778657013	104.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.3	1.0	54201
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.05125	0.00625	0.5798762110353504	0.05469879178086519	104.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.3	1.0	54201
800	800	209	0.26125	0.2319998819701138	0.29278203141809656	0.26125	0.0	1.2492487917174504	0.12689449990771284	103.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.3	1.5	54201
800	800	340	0.425	0.3911828932675224	0.4595339381633291	0.425	0.0	1.7983114388517534	0.17030807329256498	103.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.3	1.5	54201
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.0325	0.02625	-0.0020292077143711177	-0.0003973511500830042	24.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	72	0.09	0.0720789727608031	0.11183970572785126	0.00125	0.08875	-0.8123700534727257	-0.16542608667507633	24.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	266	0.3325	0.30072313153452157	0.36587779199438	0.33125	0.00125	1.57210579807741	0.31773866973904774	24.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.04875	0.0075	0.22778049560982083	0.04682506451641011	24.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.025	0.03125	-0.023011852903370426	-0.0032213644644174845	48.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	139	0.17375	0.1490700007711781	0.20154821595302552	0.00125	0.1725	-1.1139734440788946	-0.15530672497464268	48.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	445	0.55625	0.5216348543741244	0.5903275220527372	0.55625	0.0	2.115838862182183	0.302938847355667	49.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	50	0.0625	0.047727082936544686	0.08145443374342187	0.0525	0.01	0.3040743726546036	0.04398175850497811	49.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	36	0.045	0.032679556110122895	0.0616692212370423	0.0175	0.0275	-0.01084007954362243	-0.0017730624115957219	43.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
