stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_probability	maximum_seed_probability	positive_call_probability	negative_call_probability	median_z_across_seeds	median_one_step_log_hr_across_seeds	median_events_across_seeds	median_usable_n_across_seeds
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.15	1.5	2400	2399	107	0.044583333333333336	0.03702862104523895	0.05359360282120748	0.04125	0.04625	0.03625	0.008333333333333333	0.14675750914960287	0.03129362197265006	23.0	162.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	390	0.1625	0.14828212311068983	0.17779656063297128	0.15625	0.16625	0.0004166666666666667	0.16208333333333333	-1.1048207633478344	-0.1607402737483133	46.0	162.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	149	0.06208333333333333	0.05311140476450699	0.07245488735226813	0.05625	0.07	0.05333333333333334	0.00875	0.24452927401309155	0.035804215705825794	46.0	162.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	422	0.17583333333333334	0.16112470284536398	0.19157803289854755	0.14375	0.1925	0.0004166666666666667	0.17541666666666667	-1.1305522892457924	-0.17313118053629445	41.0	288.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	116	0.04833333333333333	0.04045123434162115	0.05765900414989571	0.045	0.05375	0.03875	0.009583333333333333	0.21004134353832757	0.03371593910671829	40.5	288.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	726	0.3025	0.28445048016211677	0.3211807495841738	0.29375	0.3125	0.0	0.3025	-1.47670700502341	-0.1626758812651175	82.0	288.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	151	0.06291666666666666	0.05388344884294845	0.07334684652384231	0.05625	0.07	0.05541666666666667	0.0075	0.4036961015309011	0.044058146315764116	82.0	288.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	545	0.22708333333333333	0.21076612953480955	0.24427280608506452	0.21375	0.24	0.0004166666666666667	0.22666666666666666	-1.3311684348222128	-0.17380925039847783	57.0	405.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	124	0.051666666666666666	0.04350543887790849	0.06126081261367097	0.04875	0.0575	0.043333333333333335	0.008333333333333333	0.32599137418101787	0.042531011806933035	57.0	405.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	967	0.40291666666666665	0.38346378506648915	0.4226798363066874	0.3825	0.43375	0.0	0.40291666666666665	-1.7270921145730211	-0.15922572528171564	114.0	405.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	148	0.06166666666666667	0.0527255656379856	0.0720087248537817	0.055	0.06875	0.05625	0.005416666666666667	0.433589325073485	0.0408338311766988	115.0	405.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2393	129	0.05375	0.045419520196116656	0.06350673942050195	0.04	0.0675	0.025833333333333333	0.027916666666666666	0.050189741477727035	0.011187934046101885	20.0	162.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2396	679	0.28291666666666665	0.265254566136108	0.30127258723481476	0.2675	0.29625	0.2825	0.0004166666666666667	1.3958183675719076	0.32056462613245557	20.0	162.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	140	0.058333333333333334	0.049643398483901285	0.0684348790078034	0.0525	0.06625	0.030833333333333334	0.0275	-0.02656778529842849	-0.004223470559283304	41.0	162.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1156	0.4816666666666667	0.4617215748062755	0.5016703536933802	0.46625	0.50875	0.4816666666666667	0.0	1.8807437042521467	0.30374328313133225	41.0	162.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	119	0.04958333333333333	0.041595313483905466	0.05901092988263487	0.04	0.055	0.024583333333333332	0.025	0.02844589586955231	0.00578953450391465	36.0	288.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1053	0.43875	0.4190103682723564	0.45868539285149323	0.415	0.455	0.43875	0.0	1.8393467992577774	0.3159042635005647	36.0	288.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	125	0.052083333333333336	0.04388794581462335	0.061710307301963946	0.04625	0.06125	0.02666666666666667	0.025416666666666667	0.059970466256440175	0.007737841536584841	74.0	288.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1750	0.7291666666666666	0.7110319003368163	0.7465689934174878	0.7175	0.74	0.7291666666666666	0.0	2.5536710433924164	0.30866709339098175	73.0	288.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	115	0.04791666666666667	0.040070219356026275	0.057208017510482774	0.0475	0.04875	0.0225	0.025416666666666667	0.003999282587815095	0.0005482844147301483	51.0	405.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1436	0.5983333333333334	0.5785781067545379	0.6177742767473091	0.57	0.61625	0.5983333333333334	0.0	2.218693099251258	0.3231730818408469	50.0	405.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	122	0.050833333333333335	0.042740901314036545	0.060361346927527273	0.04	0.0575	0.023333333333333334	0.0275	-0.006696166118473601	-0.0007139283710925091	104.0	405.0
separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2035	0.8479166666666667	0.8329946055501415	0.861726751331393	0.84375	0.85625	0.8479166666666667	0.0	3.00457884793947	0.30537224138445984	102.0	405.0
separable_all	score	risk	score	balanced	naive_global_pooled	180	0.15	1.0	2400	2393	197	0.08208333333333333	0.0717579072608282	0.09374446285632254	0.07875	0.0875	0.00375	0.07833333333333334	-0.7451098041629803	-0.1706529449803452	20.0	162.0
separable_all	score	risk	score	balanced	naive_global_pooled	180	0.15	1.5	2400	2396	116	0.04833333333333333	0.04045123434162115	0.05765900414989571	0.0475	0.04875	0.04083333333333333	0.0075	0.15026813171383008	0.034980375167934646	20.0	162.0
separable_all	score	risk	score	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	348	0.145	0.13148043138371093	0.15965418410962148	0.14	0.14875	0.0016666666666666668	0.14333333333333334	-0.9806335100497143	-0.15379910304695704	41.0	162.0
separable_all	score	risk	score	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	153	0.06375	0.05465597322891327	0.07423832538789317	0.055	0.06875	0.05583333333333333	0.007916666666666667	0.27045668695052927	0.04407698520473982	41.0	162.0
separable_all	score	risk	score	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	313	0.13041666666666665	0.11753208981602364	0.14448246880203486	0.12625	0.13875	0.0025	0.12791666666666668	-0.9850285960734377	-0.16696849167583833	36.0	288.0
separable_all	score	risk	score	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	107	0.044583333333333336	0.03702862104523895	0.05359360282120748	0.04125	0.05	0.04041666666666666	0.004166666666666667	0.2160031580285617	0.03760745461265454	36.0	288.0
separable_all	score	risk	score	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	557	0.23208333333333334	0.21562986534212236	0.24939308977784563	0.22375	0.23625	0.0008333333333333334	0.23125	-1.2571365452593555	-0.14736998762018994	74.0	288.0
separable_all	score	risk	score	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	136	0.056666666666666664	0.048105476487250436	0.06664479450442293	0.05	0.06125	0.05125	0.005416666666666667	0.4304348324482664	0.05146738455990371	73.0	288.0
separable_all	score	risk	score	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	423	0.17625	0.16152656632978998	0.19200817103912934	0.175	0.1775	0.0008333333333333334	0.17541666666666667	-1.174882875698567	-0.16778369671130655	51.0	405.0
separable_all	score	risk	score	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	122	0.050833333333333335	0.042740901314036545	0.060361346927527273	0.04375	0.06125	0.04416666666666667	0.006666666666666667	0.3201590462474369	0.04692361472639131	50.0	405.0
separable_all	score	risk	score	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	777	0.32375	0.30532470831970254	0.34273860430198716	0.30625	0.33375	0.0	0.32375	-1.5393481687051729	-0.15246886907153342	104.0	405.0
separable_all	score	risk	score	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	155	0.06458333333333334	0.05542896922183768	0.07512933264498442	0.055	0.07125	0.06	0.004583333333333333	0.44889228953334415	0.04503578601794964	102.0	405.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2399	115	0.04791666666666667	0.040070219356026275	0.057208017510482774	0.0475	0.04875	0.02625	0.021666666666666667	0.045747755065491155	0.009510227568560306	23.0	162.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2400	790	0.32916666666666666	0.3106527168428843	0.3482266169039071	0.32125	0.335	0.3283333333333333	0.0008333333333333334	1.517239727444033	0.32305300949227544	23.0	162.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	107	0.044583333333333336	0.03702862104523895	0.05359360282120748	0.0425	0.0475	0.024583333333333332	0.02	-0.00018668604974517514	-1.0227483174651543e-05	46.0	162.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1246	0.5191666666666667	0.49916289605025055	0.5391091787001094	0.51125	0.525	0.51875	0.0004166666666666667	2.01014558181459	0.29989738391651666	46.0	162.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	130	0.05416666666666667	0.04580279198779465	0.06395546925383178	0.04875	0.06375	0.030416666666666668	0.02375	0.007623172335421412	0.0011625046885540837	41.0	288.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1240	0.5166666666666667	0.49666331344381687	0.5366167515564962	0.49	0.54125	0.5166666666666667	0.0	2.005086264299171	0.3200943346733647	41.0	288.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	125	0.052083333333333336	0.04388794581462335	0.061710307301963946	0.0425	0.0625	0.025416666666666667	0.02666666666666667	0.044838455902167985	0.005008044289230315	82.0	288.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1820	0.7583333333333333	0.740802230352905	0.7750387771519468	0.75	0.775	0.7583333333333333	0.0	2.670707857162739	0.30388895781038927	81.0	288.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	122	0.050833333333333335	0.042740901314036545	0.060361346927527273	0.04375	0.055	0.025	0.025833333333333333	0.02032914612834651	0.002722802662087866	58.0	405.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1565	0.6520833333333333	0.6327979825630023	0.670882610564854	0.61875	0.67375	0.6520833333333333	0.0	2.3794898898732573	0.3213506796733861	57.0	405.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	114	0.0475	0.0396893802591921	0.05675685498230911	0.04125	0.05375	0.023333333333333334	0.024166666666666666	-0.00524255154502048	-0.0005121540669155326	116.0	405.0
switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2135	0.8895833333333333	0.8764166064384167	0.9015049129439003	0.88625	0.8925	0.8895833333333333	0.0	3.1764800780277778	0.3014946418147588	115.0	405.5
switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.15	1.0	2400	2399	203	0.08458333333333333	0.0741037565663185	0.0963906233008792	0.07875	0.0875	0.004583333333333333	0.08	-0.7691113436838168	-0.1618421995017002	23.0	162.0
switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.15	1.5	2400	2400	115	0.04791666666666667	0.040070219356026275	0.057208017510482774	0.04375	0.05625	0.042916666666666665	0.005	0.20518084841127454	0.04355427637604608	23.0	162.0
switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	386	0.16083333333333333	0.14667921190845912	0.17607146533517065	0.15375	0.17375	0.002916666666666667	0.15791666666666668	-1.074032083949749	-0.15827415158205446	46.0	162.0
switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	147	0.06125	0.05233984998240326	0.0715624388843562	0.04	0.075	0.055	0.00625	0.30607323608360265	0.04642177714778137	46.0	162.0
switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	352	0.14666666666666667	0.1330777369745612	0.1613848850188025	0.14	0.155	0.002916666666666667	0.14375	-1.0204795391046377	-0.16048678214277956	41.0	288.0
switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	138	0.0575	0.048874165215484086	0.06754010902620494	0.0525	0.06375	0.050416666666666665	0.007083333333333333	0.2667758650090201	0.043010622812267196	41.0	288.0
switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	636	0.265	0.24772897781808664	0.28302210567749964	0.24375	0.28	0.0	0.265	-1.3756427973958352	-0.15303115064396158	82.0	288.0
switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	168	0.07	0.06046438079254351	0.08090994219938032	0.06	0.0775	0.06583333333333333	0.004166666666666667	0.4216558103704523	0.04727220101806658	81.0	288.0
switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	493	0.20541666666666666	0.18973018607794997	0.22204466504151718	0.19375	0.2175	0.0008333333333333334	0.20458333333333334	-1.2184088790397185	-0.16201764240373517	58.0	405.0
switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	125	0.052083333333333336	0.04388794581462335	0.061710307301963946	0.0425	0.06125	0.04375	0.008333333333333333	0.36842343589533516	0.0495115551189924	57.0	405.0
switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	885	0.36875	0.349671727517772	0.38824776060476296	0.36625	0.37375	0.0	0.36875	-1.6403884980881307	-0.15278645948803965	116.0	405.0
switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	175	0.07291666666666667	0.06318313584322335	0.08401519852375525	0.06875	0.075	0.06625	0.006666666666666667	0.4762760106421462	0.04586194100504975	115.0	405.5
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2399	103	0.042916666666666665	0.03551241929365115	0.05178179807276398	0.03875	0.04875	0.018333333333333333	0.024583333333333332	-0.07456993413552111	-0.015581267415732077	23.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2400	697	0.29041666666666666	0.27260138335324935	0.30890179926781425	0.27125	0.3075	0.29	0.0004166666666666667	1.457312227368649	0.31010609535873807	22.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	106	0.04416666666666667	0.036649271846520746	0.05314095039491786	0.04	0.04875	0.019166666666666665	0.025	-0.03292861388763195	-0.004899381963264126	46.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1166	0.48583333333333334	0.46587617531825476	0.5058357694314792	0.48125	0.48875	0.48583333333333334	0.0	1.9355729001715418	0.2883257551856222	46.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	137	0.05708333333333333	0.04848975209110023	0.06709252052558098	0.05	0.0675	0.019583333333333335	0.0375	-0.1504859522929727	-0.02251232680830202	41.0	288.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1187	0.4945833333333333	0.47460535176750124	0.5145786271073971	0.485	0.50125	0.4945833333333333	0.0	1.951415625666697	0.30721594050463336	40.0	288.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	140	0.058333333333333334	0.049643398483901285	0.0684348790078034	0.05	0.06625	0.020416666666666666	0.03791666666666667	-0.09858119824174147	-0.01145695613927545	82.0	289.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1783	0.7429166666666667	0.725053787784989	0.7600031595945735	0.73625	0.75	0.7429166666666667	0.0	2.595140412703652	0.28857304082799606	82.0	288.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	108	0.045	0.03740816501831448	0.05404606047313977	0.0425	0.04875	0.017083333333333332	0.027916666666666666	-0.0869093320187827	-0.011344964163870905	57.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1474	0.6141666666666666	0.5945235762978449	0.6334448689542993	0.6075	0.625	0.6141666666666666	0.0	2.242070040958104	0.300471687817009	57.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	118	0.049166666666666664	0.041213783475954426	0.05856045826557809	0.0425	0.05625	0.020833333333333332	0.028333333333333332	-0.09464616029135604	-0.008660187227083097	115.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2105	0.8770833333333333	0.8633412546184593	0.8896202160136228	0.87125	0.8875	0.8770833333333333	0.0	3.105472378784511	0.29483695453430503	115.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.15	1.0	2400	2399	250	0.10416666666666667	0.09257123881284512	0.11702721742972041	0.09375	0.11375	0.0016666666666666668	0.1025	-0.8554264445463637	-0.17858132124962717	23.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.15	1.5	2400	2400	128	0.05333333333333334	0.04503639802309759	0.0630578599685132	0.04875	0.0575	0.045	0.008333333333333333	0.18356269476068143	0.038859775325971714	22.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	367	0.15291666666666667	0.13907312508412578	0.16786952128435534	0.14125	0.16375	0.00125	0.15166666666666667	-1.0400323947899994	-0.15289660792292314	46.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	125	0.052083333333333336	0.04388794581462335	0.061710307301963946	0.03625	0.0675	0.043333333333333335	0.00875	0.20770641486330862	0.030152414582855634	46.0	162.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	409	0.17041666666666666	0.15590336252827972	0.18598335209053005	0.155	0.19125	0.0025	0.16791666666666666	-1.1377158773502192	-0.1811670527207184	41.0	288.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	123	0.05125	0.04312309010690729	0.06081115975966435	0.05	0.0525	0.043333333333333335	0.007916666666666667	0.23529499398996684	0.03560646985266823	40.0	288.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	712	0.2966666666666667	0.2787283181271475	0.31525488886903363	0.29	0.3	0.0004166666666666667	0.29625	-1.459969593028608	-0.16185849096436225	82.0	289.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	167	0.06958333333333333	0.06007639492680484	0.08046592644011115	0.05875	0.07625	0.06375	0.005833333333333334	0.37307778610010844	0.04089433349350306	82.0	288.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	530	0.22083333333333333	0.20469123539262957	0.23786767585212715	0.21625	0.225	0.0004166666666666667	0.22041666666666668	-1.2889648727863383	-0.16988360908027667	57.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	128	0.05333333333333334	0.04503639802309759	0.0630578599685132	0.0425	0.06375	0.045	0.008333333333333333	0.2316572976447191	0.030094626219683705	57.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	967	0.40291666666666665	0.38346378506648915	0.4226798363066874	0.39625	0.40875	0.0	0.40291666666666665	-1.7535394552089398	-0.16260681891623838	115.0	405.0
switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	154	0.06416666666666666	0.05504241280738693	0.07468388743442733	0.05875	0.06875	0.059583333333333335	0.004583333333333333	0.42548156789888913	0.04021368232777431	115.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2394	141	0.05875	0.05002821591782905	0.06888206319888344	0.04875	0.06875	0.015833333333333335	0.042916666666666665	-0.13856761605674056	-0.03033374859479588	20.5	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2393	592	0.24666666666666667	0.22983442111179794	0.26430859088344394	0.215	0.27625	0.24625	0.0004166666666666667	1.2655140472579045	0.29093203366672477	20.0	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	127	0.05291666666666667	0.04465342711256278	0.06260882925404015	0.05	0.05625	0.02125	0.03166666666666667	-0.15999278782329152	-0.025077313966939185	42.0	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	981	0.40875	0.3892431505231219	0.4285484936001643	0.3875	0.4325	0.40875	0.0	1.7603227739617004	0.27753175053784906	41.0	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	133	0.05541666666666667	0.046953489097433555	0.06530077701921636	0.0525	0.0575	0.01625	0.03916666666666667	-0.18093555965214253	-0.03036211322516033	37.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	933	0.38875	0.36944020396906124	0.40841536215384927	0.37875	0.4075	0.3883333333333333	0.0004166666666666667	1.6806579604319354	0.28362364375940813	35.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	148	0.06166666666666667	0.0527255656379856	0.0720087248537817	0.055	0.06875	0.014583333333333334	0.04708333333333333	-0.24965976190842448	-0.028982711865057246	74.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1568	0.6533333333333333	0.6340619854177276	0.6721146125851523	0.63375	0.6675	0.6533333333333333	0.0	2.3828623960526425	0.28355644548992875	74.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	137	0.05708333333333333	0.04848975209110023	0.06709252052558098	0.04875	0.0675	0.015	0.042083333333333334	-0.22886217799244046	-0.03345913636558836	51.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1234	0.5141666666666667	0.49416423056852077	0.5341238246817452	0.49125	0.54625	0.5141666666666667	0.0	1.9829259410374023	0.2854736166239865	50.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	145	0.06041666666666667	0.05156879378731482	0.07066949182942898	0.05125	0.07625	0.015833333333333335	0.044583333333333336	-0.2669391635788429	-0.026851684351651604	104.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	1952	0.8133333333333334	0.7972483168691479	0.828416905136737	0.805	0.82125	0.8133333333333334	0.0	2.802575931455973	0.2793086899029934	104.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.15	1.0	2400	2394	250	0.10416666666666667	0.09257123881284512	0.11702721742972041	0.1025	0.10625	0.002916666666666667	0.10125	-0.8335836040074689	-0.18513096101332926	20.5	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.15	1.5	2400	2393	113	0.04708333333333333	0.0393087192343125	0.05630551438218088	0.0425	0.055	0.03375	0.013333333333333334	0.07572535123744994	0.01668772406801787	20.0	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	376	0.15666666666666668	0.14267439008771204	0.1717562709058395	0.14	0.16625	0.0004166666666666667	0.15625	-1.0805685061239014	-0.16583524325126092	42.0	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	123	0.05125	0.04312309010690729	0.06081115975966435	0.03875	0.06125	0.04125	0.01	0.19916035155104683	0.030648841157232806	41.0	162.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	373	0.15541666666666668	0.14147364021170822	0.17046101590681983	0.1275	0.1875	0.0008333333333333334	0.15458333333333332	-1.0813537221874678	-0.18351736913023728	37.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	118	0.049166666666666664	0.041213783475954426	0.05856045826557809	0.0425	0.05625	0.03875	0.010416666666666666	0.08407170112258516	0.015619777848591566	35.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	771	0.32125	0.3028665887854903	0.34020471408615244	0.3	0.34875	0.0004166666666666667	0.32083333333333336	-1.5200951270855854	-0.17570546298133172	74.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	119	0.04958333333333333	0.041595313483905466	0.05901092988263487	0.04375	0.05375	0.042083333333333334	0.0075	0.24619014779980164	0.029128619518490072	74.0	288.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	552	0.23	0.21360290187905662	0.2472600451158723	0.195	0.25625	0.00125	0.22875	-1.308618822071391	-0.18369028144225003	51.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	113	0.04708333333333333	0.0393087192343125	0.05630551438218088	0.03875	0.05375	0.035833333333333335	0.01125	0.117713468610838	0.017538482776349625	50.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	975	0.40625	0.3867659285856295	0.4260337057876097	0.3975	0.41625	0.0004166666666666667	0.4058333333333333	-1.7679881350445947	-0.17256676987197017	104.0	405.0
weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	118	0.049166666666666664	0.041213783475954426	0.05856045826557809	0.04125	0.05625	0.043333333333333335	0.005833333333333334	0.3316246817047204	0.033188895779940074	104.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.15	1.0	2400	2392	112	0.04666666666666667	0.0389282385121976	0.05585399347928797	0.04125	0.05625	0.021666666666666667	0.025	-0.12205174185843691	-0.026971990580651105	20.0	162.0
