n_requested	event_probability	allocation	effect_pattern	n_simulated_cohorts	n_valid_fits	median_minimum_site_events	median_widest_site_ci_half_width	median_minimum_site_z	global_positive_count	global_positive_probability	global_positive_ci_low	global_positive_ci_high	all_site_sign_count	all_site_sign_probability	all_site_sign_ci_low	all_site_sign_ci_high	all_site_ci_positive_count	all_site_ci_positive_probability	all_site_ci_positive_ci_low	all_site_ci_positive_ci_high	all_leave_site_out_ci_positive_count	all_leave_site_out_ci_positive_probability	all_leave_site_out_ci_positive_ci_low	all_leave_site_out_ci_positive_ci_high	sign_transport_count	sign_transport_probability	sign_transport_ci_low	sign_transport_ci_high	strict_precision_count	strict_precision_probability	strict_precision_ci_low	strict_precision_ci_high	seed
600	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	15.0	0.5158886688739134	-0.6520504463862281	114	0.285	0.24297076989988833	0.33111951666385914	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	5	0.0125	0.005350750779971611	0.028923736195967484	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.3	balanced	one_site_only_hr15	400	400	35.0	0.3368182546374793	-0.5040292925089883	58	0.145	0.11387048965924287	0.18288323931810765	103	0.2575	0.21709827513471777	0.302515187617416	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	28.0	0.3779410198043765	-0.5079570512770897	193	0.4825	0.43393056304490063	0.5314023672567997	102	0.255	0.21475670087938903	0.2999043233444163	0	0.0	8.673617379884035e-19	0.009512294334296508	12	0.03	0.017243020965143054	0.05169853570909567	12	0.03	0.017243020965143054	0.05169853570909567	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.15	balanced	one_site_only_hr15	400	400	24.0	0.4028480798082482	-0.5841570821423412	36	0.09	0.06571729376939447	0.12208278758472865	91	0.2275	0.18912326740735153	0.2710609330048401	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	22.0	0.4204996519358134	-0.6256826434754961	165	0.4125	0.36531214409863494	0.46135250740986694	99	0.2475	0.20774293744415318	0.29206077119466656	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.3	balanced	one_site_only_hr15	400	400	52.0	0.2745743685607035	-0.5582349870187868	84	0.21	0.1729377251738417	0.25257940554005026	97	0.2425	0.2030764095091307	0.286822422073032	0	0.0	8.673617379884035e-19	0.009512294334296508	4	0.01	0.003895483794990993	0.025426564652619582	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	41.0	0.3087058885900532	-0.6559916528151164	249	0.6225	0.5740411128887363	0.6686283749993612	79	0.1975	0.1614426641926397	0.23931227387960974	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.15	balanced	one_site_only_hr15	400	400	40.0	0.30889349991744475	-0.5541912808996818	64	0.16	0.12733275559943816	0.1991356045478835	97	0.2425	0.2030764095091307	0.286822422073032	0	0.0	8.673617379884035e-19	0.009512294334296508	5	0.0125	0.005350750779971611	0.028923736195967484	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	38.0	0.3205359745468539	-0.4911594505032634	237	0.5925	0.5436883047891221	0.639551920759033	101	0.2525	0.21241694139207157	0.29729164430340527	1	0.0025	0.0004414477868016362	0.01402328507582339	10	0.025	0.013635091745936023	0.045401587871645666	9	0.0225	0.011881583530495034	0.04220265755875813	1	0.0025	0.0004414477868016362	0.01402328507582339	55433
1500	0.3	balanced	one_site_only_hr15	400	400	87.0	0.2114314705052323	-0.5955332959693718	108	0.27	0.22883278412268437	0.31554287127109204	82	0.205	0.16833283817780625	0.24727941547942867	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	68.0	0.2376259520800898	-0.556033835525086	340	0.85	0.8116863892693679	0.8816550046966246	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	4	0.01	0.003895483794990993	0.025426564652619582	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.15	balanced	one_site_reversed_hr15	400	400	12.0	0.5719440233830708	-1.7090607910586488	12	0.03	0.017243020965143054	0.05169853570909567	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	11.0	0.5963816777181831	-0.9530678769904753	142	0.355	0.30968902656541786	0.40306953879152807	57	0.1425	0.1116383145426319	0.18016297590639008	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	balanced	one_site_reversed_hr15	400	400	25.0	0.39274466014940596	-2.151959920237561	14	0.035	0.02096129419797776	0.057885139532918004	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	21.0	0.44717966092290123	-1.2158115240307084	262	0.655	0.6071390167491942	0.6999121720071738	42	0.105	0.07862372743733602	0.1388909850867582	0	0.0	8.673617379884035e-19	0.009512294334296508	24	0.06	0.040647970113724695	0.0877228489004562	13	0.0325	0.01908984237880045	0.0548041528237668	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.15	balanced	one_site_reversed_hr15	400	400	15.0	0.5022753465911156	-2.053596425657148	15	0.0375	0.022855029814710867	0.060943842444513396	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	16.0	0.5096179476098024	-1.232158625076757	195	0.4875	0.4388685044431795	0.5363693029151779	43	0.1075	0.08079372047159449	0.14167343058082826	0	0.0	8.673617379884035e-19	0.009512294334296508	14	0.035	0.02096129419797776	0.057885139532918004	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.3	balanced	one_site_reversed_hr15	400	400	34.0	0.3383982462290567	-2.6311442328802497	19	0.0475	0.030617076962711882	0.07299154940982647	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	28.0	0.3826910555567971	-1.3581080753397088	312	0.78	0.7368470079068086	0.8178261072659854	18	0.045	0.028651458653886006	0.07000472919032381	0	0.0	8.673617379884035e-19	0.009512294334296508	36	0.09	0.06571729376939447	0.12208278758472865	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.15	balanced	one_site_reversed_hr15	400	400	23.0	0.4099622294149192	-2.300049681850493	14	0.035	0.02096129419797776	0.057885139532918004	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	23.0	0.4133049062703189	-1.4554001587733207	246	0.615	0.5664353568701253	0.6613768154329864	38	0.095	0.06999661149327467	0.12770834691750552	0	0.0	8.673617379884035e-19	0.009512294334296508	23	0.0575	0.038617542757733075	0.08480083772811935	14	0.035	0.02096129419797776	0.057885139532918004	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.3	balanced	one_site_reversed_hr15	400	400	51.0	0.2756363699620262	-3.0848554182611396	24	0.06	0.040647970113724695	0.0877228489004562	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	40.0	0.3161241668284666	-1.8087845913224532	363	0.9075	0.8751014146161221	0.9321460655014261	16	0.04	0.024769063069711758	0.06398224771784103	0	0.0	8.673617379884035e-19	0.009512294334296508	61	0.1525	0.12058718801590881	0.19102385654642726	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.15	balanced	one_site_reversed_hr15	400	400	39.0	0.31394528026238594	-3.0808013242487817	14	0.035	0.02096129419797776	0.057885139532918004	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	38.0	0.3214378986048062	-2.0057663885357506	316	0.79	0.7474205944599498	0.8270622748261584	7	0.0175	0.008502291107038103	0.03567707292555804	0	0.0	8.673617379884035e-19	0.009512294334296508	37	0.0925	0.06785393449857381	0.12489858538387784	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.3	balanced	one_site_reversed_hr15	400	400	85.0	0.21382835676373219	-4.127452143987906	29	0.0725	0.05095051840227673	0.10218249325354675	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	69.0	0.2406050166184219	-2.3383096553695792	397	0.9925	0.9781842792759678	0.9974461108047501	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	127	0.3175	0.27380177308238884	0.36467021434962943	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.15	balanced	null	400	400	11.0	0.5837375259658814	-0.8133965711519695	10	0.025	0.013635091745936023	0.045401587871645666	45	0.1125	0.08514845878595949	0.14722356932312028	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.15	imbalanced_60_30_10	null	400	400	12.0	0.5814840432862196	-0.8591642253808707	12	0.03	0.017243020965143054	0.05169853570909567	50	0.125	0.09611512323676381	0.1610190975139586	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.3	balanced	null	400	400	25.0	0.3951037114544956	-0.8211579652158634	10	0.025	0.013635091745936023	0.045401587871645666	51	0.1275	0.0983211891565858	0.1637654701224651	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.3	imbalanced_60_30_10	null	400	400	21.0	0.43641066333338496	-0.8858822270580646	13	0.0325	0.01908984237880045	0.0548041528237668	57	0.1425	0.1116383145426319	0.18016297590639008	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.15	balanced	null	400	400	15.0	0.5074340510650974	-0.7951374729776282	18	0.045	0.028651458653886006	0.07000472919032381	44	0.11	0.08296867911910685	0.1444509104616444	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.15	imbalanced_60_30_10	null	400	400	15.0	0.5133701262470183	-0.8225247718024193	7	0.0175	0.008502291107038103	0.03567707292555804	49	0.1225	0.09391315520467675	0.1582686270177171	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.3	balanced	null	400	400	34.0	0.34101563247954814	-0.8408771116233614	12	0.03	0.017243020965143054	0.05169853570909567	47	0.1175	0.08952194095010377	0.15275496421563303	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.3	imbalanced_60_30_10	null	400	400	28.0	0.3772311263391948	-0.8583813925697221	7	0.0175	0.008502291107038103	0.03567707292555804	45	0.1125	0.08514845878595949	0.14722356932312028	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.15	balanced	null	400	400	23.0	0.4090243580303996	-0.7578766810701811	11	0.0275	0.015423636260295411	0.048565481885614784	60	0.15	0.11834499530337544	0.18831361073063213	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.15	imbalanced_60_30_10	null	400	400	23.0	0.4085578174321537	-0.8432145588658397	9	0.0225	0.011881583530495034	0.04220265755875813	48	0.12	0.09171539075382554	0.15551395294023979	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.3	balanced	null	400	400	50.0	0.2766741224504737	-0.8716222007105615	14	0.035	0.02096129419797776	0.057885139532918004	46	0.115	0.0873329226216324	0.1499915440157759	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.3	imbalanced_60_30_10	null	400	400	42.0	0.30599727856180403	-0.8193073796715045	10	0.025	0.013635091745936023	0.045401587871645666	43	0.1075	0.08079372047159449	0.14167343058082826	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.15	balanced	null	400	400	39.0	0.3145694297060454	-0.9659256238615578	7	0.0175	0.008502291107038103	0.03567707292555804	51	0.1275	0.0983211891565858	0.1637654701224651	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.15	imbalanced_60_30_10	null	400	400	39.0	0.31697025534800793	-0.801247648571348	8	0.02	0.010168386791664645	0.03896341576926	65	0.1625	0.12958740844606098	0.20183339022958918	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.3	balanced	null	400	400	84.0	0.21480288735129102	-0.9117114925380739	10	0.025	0.013635091745936023	0.045401587871645666	44	0.11	0.08296867911910685	0.1444509104616444	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.3	imbalanced_60_30_10	null	400	400	70.0	0.23620862541368587	-0.8586755223134187	6	0.015	0.006892291919440893	0.03233463358482672	55	0.1375	0.10718448673484568	0.1747119266575193	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.15	balanced	homogeneous_hr13	400	400	11.0	0.5909079826133695	0.04696062650136487	145	0.3625	0.31690439607300025	0.4107114848689313	212	0.53	0.4810361559058216	0.5783931064341206	1	0.0025	0.0004414477868016362	0.01402328507582339	25	0.0625	0.04268914141220244	0.09063411613030699	13	0.0325	0.01908984237880045	0.0548041528237668	1	0.0025	0.0004414477868016362	0.01402328507582339	55439
450	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	12.0	0.5900534228758296	0.19475951129302219	159	0.3975	0.3507352396832797	0.4462147806552511	236	0.59	0.5411672646392987	0.6371205223805279	2	0.005	0.0013722529547103846	0.018044918436243156	32	0.08	0.05723575041013351	0.11075457683067555	26	0.065	0.04474048189620036	0.09353521417463759	2	0.005	0.0013722529547103846	0.018044918436243156	55439
450	0.3	balanced	homogeneous_hr13	400	400	26.0	0.3906033290452843	0.3329014699108894	221	0.5525	0.50350210232178	0.6004991067731187	269	0.6725	0.6250583013725689	0.7166599570820987	4	0.01	0.003895483794990993	0.025426564652619582	66	0.165	0.13184503236772813	0.2045282048362506	65	0.1625	0.12958740844606098	0.20183339022958918	4	0.01	0.003895483794990993	0.025426564652619582	55439
450	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	21.0	0.43910049326472056	0.3332971072698573	236	0.59	0.5411672646392987	0.6371205223805279	258	0.645	0.5969304612084719	0.6903109734345821	4	0.01	0.003895483794990993	0.025426564652619582	65	0.1625	0.12958740844606098	0.20183339022958918	63	0.1575	0.1250811291822658	0.19643479243672732	4	0.01	0.003895483794990993	0.025426564652619582	55439
600	0.15	balanced	homogeneous_hr13	400	400	15.0	0.5061190908345367	0.2229442194424039	186	0.465	0.41668591738620475	0.5139799432171961	250	0.625	0.5765790058795889	0.671042920536837	2	0.005	0.0013722529547103846	0.018044918436243156	46	0.115	0.0873329226216324	0.1499915440157759	42	0.105	0.07862372743733602	0.1388909850867582	2	0.005	0.0013722529547103846	0.018044918436243156	55439
600	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	15.0	0.5107626236836976	0.15376868051975923	171	0.4275	0.3799345878043344	0.47644469487413854	235	0.5875	0.5386474925901331	0.634687855901365	7	0.0175	0.008502291107038103	0.03567707292555804	40	0.1	0.07429925914003437	0.13331057632740284	39	0.0975	0.07214511778538757	0.1305122791537211	7	0.0175	0.008502291107038103	0.03567707292555804	55439
600	0.3	balanced	homogeneous_hr13	400	400	34.0	0.33912643427692013	0.598691007704302	283	0.7075	0.6611144240081159	0.7499379738431511	304	0.76	0.715799603858965	0.7992540030872007	5	0.0125	0.005350750779971611	0.028923736195967484	101	0.2525	0.21241694139207157	0.29729164430340527	100	0.25	0.2100790142364741	0.2946771329306741	5	0.0125	0.005350750779971611	0.028923736195967484	55439
600	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	27.0	0.38224799599020565	0.5194724826432544	296	0.74	0.6948757457668063	0.7805583529527312	314	0.785	0.7421294764669898	0.8224485157624611	7	0.0175	0.008502291107038103	0.03567707292555804	101	0.2525	0.21241694139207157	0.29729164430340527	99	0.2475	0.20774293744415318	0.29206077119466656	7	0.0175	0.008502291107038103	0.03567707292555804	55439
900	0.15	balanced	homogeneous_hr13	400	400	23.0	0.40885484791032123	0.4434853479122187	246	0.615	0.5664353568701253	0.6613768154329864	286	0.715	0.6688804833361408	0.7570292301001116	9	0.0225	0.011881583530495034	0.04220265755875813	80	0.2	0.16373705973387687	0.24197031686670106	78	0.195	0.15915064134621448	0.2366518581977064	9	0.0225	0.011881583530495034	0.04220265755875813	55439
900	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	24.0	0.40543109838755786	0.48914803305562427	244	0.61	0.5613714064462345	0.6565358888002202	288	0.72	0.6740660138899559	0.7617485766029535	7	0.0175	0.008502291107038103	0.03567707292555804	69	0.1725	0.13863520728428091	0.2125953455046833	69	0.1725	0.13863520728428091	0.2125953455046833	7	0.0175	0.008502291107038103	0.03567707292555804	55439
900	0.3	balanced	homogeneous_hr13	400	400	51.0	0.2758819840259108	1.0352877075028777	355	0.8875	0.8527764306768796	0.9148515412140404	363	0.9075	0.8751014146161221	0.9321460655014261	31	0.0775	0.05513293467684451	0.10790495403563602	199	0.4975	0.44875888867958347	0.5462886727920879	192	0.48	0.43146340667729527	0.5289170850960765	30	0.075	0.05303774392284765	0.10504770626130436	55439
900	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	41.0	0.3102691617334359	0.6971480639529899	341	0.8525	0.8143999058527144	0.8838939266416067	338	0.845	0.8062691036268745	0.8771674132824607	13	0.0325	0.01908984237880045	0.0548041528237668	174	0.435	0.3872626744968637	0.48397392376659487	161	0.4025	0.3555891011441365	0.4512657962510514	13	0.0325	0.01908984237880045	0.0548041528237668	55439
1500	0.15	balanced	homogeneous_hr13	400	400	38.0	0.3172422098264334	0.8235026597432709	341	0.8525	0.8143999058527144	0.8838939266416067	341	0.8525	0.8143999058527144	0.8838939266416067	27	0.0675	0.04680146916375965	0.09642666543540682	170	0.425	0.3774943812405543	0.4739324629095902	165	0.4125	0.36531214409863494	0.46135250740986694	27	0.0675	0.04680146916375965	0.09642666543540682	55439
1500	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	39.0	0.319026414711425	0.6983720098585038	340	0.85	0.8116863892693679	0.8816550046966246	330	0.825	0.7847212102757525	0.8590957984069546	17	0.0425	0.026701694991131116	0.06700205432475019	152	0.38	0.3337874943779953	0.4284954562622359	148	0.37	0.3241319808189903	0.4183412157079268	17	0.0425	0.026701694991131116	0.06700205432475019	55439
1500	0.3	balanced	homogeneous_hr13	400	400	85.0	0.21313468875446684	1.3451583987721634	386	0.965	0.9421148604670819	0.9790387058020222	377	0.9425	0.9151991622718807	0.9613824572422669	83	0.2075	0.17063415822479097	0.2499305339607725	292	0.73	0.684457128728908	0.7711672158773156	282	0.705	0.658528950995276	0.7475710083276624	83	0.2075	0.17063415822479097	0.2499305339607725	55439
1500	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	69.0	0.23917830592011025	1.2409241875201649	393	0.9825	0.964322927074442	0.991497708892962	366	0.915	0.8835678157264721	0.9385369799760619	64	0.16	0.12733275559943816	0.1991356045478835	286	0.715	0.6688804833361408	0.7570292301001116	271	0.6775	0.6301910935839934	0.7214320419273312	64	0.16	0.12733275559943816	0.1991356045478835	55439
450	0.15	balanced	homogeneous_hr15	400	400	12.0	0.5757411288056062	0.5634563987589158	282	0.705	0.658528950995276	0.7475710083276624	299	0.7475	0.7027083556965948	0.7875830586079285	9	0.0225	0.011881583530495034	0.04220265755875813	89	0.2225	0.18448827447183322	0.2657910488837013	72	0.18	0.14545031532583302	0.22063755304811672	7	0.0175	0.008502291107038103	0.03567707292555804	55439
450	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	11.0	0.5998801553472362	0.4914509141708391	280	0.7	0.6533627542224784	0.7428323280438028	287	0.7175	0.6714724243160557	0.7593897276485253	9	0.0225	0.011881583530495034	0.04220265755875813	104	0.26	0.21944164704726868	0.30512425423319367	78	0.195	0.15915064134621448	0.2366518581977064	4	0.01	0.003895483794990993	0.025426564652619582	55439
450	0.3	balanced	homogeneous_hr15	400	400	25.0	0.39228463518263357	1.1131881061058067	367	0.9175	0.8864031104605777	0.9406541237702847	358	0.895	0.8611090149132419	0.921376272562664	45	0.1125	0.08514845878595949	0.14722356932312028	234	0.585	0.5361289851942794	0.6322539247688901	224	0.56	0.5110127871951399	0.6078457374847447	45	0.1125	0.08514845878595949	0.14722356932312028	55439
450	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	21.0	0.44376635716284535	0.9320658125109907	358	0.895	0.8611090149132419	0.921376272562664	339	0.8475	0.8089761434535727	0.8794128119840912	32	0.08	0.05723575041013351	0.11075457683067555	200	0.5	0.451234504169709	0.548765495830291	189	0.4725	0.4240692032756731	0.5214539729127131	32	0.08	0.05723575041013351	0.11075457683067555	55439
600	0.15	balanced	homogeneous_hr15	400	400	16.0	0.49713659212816075	0.8179450088696167	329	0.8225	0.782040489241534	0.8568240809128447	343	0.8575	0.8198370240936099	0.8883616854573682	22	0.055	0.03659849414955068	0.08186744780797323	161	0.4025	0.3555891011441365	0.4512657962510514	152	0.38	0.3337874943779953	0.4284954562622359	22	0.055	0.03659849414955068	0.08186744780797323	55439
600	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	15.0	0.5148622391578668	0.7847618933596062	321	0.8025	0.7606877261203903	0.8385573358073602	324	0.81	0.7686762283551013	0.845426149157635	16	0.04	0.024769063069711758	0.06398224771784103	160	0.4	0.3531615288938136	0.4487409299730458	152	0.38	0.3337874943779953	0.4284954562622359	16	0.04	0.024769063069711758	0.06398224771784103	55439
600	0.3	balanced	homogeneous_hr15	400	400	34.0	0.3390748964865662	1.224296574094581	394	0.985	0.9676653664151732	0.9931077080805591	379	0.9475	0.921078024928725	0.9654084716420795	69	0.1725	0.13863520728428091	0.2125953455046833	285	0.7125	0.6662901779980862	0.7546670969098378	274	0.685	0.637901366761192	0.7285790843351184	69	0.1725	0.13863520728428091	0.2125953455046833	55439
600	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	27.0	0.38786707961620226	1.240311585046082	393	0.9825	0.964322927074442	0.991497708892962	370	0.925	0.8949522937386957	0.9469622560771523	77	0.1925	0.156861025193276	0.2339890358223164	279	0.6975	0.6507820078218485	0.7404606359161043	268	0.67	0.622494095885007	0.7142717240413322	77	0.1925	0.156861025193276	0.2339890358223164	55439
