seed	n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	single_measurement_reliability	planned_measurements	measurement_error_correlation	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_events	median_measurements_available	median_empirical_reliability
54952	240	0.15	1.5	0.7	2	0.5	400	400	1.0	161	0.4025	0.3555891011441365	0.4512657962510514	0.4025	0.0	1.6502921350778252	0.31229175298786305	238.0	35.0	1.819327731092437	0.7483980060926637
54952	240	0.15	1.5	0.7	3	0.0	400	400	1.0	163	0.4075	0.3604480792409669	0.4563116952108779	0.405	0.0025	1.7330522450444037	0.3288713163973421	240.0	36.0	2.702928870292887	0.8581701700437211
54952	240	0.15	1.5	0.7	3	0.5	400	400	1.0	172	0.43	0.3823760406443324	0.47895568056246907	0.43	0.0	1.778717282711023	0.33211571777777005	240.0	36.0	2.7	0.7698296672447893
54952	240	0.15	1.7	0.4	1	0.0	400	400	1.0	115	0.2875	0.24533290309016223	0.33370982200191374	0.2875	0.0	1.4245055719080766	0.2652102158449239	217.0	32.0	1.0	0.4051042547176237
54952	240	0.15	1.7	0.4	2	0.0	400	400	1.0	180	0.45	0.40195222801404185	0.4989990014193878	0.45	0.0	1.821444947833673	0.32023813448659255	238.0	36.0	1.8189465659681594	0.5262332544334688
54952	240	0.15	1.7	0.4	2	0.5	400	400	1.0	148	0.37	0.3241319808189903	0.4183412157079268	0.37	0.0	1.653963360348994	0.29298105400146035	238.0	36.0	1.8200836820083681	0.4575546694637106
54952	240	0.15	1.7	0.4	3	0.0	400	400	1.0	188	0.47	0.4216068935658794	0.5189638440941783	0.47	0.0	1.9039094061585042	0.34473163232284065	240.0	36.0	2.7	0.6317285867785885
54952	240	0.15	1.7	0.4	3	0.5	400	400	1.0	164	0.41	0.362879477619472	0.4588327353607013	0.41	0.0	1.7471577725434866	0.3167760028994451	240.0	36.0	2.7	0.48230961194497657
54952	240	0.15	1.7	0.7	1	0.0	400	400	1.0	187	0.4675	0.4191457978919653	0.516472501239764	0.4675	0.0	1.855943363280942	0.36331376379727054	216.0	32.0	1.0	0.7038640192673302
54952	240	0.15	1.7	0.7	2	0.0	400	400	1.0	248	0.62	0.5715045437377642	0.6662125056220047	0.62	0.0	2.201505101037183	0.4175767414088244	238.0	35.0	1.8168439716312057	0.7984218756040741
54952	240	0.15	1.7	0.7	2	0.5	400	400	1.0	234	0.585	0.5361289851942794	0.6322539247688901	0.585	0.0	2.174473447136922	0.40261469225256596	238.0	35.0	1.8200836820083681	0.7475701866718987
54952	240	0.15	1.7	0.7	3	0.0	400	400	1.0	262	0.655	0.6071390167491942	0.6999121720071738	0.655	0.0	2.2970635363782317	0.4372705296684206	240.0	36.0	2.702928870292887	0.858912390223429
54952	240	0.15	1.7	0.7	3	0.5	400	400	1.0	247	0.6175	0.5689692933715043	0.6637953174599363	0.6175	0.0	2.2871883765485284	0.4248323243643738	240.0	36.0	2.7041666666666666	0.77095509536772
54952	240	0.3	1.0	0.4	1	0.0	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0375	0.02	-0.04339355847715713	-0.005365430787843956	216.0	65.0	1.0	0.4026567021204297
54952	240	0.3	1.0	0.4	2	0.0	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.035	0.0225	0.12770698807188594	0.016356604875238677	238.0	71.0	1.819327731092437	0.532695608835255
54952	240	0.3	1.0	0.4	2	0.5	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	0.008915088340929713	0.0011158494818878362	238.0	70.0	1.8158995815899581	0.45781621657607985
54952	240	0.3	1.0	0.4	3	0.0	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.03	0.0325	-0.007518629883106301	-0.0009567395342138661	240.0	72.0	2.705877160461134	0.6320065683106182
54952	240	0.3	1.0	0.4	3	0.5	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.03	0.025	-0.09440600831790022	-0.011824767469830317	240.0	72.0	2.7041666666666666	0.4921190865916772
54952	240	0.3	1.0	0.7	1	0.0	400	400	1.0	13	0.0325	0.01908984237880045	0.0548041528237668	0.02	0.0125	0.014375989458986396	0.00194008872619967	216.0	65.0	1.0	0.7011520745113458
54952	240	0.3	1.0	0.7	2	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.07177681782892158	0.009002117140528848	238.0	72.0	1.819327731092437	0.7969661862739786
54952	240	0.3	1.0	0.7	2	0.5	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0275	0.0175	0.01957862563584216	0.0026395433550745855	238.0	71.0	1.819327731092437	0.7439058875413347
54952	240	0.3	1.0	0.7	3	0.0	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.035	0.025	0.15376623862483024	0.019702894930431925	240.0	71.5	2.7	0.8575537295072981
54952	240	0.3	1.0	0.7	3	0.5	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0275	0.025	-0.03304455298615707	-0.004251683074653944	240.0	72.0	2.7	0.7719905798507148
54952	240	0.3	1.5	0.4	1	0.0	400	400	1.0	125	0.3125	0.2690415608130786	0.35952554956228255	0.3125	0.0	1.39111348922764	0.18348896540714404	216.0	65.0	1.0	0.39835878561542337
54952	240	0.3	1.5	0.4	2	0.0	400	400	1.0	184	0.46	0.4117698068715022	0.5089911766752415	0.46	0.0	1.7268638795465072	0.22443002622474328	238.0	71.5	1.8200836820083681	0.5296251144910153
54952	240	0.3	1.5	0.4	2	0.5	400	400	1.0	145	0.3625	0.31690439607300025	0.4107114848689313	0.3625	0.0	1.6746809260625855	0.20679888827531429	238.0	71.0	1.8185654008438819	0.4589221878730264
54952	240	0.3	1.5	0.4	3	0.0	400	400	1.0	194	0.485	0.4363989291617392	0.5338864396682897	0.485	0.0	1.9214974038894008	0.24957638845579838	240.0	72.0	2.7041666666666666	0.6284387186347398
54952	240	0.3	1.5	0.4	3	0.5	400	400	1.0	171	0.4275	0.3799345878043344	0.47644469487413854	0.4275	0.0	1.797247710515839	0.2260291553553595	240.0	72.0	2.7041666666666666	0.48861952322362784
54952	240	0.3	1.5	0.7	1	0.0	400	400	1.0	208	0.52	0.47108291490392346	0.5685365933227047	0.52	0.0	2.0354654025371204	0.28246127153641576	216.0	65.0	1.0	0.7026777011679364
54952	240	0.3	1.5	0.7	2	0.0	400	400	1.0	278	0.695	0.6482028147696431	0.7380873904399811	0.695	0.0	2.3598419605802663	0.31646316080223247	238.0	71.0	1.8185654008438819	0.8006920392491105
54952	240	0.3	1.5	0.7	2	0.5	400	400	1.0	236	0.59	0.5411672646392987	0.6371205223805279	0.59	0.0	2.1804629785533294	0.28571704123940184	238.0	72.0	1.8185654008438819	0.7446306219677424
54952	240	0.3	1.5	0.7	3	0.0	400	400	1.0	272	0.68	0.632759697663558	0.7238158763760955	0.68	0.0	2.350715392321699	0.3148335186375924	240.0	72.0	2.7	0.8567533135372187
54952	240	0.3	1.5	0.7	3	0.5	400	400	1.0	267	0.6675	0.6199313395835853	0.7118820418144254	0.6675	0.0	2.387382815810814	0.3098099117944506	240.0	71.0	2.7041666666666666	0.7734258426959433
54952	240	0.3	1.7	0.4	1	0.0	400	400	1.0	212	0.53	0.4810361559058216	0.5783931064341206	0.53	0.0	2.0499608549008994	0.26952179990618574	216.0	65.0	1.0	0.3995488702094141
54952	240	0.3	1.7	0.4	2	0.0	400	400	1.0	248	0.62	0.5715045437377642	0.6662125056220047	0.62	0.0	2.2568085545564758	0.2839316833100991	238.0	72.0	1.8158995815899581	0.5299809229732726
54952	240	0.3	1.7	0.4	2	0.5	400	400	1.0	223	0.5575	0.5085079945949651	0.6053980915565909	0.5575	0.0	2.081136355589565	0.2681799051000928	238.0	71.0	1.8177966101694916	0.4547338347166182
54952	240	0.3	1.7	0.4	3	0.0	400	400	1.0	299	0.7475	0.7027083556965948	0.7875830586079285	0.7475	0.0	2.664264031198961	0.3507750457521607	240.0	72.0	2.702928870292887	0.6255775153704595
54952	240	0.3	1.7	0.4	3	0.5	400	400	1.0	246	0.615	0.5664353568701253	0.6613768154329864	0.615	0.0	2.288265842823307	0.28822382144563385	240.0	72.5	2.7041666666666666	0.4895875195283802
54952	240	0.3	1.7	0.7	1	0.0	400	400	1.0	295	0.7375	0.6922684601360929	0.7782132000551163	0.7375	0.0	2.60634469794598	0.35648246590022903	216.0	64.5	1.0	0.6997370107080307
54952	240	0.3	1.7	0.7	2	0.0	400	400	1.0	349	0.8725	0.836234529877535	0.9016788108434143	0.8725	0.0	3.0046820601127564	0.4026830387477989	238.0	71.0	1.8185654008438819	0.7982081283931075
54952	240	0.3	1.7	0.7	2	0.5	400	400	1.0	336	0.84	0.8008643954521164	0.8726672444005619	0.84	0.0	2.9170864848174114	0.3846705067971037	238.0	71.0	1.819327731092437	0.7448074211002432
54952	240	0.3	1.7	0.7	3	0.0	400	400	1.0	355	0.8875	0.8527764306768796	0.9148515412140404	0.8875	0.0	3.154439549194616	0.4195218937892429	240.0	72.0	2.7041666666666666	0.8566873225697473
54952	240	0.3	1.7	0.7	3	0.5	400	400	1.0	331	0.8275	0.7874046544953168	0.8613647927157191	0.8275	0.0	2.967173512729244	0.3890685285151783	240.0	72.0	2.703547768479777	0.7704390859382412
54952	320	0.15	1.0	0.4	1	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	-0.04536506263194984	-0.007858622175157539	288.0	43.0	1.0	0.3982663130814941
54952	320	0.15	1.0	0.4	2	0.0	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0175	0.02	-0.01282191921089531	-0.0019809140233580428	317.0	47.0	1.8176100628930818	0.5263091977384236
54952	320	0.15	1.0	0.4	2	0.5	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.025	0.0225	-0.03941492129131485	-0.005948065883645665	317.0	48.0	1.8151668230736977	0.45513950084102583
54952	320	0.15	1.0	0.4	3	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0475	0.0075	-0.003790519373814717	-0.0006274160871467865	320.0	48.0	2.703125	0.6279469559793092
54952	320	0.15	1.0	0.4	3	0.5	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.02	0.035	-0.06626660670235411	-0.010019622723695285	320.0	49.0	2.709375	0.4914891125562938
54952	320	0.15	1.0	0.7	1	0.0	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	0.021930416354664667	0.003673157064660532	288.5	43.0	1.0	0.7012938543475046
54952	320	0.15	1.0	0.7	2	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	-0.014269096236773865	-0.0022057082977130302	317.0	47.0	1.8183265778807178	0.8010867664653316
54952	320	0.15	1.0	0.7	2	0.5	400	400	1.0	12	0.03	0.017243020965143054	0.05169853570909567	0.01	0.02	0.055338876660350214	0.008991568841942101	317.0	47.0	1.8171711963115749	0.7486365502270175
54952	320	0.15	1.0	0.7	3	0.0	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.01	0.03	-0.10045340748674017	-0.015985644510111707	320.0	48.0	2.7	0.859669311797129
54952	320	0.15	1.0	0.7	3	0.5	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0175	0.025	0.02185372782478527	0.003726794217580442	320.0	48.0	2.7	0.7701504925116928
54952	320	0.15	1.5	0.4	1	0.0	400	400	1.0	103	0.2575	0.21709827513471777	0.302515187617416	0.2575	0.0	1.3563524431413867	0.2134618916721914	288.0	43.0	1.0	0.40140320260757745
54952	320	0.15	1.5	0.4	2	0.0	400	400	1.0	127	0.3175	0.27380177308238884	0.36467021434962943	0.3175	0.0	1.4492151643491042	0.22094469489506152	317.0	47.0	1.8173223816042696	0.5322336438271764
54952	320	0.15	1.5	0.4	2	0.5	400	400	1.0	117	0.2925	0.2500620261568489	0.33888557599188407	0.29	0.0025	1.4715067368714276	0.2309124008404043	317.0	48.0	1.8188988095238097	0.4572454707412833
54952	320	0.15	1.5	0.4	3	0.0	400	400	1.0	164	0.41	0.362879477619472	0.4588327353607013	0.41	0.0	1.74276845448115	0.2707388390764001	320.0	49.0	2.7053291536050157	0.6332462701665698
54952	320	0.15	1.5	0.4	3	0.5	400	400	1.0	134	0.335	0.29050908143055376	0.3826299756997641	0.335	0.0	1.5166855954948282	0.23129579688068425	320.0	48.0	2.703125	0.49355271235244336
54952	320	0.15	1.5	0.7	1	0.0	400	400	1.0	170	0.425	0.3774943812405543	0.4739324629095902	0.425	0.0	1.7735823714571595	0.3009096277451818	288.0	43.0	1.0	0.6994215908036268
54952	320	0.15	1.5	0.7	2	0.0	400	400	1.0	209	0.5225	0.4735694074890401	0.5710025392659165	0.5225	0.0	2.0307928888333873	0.32309550517931407	317.0	47.0	1.8201892744479495	0.7973101378631868
54952	320	0.15	1.5	0.7	2	0.5	400	400	1.0	188	0.47	0.4216068935658794	0.5189638440941783	0.47	0.0	1.8766528722333826	0.3002004087626549	317.0	47.0	1.819333936106088	0.7458838793444988
54952	320	0.15	1.5	0.7	3	0.0	400	400	1.0	220	0.55	0.5010009985806122	0.5980477719859582	0.55	0.0	2.120035892166114	0.34248605688492206	320.0	48.0	2.703763757861635	0.8566464932734441
54952	320	0.15	1.5	0.7	3	0.5	400	400	1.0	207	0.5175	0.46859763274320027	0.5660694369550994	0.5175	0.0	1.9966326046622458	0.3229898753596873	320.0	48.0	2.703125	0.7724346359025795
54952	320	0.15	1.7	0.4	1	0.0	400	400	1.0	158	0.395	0.3483102375425738	0.4436873442676285	0.395	0.0	1.7329066358968812	0.2810921266769031	288.0	43.0	1.0	0.403042013115999
54952	320	0.15	1.7	0.4	2	0.0	400	400	1.0	216	0.54	0.49100882332475854	0.5882301931284978	0.54	0.0	2.0895204648509864	0.3178635993272743	317.0	47.0	1.8161643560377736	0.5306370026766596
54952	320	0.15	1.7	0.4	2	0.5	400	400	1.0	187	0.4675	0.4191457978919653	0.516472501239764	0.4675	0.0	1.873386691759278	0.2903106821281777	317.0	48.0	1.8167451982589946	0.45609924135177626
54952	320	0.15	1.7	0.4	3	0.0	400	400	1.0	245	0.6125	0.5639027294469315	0.6589570043278518	0.6125	0.0	2.2589930752435627	0.3508494711749647	320.0	48.0	2.7	0.6361232061431767
54952	320	0.15	1.7	0.4	3	0.5	400	400	1.0	205	0.5125	0.4636306970848221	0.5611314955568205	0.5125	0.0	1.9825224902049547	0.3027306940743125	320.0	48.0	2.7	0.4886073445713024
54952	320	0.15	1.7	0.7	1	0.0	400	400	1.0	262	0.655	0.6071390167491942	0.6999121720071738	0.655	0.0	2.350225045120308	0.39825726879822626	288.0	43.0	1.0	0.7006951758577378
54952	320	0.15	1.7	0.7	2	0.0	400	400	1.0	307	0.7675	0.7236773296522552	0.8062335928788962	0.7675	0.0	2.618569354983908	0.42385131138134885	317.0	47.0	1.8201892744479495	0.7998110073620576
54952	320	0.15	1.7	0.7	2	0.5	400	400	1.0	281	0.7025	0.6559450648860605	0.7452024559085495	0.7025	0.0	2.4212560235525986	0.38995147055060797	317.0	48.0	1.8181818181818181	0.7446631990371015
54952	320	0.15	1.7	0.7	3	0.0	400	400	1.0	325	0.8125	0.7713439706023679	0.8477108454386968	0.8125	0.0	2.8216116442652757	0.4608507259188956	320.0	48.0	2.7	0.8575458076918512
54952	320	0.15	1.7	0.7	3	0.5	400	400	1.0	283	0.7075	0.6611144240081159	0.7499379738431511	0.7075	0.0	2.5291597482527024	0.4089445102224767	320.0	47.0	2.703125	0.7685328796838518
54952	320	0.3	1.0	0.4	1	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0375	0.0125	0.05863864781408982	0.006681202253149776	288.0	87.0	1.0	0.4040281700284147
54952	320	0.3	1.0	0.4	2	0.0	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	-0.03911289122904111	-0.0041864141318380945	317.0	94.0	1.819047619047619	0.5304132006684581
54952	320	0.3	1.0	0.4	2	0.5	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0225	0.035	0.019009258607813464	0.002097248021104114	317.0	96.0	1.8173223816042696	0.4585357557974176
54952	320	0.3	1.0	0.4	3	0.0	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	-0.06949381938859628	-0.007599483749893509	320.0	95.0	2.703125	0.6289389068785722
54952	320	0.3	1.0	0.4	3	0.5	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	0.12041385443941463	0.01283858864221521	320.0	97.0	2.703125	0.48548540441649835
54952	320	0.3	1.0	0.7	1	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0175	0.0275	-0.10782645982918024	-0.013341677048091999	288.0	87.0	1.0	0.7033846627488165
54952	320	0.3	1.0	0.7	2	0.0	400	400	1.0	12	0.03	0.017243020965143054	0.05169853570909567	0.0175	0.0125	-0.09947223263448213	-0.01140727116535329	317.0	95.0	1.8201892744479495	0.7999763579862188
54952	320	0.3	1.0	0.7	2	0.5	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0225	0.03	-0.04096022091412786	-0.004816622907658686	317.0	94.0	1.8204719957145408	0.7473427423486458
54952	320	0.3	1.0	0.7	3	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	-0.03418241855759341	-0.004154992460499992	320.0	96.0	2.703125	0.8563773464070573
54952	320	0.3	1.0	0.7	3	0.5	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.03	0.015	0.08406913712793565	0.009313618513644383	320.0	96.0	2.704865834664143	0.7715752704646964
54952	320	0.3	1.5	0.4	1	0.0	400	400	1.0	164	0.41	0.362879477619472	0.4588327353607013	0.41	0.0	1.7171327308187463	0.19524354337205868	288.5	86.0	1.0	0.39820164707224104
54952	320	0.3	1.5	0.4	2	0.0	400	400	1.0	229	0.5725	0.5235553051258613	0.6200654121956656	0.5725	0.0	2.1664726034834345	0.23595724746202312	317.0	95.0	1.8196202531645569	0.5321918298388202
54952	320	0.3	1.5	0.4	2	0.5	400	400	1.0	177	0.4425	0.39460190844340914	0.491492005405035	0.4425	0.0	1.8539372191550747	0.20124230973047644	317.0	95.0	1.8170347003154574	0.45377640801671193
54952	320	0.3	1.5	0.4	3	0.0	400	400	1.0	284	0.71	0.6637014956653163	0.7523033407142791	0.71	0.0	2.461454476406321	0.2781458111325883	320.0	96.0	2.703125	0.6300166350030212
54952	320	0.3	1.5	0.4	3	0.5	400	400	1.0	209	0.5225	0.4735694074890401	0.5710025392659165	0.5225	0.0	2.0225553595139507	0.22168136935859348	320.0	96.0	2.703125	0.4871600009847139
54952	320	0.3	1.5	0.7	1	0.0	400	400	1.0	265	0.6625	0.6148101420626579	0.7070983622786957	0.6625	0.0	2.3738222207483335	0.2794722477172673	288.0	86.0	1.0	0.7003504120390468
54952	320	0.3	1.5	0.7	2	0.0	400	400	1.0	307	0.7675	0.7236773296522552	0.8062335928788962	0.7675	0.0	2.7373044202129972	0.3185799485662242	317.0	94.0	1.819904763806253	0.7980595934884545
54952	320	0.3	1.5	0.7	2	0.5	400	400	1.0	307	0.7675	0.7236773296522552	0.8062335928788962	0.7675	0.0	2.6475062192600465	0.3004387485425404	317.0	96.0	1.8173223816042696	0.7449210622699922
54952	320	0.3	1.5	0.7	3	0.0	400	400	1.0	310	0.775	0.7315729789411186	0.8131952591750183	0.775	0.0	2.779538869500706	0.3199293266248849	320.0	96.0	2.703125	0.857303734392075
54952	320	0.3	1.5	0.7	3	0.5	400	400	1.0	291	0.7275	0.6818568086225227	0.7688150974553725	0.7275	0.0	2.5798719933928025	0.29394103128947463	320.0	96.0	2.7053291536050157	0.7696308215415094
54952	320	0.3	1.7	0.4	1	0.0	400	400	1.0	228	0.57	0.5210443194375308	0.6176239593556675	0.57	0.0	2.122354867051744	0.24510358017288536	288.0	86.0	1.0	0.39751499690658554
54952	320	0.3	1.7	0.4	2	0.0	400	400	1.0	315	0.7875	0.7447739406814162	0.8247564900763633	0.7875	0.0	2.6664699477005733	0.30367486481554357	317.0	95.0	1.8209204894809812	0.5341738693453733
54952	320	0.3	1.7	0.4	2	0.5	400	400	1.0	276	0.69	0.643049046352087	0.7333362818008802	0.69	0.0	2.4250476097845732	0.26646726142646926	317.0	95.0	1.8184713375796178	0.4560027488025959
54952	320	0.3	1.7	0.4	3	0.0	400	400	1.0	333	0.8325	0.7927798983351753	0.8658944259325176	0.8325	0.0	3.0850731579234427	0.3422493209225407	320.0	96.0	2.70625	0.6343826821447758
54952	320	0.3	1.7	0.4	3	0.5	400	400	1.0	294	0.735	0.6896629392432349	0.7758662824196457	0.735	0.0	2.5582056382274314	0.2820998901024103	320.0	96.0	2.703125	0.4909564331474403
54952	320	0.3	1.7	0.7	1	0.0	400	400	1.0	337	0.8425	0.8035652075632727	0.8749188708177342	0.8425	0.0	2.978793902968473	0.35574586805534936	288.0	87.0	1.0	0.7003899999622025
54952	320	0.3	1.7	0.7	2	0.0	400	400	1.0	381	0.9525	0.9270084505901734	0.9693829230372881	0.9525	0.0	3.4679939499704275	0.394541564942698	317.0	95.0	1.8170347003154574	0.7983170524284128
54952	320	0.3	1.7	0.7	2	0.5	400	400	1.0	361	0.9025	0.8694877208462789	0.9278548822146123	0.9025	0.0	3.299121484542097	0.3809854168646683	317.0	95.0	1.8173223816042696	0.745227366126409
54952	320	0.3	1.7	0.7	3	0.0	400	400	1.0	379	0.9475	0.921078024928725	0.9654084716420795	0.9475	0.0	3.705652424054559	0.4250386639223747	320.0	96.0	2.703125	0.8557589803087033
54952	320	0.3	1.7	0.7	3	0.5	400	400	1.0	369	0.9225	0.892095045964364	0.9448670653231555	0.9225	0.0	3.2799123790682625	0.38039331714269486	320.0	96.0	2.704865834664143	0.7691021968246348
54953	120	0.15	1.0	0.4	1	0.0	400	396	0.99	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	0.0733715252781208	0.02021781093635614	108.0	16.0	1.0	0.4021054161406942
54953	120	0.15	1.0	0.4	2	0.0	400	398	0.995	14	0.035	0.02096129419797776	0.057885139532918004	0.02	0.015	-0.04993413063872477	-0.012399932762134044	119.0	18.0	1.8166666666666667	0.5286374701453678
54953	120	0.15	1.0	0.4	2	0.5	400	397	0.9925	17	0.0425	0.026701694991131116	0.06700205432475019	0.0125	0.03	-0.0636094243051982	-0.015500878494330543	119.0	18.0	1.8220338983050848	0.4546801581896758
54953	120	0.15	1.0	0.4	3	0.0	400	393	0.9825	18	0.045	0.028651458653886006	0.07000472919032381	0.015	0.03	0.07082878705515412	0.020414911439710148	120.0	18.0	2.7029411764705884	0.6335690472299083
54953	120	0.15	1.0	0.4	3	0.5	400	399	0.9975	21	0.0525	0.034591528357920405	0.07892197507127496	0.025	0.0275	-0.114556318572037	-0.02839636155977922	120.0	18.0	2.7083333333333335	0.48601904229192516
54953	120	0.15	1.0	0.7	1	0.0	400	389	0.9725	17	0.0425	0.026701694991131116	0.06700205432475019	0.025	0.0175	-0.059232759566572375	-0.014918122140685525	108.5	16.0	1.0	0.6995585500311594
54953	120	0.15	1.0	0.7	2	0.0	400	397	0.9925	28	0.07	0.04887162669974449	0.09930894642775051	0.0325	0.0375	0.023602351554907218	0.007127924745752044	119.0	18.0	1.815126050420168	0.7981429583266625
54953	120	0.15	1.0	0.7	2	0.5	400	396	0.99	28	0.07	0.04887162669974449	0.09930894642775051	0.03	0.04	-0.011839383263802834	-0.002708340961680093	119.0	18.0	1.8166666666666667	0.7515602774314464
54953	120	0.15	1.0	0.7	3	0.0	400	397	0.9925	24	0.06	0.040647970113724695	0.0877228489004562	0.0375	0.0225	0.02333314152306307	0.006896207988371933	120.0	18.0	2.694572829131653	0.8566691275024894
54953	120	0.15	1.0	0.7	3	0.5	400	397	0.9925	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	-0.02922478021419232	-0.0073844334128659725	120.0	18.0	2.7083333333333335	0.770840563094412
54953	120	0.15	1.5	0.4	1	0.0	400	387	0.9675	54	0.135	0.10496299061600528	0.1719809842480312	0.125	0.01	0.6765657705573055	0.19088090908530037	108.0	16.0	1.0	0.40553721187322855
54953	120	0.15	1.5	0.4	2	0.0	400	398	0.995	77	0.1925	0.156861025193276	0.2339890358223164	0.1875	0.005	1.0229938310822817	0.2637812042134625	119.0	17.0	1.8166666666666667	0.5280420827437565
54953	120	0.15	1.5	0.4	2	0.5	400	399	0.9975	53	0.1325	0.10274521663902703	0.1692463196966809	0.13	0.0025	0.87088907511516	0.21487409042666825	119.0	18.0	1.8205128205128205	0.45576269957254323
54953	120	0.15	1.5	0.4	3	0.0	400	396	0.99	77	0.1925	0.156861025193276	0.2339890358223164	0.1875	0.005	1.0262437375661968	0.27701550411297016	120.0	18.0	2.7	0.6279316025344401
54953	120	0.15	1.5	0.4	3	0.5	400	398	0.995	57	0.1425	0.1116383145426319	0.18016297590639008	0.14	0.0025	0.9598429097960273	0.2438954310211892	120.0	18.0	2.7	0.49370427400646466
54953	120	0.15	1.5	0.7	1	0.0	400	396	0.99	74	0.185	0.15000697382952777	0.22598577160107902	0.185	0.0	1.018682314500457	0.29049834604290314	108.0	16.0	1.0	0.6980858241782698
54953	120	0.15	1.5	0.7	2	0.0	400	397	0.9925	85	0.2125	0.17524350992363666	0.2552260593185839	0.2125	0.0	1.2020308918499354	0.32120756676579887	119.0	17.0	1.8166666666666667	0.8018808567673158
54953	120	0.15	1.5	0.7	2	0.5	400	400	1.0	74	0.185	0.15000697382952777	0.22598577160107902	0.185	0.0	1.020953112095127	0.2778496932034158	119.0	18.0	1.815126050420168	0.7442922411264115
54953	120	0.15	1.5	0.7	3	0.0	400	398	0.995	103	0.2575	0.21709827513471777	0.302515187617416	0.2575	0.0	1.296204718992754	0.3538789813349854	120.0	18.0	2.7083333333333335	0.8601590080571202
54953	120	0.15	1.5	0.7	3	0.5	400	399	0.9975	93	0.2325	0.19376640712110382	0.2763226703477448	0.2325	0.0	1.2086461659891214	0.3094828301594675	120.0	18.0	2.7	0.7701298097355431
54953	120	0.15	1.7	0.4	1	0.0	400	391	0.9775	62	0.155	0.12283258671753924	0.19373089637312538	0.1525	0.0025	0.8864677130286114	0.24887999360652854	108.0	16.0	1.0	0.3985949547041825
54953	120	0.15	1.7	0.4	2	0.0	400	397	0.9925	88	0.22	0.1821738927340146	0.2631529920931915	0.22	0.0	1.278539261675756	0.317618854099643	119.0	18.0	1.8220338983050848	0.5287438957905317
54953	120	0.15	1.7	0.4	2	0.5	400	397	0.9925	99	0.2475	0.20774293744415318	0.29206077119466656	0.2475	0.0	1.2390657675853431	0.3088030885975181	119.0	18.0	1.8197391688770999	0.45685944174170334
54953	120	0.15	1.7	0.4	3	0.0	400	396	0.99	120	0.3	0.25716767195619705	0.34663724577752153	0.3	0.0	1.4531952349782284	0.3722622828364268	120.0	18.0	2.7	0.6297353815513325
54953	120	0.15	1.7	0.4	3	0.5	400	398	0.995	84	0.21	0.1729377251738417	0.25257940554005026	0.21	0.0	1.1857207932522003	0.2926897689742234	120.0	17.0	2.7	0.49242647376649773
54953	120	0.15	1.7	0.7	1	0.0	400	388	0.97	99	0.2475	0.20774293744415318	0.29206077119466656	0.2475	0.0	1.393527315655345	0.3809779995688295	108.0	16.0	1.0	0.7003289886296843
54953	120	0.15	1.7	0.7	2	0.0	400	395	0.9875	150	0.375	0.328957079463163	0.4234209941204111	0.375	0.0	1.6189756287265726	0.4271473625951358	119.0	17.0	1.8205128205128205	0.798308072710695
