analysis	dataset_path	disease_name	compartment	role	unit_id	disease	group	n_observations	module	mean_score
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	757	generic_nfkb	0.13103387370581268
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	757	lipid_loader_phagocytic	0.04832124940231327
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	676	hla_cd74_ciita_state	0.0475104589052698
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	676	cd74_hla_surface_state	0.08557263988402156
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	676	ifn_apc_upstream	0.014826811502095399
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	676	myeloid_abundance	0.06832751192643591
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	676	generic_nfkb	0.12054822408743666
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	676	lipid_loader_phagocytic	-0.015635996343691595
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	608	hla_cd74_ciita_state	0.011096591640765182
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	608	cd74_hla_surface_state	0.06265393799640628
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	608	ifn_apc_upstream	-0.05397257365205765
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	608	myeloid_abundance	-0.04484714463459078
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	608	generic_nfkb	0.037147579440569324
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	608	lipid_loader_phagocytic	-0.0427186732278603
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	873	hla_cd74_ciita_state	0.01394608043993353
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	873	cd74_hla_surface_state	0.041905271021024586
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	873	ifn_apc_upstream	-0.046941009209797706
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	873	myeloid_abundance	0.22651841483068733
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	873	generic_nfkb	0.2982551892506882
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	873	lipid_loader_phagocytic	0.01373850883242354
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA01_1_A_M	rheumatoid arthritis	case	956	hla_cd74_ciita_state	0.08530246421070152
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA01_1_A_M	rheumatoid arthritis	case	956	cd74_hla_surface_state	0.07428114667481812
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA01_1_A_M	rheumatoid arthritis	case	956	ifn_apc_upstream	-0.06681630831518379
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA01_1_A_M	rheumatoid arthritis	case	956	myeloid_abundance	-0.0565563425153078
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA01_1_A_M	rheumatoid arthritis	case	956	generic_nfkb	0.13332771279056077
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA01_1_A_M	rheumatoid arthritis	case	956	lipid_loader_phagocytic	-0.001592672736188072
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA03_1_C_F	rheumatoid arthritis	case	356	hla_cd74_ciita_state	-0.041890243066840034
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA03_1_C_F	rheumatoid arthritis	case	356	cd74_hla_surface_state	-0.10587707017216443
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA03_1_C_F	rheumatoid arthritis	case	356	ifn_apc_upstream	-0.07490788783308211
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA03_1_C_F	rheumatoid arthritis	case	356	myeloid_abundance	-0.09957052961585369
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA03_1_C_F	rheumatoid arthritis	case	356	generic_nfkb	-0.2731219381434033
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA03_1_C_F	rheumatoid arthritis	case	356	lipid_loader_phagocytic	0.005661996972716089
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA04_1_C_F	rheumatoid arthritis	case	152	hla_cd74_ciita_state	-0.055598363151318865
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA04_1_C_F	rheumatoid arthritis	case	152	cd74_hla_surface_state	-0.06710652887740479
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA04_1_C_F	rheumatoid arthritis	case	152	ifn_apc_upstream	-0.04968153627002878
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA04_1_C_F	rheumatoid arthritis	case	152	myeloid_abundance	-0.13999908459691662
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA04_1_C_F	rheumatoid arthritis	case	152	generic_nfkb	-0.22837564066126617
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA04_1_C_F	rheumatoid arthritis	case	152	lipid_loader_phagocytic	0.05015163209814653
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA05_1_C_M	rheumatoid arthritis	case	1294	hla_cd74_ciita_state	-0.12105726876603744
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA05_1_C_M	rheumatoid arthritis	case	1294	cd74_hla_surface_state	-0.15332977179095542
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA05_1_C_M	rheumatoid arthritis	case	1294	ifn_apc_upstream	-0.06096282707019752
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA05_1_C_M	rheumatoid arthritis	case	1294	myeloid_abundance	-0.12584501624342442
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA05_1_C_M	rheumatoid arthritis	case	1294	generic_nfkb	0.1755496135473055
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA05_1_C_M	rheumatoid arthritis	case	1294	lipid_loader_phagocytic	0.048797273104454614
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA06_1_C_M	rheumatoid arthritis	case	469	hla_cd74_ciita_state	-0.12403783077769504
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA06_1_C_M	rheumatoid arthritis	case	469	cd74_hla_surface_state	-0.15637855328619185
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA06_1_C_M	rheumatoid arthritis	case	469	ifn_apc_upstream	-0.06864143593081805
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA06_1_C_M	rheumatoid arthritis	case	469	myeloid_abundance	-0.07918282055772244
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA06_1_C_M	rheumatoid arthritis	case	469	generic_nfkb	0.006862905669991831
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA06_1_C_M	rheumatoid arthritis	case	469	lipid_loader_phagocytic	0.06677672834144205
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA07_1_C_F	rheumatoid arthritis	case	536	hla_cd74_ciita_state	0.0424189799978664
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA07_1_C_F	rheumatoid arthritis	case	536	cd74_hla_surface_state	0.07287671612225845
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA07_1_C_F	rheumatoid arthritis	case	536	ifn_apc_upstream	0.2775252295519543
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA07_1_C_F	rheumatoid arthritis	case	536	myeloid_abundance	-0.08947537267953336
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA07_1_C_F	rheumatoid arthritis	case	536	generic_nfkb	-0.08875889231744533
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA07_1_C_F	rheumatoid arthritis	case	536	lipid_loader_phagocytic	-0.004192014142979524
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA08_1_C_M	rheumatoid arthritis	case	966	hla_cd74_ciita_state	0.00821527591894616
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA08_1_C_M	rheumatoid arthritis	case	966	cd74_hla_surface_state	-0.050364779318249966
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA08_1_C_M	rheumatoid arthritis	case	966	ifn_apc_upstream	-0.06966896337320808
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA08_1_C_M	rheumatoid arthritis	case	966	myeloid_abundance	-0.036044047394358715
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA08_1_C_M	rheumatoid arthritis	case	966	generic_nfkb	0.10024861647304857
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA08_1_C_M	rheumatoid arthritis	case	966	lipid_loader_phagocytic	0.029661128406194406
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA09_1_C_M	rheumatoid arthritis	case	698	hla_cd74_ciita_state	-0.16070365472293052
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA09_1_C_M	rheumatoid arthritis	case	698	cd74_hla_surface_state	-0.19670973015206564
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA09_1_C_M	rheumatoid arthritis	case	698	ifn_apc_upstream	-0.11166268856409549
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA09_1_C_M	rheumatoid arthritis	case	698	myeloid_abundance	-0.1564103737503635
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA09_1_C_M	rheumatoid arthritis	case	698	generic_nfkb	-0.15372687002958008
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA09_1_C_M	rheumatoid arthritis	case	698	lipid_loader_phagocytic	0.03265761105286238
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA10_1_C_F	rheumatoid arthritis	case	265	hla_cd74_ciita_state	-0.06975925876836947
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA10_1_C_F	rheumatoid arthritis	case	265	cd74_hla_surface_state	-0.058993597645103604
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA10_1_C_F	rheumatoid arthritis	case	265	ifn_apc_upstream	-0.10945692235120726
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA10_1_C_F	rheumatoid arthritis	case	265	myeloid_abundance	-0.1999339923404338
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA10_1_C_F	rheumatoid arthritis	case	265	generic_nfkb	-0.21611695545088894
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA10_1_C_F	rheumatoid arthritis	case	265	lipid_loader_phagocytic	-0.00665001949428824
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA15_1_C_F	rheumatoid arthritis	case	485	hla_cd74_ciita_state	-0.14551405099848322
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA15_1_C_F	rheumatoid arthritis	case	485	cd74_hla_surface_state	-0.22114859767918832
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA15_1_C_F	rheumatoid arthritis	case	485	ifn_apc_upstream	-0.16801835065642645
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA15_1_C_F	rheumatoid arthritis	case	485	myeloid_abundance	-0.08284648893023196
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA15_1_C_F	rheumatoid arthritis	case	485	generic_nfkb	-0.025772727626328887
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA15_1_C_F	rheumatoid arthritis	case	485	lipid_loader_phagocytic	-0.0008526608173444484
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA16_1_C_M	rheumatoid arthritis	case	176	hla_cd74_ciita_state	-0.21230210925202708
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA16_1_C_M	rheumatoid arthritis	case	176	cd74_hla_surface_state	-0.26008880046279564
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA16_1_C_M	rheumatoid arthritis	case	176	ifn_apc_upstream	-0.15040084877223542
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA16_1_C_M	rheumatoid arthritis	case	176	myeloid_abundance	-0.24182422934018388
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA16_1_C_M	rheumatoid arthritis	case	176	generic_nfkb	-0.21762377793741577
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA16_1_C_M	rheumatoid arthritis	case	176	lipid_loader_phagocytic	-0.050851271962106176
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA17_1_C_F	rheumatoid arthritis	case	155	hla_cd74_ciita_state	-0.16864836442832762
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA17_1_C_F	rheumatoid arthritis	case	155	cd74_hla_surface_state	-0.21085901182602879
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA17_1_C_F	rheumatoid arthritis	case	155	ifn_apc_upstream	-0.11191045914561958
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA17_1_C_F	rheumatoid arthritis	case	155	myeloid_abundance	-0.23568577122532694
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA17_1_C_F	rheumatoid arthritis	case	155	generic_nfkb	-0.18642268778773902
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA17_1_C_F	rheumatoid arthritis	case	155	lipid_loader_phagocytic	-0.02639491258955699
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA18_1_C_F	rheumatoid arthritis	case	574	hla_cd74_ciita_state	-0.18258272932952493
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA18_1_C_F	rheumatoid arthritis	case	574	cd74_hla_surface_state	-0.2023379679964512
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA18_1_C_F	rheumatoid arthritis	case	574	ifn_apc_upstream	-0.08078659108447797
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA18_1_C_F	rheumatoid arthritis	case	574	myeloid_abundance	-0.16423158117647127
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA18_1_C_F	rheumatoid arthritis	case	574	generic_nfkb	-0.07204506512653851
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA18_1_C_F	rheumatoid arthritis	case	574	lipid_loader_phagocytic	-0.04761688196842853
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA19_1_A_F	rheumatoid arthritis	case	876	hla_cd74_ciita_state	0.07054183048258257
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA19_1_A_F	rheumatoid arthritis	case	876	cd74_hla_surface_state	0.13673189831585777
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA19_1_A_F	rheumatoid arthritis	case	876	ifn_apc_upstream	0.3326820632766795
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA19_1_A_F	rheumatoid arthritis	case	876	myeloid_abundance	-0.056359260217278266
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA19_1_A_F	rheumatoid arthritis	case	876	generic_nfkb	-0.0745292049637051
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA19_1_A_F	rheumatoid arthritis	case	876	lipid_loader_phagocytic	-0.03598948972884615
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA20_1_C_F	rheumatoid arthritis	case	730	hla_cd74_ciita_state	-0.04179259594954252
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA20_1_C_F	rheumatoid arthritis	case	730	cd74_hla_surface_state	-0.01380514945058081
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA20_1_C_F	rheumatoid arthritis	case	730	ifn_apc_upstream	-0.010590312964599656
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA20_1_C_F	rheumatoid arthritis	case	730	myeloid_abundance	-0.07191680348630594
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA20_1_C_F	rheumatoid arthritis	case	730	generic_nfkb	-0.11389281513862111
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA20_1_C_F	rheumatoid arthritis	case	730	lipid_loader_phagocytic	-0.057196680365629894
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA21_1_H_F	rheumatoid arthritis	case	612	hla_cd74_ciita_state	-0.4530280553436269
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA21_1_H_F	rheumatoid arthritis	case	612	cd74_hla_surface_state	-0.5730918617878106
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA21_1_H_F	rheumatoid arthritis	case	612	ifn_apc_upstream	-0.2018214245403371
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA21_1_H_F	rheumatoid arthritis	case	612	myeloid_abundance	-0.5493184965795669
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA21_1_H_F	rheumatoid arthritis	case	612	generic_nfkb	-0.35993111380244064
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA21_1_H_F	rheumatoid arthritis	case	612	lipid_loader_phagocytic	-0.07128958329971431
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA22_1_C_F	rheumatoid arthritis	case	435	hla_cd74_ciita_state	-0.16242972161729297
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA22_1_C_F	rheumatoid arthritis	case	435	cd74_hla_surface_state	-0.20784093956372118
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA22_1_C_F	rheumatoid arthritis	case	435	ifn_apc_upstream	-0.13334889829839183
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA22_1_C_F	rheumatoid arthritis	case	435	myeloid_abundance	-0.1689565210682563
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA22_1_C_F	rheumatoid arthritis	case	435	generic_nfkb	-0.2415423034725632
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RA22_1_C_F	rheumatoid arthritis	case	435	lipid_loader_phagocytic	-0.030666680139544614
