analysis	dataset_path	disease_name	compartment	role	unit_id	disease	group	n_observations	gene	family	is_minimum_candidate	is_state_control	mean_log_norm	mean_z_vs_controls	detection_fraction
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	M6PR	glycosylation_mannose6p	True	False	0.7607473754053818	0.08405306130846386	0.5267857142857143
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	MERTK	surface_phagocytic_lipid_receptor	False	False	0.014045712617751342	-0.21414930535558452	0.017857142857142856
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	MRC1	surface_phagocytic_lipid_receptor	True	False	0.11346304203195198	-0.3508411203145438	0.08928571428571429
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	MSR1	surface_phagocytic_lipid_receptor	True	False	0.01951999672566441	-0.3210650181209068	0.03571428571428571
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	NPC1	lysosome_membrane_or_lipid	False	False	0.036217045496752816	-0.08114684402563128	0.05357142857142857
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	NPC2	lysosome_membrane_or_lipid	True	False	1.2687398273480208	-0.18646638229155096	0.7053571428571429
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB11A	vesicle_sorting_trafficking	True	False	0.195350630551899	-0.05337968151981518	0.17857142857142858
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB27A	vesicle_sorting_trafficking	False	False	0.07994586624741294	0.23937080762816226	0.0625
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB32	vesicle_sorting_trafficking	False	False	0.6377031849785626	0.5844672090679544	0.4642857142857143
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB5A	vesicle_sorting_trafficking	True	False	0.16530363669742196	-0.03853457372840014	0.15178571428571427
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB7A	vesicle_sorting_trafficking	True	False	0.4235340740606655	-0.12174614916620051	0.3482142857142857
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB7B	vesicle_sorting_trafficking	False	False	0.020445523635630455	-0.22257957264787237	0.026785714285714284
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RAB9A	vesicle_sorting_trafficking	False	False	0.20770756993041153	-0.09728573026095773	0.19642857142857142
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	RFX5	state_positive_control	False	True	0.122281412066616	0.19372040277434746	0.125
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SCARB1	surface_phagocytic_lipid_receptor	True	False	0.012106165488351207	-0.2315967748357509	0.017857142857142856
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SNX10	vesicle_sorting_trafficking	True	False	0.08044392245455072	-0.0898866206999283	0.09821428571428571
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SNX2	vesicle_sorting_trafficking	False	False	0.3728579851229032	-0.07271667449960224	0.29464285714285715
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SNX3	vesicle_sorting_trafficking	False	False	0.8951345443969362	0.6114556984301245	0.5803571428571429
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SNX5	vesicle_sorting_trafficking	True	False	0.5267542823901706	0.33960190968438486	0.42857142857142855
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SNX6	vesicle_sorting_trafficking	False	False	0.3045733612384768	-0.23085286161453242	0.25892857142857145
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SORT1	vesicle_sorting_trafficking	True	False	0.021638747281388742	-0.060401398923592475	0.026785714285714284
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	SPP1	myeloid_marker_control	False	False	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	TPP1	lysosome_membrane_or_lipid	False	False	0.26115881133020175	-0.2389805531738398	0.22321428571428573
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	TREM2	surface_phagocytic_lipid_receptor	True	False	0.010375096442665573	-0.17130849969318795	0.008928571428571428
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	TYROBP	surface_phagocytic_lipid_receptor	True	False	1.5771961543965591	-0.20475956066856926	0.7946428571428571
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	VAMP3	vesicle_sorting_trafficking	True	False	0.12619108851252206	-0.1607101455673867	0.125
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	VAMP7	vesicle_sorting_trafficking	True	False	0.10590950553662741	0.04090614043241921	0.10714285714285714
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	VAMP8	vesicle_sorting_trafficking	False	False	1.1543648020079402	-0.21248028177709596	0.7410714285714286
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	AP2A1	vesicle_sorting_trafficking	False	False	0.0878184074809124	0.023661208167844488	0.06666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	AP2M1	vesicle_sorting_trafficking	True	False	0.7385598147033922	0.1522391563597964	0.4148148148148148
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	APOE	myeloid_marker_control	False	False	0.07587767348533911	-0.16058300483163723	0.05185185185185185
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	AXL	surface_phagocytic_lipid_receptor	False	False	0.20324532152298916	-0.1581625946731184	0.11851851851851852
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	C1QA	surface_uptake_fc_complement	True	False	1.9255734684338413	0.18616922805807284	0.5111111111111111
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	C1QB	surface_uptake_fc_complement	True	False	1.7181354967094913	0.17577392836334005	0.4740740740740741
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	C1QC	surface_uptake_fc_complement	True	False	1.539054820125124	0.18947705018343988	0.4740740740740741
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CD36	surface_phagocytic_lipid_receptor	False	False	0.2859767599185846	-0.016083297211200196	0.15555555555555556
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CD63	lysosome_membrane_or_lipid	False	False	2.0204708586446154	-0.06161614049062402	0.7185185185185186
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CD68	surface_phagocytic_lipid_receptor	False	False	1.0051778406282963	0.06550986231094653	0.4444444444444444
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CD74	state_positive_control	False	True	2.426385266512124	0.12668525775841175	0.6592592592592592
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CIITA	state_positive_control	False	True	0.05396096012079408	-0.255798264670399	0.05925925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CLEC7A	surface_phagocytic_lipid_receptor	False	False	0.31039524388538914	0.0582996994103428	0.17037037037037037
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CLTC	vesicle_sorting_trafficking	False	False	0.3483507992384273	-0.0712064988840801	0.2074074074074074
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CST3	myeloid_marker_control	False	False	0.9680094834418292	-0.3268375750796404	0.3925925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSB	cathepsin_protease	True	False	1.4335865955868237	0.16941423378101797	0.5185185185185185
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSD	cathepsin_protease	True	False	2.0499270436934847	0.34958022825043905	0.7555555555555555
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSH	cathepsin_protease	False	False	0.3590467100247141	-0.007619787924254434	0.17037037037037037
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSK	cathepsin_protease	False	False	0.0	-0.09461878510908972	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSL	cathepsin_protease	True	False	0.3922302700919316	-0.036656821711146224	0.2
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSS	cathepsin_protease	True	False	1.2244901736756868	0.10762624945490855	0.4666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	CTSZ	cathepsin_protease	False	False	0.8664965374804683	-0.0673969398820516	0.34074074074074073
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	FCER1G	surface_uptake_fc_complement	False	False	1.7978777491151996	-0.15454339409079665	0.7111111111111111
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	FCGR2A	surface_uptake_fc_complement	True	False	0.3247835793964431	-0.0632024186266226	0.18518518518518517
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	FCGR3A	surface_uptake_fc_complement	True	False	0.33952419668348033	0.3480746623793932	0.16296296296296298
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	GNPTAB	glycosylation_mannose6p	False	False	0.18634792722291418	-0.1408237595502336	0.14074074074074075
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	GNPTG	glycosylation_mannose6p	False	False	0.05616595884857163	-0.08071846183076482	0.037037037037037035
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	GPNMB	myeloid_marker_control	False	False	0.4524714666903739	-0.09385623461783418	0.1925925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DMA	hla_chaperone_loading	True	False	0.8732792942550449	0.014051915663526185	0.35555555555555557
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DMB	hla_chaperone_loading	True	False	0.7089838302531462	0.06053285523703259	0.2814814814814815
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DOA	hla_chaperone_loading	False	False	0.2135651953693302	-0.05415029158758439	0.1111111111111111
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DOB	hla_chaperone_loading	False	False	0.0	-0.08513382813460424	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DPA1	state_positive_control	False	True	2.343066059216923	0.2746388652128414	0.6444444444444445
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DPB1	state_positive_control	False	True	2.428688276603961	0.3465062951159665	0.6962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DRA	state_positive_control	False	True	2.78486430205879	0.29192381214001534	0.6814814814814815
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	HLA-DRB1	state_positive_control	False	True	2.352919212962906	0.2920377737538305	0.674074074074074
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	IFI30	lysosomal_thiol_reductase	True	False	0.07302991397168161	-0.23140959077297216	0.05185185185185185
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	IGF2R	glycosylation_mannose6p	False	False	0.11541127981126711	0.02783610858374545	0.08888888888888889
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	ITGAM	surface_phagocytic_lipid_receptor	False	False	0.07903760878403443	-0.13426422060337045	0.06666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	ITGAX	surface_phagocytic_lipid_receptor	False	False	0.16457592259412196	-0.2209424023188847	0.11851851851851852
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LAMP1	lysosome_membrane_or_lipid	True	False	0.31397510836481873	-0.03660233478696537	0.17777777777777778
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LAMP2	lysosome_membrane_or_lipid	True	False	0.38847840313571486	0.09249619051889119	0.18518518518518517
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LAMP3	lysosome_membrane_or_lipid	False	False	0.022426217002333878	0.07355546172215799	0.007407407407407408
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LAPTM5	lysosome_membrane_or_lipid	False	False	1.5473509751490249	0.18138050716322293	0.6444444444444445
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LGALS3	galectin_glycan_checkpoint	True	False	2.0629520475024754	-0.09591033642663829	0.7111111111111111
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LGALS9	galectin_glycan_checkpoint	True	False	0.44256546604403674	0.13671469977667722	0.22962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LIPA	lysosome_membrane_or_lipid	True	False	0.6828208175015814	0.004780758932796812	0.3037037037037037
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LRP1	surface_phagocytic_lipid_receptor	False	False	0.10236288486093927	-0.14365776637713853	0.05925925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LST1	myeloid_marker_control	False	False	0.6727483163485385	1.0642712089576817e-05	0.28888888888888886
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	LYZ	myeloid_marker_control	False	False	2.5949580472544316	0.39796080017539187	0.5851851851851851
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	M6PR	glycosylation_mannose6p	True	False	0.6992665373076881	0.013542746292910348	0.4
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	MERTK	surface_phagocytic_lipid_receptor	False	False	0.02214136972649048	-0.18318529495789732	0.022222222222222223
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	MRC1	surface_phagocytic_lipid_receptor	True	False	0.2809828129367731	-0.1317357221718843	0.14074074074074075
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	MSR1	surface_phagocytic_lipid_receptor	True	False	0.06214494550879637	-0.23860574473640384	0.037037037037037035
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	NPC1	lysosome_membrane_or_lipid	False	False	0.04738962456583247	-0.037459821265438065	0.02962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	NPC2	lysosome_membrane_or_lipid	True	False	1.489509233539116	-0.009713470470751509	0.6592592592592592
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB11A	vesicle_sorting_trafficking	True	False	0.2537596011808253	0.0562733517685705	0.17777777777777778
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB27A	vesicle_sorting_trafficking	False	False	0.03242777339776774	0.004907362202972898	0.02962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB32	vesicle_sorting_trafficking	False	False	0.14352712027912393	-0.24026457770695409	0.0962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB5A	vesicle_sorting_trafficking	True	False	0.16138921322622773	-0.046387559839702976	0.11851851851851852
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB7A	vesicle_sorting_trafficking	True	False	0.5968376196031636	0.1009089004658599	0.34814814814814815
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB7B	vesicle_sorting_trafficking	False	False	0.10680026147212213	-0.002228951348851585	0.06666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RAB9A	vesicle_sorting_trafficking	False	False	0.3716020514548159	0.17405604308912048	0.2074074074074074
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	RFX5	state_positive_control	False	True	0.06271737581904407	-0.015628159681279633	0.037037037037037035
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SCARB1	surface_phagocytic_lipid_receptor	True	False	0.029067308058629532	-0.17079743239115966	0.02962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SNX10	vesicle_sorting_trafficking	True	False	0.11286498103289115	-0.00281566595289883	0.08888888888888889
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SNX2	vesicle_sorting_trafficking	False	False	0.4983098087100711	0.0987212715489678	0.2740740740740741
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SNX3	vesicle_sorting_trafficking	False	False	0.32290188066468023	-0.15856335027191723	0.2
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SNX5	vesicle_sorting_trafficking	True	False	0.2879963173970693	-0.04681908096842933	0.1925925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SNX6	vesicle_sorting_trafficking	False	False	0.43584200961150604	-0.06727854411871961	0.2518518518518518
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SORT1	vesicle_sorting_trafficking	True	False	0.03940674702134788	0.032558848753690195	0.02962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	SPP1	myeloid_marker_control	False	False	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	TPP1	lysosome_membrane_or_lipid	False	False	0.3168059751479767	-0.16517678209163073	0.2
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	TREM2	surface_phagocytic_lipid_receptor	True	False	0.0	-0.20861826083411872	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	TYROBP	surface_phagocytic_lipid_receptor	True	False	1.868644736444901	0.023285270405305848	0.725925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	VAMP3	vesicle_sorting_trafficking	True	False	0.20078212317334038	-0.017419091673901176	0.1259259259259259
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	VAMP7	vesicle_sorting_trafficking	True	False	0.09439748075437696	0.00509233313524747	0.07407407407407407
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	VAMP8	vesicle_sorting_trafficking	False	False	1.7305348356781136	0.3095199467587949	0.725925925925926
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	AP2A1	vesicle_sorting_trafficking	False	False	0.12412563445437678	0.14148540834930173	0.14666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	AP2M1	vesicle_sorting_trafficking	True	False	0.7080835761434845	0.11513814285057565	0.4666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	APOE	myeloid_marker_control	False	False	0.2059686390347429	0.09815709763665234	0.2
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	AXL	surface_phagocytic_lipid_receptor	False	False	0.5578055424684738	0.3997587377636202	0.3466666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	C1QA	surface_uptake_fc_complement	True	False	2.055237187546175	0.2550221461295165	0.5466666666666666
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	C1QB	surface_uptake_fc_complement	True	False	1.8502110409174244	0.2515303348067946	0.5733333333333334
