context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag	candidate_strong_support_flag
psoriasis_macrophage	CTSB	ENSG00000164733	11238	30	30	25	-0.0003333902277518	0.206919178366661	1.3644846677780151	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.661391469056432	0.18376436789888728	False	False
psoriasis_macrophage	CD44	ENSG00000026508	457	30	30	7	-0.0003462944587226	-0.0234913229942321	0.5789292454719543	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.6853099661516462	-0.0466461334620058	False	False
sjogren_APC	CD300LF	ENSG00000186074	15420	30	30	3	-0.0010196169605478	-0.0800141468644142	0.5679691433906555	-0.0003063480059305	0.0010373475951341	-0.0082778289952936	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.687589153301208	-0.0717363178691206	False	False
psoriasis_keratinocyte	ACSL3	ENSG00000123983	5378	30	30	4	-0.0005500763654708	-0.0285914447158575	0.4582819938659668	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.7174032020238998	-0.023050572240026698	False	False
t1d_stellate	CD44	ENSG00000026508	457	30	30	4	-0.0009359121322631	-0.1032683104276657	0.7993441820144653	-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.7681067003502259	-0.0962847332673846	False	False
sjogren_APC	APOE	ENSG00000130203	6144	30	30	2	-0.001124083995819	-0.0771272331476211	0.5276914834976196	-0.0003063480059305	0.0010373475951341	-0.0082778289952936	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.788295064956303	-0.0688494041523275	False	False
IBD_epithelial	CTSB	ENSG00000164733	11238	30	30	2	-0.0002513229846954	0.0500631928443908	0.2744471430778503	0.000135829548041	0.0004366928323041	0.0123068067555626	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.8865557300166502	0.0377563860888282	False	False
psoriasis_dendritic	CTSB	ENSG00000164733	11238	30	30	13	-0.0005852396716363	0.0481345802545547	0.8394280672073364	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.9504814752973968	0.0401225152522481	False	False
t1d_endothelial	CTSL	ENSG00000135047	6899	30	30	2	-0.0005650222301483	-0.0171747021377086	0.4506072103977203	0.0001220429937044	0.0007119963500216	0.0063570471742423	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.9649841938541628	-0.0235317493119509	False	False
psoriasis_dendritic	CD44	ENSG00000026508	457	30	30	14	-0.0006162779754959	-0.0425314977765083	0.8666277527809143	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.0028479678684152	-0.050543562778814895	False	False
IBD_myeloid	APOC1	ENSG00000130208	6146	30	30	2	-0.000585526227951	0.0175018571317195	0.7900557518005371	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.1203035974481208	0.0007229541253763981	False	False
psoriasis_macrophage	APOE	ENSG00000130203	6144	30	30	1	-0.000661551952362	-0.1494163572788238	1.0727537870407104	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.2696520678174712	-0.1725711677465975	False	False
psoriasis_keratinocyte	SCARB2	ENSG00000138760	7621	30	30	1	-0.0008898973464965	-0.0255315266549587	0.332234650850296	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.3122835689609154	-0.0199906541791279	False	False
psoriasis_dendritic	APOE	ENSG00000130203	6144	30	30	1	-0.0010274052619934	-0.077740266919136	0.8637546896934509	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.6964842597064236	-0.0857523319214426	False	False
sjogren_APC	APOC1	ENSG00000130208	6146	30	30	1	-0.0020766258239746	-0.1394997239112854	0.9672972559928894	-0.0003063480059305	0.0010373475951341	-0.0082778289952936	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.706542557526489	-0.1312218949159918	False	False
IBD_stromal	APOE	ENSG00000130203	6144	30	30	7	-0.0009178093750961	-0.0739098787307739	1.253756403923035	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.8730051590462427	-0.0620898466780394	False	False
IBD_myeloid	CD44	ENSG00000026508	457	30	30	16	-0.0014020316302776	-0.0540319196879863	0.9550800323486328	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-2.4800903162056227	-0.0708108226943294	False	False
IBD_epithelial	APOC1	ENSG00000130208	6146	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	APOE	ENSG00000130203	6144	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	LPL	ENSG00000175445	13577	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	PLIN2	ENSG00000147872	8901	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	LAMP3	ENSG00000078081	1404	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CTSL	ENSG00000135047	6899	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CD44	ENSG00000026508	457	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CHI3L1	ENSG00000133048	6605	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CD300E	ENSG00000186407	15493	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CD300LF	ENSG00000186074	15420	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	UGCG	ENSG00000148154	8924	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	GBA2	ENSG00000070610	1117	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	GPNMB	ENSG00000136235	7137	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	MSR1	ENSG00000038945	554	30	30	0				0.000135829548041	0.0004366928323041	0.0123068067555626	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	LPL	ENSG00000175445	13577	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	PLIN2	ENSG00000147872	8901	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	ACSL3	ENSG00000123983	5378	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	LAMP3	ENSG00000078081	1404	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	CD300E	ENSG00000186407	15493	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	CD300LF	ENSG00000186074	15420	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	GPNMB	ENSG00000136235	7137	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_stromal	MSR1	ENSG00000038945	554	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	LPL	ENSG00000175445	13577	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	LAMP3	ENSG00000078081	1404	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	CHI3L1	ENSG00000133048	6605	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	LGALS8	ENSG00000116977	4608	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	GBA2	ENSG00000070610	1117	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	MSR1	ENSG00000038945	554	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	APOC1	ENSG00000130208	6146	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	APOE	ENSG00000130203	6144	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	LPL	ENSG00000175445	13577	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	PLIN2	ENSG00000147872	8901	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	LAMP3	ENSG00000078081	1404	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	CTSL	ENSG00000135047	6899	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	CD300E	ENSG00000186407	15493	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	CD300LF	ENSG00000186074	15420	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	GPNMB	ENSG00000136235	7137	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	FABP5	ENSG00000164687	11227	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_keratinocyte	MSR1	ENSG00000038945	554	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	APOC1	ENSG00000130208	6146	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	LPL	ENSG00000175445	13577	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	LAMP3	ENSG00000078081	1404	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	CHI3L1	ENSG00000133048	6605	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	CD300LF	ENSG00000186074	15420	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	FABP5	ENSG00000164687	11227	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	MSR1	ENSG00000038945	554	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	APOC1	ENSG00000130208	6146	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	LPL	ENSG00000175445	13577	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	PLIN2	ENSG00000147872	8901	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	CTSL	ENSG00000135047	6899	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	CHI3L1	ENSG00000133048	6605	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	CD300E	ENSG00000186407	15493	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	CD300LF	ENSG00000186074	15420	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	GBA2	ENSG00000070610	1117	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	GPNMB	ENSG00000136235	7137	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	FABP5	ENSG00000164687	11227	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	MSR1	ENSG00000038945	554	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
psoriasis_dendritic	SCARB2	ENSG00000138760	7621	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	APOC1	ENSG00000130208	6146	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	APOE	ENSG00000130203	6144	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	LPL	ENSG00000175445	13577	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	PLIN2	ENSG00000147872	8901	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	LAMP3	ENSG00000078081	1404	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	CD300E	ENSG00000186407	15493	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	CD300LF	ENSG00000186074	15420	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	LGALS8	ENSG00000116977	4608	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	GBA2	ENSG00000070610	1117	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	GPNMB	ENSG00000136235	7137	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	FABP5	ENSG00000164687	11227	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_acinar	MSR1	ENSG00000038945	554	30	30	0				-9.347846110661824e-05	0.0010211506139933	-0.0096642198060483	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	APOC1	ENSG00000130208	6146	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	LPL	ENSG00000175445	13577	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	PLIN2	ENSG00000147872	8901	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	LAMP3	ENSG00000078081	1404	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	CTSB	ENSG00000164733	11238	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	CD44	ENSG00000026508	457	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	CHI3L1	ENSG00000133048	6605	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	CD300E	ENSG00000186407	15493	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	CD300LF	ENSG00000186074	15420	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	GPNMB	ENSG00000136235	7137	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	FABP5	ENSG00000164687	11227	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_duct	MSR1	ENSG00000038945	554	30	30	0				-2.832214037577311e-06	0.0005748807780173	-0.0007546138115382	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	LPL	ENSG00000175445	13577	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	ACSL3	ENSG00000123983	5378	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	LAMP3	ENSG00000078081	1404	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	CHI3L1	ENSG00000133048	6605	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	CD300E	ENSG00000186407	15493	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	UGCG	ENSG00000148154	8924	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	GBA2	ENSG00000070610	1117	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
sjogren_APC	FABP5	ENSG00000164687	11227	30	30	0				-0.0003063480059305	0.0010373475951341	-0.0082778289952936	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	APOC1	ENSG00000130208	6146	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	LPL	ENSG00000175445	13577	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	PLIN2	ENSG00000147872	8901	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	LAMP3	ENSG00000078081	1404	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	CTSL	ENSG00000135047	6899	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	CHI3L1	ENSG00000133048	6605	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	CD300E	ENSG00000186407	15493	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	CD300LF	ENSG00000186074	15420	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	GPNMB	ENSG00000136235	7137	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_acinar	MSR1	ENSG00000038945	554	30	30	0				-2.3672481377919517e-05	0.0007598105536372	-0.000811569353876	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	APOC1	ENSG00000130208	6146	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	APOE	ENSG00000130203	6144	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	LPL	ENSG00000175445	13577	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	PLIN2	ENSG00000147872	8901	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	ACSL3	ENSG00000123983	5378	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	LAMP3	ENSG00000078081	1404	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	CD300E	ENSG00000186407	15493	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	CD300LF	ENSG00000186074	15420	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	GBA2	ENSG00000070610	1117	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	GPNMB	ENSG00000136235	7137	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	FABP5	ENSG00000164687	11227	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_ductal	MSR1	ENSG00000038945	554	30	30	0				-1.4826655387878418e-05	0.000674605583154	0.0102326707060759	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	APOC1	ENSG00000130208	6146	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	APOE	ENSG00000130203	6144	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	LPL	ENSG00000175445	13577	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	ACSL3	ENSG00000123983	5378	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	LAMP3	ENSG00000078081	1404	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	CD300E	ENSG00000186407	15493	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	CD300LF	ENSG00000186074	15420	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	GBA2	ENSG00000070610	1117	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	FABP5	ENSG00000164687	11227	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_stellate	MSR1	ENSG00000038945	554	30	30	0				-8.48288337389628e-05	0.0011080274369903	-0.0069835771602811	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	APOC1	ENSG00000130208	6146	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	APOE	ENSG00000130203	6144	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	LPL	ENSG00000175445	13577	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	ACSL3	ENSG00000123983	5378	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	LAMP3	ENSG00000078081	1404	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	CTSB	ENSG00000164733	11238	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	CHI3L1	ENSG00000133048	6605	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	CD300E	ENSG00000186407	15493	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	CD300LF	ENSG00000186074	15420	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	GPNMB	ENSG00000136235	7137	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	MSR1	ENSG00000038945	554	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
t1d_endothelial	SCARB2	ENSG00000138760	7621	30	30	0				0.0001220429937044	0.0007119963500216	0.0063570471742423	token_not_detected_in_selected_disease_cells			False	False
