file	path	size_bytes	sha256
Sample167.txt	data/raw/E-MTAB-12260/samples/Sample167.txt	146983	73771c7d7ec2b479740a95d9710639c73d44cdd8c7fdc614a2fc8ce4ada10040
Sample168.txt	data/raw/E-MTAB-12260/samples/Sample168.txt	145856	e73dcf60eb71b8917024257a6dec83fa84093abf1b51541ec7e1bcc7482244d2
Sample169.txt	data/raw/E-MTAB-12260/samples/Sample169.txt	147044	4f5d7cb10bb4e5319d25f8cd0c0cbc81f4005f488b45b2789ee1d13da08ff0ea
Sample17.txt	data/raw/E-MTAB-12260/samples/Sample17.txt	149280	6e887f0945ad829ab248a0cc5eaa44749b34acc8e7d0b119c8a4b2d2fca1b467
Sample170.txt	data/raw/E-MTAB-12260/samples/Sample170.txt	148141	b08a16eabde6089aab06d39f43501b741cf00faaf5eb5ebdc6abcb7891a4538c
Sample171.txt	data/raw/E-MTAB-12260/samples/Sample171.txt	147269	c2b40af79d72df584e2f74c97dcb7853391c27a78ca610f8d2b36eed36e8361b
Sample172.txt	data/raw/E-MTAB-12260/samples/Sample172.txt	147906	cb465ad902fc822bd19db7ded32225afd08fc5e006f5c4032df50836ce07c84b
Sample173.txt	data/raw/E-MTAB-12260/samples/Sample173.txt	147570	1c414e5e9b8708829718bd720d28b2d0efd6d963a53816d4c23068321f063b8b
Sample174.txt	data/raw/E-MTAB-12260/samples/Sample174.txt	148376	21d2117e5dea31f1720245293b2eb0ab6ce8d56af68927b688af60eff0e0676c
Sample175.txt	data/raw/E-MTAB-12260/samples/Sample175.txt	147000	c8852da235b1bf4ae138a35b715f624a8fea2ba7c96b66c8edc3a1596c35ec16
Sample176.txt	data/raw/E-MTAB-12260/samples/Sample176.txt	147224	fb1dc29f040977a6d91d1d8cb0f566f31fdfb0aada27014f7e6e5fbbc77e7139
Sample177.txt	data/raw/E-MTAB-12260/samples/Sample177.txt	146554	d09713b3a3b835d56f45c1bddfe0e6a01611f0520793c1cb7142953c19151a03
Sample178.txt	data/raw/E-MTAB-12260/samples/Sample178.txt	146844	380d12037b4bc5beb6e3d05819141b44b3dacde66aa3c2bee2788b898d0b1122
Sample179.txt	data/raw/E-MTAB-12260/samples/Sample179.txt	147421	424f78787e06f7dcf64e18f4af9aacb4ffc2c5d6398f8c2c640a45dbd0f3ee0a
Sample18.txt	data/raw/E-MTAB-12260/samples/Sample18.txt	151661	93f2be629bff41e400042ee2230d63c491850025e245b5b6982c3841efcf6814
Sample180.txt	data/raw/E-MTAB-12260/samples/Sample180.txt	146466	3aa309bd29847a6467b4b296fb92eee38d531e52ab7ffdb2e2836ee78ff1a046
Sample181.txt	data/raw/E-MTAB-12260/samples/Sample181.txt	153100	0774710a62d4b281f498a364c67e0c6f8d8f5b715fa47df8ac39a1185266062c
Sample182.txt	data/raw/E-MTAB-12260/samples/Sample182.txt	146455	a66e3e7a5f5dcffeb7780f6ee34e5bcf338f9f68e66624419da34ef96b1f783d
Sample183.txt	data/raw/E-MTAB-12260/samples/Sample183.txt	146698	7230739218050d045a3fccb8c95cdd7b049673cb57c1a8ef0fa87a69ec728b89
Sample184.txt	data/raw/E-MTAB-12260/samples/Sample184.txt	147508	e3e6b6fa054ed9efa0e26013241d5ef6ae176dc8bd3e8f0d02a27d4858ba2c48
Sample185.txt	data/raw/E-MTAB-12260/samples/Sample185.txt	145957	5386b97628c010c9e2f6127cf77db6b4532faef75160c3bbe83e0e390ef92471
Sample186.txt	data/raw/E-MTAB-12260/samples/Sample186.txt	147331	e1e06f59c5b137419960c1a94c756c9e797d8737678cd2652a71bae2872e12ea
Sample187.txt	data/raw/E-MTAB-12260/samples/Sample187.txt	146909	42c559c2149f5d59ba04f609cce678f008e5b2bc7de2aeac5459d3386dbc05df
Sample188.txt	data/raw/E-MTAB-12260/samples/Sample188.txt	147597	f731a07c703b9913fa53d5478be7ebe664eeda40b922794f3339a6728118ba2b
Sample189.txt	data/raw/E-MTAB-12260/samples/Sample189.txt	147269	7df34511db7c9ee6e081d5721058d9cd3a25d5a16829b88c0133481f2e486a2a
Sample19.txt	data/raw/E-MTAB-12260/samples/Sample19.txt	148324	3eeda3e4ea03d134a3ce3a6b52125ea9a7759885b7c559b60d9349ab67ea7cf6
Sample190.txt	data/raw/E-MTAB-12260/samples/Sample190.txt	147265	d7850566710c187f9064b0938938b8d064abc5b7d5857d07ec699ebc08450efe
Sample191.txt	data/raw/E-MTAB-12260/samples/Sample191.txt	147538	3bca6eba66cbec7c02868a4df3b814f9b154bad916fd54ff9c9c07c2dad32beb
Sample192.txt	data/raw/E-MTAB-12260/samples/Sample192.txt	146982	9dd76b128faf792b81b2804b0dff1d2b84f0c967a28e307c87d5e60be5c1b970
Sample193.txt	data/raw/E-MTAB-12260/samples/Sample193.txt	147294	3e1835292afb6e3743a6733e152939ebbbccdb5f82ebb7bea7950cba25e6f1c7
Sample194.txt	data/raw/E-MTAB-12260/samples/Sample194.txt	146581	3f865670d366de082fd0c2cead2c395f898df7df05edc8a1c9e4023f902db6e1
Sample195.txt	data/raw/E-MTAB-12260/samples/Sample195.txt	147234	23b5615349a9d1896ca3755e2299b88f94a6c193bd0c708e483673d7be42bf30
Sample196.txt	data/raw/E-MTAB-12260/samples/Sample196.txt	147246	354dde4aee3b8b76d80574741fa154fb8d9d38a298b60dfbd58c7f12ec627ec7
Sample197.txt	data/raw/E-MTAB-12260/samples/Sample197.txt	145549	5b519ce56a6d9cd39b09d26c17521945fd7121f9e8f2d4c32a7565b44550eb4c
Sample198.txt	data/raw/E-MTAB-12260/samples/Sample198.txt	146220	4f5cb4abb9e9246c927d54fb717d34cfdf276d3e7754b28c325ba34227b7da3e
Sample199.txt	data/raw/E-MTAB-12260/samples/Sample199.txt	148163	da7987c5d12f6dfab03b0d24d1aeb51fc7a71c2da75ec09a2ce70c2c35266016
Sample2.txt	data/raw/E-MTAB-12260/samples/Sample2.txt	148309	587af616bd3587eb6cb497e5de98375de86f9b877a12cc2d2a084d543cf0a11c
Sample20.txt	data/raw/E-MTAB-12260/samples/Sample20.txt	149258	58aa710125c05ef1075a80771e49694de5bcffdbaf99cb1bc5bbac61edd2d1af
Sample200.txt	data/raw/E-MTAB-12260/samples/Sample200.txt	145582	5a47b10c94f9b0cf02b084b95a4b8f4f6819d5e2e624e3c4dd4f6e404a72ea85
Sample201.txt	data/raw/E-MTAB-12260/samples/Sample201.txt	146354	90ad424d900a11f7f3146cb58d4b7f4edb461cdfe9c3a6a2c14ce378fffbc302
Sample202.txt	data/raw/E-MTAB-12260/samples/Sample202.txt	147597	1edf16a2ac1b956a062c1397bc370a318b753021169ba194ed9a75d75a835e08
Sample203.txt	data/raw/E-MTAB-12260/samples/Sample203.txt	164309	03469b5dc7ae5b3ebf34c279ca77f2d553dc743320e434207f430b2087ebc186
Sample21.txt	data/raw/E-MTAB-12260/samples/Sample21.txt	149299	9015f70fcb8267335a4d588cc66f24b7cd3a9d1b45b8f735dcc8bf703e4e72ed
Sample22.txt	data/raw/E-MTAB-12260/samples/Sample22.txt	147995	f38ace18e4eabf4e4ab378613c87728edbd1fce355025859aaac976e1fcc1649
Sample23.txt	data/raw/E-MTAB-12260/samples/Sample23.txt	148685	4c96237fdb60b6abc8c2ab48982e0c177852c5fd0649b8ac6341198890157dfe
Sample24.txt	data/raw/E-MTAB-12260/samples/Sample24.txt	147741	706d7e6f349a831a3694f87b296972daa4004bb36f52fcc0a3c493880696cbdb
Sample25.txt	data/raw/E-MTAB-12260/samples/Sample25.txt	149015	48187ab188d3ac18e74991fdf4ef2b5e3d387cefdb20a0debfe01a130ed05a1b
Sample26.txt	data/raw/E-MTAB-12260/samples/Sample26.txt	148822	3fcd0d68439a06ecdbe449e3caa88cbf510ca34dedc8e75f97b48cc9b1087b1d
Sample27.txt	data/raw/E-MTAB-12260/samples/Sample27.txt	159792	d45442456e8279a6f2fa12e39f74b2967441bf336061b9ca2085c62baa53eadc
Sample28.txt	data/raw/E-MTAB-12260/samples/Sample28.txt	161145	09b34e9b777073f0edcd9392fbc0eb2970635c1311d8239cac43543851aae72b
Sample29.txt	data/raw/E-MTAB-12260/samples/Sample29.txt	145495	0814713fc15ccbd7aad6dc410c4de1d685d8eba0e49e88af9d5332bc0d180ff9
Sample3.txt	data/raw/E-MTAB-12260/samples/Sample3.txt	149435	d6c1458c494c845cd2ff0bf779791aef2cfd316ededc197c14f8462ee3192684
Sample30.txt	data/raw/E-MTAB-12260/samples/Sample30.txt	146381	668b05828c181ef240c316ead5aca41321de77c8e41000e93de90d676673ea41
Sample31.txt	data/raw/E-MTAB-12260/samples/Sample31.txt	146699	86c9669ef05256fbf7afd909e4b9a223d946fdf9ed94cec756b3d34948c346c5
Sample32.txt	data/raw/E-MTAB-12260/samples/Sample32.txt	147753	c80b7264e1ad367c30b8c80f239d94d2baf0da563e55942018bdaec53d4ccd85
Sample33.txt	data/raw/E-MTAB-12260/samples/Sample33.txt	147985	4ee3528fd0690cf4fd29f21a0ca9d96df05eb5c395c7c0c169bbb383b53a207a
Sample34.txt	data/raw/E-MTAB-12260/samples/Sample34.txt	148847	5b579c804bc08d9305a77834e57d42f97f6614e8f4019b5968d04be77b0e6dfe
Sample35.txt	data/raw/E-MTAB-12260/samples/Sample35.txt	148213	e574264173b434a2f1072ae713d97cbc5056c439ed936cb242118a28a6f795b6
Sample36.txt	data/raw/E-MTAB-12260/samples/Sample36.txt	147940	9720e29574a2df256ac405c046560de1909539d153b31c11d307b9b6aca3db9d
Sample37.txt	data/raw/E-MTAB-12260/samples/Sample37.txt	147303	86d27eadc25128289ca108a29beb5fa89793926c0cb7e6c7a2e66f1ecae0435e
Sample38.txt	data/raw/E-MTAB-12260/samples/Sample38.txt	145751	415b015f4ad736ea4a2016d93881f7c75653bfe838095fe42d2daecf7da9c753
Sample39.txt	data/raw/E-MTAB-12260/samples/Sample39.txt	150274	e877dc708374d65514972551cbb3219065a3b82d286cda1cb37858f481e5a681
Sample4.txt	data/raw/E-MTAB-12260/samples/Sample4.txt	154097	139fd365a3762d030d8b6bc9521ea159279f603e52b22ff326bd1c9c6b90ea50
Sample40.txt	data/raw/E-MTAB-12260/samples/Sample40.txt	152653	539e508532dd6fda8b21970cc087b5f5f825d40e05d86e409b6901d857ae3890
Sample41.txt	data/raw/E-MTAB-12260/samples/Sample41.txt	151112	182e5d9a215a7eb6f708318aeb0ad6e610af08245d99bc3e3b5b3eb56f1cb72f
Sample42.txt	data/raw/E-MTAB-12260/samples/Sample42.txt	148796	694c9920a94e543d9b21b8be1c9ac99a5d75e6702bbb3b53b00f2d9a400254b1
Sample43.txt	data/raw/E-MTAB-12260/samples/Sample43.txt	147692	078be9e74b593a5bbd7a84542971c262887e6e550b7e685ccd8a075091cccc15
Sample44.txt	data/raw/E-MTAB-12260/samples/Sample44.txt	147732	f5993d6aae3db745de297f851fb0c7837a62dbd7d0a2983d733554fd4d189543
Sample45.txt	data/raw/E-MTAB-12260/samples/Sample45.txt	146820	06cf6a67d092943f663e67aa09b8cbc1b6c1bb8fbc709d35d80fadc27d3e58f1
Sample46.txt	data/raw/E-MTAB-12260/samples/Sample46.txt	148093	9bd65827adc309f1adffb36fd31d37ec86cac9fe89d19dd11c2789f86cada0cb
Sample47.txt	data/raw/E-MTAB-12260/samples/Sample47.txt	147982	ed4a3b33d69d214d71a2b50f591ec44c1013befb4b5a7e5b6d2f3c99686b3eaa
Sample48.txt	data/raw/E-MTAB-12260/samples/Sample48.txt	148460	de4c0d56f3855863d1b0f63dd7bf5c112a5c2c459b655f2338b8db5e45c3477d
Sample49.txt	data/raw/E-MTAB-12260/samples/Sample49.txt	146785	7becdb8f0382f662623eaeedb418c9b3ee7d3533977e2dfc971040c03daa198e
Sample5.txt	data/raw/E-MTAB-12260/samples/Sample5.txt	154529	f045a8f4d25a052f26bf3fc72ac255f1cab5cd184d1f2ef34b86378e38751e81
Sample50.txt	data/raw/E-MTAB-12260/samples/Sample50.txt	146765	59cf1ab1d2ff5901517ef0befd18fd8ecb66f3310f7e120c4622fe3f13b86b46
Sample51.txt	data/raw/E-MTAB-12260/samples/Sample51.txt	148174	01b52bd9a303e932c9993cbf68ab8601f9105dfb1238dee95ca2b32fb9023ce2
Sample52.txt	data/raw/E-MTAB-12260/samples/Sample52.txt	147921	9189415370421a3c0d44a4baa6354af34e952963a1bc1dc30f667ef45a644e83
Sample53.txt	data/raw/E-MTAB-12260/samples/Sample53.txt	148862	67638827266b59e5220ebdc2ed878ea529b6e09ac67b4c618c259e1eb2d8ee1c
Sample54.txt	data/raw/E-MTAB-12260/samples/Sample54.txt	147881	21fd763337dcd9664e3bd0f0b9a7e78032193e819f8308c27637e944bb3ccb9c
Sample55.txt	data/raw/E-MTAB-12260/samples/Sample55.txt	146336	90a84ceee1e4e64fa026c37bac51e2abe50c186e5101b8310503e73622f2ac40
Sample56.txt	data/raw/E-MTAB-12260/samples/Sample56.txt	146467	0ce8704f769b0373e4997c816aca4d1c7ea4ab20acc4b9c8f2ce7c90cd19516f
Sample57.txt	data/raw/E-MTAB-12260/samples/Sample57.txt	145607	8f9f624a22a7cb4f90385cc7111d49854a32b272fad5bfa65bdbe391d9cce606
Sample58.txt	data/raw/E-MTAB-12260/samples/Sample58.txt	148492	4ad8b791b787c0247a8017b94c8e8dba249a62172c0089b81a7c5215ce6bd650
Sample59.txt	data/raw/E-MTAB-12260/samples/Sample59.txt	147468	237db4296f241baec5a3885f3d094a665fe20bea4871d545a8a40df6db1b4cdc
Sample6.txt	data/raw/E-MTAB-12260/samples/Sample6.txt	161844	9e20beeea5e7f4b2089c0821ae233af781e0e09cdb5b7628b7c8d56bc18b8082
Sample60.txt	data/raw/E-MTAB-12260/samples/Sample60.txt	146152	575a7104ed8b8ec8216231432c6f588e979385e1a02a433101dba76ec692933d
Sample61.txt	data/raw/E-MTAB-12260/samples/Sample61.txt	145164	0faa9cb0e5e67b2de7614f13152cf81448bd482dec60dbfb2208e89d7ddf9212
Sample62.txt	data/raw/E-MTAB-12260/samples/Sample62.txt	146057	b010d80d5c9618ecccac5aed246ae0909af0147e44ad97dde343e3dc76b33c73
Sample63.txt	data/raw/E-MTAB-12260/samples/Sample63.txt	148038	296890e52277ac681e7885d7f7a69d719d0f746cc98e34ea79b26e1d3ca5fd2e
Sample64.txt	data/raw/E-MTAB-12260/samples/Sample64.txt	147860	b2339ce47147f3a7d7d23bdeea57e490832399c350036341a4e19f2ac1c51538
Sample65.txt	data/raw/E-MTAB-12260/samples/Sample65.txt	147613	22d78eaf7af3e96a87cd4c0a1e1fb1fe14e44d2fb71cc0e486e13dc943e94c6f
Sample66.txt	data/raw/E-MTAB-12260/samples/Sample66.txt	146302	4c706f00a648d8aef99b50e00a22818ac44713536f11b316beeec59e3e7bcd2b
Sample68.txt	data/raw/E-MTAB-12260/samples/Sample68.txt	150559	21641ce8dcdefea3f1bc186754bcccfc466a144514a1bbaa0b5605358f84d413
Sample69.txt	data/raw/E-MTAB-12260/samples/Sample69.txt	146558	83c801a8115e5a1859e027e300e501cf59f0690e47bb0a59c37470453c1e1038
Sample7.txt	data/raw/E-MTAB-12260/samples/Sample7.txt	149222	7406e5742b44378c7bfda08b383c972de2bddc904f42792a361a19421eb4281a
Sample70.txt	data/raw/E-MTAB-12260/samples/Sample70.txt	146961	dc3b460ecbd6a88aa4a07a1dbccd31ee73fd5e55d6f55ac0f14baf5b6c3922de
Sample71.txt	data/raw/E-MTAB-12260/samples/Sample71.txt	148242	22fc0173f9383ca39dc4a4d363e5b6ffd0b99a50ec6eb75b829ba103b79b0256
Sample72.txt	data/raw/E-MTAB-12260/samples/Sample72.txt	147167	c84738d14acfa5ad596fbf596c8354cbcb6a91f8b485f2594ce66f672b5b9590
