truth	pathology	severity	replicate	seed	n	n_relapse	n_no_relapse	primary_auc	primary_hedges_g	auc_ci_low	auc_ci_high	residual_auc_steroid_dmt	batch_guard_flag	module_coverage_flag	primary_pass	guarded_clean_pass	mechanical_status	batch_metadata_auc	batch_spearman_with_score	batch_auc_attenuation	existing_batch_flag_recomputed	batch_response_p	batch_corr_p	calibrated_batch_flag_q10	calibrated_guarded_clean_pass	lead	b_plasma_auc	b_plasma_hedges_g	b_plasma_auc_ci_low	b_plasma_auc_ci_high	t_cell_auc	t_cell_hedges_g	b_plasma_residual_auc	t_cell_residual_auc	coverage_flag	raw_pass	composition_adjusted_pass
synthetic_null	missing_postpartum_timepoint	0.0	10	45155	60	30.0	30.0	0.5244444444444445	0.2013766817007799	0.393954857248795	0.6797047132050529	0.5355555555555556	True	False	False	False	SCOREABLE	0.5833333333333333	0.366581093172515	-0.04888888888888887	True	0.39215686274509803	0.0196078431372549	True	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	11	45156	60	30.0	30.0	0.4155555555555555	-0.2535970474897526	0.2474374057315234	0.549044774159664	0.5833333333333334	True	False	False	False	SCOREABLE	0.6333333333333333	0.08739489822867529	-0.19111111111111112	True	0.0392156862745098	0.5882352941176471	True	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	12	45157	60	30.0	30.0	0.5444444444444444	0.1003472620648408	0.3939322721931417	0.6831455833863023	0.54	False	False	False	False	SCOREABLE	0.5	0.054379047786731284	-0.0011111111111111738	False	1.0	0.6666666666666666	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	13	45158	60	30.0	30.0	0.3377777777777778	-0.6235607485785232	0.2103291697494596	0.4712053571428571	0.6777777777777778	False	False	False	False	SCOREABLE	0.5166666666666667	-0.1576588870372558	-0.32	False	0.803921568627451	0.3137254901960784	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	14	45159	60	30.0	30.0	0.4155555555555555	-0.3268293877088402	0.3058869422815474	0.5679772727272728	0.5766666666666667	True	False	False	False	SCOREABLE	0.6833333333333333	0.0009760356428697191	-0.17222222222222217	True	0.0392156862745098	1.0	True	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	15	45160	60	30.0	30.0	0.5444444444444444	0.1727555074125308	0.4181960814422809	0.6998018321448435	0.5244444444444445	True	False	False	False	SCOREABLE	0.6	0.165899144357406	0.02111111111111108	True	0.1568627450980392	0.19607843137254902	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	16	45161	60	30.0	30.0	0.4733333333333333	-0.1197739109420149	0.3416261817226891	0.6162958843159067	0.5044444444444445	False	False	False	False	SCOREABLE	0.5333333333333333	-0.09259487126924985	-0.048888888888888926	False	0.8431372549019608	0.47058823529411764	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	17	45162	60	30.0	30.0	0.4266666666666667	-0.2580294334791134	0.3099185681216931	0.5859336349924587	0.5755555555555556	False	False	False	False	SCOREABLE	0.5	-0.12429496636967151	-0.14444444444444443	False	1.0	0.6078431372549019	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	18	45163	60	30.0	30.0	0.42	-0.3111374950906549	0.2602345262740493	0.5814331664812756	0.6166666666666667	False	False	False	False	SCOREABLE	0.5166666666666666	0.10443581378705995	-0.15777777777777774	False	1.0	0.5490196078431373	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	19	45164	60	30.0	30.0	0.4033333333333333	-0.4359935021307859	0.2615392471091	0.5405315732062056	0.5977777777777777	True	False	False	False	SCOREABLE	0.6166666666666667	-0.12999409553717406	-0.17888888888888888	True	0.058823529411764705	0.4117647058823529	True	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	20	45165	60	30.0	30.0	0.5088888888888888	0.08211035262765	0.3503682762143961	0.6601736111111112	0.5355555555555556	False	False	False	False	SCOREABLE	0.5833333333333333	-0.25474530278899665	0.006666666666666599	False	0.35294117647058826	0.11764705882352941	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	21	45166	60	30.0	30.0	0.5044444444444445	0.0371377753908525	0.373466944801027	0.6408772560607933	0.5211111111111111	False	False	False	False	SCOREABLE	0.5333333333333333	0.048119206119718184	-0.012222222222222245	False	0.7843137254901961	0.7450980392156863	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	22	45167	60	30.0	30.0	0.5088888888888888	-0.0148108706269186	0.3584558823529412	0.6505347222222222	0.5077777777777778	False	False	False	False	SCOREABLE	0.5166666666666666	-0.2957387997895249	-0.0033333333333334103	False	1.0	0.09803921568627451	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	23	45168	60	30.0	30.0	0.4977777777777777	-0.0924234916136859	0.3619534532563025	0.6228957621326042	0.5	False	False	False	False	SCOREABLE	0.5666666666666667	0.009623841223943636	-0.007777777777777772	False	0.4117647058823529	0.9803921568627451	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	24	45169	60	30.0	30.0	0.3244444444444444	-0.5646710971624932	0.1878851771025684	0.4405728587319243	0.6733333333333333	False	False	False	False	SCOREABLE	0.5833333333333333	0.1786145226451586	-0.34111111111111114	False	0.21568627450980393	0.3137254901960784	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	25	45170	60	30.0	30.0	0.4188888888888888	-0.1588233213683862	0.2670765993265993	0.5691619047619048	0.5877777777777777	False	False	False	False	SCOREABLE	0.5	-0.040784285840048465	-0.16222222222222227	False	1.0	0.7450980392156863	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	26	45171	60	30.0	30.0	0.5822222222222222	0.1418574302373365	0.4003510101010101	0.7284511784511785	0.5811111111111111	False	False	False	False	SCOREABLE	0.5166666666666666	0.10495819565594053	-0.005555555555555536	False	1.0	0.5098039215686274	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	27	45172	60	30.0	30.0	0.4833333333333333	-0.0167959685181745	0.3323331616300366	0.6274272725868248	0.5355555555555556	False	False	False	False	SCOREABLE	0.5333333333333333	0.10971178995295747	-0.037777777777777743	False	0.8235294117647058	0.37254901960784315	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	28	45173	60	30.0	30.0	0.4622222222222222	-0.01874172977409	0.3060232469298097	0.6241863075196409	0.5366666666666666	False	False	False	False	SCOREABLE	0.5166666666666667	-0.02418081089528463	-0.07333333333333336	False	0.7647058823529411	0.8431372549019608	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	29	45174	60	30.0	30.0	0.3866666666666666	-0.3601519071843992	0.2620615478011283	0.5336277246145668	0.5722222222222222	False	False	False	False	SCOREABLE	0.5833333333333333	-0.07320267321522893	-0.2444444444444444	False	0.35294117647058826	0.5098039215686274	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	30	45175	60	30.0	30.0	0.4411111111111111	-0.1452577801854191	0.3075757575757576	0.5961050999426972	0.5588888888888889	False	False	False	False	SCOREABLE	0.5333333333333333	0.03279401690785933	-0.11888888888888893	False	0.8235294117647058	0.7843137254901961	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	31	45176	60	30.0	30.0	0.5688888888888889	0.2110037888273355	0.43662319243604	0.7002319004524887	0.5666666666666667	False	False	False	False	SCOREABLE	0.5833333333333334	-0.1727583087879403	-0.01666666666666672	False	0.29411764705882354	0.17647058823529413	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	32	45177	60	30.0	30.0	0.4733333333333333	-0.1060348465065614	0.337945039794764	0.6231435448232324	0.5422222222222223	False	False	False	False	SCOREABLE	0.5	0.041253625637391725	-0.05444444444444446	False	1.0	0.8823529411764706	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	33	45178	60	30.0	30.0	0.4733333333333333	-0.0693098249431226	0.3147297902646983	0.6231954966329968	0.5444444444444444	False	False	False	False	SCOREABLE	0.5333333333333333	0.14243285011436582	-0.06111111111111117	False	0.8235294117647058	0.23529411764705882	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	34	45179	60	30.0	30.0	0.4955555555555556	0.0779268808647971	0.3415247715247715	0.6309106301106302	0.5011111111111111	False	False	False	False	SCOREABLE	0.5	0.07574224513151857	-0.009999999999999953	False	1.0	0.6078431372549019	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	35	45180	60	30.0	30.0	0.5011111111111111	0.0136934314872808	0.3518368977673325	0.6619419642857143	0.5066666666666667	True	False	False	False	SCOREABLE	0.6	0.0	0.0	True	0.1568627450980392	1.0	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	36	45181	60	30.0	30.0	0.4933333333333333	-0.1455914001811154	0.3336106710411493	0.6274522569444444	0.5011111111111111	False	False	False	False	SCOREABLE	0.5	0.05208461508895305	-0.019999999999999962	False	1.0	0.7647058823529411	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	37	45182	60	30.0	30.0	0.4677777777777778	-0.0775504611968414	0.312995337995338	0.6309897321428573	0.5322222222222223	False	False	False	False	SCOREABLE	0.55	-0.03416124750044017	-0.0633333333333333	False	0.5294117647058824	0.6470588235294118	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	38	45183	60	30.0	30.0	0.5244444444444445	0.0452894973535957	0.3883716517857143	0.6837922771333229	0.54	False	False	False	False	SCOREABLE	0.5166666666666666	0.09827082012234119	0.0	False	1.0	0.47058823529411764	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	39	45184	60	30.0	30.0	0.5377777777777778	0.0761224123412178	0.3971548953433012	0.6825611213698171	0.5422222222222223	False	False	False	False	SCOREABLE	0.5333333333333333	0.21557404341633749	-0.007777777777777772	False	0.8235294117647058	0.09803921568627451	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	40	45185	60	30.0	30.0	0.4477777777777778	-0.1959352807338783	0.2848905723905723	0.5846000000000001	0.5511111111111111	False	False	False	False	SCOREABLE	0.55	-0.07029310351269412	-0.1044444444444444	False	0.43137254901960786	0.6666666666666666	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	41	45186	60	30.0	30.0	0.5	-0.0770982241644708	0.3579728504923165	0.646029411764706	0.51	False	False	False	False	SCOREABLE	0.55	-0.07414478041749928	-0.007777777777777772	False	0.39215686274509803	0.6078431372549019	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	42	45187	60	30.0	30.0	0.6011111111111112	0.3579644187227234	0.4451952611372901	0.7497434765741402	0.5966666666666667	False	False	False	False	SCOREABLE	0.5	-0.03272106016140837	0.0011111111111111738	False	1.0	0.7450980392156863	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	43	45188	60	30.0	30.0	0.4811111111111111	-0.0348086348418291	0.3760013640873016	0.5973722241300367	0.5022222222222222	False	False	False	False	SCOREABLE	0.5	-0.182558231855455	-0.03999999999999998	False	1.0	0.1568627450980392	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	44	45189	60	30.0	30.0	0.4922222222222222	-0.0712254863229707	0.3330882352941176	0.6363889169784609	0.5111111111111111	True	False	False	False	SCOREABLE	0.6166666666666667	0.020221303750227074	-0.022222222222222254	True	0.13725490196078433	0.9019607843137255	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	45	45190	60	30.0	30.0	0.6677777777777778	0.5971174122865968	0.5265204719708396	0.7757777066175288	0.6744444444444444	True	False	False	False	SCOREABLE	0.6166666666666667	0.1595933519088786	0.030000000000000027	True	0.11764705882352941	0.23529411764705882	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	46	45191	60	30.0	30.0	0.5777777777777777	0.3049884702108375	0.4118862779631689	0.7232700892857142	0.5911111111111111	True	False	False	False	SCOREABLE	0.6166666666666667	-0.10193941775175276	-0.010000000000000009	True	0.17647058823529413	0.49019607843137253	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	47	45192	60	30.0	30.0	0.4088888888888889	-0.1434905958978067	0.2445231706950457	0.5459121245828701	0.6011111111111112	True	False	False	False	SCOREABLE	0.65	0.13637977344940536	-0.1655555555555555	True	0.0392156862745098	0.35294117647058826	True	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	48	45193	60	30.0	30.0	0.4877777777777777	-0.0802327504351616	0.3592781176615993	0.6423754982387839	0.5344444444444445	False	False	False	False	SCOREABLE	0.5	0.06544212032281674	-0.023333333333333317	False	1.0	0.6274509803921569	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	49	45194	60	30.0	30.0	0.4411111111111111	-0.1836226186875046	0.28808988382153	0.5864683908045977	0.5488888888888889	False	False	False	False	SCOREABLE	0.5166666666666666	-0.054886395893473494	-0.12555555555555553	False	1.0	0.7254901960784313	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	50	45195	60	30.0	30.0	0.4833333333333333	0.0671247229511275	0.3231126444159178	0.617363243109628	0.5166666666666667	False	False	False	False	SCOREABLE	0.5166666666666667	-0.08762564958431733	-0.025555555555555498	False	0.8235294117647058	0.6078431372549019	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	51	45196	60	30.0	30.0	0.5122222222222222	0.0493558299011701	0.3448246606334841	0.6430537899253139	0.5088888888888888	False	False	False	False	SCOREABLE	0.5166666666666667	-0.2137583683143162	-0.01777777777777778	False	0.8627450980392157	0.11764705882352941	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	52	45197	60	30.0	30.0	0.6355555555555555	0.4397033930105774	0.4831488839285714	0.7678141025641025	0.61	False	False	False	False	SCOREABLE	0.5333333333333333	-0.023573500364223843	0.0033333333333332993	False	0.8235294117647058	0.8235294117647058	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	53	45198	60	30.0	30.0	0.57	0.2423310482482596	0.4387415824915825	0.7172729314992742	0.5866666666666667	False	False	False	False	SCOREABLE	0.5666666666666667	0.019421088495261172	0.0	False	0.49019607843137253	0.9019607843137255	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	54	45199	60	30.0	30.0	0.5188888888888888	0.0390187331274523	0.3705315806878307	0.6759632616487455	0.5077777777777778	False	False	False	False	SCOREABLE	0.5666666666666667	0.03464582840619709	0.004444444444444362	False	0.47058823529411764	0.7450980392156863	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	55	45200	60	30.0	30.0	0.4455555555555555	-0.1917536460079312	0.2987261172544658	0.6107463524130191	0.5411111111111111	False	False	False	False	SCOREABLE	0.5166666666666667	-0.23976688732412105	-0.1011111111111111	False	0.8235294117647058	0.0196078431372549	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	56	45201	60	30.0	30.0	0.5511111111111111	0.1154763708907762	0.3950066137566137	0.6842819940476191	0.5511111111111111	False	False	False	False	SCOREABLE	0.5166666666666666	0.09382154627370438	-0.0033333333333332993	False	1.0	0.4117647058823529	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	57	45202	60	30.0	30.0	0.5577777777777778	0.0923739020384905	0.4238758928571428	0.7166219486531987	0.5566666666666666	True	False	False	False	SCOREABLE	0.6	0.09985425258828601	-0.007777777777777772	True	0.17647058823529413	0.5098039215686274	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	58	45203	60	30.0	30.0	0.5088888888888888	0.0319047210857368	0.3657054353054353	0.6495151164421998	0.5233333333333333	False	False	False	False	SCOREABLE	0.5666666666666667	-0.023965020621188642	-0.005555555555555647	False	0.39215686274509803	0.8431372549019608	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	59	45204	60	30.0	30.0	0.6044444444444445	0.2520519347452255	0.4847643097643098	0.7394383322559793	0.6	False	False	False	False	SCOREABLE	0.5333333333333333	0.05774304734366183	0.0011111111111110628	False	0.803921568627451	0.7843137254901961	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	60	45205	60	30.0	30.0	0.4722222222222222	-0.1018788747913582	0.3278857142857143	0.6319993867787986	0.51	False	False	False	False	SCOREABLE	0.55	-0.14798656267914198	-0.053333333333333344	False	0.49019607843137253	0.21568627450980393	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	61	45206	60	30.0	30.0	0.4733333333333333	-0.0472517593291602	0.3243978494623655	0.6298533200227574	0.5055555555555555	False	False	False	False	SCOREABLE	0.5833333333333334	-0.054886395893473494	-0.041111111111111154	False	0.3137254901960784	0.7450980392156863	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	62	45207	60	30.0	30.0	0.4566666666666666	-0.0527534559974512	0.3254762128588215	0.6195816986832612	0.5322222222222223	False	False	False	False	SCOREABLE	0.5833333333333333	0.10110651875113537	-0.08444444444444443	False	0.29411764705882354	0.4117647058823529	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	63	45208	60	30.0	30.0	0.4688888888888889	-0.0470681316773465	0.3228804574527252	0.5938324611118728	0.51	True	False	False	False	SCOREABLE	0.6	0.04243931599840619	-0.05888888888888888	True	0.19607843137254902	0.7843137254901961	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	64	45209	60	30.0	30.0	0.5688888888888889	0.2869487329697356	0.4181733990147783	0.7142590470269373	0.5733333333333334	False	False	False	False	SCOREABLE	0.5166666666666667	-0.23591521041931587	-0.011111111111111072	False	0.7843137254901961	0.0196078431372549	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	65	45210	60	30.0	30.0	0.5111111111111111	0.1091064633098476	0.3555997412117204	0.6575637427002224	0.5044444444444445	True	False	False	False	SCOREABLE	0.6333333333333333	0.02507777763542184	0.0	True	0.09803921568627451	0.7647058823529411	True	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	66	45211	60	30.0	30.0	0.3988888888888889	-0.2779530978630294	0.2354609375	0.5517660371643096	0.6055555555555555	False	False	False	False	SCOREABLE	0.5166666666666667	0.20008730678829242	-0.2033333333333333	False	0.8431372549019608	0.17647058823529413	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	67	45212	60	30.0	30.0	0.5266666666666666	0.101330605959372	0.3993303696887388	0.6761817460317462	0.52	False	False	False	False	SCOREABLE	0.55	-0.24498494636029947	-0.025555555555555554	False	0.39215686274509803	0.09803921568627451	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	68	45213	60	30.0	30.0	0.4466666666666666	-0.14807270787823	0.3061167227833894	0.5810683662016995	0.5622222222222222	False	False	False	False	SCOREABLE	0.5166666666666667	-0.08569981113191474	-0.09666666666666668	False	0.8627450980392157	0.5490196078431373	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	69	45214	60	30.0	30.0	0.59	0.3520427437755529	0.4640212892817059	0.7319856263904339	0.57	False	False	False	False	SCOREABLE	0.5833333333333334	-0.08214535605238331	-0.004444444444444473	False	0.1568627450980392	0.5882352941176471	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	70	45215	60	30.0	30.0	0.6555555555555556	0.4511163179740742	0.5261004911210869	0.7851244343891403	0.64	False	False	False	False	SCOREABLE	0.5333333333333333	-0.08739489822867529	0.0011111111111110628	False	0.7647058823529411	0.5686274509803921	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	71	45216	60	30.0	30.0	0.6477777777777778	0.4109500818713554	0.4986689732142857	0.7738256841198018	0.6544444444444445	False	False	False	False	SCOREABLE	0.5666666666666667	-0.017973765465891484	0.008888888888888946	False	0.45098039215686275	0.9019607843137255	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	72	45217	60	30.0	30.0	0.4633333333333333	-0.1127929929581823	0.3108424107142857	0.615349721913237	0.5188888888888888	False	False	False	False	SCOREABLE	0.5333333333333333	-0.18858800291379074	-0.06444444444444447	False	0.7450980392156863	0.09803921568627451	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	73	45218	60	30.0	30.0	0.5222222222222223	0.0794002857938189	0.368055392387218	0.6719222901989866	0.5322222222222223	False	False	False	False	SCOREABLE	0.5666666666666667	0.1107002044229887	0.004444444444444473	False	0.47058823529411764	0.45098039215686275	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	74	45219	60	30.0	30.0	0.4555555555555555	-0.2045597104034184	0.2912703413018433	0.5949617704826039	0.5366666666666666	False	False	False	False	SCOREABLE	0.5166666666666667	0.06093564345611729	-0.09333333333333332	False	0.6862745098039216	0.6470588235294118	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	75	45220	60	30.0	30.0	0.4855555555555556	-0.0006088381870539	0.3454800923351048	0.6196987351456369	0.5122222222222222	False	False	False	False	SCOREABLE	0.5166666666666666	0.17428837994243337	-0.021111111111111136	False	1.0	0.13725490196078433	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	76	45221	60	30.0	30.0	0.4977777777777777	0.0789977336304415	0.3580213570634037	0.6509760189960413	0.5	False	False	False	False	SCOREABLE	0.5166666666666667	-0.1267074490912915	-0.0022222222222222365	False	0.803921568627451	0.29411764705882354	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	77	45222	60	30.0	30.0	0.3633333333333333	-0.536988198831544	0.2309920662976729	0.5020465067340069	0.6122222222222222	False	False	False	False	SCOREABLE	0.5666666666666667	0.2097997386819713	-0.29444444444444445	False	0.49019607843137253	0.09803921568627451	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	78	45223	60	30.0	30.0	0.4433333333333333	-0.130445146399685	0.3003030400842206	0.6052038086561741	0.5811111111111111	False	False	False	False	SCOREABLE	0.5666666666666667	-0.009710544247630586	-0.11222222222222222	False	0.39215686274509803	0.9215686274509803	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	79	45224	60	30.0	30.0	0.3744444444444444	-0.485188045673012	0.2530886644219978	0.5269771825396826	0.6288888888888889	False	False	False	False	SCOREABLE	0.5833333333333334	0.07607061886990185	-0.25555555555555554	False	0.21568627450980393	0.5882352941176471	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	80	45225	60	30.0	30.0	0.5133333333333333	0.0053853422823985	0.3754637882088862	0.6552176339285715	0.5033333333333333	False	False	False	False	SCOREABLE	0.5333333333333333	0.047147000728447686	0.0033333333333332993	False	0.803921568627451	0.7843137254901961	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	81	45226	60	30.0	30.0	0.5255555555555556	0.111969249084478	0.3596859114015976	0.6868174700435731	0.5233333333333333	False	False	False	False	SCOREABLE	0.5	0.040510256180296814	-0.0033333333333332993	False	1.0	0.7450980392156863	False	False	postpartum_apc_arm											
synthetic_null	missing_postpartum_timepoint	0.0	82	45227	60	30.0	30.0	0.5588888888888889	0.2181139261512859	0.4029118586682547	0.6844552160561177	0.5377777777777778	False	False	False	False	SCOREABLE	0.5	0.15432478544874975	0.005555555555555536	False	1.0	0.23529411764705882	False	False	postpartum_apc_arm											
