dataset	contrast	contrast_type	case_group	control_group	gene	delta_case_minus_control	hedges_g	p	n_case	n_control	statistical_status	note	target_route	therapeutic_multiplier	modules	submodules	is_target_gene	fdr
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CD74	-1.4743586809538107	-6.064719969143856	0.002470241930587919	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	True	0.015988942149440834
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CIITA	-0.7809276851547325	-1.8039911839991547	0.08991620540055248	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	True	0.22518580278399414
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	COL1A1	0.8285243907899866	0.5435766099940234	0.3910022189557705	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	fibrosis_profibrotic	fibrosis_core	False	0.5858637010064656
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	COL1A2	0.14272366179518475	0.5435766099940234	0.3910022189557705	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	fibrosis_profibrotic	fibrosis_core	False	0.5858637010064656
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CTSB	-0.7206332567087196	-3.816624200134926	0.009379156231941577	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.04087666540970105
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CTSD	-1.0981232558998892	-5.639132323695938	0.0009491774123102846	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.009149628776804952
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CTSL	-0.6703110102859664	-3.5589191833609597	0.004729571144004114	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.02505312765737643
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CTSS	-0.7594307931953073	-1.9337248357635823	0.023548346927708456	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	0.08289418090475716
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	CXCL10	-0.8794551114810734	-3.550075482965314	0.022642399908076455	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.08038779239312797
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	DDIT3	-1.0048468310673946	-1.8297739025472388	0.029268466130168858	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.09647538139924447
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	DNAJB1	-0.0049631365214307666	-0.012370373612050975	0.9846863080153695	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.9912628407343549
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	F13A1	-1.5287008787445342	-1.9704959990408706	0.11378147935448991	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	repair_cytokine_matrix	False	0.26834949184885387
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	FN1	-1.837398782278871	-20.434267607456313	7.527461652474271e-05	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	fibrosis_profibrotic	fibrosis_core	False	0.0021153443084410747
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	FOS	0.021771241022606802	0.024642752237368525	0.9668393312287655	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.9823921240945899
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	FPR2	-0.45348874566670755	-0.37702211687499815	0.6379653913504115	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	0.7703908367508975
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	GAS6	-0.5280667465808517	-2.54554754166902	0.060244871765546194	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.1704539204561017
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	GPNMB	-1.4187357361610748	-8.114204045771745	9.454278247068123e-05	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	foam_dam_lipid	True	0.002390440617480411
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	H2-AA	-1.5465158642133996	-4.418318470474116	0.001481317416743187	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.012046123607370587
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	H2-AB1	-1.375402613991746	-3.983548243964512	0.006584958925594783	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.03202592485037853
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	H2-DMA	-1.178460996024365	-4.454567626494106	0.01463499433271172	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.05616856621212044
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	H2-DMB1	-0.2512073477832755	-0.4153877608167289	0.6085834227279601	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.7468100490182088
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	H2-EB1	-1.3651123736026993	-3.3346855304800087	0.02604428948194267	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.0886682381130615
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	HSP90AA1	-1.2254806211517026	-3.0815812780773455	0.008867755438893548	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.0396822362519845
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	HSPA1A	-0.5338630873496969	-1.0491414036601105	0.14967592512462238	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.32482026682804177
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	HSPA1B	-0.5549280805298363	-1.236128203729211	0.14837059491342897	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.3228326067801381
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IFI30	-0.6911386626937833	-3.0972930405690815	0.010990083020013376	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.04593396095795567
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IFI44	-0.9242339111097707	-2.4960671219381667	0.021075716361945076	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.07547200373240807
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IFIT1	-0.41158863691266	-1.9426536664190301	0.10512415452561703	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.25556575982913937
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IFIT2	-0.42999682181203347	-2.291087083472159	0.046080324280544316	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.1404433412815119
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IFIT3	-0.382305896161086	-2.2467420198208	0.05923715038405549	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.16875463116282474
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IFITM3	-0.5901970095279084	-2.8862351288546915	0.03614097156219759	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.11348812661008258
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IL10	0.0			4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	repair_cytokine_matrix	True	
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IRF1	0.2641777595873713	0.5016426712823395	0.5507825070820571	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.7031078615210834
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	IRF7	-0.4998091947520893	-2.349343508042513	0.0610041538843027	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.17229628076793954
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	ISG15	-1.1552624265410592	-2.880400195905402	0.0066473985990034125	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.0322262774185604
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	JUN	0.21177725501585262	0.3218426248976878	0.5957364035034947	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.7393195785993968
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	LAMP1	-0.5227636673236727	-2.6150329599098368	0.012718363310707194	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.05096544934147591
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	LAMP2	-0.5127435286091709	-3.619247656556607	0.002097187481886004	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.014549147254904376
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	LIPA	-0.7224366943289225	-15.868000494718197	5.130166542623778e-06	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	0.0003718976239094107
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	LPL	-1.6137759005214987	-19.513963551211752	0.0004980348621238685	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.0060716308926571615
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	LYVE1	-1.6910980187458189	-1.827132014642327	0.11055284413827983	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	repair_cytokine_matrix	False	0.26472914518517177
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	MARCO	0.0			4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	scavenger_receptors	False	
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	MERTK	1.1575415207613151	6.282218404239515	0.01009125803834275	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	tam_receptor_ligand	True	0.042989288010358596
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	MRC1	-1.8020705822902123	-2.2203568968818517	0.0792731008813492	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	scavenger_receptors	False	0.20698393899413697
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	MX1	-0.5161824991718356	-2.443663109651117	0.06167905296003547	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.1727430233238831
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	NR1H2	0.44417438187181957	0.6309237842559624	0.46170961817687955	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	lxr_efflux	True	0.6373976244273658
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	NR1H3	-0.31364789303458024	-0.37557312998881476	0.6249701447590261	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	lxr_efflux	True	0.7596777859314262
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	OAS1A	-0.6597282370481681	-3.662174018320869	0.03592101592515468	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.113226320159518
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	PLIN2	-0.8835337181522279	-2.905333115654877	0.0281675043604694	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	foam_dam_lipid	False	0.0940678608671847
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	PPARD	0.4217136897227449	0.6163996290925335	0.44343311354496306	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis		True	0.6222411595924887
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	PPARG	-0.27269593576654244	-0.49244917650408526	0.5638453243070071	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis		True	0.711942518408103
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	PROS1	-0.5472194519213427	-0.6171383014195174	0.46152816532750335	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.6373976244273658
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	RXRA	1.2174365794107862	1.7790415547222043	0.03420342612897972	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0			True	0.10968913060318834
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	SPP1	-1.549620731983187	-11.643869391893828	0.00011977894121015236	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	foam_dam_lipid	False	0.0027313699274327903
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	STAT1	-0.5782071556740522	-2.575404250327515	0.04999755346659154	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	generic_ifn	ifn_core	False	0.14909342382663449
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	TGFB1	0.33703115255701566	0.35071623363925664	0.6823694683028475	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis;fibrosis_profibrotic	repair_cytokine_matrix;fibrosis_core	False	0.7989692716445141
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	TREM2	-1.9614411194485162	-30.80878265992741	0.00022654572039470708	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	trem2_lipid_sensing	True	0.0038722969527260243
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	TYRO3	-1.0650236064883556	-1.3834000353816667	0.11448811702762839	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.2696325256133634
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	TYROBP	-0.7967734186206445	-4.0774170942869965	0.00305017843441525	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.018730354978742536
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_neg_neg_vs_WT_CPZ_neg_neg	group	Trem2KO_CPZ_neg_neg	WT_CPZ_neg_neg	XBP1	-0.3229786024554372	-0.598759363825863	0.3716004859565459	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.5704755608481047
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	ABCA1	0.6266980235100804	2.5512679372354996	0.009103340248567002	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	lxr_efflux	False	0.040347340763050694
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	ABCG1	0.30655418485422625	1.9504974619293456	0.036893990626541	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	lxr_efflux	False	0.11550558548522874
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	ACTA2	-0.46149606051577163	-0.5350406495334028	0.4252843675826697	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	fibrosis_profibrotic	fibrosis_core	False	0.6083878183365542
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	ANXA1	0.0			4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	APOE	-0.34894817647920573	-4.653124417630982	0.0007196947338670211	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.007600343113067013
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	ATF4	-1.0479322983301764	-2.1286734503564637	0.02259960778074926	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.08038779239312797
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	AXL	-0.8625629978039576	-8.40203112041705	0.00024249383089923165	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	resolution_efferocytosis	tam_receptor_ligand	True	0.003980740313177486
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ_cd229pos_cd11cneg_vs_WT_CPZ_cd229pos_cd11cneg	group	Trem2KO_CPZ_cd229pos_cd11cneg	WT_CPZ_cd229pos_cd11cneg	BAX	-1.7943092933989848	-5.506327331094369	0.0006449195185555841	4.0	3.0	welch_t	Trem2/cuprizone sorted microglia	TREM2_agonism	-1.0	stress_cytotoxicity	stress_core	False	0.0070347142221392
