category	tier	study_id	disease	contrast	contrast_type	feature_id	feature_label	metabolite_name	refmet_name	metabolite_class	hedges_g_case_minus_control	p	fdr_within_study_contrast	expected_disease_sign	is_treatment_or_improvement	passes_nominal_effect_gate	passes_fdr10	supports_ephx2_direction	match_text
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872236	CE 20:4	ChE(20:4)	CE 20:4	cholesteryl_ester	-5.687738113152561	5.356684872989456e-12	1.1319309716219931e-10		True	True	True	False	CE 20:4 ChE(20:4) CE 20:4 cholesteryl_ester Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872457	PC P-13:1/20:4	PC(P-13:1_20:4)	PC P-13:1/20:4	phosphatidylcholine	-3.808421385864907	2.777981361832156e-09	2.0737953887165635e-08		True	True	True	False	PC P-13:1/20:4 PC(P-13:1_20:4) PC P-13:1/20:4 phosphatidylcholine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872481	PE P-16:0/20:4	PE(P-16:0_20:4)	PE P-16:0/20:4	phosphatidylethanolamine	-3.1542682288569317	8.49407263483255e-08	3.687951700614391e-07		True	True	True	False	PE P-16:0/20:4 PE(P-16:0_20:4) PE P-16:0/20:4 phosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229543	PC 16:0_20:4	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4)	PC 16:0_20:4	phosphatidylcholine	-1.80172716248006	1.109975511021445e-06	1.1637399498365462e-05		False	True	True	False	PC 16:0_20:4 1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4) PC 16:0_20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229555	PC 18:0/20:4	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	PC 18:0/20:4	phosphatidylcholine	-1.6994669411451755	3.4176727991638607e-06	2.9738106206500265e-05		False	True	True	False	PC 18:0/20:4 1-stearoyl-2-arachidonoyl-GPC (18:0/20:4) PC 18:0/20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872155	PE O-16:1/20:4	PE(O-16:1_20:4)	PE O-16:1/20:4	phosphatidylethanolamine	-2.197882139960612	1.3762981049291524e-05	3.271004406579584e-05		True	True	True	False	PE O-16:1/20:4 PE(O-16:1_20:4) PE O-16:1/20:4 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872236	CE 20:4	ChE(20:4)	CE 20:4	cholesteryl_ester	4.071091544570858	1.756522388178892e-05	0.0001911334530865		False	True	True	False	CE 20:4 ChE(20:4) CE 20:4 cholesteryl_ester Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229773	Arachidonic acid	arachidonate (20:4n6)	Arachidonic acid	fatty_acid	-1.5258296280551351	2.0133980821119383e-05	0.0001260214617567		False	True	True	False	Arachidonic acid arachidonate (20:4n6) Arachidonic acid fatty_acid Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229555	PC 18:0/20:4	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	PC 18:0/20:4	phosphatidylcholine	-1.4226148192192916	5.006758020163094e-05	0.0083988365788235		False	True	True	False	PC 18:0/20:4 1-stearoyl-2-arachidonoyl-GPC (18:0/20:4) PC 18:0/20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229543	PC 16:0_20:4	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4)	PC 16:0_20:4	phosphatidylcholine	-1.3619219433761631	8.855161823645899e-05	0.0099030226394439		False	True	True	False	PC 16:0_20:4 1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4) PC 16:0_20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229643	LPI 20:4/0:0	1-arachidonoyl-GPI (20:4)	LPI 20:4/0:0	unclassified	-1.2368512410746368	0.0002939600823054	0.0012725626788834		False	True	True	False	LPI 20:4/0:0 1-arachidonoyl-GPI (20:4) LPI 20:4/0:0 unclassified Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229512	PE P-16:0/20:4 or PE O-16:1/20:4	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)	PE P-16:0/20:4 or PE O-16:1/20:4	phosphatidylethanolamine	1.1805396851035506	0.0005793342642269	0.0022340993752658		False	True	True	False	PE P-16:0/20:4 or PE O-16:1/20:4 1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4) PE P-16:0/20:4 or PE O-16:1/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229952	PI 18:0/20:4	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	PI 18:0/20:4	phosphatidylinositol	-1.0833623580426006	0.0012648722424867	0.0044436087681078		False	True	True	False	PI 18:0/20:4 1-stearoyl-2-arachidonoyl-GPI (18:0/20:4) PI 18:0/20:4 phosphatidylinositol HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229524	LPC 20:4/0:0	1-arachidonoyl-GPC (20:4n6)	LPC 20:4/0:0	lysophosphatidylcholine	-1.0591355131690854	0.0015216494722623	0.0051828771364874		False	True	True	False	LPC 20:4/0:0 1-arachidonoyl-GPC (20:4n6) LPC 20:4/0:0 lysophosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229568	Arachidonoyl-EA	arachidonoyl ethanolamide	Arachidonoyl-EA	unclassified	-1.1332300951304366	0.0021520543487788	0.0068437368153109		False	True	True	False	Arachidonoyl-EA arachidonoyl ethanolamide Arachidonoyl-EA unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002949	AS	AS_vs_control	disease_control	ME763797	Arachidonic acid	Arachidonic acid	Arachidonic acid	fatty_acid	0.2886639789791334	0.0333565478706283	0.0433635122318169		False	False	True	False	Arachidonic acid Arachidonic acid Arachidonic acid fatty_acid Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872514	PG O-30:1/20:4	PG(O-30:1_20:4)	PG O-30:1/20:4	phosphatidylglycerol	0.8721611755956552	0.043031884777975	0.0712022423388143		False	True	True	False	PG O-30:1/20:4 PG(O-30:1_20:4) PG O-30:1/20:4 phosphatidylglycerol Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872457	PC P-13:1/20:4	PC(P-13:1_20:4)	PC P-13:1/20:4	phosphatidylcholine	1.1153349865697308	0.0525344278621116	0.0841074879986925		False	True	True	False	PC P-13:1/20:4 PC(P-13:1_20:4) PC P-13:1/20:4 phosphatidylcholine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872621	TG 20:4/20:4/20:4	TG(20:4_20:4_20:4)	TG 20:4/20:4/20:4	triacylglycerol	-0.7981203345110957	0.0562755597296857	0.0768595017915602		True	True	True	False	TG 20:4/20:4/20:4 TG(20:4_20:4_20:4) TG 20:4/20:4/20:4 triacylglycerol Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872458	PC P-15:2/20:4	PC(P-15:2_20:4)	PC P-15:2/20:4	phosphatidylcholine	-0.7434337658624509	0.0738284053217907	0.0971267135585853		True	True	True	False	PC P-15:2/20:4 PC(P-15:2_20:4) PC P-15:2/20:4 phosphatidylcholine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229952	PI 18:0/20:4	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	PI 18:0/20:4	phosphatidylinositol	-0.8963532374107663	0.006407607765477	0.1869349917667442		False	True	False	False	PI 18:0/20:4 1-stearoyl-2-arachidonoyl-GPI (18:0/20:4) PI 18:0/20:4 phosphatidylinositol HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229773	Arachidonic acid	arachidonate (20:4n6)	Arachidonic acid	fatty_acid	-0.7739255589506834	0.0170217235056992	0.2557417634008583		False	True	False	False	Arachidonic acid arachidonate (20:4n6) Arachidonic acid fatty_acid Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229528	PC 18:2/20:4	1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)	PC 18:2/20:4	phosphatidylcholine	-0.7506865970731694	0.0206409478979335	0.2627900279990982		False	True	False	False	PC 18:2/20:4 1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6) PC 18:2/20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME143420	PE 17:0/20:4(5Z,8Z,11Z,14Z)	1-heptadecanoyl, 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	PE 17:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylethanolamine	-0.5987349329657734	0.0229183494521838	0.4234912398773095		False	True	False	False	PE 17:0/20:4(5Z,8Z,11Z,14Z) 1-heptadecanoyl, 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine PE 17:0/20:4(5Z,8Z,11Z,14Z) phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229524	LPC 20:4/0:0	1-arachidonoyl-GPC (20:4n6)	LPC 20:4/0:0	lysophosphatidylcholine	-0.6822262352836074	0.0339360391532256	0.2811244724915356		False	True	False	False	LPC 20:4/0:0 1-arachidonoyl-GPC (20:4n6) LPC 20:4/0:0 lysophosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229568	Arachidonoyl-EA	arachidonoyl ethanolamide	Arachidonoyl-EA	unclassified	-0.6708809951897068	0.0436001742350836	0.3107832945850755		False	True	False	False	Arachidonoyl-EA arachidonoyl ethanolamide Arachidonoyl-EA unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229643	LPI 20:4/0:0	1-arachidonoyl-GPI (20:4)	LPI 20:4/0:0	unclassified	-0.6283404428504796	0.0502501610679588	0.3172862192667433		False	True	False	False	LPI 20:4/0:0 1-arachidonoyl-GPI (20:4) LPI 20:4/0:0 unclassified Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229511	PC P-16:0/20:4 or PC O-16:1/20:4	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)	PC P-16:0/20:4 or PC O-16:1/20:4	phosphatidylcholine	-0.5953057002653166	0.0623015070419934	0.122234828143794		False	True	False	False	PC P-16:0/20:4 or PC O-16:1/20:4 1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4) PC P-16:0/20:4 or PC O-16:1/20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583624	Arachidonic acid	Arachidonic acid	Arachidonic acid	fatty_acid	-0.6014981089511526	0.0658426146601068	0.3217008286748843		False	True	False	False	Arachidonic acid Arachidonic acid Arachidonic acid fatty_acid Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229521	PE P-18:0/20:4 or PE O-18:1/20:4	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)	PE P-18:0/20:4 or PE O-18:1/20:4	phosphatidylethanolamine	0.5893347719087775	0.0668212094014113	0.1290189645276142		False	True	False	False	PE P-18:0/20:4 or PE O-18:1/20:4 1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4) PE P-18:0/20:4 or PE O-18:1/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583317	LPC 20:4	LPC 20:4	LPC 20:4	lysophosphatidylcholine	0.5287510765712123	0.0685292403212958	0.1370584806425916		True	True	False	False	LPC 20:4 LPC 20:4 LPC 20:4 lysophosphatidylcholine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872154	PE O-18:2/20:4	PE(O-18:2_20:4)	PE O-18:2/20:4	phosphatidylethanolamine	0.9311701935703842	0.0926708963816906	0.136769460866771		False	True	False	False	PE O-18:2/20:4 PE(O-18:2_20:4) PE O-18:2/20:4 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229556	PE 18:0/20:4	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	PE 18:0/20:4	phosphatidylethanolamine	-0.5319095524818962	0.0948377679496809	0.1719895737682052		False	True	False	False	PE 18:0/20:4 1-stearoyl-2-arachidonoyl-GPE (18:0/20:4) PE 18:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872155	PE O-16:1/20:4	PE(O-16:1_20:4)	PE O-16:1/20:4	phosphatidylethanolamine	0.8607295307632865	0.1123710967614211	0.1617539105848259		False	False	False	False	PE O-16:1/20:4 PE(O-16:1_20:4) PE O-16:1/20:4 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872514	PG O-30:1/20:4	PG(O-30:1_20:4)	PG O-30:1/20:4	phosphatidylglycerol	-0.6404310102808651	0.1199451666911182	0.1518832288278065		True	False	False	False	PG O-30:1/20:4 PG(O-30:1_20:4) PG O-30:1/20:4 phosphatidylglycerol Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229948	LPA 20:4/0:0	1-arachidonoyl-GPA (20:4)	LPA 20:4/0:0	unclassified	-0.5012133130225784	0.121142340592175	0.4297434259040842		False	False	False	False	LPA 20:4/0:0 1-arachidonoyl-GPA (20:4) LPA 20:4/0:0 unclassified HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229644	MG 20:4	1-arachidonylglycerol (20:4)	MG 20:4	unclassified	-0.4853013725418814	0.1259470126556859	0.2134102158888012		False	False	False	False	MG 20:4 1-arachidonylglycerol (20:4) MG 20:4 unclassified Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872154	PE O-18:2/20:4	PE(O-18:2_20:4)	PE O-18:2/20:4	phosphatidylethanolamine	-0.6258156031040484	0.1273086434852436	0.1602591159167185		True	False	False	False	PE O-18:2/20:4 PE(O-18:2_20:4) PE O-18:2/20:4 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229569	Arachidonoylcholine	arachidonoylcholine	Arachidonoylcholine	unclassified	-0.4745044827258474	0.1349926793860788	0.2248253197260804		False	False	False	False	Arachidonoylcholine arachidonoylcholine Arachidonoylcholine unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229644	MG 20:4	1-arachidonylglycerol (20:4)	MG 20:4	unclassified	-0.4599234733857582	0.1461650636782147	0.449893384073771		False	False	False	False	MG 20:4 1-arachidonylglycerol (20:4) MG 20:4 unclassified Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_vs_control	disease_control	ME449510	LPC 20:4	LPC 20:4	LPC 20:4	lysophosphatidylcholine	0.4565228105238398	0.1491751851982631	0.3139348613839886		False	False	False	False	LPC 20:4 LPC 20:4 LPC 20:4 lysophosphatidylcholine GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583098	LPC 20:4	LPC 20:4	LPC 20:4	lysophosphatidylcholine	-0.5181620163109963	0.1572197608630415	0.4351938627691796		False	False	False	False	LPC 20:4 LPC 20:4 LPC 20:4 lysophosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002732	SLE	SLE_medhigh_CAC_vs_null	severity_tissue_damage	ME705627	PE P-16:0/20:4	PE(16:0p/20:4)	PE P-16:0/20:4	phosphatidylethanolamine	-0.199754260510672	0.1679795822410661	0.4856915910097011		False	False	False	False	PE P-16:0/20:4 PE(16:0p/20:4) PE P-16:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872621	TG 20:4/20:4/20:4	TG(20:4_20:4_20:4)	TG 20:4/20:4/20:4	triacylglycerol	0.5486387039940901	0.1768649139608004	0.2415899463039019		False	False	False	False	TG 20:4/20:4/20:4 TG(20:4_20:4_20:4) TG 20:4/20:4/20:4 triacylglycerol Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME144126	PG 18:0/20:4(5Z,8Z,11Z,14Z)	GPGro(18:0/20:4(5Z,8Z,11Z,14Z))	PG 18:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylglycerol	0.3457589649550272	0.1801520744444991	0.6589388869200841		False	False	False	False	PG 18:0/20:4(5Z,8Z,11Z,14Z) GPGro(18:0/20:4(5Z,8Z,11Z,14Z)) PG 18:0/20:4(5Z,8Z,11Z,14Z) phosphatidylglycerol HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872494	PE P-18:1/20:4	PE(P-18:1_20:4)	PE P-18:1/20:4	phosphatidylethanolamine	-0.5301350380757541	0.1930692154137077	0.232552413312571		True	False	False	False	PE P-18:1/20:4 PE(P-18:1_20:4) PE P-18:1/20:4 phosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583317	LPC 20:4	LPC 20:4	LPC 20:4	lysophosphatidylcholine	-0.3687133681420204	0.1970674877684946	0.4781772510819909		False	False	False	False	LPC 20:4 LPC 20:4 LPC 20:4 lysophosphatidylcholine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583098	LPC 20:4	LPC 20:4	LPC 20:4	lysophosphatidylcholine	0.4115470950040992	0.1980813845244233	0.32332566801296		True	False	False	False	LPC 20:4 LPC 20:4 LPC 20:4 lysophosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME148717	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)*	TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6] - 14.702043	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)*	triacylglycerol	0.1844975529315833	0.2170300783351765	0.6589388869200841		False	False	False	False	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)* TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6] - 14.702043 TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)* triacylglycerol Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME143437	PE 17:0/20:4(5Z,8Z,11Z,14Z)	1-heptadecanoyl, 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + 5.1652303	PE 17:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylethanolamine	0.3150764561688263	0.2213235009045106	0.6589388869200841		False	False	False	False	PE 17:0/20:4(5Z,8Z,11Z,14Z) 1-heptadecanoyl, 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + 5.1652303 PE 17:0/20:4(5Z,8Z,11Z,14Z) phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002732	SLE	SLE_medhigh_CAC_vs_null	severity_tissue_damage	ME705616	LPC 20:4	LPC(20:4)	LPC 20:4	lysophosphatidylcholine	-0.1731018397006173	0.2218399559347744	0.5498297504805458		False	False	False	False	LPC 20:4 LPC(20:4) LPC 20:4 lysophosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229682	MG 20:4	2-arachidonoylglycerol (20:4)	MG 20:4	unclassified	-0.3863464492182889	0.2304498962707436	0.3490561634258894		False	False	False	False	MG 20:4 2-arachidonoylglycerol (20:4) MG 20:4 unclassified Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583326	LPE 20:4	LPE 20:4	LPE 20:4	lysophosphatidylethanolamine	-0.3405788163133021	0.2417646447345978	0.3775447843388783		True	False	False	False	LPE 20:4 LPE 20:4 LPE 20:4 lysophosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229525	LPE 20:4/0:0	1-arachidonoyl-GPE (20:4n6)	LPE 20:4/0:0	lysophosphatidylethanolamine	-0.3583449727457347	0.2549594107336117	0.3801728102272299		False	False	False	False	LPE 20:4/0:0 1-arachidonoyl-GPE (20:4n6) LPE 20:4/0:0 lysophosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_vs_control	disease_control	ME449629	CE 20:4	CE 20:4	CE 20:4	cholesteryl_ester	0.3565083278088221	0.2572744043675658	0.4377999130069362		False	False	False	False	CE 20:4 CE 20:4 CE 20:4 cholesteryl_ester GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME144937	PS 18:0/20:4(5Z,8Z,11Z,14Z)	GPSer(18:0/20:4(5Z,8Z,11Z,14Z))	PS 18:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylserine	0.2057592905243355	0.2590511387943224	0.6589388869200841		False	False	False	False	PS 18:0/20:4(5Z,8Z,11Z,14Z) GPSer(18:0/20:4(5Z,8Z,11Z,14Z)) PS 18:0/20:4(5Z,8Z,11Z,14Z) phosphatidylserine HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229682	MG 20:4	2-arachidonoylglycerol (20:4)	MG 20:4	unclassified	-0.3593165369881981	0.2596578856029596	0.5866344822881681		False	False	False	False	MG 20:4 2-arachidonoylglycerol (20:4) MG 20:4 unclassified Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229949	PI 16:0/20:4	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)	PI 16:0/20:4	phosphatidylinositol	-0.3383167057386869	0.2819236199554049	0.6082660739230763		False	False	False	False	PI 16:0/20:4 1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4) PI 16:0/20:4 phosphatidylinositol HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME143315	Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z))	Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z))		unclassified	-0.2760679350285321	0.283170489467797	0.6589388869200841		False	False	False	False	Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z)) Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z))  unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583021	CAR 20:4	CAR 20:4	CAR 20:4	unclassified	-0.3193145702423489	0.289774607596514	0.4305222741433922		True	False	False	False	CAR 20:4 CAR 20:4 CAR 20:4 unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583271	CE 20:4	CE 20:4	CE 20:4	cholesteryl_ester	0.2874441500435507	0.2928806718140748	0.434250772058343		True	False	False	False	CE 20:4 CE 20:4 CE 20:4 cholesteryl_ester Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872310	LPE 20:4	LPE(20:4)	LPE 20:4	lysophosphatidylethanolamine	0.4217041093857316	0.2967834221966198	0.3430843253336081		True	False	False	False	LPE 20:4 LPE(20:4) LPE 20:4 lysophosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872481	PE P-16:0/20:4	PE(P-16:0_20:4)	PE P-16:0/20:4	phosphatidylethanolamine	0.5458512384947086	0.298780014326611	0.3753752821872491		False	False	False	False	PE P-16:0/20:4 PE(P-16:0_20:4) PE P-16:0/20:4 phosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872494	PE P-18:1/20:4	PE(P-18:1_20:4)	PE P-18:1/20:4	phosphatidylethanolamine	0.5361477290833132	0.3045837503723278	0.3819194682403017		False	False	False	False	PE P-18:1/20:4 PE(P-18:1_20:4) PE P-18:1/20:4 phosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_vs_control	disease_control	ME449259	Arachidonic acid	Arachidonic Acid	Arachidonic acid	fatty_acid	-0.3225465510664794	0.3046695453782089	0.4948016676819032		False	False	False	False	Arachidonic acid Arachidonic Acid Arachidonic acid fatty_acid GC POSITIVE ION MODE
