n_requested	event_rate_target	odds_ratio_per_latent_sd	missing_rate	molecular_repeats	measurement_reliability_per_repeat	alpha	n_simulated_cohorts_baseline	n_valid_fits_baseline	valid_fit_rate_baseline	median_usable_n_across_seeds_baseline	median_events_across_seeds_baseline	conclusive_probability_baseline	conclusive_probability_ci_low_baseline	conclusive_probability_ci_high_baseline	minimum_seed_probability_baseline	maximum_seed_probability_baseline	n_simulated_cohorts_noisy	n_valid_fits_noisy	valid_fit_rate_noisy	median_usable_n_across_seeds_noisy	median_events_across_seeds_noisy	conclusive_probability_noisy	conclusive_probability_ci_low_noisy	conclusive_probability_ci_high_noisy	minimum_seed_probability_noisy	maximum_seed_probability_noisy	label_noise	absolute_power_change
80	0.3	1.5	0.2	1	0.7	0.05	1500	1500	1.0	64.0	19.0	0.2126666666666666	0.192706402374298	0.2340948771462329	0.184	0.254	1500	1500	1.0	64.0	22.0	0.13	0.1139216437537978	0.1479686349791364	0.114	0.144	0.1	-0.08266666666666658
80	0.3	1.5	0.2	2	0.7	0.05	1500	1500	1.0	64.0	19.0	0.242	0.2210024300150527	0.2643156562365608	0.2	0.292	1500	1500	1.0	64.0	22.0	0.1533333333333333	0.1359868632121222	0.1724508754205369	0.148	0.158	0.1	-0.0886666666666667
80	0.3	2.0	0.0	1	0.7	0.05	1500	1500	1.0	80.0	24.0	0.598	0.5729678661246332	0.6225314654542112	0.572	0.622	1500	1500	1.0	80.0	27.0	0.3706666666666666	0.3465841623687131	0.3954099170442404	0.334	0.416	0.1	-0.2273333333333334
80	0.3	2.0	0.0	2	0.7	0.05	1500	1500	1.0	80.0	24.0	0.644	0.6194293871468788	0.667834936805709	0.628	0.652	1500	1500	1.0	80.0	27.0	0.4533333333333333	0.4282918781884459	0.4786132020121043	0.448	0.46	0.1	-0.1906666666666667
80	0.3	2.0	0.2	1	0.7	0.05	1500	1500	1.0	64.0	19.0	0.4653333333333333	0.440211855917952	0.4906319179453139	0.454	0.484	1500	1500	1.0	64.0	22.0	0.2993333333333333	0.2766940136115323	0.3229978312508338	0.29	0.306	0.1	-0.16600000000000004
80	0.3	2.0	0.2	2	0.7	0.05	1500	1500	1.0	64.0	19.0	0.5453333333333333	0.5200506603813491	0.5703844045666879	0.53	0.568	1500	1500	1.0	64.0	22.0	0.364	0.3400270074743273	0.388667797681562	0.352	0.372	0.1	-0.18133333333333335
120	0.15	1.0	0.0	1	0.7	0.05	1500	1500	1.0	120.0	18.0	0.0533333333333333	0.0430606275315808	0.0658879972451146	0.052	0.056	1500	1500	1.0	120.0	26.0	0.0453333333333333	0.0359164632850011	0.0570730323832172	0.038	0.052	0.1	-0.008
120	0.15	1.0	0.0	2	0.7	0.05	1500	1500	1.0	120.0	18.0	0.05	0.040074440990789	0.0622245466573742	0.046	0.056	1500	1500	1.0	120.0	26.0	0.0486666666666666	0.0388836266159145	0.0607555061808359	0.042	0.062	0.1	-0.0013333333333334016
120	0.15	1.0	0.2	1	0.7	0.05	1500	1499	0.9993333333333332	96.0	14.0	0.0533333333333333	0.0430606275315808	0.0658879972451146	0.046	0.058	1500	1500	1.0	96.0	21.0	0.0366666666666666	0.028277917491892	0.0474225216421428	0.022	0.056	0.1	-0.016666666666666705
120	0.15	1.0	0.2	2	0.7	0.05	1500	1499	0.9993333333333332	96.0	14.0	0.0473333333333333	0.0376950244185929	0.0592842535267447	0.042	0.054	1500	1500	1.0	97.0	21.0	0.046	0.0365087224569012	0.0578107006370235	0.04	0.05	0.1	-0.0013333333333332975
120	0.15	1.25	0.0	1	0.7	0.05	1500	1500	1.0	120.0	18.0	0.092	0.0783973068600983	0.1076871086075697	0.082	0.1	1500	1500	1.0	120.0	26.0	0.056	0.0454583905666899	0.0688099439128312	0.054	0.06	0.1	-0.036
120	0.15	1.25	0.0	2	0.7	0.05	1500	1500	1.0	120.0	18.0	0.1066666666666666	0.0920375240049966	0.1233052948282128	0.1	0.118	1500	1500	1.0	120.0	26.0	0.066	0.0545112274826468	0.0797060183824707	0.058	0.078	0.1	-0.0406666666666666
120	0.15	1.25	0.2	1	0.7	0.05	1500	1497	0.998	96.0	14.0	0.0833333333333333	0.0703882912877385	0.098407067645746	0.078	0.092	1500	1500	1.0	96.0	21.0	0.0593333333333333	0.0484657689109394	0.0724522026971138	0.034	0.074	0.1	-0.024
120	0.15	1.25	0.2	2	0.7	0.05	1500	1500	1.0	96.0	14.0	0.0853333333333333	0.0722327939521413	0.1005523472584624	0.056	0.104	1500	1500	1.0	96.0	21.0	0.0653333333333333	0.0539049650422325	0.0789823533971785	0.052	0.076	0.1	-0.020000000000000004
120	0.15	1.5	0.0	1	0.7	0.05	1500	1500	1.0	120.0	18.0	0.2326666666666666	0.2119833107851327	0.254715791506591	0.202	0.256	1500	1500	1.0	120.0	26.0	0.1186666666666666	0.1032668836590807	0.1360146288368443	0.116	0.122	0.1	-0.114
120	0.15	1.5	0.0	2	0.7	0.05	1500	1500	1.0	120.0	18.0	0.2766666666666666	0.2546202640439153	0.2998540483444324	0.254	0.296	1500	1500	1.0	120.0	26.0	0.1573333333333333	0.1397849855186522	0.1766323176682454	0.134	0.174	0.1	-0.11933333333333332
120	0.15	1.5	0.2	1	0.7	0.05	1500	1498	0.9986666666666668	96.0	14.0	0.1953333333333333	0.1760589885739298	0.216164177878234	0.172	0.24	1500	1500	1.0	96.0	21.0	0.112	0.0970212794578912	0.1289609587809696	0.096	0.13	0.1	-0.0833333333333333
120	0.15	1.5	0.2	2	0.7	0.05	1500	1500	1.0	96.0	14.0	0.2166666666666666	0.1965561358682222	0.2382247082065473	0.21	0.224	1500	1500	1.0	96.0	21.0	0.138	0.1214684747147495	0.1563809331266618	0.116	0.154	0.1	-0.07866666666666658
120	0.15	2.0	0.0	1	0.7	0.05	1500	1500	1.0	120.0	18.0	0.562	0.5367654706678133	0.5869177799228842	0.522	0.604	1500	1500	1.0	120.0	26.0	0.2853333333333333	0.2630519744278739	0.3087113944946573	0.27	0.294	0.1	-0.2766666666666667
120	0.15	2.0	0.0	2	0.7	0.05	1500	1500	1.0	120.0	18.0	0.6306666666666667	0.6059381074175747	0.6547276680208847	0.628	0.634	1500	1500	1.0	120.0	26.0	0.348	0.3243104648280361	0.372466082110899	0.322	0.37	0.1	-0.28266666666666673
120	0.15	2.0	0.2	1	0.7	0.05	1500	1500	1.0	96.0	14.0	0.446	0.4210146833531664	0.4712611951646132	0.402	0.488	1500	1500	1.0	96.0	21.0	0.2546666666666666	0.2332648901476403	0.2773218171923953	0.232	0.266	0.1	-0.1913333333333334
120	0.15	2.0	0.2	2	0.7	0.05	1500	1498	0.9986666666666668	96.0	14.0	0.5126666666666667	0.4873717120486829	0.5378969090397392	0.48	0.54	1500	1500	1.0	96.0	21.0	0.2993333333333333	0.2766940136115323	0.3229978312508338	0.288	0.314	0.1	-0.21333333333333343
120	0.3	1.0	0.0	1	0.7	0.05	1500	1500	1.0	120.0	36.0	0.042	0.0329645968914412	0.053375261648245	0.036	0.052	1500	1500	1.0	120.0	41.0	0.0466666666666666	0.0371015801662185	0.0585477703534126	0.032	0.058	0.1	0.004666666666666597
120	0.3	1.0	0.0	2	0.7	0.05	1500	1500	1.0	120.0	36.0	0.0446666666666666	0.0353248150778835	0.0563347531646283	0.03	0.062	1500	1500	1.0	120.0	41.0	0.05	0.040074440990789	0.0622245466573742	0.046	0.054	0.1	0.005333333333333405
120	0.3	1.0	0.2	1	0.7	0.05	1500	1500	1.0	96.0	29.0	0.0433333333333333	0.0341434035677698	0.0548563098233292	0.034	0.052	1500	1500	1.0	96.0	33.0	0.0473333333333333	0.0376950244185929	0.0592842535267447	0.038	0.058	0.1	0.003999999999999997
120	0.3	1.0	0.2	2	0.7	0.05	1500	1500	1.0	96.0	29.0	0.0346666666666666	0.0265334907872422	0.0451771660696733	0.026	0.046	1500	1500	1.0	96.0	33.0	0.0433333333333333	0.0341434035677698	0.0548563098233292	0.04	0.048	0.1	0.008666666666666697
120	0.3	1.25	0.0	1	0.7	0.05	1500	1500	1.0	120.0	36.0	0.1446666666666666	0.1277725268470317	0.1633761552514438	0.138	0.156	1500	1500	1.0	120.0	41.0	0.1026666666666666	0.0883076167017338	0.119055637577237	0.098	0.106	0.1	-0.04200000000000001
120	0.3	1.25	0.0	2	0.7	0.05	1500	1500	1.0	120.0	36.0	0.1586666666666666	0.1410519578690817	0.1780252001692288	0.15	0.172	1500	1500	1.0	120.0	41.0	0.102	0.0876866523121941	0.1183466745410703	0.088	0.114	0.1	-0.0566666666666666
120	0.3	1.25	0.2	1	0.7	0.05	1500	1500	1.0	97.0	29.0	0.118	0.1026415615245847	0.1353100235456339	0.11	0.124	1500	1500	1.0	96.0	32.0	0.086	0.0728481412571119	0.1012669273791982	0.084	0.088	0.1	-0.032
120	0.3	1.25	0.2	2	0.7	0.05	1500	1500	1.0	96.0	29.0	0.136	0.1195798739017336	0.1542797516625585	0.126	0.146	1500	1500	1.0	96.0	32.5	0.0966666666666666	0.0827263138437256	0.1126675936038874	0.086	0.106	0.1	-0.039333333333333415
120	0.3	1.5	0.0	1	0.7	0.05	1500	1500	1.0	120.0	36.0	0.3613333333333333	0.3374055498949792	0.3859695455580845	0.348	0.382	1500	1500	1.0	120.0	41.0	0.2353333333333333	0.2145587450307104	0.257460066963839	0.226	0.248	0.1	-0.12599999999999997
120	0.3	1.5	0.0	2	0.7	0.05	1500	1500	1.0	120.0	36.0	0.3873333333333333	0.3629986807304942	0.41224358432512	0.374	0.398	1500	1500	1.0	120.0	41.0	0.278	0.2559167701504405	0.30121739708932	0.248	0.302	0.1	-0.10933333333333328
120	0.3	1.5	0.2	1	0.7	0.05	1500	1500	1.0	96.0	28.0	0.3	0.2773442839786283	0.3236774883094441	0.28	0.328	1500	1500	1.0	96.0	33.0	0.2006666666666666	0.1811750789308408	0.2216875069269744	0.17	0.216	0.1	-0.09933333333333338
120	0.3	1.5	0.2	2	0.7	0.05	1500	1500	1.0	96.0	29.0	0.3433333333333333	0.3197320535143129	0.3677350014446772	0.33	0.356	1500	1500	1.0	96.0	33.0	0.2306666666666666	0.2100525128118286	0.2526568072027758	0.222	0.246	0.1	-0.11266666666666672
120	0.3	2.0	0.0	1	0.7	0.05	1500	1500	1.0	120.0	36.0	0.752	0.7295204074152511	0.7731921595017773	0.734	0.776	1500	1500	1.0	120.0	41.0	0.5433333333333333	0.5180467941893838	0.5683984884815338	0.518	0.57	0.1	-0.20866666666666667
120	0.3	2.0	0.0	2	0.7	0.05	1500	1500	1.0	120.0	36.0	0.8166666666666667	0.796284583789492	0.8354309434210597	0.786	0.834	1500	1500	1.0	120.0	41.0	0.59	0.5649111059889158	0.6146290964814514	0.584	0.594	0.1	-0.22666666666666668
120	0.3	2.0	0.2	1	0.7	0.05	1500	1500	1.0	96.0	29.0	0.6566666666666666	0.6322649985553227	0.680267946485687	0.636	0.674	1500	1500	1.0	96.0	33.0	0.4466666666666666	0.4216760188810832	0.4719297870624028	0.442	0.456	0.1	-0.21000000000000002
120	0.3	2.0	0.2	2	0.7	0.05	1500	1500	1.0	96.0	29.0	0.73	0.7069664685134345	0.7518584933552821	0.728	0.732	1500	1500	1.0	96.0	32.5	0.5166666666666667	0.4913674119529198	0.541880773689741	0.506	0.53	0.1	-0.21333333333333326
160	0.15	1.0	0.0	1	0.7	0.05	1500	1500	1.0	160.0	24.0	0.0486666666666666	0.0388836266159145	0.0607555061808359	0.048	0.05	1500	1500	1.0	160.0	35.0	0.0453333333333333	0.0359164632850011	0.0570730323832172	0.04	0.052	0.1	-0.0033333333333332993
160	0.15	1.0	0.0	2	0.7	0.05	1500	1500	1.0	160.0	24.0	0.038	0.0294450293082071	0.0489152646772405	0.032	0.048	1500	1500	1.0	160.0	35.0	0.0406666666666666	0.0317885125366015	0.0518914911516718	0.034	0.05	0.1	0.002666666666666602
160	0.15	1.0	0.2	1	0.7	0.05	1500	1500	1.0	128.0	19.0	0.048	0.0382890436317582	0.0600201617392858	0.038	0.06	1500	1500	1.0	128.0	28.0	0.048	0.0382890436317582	0.0600201617392858	0.04	0.054	0.1	0.0
160	0.15	1.0	0.2	2	0.7	0.05	1500	1500	1.0	128.0	19.0	0.0526666666666666	0.0424623821086239	0.065156315242365	0.038	0.068	1500	1500	1.0	128.0	28.0	0.05	0.040074440990789	0.0622245466573742	0.042	0.062	0.1	-0.002666666666666595
160	0.15	1.25	0.0	1	0.7	0.05	1500	1500	1.0	160.0	24.0	0.12	0.1045180209455421	0.1374233464017957	0.114	0.128	1500	1500	1.0	160.0	35.5	0.0793333333333333	0.0667064676298742	0.0941093267493718	0.062	0.096	0.1	-0.0406666666666667
160	0.15	1.25	0.0	2	0.7	0.05	1500	1500	1.0	160.0	24.0	0.1513333333333333	0.134089404590538	0.1703585517650018	0.14	0.166	1500	1500	1.0	160.0	35.0	0.088	0.0746956851853012	0.1034091657281282	0.082	0.098	0.1	-0.0633333333333333
160	0.15	1.25	0.2	1	0.7	0.05	1500	1500	1.0	128.0	19.0	0.1086666666666666	0.0939050542130236	0.125427546897305	0.104	0.114	1500	1500	1.0	128.0	28.0	0.0633333333333333	0.0520883999025476	0.0768091362597442	0.06	0.07	0.1	-0.04533333333333331
160	0.15	1.25	0.2	2	0.7	0.05	1500	1500	1.0	128.0	19.0	0.1293333333333333	0.1132936720784957	0.147266679228732	0.11	0.15	1500	1500	1.0	128.0	28.0	0.0726666666666666	0.0605929643067156	0.0869235558154661	0.062	0.082	0.1	-0.0566666666666667
160	0.15	1.5	0.0	1	0.7	0.05	1500	1500	1.0	160.0	24.0	0.2933333333333333	0.2708442161768095	0.3168782818541987	0.262	0.312	1500	1500	1.0	160.0	36.0	0.17	0.1518392582938526	0.1898466659814671	0.168	0.172	0.1	-0.12333333333333327
160	0.15	1.5	0.0	2	0.7	0.05	1500	1500	1.0	160.0	24.0	0.3333333333333333	0.3099298350305162	0.3575883085428776	0.302	0.36	1500	1500	1.0	160.0	35.0	0.184	0.1652065874114241	0.2044078128037305	0.172	0.196	0.1	-0.14933333333333332
160	0.15	1.5	0.2	1	0.7	0.05	1500	1500	1.0	128.0	19.0	0.2566666666666666	0.2352033323515725	0.2793731572655824	0.23	0.284	1500	1500	1.0	128.5	28.0	0.1453333333333333	0.1284036495304387	0.1640749599937433	0.136	0.152	0.1	-0.11133333333333331
160	0.15	1.5	0.2	2	0.7	0.05	1500	1500	1.0	128.0	19.0	0.3013333333333333	0.2786449990923623	0.3250366280471232	0.286	0.318	1500	1500	1.0	128.0	28.0	0.1566666666666666	0.1391516725078103	0.1759357032533809	0.15	0.168	0.1	-0.1446666666666667
160	0.15	2.0	0.0	1	0.7	0.05	1500	1500	1.0	160.0	24.0	0.6826666666666666	0.6586715335546549	0.7057285810889053	0.666	0.698	1500	1500	1.0	160.0	35.0	0.4113333333333333	0.3866886257291671	0.4364310266518783	0.398	0.434	0.1	-0.27133333333333337
160	0.15	2.0	0.0	2	0.7	0.05	1500	1500	1.0	160.0	24.0	0.7513333333333333	0.7288358754249166	0.7725467640664055	0.73	0.78	1500	1500	1.0	160.0	35.0	0.4433333333333333	0.4183697974876033	0.4685863713273506	0.418	0.494	0.1	-0.308
160	0.15	2.0	0.2	1	0.7	0.05	1500	1500	1.0	128.0	19.0	0.592	0.5669246580963194	0.6166053266511671	0.568	0.612	1500	1500	1.0	128.0	28.0	0.3246666666666666	0.3014442978053709	0.3487847892338393	0.304	0.34	0.1	-0.26733333333333337
160	0.15	2.0	0.2	2	0.7	0.05	1500	1500	1.0	128.0	19.0	0.6486666666666666	0.6241561301795947	0.6724176857529379	0.644	0.654	1500	1500	1.0	128.0	28.0	0.3446666666666667	0.3210399105948269	0.3690869992155761	0.34	0.352	0.1	-0.30399999999999994
160	0.3	1.0	0.0	1	0.7	0.05	1500	1500	1.0	160.0	48.0	0.0426666666666666	0.0335536674928401	0.0541161184725525	0.036	0.048	1500	1500	1.0	160.0	54.0	0.0453333333333333	0.0359164632850011	0.0570730323832172	0.032	0.056	0.1	0.002666666666666699
160	0.3	1.0	0.0	2	0.7	0.05	1500	1500	1.0	160.0	48.0	0.0486666666666666	0.0388836266159145	0.0607555061808359	0.038	0.06	1500	1500	1.0	160.0	55.0	0.0386666666666666	0.030029770987519	0.049660450423635	0.028	0.05	0.1	-0.010000000000000002
160	0.3	1.0	0.2	1	0.7	0.05	1500	1500	1.0	128.0	38.0	0.0373333333333333	0.0288610715093911	0.0481692950503501	0.034	0.04	1500	1500	1.0	128.0	43.0	0.0446666666666666	0.0353248150778835	0.0563347531646283	0.042	0.048	0.1	0.007333333333333296
160	0.3	1.0	0.2	2	0.7	0.05	1500	1500	1.0	128.0	38.0	0.0493333333333333	0.0394787625552873	0.0614902976671695	0.044	0.056	1500	1500	1.0	128.0	44.0	0.0473333333333333	0.0376950244185929	0.0592842535267447	0.036	0.054	0.1	-0.0020000000000000018
160	0.3	1.25	0.0	1	0.7	0.05	1500	1500	1.0	160.0	48.0	0.186	0.1671197545168386	0.2064844279754353	0.172	0.204	1500	1500	1.0	160.0	55.0	0.138	0.1214684747147495	0.1563809331266618	0.13	0.146	0.1	-0.04799999999999999
160	0.3	1.25	0.0	2	0.7	0.05	1500	1500	1.0	160.0	48.0	0.1993333333333333	0.179895527706852	0.2203072032995504	0.188	0.208	1500	1500	1.0	160.0	54.0	0.1473333333333333	0.1302977794617411	0.1661706123395602	0.14	0.16	0.1	-0.05200000000000002
160	0.3	1.25	0.2	1	0.7	0.05	1500	1500	1.0	128.0	38.0	0.15	0.1328250373985235	0.1689630641056034	0.14	0.158	1500	1500	1.0	128.0	43.0	0.1066666666666666	0.0920375240049966	0.1233052948282128	0.104	0.112	0.1	-0.04333333333333339
160	0.3	1.25	0.2	2	0.7	0.05	1500	1500	1.0	128.0	38.0	0.1693333333333333	0.1512038436632648	0.1891521531863484	0.16	0.174	1500	1500	1.0	128.0	43.0	0.106	0.0914153903923917	0.1225975010151112	0.086	0.122	0.1	-0.06333333333333331
160	0.3	1.5	0.0	1	0.7	0.05	1500	1500	1.0	160.0	48.0	0.488	0.4627672254194547	0.5132940809178296	0.444	0.512	1500	1500	1.0	160.0	54.0	0.2926666666666667	0.2701945336573767	0.3161980369479252	0.274	0.308	0.1	-0.1953333333333333
160	0.3	1.5	0.0	2	0.7	0.05	1500	1500	1.0	160.0	48.0	0.5553333333333333	0.530076125464382	0.5803078508692512	0.532	0.572	1500	1500	1.0	160.0	54.0	0.3606666666666667	0.3367503116261797	0.3852948564011776	0.34	0.372	0.1	-0.19466666666666665
160	0.3	1.5	0.2	1	0.7	0.05	1500	1500	1.0	128.0	38.0	0.396	0.37154624468056	0.4209850769092377	0.372	0.432	1500	1500	1.0	128.0	43.0	0.2193333333333333	0.1991242278062118	0.2409763259713833	0.208	0.236	0.1	-0.17666666666666672
160	0.3	1.5	0.2	2	0.7	0.05	1500	1500	1.0	128.0	38.5	0.4393333333333333	0.4144038397079614	0.464572764552754	0.422	0.456	1500	1500	1.0	128.0	43.0	0.294	0.2714939580007099	0.3175584674560048	0.282	0.314	0.1	-0.14533333333333331
160	0.3	2.0	0.0	1	0.7	0.05	1500	1500	1.0	160.0	48.0	0.8713333333333333	0.853435424067176	0.8873341520513025	0.858	0.886	1500	1500	1.0	160.0	54.0	0.6653333333333333	0.6410581100348438	0.6887638915403496	0.65	0.692	0.1	-0.20599999999999996
160	0.3	2.0	0.0	2	0.7	0.05	1500	1500	1.0	160.0	48.0	0.9253333333333332	0.910917556221347	0.937576141379352	0.906	0.946	1500	1500	1.0	160.0	54.0	0.7406666666666667	0.7178926617459986	0.7622111389340207	0.728	0.764	0.1	-0.18466666666666653
160	0.3	2.0	0.2	1	0.7	0.05	1500	1500	1.0	128.0	38.0	0.806	0.7852175444425968	0.8252191439566523	0.792	0.82	1500	1500	1.0	128.0	43.0	0.584	0.5588729879930964	0.608697867645913	0.58	0.59	0.1	-0.2220000000000001
160	0.3	2.0	0.2	2	0.7	0.05	1500	1500	1.0	128.0	38.0	0.852	0.8331310884654884	0.8690705923075038	0.828	0.882	1500	1500	1.0	128.0	44.0	0.6446666666666667	0.6201044826097947	0.6684897687684995	0.62	0.678	0.1	-0.20733333333333326
240	0.15	1.0	0.0	1	0.7	0.05	1500	1500	1.0	240.0	35.0	0.044	0.0347337907182165	0.0555958500985889	0.036	0.048	1500	1500	1.0	240.0	53.0	0.0526666666666666	0.0424623821086239	0.065156315242365	0.036	0.072	0.1	0.0086666666666666
240	0.15	1.0	0.0	2	0.7	0.05	1500	1500	1.0	240.0	36.0	0.0533333333333333	0.0430606275315808	0.0658879972451146	0.046	0.06	1500	1500	1.0	240.0	52.0	0.044	0.0347337907182165	0.0555958500985889	0.036	0.048	0.1	-0.009333333333333305
240	0.15	1.0	0.2	1	0.7	0.05	1500	1500	1.0	192.0	28.5	0.0466666666666666	0.0371015801662185	0.0585477703534126	0.042	0.054	1500	1500	1.0	192.0	42.0	0.0513333333333333	0.0412673852003048	0.0636914572992713	0.042	0.06	0.1	0.004666666666666701
240	0.15	1.0	0.2	2	0.7	0.05	1500	1500	1.0	192.0	29.0	0.04	0.0312015305103439	0.051148545752223	0.028	0.046	1500	1500	1.0	192.0	42.0	0.0486666666666666	0.0388836266159145	0.0607555061808359	0.044	0.056	0.1	0.0086666666666666
240	0.15	1.25	0.0	1	0.7	0.05	1500	1500	1.0	240.0	36.0	0.1666666666666666	0.1486632487873617	0.1863730383594259	0.154	0.18	1500	1500	1.0	240.0	52.0	0.1066666666666666	0.0920375240049966	0.1233052948282128	0.09	0.124	0.1	-0.06
240	0.15	1.25	0.0	2	0.7	0.05	1500	1500	1.0	240.0	36.0	0.1893333333333333	0.1703102581054856	0.2099435615153204	0.174	0.202	1500	1500	1.0	240.0	53.0	0.1233333333333333	0.1076486858762484	0.1409423185996216	0.114	0.138	0.1	-0.066
240	0.15	1.25	0.2	1	0.7	0.05	1500	1500	1.0	193.0	29.0	0.1393333333333333	0.1227282230808682	0.157781039611956	0.136	0.142	1500	1500	1.0	192.0	42.0	0.0746666666666666	0.062423858620648	0.089082443778653	0.068	0.084	0.1	-0.0646666666666667
240	0.15	1.25	0.2	2	0.7	0.05	1500	1500	1.0	192.0	29.0	0.1546666666666666	0.1372524333286589	0.1738451601554131	0.144	0.164	1500	1500	1.0	192.0	41.0	0.1046666666666666	0.090171697201228	0.121181339354862	0.1	0.112	0.1	-0.04999999999999999
240	0.15	1.5	0.0	1	0.7	0.05	1500	1500	1.0	240.0	36.0	0.4453333333333333	0.4203533934297175	0.4705925576623556	0.432	0.462	1500	1500	1.0	240.0	52.0	0.262	0.2403754531897041	0.2848404558331022	0.248	0.278	0.1	-0.1833333333333333
240	0.15	1.5	0.0	2	0.7	0.05	1500	1500	1.0	240.0	36.0	0.5086666666666667	0.4833776269132562	0.5339114296209274	0.484	0.54	1500	1500	1.0	240.0	53.0	0.2686666666666666	0.2468465178469807	0.2916686654328899	0.244	0.282	0.1	-0.2400000000000001
240	0.15	1.5	0.2	1	0.7	0.05	1500	1500	1.0	193.0	28.0	0.3573333333333333	0.3334748800807101	0.381920650818115	0.336	0.374	1500	1500	1.0	192.0	42.0	0.192	0.1728643360237417	0.21270919329989	0.19	0.196	0.1	-0.16533333333333328
240	0.15	1.5	0.2	2	0.7	0.05	1500	1500	1.0	192.0	28.0	0.4386666666666666	0.4137430069730272	0.4639036698619816	0.432	0.444	1500	1500	1.0	192.0	43.0	0.2226666666666666	0.2023361165180012	0.244414074388126	0.2	0.244	0.1	-0.216
240	0.15	2.0	0.0	1	0.7	0.05	1500	1500	1.0	240.0	36.0	0.8746666666666667	0.85694818819306	0.8904710250539508	0.854	0.892	1500	1500	1.0	240.0	52.0	0.576	0.5508280535679093	0.600783672962623	0.556	0.598	0.1	-0.29866666666666675
240	0.15	2.0	0.0	2	0.7	0.05	1500	1500	1.0	240.0	36.0	0.9026666666666666	0.8866217869805335	0.9166543781461468	0.888	0.918	1500	1500	1.0	240.0	53.0	0.6386666666666667	0.6140304544419155	0.6625944501050209	0.616	0.66	0.1	-0.2639999999999999
240	0.15	2.0	0.2	1	0.7	0.05	1500	1500	1.0	192.0	28.0	0.7586666666666667	0.7363695789485286	0.7796422622255642	0.752	0.77	1500	1500	1.0	192.0	42.0	0.4513333333333333	0.4263066428750218	0.4766086550484091	0.43	0.478	0.1	-0.3073333333333334
240	0.15	2.0	0.2	2	0.7	0.05	1500	1500	1.0	192.0	29.0	0.834	0.8143220087858432	0.8519716314930756	0.832	0.836	1500	1500	1.0	193.0	42.0	0.516	0.4907013497878246	0.5412169084291295	0.508	0.528	0.1	-0.31799999999999995
240	0.3	1.0	0.0	1	0.7	0.05	1500	1500	1.0	240.0	72.0	0.05	0.040074440990789	0.0622245466573742	0.046	0.054	1500	1500	1.0	240.0	81.0	0.0453333333333333	0.0359164632850011	0.0570730323832172	0.04	0.054	0.1	-0.004666666666666701
240	0.3	1.0	0.0	2	0.7	0.05	1500	1500	1.0	240.0	72.0	0.06	0.0490685293610026	0.073179369672757	0.056	0.064	1500	1500	1.0	240.0	82.0	0.046	0.0365087224569012	0.0578107006370235	0.04	0.058	0.1	-0.013999999999999999
240	0.3	1.0	0.2	1	0.7	0.05	1500	1500	1.0	193.0	58.0	0.0553333333333333	0.0448582488547266	0.068080158199088	0.038	0.066	1500	1500	1.0	192.0	65.0	0.052	0.0418646316973971	0.0644241382278854	0.044	0.056	0.1	-0.0033333333333332993
240	0.3	1.0	0.2	2	0.7	0.05	1500	1500	1.0	192.0	57.0	0.0473333333333333	0.0376950244185929	0.0592842535267447	0.038	0.058	1500	1500	1.0	192.0	65.0	0.05	0.040074440990789	0.0622245466573742	0.042	0.054	0.1	0.002666666666666706
240	0.3	1.25	0.0	1	0.7	0.05	1500	1500	1.0	240.0	72.0	0.2406666666666666	0.2197131169315157	0.262945114468685	0.22	0.256	1500	1500	1.0	240.0	82.0	0.162	0.1442213818062577	0.1815054133605849	0.138	0.188	0.1	-0.07866666666666661
240	0.3	1.25	0.0	2	0.7	0.05	1500	1500	1.0	240.0	72.0	0.2833333333333333	0.2611052730272019	0.3066683136182101	0.27	0.306	1500	1500	1.0	240.0	82.0	0.18	0.1613828572177676	0.2002519784431485	0.152	0.194	0.1	-0.10333333333333333
240	0.3	1.25	0.2	1	0.7	0.05	1500	1500	1.0	192.0	57.0	0.212	0.1920650641155565	0.2334062879792679	0.192	0.224	1500	1500	1.0	192.0	65.0	0.122	0.1063959418729939	0.1395352077514632	0.11	0.134	0.1	-0.09
240	0.3	1.25	0.2	2	0.7	0.05	1500	1500	1.0	192.0	57.5	0.254	0.2326188778198833	0.2766379020944459	0.248	0.262	1500	1500	1.0	192.0	65.0	0.164	0.1461243801871865	0.1835921972567753	0.156	0.172	0.1	-0.09
240	0.3	1.5	0.0	1	0.7	0.05	1500	1500	1.0	240.0	72.0	0.6513333333333333	0.626858257008754	0.6750352686266043	0.626	0.67	1500	1500	1.0	240.0	82.0	0.4353333333333333	0.4104395313458943	0.4605575083605824	0.42	0.444	0.1	-0.21600000000000003
240	0.3	1.5	0.0	2	0.7	0.05	1500	1500	1.0	240.0	72.0	0.7233333333333334	0.7001459516555677	0.7453797359560848	0.716	0.732	1500	1500	1.0	240.0	82.0	0.504	0.4787199007270267	0.5292596638272119	0.482	0.526	0.1	-0.21933333333333338
240	0.3	1.5	0.2	1	0.7	0.05	1500	1500	1.0	192.0	58.0	0.5553333333333333	0.530076125464382	0.5803078508692512	0.528	0.572	1500	1500	1.0	192.0	65.0	0.3393333333333333	0.3158097398754747	0.3636777505292769	0.334	0.348	0.1	-0.21600000000000003
