	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11
AC108667.1	0.0	0.0	0.0	0.0	0.0	0.0	0.7905161543780679	0.0	0.48577332345904745	0.0	0.0
AC108673.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108676.2	0.3127405256306426	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.0	0.26110761358527357	1.7607981267541255
AC108688.1	0.3127405256306426	0.0	0.0	0.6241430059359344	0.4856501776089557	0.25840078601248956	0.0	0.0	1.3792578195718121	0.0	0.0
AC108693.1	1.5541069585006293	0.6918364450101946	1.0554735807068027	1.391704472091381	1.1379298900407402	0.25840078601248956	1.2982984014284398	1.6375407267353699	1.9268928448699234	0.9942118860421014	1.1338447749578184
AC108706.1	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC108724.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108724.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108725.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7663906448889224	0.0	0.0
AC108729.1	0.0	0.6918364450101946	0.0	0.0	0.0	0.0	0.0	0.0	0.8485358648292184	0.0	0.0
AC108729.2	0.0	0.0	0.28176360593605254	0.0	0.0	0.25840078601248956	0.0	0.0	0.0	0.0	0.0
AC108734.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC108734.2	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26110761358527357	0.0
AC108734.3	0.569617218140489	0.3869976393610225	0.0	0.0	0.4856501776089557	0.0	0.0	0.5081953823950481	0.8485358648292184	0.0	0.0
AC108738.1	0.0	0.0	0.28176360593605254	0.3455638504245292	0.0	0.25840078601248956	0.7905161543780679	0.0	0.0	0.4821221775315856	0.0
AC108740.1	0.3127405256306426	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.0	0.0	0.0
AC108751.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108751.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108751.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108751.5	0.0	0.0	0.28176360593605254	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108860.1	0.0	0.0	0.0	0.3455638504245292	0.4856501776089557	0.0	0.0	0.0	0.0	0.0	1.1338447749578184
AC108938.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC108941.1	0.3127405256306426	0.0	0.28176360593605254	0.0	0.4856501776089557	0.25840078601248956	0.0	0.0	0.8485358648292184	0.0	0.0
AC108941.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109315.1	0.0	0.0	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	1.138164944466358	0.26110761358527357	0.0
AC109329.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109439.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26110761358527357	0.0
AC109445.1	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109446.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109446.2	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109446.6	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109446.7	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109454.1	0.7875951257715726	0.0	0.28176360593605254	0.3455638504245292	0.0	0.25840078601248956	0.0	0.5081953823950481	0.0	0.0	0.0
AC109458.1	0.0	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.48577332345904745	0.0	0.0
AC109479.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109479.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109481.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.0	0.0	0.0
AC109486.1	0.569617218140489	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109583.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109583.2	0.3127405256306426	0.3869976393610225	0.28176360593605254	0.0	0.4856501776089557	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC109631.1	0.0	0.3869976393610225	0.0	0.0	0.4856501776089557	0.0	0.7905161543780679	0.0	0.48577332345904745	0.0	0.0
AC109635.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109635.3	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109635.4	0.0	0.0	0.0	0.0	0.0	0.47747434361691254	0.0	0.0	1.58577086264787	0.4821221775315856	0.0
AC109635.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8485358648292184	0.0	0.0
AC109635.6	0.0	0.0	0.0	0.0	0.0	0.6676252537213286	0.0	0.0	0.48577332345904745	0.0	1.7607981267541255
AC109638.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109780.1	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109780.2	0.0	0.0	0.0	0.0	0.0	0.25840078601248956	0.7905161543780679	0.0	0.0	0.0	0.0
AC109810.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109811.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC109925.1	0.0	0.0	0.0	0.0	0.0	0.47747434361691254	0.0	0.0	0.0	0.0	0.0
AC109992.1	1.4299930107173442	1.7913363592627978	1.4464894587111596	0.0	0.0	0.8356073613255152	0.7905161543780679	1.427112705580428	0.0	1.5772398434721364	1.1338447749578184
AC110027.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26110761358527357	0.0
AC110048.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC110053.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110056.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110079.1	3.2437102807630316	2.957677396795131	3.47728400554222	4.107591602321366	3.293483591345358	3.267639169171457	3.6639241969866707	3.302709511432946	2.8885738691654392	2.915931469686477	3.029729654161425
AC110275.1	0.0	0.0	0.0	0.8575371602978045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110373.1	0.9769204311412407	0.6918364450101946	0.8974110463344348	0.3455638504245292	0.8483443256312708	0.47747434361691254	0.7905161543780679	0.5081953823950481	0.0	0.6737329981620134	0.0
AC110602.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110620.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110741.2	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.8832610967068961	0.8485358648292184	0.0	0.0
AC110741.3	0.0	0.6918364450101946	0.0	0.0	0.0	0.0	0.7905161543780679	0.0	0.48577332345904745	0.0	0.0
AC110749.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110753.1	0.3127405256306426	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.0	0.0	0.0
AC110754.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110760.3	0.0	0.0	0.0	0.0	0.4856501776089557	0.0	0.0	0.8832610967068961	0.48577332345904745	0.0	0.0
AC110768.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.0	0.0	0.0
AC110768.2	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110775.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110775.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110792.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC110794.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC110926.1	2.21131536805722	2.6393193591845887	1.658463183532006	2.0867056290172314	1.9265753571964193	2.5616441303080912	2.216754681594008	3.2396119362726723	4.122158125035734	2.1925639030732045	2.5304980480047004
AC110994.1	0.0	0.0	0.0	0.0	0.4856501776089557	0.25840078601248956	0.0	0.0	0.8485358648292184	0.0	0.0
AC110994.2	0.569617218140489	0.0	0.0	0.0	1.378992642777779	0.47747434361691254	0.7905161543780679	0.5081953823950481	0.0	0.0	0.0
AC110998.1	0.0	0.0	0.0	0.3455638504245292	0.0	0.25840078601248956	0.0	0.5081953823950481	0.48577332345904745	0.26110761358527357	0.0
AC111000.1	0.0	0.0	0.0	0.0	0.0	0.0	0.7905161543780679	0.0	0.0	0.0	0.0
AC111000.2	0.0	0.3869976393610225	0.28176360593605254	0.0	0.4856501776089557	0.25840078601248956	0.0	0.0	0.0	0.0	0.0
AC111000.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC111000.5	0.0	0.3869976393610225	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC111000.6	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	1.427112705580428	0.48577332345904745	0.0	0.0
AC111152.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC111186.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC111188.2	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC111188.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC111193.1	0.3127405256306426	0.0	0.0	0.0	0.4856501776089557	0.0	0.0	0.0	0.0	0.0	0.0
AC111200.1	1.5541069585006293	2.027398994503866	1.927456911524368	1.234646914312443	2.0709848522386203	2.0490845092199867	2.773478525566655	0.5081953823950481	2.964531121552479	2.1285484414903753	1.1338447749578184
AC111200.2	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112128.1	1.5541069585006293	0.0	0.0	1.234646914312443	0.8483443256312708	0.0	0.0	0.8832610967068961	1.138164944466358	0.0	0.0
AC112173.1	0.7875951257715726	0.9433644843097316	0.5173867107569595	0.0	1.7660864905273923	0.6676252537213286	1.6731400888394892	0.5081953823950481	0.48577332345904745	0.8428530643289842	0.0
AC112184.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112187.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC112187.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112191.1	0.9769204311412407	0.3869976393610225	0.5173867107569595	0.3455638504245292	0.0	0.6676252537213286	0.7905161543780679	0.0	2.7234947701553525	0.26110761358527357	0.0
AC112191.2	0.0	0.0	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112191.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112198.1	0.9769204311412407	0.0	0.7198757781239563	0.0	0.4856501776089557	0.25840078601248956	0.0	0.0	2.4339473436932515	0.0	0.0
AC112198.2	0.0	0.9433644843097316	0.28176360593605254	0.0	1.5854835979670954	0.25840078601248956	0.7905161543780679	0.5081953823950481	0.8485358648292184	0.26110761358527357	0.0
AC112198.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112203.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112204.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112206.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.48577332345904745	0.0	0.0
AC112206.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1338447749578184
AC112206.4	0.0	0.0	0.0	0.3455638504245292	0.4856501776089557	0.25840078601248956	0.0	0.5081953823950481	0.48577332345904745	0.0	0.0
AC112220.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112225.1	0.0	0.6918364450101946	0.0	0.0	0.0	0.47747434361691254	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC112229.1	0.0	0.6918364450101946	0.28176360593605254	0.0	0.0	0.6676252537213286	0.0	0.0	0.8485358648292184	0.0	0.0
AC112229.3	0.0	0.0	0.0	0.0	0.0	0.0	0.7905161543780679	0.0	0.0	0.0	0.0
AC112230.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8485358648292184	0.0	0.0
AC112240.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112247.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112249.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112250.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.0	0.0	0.0
AC112482.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112484.2	0.0	0.0	0.0	0.6241430059359344	0.0	0.0	0.0	0.0	0.0	0.4821221775315856	0.0
AC112487.2	0.569617218140489	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	1.3792578195718121	0.26110761358527357	0.0
AC112492.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112492.2	0.0	0.0	0.0	0.6241430059359344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112492.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112492.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112492.5	0.0	0.3869976393610225	0.0	0.3455638504245292	0.0	0.0	0.0	0.5081953823950481	0.48577332345904745	0.0	0.0
AC112497.1	0.9769204311412407	0.0	0.5173867107569595	1.533330335650861	0.0	0.47747434361691254	0.0	1.6375407267353699	0.8485358648292184	0.4821221775315856	0.0
AC112498.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112504.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.0	0.0	0.0
AC112518.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC112653.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26110761358527357	0.0
AC112656.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4821221775315856	0.0
AC112673.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC112693.2	0.0	0.6918364450101946	0.0	0.0	0.4856501776089557	0.0	0.0	0.0	0.0	0.26110761358527357	0.0
AC112694.1	0.569617218140489	0.0	0.5173867107569595	0.0	0.0	1.2467512057138668	0.7905161543780679	0.5081953823950481	1.3792578195718121	0.26110761358527357	0.0
AC112698.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC112771.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112777.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112778.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC112907.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113143.2	0.0	0.0	0.0	0.0	0.0	0.6676252537213286	0.0	0.0	0.0	0.0	0.0
AC113155.1	1.4299930107173442	0.3869976393610225	1.0554735807068027	1.234646914312443	1.378992642777779	1.6588615520801415	1.6731400888394892	1.427112705580428	1.7663906448889224	1.7573565252158057	2.196381453315885
AC113189.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113189.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113191.1	0.3127405256306426	1.1574815212808864	1.4464894587111596	0.3455638504245292	0.0	0.6676252537213286	1.2982984014284398	0.8832610967068961	0.0	0.4821221775315856	0.0
AC113192.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.0	0.0	0.0
AC113208.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113208.2	0.0	0.3869976393610225	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113340.1	0.0	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113347.1	0.0	0.0	0.5173867107569595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113347.2	0.0	0.0	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113347.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113348.1	0.3127405256306426	0.0	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.0	0.26110761358527357	0.0
AC113348.2	0.0	0.0	0.0	0.0	0.0	0.47747434361691254	0.0	0.0	0.0	0.0	0.0
AC113352.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8832610967068961	0.8485358648292184	0.0	0.0
AC113367.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113367.2	0.0	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.0	0.0	0.0
AC113367.3	0.0	0.0	0.0	0.0	0.4856501776089557	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC113368.1	0.0	0.0	0.0	0.0	0.4856501776089557	0.0	0.0	0.0	0.0	0.0	0.0
AC113385.2	0.0	0.0	0.0	0.0	0.0	0.0	0.7905161543780679	0.0	0.0	0.0	0.0
AC113385.3	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113398.1	0.0	0.0	0.0	0.3455638504245292	0.4856501776089557	0.0	0.0	0.0	0.0	0.0	0.0
AC113404.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC113410.1	0.569617218140489	0.3869976393610225	0.0	0.0	0.0	0.6676252537213286	1.2982984014284398	0.0	0.0	0.26110761358527357	1.1338447749578184
AC113420.1	0.569617218140489	0.0	0.0	0.8575371602978045	0.0	0.0	0.0	0.0	1.138164944466358	0.0	0.0
AC113430.1	0.0	0.0	0.0	0.0	0.0	0.0	0.7905161543780679	0.0	0.8485358648292184	0.0	0.0
AC113554.1	0.0	1.3438887603462732	0.0	0.0	0.0	0.25840078601248956	0.0	0.8832610967068961	1.3792578195718121	0.6737329981620134	1.7607981267541255
AC113608.1	0.0	0.0	0.0	0.0	0.4856501776089557	0.0	0.7905161543780679	0.0	0.0	0.26110761358527357	0.0
AC113618.1	0.0	0.3869976393610225	0.0	0.0	0.0	0.0	0.0	0.0	1.3792578195718121	0.0	0.0
AC113935.1	1.294187973214047	0.0	1.0554735807068027	0.0	0.8483443256312708	0.6676252537213286	0.0	1.1806634983591053	0.0	0.6737329981620134	0.0
AC114267.1	4.105874690949345	5.16054190692052	3.7326777446432975	4.237466940986342	3.9825847743514093	4.323856300006127	4.152422220969513	4.972850744221777	6.831558471415199	4.325260278706236	4.705036961513839
AC114300.1	0.0	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	0.0	0.0	0.0	0.0
AC114322.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.25840078601248956	0.0	1.1806634983591053	0.0	0.26110761358527357	0.0
AC114324.1	0.0	0.3869976393610225	0.0	0.3455638504245292	0.0	0.25840078601248956	0.0	0.5081953823950481	1.58577086264787	0.0	0.0
AC114324.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114402.1	0.0	0.3869976393610225	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC114402.2	0.0	0.0	0.7198757781239563	0.0	0.8483443256312708	0.6676252537213286	1.2982984014284398	0.5081953823950481	0.0	0.8428530643289842	0.0
AC114477.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1338447749578184
AC114482.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114490.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC114490.2	3.863505656383736	2.027398994503866	3.47728400554222	3.9396325443667837	3.2333592059084917	2.9016909047416775	2.6106651756422035	1.984002345396264	0.48577332345904745	2.9533669237527116	2.8016012861285455
AC114490.3	0.569617218140489	1.1574815212808864	1.0554735807068027	0.6241430059359344	1.378992642777779	1.5663380535872147	1.2982984014284398	1.6375407267353699	0.0	0.8428530643289842	1.1338447749578184
AC114491.1	1.294187973214047	0.0	1.0554735807068027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114492.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114495.1	0.0	0.3869976393610225	0.0	0.0	0.4856501776089557	0.0	0.0	0.0	0.0	0.4821221775315856	0.0
AC114495.2	1.1442580955228037	0.6918364450101946	1.197915968573095	1.0583788279781678	0.4856501776089557	1.2467512057138668	1.2982984014284398	0.8832610967068961	2.20258276155544	0.26110761358527357	0.0
AC114501.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114501.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8485358648292184	0.0	0.0
AC114689.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114689.2	0.0	0.0	0.0	0.0	0.8483443256312708	0.0	0.0	0.0	0.0	0.0	0.0
AC114728.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.8485358648292184	0.6737329981620134	0.0
AC114737.2	0.3127405256306426	0.0	0.28176360593605254	0.0	0.0	0.0	0.0	1.984002345396264	1.3792578195718121	0.0	0.0
AC114744.1	0.3127405256306426	0.3869976393610225	0.28176360593605254	0.8575371602978045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114755.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114755.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC114755.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC114755.5	0.0	0.0	0.0	0.0	0.0	0.47747434361691254	0.0	0.0	0.0	0.26110761358527357	0.0
AC114760.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114774.1	0.569617218140489	0.3869976393610225	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	0.8485358648292184	0.4821221775315856	0.0
AC114781.1	0.0	0.0	0.0	0.0	0.4856501776089557	0.0	0.0	0.8832610967068961	0.0	0.26110761358527357	0.0
AC114781.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114781.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114781.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114786.1	0.0	1.3438887603462732	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC114786.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58577086264787	0.0	0.0
AC114786.3	0.0	0.9433644843097316	0.0	0.3455638504245292	0.0	0.0	0.0	0.0	1.138164944466358	0.0	0.0
AC114786.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8485358648292184	0.26110761358527357	0.0
AC114797.1	0.3127405256306426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114801.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	1.1338447749578184
AC114801.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114801.3	0.9769204311412407	1.508943393902708	1.197915968573095	1.234646914312443	1.9265753571964193	0.0	1.6731400888394892	0.5081953823950481	0.48577332345904745	1.131188064287541	1.7607981267541255
AC114811.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114812.1	0.0	0.0	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114812.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5081953823950481	0.48577332345904745	0.4821221775315856	0.0
AC114812.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.138164944466358	0.0	0.0
AC114814.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC114878.1	0.3127405256306426	0.6918364450101946	0.28176360593605254	0.3455638504245292	0.4856501776089557	0.0	0.0	0.0	0.0	0.26110761358527357	1.1338447749578184
AC114878.2	0.569617218140489	0.6918364450101946	0.28176360593605254	0.6241430059359344	1.7660864905273923	0.47747434361691254	0.7905161543780679	1.1806634983591053	0.0	0.26110761358527357	0.0
AC114936.1	2.715342547500718	3.1698287271426127	2.1540909706837463	3.145478127223474	2.0709848522386203	1.2467512057138668	2.6106651756422035	2.496965952672257	1.3792578195718121	1.131188064287541	1.7607981267541255
AC114940.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.0	0.0
AC114947.1	0.3127405256306426	0.3869976393610225	0.0	0.3455638504245292	0.8483443256312708	0.0	0.0	0.0	0.0	0.0	0.0
AC114964.1	0.3127405256306426	0.0	0.28176360593605254	0.0	0.0	0.0	0.0	0.0	0.48577332345904745	0.26110761358527357	0.0
AC114967.1	0.0	0.0	0.0	0.0	0.0	0.47747434361691254	0.0	0.0	0.48577332345904745	0.0	0.0
AC114973.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC114981.1	0.0	0.3869976393610225	0.0	0.6241430059359344	0.4856501776089557	0.25840078601248956	0.0	0.5081953823950481	0.48577332345904745	0.4821221775315856	0.0
