gene	target_chembl_id	molecule_chembl_id	standard_type	standard_relation	standard_value_nM	pchembl_value	assay_chembl_id	document_chembl_id	bao_endpoint	source
CTSL	CHEMBL3837	CHEMBL352168	Ki	=	44.0	7.36	CHEMBL660653	CHEMBL1135707	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL274120	IC50	>	100000.0		CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL8726	IC50	=	100.0	7.00	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL436227	Ki	=	28.8	7.54	CHEMBL660653	CHEMBL1135707	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL347459	Ki	=	28.8	7.54	CHEMBL660653	CHEMBL1135707	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL8563	IC50	=	350.0	6.46	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL8591	IC50	=	11500.0	4.94	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL321974	Ki	=	144.4	6.84	CHEMBL660653	CHEMBL1135707	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL8517	IC50	=	450.0	6.35	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL275080	IC50	=	80.0	7.10	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL8480	IC50	=	23000.0	4.64	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL103238	Ki	=	2.8	8.55	CHEMBL660653	CHEMBL1135707	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL274616	IC50	=	150.0	6.82	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL273229	IC50	=	54.0	7.27	CHEMBL661684	CHEMBL1134467	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL177914	IC50	=	0.85	9.07	CHEMBL818674	CHEMBL1133572	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL162631	Ki	=	850.0	6.07	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64245	Ki	=	16000.0	4.80	CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL423995	Ki	=	49.0	7.31	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL57836	Ki	=	700.0	6.16	CHEMBL857508	CHEMBL1133572	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL113805	Ki	>	1000.0		CHEMBL857508	CHEMBL1133572	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL162389	Ki	>	10000.0		CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL292513	Ki	=	88.0	7.06	CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64098	Ki	=	3700.0	5.43	CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL61805	Ki	=	2600.0	5.58	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64612	Ki	=	3400.0	5.47	CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL100563	Ki	=	39.0	7.41	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL115676	IC50	=	1.9	8.72	CHEMBL820320	CHEMBL1133572	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL301683	Ki	=	513.0	6.29	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL281540	Ki	=	340.0	6.47	CHEMBL857508	CHEMBL1133572	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL65990	Ki	>	150000.0		CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL436437	Ki	>	1000.0		CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL62239	Ki	=	250.0	6.60	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL62923	Ki	>	150000.0		CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL115394	IC50	=	0.74	9.13	CHEMBL818674	CHEMBL1133572	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL349823	Ki	>	10000.0		CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL113724	Ki	>	1000.0		CHEMBL857508	CHEMBL1133572	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL349445	Ki	=	580.0	6.24	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL62453	Ki	=	140000.0		CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL411932	Ki	>	150000.0		CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL2371402	Ki	=	400.0	6.40	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL118449	Ki	=	16.0	7.80	CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL62655	Ki	=	6800.0	5.17	CHEMBL660655	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL426774	IC50	=	50.0	7.30	CHEMBL818674	CHEMBL1133572	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL161964	Ki	>	1000.0		CHEMBL660657	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143389	Ki	=	210.0	6.68	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143397	Ki	=	270.0	6.57	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143399	Ki	=	45.0	7.35	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143404	Ki	=	16.0	7.80	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143391	Ki	=	170.0	6.77	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143401	Ki	=	240.0	6.62	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL2371032	Ki	=	930.0	6.03	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL147223	Ki	>	100000.0		CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143407	Ki	=	6600.0	5.18	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143398	Ki	=	3900.0	5.41	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143396	Ki	=	490.0	6.31	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143395	Ki	=	200.0	6.70	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143391	Ki	=	70.0	7.16	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143392	Ki	=	74000.0	4.13	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143405	Ki	=	67.0	7.17	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143408	Ki	=	210.0	6.68	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143406	Ki	=	19.0	7.72	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143402	Ki	=	270.0	6.57	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143403	Ki	=	160.0	6.80	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143390	Ki	=	21.0	7.68	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL3143410	Ki	=	38000.0	4.42	CHEMBL660652	CHEMBL1135661	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL280587	Ki	=	6100.0	5.21	CHEMBL663371	CHEMBL1135450	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL51128	Ki	=	90.0	7.05	CHEMBL660648	CHEMBL1133264	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL48837	Ki	=	0.6	9.22	CHEMBL660648	CHEMBL1133264	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL48605	Ki	=	970.0	6.01	CHEMBL660648	CHEMBL1133264	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL119219	Ki	=	55.0	7.26	CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL118449	Ki	=	16.0	7.80	CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL119285	Ki	=	120.0	6.92	CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL117054	Ki	>	1000.0		CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL100563	Ki	=	39.0	7.41	CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL432634	Ki	>	1000.0		CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL118347	Ki	>	1000.0		CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL113724	Ki	>	1000.0		CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL267064	Ki	>	1000.0		CHEMBL660656	CHEMBL1131584	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL11306	IC50	>	1000.0		CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL126122	IC50	=	15.0	7.82	CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123571	IC50	=	4300.0	5.37	CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL338231	IC50	>	1000.0		CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL125553	IC50	=	23.0	7.64	CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL124623	IC50	=	7.0	8.15	CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122591	IC50	=	3.0	8.52	CHEMBL660642	CHEMBL1135034	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL61887	IC50	=	10000.0	5.00	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL60242	IC50	=	4000.0	5.40	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL300379	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64546	IC50	=	150.0	6.82	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64634	IC50	=	10000.0	5.00	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL61781	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64178	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64367	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL62207	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL303517	IC50	=	6000.0	5.22	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL61382	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL294260	IC50	=	580.0	6.24	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL61471	IC50	=	130.0	6.89	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL59605	IC50	=	800.0	6.10	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL60835	IC50	=	6900.0	5.16	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL63942	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL304918	IC50	=	90.0	7.05	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL61329	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64604	IC50	=	30.0	7.52	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL303959	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL59277	IC50	=	10000.0	5.00	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL292472	IC50	<	30.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL304669	IC50	=	10000.0	5.00	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL58179	IC50	=	580.0	6.24	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL64765	IC50	<	32.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL291587	IC50	>	10000.0		CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL59817	IC50	=	1300.0	5.89	CHEMBL661682	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL331422	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL184514	IC50	=	3725.0	5.43	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL2111806	IC50	=	6273.0	5.20	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123199	IC50	=	1667.0	5.78	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122149	IC50	=	4804.0	5.32	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL29483	Ki	=	39.0	7.41	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL31947	Ki	=	47.0	7.33	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL124159	IC50	=	1593.0	5.80	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122812	IC50	=	338.0	6.47	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL334074	IC50	=	2235.0	5.65	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122043	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122513	IC50	=	42.0	7.38	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL333413	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL121801	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL126210	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL117144	IC50	=	8500.0	5.07	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL281086	Ki	=	16.0	7.80	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL121807	IC50	=	825.0	6.08	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123754	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123291	IC50	=	140.0	6.85	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL421457	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL116402	IC50	=	270.0	6.57	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL284939	Ki	=	0.49	9.31	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122350	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL125656	IC50	=	5783.0	5.24	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123227	IC50	=	4641.0	5.33	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122424	IC50	=	5583.0	5.25	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122318	IC50	=	2710.0	5.57	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122324	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122879	IC50	=	9546.0	5.02	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL281540	Ki	=	340.0	6.47	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123200	IC50	=	2163.0	5.67	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL116724	IC50	=	1200.0	5.92	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL116779	IC50	=	110.0	6.96	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL332776	IC50	=	3907.0	5.41	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL286364	Ki	=	2.2	8.66	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122431	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL117658	IC50	=	2000.0	5.70	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL333987	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123037	IC50	=	1682.0	5.77	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122561	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122672	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL114161	IC50	=	740.0	6.13	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123592	IC50	=	5952.0	5.22	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123038	IC50	=	2755.0	5.56	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL114462	IC50	=	15.0	7.82	CHEMBL660641	CHEMBL1147461	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122764	IC50	=	498.0	6.30	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123178	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL286034	Ki	=	290.0	6.54	CHEMBL818676	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL333716	IC50	=	919.0	6.04	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL126152	IC50	=	8391.0	5.08	CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL123987	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL122812	IC50	>	10000.0		CHEMBL663348	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL140794	IC50	=	170.0	6.77	CHEMBL661681	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL342145	IC50	=	31.0	7.51	CHEMBL661681	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL134083	IC50	=	554.0	6.26	CHEMBL661681	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL336228	IC50	=	20.0	7.70	CHEMBL661681	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL140756	IC50	=	6.0	8.22	CHEMBL661681	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL180839	IC50	=	130.0	6.89	CHEMBL833537	CHEMBL1140268	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL183812	IC50	=	0.71	9.15	CHEMBL833537	CHEMBL1140268	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL183660	IC50	=	81.0	7.09	CHEMBL833537	CHEMBL1140268	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL182956	IC50	=	352.0	6.45	CHEMBL827906	CHEMBL1137165	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL184514	IC50	=	3725.0	5.43	CHEMBL827906	CHEMBL1137165	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL183306	IC50	=	2101.0	5.68	CHEMBL827906	CHEMBL1137165	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL185431	IC50	=	108.0	6.97	CHEMBL827906	CHEMBL1137165	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL184859	IC50	=	115.0	6.94	CHEMBL827906	CHEMBL1137165	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL365007	IC50	=	458.0	6.34	CHEMBL827906	CHEMBL1137165	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL315390	Ki	=	154000.0		CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL2371795	Ki	=	15000.0	4.82	CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL2371796	Ki	=	146000.0		CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL2371797	Ki	=	123000.0		CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL443336	Ki	=	134000.0		CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL184715	Ki	=	107000.0		CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL184035	Ki	=	51000.0	4.29	CHEMBL828921	CHEMBL1137885	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL1366	IC50	>	250000.0		CHEMBL829304	CHEMBL1137897	BAO_0000190	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL1366	Ki	>	1000000.0		CHEMBL827395	CHEMBL1137897	BAO_0000192	ChEMBL activity API
CTSL	CHEMBL3837	CHEMBL182346	IC50	=	90000.0	4.05	CHEMBL829304	CHEMBL1137897	BAO_0000190	ChEMBL activity API
