column_index	group_idx
172623	37
172641	37
172695	37
172697	37
172707	37
172721	37
172746	37
172777	37
172795	37
172888	37
172934	37
172939	37
172953	37
173006	37
173039	37
173061	37
173094	37
173102	37
173113	37
173122	37
173147	37
173168	37
173172	37
173181	37
173188	37
173235	37
173255	37
173263	37
173298	37
173306	37
173353	37
173360	37
173412	37
173426	37
173434	37
173449	37
173452	37
173507	37
173509	37
173511	37
173545	37
173564	37
173585	37
173593	37
173598	37
173612	37
173682	37
173698	37
173732	37
173767	37
173815	37
173873	37
173892	37
173899	37
173904	37
173935	37
173940	37
173949	37
174002	37
174011	37
174049	37
174093	37
174102	37
174148	37
174179	37
174238	37
174241	37
174282	37
174323	37
174326	37
174334	37
174372	37
174390	37
174400	37
174406	37
174442	37
174493	37
174505	37
174524	37
174593	37
174594	37
174614	37
174646	37
174700	37
174738	37
174765	37
174783	37
174813	37
174828	37
174862	37
174874	37
174884	37
174903	37
174986	37
175065	37
175075	37
175095	37
175121	38
175153	38
175186	38
175271	38
175338	38
175406	38
175452	38
175453	38
175461	38
175480	38
175527	38
175578	38
175660	38
175667	38
175676	38
175713	38
175734	38
175746	38
175835	38
175868	38
175895	38
175905	38
175910	38
175957	38
176003	38
176013	38
176022	38
176071	38
176117	38
176125	38
176166	38
176187	38
176226	38
176237	38
176238	38
176278	38
176333	38
176341	38
176374	38
176386	38
176418	38
176442	38
176507	38
176717	38
176719	38
176846	38
176858	38
176887	38
177070	38
177078	38
177118	38
177138	38
177139	38
177211	38
177290	38
177353	38
177355	38
177383	38
177394	38
177410	38
177433	38
177518	38
177530	38
177692	38
177699	38
177718	38
177737	38
177795	38
177800	38
177889	38
177937	38
177976	38
178020	38
178317	38
178365	39
178371	39
178374	39
178378	39
178400	39
178401	39
178423	39
178430	39
178467	39
178487	39
178488	39
178506	39
178533	39
178552	39
178557	39
178572	39
178575	39
178604	39
178608	39
178618	39
178636	39
178639	39
178641	39
178657	39
178673	39
178689	39
178701	39
178729	39
178751	39
178755	39
178760	39
178762	39
178791	39
178805	39
178819	39
178820	39
178832	39
178840	39
178846	39
178869	39
178872	39
178873	39
178944	39
178951	39
178968	39
178971	39
178974	39
178984	39
178985	39
178994	39
179004	39
179030	39
179035	39
179072	39
179112	39
179128	39
179139	39
179142	39
179172	39
179187	39
179211	39
179270	39
179273	39
179298	39
179317	39
179318	39
179327	39
179339	39
179346	39
179349	39
179357	39
179361	39
179389	39
179401	39
179404	39
179418	39
179434	39
179443	39
179466	39
179467	39
179486	39
179520	39
179535	39
179539	39
179547	39
179555	39
179595	39
179598	39
179617	39
179636	39
179638	39
179649	39
179666	39
179673	39
179680	39
179688	39
179705	39
179710	39
179731	39
179737	39
179766	39
179817	39
179819	39
179821	39
179828	39
179859	39
179875	39
179885	39
179901	39
179908	39
179911	39
179925	39
179930	39
179948	39
179956	39
180007	39
180013	39
180014	39
180026	39
180056	39
180087	39
180151	39
180158	39
180174	39
180210	39
180222	39
180253	39
180259	39
180271	39
180281	39
180301	39
180307	39
180313	39
180334	39
180336	39
180339	39
180348	39
180356	39
180367	39
180372	39
180376	39
180407	39
180411	39
180453	39
180477	39
180491	39
180517	39
180523	39
180526	39
180535	39
180541	39
180546	39
180548	39
180560	39
180605	39
180613	39
180629	39
180634	39
180666	39
180699	39
180719	39
180724	39
180736	39
180755	39
180773	39
180786	39
180790	39
180798	39
180804	39
180805	39
180815	39
180816	39
180818	39
180827	39
180830	39
180846	39
180848	39
180868	39
180873	39
180875	39
180882	39
180900	39
180903	39
180907	39
180909	39
180928	39
180929	39
180937	39
180973	39
181039	39
181046	39
181054	39
181061	39
181077	39
181091	39
181097	39
181098	39
181121	39
181122	39
181134	39
181148	39
181172	39
181173	39
181182	39
181184	39
181193	39
181195	39
181207	39
181219	39
181221	39
181222	39
181261	39
181265	39
181277	39
181293	39
181296	39
181312	39
181315	39
181320	39
181337	39
181347	39
181354	39
181370	39
181387	39
181394	39
181398	39
181414	39
181424	39
181437	39
181462	39
181475	39
181483	39
181492	39
181501	39
181504	39
181506	39
181510	39
181525	39
181539	39
181545	39
181551	39
181558	39
181559	39
181568	39
181590	39
181647	39
181658	39
181672	39
181683	39
181693	39
181702	39
181762	39
181783	39
181798	39
181818	39
181820	39
181831	39
181844	39
181848	39
181859	39
181870	39
181892	39
181894	39
181924	39
181948	39
181951	39
181952	39
181955	39
181964	39
181980	39
181993	39
181994	39
181996	39
181999	39
182002	39
182010	39
182017	39
182035	39
182040	39
182053	39
182091	39
182103	39
182123	39
182125	39
182130	39
182136	39
182163	39
182176	39
182192	39
182207	39
182212	39
182215	39
182220	39
182222	39
182238	39
182247	39
182249	39
182252	39
182263	39
182295	39
182300	39
182309	39
182320	39
182350	40
182426	40
182427	40
182442	40
182466	40
182598	40
182685	40
182720	40
182932	40
183011	40
183103	40
183155	40
183170	40
183312	40
183356	40
183361	40
183395	40
183434	40
183441	40
183447	40
183493	40
183595	40
183688	40
183711	40
183723	40
183769	40
183772	40
183780	40
183803	40
183831	40
183832	40
183848	40
183877	40
184050	40
184137	40
184149	40
184192	40
184203	40
184222	40
184378	40
184399	40
184419	40
184454	40
184473	40
184483	40
184584	40
184678	40
184745	40
184749	40
184767	40
184853	40
184906	40
185050	40
185073	40
185079	40
185088	40
185236	41
185248	41
185265	41
185269	41
185295	41
185326	41
185421	41
185520	41
185524	41
185541	41
185559	41
185701	41
185712	41
185719	41
185732	41
185760	41
185805	41
185809	41
185830	41
185831	41
185835	41
185859	41
185871	41
185886	41
185940	41
185947	41
185973	41
185986	41
186038	41
186080	41
186095	41
186106	41
186124	41
186157	41
186162	41
186170	41
186178	41
186181	41
186247	41
186278	41
186288	41
186302	41
186310	41
186317	41
186326	41
186339	41
186341	41
186371	41
186409	41
186420	41
186434	41
186440	41
186490	41
186495	41
186507	41
186518	41
186525	41
186531	41
186554	41
186573	41
186591	41
186604	41
186626	41
186637	41
186651	41
186708	41
186729	41
186736	41
186755	41
186803	41
186805	41
186914	41
186948	41
186990	41
186995	41
187000	41
187053	41
187072	41
187078	41
187084	41
187087	41
187118	41
187121	41
187180	41
187227	41
187234	41
187253	41
187258	41
187265	41
187271	41
187279	41
187307	41
187339	41
187356	41
187359	41
187367	41
187369	41
187375	41
187384	41
187393	41
187396	41
187405	41
187407	41
187433	41
187455	41
187465	41
187484	41
187485	41
187526	41
187556	41
187598	41
187629	41
187651	41
187676	41
187712	41
187722	41
187778	41
187804	41
187849	41
187887	41
187932	41
187942	41
187961	41
187998	41
188002	41
188004	41
188052	41
188065	41
188075	41
188078	41
188091	41
188094	41
188098	41
188104	41
188107	41
188115	41
188125	41
188135	41
188142	41
188178	41
188192	41
188219	41
188232	41
188240	41
188252	41
188263	41
188271	41
188290	41
188297	41
188305	41
188316	41
188321	41
188367	41
188390	41
188397	41
188398	41
188411	41
188425	41
188428	41
188449	41
188473	41
188481	41
188491	41
188552	41
188609	41
188630	41
188673	41
188684	41
188707	41
188710	41
188746	41
188784	41
188814	41
188828	41
188842	41
188916	41
188951	41
188974	41
188988	41
189019	41
189094	41
189132	41
189133	41
189163	41
189181	41
189206	41
189233	41
189238	41
189270	41
189274	41
189288	41
189292	41
189308	41
189321	41
189335	41
189351	41
189382	41
189391	41
189420	41
189423	41
189478	42
189487	42
189490	42
189529	42
189531	42
189582	42
189589	42
189604	42
189644	42
189671	42
189703	42
189708	42
189711	42
189712	42
189714	42
189787	42
189806	42
189833	42
189839	42
189845	42
189862	42
189883	42
189908	42
189927	42
189932	42
189993	42
190064	42
190130	42
190186	42
190199	42
190215	42
190261	42
190293	42
190326	42
190362	42
190398	42
190418	42
190427	42
190438	42
190455	42
190470	42
190496	42
190552	42
190571	42
190580	42
190581	42
190592	42
190605	42
190614	42
190627	42
190635	42
190655	42
190684	42
190742	42
190751	42
190762	42
190773	42
190785	42
190825	42
190884	42
190959	42
190982	42
190985	42
191056	42
191061	42
191100	42
191102	42
191142	42
191192	42
191263	42
191272	42
191313	42
191353	42
191394	42
191397	42
191401	42
191453	42
191489	42
191526	42
191549	42
191569	42
191619	42
191633	42
191656	42
191663	42
191701	42
191711	42
191773	42
191797	42
191830	42
191831	42
191893	42
191993	42
192019	42
192023	42
192095	42
192105	42
192107	42
192113	42
192118	42
192123	42
192124	42
192159	42
192165	42
192170	42
192272	42
192309	42
192314	42
192321	42
192326	42
192338	42
192345	42
192346	42
192349	42
192407	42
192441	42
192448	42
192507	42
192531	42
192548	42
192549	42
192597	42
192606	42
192612	42
192628	42
192635	42
192703	42
192722	42
192745	42
192762	42
192798	42
192831	42
192859	42
192884	42
192888	42
192915	42
192956	42
193015	42
193019	42
193026	42
193056	42
193076	42
193149	42
193156	42
193173	42
193174	42
193213	42
193214	42
193217	42
193281	42
193321	42
193337	42
193466	42
193478	42
193481	42
193487	42
193501	42
193595	42
193610	42
193633	42
193661	42
193678	42
193692	42
193712	42
193726	42
193762	42
193770	42
193771	42
193781	42
193787	42
193801	42
193850	42
193876	42
193924	42
193925	42
193947	42
194037	42
194059	42
194134	42
194155	42
194176	42
194190	42
194213	42
194237	42
194265	42
194330	42
194343	42
194344	42
194365	42
194377	42
194381	42
194410	42
194421	42
194429	42
194521	42
194543	42
194584	42
194637	42
194669	42
194730	42
194774	42
194785	42
194837	42
194845	42
194901	42
194931	42
194946	42
194961	42
194990	42
195071	42
195087	42
195102	42
195126	42
195211	42
195233	42
195242	42
195245	42
195277	42
195288	42
195291	42
195332	42
195347	42
195413	42
195441	42
195485	42
195516	42
195522	42
195525	42
195555	42
195659	42
195667	42
195671	42
195686	42
195729	42
195801	42
195804	42
195854	42
195881	42
195910	42
195925	42
195990	42
195995	42
196009	42
196015	42
196026	42
196033	42
196047	42
196063	42
196080	42
196085	42
196095	42
196154	42
196168	42
196205	42
196236	42
196239	42
196306	42
196311	42
196330	42
196352	42
196363	42
196382	42
196387	42
196439	42
196465	42
196484	42
196485	42
196519	42
196527	42
196542	42
196551	42
196554	42
196614	42
196632	42
196648	42
196665	42
196673	42
196675	42
196682	42
196703	42
196824	43
196834	43
196876	43
196946	43
196958	43
196968	43
196991	43
197003	43
197018	43
197022	43
197046	43
197084	43
197092	43
197106	43
197132	43
197162	43
197174	43
197213	43
197259	43
197266	43
197271	43
197324	43
197330	43
197346	43
197351	43
197356	43
197365	43
197367	43
197370	43
197371	43
197385	43
197395	43
197399	43
197409	43
197417	43
197427	43
197522	43
197547	43
197605	43
197607	43
197617	43
197696	43
197712	43
197744	43
197765	43
197807	43
197845	43
197896	43
197917	43
197930	43
197936	43
197939	43
197956	43
198020	43
198057	43
198108	43
198110	43
198146	43
198147	43
198165	43
198174	43
198180	43
198191	43
198196	43
198257	43
198278	43
198297	43
198306	43
198310	43
198330	43
198341	43
198348	43
198368	43
198382	43
198484	43
198495	43
198505	43
198550	43
198584	43
198641	43
198677	43
198698	43
198732	43
198769	43
198784	43
198786	43
198787	43
198811	43
198826	43
198864	43
198897	43
198910	43
198929	43
198972	43
198982	43
198993	43
198997	43
199043	43
199076	43
199098	43
199102	43
199141	43
199172	43
199185	43
199186	43
199237	43
199247	43
199260	43
199293	43
199295	43
199373	43
199395	43
199416	43
199441	43
199469	43
199505	43
199549	43
199568	43
199578	43
199608	43
199610	43
199629	43
199644	43
199665	43
199700	43
199764	43
199779	43
199810	43
199850	43
199919	43
199930	43
199966	43
199972	43
199990	43
200023	43
200058	43
200085	43
200099	43
200109	43
200113	43
200118	43
200123	43
200131	43
200138	43
200158	43
200182	43
200189	43
200192	43
200198	43
200240	43
200256	43
200371	43
200373	43
200387	43
200389	43
200403	43
200418	43
200419	43
200501	43
200527	43
200545	43
200618	44
200661	44
200678	44
200694	44
200695	44
200709	44
200726	44
200745	44
200767	44
200776	44
200789	44
200805	44
200807	44
200830	44
200833	44
200850	44
200868	44
200934	44
200942	44
200993	44
201029	44
201033	44
201058	44
201065	44
201090	44
201102	44
201129	44
201134	44
201147	44
201154	44
201169	44
201173	44
201186	44
201199	44
201220	44
201226	44
201236	44
201264	44
201351	44
201388	44
201417	44
201422	44
201430	44
201450	44
201452	44
201458	44
201459	44
201466	44
201497	44
201519	44
201547	44
201589	44
201593	44
201600	44
201631	44
201667	44
201680	44
201701	44
201705	44
201706	44
201708	44
201727	44
201732	44
201741	44
201769	44
201775	44
201805	44
201844	44
201846	44
201857	44
201858	44
201915	44
201923	44
201933	44
201934	44
201942	44
201949	44
201965	44
201988	44
202013	44
202018	44
202021	44
202041	44
202049	44
202051	44
202083	44
202087	44
202090	44
202110	44
202128	44
202138	44
202165	44
202173	44
202192	44
202197	44
202214	44
202219	44
202230	44
202231	44
202247	44
202258	44
202315	44
202336	44
202351	44
202401	44
202402	44
202440	44
202444	44
202501	44
202504	44
202505	44
202516	44
202530	44
202550	44
202551	44
202562	44
202565	44
202567	44
202601	44
202604	44
202621	44
202634	44
202640	44
202659	44
202684	44
202705	44
202721	44
202725	44
202743	44
202760	44
202776	44
202788	44
202808	44
202831	44
202832	44
202883	44
202886	44
202890	44
202905	44
202917	44
202918	44
202919	44
202932	44
202934	44
202944	44
202946	44
202968	44
202969	44
202975	44
203000	44
203019	44
203044	44
203045	44
203046	44
203081	44
203097	44
203107	44
203124	44
203138	44
203172	44
203181	44
203198	44
203202	44
203240	44
203254	44
203255	44
203276	44
203283	44
203285	44
203289	44
203303	44
203308	44
203319	44
203337	44
203381	44
203394	44
203404	44
203459	44
203479	44
203481	44
203505	44
203534	44
203556	44
203565	44
203581	44
203651	44
203657	44
203674	44
203675	44
203689	44
203713	44
203715	44
203734	44
203751	44
203756	44
203774	44
203804	44
203843	44
203854	44
203877	44
203891	44
203896	44
203900	44
203917	44
203943	44
203944	44
203967	44
203982	44
203988	44
203993	44
203998	44
204006	44
204033	44
204056	44
204059	44
204067	44
204073	44
204091	44
204112	44
204135	44
204204	44
204214	44
204215	44
204229	44
204234	44
204247	44
204250	44
204284	44
204299	44
204307	44
204338	44
204346	44
204375	44
204422	44
204427	44
204433	44
204443	44
204457	44
204482	44
204515	44
204524	44
204547	44
204548	44
204560	44
204567	44
204574	44
204576	44
204583	44
204585	44
204592	44
204611	44
204617	44
204620	44
204669	44
204685	44
204734	44
204754	44
204764	44
204767	44
204800	44
204820	44
204842	44
204855	44
204871	44
204895	44
204900	44
204909	44
204955	44
204971	44
204973	44
204980	44
205009	44
205016	44
205024	44
205041	44
205047	44
205066	44
205073	44
205096	44
205111	44
205124	44
205132	44
205147	44
205195	45
205703	45
205837	45
205865	45
206009	45
206213	45
206319	45
206573	45
206605	45
206816	45
207093	45
207096	45
207318	45
207375	45
207578	45
207958	45
208115	45
208446	45
208618	45
208776	45
208823	45
209079	45
209505	45
209620	45
209646	45
209805	45
209864	45
209914	45
209927	45
209963	45
210111	45
210271	45
210281	45
210337	45
210488	45
210611	45
210751	45
210810	45
210904	45
211069	45
211175	45
211195	45
211255	45
211274	45
211432	45
211624	45
211722	45
211940	45
211967	45
212155	45
212326	45
212995	46
213292	46
213990	46
214030	46
214809	46
214842	46
215042	46
215086	46
215888	46
216004	46
216066	46
218288	47
218303	47
218453	47
218509	47
218512	47
218589	47
218781	47
218841	47
218864	47
218866	47
219006	47
219168	47
219186	47
219253	47
219263	47
219337	47
219367	47
219388	47
219697	47
219781	47
219792	47
219800	47
219977	47
220240	47
220298	47
220370	47
220398	47
220419	47
220656	47
220718	47
220819	47
220926	47
221114	47
221117	47
221148	47
221283	47
221436	47
221518	47
221533	47
221610	47
221617	47
221696	47
221745	47
221820	47
221826	47
221867	47
222040	47
222135	47
222179	47
222201	47
222262	47
222268	47
222419	47
222465	47
222539	47
222662	47
222669	47
222789	47
222911	47
222915	47
222935	47
222961	47
223018	47
223116	47
223181	47
223317	47
223339	47
223438	47
223533	47
223537	47
223576	47
223642	47
223847	47
223893	47
223940	47
223952	47
224004	47
224124	47
224174	47
224260	47
224390	47
224761	47
224820	47
224883	47
224903	47
225048	47
225056	47
225131	47
225217	47
225518	48
225533	48
225543	48
225595	48
225698	48
225743	48
225747	48
225808	48
225855	48
225856	48
225865	48
225993	48
225994	48
226057	48
226213	48
226257	48
226311	48
226361	48
226363	48
226401	48
226436	48
226459	48
226675	48
226688	48
226736	48
226750	48
226757	48
226853	48
226895	48
226935	48
226961	48
226985	48
227023	48
227036	48
227072	48
227094	48
227105	48
227200	48
227223	48
227231	48
227234	48
227249	48
227273	48
227282	48
227284	48
227343	48
227468	48
227473	48
227478	48
227482	48
227486	48
227550	48
227598	48
227715	48
227781	48
227810	48
227833	48
227885	48
228007	48
228067	48
228069	48
228099	48
228111	48
228192	48
228198	48
228215	48
228275	48
228284	48
228290	48
228329	48
228346	48
228372	48
228374	48
228403	48
228406	48
228418	48
228432	48
228481	48
228501	48
228522	48
228571	48
228675	48
228692	48
228696	48
228705	48
228764	48
228765	48
228777	48
228846	48
229004	48
229007	48
229020	48
229047	48
229057	48
229106	48
229123	48
229208	48
229280	48
229294	48
229326	48
229327	48
229332	48
229334	48
229344	48
229398	48
229443	48
229449	48
229461	48
229466	48
229485	48
229515	48
229532	48
229585	48
229706	48
229717	48
229823	48
229827	48
229849	48
230016	48
230061	48
230067	48
230120	48
230151	48
230182	48
230289	48
230342	48
230380	48
230408	48
230409	48
230522	48
230529	48
230543	48
230557	48
230619	48
230697	48
230750	48
230825	48
230936	48
231002	48
231018	48
231086	48
231091	48
231136	48
231141	48
231235	48
231292	48
231358	48
231362	48
231382	48
231396	48
231466	48
231527	48
231583	48
231637	48
231714	48
231999	48
232058	48
232081	48
232185	48
232236	48
232274	48
232393	48
232488	48
232525	48
232534	48
232630	48
232726	48
232867	48
232900	48
232902	48
232968	48
233038	48
233040	48
233062	48
233069	48
233096	48
233117	49
233138	49
233158	49
233159	49
233167	49
233207	49
233222	49
233234	49
233259	49
233268	49
233283	49
233285	49
233287	49
233314	49
233334	49
233335	49
233365	49
233403	49
233420	49
233434	49
233435	49
233438	49
233475	49
233550	49
233551	49
233552	49
233567	49
233574	49
233592	49
233614	49
233654	49
233659	49
233665	49
233677	49
233684	49
233704	49
233740	49
233743	49
233752	49
233760	49
233762	49
233776	49
233788	49
233795	49
233838	49
233881	49
233893	49
233905	49
233928	49
233932	49
233956	49
233958	49
233985	49
234013	49
234014	49
234039	49
234043	49
234047	49
234053	49
234076	49
234079	49
234091	49
234104	49
234118	49
234134	49
234142	49
234167	49
234175	49
234186	49
234203	49
234208	49
234211	49
234222	49
234257	49
234267	49
234282	49
234286	49
234288	49
234305	49
234306	49
234319	49
234320	49
234323	49
234333	49
234338	49
234356	49
234371	49
234372	49
234398	49
234401	49
234431	49
234443	49
234460	49
234461	49
234463	49
234469	49
234501	49
234513	49
234556	49
234562	49
234564	49
234574	49
234584	49
234643	49
234654	49
234659	49
234677	49
234688	49
234709	49
234726	49
234729	49
234737	49
234743	49
234771	49
234782	49
234801	49
234809	49
234820	49
234836	49
234839	49
234858	49
234885	49
234901	49
234916	49
234936	49
234937	49
234957	49
235040	49
235056	49
235063	49
235071	49
235072	49
235090	49
235111	49
235113	49
235180	49
235201	49
235224	49
235242	49
235274	49
235290	49
235293	49
235299	49
235301	49
235323	49
235330	49
235344	49
235359	49
235368	49
235422	49
235447	49
235454	49
235477	49
235486	49
235489	49
235534	49
235536	49
235543	49
235573	49
235583	49
235592	49
235606	49
235632	49
235636	49
235643	49
235647	49
235656	49
235663	49
235669	49
235672	49
235686	49
235704	49
235707	49
235710	49
235718	49
235724	49
235738	49
235742	49
235749	49
235757	49
235778	49
235792	49
235806	49
235807	49
235829	49
235855	49
235863	49
235916	49
235924	49
235928	49
235932	49
235962	49
235969	49
236035	50
236038	50
236042	50
236045	50
236118	50
236120	50
236123	50
236130	50
236147	50
236149	50
236172	50
236190	50
236218	50
236244	50
236254	50
236276	50
236278	50
236280	50
236285	50
236288	50
236289	50
236361	50
236363	50
236412	50
236413	50
236417	50
236424	50
236460	50
236477	50
236479	50
236517	50
236596	50
236627	50
236632	50
236641	50
236721	50
236754	50
236755	50
236771	50
236782	50
236817	50
236825	50
236874	50
236875	50
236883	50
236915	50
236930	50
236949	50
237039	50
237076	50
237130	50
237166	50
237173	50
237219	50
237241	50
237275	50
237284	50
237316	50
237327	50
237328	50
237336	50
237361	50
237374	50
237392	50
237405	50
237527	50
237565	50
237578	50
237591	50
237632	50
237635	50
237674	50
237692	50
237756	50
237772	50
237802	50
237804	50
237805	50
237831	50
237887	50
237892	50
237901	50
237968	50
237993	50
237996	50
237999	50
238021	50
238041	50
238057	50
238058	50
238128	50
238142	50
238153	50
238213	50
238235	50
238262	50
238310	50
238337	50
238348	50
238364	50
238390	50
238422	50
238433	50
238440	50
238465	50
238489	50
238492	50
238499	50
238532	50
238542	50
238599	50
238605	50
238607	50
238609	50
238613	50
238621	50
238645	50
238651	50
238652	50
238659	50
238672	50
238678	50
238716	50
238724	50
238733	50
238741	50
238769	50
238781	50
238786	50
238815	50
238824	50
238844	50
238875	50
238888	50
238889	50
238903	50
238938	50
238943	50
238954	50
238970	50
238981	50
238990	50
238992	50
239038	50
239063	50
239067	50
239076	50
239079	50
239091	50
239113	50
239122	50
239138	50
239196	50
239254	50
239268	50
239275	50
239279	50
239302	50
239304	50
239339	50
239366	50
239367	50
239373	50
239379	50
239382	50
239404	50
239420	50
239429	50
239457	50
239501	50
239540	50
239568	50
239582	50
239593	50
239600	50
239622	50
239634	50
239638	50
239664	50
239684	50
239686	50
239715	50
239791	50
239795	50
239797	50
239825	50
239859	50
239860	50
239862	50
239867	50
239869	50
239892	50
239898	50
239933	50
239941	50
239969	50
239984	50
239992	50
240013	50
240032	50
240033	50
240034	50
240113	50
240130	50
240161	50
240176	50
240183	50
240203	50
240206	50
240212	50
240215	50
240250	50
240261	50
240269	50
240303	50
240306	50
240311	50
240315	50
240351	50
240374	50
240387	50
240408	50
240439	50
240445	50
240453	50
240460	50
240473	50
240489	50
240524	50
240531	50
240599	50
240628	50
240666	50
240689	50
240705	50
240749	50
240755	50
240763	50
240767	50
240771	50
240783	50
240819	50
240821	50
240825	50
240832	50
240851	50
240856	50
240862	50
240877	50
240889	50
240926	50
240934	50
240965	50
240970	50
241016	50
241059	50
241069	50
241074	50
241108	50
241118	50
241124	50
241190	50
241192	50
241205	50
241226	50
241292	50
241315	50
241366	50
241397	50
241432	50
241446	50
241483	50
241492	50
241497	50
241552	50
241562	50
241581	50
241583	50
241594	50
241643	50
241680	50
241733	50
241734	50
241747	50
241758	50
241759	50
241761	50
241780	50
241791	50
241809	50
241813	50
241821	50
241845	50
241849	50
241853	51
241896	51
241935	51
241939	51
241969	51
241973	51
242016	51
242017	51
242030	51
242059	51
242081	51
242083	51
242146	51
242161	51
242211	51
242214	51
242279	51
242281	51
242293	51
242303	51
242353	51
242362	51
242426	51
242458	51
242473	51
242500	51
242508	51
242511	51
242524	51
242540	51
242543	51
242549	51
242606	51
242609	51
242618	51
242643	51
242698	51
242713	51
242731	51
242794	51
242796	51
242810	51
242863	51
242872	51
242873	51
242989	51
242992	51
242994	51
243050	51
243073	51
243093	51
243103	51
243137	51
243166	51
243196	51
243270	51
243275	51
243297	51
243302	51
243303	51
243346	51
243361	51
243371	51
243375	51
243409	51
243418	51
243422	51
243452	51
243512	51
243527	51
243572	51
243581	51
243608	51
243685	51
243692	51
243704	51
243735	51
243747	51
243758	51
243770	51
243783	51
243791	51
243794	51
243873	51
243908	51
243945	51
243995	51
244059	51
244084	51
244102	51
244141	51
244166	51
244168	51
244176	51
244182	51
244211	51
244213	51
244250	51
244273	51
244289	51
244324	51
244346	51
244369	51
244370	51
244384	51
244389	51
244403	51
244415	51
244417	51
244493	51
244498	51
244515	51
244518	51
244525	51
244579	51
244590	51
244676	51
244678	51
244693	51
244701	51
244702	51
244815	51
244822	51
244831	51
244864	51
244893	51
244908	51
244967	51
245016	51
245059	51
245062	51
245088	51
245117	51
245163	51
245167	51
245176	51
245240	51
245283	51
245319	51
245353	51
245366	51
245368	51
245371	51
245388	51
245402	51
245411	51
245437	51
245463	51
245483	51
245498	51
245515	51
245521	51
245542	51
245548	51
245554	51
245569	51
245578	51
245632	51
245649	51
245658	51
245713	51
245733	51
245831	51
245842	51
245871	51
245874	51
245880	51
245881	51
245882	51
245890	51
245916	51
245922	51
246032	51
246041	51
246055	51
246066	51
246072	51
246099	51
246146	51
246164	51
246213	51
246219	51
246241	51
246252	51
246277	51
246288	51
246293	51
246316	51
246327	51
246337	51
246340	51
246362	51
246363	51
246364	51
246422	51
246442	51
246487	51
246508	51
246577	51
246622	51
246632	51
246653	51
246687	51
246722	51
246733	51
246747	51
246756	51
246780	52
246789	52
246805	52
246857	52
246896	52
246911	52
246914	52
246921	52
246927	52
246941	52
246948	52
246958	52
246990	52
247003	52
247040	52
247052	52
247099	52
247143	52
247160	52
247163	52
247168	52
247187	52
247195	52
247221	52
247240	52
247266	52
247345	52
247354	52
247366	52
247404	52
247412	52
247413	52
247419	52
247435	52
247463	52
247470	52
247494	52
247495	52
247511	52
247519	52
247600	52
247607	52
247625	52
247627	52
247647	52
247649	52
247744	52
247767	52
247773	52
247781	52
247828	52
247845	52
247874	52
247883	52
247912	52
247951	52
247955	52
247957	52
247958	52
247960	52
248001	52
248007	52
248029	52
248040	52
248067	52
248099	52
248129	52
248130	52
248164	52
248172	52
248224	52
248242	52
248299	52
248308	52
248347	52
248350	52
248368	52
248404	52
248412	52
248430	52
248482	52
248505	52
248517	52
248525	52
248544	52
248553	52
248569	52
248577	52
248585	52
248597	52
248607	52
248611	52
248623	52
248639	52
248692	52
248763	52
248803	52
248844	52
248865	52
248885	52
248886	52
248942	52
248964	52
248979	52
248993	52
249017	52
249083	52
249119	52
249145	52
249165	52
249172	52
249194	52
249202	52
249212	52
249217	52
249230	52
249254	52
249273	52
249278	52
249306	52
249347	52
249351	52
249357	52
249407	52
249410	52
249433	52
249464	52
249492	52
249500	52
249531	52
249535	52
249653	52
249711	52
249717	52
249764	52
249772	52
249828	52
249854	52
249862	52
249881	52
249912	52
249961	52
249963	52
249980	52
250001	52
250002	52
250012	52
250073	52
250076	52
250079	52
250080	52
250083	52
250101	52
250129	52
250135	52
250140	52
250162	52
250199	52
250202	52
250214	52
250229	52
250252	52
250310	52
250321	52
250396	52
250406	52
250415	52
250425	52
250429	52
250465	52
250483	52
250623	52
250640	52
250648	52
250684	52
250688	52
250704	52
250717	52
250767	52
250775	52
250785	52
250817	52
250849	52
250877	52
250885	52
250899	52
250906	52
250949	52
250970	52
251023	52
251036	52
251073	52
251133	52
251144	52
251149	52
251181	52
251222	52
251262	52
251275	52
251282	52
251325	52
251336	52
251337	52
251338	52
251357	52
251365	52
251402	52
251404	52
251421	52
251427	52
251465	52
251482	52
251487	52
251500	52
251508	52
251516	52
251519	52
251520	52
251523	52
251549	52
251590	52
251649	52
251675	52
251730	52
251733	52
251739	52
251754	52
251767	52
251860	52
251902	52
251906	52
251907	52
251915	52
251916	52
251964	52
252026	52
252035	52
252039	52
252075	52
252082	52
252085	52
252092	52
252114	52
252145	52
252152	52
252153	52
252179	52
252192	52
252194	52
252222	52
252269	52
252285	52
252312	52
252316	52
252331	52
252352	52
252391	52
252443	53
252446	53
252449	53
252454	53
252467	53
252469	53
252477	53
252489	53
252496	53
252504	53
252537	53
252540	53
252548	53
252550	53
252555	53
252561	53
252600	53
252612	53
252620	53
252623	53
252624	53
252636	53
252649	53
252671	53
252681	53
252682	53
252718	53
252719	53
252720	53
252740	53
252743	53
252756	53
252807	53
252810	53
252835	53
252840	53
252848	53
252872	53
252896	53
252916	53
252918	53
252929	53
252935	53
252948	53
252961	53
252971	53
252981	53
253001	53
253008	53
253024	53
253040	53
253049	53
253053	53
253055	53
253061	53
253063	53
253067	53
253071	53
253092	53
253094	53
253095	53
253107	53
253112	53
253118	53
253136	53
253137	53
