gsm	sample_code	donor	Lesion_type_6	morphology	foamy	library_size	AIF1	C3	CD44	CD74	CD79A	CIITA	CTSB	CTSD	CTSS	CXCL10	CXCR4	GBP1	GPNMB	HLA-DPA1	HLA-DPB1	HLA-DRA	IRF1	ITGAM	ITGB2	LAMP1	LAMP2	LAMP3	LGALS3	MS4A1	RFX5	SPP1	STAT1	TYROBP	receptor_cd44_cxcr4	hla_regulatory	ifn_apc_unique	lysosomal_unique	complement_phagocytosis	lipid_repair	b_apc_composition	P2RY12	TMEM119	CX3CR1	SALL1	resident_microglia_identity	mims_deoverlapped	ABCA1	ABCG1	ANXA1	APOE	ATF4	ATP5F1A	ATP5F1B	ATP5MC1	AXL	BAX	C15ORF48	C1QA	C1QB	C1QC	CASP3	CD163	CD36	COX4I1	COX5A	DDIT3	DNAJB1	F13A1	FOS	FPR2	GAS6	HMOX1	HSP90AA1	HSPA1A	HSPA1B	IL10	JUN	KEAP1	LPL	LYVE1	MARCO	MERTK	MRC1	NDUFA1	NDUFA2	NDUFA4	NDUFA9	NDUFB8	NFE2L2	NQO1	NR1H2	NR1H3	PPARD	PPARG	PROS1	SDHA	SDHB	TGFB1	TREM2	TYRO3	UQCRC1	UQCRC2	VSIG4	XBP1	oxphos	resolution_efferocytosis_proxy	nrf2_antioxidant_response	stress_cytotoxicity	mocci_inflammatory_switch
GSM8584390	ID - 026	MS17	NAWM	non_foamy	0	5926633.0	4.5817888080286435	9.777340248302696	9.045161263839791	9.5089102920051	0.590903390711482	5.398148114672899	8.290711241770156	6.708740952459843	5.314981755731844	0.2249415132308398	3.3617883864937967	4.2520292430808375	7.697143820809329	5.854543420615978	5.3026995914154105	7.373727202587135	2.8565883896364275	4.5817888080286435	6.315206058468934	8.214906363815896	9.377472486880125	0.0	6.197415522576482	0.0	4.6894831484726245	8.92460362068249	6.284307195854781	4.550966665161712	-0.4453707530858489	-0.2950431774807689	-0.3022368312756326	0.2347986346333668	-0.2630533443935114	0.0483275508237314	-0.4688811888414222	6.765778515306359	4.815857620562613	7.739904542887507	7.794650618220813	0.8547719603006696	-0.1978633298853056	7.341069751810641	3.923463824718616	6.812006707054141	7.356005750854649	6.6852791806184975	6.157050880953469	6.452174048322309	4.061074347088627	6.187429743963565	4.264748516742532	0.0	4.6988863408650845	7.252849148127604	7.078313560752163	4.5300465529377165	1.0089021860781866	0.22494151323083983	5.252497817305718	4.2131844312187035	2.8225823482618875	6.366261461277769	2.429475785393726	5.5565291618290775	0.0	4.591918240545697	4.200000208678227	9.383680893166964	5.740792368763645	6.1740069379565625	0.8825642804173517	5.368993125944337	4.641525288206908	4.465402065857887	2.559042942499716	0.41949545870246385	5.781190713049862	1.4261566752850359	3.97080750765761	1.9517398684798108	6.184085732313709	4.754053681350763	0.7440917320991255	7.513507067010671	5.4713037530618465	5.736233029911704	3.6601939939834827	5.482236351476247	2.7877553542074343	3.6793214045044342	3.621161158706901	4.476379308204395	6.058228130070569	5.213665791136642	6.964025694986475	4.63173939984298	5.776757467489014	4.409226906547685	4.680018265682355	0.3817127076109107	-0.34280912117835366	-0.23487975042145315	-0.8330444906668171	-0.584828249451933
GSM8584391	ID - 027	MS16	3	foamy	1	24143224.0	6.749163424617156	9.829710218118729	9.469860714469617	11.160118035442633	3.894869049852547	5.456497032687693	9.63873531336741	7.737130502232537	7.531913279868063	0.8705736593798898	6.32691303476339	4.910563886066283	10.436825132113617	8.00616728360496	8.175081057126595	10.24226433227848	2.850584091612078	5.413681621930781	7.610151253749596	7.518939733915444	9.033889778531732	0.4570956059299258	8.229252058128427	1.868231325490316	5.533342844628715	11.2312667357027	6.408666082041919	6.840113706043611	1.2180755643886232	0.8605240463655726	0.2915132358621044	1.157957677470814	1.2426276740621955	2.221707451126801	1.9486628009640816	7.025822197496751	5.341829658805187	7.890305414040783	7.271468874281073	0.7640839866942384	1.8006071207744654	8.352472173310458	5.048763842513434	7.93029560877307	8.26873121466723	7.29029704413439	6.6639258111195145	6.945681804881967	4.220693856532833	7.390210774960107	4.5412475036533655	0.16897374911069768	6.480021597916988	9.047279531488282	8.804147343084026	5.161580199569886	2.850584091612078	2.516474552493698	5.974545751743489	4.515352299122639	3.367285090859795	6.368730164409022	3.5416150296281756	6.0549398806049535	0.5821068600088498	4.429218684727113	5.1464758241646615	10.105925338538736	5.362311541480647	5.9962387914070385	2.5372117445595626	5.882332091798373	4.864128336917494	7.013387647994073	3.6117249738564197	0.05855131046498985	5.730795278142431	2.8752260347951095	4.830920590643459	3.2082797517462516	7.326859727977439	3.930576901264503	0.6214807040951017	7.910314877905541	5.91042160095145	5.859871571569789	4.277259729850093	4.943950037887365	4.816148333469636	4.55656442012071	1.1382674120723675	5.144787756951381	6.2907334060504505	6.865446171590683	6.152248225570623	4.963233999496118	5.850581432274986	5.72628735687972	6.120822069417592	0.8877499562968966	1.2768328406597371	1.1461812958041155	0.29461670846682225	-1.0038205933167534
GSM8584392	ID - 028	MS16	NAWM	non_foamy	0	27198556.0	5.572385103114327	8.921282935896718	8.616787393021731	9.411821106338568	1.8667890606300108	4.195118875594432	8.00607228379553	5.601081055666525	5.488623919216939	0.2434659303245758	3.758882004320426	3.921737486464315	7.112668860605058	6.042056611548933	5.944658234262977	8.044952525118553	2.4556316082916134	4.249116282779099	5.969419564074589	7.191353053404458	9.424227328292842	0.330405350725827	6.035602306159584	0.1509495067500439	4.768258106293954	9.47631639095807	6.143083499335778	5.1640940253050225	-0.4901653690240301	-1.033698191116674	-0.6796747128902573	-0.674242381244024	-0.1453482078807813	-0.0925542081145731	-0.0502403888917762	7.416997827788081	4.933591183500432	7.7324432074507055	7.267344739299794	0.6819520085419948	-0.0086627487760939	6.586694852654302	4.077516140887273	6.421398019341602	6.798309436078035	6.796401865088072	6.211963853456069	6.799262276564979	4.09934257145925	5.835568401560138	3.520861900067872	0.05209122725228181	5.525941142940928	7.624226567557315	7.194977736393234	4.900230497889508	1.3883179224339974	0.4899880425382927	5.892930579892169	4.136007809177341	2.7596597872369473	6.002890413385386	2.7906535942527735	5.21781845178149	0.1509495067500439	3.4643150729747703	3.91823323382808	9.939860961337615	4.831101652362063	5.243248553456661	1.2390107882714292	4.804774320376482	5.006359030662446	4.866080086754142	2.7906535942527735	0.05209122725228181	4.003383029640078	2.1793833820022854	4.427324245153779	2.6199604233046285	7.104212238525424	4.243526585446997	0.41240208846410614	7.62153557328784	5.070905575748659	5.613051904114144	3.0106363299605463	4.559169212078596	2.843340416044258	3.307068706829878	1.8224851791016072	4.962800062425479	5.338090045039774	5.254408516707435	6.581165580826646	4.814232186767088	5.488623919216939	4.023092349617793	4.95427043190216	0.2872345291996963	-0.9352155833922023	0.032894318387720646	-1.1020547589146983	-1.2799991334658014
GSM8584393	ID - 029	MS18	2	foamy	1	14118681.0	5.642188882922361	9.714905500861605	8.210139869638219	10.329032041574369	0.7725456964541029	6.033961236895249	8.971042894353893	7.320733153310621	7.636368452222133	1.355139893744019	7.174196620481485	4.471032363702043	10.397827484270977	6.578268141508574	6.283910045139408	8.70894968173201	4.664760557664168	5.489075658862668	7.9581816370619665	7.699669714426004	8.990660367824564	0.359872619210974	6.72457971788626	0.7725456964541029	5.105631356264322	8.457788482294347	6.486663518475034	6.261442207407867	0.9318818873361988	0.7000488386338951	1.2187366820030665	0.8597673687744498	1.204063000366946	1.0976799507835115	0.358325502874203	6.7390008403727695	4.945731737506393	6.490077863189003	6.76554055822084	0.0563976757137737	1.1088807998089023	8.268631606656365	5.2169663000958755	6.102484032378784	7.952005034914737	7.67638090267503	5.531667953811739	6.680430718565164	3.4669659589498916	6.993541233614656	4.051562835719074	0.0	6.977413627546647	9.298778078596873	8.821867813441115	4.169825215886687	5.633981455238549	1.5768549422631992	5.470758926301206	3.258549929944084	4.181135265186208	11.918113183090432	2.372634730635915	7.5782046836904415	0.2779662309140674	4.2363925681333265	7.4320192289410905	13.220436433353187	11.734009452970554	11.731096713305972	2.625376796453611	6.920347325373037	4.55602165369075	5.7042611639707665	5.650349882917012	0.0	6.814477749069826	5.698369548021447	3.485330605503307	2.625376796453611	6.055630269704151	4.045387399587275	0.9416816953145436	8.24289011430143	4.511915110930979	6.0980157223333835	4.438413868430258	5.048111922427537	4.5208449545568925	3.3006389393740125	3.599320047127422	4.688731539626098	6.464849639355192	5.297119023777173	5.50266219223353	4.146935594241846	5.575183676117271	6.864442540405119	6.194652641361242	-0.37683776189921686	1.251469040993887	1.2464618564212602	1.904806698823387	-0.45678636719715204
GSM8584394	ID - 030	MS18	3	foamy	1	14972720.0	5.02046709498717	9.06367736814368	8.710209102804777	9.769814462198887	2.940883352553268	5.719567181936886	8.104854816101575	6.54691857417616	6.832959861329193	1.380128293631074	6.46421226517106	4.820156382787753	8.952739294807236	6.641639017840674	6.376474707109499	8.579040656208287	4.150870044878091	4.870432775837163	6.934130155539258	7.403490081034644	9.13104549626343	0.8491646835189968	5.7874315032005015	2.072390652914685	4.813318510701383	8.168194044923835	6.551034762740957	5.540693953441094	0.8653875559228649	0.0936883678468468	1.1560057215224242	0.3273182506040854	0.4274974704035165	0.368789367780283	0.9083014460880128	5.131834219984529	4.33400998773256	5.669331111890075	6.469658571208407	-0.7481640688255085	0.4024442160631686	8.045552336670958	4.782140572560458	6.698409129568804	7.958362363681416	7.556177504614089	5.933320494281764	6.783087390778267	3.2553316632610314	6.425501332255116	3.9029147862729245	0.0	6.516719723475054	8.36222134288268	7.940038332237952	4.771596377592559	4.953631746676354	4.505010750993798	5.573438641182197	3.9029147862729245	4.444342997603484	11.673252111162713	3.587370005871981	8.155746712008892	0.18088145507501932	3.8703429119148796	6.416505351636284	13.284845602463196	11.423146914619368	11.559865607002715	2.362010898449183	6.893374989728165	4.642524798737105	4.417540674453484	4.847188315862946	0.18088145507501932	6.04406297085825	4.466304073988751	4.02038610726136	2.7246945972246093	6.32812378588766	4.156284095269489	1.094505152496781	8.27998261340519	5.314838058745642	5.629012192905801	4.032212864943243	4.86051668724006	3.8234703722699095	4.177739380853139	3.816648226466704	4.717687500405084	5.55511128768238	4.883549088850029	5.7177374480758685	4.300173300028685	5.880325797296194	6.129121021486938	6.25935093742195	0.3446289574227752	0.6850367129928375	1.46554953887283	2.120310028929392	-0.7284025523368258
GSM8584395	ID - 031	MS18	NAWM	non_foamy	0	26220751.0	3.3600087021743312	7.670316694365138	8.010217540391249	8.117921827146787	0.6526617825361591	4.188895820843425	6.92363439167885	5.383051003385456	4.749294014213678	1.3146220464293152	4.612040202202632	3.9138777852512976	6.451151397591749	4.435129400455653	4.566325109592315	6.513908004789523	3.2716147238355395	3.171354792872941	4.726613577383471	7.438132226133935	9.601536892448896	0.7210151335472086	4.315878873696165	0.384162414186272	4.372757679375183	8.4449025932892	6.693153614613589	3.4229221412490496	-0.4133816291378431	-1.5604926486922648	0.4324920721296215	-0.7241072247857363	-1.6168884086971953	-0.9950502479558369	-1.05742151872694	4.761516505587213	3.3865568356236495	5.115849698806175	6.588413612795982	-1.1262192333967354	-1.2606830195918814	6.7833281965266305	4.561672907005701	4.898794896725957	6.167880649348249	7.911066268965811	5.584532243640077	6.9398586926183405	3.0961388895673965	5.368474464416495	2.888916437785917	0.0	4.185875865012181	6.281872442383245	5.9296138741192035	4.230524567967499	2.6815747692019287	0.7540145196077686	5.4525472165512365	3.953483026673518	4.066165304007934	10.950287703861413	2.097558560585144	7.293064895696235	0.38416241418627206	2.7729567767871997	5.1626833713603935	12.877352069015382	11.057387179813663	11.23484507476361	0.5053981578174763	5.946663803217591	4.603012336656092	4.036296200370249	3.7680349771125616	0.0	4.645400303328715	2.7969063481144634	3.842798512864738	2.2088557735042955	6.527689602284835	4.318638847311389	0.6872432337851663	7.996709705110154	4.627704293174923	5.273518880184986	3.4074491146877572	4.480200013938367	2.780984223562568	2.2671682002867097	3.2015731082031853	4.487576767777303	4.191909468282931	3.0503810176058828	6.01802047241628	4.422355790993741	5.703337792776742	4.167622159951169	5.443725067789658	-0.20378159552349362	-1.7080669649402918	0.20145886217673212	1.0428535304922906	-0.927325838634696
GSM8584396	ID - 032	MS18	3	foamy	1	17627565.0	4.272290083107101	8.717175304474416	9.287502772586905	9.45265224146948	3.869381858124	5.826928090305907	7.799681122787677	6.092212920894793	6.414470258068435	1.0151606840613858	6.100585910556929	5.2857222739264875	8.523491597052127	5.9929023781527	6.1635943031186695	8.109241777246275	4.552427227530839	4.659933370108975	6.567276443258471	7.139633135162943	8.418091882584056	1.0939567306121305	5.808061997601211	2.954343475303739	5.205926840508903	6.961313273022822	6.470919912426987	4.827832623768587	1.0084282506047704	0.687508794050266	1.3281048018324426	-0.4827341051507687	-0.0278375067241371	-0.3558318770858583	1.0167231475418184	4.139280754225699	3.776879941942781	4.8104375361100855	6.132434058776374	-1.4518147101579482	-0.308091130298923	8.4080074768232	3.9080582426332717	7.2810555916222635	7.114456897554074	7.433236137909354	5.558296643956674	6.44485135172947	2.867294741091395	6.33964265206291	3.3248054061275187	0.07960589673768806	6.087406446622902	8.027540039259067	7.493064713676677	4.86200595176685	5.3573471826444345	3.2407219782524965	4.73253671150511	3.4868790818648314	4.202880402685256	11.796154829615846	4.548935096122714	8.279574166985748	0.15504800243655065	3.697094250313374	6.093412041558232	13.215207976443258	10.871930164004123	11.08467862311975	1.4933084694485363	6.945463876184115	4.153147259230452	3.913499761893017	5.678225731618792	0.22674032659722562	6.1509805213483375	4.900877932096775	3.316614190195448	2.29699296497264	5.9177262961223045	4.280736117966067	0.6995717625665462	8.284044685585524	5.119105176523514	5.510621944871564	3.956308467853442	4.666393774995548	4.072747565236378	3.7527970941802997	3.169738387043884	4.39795241023186	5.3653109906693155	3.8122668135370152	5.477940444284601	3.987601479545011	5.6605361132248015	5.565227463334824	6.561222421781041	-0.9467651928903545	0.24939265483096726	0.608147901957021	1.8562785807467577	0.01992388576851246
GSM8584397	ID - 033	MS18	NAWM	foamy	1	7078763.0	5.381459008437239	9.35270042764041	8.335793060971355	9.82127806196489	2.0383967195334516	5.700373428685936	8.413162016421161	6.702177707109616	7.012677398252797	2.224336105772361	6.386148022905925	4.676976271856346	9.4205926140504	6.50086053296847	6.071559189931427	8.319936173664106	4.188610572810256	5.08986348288713	7.275954115890015	7.354020387391691	9.119778976418353	1.1835872394974742	5.951549193566311	1.1835872394974742	4.560887282960776	8.796758647109666	6.346624989784579	5.817032423370048	0.6213065371747689	-0.2532050776399513	1.383604220119194	0.7005344368494317	0.7360583314778598	0.6492506008453688	0.4518026866324118	6.308562222980226	4.8981403495195215	5.809784118714333	6.434076228102886	-0.3500148618471632	0.7934388373322998	7.846343367702722	4.77700117587379	5.984111266170963	7.821331291585008	7.521995311147424	5.538791841151597	6.656442128101412	3.5529105560490746	6.272107468542059	3.6207517341165154	0.0	6.662490506960297	8.813163034032572	8.256040018376126	4.611787630497351	4.676976271856346	1.3527267885555496	5.525579399253886	3.481721124388651	4.316859746743446	11.677473956925027	2.8511544076877713	7.346526361887698	0.19063713383373906	3.9054947727631517	6.974291921279195	13.171829979344576	11.575652369940393	11.432496023452611	1.5742210260868863	6.802355398395741	4.5347474359839595	5.237624178963656	5.326649898956364	0.19063713383373906	5.958120668467319	4.644750116084807	3.5177548987998364	1.8813062601970374	6.277372028087868	4.096304756653763	1.1835872394974742	8.137285734565376	5.0657253507037625	5.5819793446677295	3.4447642393933475	4.425177617927708	4.060108428413025	3.265635643997877	3.835838829408797	4.462633164626216	5.7003734286859356	5.280203678653993	5.232212282245289	3.7626483973686367	5.4852001688005805	6.581811776537375	6.037833978826735	-0.58478188939995	0.22472580031138636	1.2259841393355038	1.7636565116362939	-0.6778141969301278
GSM8584398	ID - 034	MS18	3	foamy	1	27167080.0	4.9661170290164405	9.261106793966864	8.710066146611698	9.51263978531298	1.448919461748596	5.207996015573329	7.973495041548678	6.462122978860866	6.232097586322516	0.7959207812042255	5.899029466024442	4.363348013249593	8.369702567283394	6.210029621271115	6.008664782821792	8.04098213676777	3.558893561904508	4.734397591132817	6.785596191646777	7.393296249694064	9.300885035222596	0.8848814590966961	5.260198283030852	0.372366041131475	4.618116689916984	9.309614847492762	6.251046824983712	5.632995983678366	0.5928757338480499	-0.5225145752523866	0.3011990343565227	0.2346184789881131	0.347479259670387	0.3742139136939247	0.0040210714204043	5.851995655250199	4.626740541148355	5.998733199636938	6.570020211806488	-0.4077636026309366	0.5343941158368254	7.336272527684082	4.746318015137957	5.39503295769324	8.04037712046806	7.88819845937367	5.557201397047748	6.82500529143182	3.675698737427773	6.077121745622405	3.799092366255493	0.10248145246633159	6.2524406208439975	8.216024666593183	7.777349455106675	4.211106122364412	3.5361854357367375	0.7959207812042255	6.174444574465943	3.9267938950921546	4.4582032225116	11.374047431238976	2.215404112105685	8.102750885429456	0.1511155499901983	3.558893561904508	6.6259335746904595	13.012826416805416	11.833321703966051	11.733723833575183	1.5790352045765639	6.836667578866468	4.728400239340791	4.8567384734242305	3.576806175130424	0.0	5.626560958077838	2.8740477926390895	4.140597380928997	2.8812733105188837	6.449418148108025	3.8985855455315805	0.8848814590966961	8.097719461092552	4.734397591132817	5.631925470694488	3.8552111156628954	4.347783887807557	3.8067021955997045	2.6213593535190722	3.2705551257035625	4.860399361709554	5.610346687324581	5.192105028259456	5.8775119224019745	4.310800998600463	5.713127745201945	6.0348195339817945	6.013605052960813	0.23854671055296645	-0.2673849096999138	1.1065546674734343	1.925097867455368	-0.41256912686831554
GSM8584400	ID - 036	MS20	2	foamy	1	10995123.0	3.9074877327679824	8.620357941066976	7.652340651109004	8.149460730005368	0.1255842079514587	5.126152339346727	7.651035632274493	6.211855777655028	5.004712602775329	0.1255842079514587	5.080348058662154	3.1109897047426225	6.690949087528891	4.234661128366529	3.4237915825303307	6.342100173700129	3.126097368666061	4.016902063922109	6.027027657245625	7.725460633476757	9.963929341875556	0.4476296128098471	4.47781738197294	0.1255842079514587	4.546805333130278	9.639732980907857	6.029038396034195	3.574577452153299	-0.3849772603574387	-0.6740439819564019	-0.7876572053082261	0.09846922848068	-0.5604118675788321	-0.765514874354498	-1.4166497007231005	4.483694065053653	3.639188885929392	4.9248913881013365	7.640552765181185	-0.4663754196333238	-0.6013227513358999	6.897654765018534	5.06475099802101	3.9334837027976617	5.195826731026758	7.0179494280908665	5.389815839544629	6.177823943011148	3.6909057309113456	5.084221118517912	4.056869551275037	0.0	5.527036220898138	7.760373730827264	7.320923514569401	3.8720813371623968	5.199402228466741	0.44762961280984714	4.731008624427515	3.1704937091027214	3.3613248570952403	6.698548935928431	3.483665462480658	6.74577334322527	1.4951774857448008	4.854068990974301	3.6391888859293924	10.124172791151043	6.183251048584262	6.367748900065659	0.7107422199919744	5.103431972001993	5.445075318396961	4.255420174122581	3.5523808732930586	0.0	5.080348058662154	2.9673910998733093	3.0646936372315605	2.1260240711668548	4.99239917048772	4.66530425460613	0.9331904968392393	7.463045471973934	3.94204596412538	5.683302765829836	4.118600151465288	5.713623476165746	3.1410484657569606	3.3093279343768556	4.008773959709278	4.374067315801904	5.174185635772799	3.0005598233270634	7.146683163713517	4.048964141930107	5.544009461816372	5.272510637300509	4.721092989380532	-0.6575488439483848	-0.27552802182207753	-0.3392681903361058	-0.6490737375694773	0.6030215105673437
GSM8584401	ID - 038	MS19	3	non_foamy	0	4024517.0	5.71927163771984	9.86425332782979	9.286967354350695	10.558670978806608	3.89866433500418	6.156214514327419	8.870786374236088	6.705514081379631	6.344439338842014	0.5820299322177086	4.980147518760595	4.746399320694201	8.924893088510272	6.33558908685174	5.945523277106336	8.715719108117316	3.036649906946536	5.068261927934711	7.241540847031113	8.29727397855018	9.36949249362708	0.3201692692065206	6.587465500596544	0.5820299322177086	5.0138242191284155	9.017724749148195	6.146126561488295	5.642412003920582	0.4680522046205618	0.664413906800933	0.0615337950356479	0.9162692424052532	0.5858808863275508	0.9164698095976864	0.6937378657664268	6.55733171171938	5.0358464037876125	8.106259894472727	7.814590630430831	0.952939828239826	0.6028440809697808	8.359717567161583	4.746399320694201	7.107592041124252	7.746112790290105	7.11795209671621	6.030237822389707	6.656607384712652	3.89866433500418	7.02467485158212	3.874426776323842	0.0	5.71245116249368	8.282383278306169	8.008026779310164	4.980147518760595	1.9004310581597503	2.692983833639959	5.545961331223251	4.141429560899054	2.5162833377519003	6.186061918553223	2.992289257176783	8.278925026281296	0.0	4.620898204739881	4.663956421009115	9.48505206416315	5.71245116249368	6.06813094372237	1.8010635311747494	6.895140036905722	5.068261927934711	5.34012948574496	2.692983833639959	0.0	5.8178886468628255	3.451419621559087	3.451419621559087	2.080726313788137	5.945523277106336	3.849775053981992	0.9955989088225895	7.574313232787234	5.5912795036783045	5.873977267373488	3.6066158622013758	5.130986536153106	4.100221333023671	4.036114287900089	2.3851851030224305	4.732981865029594	6.110252649889154	5.849317796924179	7.138451656089476	4.635394202531878	5.766132910507712	5.068261927934711	5.120719992208054	-0.17077234143132528	0.6558154807869767	0.632817827053613	-0.1408937244612124	-0.34703387948481884
GSM8584402	ID - 039	MS19	2	non_foamy	0	22201161.0	5.841681443764965	9.892884449364054	9.276803561689462	10.602172044318769	1.4391561864670217	6.214113398609227	9.046852038484587	6.920398743652937	6.62362559288403	0.2930331062479329	5.5611366781561395	4.120645472565986	9.23568019498443	6.541597580527425	6.096533979253862	9.038349408925653	2.8330531586723406	5.210784380313201	7.397493647401292	7.845188875070865	9.447436099868476	0.4909645893366797	6.6262592085779275	0.3451194338091959	5.245457835540855	9.61425314594986	6.458322786554454	5.6085222564609145	0.7424999951060735	1.010947443975062	-0.2498050775044414	0.9629274762133712	0.7135585336749388	1.2409625586525863	0.3996859526165088	6.856224540290691	5.785061707592282	8.440550803124239	7.817513577302702	1.298281180488858	0.8960054078425406	8.380785554434265	5.088153953845773	6.368372937366825	7.687686763696113	6.875722965749435	6.050215589488005	6.744304573146846	3.8137688735902513	7.2773904729384675	4.322506134867342	0.0	5.903780524395854	8.397069402101442	8.26768158614451	4.7639321766425216	2.758188935633255	0.8202612588532701	5.674897604319311	3.72809591111513	2.8511775744286094	6.240136723842944	3.737870266707028	7.191084344670766	0.06356187682958189	4.395336830568696	4.863276313862983	9.456621311212723	5.565259840280206	5.858578963390422	1.3140634866705863	6.130322267188555	4.867734575917854	5.682509441716848	2.7772723350850095	0.06356187682958189	5.948661302218346	3.2153454269472523	4.1756187520750565	2.955387840816506	6.475950874989611	4.128097403984654	1.233446770311941	7.578714102934036	5.212537988168528	5.719977620742524	3.7715682490356683	5.247169824650343	4.043929336279806	4.020095802578148	2.7961065987601974	4.572380443823355	6.322016047325966	6.3723003479943126	6.934811395199032	4.697865538651039	5.758899384545353	5.315667599856741	4.771089586416187	0.45403550362843925	0.6306413710504453	0.24400379736423786	-0.3748367821340979	-0.875753691419102
GSM8584403	ID - 040	MS19	NAWM	non_foamy	0	32555824.0	5.861276391118	9.155574844494264	8.51692513918864	9.976852771897804	0.2809744713549377	4.935963063442774	8.312437482876161	6.055011543857303	6.006895923247343	0.2440331469070376	4.309554297762077	3.481189347755173	7.5925217377415795	6.000680543408506	5.660391960820988	8.712145354694606	2.3722389174534153	4.427512457586379	6.470789373515526	7.656516747207402	9.66605757925157	0.5767286951158486	5.60956421937776	0.3169934527387217	4.745912341313122	9.68060266470214	6.125256269463538	5.284127543611851	-0.2797905965567932	-0.5442602020890588	-0.898611943098417	0.3364066649817226	0.1035628560456411	0.1713642183043852	-0.0738552739303755	7.222655348536523	5.317848571444802	8.144072112602075	7.680908675951426	1.088774626860623	0.1134190407355234	7.289896904133983	4.7672239173169935	5.614095141613515	6.5910414053318185	6.9320971139030085	5.96423551201227	6.862588541670173	3.9540263385451726	6.409031570654599	3.901617779969662	0.167185617624499	5.407234393409181	7.921250291948327	7.6401713958247	4.9287064383733545	1.34245434126455	0.6349616451654022	5.970609552593834	3.8897082895688526	3.0061313352781935	5.995133191871879	2.8913690778634002	6.136008276914177	0.04364753038679267	3.528039811944902	4.322901232079472	9.765329380800836	5.00658980363351	5.010719438695659	1.156175768834827	5.223743058279413	5.039300562489928	4.3273229110137565	2.140624302034016	0.0	4.6643782140920385	2.2564448510571755	4.566782983943445	2.6230163023741007	6.956921809209967	4.146472741805401	0.9189797071917205	7.611453650766477	4.360060470261189	5.681268728838046	3.44502523513332	4.781795805413341	3.017121013549477	3.317479085649507	2.5567773304166836	4.946061406231841	5.582075730279081	5.793383561733538	6.941140992857011	4.816808374805434	5.6717376951395115	4.686919270263411	4.6937847167800255	0.5381042462056786	-0.5629765795241405	-0.18187894396761675	-0.7534322567715678	-0.6426940828680777
GSM8584404	ID - 041	MS19	3	foamy	1	39647461.0	6.447669690685838	9.858443757417424	9.691004005430033	11.321532139665583	4.367941924636875	6.543625505820457	10.0644443152602	8.127378973804321	8.167545014228864	0.9697102710447452	6.3854831466837245	5.171277665138021	11.384869978655548	7.19755947131991	7.029203059855685	10.110594537705367	3.954458786606954	5.6101890660483535	7.896735537870772	8.096868675744041	8.919635625907022	1.177034244040572	8.486441502660748	1.763886641039922	5.525825934041696	9.998138437402156	6.777857828259975	6.323224102266596	1.3682457165286754	1.6121196098758763	1.1337368214212586	2.383847500388958	1.217066024362731	2.237961602276096	1.704474215393667	6.24957381672574	5.2277195201756905	7.877522165585007	7.267244501086316	0.5777206014128778	1.5747561869276756	9.108079358526382	5.373528604861623	7.79079072100295	8.014552298812651	7.023620567136301	6.368407806632678	6.901711821034022	3.7451695173437014	7.636771394552334	4.130980599928885	0.17134965533074673	6.190513678245822	9.155366678983981	8.993814104006153	5.062236165041068	5.2996965147488515	3.852346861141996	5.417612889684389	4.032134203801447	3.6728314992173345	6.703344869568249	4.915625899116786	8.265158729653754	0.3244914598290332	4.582091654402747	5.343372459460792	9.926620119254915	6.343082277063544	6.864410469730453	2.2731545003701497	7.072291057582798	4.650334618375046	6.604349016001383	3.0944837945705816	0.13866925427760435	6.403648733119595	4.657561496737472	4.529491859768825	2.8640081505101764	6.63102760055215	3.9661472648359135	0.8736838975701458	7.902830166242484	5.574744815726631	5.620580774577894	4.666186234368902	5.043601355939495	5.065499819420165	4.760491170336479	2.6888553130988506	4.886397063991726	6.65252732581893	6.523594012414073	6.304010132381836	4.8375997743675	5.810852800414528	6.061338747731405	6.171455656877423	0.5384838860122118	1.7254901269178367	0.7490666812811153	0.6599068965354652	-0.3001035794902556
