dataset	pathway	perturbation	cell_type	gene	log2fc	p	fdr
GSE281048_Mixscale	IFNB	BATF2	K562	IFIT1	0.278986191563332	0.570062626649922	0.9637913621067445
GSE281048_Mixscale	IFNB	BATF2	K562	GBP1		0.65696339322008	0.9725243496303438
GSE281048_Mixscale	IFNB	BATF2	K562	JUN	-0.0410636467150063	0.0982980230651031	0.7172096870155591
GSE281048_Mixscale	IFNB	BATF2	K562	CTSS	-0.129584896976658	0.129932727388764	0.761559029210031
GSE281048_Mixscale	IFNB	BATF2	K562	HSPA1A		0.119293710123318	0.7428714334824279
GSE281048_Mixscale	IFNB	BATF2	K562	DNAJB1	0.221668731129329	0.831862168340246	0.9930285525450283
GSE281048_Mixscale	IFNB	BATF2	K562	HSPA1B		0.0477650136194701	0.6235602944938575
GSE281048_Mixscale	IFNB	BATF2	K562	STAT1	0.156222435016101	0.934445683505545	0.9999084590032982
GSE281048_Mixscale	IFNB	BATF2	K562	HSP90AA1	0.17925441231433	0.820776761736128	0.9926383800162275
GSE281048_Mixscale	IFNB	BATF2	K562	FOS		0.750062694693448	0.9853755497038249
GSE281048_Mixscale	IFNB	BATF2	K562	IRF1	-0.0705085294424896	0.595070446548763	0.9677193006671927
GSE281048_Mixscale	IFNB	BATF2	K562	RFX5		0.945316989356079	0.9999084590032982
GSE281048_Mixscale	IFNB	BATF2	K562	ATF4	-0.194541312729072	0.485989378880855	0.9487471600376557
GSE281048_Mixscale	IFNB	BATF2	K562	ISG15	0.355394658979519	0.484639426352129	0.9487471600376557
GSE281048_Mixscale	IFNB	BATF2	MCF7	KLF6	0.328515995968458	1.9869886226713e-07	2.1793995462590904e-05
GSE281048_Mixscale	IFNB	BATF2	MCF7	IFIT1	0.0660151990329235	0.0188223834674927	0.19721396946290717
GSE281048_Mixscale	IFNB	BATF2	MCF7	GBP1	0.146918402415007	0.220496670563855	0.6104165017366784
GSE281048_Mixscale	IFNB	BATF2	MCF7	JUN	0.0508522582519519	0.420238617983137	0.7789021657377287
GSE281048_Mixscale	IFNB	BATF2	MCF7	CTSS		0.56881803533071	0.8583549575188177
GSE281048_Mixscale	IFNB	BATF2	MCF7	HSPA1A	-0.0727029364733485	0.143336081300564	0.5187999768042553
GSE281048_Mixscale	IFNB	BATF2	MCF7	DNAJB1	-0.0399791468135048	0.0322449183990892	0.25894552171279694
GSE281048_Mixscale	IFNB	BATF2	MCF7	HSPA1B	-0.135825485213852	0.0916019137063546	0.42765905702491835
GSE281048_Mixscale	IFNB	BATF2	MCF7	STAT1	0.0745625424987262	0.290171897954826	0.6769859817596823
GSE281048_Mixscale	IFNB	BATF2	MCF7	HSP90AA1	0.0399530019222993	0.438377489849206	0.7878661280034216
GSE281048_Mixscale	IFNB	BATF2	MCF7	FOS	-0.25982403356632	0.250391752151352	0.637943114493227
GSE281048_Mixscale	IFNB	BATF2	MCF7	IRF1	0.0679966882619031	0.332133848224809	0.7113049418853115
GSE281048_Mixscale	IFNB	BATF2	MCF7	RFX5	0.0860174305744832	0.598764513388179	0.8710212919619236
GSE281048_Mixscale	IFNB	BATF2	MCF7	ATF4	0.129495283097734	0.961357335923171	0.9934803444304698
GSE281048_Mixscale	IFNB	BATF2	MCF7	ISG15	0.0345236075144963	0.937305245779168	0.9878329460535851
GSE281048_Mixscale	IFNB	BRD9	A549	STAT1	0.0684126019096007	0.586472152916688	0.9775464776361203
GSE281048_Mixscale	IFNB	BRD9	A549	IFIT1	-0.0237906580713468	0.612307697578515	0.9775464776361203
GSE281048_Mixscale	IFNB	BRD9	A549	HSPA1A		0.235821144566721	0.9016588239399874
GSE281048_Mixscale	IFNB	BRD9	A549	JUN	0.130086482465571	0.0845230352530665	0.8482827275768836
GSE281048_Mixscale	IFNB	BRD9	A549	HSP90AA1	-0.0022284967610879	0.144736734954936	0.8772105373017224
GSE281048_Mixscale	IFNB	BRD9	A549	CTSS	0.0553242798562551	0.842842630858103	0.9881657843705376
GSE281048_Mixscale	IFNB	BRD9	A549	GBP1	0.181563786499752	0.705628158742563	0.9782882256092666
GSE281048_Mixscale	IFNB	BRD9	A549	ATF4	-0.0011252177194061	0.145110059148166	0.8772105373017224
GSE281048_Mixscale	IFNB	BRD9	A549	CASP3		0.0367980952202083	0.7527200198949193
GSE281048_Mixscale	IFNB	BRD9	A549	IRF1	0.121541984342861	0.87891933980477	0.9947957307209487
GSE281048_Mixscale	IFNB	BRD9	A549	ISG15	0.0248330222675262	0.776919301220048	0.9865954481668083
GSE281048_Mixscale	IFNB	BRD9	A549	RFX5	0.360707074664457	0.746073477616991	0.9811432372173233
GSE281048_Mixscale	IFNB	BRD9	A549	KLF6	0.0481105622549268	0.256088259804645	0.9087115467283515
GSE281048_Mixscale	IFNB	BRD9	A549	FOS	0.039599685488386	0.944554504128614	0.9992982016090218
GSE281048_Mixscale	IFNB	BRD9	BXPC3	STAT1	0.0076837575977704	0.69793959253219	0.8527135938891625
GSE281048_Mixscale	IFNB	BRD9	BXPC3	IFIT1	-0.0513508670016321	0.745210029691801	0.8774867495159656
GSE281048_Mixscale	IFNB	BRD9	BXPC3	HSPA1A	0.198225503688968	0.692178829134316	0.8493173492492465
GSE281048_Mixscale	IFNB	BRD9	BXPC3	JUN	-0.143874835394578	0.0014376797708507	0.01283548655829292
GSE281048_Mixscale	IFNB	BRD9	BXPC3	HSP90AA1	0.0318924773666871	0.0217476113625827	0.10625961894942568
GSE281048_Mixscale	IFNB	BRD9	BXPC3	CTSS	-0.132355007848506	0.0071772627807648	0.047622603297880726
GSE281048_Mixscale	IFNB	BRD9	BXPC3	GBP1	-0.0837818997072811	0.0090026861849945	0.05606381508500566
GSE281048_Mixscale	IFNB	BRD9	BXPC3	ATF4	-0.0888647974494381	0.0165032939827952	0.08814283097478157
GSE281048_Mixscale	IFNB	BRD9	BXPC3	CASP3	-0.259844087061192	0.095182042415069	0.2905733477952987
GSE281048_Mixscale	IFNB	BRD9	BXPC3	IRF1	-0.0604591876389111	0.0716372300718722	0.2393941354393228
GSE281048_Mixscale	IFNB	BRD9	BXPC3	ISG15	0.117470078092941	0.0788485196513272	0.2557169571235686
GSE281048_Mixscale	IFNB	BRD9	BXPC3	RFX5		0.874149793833954	0.9468202511906161
GSE281048_Mixscale	IFNB	BRD9	BXPC3	KLF6	-0.0322074621653081	0.726123360906651	0.8664832324630564
GSE281048_Mixscale	IFNB	BRD9	BXPC3	FOS	-0.0488125667686909	0.15275743983348	0.39068053196350194
GSE281048_Mixscale	IFNB	BRD9	HAP1	STAT1	0.0756690022877429	0.573979167956908	0.9709032128308444
GSE281048_Mixscale	IFNB	BRD9	HAP1	IFIT1	0.099447804303297	0.754209029614114	0.9863348873461223
GSE281048_Mixscale	IFNB	BRD9	HAP1	HSPA1A	-0.131398702604933	0.526323841605678	0.9628914018582052
GSE281048_Mixscale	IFNB	BRD9	HAP1	JUN		0.491025079877836	0.9536297746220654
GSE281048_Mixscale	IFNB	BRD9	HAP1	HSP90AA1	-0.0084862823997711	0.327428013853016	0.9366533285964453
GSE281048_Mixscale	IFNB	BRD9	HAP1	CTSS		0.163265082990412	0.8983675930994918
GSE281048_Mixscale	IFNB	BRD9	HAP1	GBP1		0.0980636934058336	0.8831788609745022
GSE281048_Mixscale	IFNB	BRD9	HAP1	ATF4	-0.0300579833987094	0.319551952665015	0.9363445574231329
GSE281048_Mixscale	IFNB	BRD9	HAP1	CASP3		0.813167617912425	0.9892306477776172
GSE281048_Mixscale	IFNB	BRD9	HAP1	IRF1		0.0715614818044673	0.8575949234381569
GSE281048_Mixscale	IFNB	BRD9	HAP1	ISG15	0.0736597044018232	0.309780213506328	0.9304699177576504
GSE281048_Mixscale	IFNB	BRD9	HAP1	RFX5		0.088093763459675	0.8831788609745022
GSE281048_Mixscale	IFNB	BRD9	HAP1	KLF6	0.114112759015573	0.287275946925256	0.9225967591235896
GSE281048_Mixscale	IFNB	BRD9	HAP1	FOS		0.338856526236563	0.9372908451697628
GSE281048_Mixscale	IFNB	BRD9	HT29	STAT1	0.134712530635001	2.89328187259669e-05	0.03762713075311995
GSE281048_Mixscale	IFNB	BRD9	HT29	IFIT1	0.117310022306662	0.26170742974498	0.9711247367841987
GSE281048_Mixscale	IFNB	BRD9	HT29	HSPA1A		0.654798660307953	0.990332115731003
GSE281048_Mixscale	IFNB	BRD9	HT29	JUN	0.0989583203821296	0.639536798750055	0.990332115731003
GSE281048_Mixscale	IFNB	BRD9	HT29	HSP90AA1	0.193448004777747	0.148803136560517	0.9435417085707412
GSE281048_Mixscale	IFNB	BRD9	HT29	CTSS		0.941089367104689	0.9994736305411507
GSE281048_Mixscale	IFNB	BRD9	HT29	GBP1	0.0923040965028317	0.666632861572102	0.990332115731003
GSE281048_Mixscale	IFNB	BRD9	HT29	ATF4	-0.0593251535698007	0.0657913872936614	0.8543547127287177
GSE281048_Mixscale	IFNB	BRD9	HT29	CASP3		0.461931536269935	0.975592612553268
GSE281048_Mixscale	IFNB	BRD9	HT29	IRF1	0.159760406473367	0.445159443573937	0.975592612553268
GSE281048_Mixscale	IFNB	BRD9	HT29	ISG15	0.0319707175594535	0.450316366626339	0.975592612553268
GSE281048_Mixscale	IFNB	BRD9	HT29	RFX5		0.696051279947928	0.990332115731003
GSE281048_Mixscale	IFNB	BRD9	HT29	KLF6	0.137301739951577	0.731118119584517	0.9949612197200766
GSE281048_Mixscale	IFNB	BRD9	HT29	FOS	0.059699593795802	0.438218729804874	0.975592612553268
GSE281048_Mixscale	IFNB	BRD9	K562	STAT1	0.165852372841947	0.145307790258672	0.7261309408286671
GSE281048_Mixscale	IFNB	BRD9	K562	IFIT1	0.0466009376585765	0.0001915660070873	0.03554421669049831
GSE281048_Mixscale	IFNB	BRD9	K562	HSPA1A	0.214269915185235	0.97446553181121	0.9995751269858715
GSE281048_Mixscale	IFNB	BRD9	K562	JUN	-0.0341877749908108	0.531399101822458	0.9370438905002906
GSE281048_Mixscale	IFNB	BRD9	K562	HSP90AA1	0.0580898438506197	0.830324993844768	0.9842810035453705
GSE281048_Mixscale	IFNB	BRD9	K562	CTSS	0.364588865226533	0.547656247444544	0.9435552437204188
GSE281048_Mixscale	IFNB	BRD9	K562	GBP1		0.297296668903162	0.8572823013493617
GSE281048_Mixscale	IFNB	BRD9	K562	ATF4	-0.0927630810334468	0.906729654231039	0.9940848792155501
GSE281048_Mixscale	IFNB	BRD9	K562	CASP3	0.419004183569728	0.140129840269895	0.7212068812872373
GSE281048_Mixscale	IFNB	BRD9	K562	IRF1	-0.136702125126256	0.539427333881461	0.9399774200830634
GSE281048_Mixscale	IFNB	BRD9	K562	ISG15	0.44472541295032	0.93494799316619	0.9962011716550168
GSE281048_Mixscale	IFNB	BRD9	K562	RFX5		0.341915994286871	0.8851033380954691
GSE281048_Mixscale	IFNB	BRD9	K562	KLF6	0.0339621640146932	0.132794050934262	0.7106940874074392
GSE281048_Mixscale	IFNB	BRD9	K562	FOS		0.799967807731161	0.9804004831556276
GSE281048_Mixscale	IFNB	BRD9	MCF7	STAT1	0.196547515484575	0.395698730705294	0.9002380287778133
GSE281048_Mixscale	IFNB	BRD9	MCF7	IFIT1	0.18325121404627	0.813971470063842	0.979506901930229
GSE281048_Mixscale	IFNB	BRD9	MCF7	HSPA1A	-0.089343535354891	0.0001991477925167	0.04708940075781243
GSE281048_Mixscale	IFNB	BRD9	MCF7	JUN	0.126520219614924	0.31626114756027	0.8731743619137555
GSE281048_Mixscale	IFNB	BRD9	MCF7	HSP90AA1	0.126749108835281	0.0016062912545455	0.14574291464207603
GSE281048_Mixscale	IFNB	BRD9	MCF7	CTSS		0.65971952391388	0.9540846004662892
GSE281048_Mixscale	IFNB	BRD9	MCF7	GBP1	0.071154156371422	0.066672372025349	0.6546363082455934
GSE281048_Mixscale	IFNB	BRD9	MCF7	ATF4	0.162436489620808	0.0430986316513253	0.5797985884938418
GSE281048_Mixscale	IFNB	BRD9	MCF7	CASP3	-0.0430062639142501	0.237235409021198	0.8495401085784342
GSE281048_Mixscale	IFNB	BRD9	MCF7	IRF1	0.363493340791094	0.714239135207645	0.963023314932867
GSE281048_Mixscale	IFNB	BRD9	MCF7	ISG15	0.15424995728824	0.404605592284096	0.9035130594706376
GSE281048_Mixscale	IFNB	BRD9	MCF7	RFX5	0.315791203385172	0.535878562005453	0.9428673522028894
GSE281048_Mixscale	IFNB	BRD9	MCF7	KLF6	0.111698179634078	0.124988130875121	0.7439224906320131
GSE281048_Mixscale	IFNB	BRD9	MCF7	FOS	0.252923056597147	0.433174598109425	0.9120511033588352
GSE281048_Mixscale	IFNB	CEBPB	A549	FOS	-0.0310142609117221	0.760147161224573	0.9658512116107905
GSE281048_Mixscale	IFNB	CEBPB	A549	CTSS	-0.268798075123636	0.0251018079048153	0.3602424331572776
GSE281048_Mixscale	IFNB	CEBPB	A549	JUN	-0.388375453107794	0.0545004699816424	0.49595427683294585
GSE281048_Mixscale	IFNB	CEBPB	A549	IRF1	-0.0691508131704808	0.369924419980016	0.8463495638998308
GSE281048_Mixscale	IFNB	CEBPB	A549	HSP90AA1	-0.109562186221537	0.475631539412597	0.8903359905600928
GSE281048_Mixscale	IFNB	CEBPB	A549	STAT1	-0.0858456346167915	0.0013863581230377	0.05868970182320297
GSE281048_Mixscale	IFNB	CEBPB	A549	GBP1	-0.283759205596897	0.102909250455655	0.6024044831574784
GSE281048_Mixscale	IFNB	CEBPB	A549	KLF6	0.112582079118226	0.120883784050427	0.6344136744318375
GSE281048_Mixscale	IFNB	CEBPB	A549	IFIT1	-0.0267508926890863	0.326055425635758	0.8250984065560906
GSE281048_Mixscale	IFNB	CEBPB	A549	ATF4	0.471944303858404	0.0051127819974967	0.1467496710966078
GSE281048_Mixscale	IFNB	CEBPB	A549	DNAJB1	-0.351892809032024	0.277359503908135	0.7938229517850298
GSE281048_Mixscale	IFNB	CEBPB	A549	RFX5	0.261903315925264	0.798012544617966	0.9734883092527645
GSE281048_Mixscale	IFNB	CEBPB	A549	ISG15	0.156739784065516	0.967415894634618	0.9997047545261365
GSE281048_Mixscale	IFNB	CEBPB	A549	CASP3		0.913931399259208	0.9949378256209539
GSE281048_Mixscale	IFNB	CEBPB	A549	HSPA1A		0.371713262534476	0.84636900948993
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	FOS	-0.709516743001378	0.0081744101452787	0.14450480451079875
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	CTSS	-0.202693492855251	0.569855082167805	0.8804295409148256
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	JUN	0.0059845184039109	0.0579075321894517	0.3960064199599737
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	IRF1	0.168356146560255	0.0417626471111961	0.3384445197054665
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	HSP90AA1	0.0168106473668872	0.285952285223717	0.7117219438829736
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	STAT1	-0.197395706184449	0.0001393203780002	0.010051149432663078
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	GBP1	-0.298343129810147	0.0006544199087026	0.029934808939375453
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	KLF6	0.0161165383466624	0.122296143234414	0.539585407725172
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	IFIT1	-0.254011800334614	0.003000744943446	0.08218585427016863
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	ATF4	-0.0718894819892979	0.949399170040922	0.9953578391590965
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	DNAJB1	0.0262998269729444	0.880309105090012	0.9788816740294581
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	RFX5		0.999461921954426	0.9997299569067731
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	ISG15	-0.280265572273824	0.49936560660818	0.8467299200029216
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	CASP3	-0.0279183702976349	0.985636768793349	0.9995595916317298
GSE281048_Mixscale	IFNB	CEBPB	BXPC3	HSPA1A	0.0494176007305831	0.721078984370258	0.9319561825108177
GSE281048_Mixscale	IFNB	CEBPB	HAP1	FOS		0.609309825736476	0.9698466580139343
GSE281048_Mixscale	IFNB	CEBPB	HAP1	CTSS		0.874500278503865	0.9885700842283812
GSE281048_Mixscale	IFNB	CEBPB	HAP1	JUN		0.0526175967046198	0.835454643280586
GSE281048_Mixscale	IFNB	CEBPB	HAP1	IRF1		0.170761362271729	0.8765222295394138
GSE281048_Mixscale	IFNB	CEBPB	HAP1	HSP90AA1	-0.0352357271393098	0.772863335101202	0.9805635027935381
GSE281048_Mixscale	IFNB	CEBPB	HAP1	STAT1	-0.0682535686606813	0.59074699370852	0.9694097348268135
GSE281048_Mixscale	IFNB	CEBPB	HAP1	GBP1		0.808999030832514	0.9829287463017514
GSE281048_Mixscale	IFNB	CEBPB	HAP1	KLF6	-0.197504419376878	0.747063627501327	0.9805635027935381
GSE281048_Mixscale	IFNB	CEBPB	HAP1	IFIT1	-0.101422257022265	0.651446793179469	0.9727047328063385
GSE281048_Mixscale	IFNB	CEBPB	HAP1	ATF4	0.138865586808035	0.203971036512647	0.8822961852047433
GSE281048_Mixscale	IFNB	CEBPB	HAP1	DNAJB1	-0.17517184053667	0.0312561298378665	0.7771726939069301
GSE281048_Mixscale	IFNB	CEBPB	HAP1	RFX5		0.523177409610069	0.9694097348268135
GSE281048_Mixscale	IFNB	CEBPB	HAP1	ISG15	-0.16555101453361	0.144673566657003	0.8765222295394138
GSE281048_Mixscale	IFNB	CEBPB	HAP1	CASP3	0.124986747506795	0.56546608562834	0.9694097348268135
GSE281048_Mixscale	IFNB	CEBPB	HAP1	HSPA1A	0.0550148040838159	0.854461786175486	0.9881498798759593
GSE281048_Mixscale	IFNB	CEBPB	HT29	FOS	-0.114783965968492	0.180480475812334	0.6875306623269475
GSE281048_Mixscale	IFNB	CEBPB	HT29	CTSS		0.956770500155825	0.999959646098481
GSE281048_Mixscale	IFNB	CEBPB	HT29	JUN	-0.0351518431695303	0.0261395048914319	0.33031284028204255
GSE281048_Mixscale	IFNB	CEBPB	HT29	IRF1	-0.311416743565544	0.0018376861003016	0.0815568050826804
GSE281048_Mixscale	IFNB	CEBPB	HT29	HSP90AA1	-0.152128814407067	0.0107829003031178	0.21479966573971976
GSE281048_Mixscale	IFNB	CEBPB	HT29	STAT1	-0.0032985021285956	0.948384738954754	0.9989495564616775
GSE281048_Mixscale	IFNB	CEBPB	HT29	GBP1	-0.0587616590552282	0.565602052054766	0.909715213014592
GSE281048_Mixscale	IFNB	CEBPB	HT29	KLF6	-0.0825760570033853	0.326232753043596	0.8134824413175429
GSE281048_Mixscale	IFNB	CEBPB	HT29	IFIT1	0.129968399878744	0.508725499952673	0.8883283479330584
GSE281048_Mixscale	IFNB	CEBPB	HT29	ATF4	-0.118685480547915	0.0386759941657794	0.3882811672398784
GSE281048_Mixscale	IFNB	CEBPB	HT29	DNAJB1	0.421678477351393	0.0482104739064177	0.431381017836818
GSE281048_Mixscale	IFNB	CEBPB	HT29	RFX5		0.422820869102998	0.8579146113068034
GSE281048_Mixscale	IFNB	CEBPB	HT29	ISG15	-0.0324065092868913	0.894629764152137	0.9869396819576131
GSE281048_Mixscale	IFNB	CEBPB	HT29	CASP3		0.164452297302184	0.6707414872874146
GSE281048_Mixscale	IFNB	CEBPB	HT29	HSPA1A		0.788696632211982	0.9696670646603474
GSE281048_Mixscale	IFNB	CEBPB	K562	FOS		0.530417260944539	0.9121909124311659
GSE281048_Mixscale	IFNB	CEBPB	K562	CTSS	-0.330344118980336	0.156607538619305	0.7168304004275569
GSE281048_Mixscale	IFNB	CEBPB	K562	JUN	0.113523969747809	0.0204121599412288	0.43532191083166744
GSE281048_Mixscale	IFNB	CEBPB	K562	IRF1	-0.304907059261392	0.872771131438508	0.9912988273130948
GSE281048_Mixscale	IFNB	CEBPB	K562	HSP90AA1	0.180232996799081	0.61079695314549	0.9363561494983005
GSE281048_Mixscale	IFNB	CEBPB	K562	STAT1	0.114754606760124	0.0193798691527724	0.43169546480539595
GSE281048_Mixscale	IFNB	CEBPB	K562	GBP1		0.460954730139577	0.8915876266357382
GSE281048_Mixscale	IFNB	CEBPB	K562	KLF6	0.0674657897009807	0.330980483060337	0.8427105344704124
GSE281048_Mixscale	IFNB	CEBPB	K562	IFIT1	0.119265776203649	0.599651775678059	0.9352114580008409
GSE281048_Mixscale	IFNB	CEBPB	K562	ATF4	-0.569957475313027	0.0160350817892078	0.4077135117391386
GSE281048_Mixscale	IFNB	CEBPB	K562	DNAJB1	0.155491814664845	0.0128171695402963	0.3801477543655288
GSE281048_Mixscale	IFNB	CEBPB	K562	RFX5		0.154407173691004	0.7168304004275569
GSE281048_Mixscale	IFNB	CEBPB	K562	ISG15	0.31031405179721	0.273518783209843	0.8147959561755966
GSE281048_Mixscale	IFNB	CEBPB	K562	CASP3		0.597909117385204	0.9344371998479144
GSE281048_Mixscale	IFNB	CEBPB	K562	HSPA1A		0.795253418439534	0.9734100986869603
GSE281048_Mixscale	IFNB	CEBPB	MCF7	FOS	-0.678073546443953	1.43305233807504e-06	1.6826808098687566e-05
GSE281048_Mixscale	IFNB	CEBPB	MCF7	CTSS		5.24541892592347e-06	5.563617848847039e-05
GSE281048_Mixscale	IFNB	CEBPB	MCF7	JUN	-0.512225788550285	2.8967141003934e-05	0.00025802988338098274
GSE281048_Mixscale	IFNB	CEBPB	MCF7	IRF1	-0.408075034410468	7.25144096021659e-05	0.0005812766687629074
GSE281048_Mixscale	IFNB	CEBPB	MCF7	HSP90AA1	-0.185406088904778	8.32727511321948e-05	0.0006602457337293227
GSE281048_Mixscale	IFNB	CEBPB	MCF7	STAT1	-0.211895690633678	0.0004069747548882	0.002628269223503795
GSE281048_Mixscale	IFNB	CEBPB	MCF7	GBP1	-0.52596310710538	0.0001601341345465	0.0011797186287473525
GSE281048_Mixscale	IFNB	CEBPB	MCF7	KLF6	0.158732506474072	0.0006065514880107	0.0037078353557173168
GSE281048_Mixscale	IFNB	CEBPB	MCF7	IFIT1	-0.279582734055428	0.0440229762701435	0.12472154243334324
GSE281048_Mixscale	IFNB	CEBPB	MCF7	ATF4	-0.127634410422446	0.450033836684907	0.636021913714014
GSE281048_Mixscale	IFNB	CEBPB	MCF7	DNAJB1	-0.280619117814425	0.117524379093901	0.258980524981827
GSE281048_Mixscale	IFNB	CEBPB	MCF7	RFX5	-0.309362189730619	0.0477361371221758	0.1321822220174218
GSE281048_Mixscale	IFNB	CEBPB	MCF7	ISG15	-0.114667954446661	0.254833379937307	0.44152005766723373
GSE281048_Mixscale	IFNB	CEBPB	MCF7	CASP3	-0.281955513095605	0.352505323604142	0.546918575548219
GSE281048_Mixscale	IFNB	CEBPB	MCF7	HSPA1A	-0.326450529097961	0.915663165916547	0.9548866746984981
GSE281048_Mixscale	IFNB	CEBPG	A549	HSPA1A		0.753522010840682	0.9913529418572402
GSE281048_Mixscale	IFNB	CEBPG	A549	IRF1	0.103550848532216	0.843814825247183	0.9963905342707979
GSE281048_Mixscale	IFNB	CEBPG	A549	STAT1	0.0334795482113779	0.371280202413767	0.9144939439898899
GSE281048_Mixscale	IFNB	CEBPG	A549	FOS	-0.029004320202465	0.642583732418429	0.9775737694972296
GSE281048_Mixscale	IFNB	CEBPG	A549	GBP1	0.177442903081588	0.212280571844779	0.8800262470534792
GSE281048_Mixscale	IFNB	CEBPG	A549	HSPA1B		0.774364471478588	0.9956114633296131
GSE281048_Mixscale	IFNB	CEBPG	A549	IFIT1	0.0109559476923846	0.79728176479168	0.9956353834926266
GSE281048_Mixscale	IFNB	CEBPG	A549	ATF4	0.152163752200132	0.741491896748712	0.9905589251762554
GSE281048_Mixscale	IFNB	CEBPG	A549	CTSS	-0.0042827887765495	0.998146484353663	0.999971475780079
GSE281048_Mixscale	IFNB	CEBPG	A549	CASP3		0.439581525406212	0.9353762932232178
GSE281048_Mixscale	IFNB	CEBPG	A549	HSP90AA1	0.0346673482036011	0.0726584595256637	0.7837637884410539
GSE281048_Mixscale	IFNB	CEBPG	A549	ISG15	-0.239640074373598	0.554876876030044	0.9547931368304188
GSE281048_Mixscale	IFNB	CEBPG	A549	KLF6	-0.0950612463044234	0.341892587166044	0.9067050564083644
GSE281048_Mixscale	IFNB	CEBPG	A549	DNAJB1	-0.410611765047936	0.530080976378907	0.9545014767515455
GSE281048_Mixscale	IFNB	CEBPG	A549	RFX5	0.0606933295493275	0.628004015197897	0.9739054365526725
GSE281048_Mixscale	IFNB	CEBPG	A549	JUN	0.0052811044937475	0.288522636871912	0.8993324334281275
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	HSPA1A	0.337315000355721	0.0152690843686602	0.1866711759521175
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	IRF1	0.0921143949045895	0.843038093388335	0.961329326063528
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	STAT1	0.118971318788548	0.851751262126443	0.9654093887446018
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	FOS	0.24358740880775	0.210470937122357	0.623453826349839
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	GBP1	0.180389869401204	0.522240763440386	0.8542316437019223
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	HSPA1B		0.686269761005345	0.9165085248862146
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	IFIT1	0.0412966711489016	0.104992252905486	0.47127031036012984
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	ATF4	0.0862244081245729	0.760595913594843	0.9391558514080866
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	CTSS	0.0266812704782735	0.93076925416147	0.9882414520840909
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	CASP3	-0.0170530252428813	0.481939828084984	0.8295444446793416
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	HSP90AA1	0.0508806156369803	0.588136166912424	0.8802665127728441
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	ISG15	-0.0816741178395143	0.0592486014755191	0.3710164089436651
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	KLF6	-0.124507602729321	0.119779387999927	0.49286654789853235
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	DNAJB1	0.152243606711315	0.114501645219091	0.48876733800724714
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	RFX5		0.562844693502845	0.8703795069645339
GSE281048_Mixscale	IFNB	CEBPG	BXPC3	JUN	-0.0282795791641118	0.98227799188336	0.995185555071962
GSE281048_Mixscale	IFNB	CEBPG	HAP1	HSPA1A	-0.0151146290312245	0.0007289300619149	0.05817687097924579
GSE281048_Mixscale	IFNB	CEBPG	HAP1	IRF1		0.887106527101674	0.9833289301250646
