gene	n_sgrna	MHCII_median_low_vs_high_log2	MHCII_mean_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_p	MHCII_t	CD40_median_low_vs_high_log2	CD40_mean_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_p	CD40_t	PDL1_median_low_vs_high_log2	PDL1_mean_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_p	PDL1_t	MHCII_fdr	MHCII_rank_required_low_vs_high	CD40_fdr	CD40_rank_required_low_vs_high	PDL1_fdr	PDL1_rank_required_low_vs_high
Dctd	4	0.19045008399058158	0.13658229986514647	0.5	0.8683971863108786	0.18031608599427454	2.1120225994296984	1.896745266108701	0.75	0.3011766748771694	1.2460842009048152	0.475556543057033	0.41986339739546125	0.75	0.2007364546997179	1.6341576963376043	0.9841783191948992	5393.0	0.8998711791380146	35.0	0.8688130809597039	2177.0
Fdx1	4	0.1903232915862843	0.2853719088741324	0.5	0.7704010469112577	0.3193583684326115	-0.14233737257933549	0.1849465478197744	0.5	0.8115876681794779	0.2601410072131268	-1.0004959229608392	-1.2699478764523398	0.25	0.21974771393305867	-1.5463521347702358	0.9724039300900835	5394.0	0.9655706461990922	6369.0	0.8688130809597039	10470.0
Dcp2	4	0.1903150850626344	0.16270291476820908	0.5	0.8090845893996043	0.2637035842917017	-0.2979141277124637	-0.4333941419605337	0.25	0.3239737484246675	-1.177301718158304	0.9473933731873068	0.14603924909562271	0.75	0.9171201330936328	0.11306556276370686	0.9765822045568522	5395.0	0.8998711791380146	7350.0	0.9847288466174485	784.0
Gemin4	4	0.19023384072185195	-0.1147144232104621	0.5	0.8030144125321659	-0.27236140217781835	-0.4868545001660086	-0.6612554074296875	0.5	0.4633935597827596	-0.8383053101101706	0.0	0.2904289994946291	0.25	0.654523946561269	0.49509651474689	0.9765822045568522	5396.0	0.9068422102107031	8348.0	0.9180220673752897	5057.0
Hoxa13	4	0.1901216631685339	-0.22785274300451197	0.75	0.7962812525421801	-0.28199603659499906	-1.1215422636942212	-1.4149088448042009	0.25	0.2840413727083917	-1.301417892455385	-1.506922040437821	-2.081601415115715	0.0	0.17652250520082213	-1.7606364397553733	0.9758271962215151	5397.0	0.8998711791380146	10470.0	0.8688130809597039	11225.0
Vmn1r233	4	0.18995662254640755	-0.25323856706216447	0.5	0.8195758977976719	-0.24879996984575653	0.40849268013703577	0.0146636219111691	0.75	0.9823235169203806	0.024049285757189502	-0.08332175335770531	-0.3988769540890747	0.25	0.6163581901964114	-0.5570420500282566	0.9776087874785114	5398.0	0.9982470757397555	2792.0	0.9059470059316196	5968.0
Zfhx3	4	0.18992234749878337	-0.33051851122541603	0.5	0.6961878907517569	-0.43003730751389985	-0.7721060767370281	-0.6179635908785404	0.25	0.29858369093269493	-1.2542442095842492	0.3194334753572238	-0.006756801075152757	0.5	0.9905990367120765	-0.01278906074325111	0.962801124376246	5399.0	0.8998711791380146	9593.0	0.9964807451307266	2987.0
Actn1	4	0.18989535902704005	0.26644453040948324	0.5	0.5673005425278436	0.640698077586359	0.25057995175046244	0.0005518525279627623	0.75	0.998948859091623	0.0014299196832149425	0.4553211002148293	0.4261966285987631	0.75	0.19825489340912286	1.6463029998483707	0.9377525833041211	5400.0	0.9998084757710953	3690.0	0.8688130809597039	2288.0
Efhd2	4	0.18975218582983	0.048934213291757414	0.75	0.8166245195038488	0.2529851313841295	0.1468646914362775	-0.1870498676598479	0.75	0.7883445278294471	-0.29339679932038976	-0.006113297432023254	0.007461180909722816	0.5	0.9903244590082332	0.013162624323000504	0.9769171308541104	5401.0	0.959026850074755	4383.0	0.9964437289929844	5418.0
Ccdc146	4	0.18931223402461972	0.3244377138320664	0.75	0.4332061492550621	0.9027349406107653	-0.6518010486728081	-0.5138713062380535	0.25	0.4032742774822606	-0.9707510529045541	0.21658047434630986	-0.4125795228373126	0.75	0.6803275771773228	-0.45451868520320515	0.9305967062027254	5402.0	0.9061152962009912	9161.0	0.9237881640239666	3566.0
Glrp1	4	0.18903750215453335	-0.23049691323393495	0.5	0.8929813183182244	-0.14627386338694218	-0.7355996987866771	-0.7705463204612178	0.25	0.2291321325943966	-1.506069023323879	-0.9581657694473449	-1.105905655009777	0.0	0.018090039937269365	-4.712506983943215	0.9874190931219379	5403.0	0.889841996245348	9477.0	0.8688130809597039	10355.0
Cst3	4	0.18901406771220802	-1.4399074337605895	0.5	0.47631308858788457	-0.8118491758484543	0.29079491108798056	0.36109570072730246	0.5	0.77850268911634	0.3076033783100754	-0.20801074586872198	-0.04070226781714087	0.25	0.9207865903059805	-0.10803717163577004	0.9331841288339487	5404.0	0.957211785818741	3449.0	0.9847288466174485	6877.0
Acsl5	4	0.18896291417087946	-0.16856723403766224	0.75	0.8665415343669519	-0.18289623026096025	0.12432140214629453	-0.14882906008195967	0.5	0.8054080639943088	-0.26894423864944816	0.3569561870287433	0.1009500802967791	0.75	0.8728406911387651	0.17414411307084537	0.9841472435259757	5405.0	0.9630165294090953	4544.0	0.9733079699123546	2777.0
Sgk3	4	0.18895135391583695	0.08857928284542588	0.5	0.9248849926848483	0.10242066933288098	0.19535705051030855	0.23573733694369858	0.75	0.32792448322835754	1.1658842592467864	-1.1109397525490248	-1.17412433531008	0.25	0.1458623668770568	-1.952882291578834	0.990118184466794	5406.0	0.8998711791380146	4068.0	0.8688130809597039	10710.0
Krt10	4	0.18883086161375834	0.5128864476695341	0.5	0.6431039492030511	0.5133767170035208	-0.38185574021475344	-0.40167282285072753	0.5	0.4085844534912129	-0.9583522327692855	-0.37864044305916084	-0.038387096080165745	0.5	0.9571614770784157	-0.05831939777994788	0.9547676011437097	5407.0	0.9063156717736436	7817.0	0.9918603905183127	7975.0
Wdr54	4	0.1886797692116846	-0.07360847286684513	0.5	0.9226601159506851	-0.1054691208846577	0.6231712275396735	0.7879771920124012	1.0	0.13183925511163194	2.0572813609407286	0.1738782958653563	0.05360231024605769	0.5	0.8856189255992418	0.15644289488777005	0.990118184466794	5408.0	0.889841996245348	1708.0	0.9772826912827747	3829.0
Epop	4	0.18838270201055324	0.0679388441213638	0.5	0.9275289066257109	0.09879970758382257	1.397167741044153	1.4847726483569104	1.0	0.06647562435201447	2.824775767046479	0.10384239312547514	0.1098056533206051	0.75	0.6131984275307666	0.5622848598636179	0.990118184466794	5409.0	0.889841996245348	214.0	0.9049641784533324	4313.0
Hells	4	0.18832225943605765	-0.1389152893707271	0.5	0.8200449880067742	-0.248135309290758	-0.040902274369575276	0.1573000050921185	0.5	0.9337305101538581	0.09031296529163108	-0.6391575376114652	-0.18287974881832086	0.25	0.8929838995756044	-0.14627030171042882	0.9776087874785114	5410.0	0.9879449460601621	5724.0	0.9802781280907894	9293.0
Arhgef18	8	0.18801845322881428	0.0502276681778485	0.625	0.8838224798282966	0.15154289895695297	-0.014715291610505637	-0.229640206421448	0.5	0.6973530433895395	-0.4053069441693499	-0.12424248430504377	-0.4138132085198881	0.375	0.34636808693144344	-1.0094577324360248	0.986375672391746	5411.0	0.9460421002572247	5523.0	0.8688130809597039	6281.0
Ttc23	4	0.18799524260926093	0.18118535095449365	0.5	0.7162768985339502	0.39948426442389	-0.3192087886689348	-0.569659071102525	0.5	0.5780721257932082	-0.621893090387673	0.14872722624361026	-0.47170494789743495	0.5	0.7065541283608521	-0.4142105380271058	0.9657860862067021	5412.0	0.9275118014597307	7455.0	0.9293674725811449	3995.0
Rasip1	4	0.18787228599190725	0.45638818591806424	0.5	0.5284879346074045	0.7107966386198261	0.17414379928212168	0.0757640521088079	0.5	0.906248388414462	0.1279987010245068	0.007222475862162558	0.5812169696170839	0.5	0.6847563077800202	0.44764909145650844	0.9353387947416189	5413.0	0.9837700125529194	4201.0	0.9254308673147031	5011.0
Pogk	4	0.18776944198325562	0.28339340122434337	0.75	0.7150890952247712	0.40127738925516304	0.08228424217967928	-0.42908795787429765	0.5	0.6542279590190602	-0.49556771504988373	0.6678642425005065	1.1593180191191244	0.75	0.2943442788556417	1.2677449069859952	0.9657860862067021	5414.0	0.9361978337275114	4845.0	0.8688130809597039	1450.0
Sap30	4	0.18768302261902386	0.2662572037198162	0.5	0.6638811520116129	0.4802690736382117	0.6334295581510179	0.5255446406640261	0.75	0.48701495963960856	0.790395649664333	0.5452296819294933	0.3493307431384698	0.5	0.5829429261107587	0.6134745625073144	0.9580119039511221	5415.0	0.9110820183540724	1672.0	0.8991427373314118	1890.0
Jak3	4	0.1876351579464832	0.6098769128638912	0.5	0.43000801236194874	0.9097937339081726	0.0912228552701695	0.21441642692196372	0.5	0.5689777833231785	0.6377525855889404	-0.22614188635485638	-0.17619466275203802	0.25	0.591170423442892	-0.599370104259851	0.9305967062027254	5416.0	0.926847207267834	4777.0	0.9008354687999345	6998.0
Gpr155	4	0.1876058699262906	0.12068655164192799	0.5	0.9025822828209903	0.13304269365269705	-0.5766251201329495	-0.48092646397795163	0.5	0.37769450207450866	-1.0327155366883407	-0.6190452508807798	-0.5397395206366793	0.0	0.015256386614165434	-5.016215780674216	0.987801512633531	5417.0	0.9045660221286685	8828.0	0.8688130809597039	9209.0
Rbm15	4	0.1875520551029185	-0.2522312004263486	0.5	0.6957758958827474	-0.430669099749986	-0.4445526579373068	-1.2524653649344777	0.0	0.27668630589935844	-1.3262492210333081	0.22968933925356458	-0.5019306916912977	0.5	0.6652946246167422	-0.4780406893846501	0.962801124376246	5418.0	0.899296984208778	8147.0	0.9195192908216737	3497.0
Rrbp1	4	0.18752385254238257	0.021346716233428223	0.75	0.9167862848722491	0.11352360756455616	-0.323757749601699	-0.17306018953057295	0.5	0.6946528634390382	-0.43239236261741665	-0.6487233008740846	-0.5558671877540505	0.25	0.3190966599195952	-1.1915921743380615	0.989336512173986	5419.0	0.945351611432913	7488.0	0.8688130809597039	9336.0
Apip	4	0.18726947113568587	0.6290170863064	0.5	0.43213972360090547	0.9050834628177572	-0.057824578535878926	-0.21409289751784405	0.5	0.6933160971871548	-0.4344456978077267	-0.3306319182963342	0.4338429805825347	0.25	0.6934257217507501	0.43427722298981075	0.9305967062027254	5420.0	0.9452698047460878	5841.0	0.9266447543921619	7676.0
Dennd1c	4	0.18703355460141805	0.5197125124610886	0.5	0.4167417617453997	0.9395934807931278	-0.19086957704914398	0.26760604628579365	0.5	0.7713953212588882	0.31791270946148387	0.398670951009756	0.5055293996738706	0.5	0.5154244188886756	0.7353011088970791	0.9291302535167016	5421.0	0.957211785818741	6683.0	0.88511386106713	2561.0
Rab40c	4	0.18701735376398004	0.09283453347590476	0.5	0.9302875919271618	0.09502339463824837	0.16236446183647968	0.32880812578640245	0.75	0.7619241625696783	0.33171907020202457	-0.29672404607868674	-0.3163951640191853	0.0	0.10516017983239428	-2.298216968812767	0.9901390018367651	5422.0	0.9554693814711919	4287.0	0.8688130809597039	7441.0
Tmem62	4	0.18676637094770762	0.31386861740842675	0.5	0.7767916492611223	0.3100813548969449	-0.2758003081617253	-0.4113414003493802	0.25	0.3174260526750837	-1.1965382862768015	-0.14042756563630887	-0.4014031745756115	0.5	0.7021399174332084	-0.42093373605794937	0.9724039300900835	5423.0	0.8998711791380146	7221.0	0.9286309182743612	6403.0
Fbxl19	4	0.18669499157856423	0.46055432595404966	0.5	0.4953109569065617	0.7740373198458053	0.8660970919632739	0.5219282045571891	0.75	0.3951784632757635	0.9899507518984544	-0.3469797297691175	-0.38173060059094704	0.25	0.3247415981897516	-1.1750716948930653	0.9353319049033137	5424.0	0.9048837368276726	882.0	0.8688130809597039	7775.0
Inip	4	0.1864764762682926	0.25533485200072714	0.5	0.5866389748886379	0.6071206618826734	-0.08738463471988722	-0.18343173613914832	0.5	0.6727547733004114	-0.46632773214873063	0.08571931149741385	0.344498206350397	0.5	0.755371667478042	0.3413184448511091	0.9416545756690304	5425.0	0.9399591586884514	6016.0	0.9433067826961126	4456.0
Morn2	4	0.18633914623875758	0.455482873516378	0.75	0.32877970587623095	1.1634309739254958	-0.14563781395649816	0.005776312319806687	0.5	0.9932208678395253	0.009222163493004672	-0.09456280111846503	0.14121669653772115	0.5	0.8251346882127412	0.24093275594704955	0.9291302535167016	5426.0	0.9988976791585885	6399.0	0.9624721656847782	6047.0
Cfap97	4	0.18591453483064826	0.07257952119337092	0.75	0.938757538135338	0.08343997994266397	0.8118938029037743	0.30195797611962344	0.75	0.6691092198874423	0.47204146376725487	0.1639944930640047	-0.017255910432616123	0.75	0.9607503613881022	-0.053427088209422394	0.9918768066640746	5427.0	0.9397763141108973	1036.0	0.9925914029718882	3899.0
Brf2	4	0.18538715719342103	0.8319732229458919	0.5	0.49239999515621485	0.779750910026371	-0.503220569012172	-0.8852516015537554	0.25	0.40340818467636813	-0.9704365268166326	0.0	0.004998410713903001	0.25	0.9849961204963285	0.020412410129542688	0.9347575391994795	5428.0	0.9061152962009912	8437.0	0.9959502036137681	5057.0
Slc1a2	4	0.18507428531716585	0.25564736113869313	0.5	0.6475298276001369	0.5062675032977826	-0.2957516972081054	-0.3962082060133978	0.0	0.15351221983651842	-1.9007883763857658	-0.5253583303533296	-0.6752872902276943	0.25	0.1596112129856001	-1.8613806858753295	0.9547698781249655	5429.0	0.889841996245348	7336.0	0.8688130809597039	8763.0
Lhpp	4	0.18497783215888766	0.038981644553503975	0.5	0.879010514098457	0.1655887350735411	-0.07418405128193148	-0.21484557003539978	0.5	0.6008698545536149	-0.5829224313451925	-0.07088209629537304	-0.4242376803261782	0.25	0.6518793741525207	-0.4993113917157832	0.9858156422902006	5430.0	0.930095794451042	5941.0	0.9176758269997678	5878.0
Atp11c	4	0.18475811244989637	-0.20012067636918984	0.5	0.784206923554938	-0.2993598328291654	-0.09898657791281082	-0.1631150950716755	0.5	0.757211147877572	-0.33861958202308223	0.45321731723540115	0.409500848393282	0.75	0.153878984333758	1.8983674182107286	0.973610983848991	5431.0	0.9546828591729929	6088.0	0.8688130809597039	2297.0
Ndufaf6	4	0.18448726146901953	0.5026113722396767	0.5	0.6188285542813633	0.5529559743736945	0.445008316203806	0.17121990992809738	0.75	0.7120178833274463	0.4059213332050409	-1.0738647853699086	-1.0256958801602645	0.0	0.043553101756487494	-3.3655768619261144	0.9481150462778788	5432.0	0.9499068173921494	2593.0	0.8688130809597039	10636.0
Rtp4	4	0.18445719124873003	0.11296587687695052	0.75	0.7134523837476276	0.4037508714977278	-0.5603674320896601	-0.3251223765737607	0.25	0.6205446667724959	-0.5501240247073798	0.48342640018312166	0.4683117191726566	0.5	0.4648319182510914	0.8353285749201627	0.9657860862067021	5433.0	0.9323201141227884	8756.0	0.8724927945335996	2142.0
Rfesd	4	0.18389044929153536	0.4407633284898529	0.5	0.6742539015805697	0.4639836176458759	-1.5211510639491683	-1.3043893112632665	0.25	0.10138509423568723	-2.3382277792099355	-0.15796393165747846	0.4308652947352298	0.25	0.6965346871262729	0.4295056639378078	0.9603320076168264	5434.0	0.889841996245348	11040.0	0.9268956833421816	6536.0
Rnaset2a	4	0.18387417953592355	0.2693422400579773	0.75	0.47135808575174803	0.8219218564019294	-0.15532160563185904	-0.29893998082837164	0.25	0.7867093709274694	-0.29575172499778846	0.0938282152726573	0.45070801296546215	0.5	0.545543267490959	0.679518605662818	0.9331841288339487	5435.0	0.9588117827215816	6469.0	0.8912180135484657	4396.0
Lig3	4	0.18367122581624537	0.3264682845439576	0.5	0.5346611271918781	0.6993850132551156	0.0680346779567497	0.26759896413039763	0.5	0.6529103419152882	0.49766695723166166	1.4221772703318911	2.15913942343611	1.0	0.16338138696967286	1.837885421887809	0.9363171962498089	5436.0	0.9361978337275114	4948.0	0.8688130809597039	246.0
Jagn1	4	0.18356263543579165	0.24545697917897596	0.5	0.5972189006972478	0.5890911130024871	0.0194307827858603	-0.6761932890634389	0.5	0.7333226650932517	-0.3739260932232858	0.2145032048911352	0.6321281938449483	0.75	0.7070328783378463	0.4134827867865296	0.945728146365119	5437.0	0.9516555503272778	5267.0	0.9293674725811449	3577.0
Zbtb34	4	0.18343992500336548	0.16076535325045216	0.5	0.8418907340380097	0.2173332301762749	-0.007356253084836846	-0.09395122702544806	0.5	0.7294204249246811	-0.37974895830892424	-0.5380088919622306	-0.3551512530881459	0.25	0.5587931192678417	-0.6557401355798574	0.9818965462474794	5438.0	0.9508039282527099	5471.0	0.8937709799468845	8824.0
Vmn2r24	4	0.18343429879532921	0.27429840144023854	0.75	0.43009697076028625	0.9095967477715892	0.47284021147506683	0.5597695341022043	0.75	0.4039112456539255	0.9692557884629016	1.0884148539551564	1.4167665341552511	1.0	0.1266144044540222	2.099591750343359	0.9305967062027254	5439.0	0.9061376137064007	2432.0	0.8688130809597039	563.0
Zcwpw1	4	0.18335129013855767	0.185315795517456	1.0	0.08446847962081344	2.542854064144034	-0.44780040987524966	-0.3934274962625088	0.5	0.6176991133312906	-0.5548227223533418	1.122816359807088	1.349182477627036	1.0	0.09807082740927935	2.3748743476757936	0.9248624482023996	5440.0	0.931399906523427	8164.0	0.8688130809597039	513.0
Slc1a4	4	0.18312953708124707	0.4004211393148156	0.5	0.5483428559887067	0.6744576691590792	-0.21596142205049376	-0.2811245772803051	0.5	0.6965291745016017	-0.4295141136736588	-0.2427096957142964	-0.30071803279290615	0.5	0.2754454893839939	-1.3305068319063371	0.9374098377664276	5441.0	0.9460421002572247	6852.0	0.8688130809597039	7103.0
Gars	4	0.18296712873463672	0.25645385670896875	0.5	0.6189078842460143	0.5528249449152541	-0.4211340453378436	-0.10053139137831879	0.25	0.9693389245714641	-0.041725914686307375	0.3968397583013876	-0.27644791326378826	0.75	0.7760646901091088	-0.31113490176571196	0.9481150462778788	5442.0	0.994338990601724	8024.0	0.9504196760303574	2574.0
Tmem192	4	0.18290886950261143	0.32337433672921473	0.5	0.736005437912423	0.3699322616353369	0.1972755011510286	-0.28699640704135304	0.75	0.6669824565269683	-0.475383615029596	-0.37548394146959496	-0.37383559933829047	0.25	0.13946742745459897	-1.9989529330255271	0.9679439452675893	5443.0	0.9397737856608841	4055.0	0.8688130809597039	7954.0
Fbxo4	4	0.18288007363015485	0.4802026986609389	0.5	0.38842215719493833	1.0062591873581483	0.7407565856779001	0.22349389599061426	0.75	0.7600049046633124	0.33452665810983184	0.9654542872779265	0.6107616523471416	0.75	0.5159556225708568	0.7342949699179852	0.9291302535167016	5444.0	0.955080992744389	1266.0	0.885398293812516	755.0
St3gal6	4	0.18281682720744202	0.21945733321974495	0.5	0.8303467958501994	0.2335738815269478	-0.13840759104424832	-0.35135408221100894	0.25	0.5616892479973691	-0.6506001636966386	0.008109369331160576	-0.06422517340030656	0.5	0.9319138562156444	-0.09279807995852458	0.9799331764623093	5445.0	0.926732238211222	6345.0	0.9870578911023007	5001.0
Clta	4	0.18271480291614164	0.7193786833088914	0.75	0.3730878570937793	1.044297746757968	0.5215200379671918	0.6994321555887995	1.0	0.05514091212591294	3.056589415846507	-0.4098921113056676	-0.3981196524423518	0.25	0.21386858723315344	-1.5725708941408962	0.9291302535167016	5446.0	0.889841996245348	2158.0	0.8688130809597039	8166.0
Naa80	4	0.18269391096917023	-0.2574116152311372	0.5	0.7525090559502347	-0.3455247986341189	-0.5455933305774733	-0.374586512108571	0.25	0.6091208621463451	-0.5690782158663101	0.7392134236752202	1.5973988720041254	0.75	0.24937015942142945	1.4250313383213005	0.9713086727215267	5447.0	0.9304525448364442	8678.0	0.8688130809597039	1240.0
Mxd1	4	0.18260132108959298	0.15368447286484177	0.75	0.5371035864755601	0.6948986767215366	1.0422172695376783	0.622729757893216	0.75	0.3910487263884332	0.9998875327888279	-0.24118557268399343	-0.15324022336256535	0.25	0.726153995503367	-0.38463569238012835	0.9374079666774204	5448.0	0.9045660221286685	525.0	0.9360043904914036	7094.0
Ythdc2	4	0.18239188137365647	0.6132394853296	0.75	0.46954034836437497	0.8256398424735089	-0.5398160321961873	-0.4477514625628022	0.25	0.48741035834762675	-0.7896106946079395	-0.05629458020870438	-0.05049412052443464	0.25	0.9309107248016648	-0.09417065153148681	0.9331841288339487	5449.0	0.9110820183540724	8643.0	0.9869538945290175	5769.0
Hbegf	4	0.18232291284575636	0.31772111841918826	0.5	0.7332570391558132	0.3740238852257207	-0.29351232241186476	-0.03367892915201091	0.25	0.9364618536040105	-0.08657797841614581	-0.5922336232053216	-0.5822014783366284	0.5	0.6428368346180526	-0.5138067942071777	0.967495445685009	5450.0	0.9884724636490505	7319.0	0.9155093489114945	9060.0
Psmb1	4	0.18213052080696046	0.10572978328652263	0.75	0.9411893026192995	0.08011716293469315	-0.6593476981832658	-1.282800269186681	0.25	0.26898836625514466	-1.3529960175395337	0.0	-0.0912580890986953	0.0	0.3910022189557704	-1.0000000000000002	0.9926495494352865	5451.0	0.895619559263994	9200.0	0.8688130809597039	5057.0
Fra10ac1	4	0.18210510109128963	-0.13192705765592322	0.5	0.8849653305671766	-0.1573466634758973	-0.0805349516641362	-0.4083778976968177	0.25	0.6500157552944821	-0.5022881653855716	-1.0859057846090991	-1.8316227423292037	0.0	0.14184510216465918	-1.9815386394571994	0.986375672391746	5452.0	0.9359364349479505	5972.0	0.8688130809597039	10653.0
Zfp120	4	0.18209533668400432	0.15223644978958406	0.75	0.6719687232760414	0.46755811400632696	0.13160626378529985	0.0459413167361894	0.75	0.777482245891826	0.30908091817907457	0.4008880855023225	0.41247030799618545	0.5	0.48699791444476453	0.7904295002802305	0.9595535697589546	5453.0	0.957211785818741	4492.0	0.8763656344663954	2544.0
Gpr65	4	0.18202931173020787	0.5411763053019235	0.5	0.6086216474603932	0.5699120933353681	1.5188026979437352	1.2617020017321645	1.0	0.05431416261870727	3.0758082930147492	0.10326876438141193	-0.13409493931698838	0.5	0.8698095666366636	-0.17835333935569173	0.9477249287749417	5454.0	0.889841996245348	159.0	0.972649113639047	4317.0
Olfr1336	4	0.1818959966623435	0.28198567322904633	0.5	0.5613635669295	0.6511771702846022	-0.1766798832508833	-0.19809487434470419	0.5	0.7798564186146533	-0.30564459807614985	-0.32865959387163535	-0.24920727658672354	0.25	0.2867861502150273	-1.2923239303273268	0.9374098377664276	5455.0	0.957211785818741	6604.0	0.8688130809597039	7663.0
Bard1	4	0.18187862638646252	0.0856635182606551	0.5	0.8483060887339654	0.20834052292896937	0.1983758931685352	0.13625868665726776	0.5	0.7696821765645182	0.3204041305325641	-2.0802680608505932	-2.0575855648447705	0.25	0.15130551523811683	-1.9154984633179009	0.9820696293091938	5456.0	0.9571232556435495	4046.0	0.8688130809597039	11544.0
Spg7	4	0.18184058497768013	0.17796030992260303	0.75	0.23749784164468254	1.4716594095567774	0.07270202052794625	-0.10487024259240812	0.5	0.8380858158195846	-0.22267762489156728	0.5349214427651078	0.4978539762253646	1.0	0.07549089032691925	2.673098806242229	0.9276934958852244	5457.0	0.9722708447073962	4915.0	0.8688130809597039	1934.0
Tmem9b	4	0.18157682014436966	0.2276367171507886	0.5	0.7324876348614894	0.375170747610403	0.45818382806349867	0.33269380432704276	0.75	0.46970960511194215	0.825293122543614	-0.31000532214566345	-0.4511136345630962	0.5	0.3303299897086003	-1.159000173116969	0.967495445685009	5458.0	0.9068422102107031	2523.0	0.8688130809597039	7524.0
Ugdh	4	0.18157461177062054	0.14914061460284075	0.75	0.7049823170470852	0.41660180911478967	-0.7440662889109502	-0.5915712191456932	0.0	0.05526959439266603	-3.0536306330274563	-1.0531374694018252	-1.6098472862825794	0.0	0.08195064463083784	-2.577595316600302	0.9650011759632293	5459.0	0.889841996245348	9498.0	0.8688130809597039	10583.0
Gab3	4	0.1815482244212217	0.16879642207768564	0.5	0.7823646368464493	0.30201932516097785	-0.4343561260407932	-0.1299411639433554	0.25	0.7346906014086737	-0.37188870794845263	-0.128654086383334	-0.28379535995270183	0.25	0.5903892581466675	-0.6007031371634836	0.973095695528025	5460.0	0.9516555503272778	8091.0	0.9008354687999345	6321.0
Usb1	4	0.18154718757176674	0.1272809565337682	0.75	0.6449921912128982	0.5103397968414377	0.8928414716098845	0.816179844557182	1.0	0.009777655093399368	5.887893832016967	0.3558620941986445	0.26363362683806046	0.75	0.37917130452465003	1.029031196255738	0.9547676011437097	5461.0	0.889841996245348	818.0	0.8688130809597039	2782.0
Nat14	4	0.18104628160259195	0.19074178895220442	0.5	0.8266694962076516	0.23876403924248063	-0.26160022198684824	-0.32666012825633833	0.5	0.33756686552579374	-1.1385890770596097	0.5712359260136912	1.2254908454657025	0.5	0.34774389643034753	1.1106120796838161	0.9790227410713974	5462.0	0.8998711791380146	7134.0	0.8688130809597039	1776.0
Pex7	4	0.18099635207633336	0.4875289914018136	0.5	0.5435270330778362	0.6831759305534966	-0.4965733742567619	-0.6279247924341878	0.25	0.3568204444515324	-1.0863351933138934	-0.9818291204968119	-0.7733507673358724	0.25	0.30236106154418535	-1.2423811120081443	0.9374098377664276	5463.0	0.8998711791380146	8403.0	0.8688130809597039	10423.0
Slfn8	4	0.18095164174420814	0.24186576908865054	0.5	0.7121480848728399	0.405724233001239	0.14285059975551512	0.49544097137777765	0.5	0.5670208203882979	0.6411899468676757	0.044787368853804105	0.08654853283975172	0.5	0.8833339574620845	0.15960321363805818	0.9657860862067021	5464.0	0.926847207267834	4412.0	0.9763780221947587	4731.0
Masp2	4	0.18089317721043152	0.25255426671813214	0.75	0.4943477192018577	0.7759248338521255	0.018409539219954058	0.04705804248844095	0.5	0.9040645037490884	0.13100285673207374	0.1972050930537404	0.11079781639515356	0.5	0.5958640672761144	0.5913870712648046	0.9353319049033137	5465.0	0.9837700125529194	5275.0	0.9024582962411655	3697.0
Atf6	4	0.1808536894537197	-0.04829778310892774	0.5	0.9541224062980443	-0.06246365828903498	1.0698829301847557	1.2797450065933984	1.0	0.1438934866424353	1.9668094038905783	-0.1946247920954269	-0.545230684867812	0.5	0.5650363770264469	-0.6446846726295593	0.9944625072076961	5466.0	0.889841996245348	485.0	0.895365519576349	6786.0
Txndc11	4	0.1807363255583979	-0.028820902483808142	0.5	0.9760346433956297	-0.03260896443113569	-0.7710741926006763	-0.5538552587978721	0.25	0.24439299882572987	-1.4442790949118909	0.7839384682265614	0.5258593310375815	0.75	0.4214618755612465	0.9288927817505817	0.9968463616413495	5467.0	0.889841996245348	9587.0	0.8710104723011981	1142.0
Jpt2	4	0.18066476572066378	0.18963777861708342	0.5	0.8183762859538265	0.2505003711240113	-0.22972280809018	-0.4252131018275888	0.5	0.46352442509827174	-0.8380341477691108	0.14606748820715443	-0.05655436873424663	0.5	0.9165766542930944	-0.11381124003914504	0.9771103650361997	5468.0	0.9068422102107031	6932.0	0.9847288466174485	4018.0
Plxnb3	4	0.18064423880245054	0.4220112836870901	0.75	0.5112670099480768	0.743204792137982	-0.4683752270183692	-0.4496941580477062	0.0	0.020830855078659862	-4.472479511242937	-0.17034969368519076	0.18029909069888098	0.25	0.7415744084259567	0.3616656201859255	0.9353319049033137	5469.0	0.889841996245348	8272.0	0.940887250971638	6618.0
Tmem209	4	0.18056649947203088	-0.42837843623455635	0.5	0.6867641695285623	-0.4445433098284665	-0.9388971832114474	-1.1030041990178285	0.25	0.3486271390131261	-1.1082224297695384	-0.5841677182311813	-0.14781639469229169	0.5	0.9205504848816702	-0.10836086918498877	0.962801124376246	5470.0	0.8998711791380146	10076.0	0.9847288466174485	9028.0
Ufsp2	4	0.18056253635602068	1.002975121600238	0.5	0.4578559998859737	0.8498411580119146	-0.12273823595972769	-0.06423007386908791	0.5	0.9067335236309011	-0.1273315572857651	0.7962930709676952	0.9161899260376405	0.5	0.5893140500716778	0.602540025100533	0.9329864020481538	5471.0	0.9837700125529194	6249.0	0.9008354687999345	1107.0
