truth	scenario	severity	replicate	seed	n	auc	hedges_g	receptor_auc	primary_pass	existing_guard_flag	calibrated_q10_guard_flag	calibrated_q20_guard_flag	existing_guarded_acceptable_pass	calibrated_q10_acceptable_pass	calibrated_q20_acceptable_pass
planted	distributed_weak_technical	0.75	16	48901	60	0.8622222222222222	1.527258685144583	0.5044444444444445	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	17	48902	60	0.7488888888888889	0.8922772344090172	0.5011111111111111	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	18	48903	60	0.82	1.2515473716964427	0.5533333333333333	True	True	True	True	False	False	False
planted	distributed_weak_technical	0.75	19	48904	60	0.7288888888888889	0.9596721928541185	0.4211111111111111	True	True	False	False	False	True	True
planted	distributed_weak_technical	0.75	20	48905	60	0.8088888888888889	1.2449815473145514	0.5866666666666667	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	21	48906	60	0.7622222222222222	1.0391622676675007	0.4288888888888889	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	22	48907	60	0.8888888888888888	1.7200289883704876	0.5533333333333333	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	23	48908	60	0.7111111111111111	0.7702347926953705	0.5055555555555555	True	True	True	True	False	False	False
planted	distributed_weak_technical	0.75	24	48909	60	0.8288888888888889	1.3048969063482554	0.39444444444444443	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	25	48910	60	0.8566666666666667	1.475668618827111	0.47	True	True	True	True	False	False	False
planted	distributed_weak_technical	0.75	26	48911	60	0.8744444444444445	1.5449653185143961	0.5377777777777778	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	27	48912	60	0.8722222222222222	1.6122374020452492	0.5733333333333334	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	28	48913	60	0.8533333333333334	1.4990266701408967	0.5922222222222222	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	29	48914	60	0.8111111111111111	1.2553277560765999	0.58	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	30	48915	60	0.8655555555555555	1.5456575555917913	0.5644444444444444	True	True	True	True	False	False	False
planted	distributed_weak_technical	0.75	31	48916	60	0.7422222222222222	0.8776011880243013	0.5344444444444445	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	32	48917	60	0.8355555555555556	1.3712499089091348	0.6755555555555556	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	33	48918	60	0.8033333333333333	1.134597095960963	0.5033333333333333	True	False	False	False	True	True	True
planted	distributed_weak_technical	0.75	34	48919	60	0.8166666666666667	1.2779966113622792	0.4411111111111111	True	True	True	True	False	False	False
planted	distributed_weak_technical	0.75	35	48920	60	0.7088888888888889	0.7342772210785443	0.4266666666666667	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	36	48921	60	0.8566666666666667	1.5179325720902155	0.4577777777777778	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	37	48922	60	0.8155555555555556	1.2114325597882707	0.5555555555555556	True	True	True	True	False	False	False
planted	distributed_weak_technical	0.75	38	48923	60	0.7966666666666666	1.1418765399331463	0.5344444444444445	True	True	False	True	False	True	False
planted	distributed_weak_technical	0.75	39	48924	60	0.8222222222222222	1.3558318597068553	0.5188888888888888	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	0	48965	60	0.8577777777777778	1.463630832598953	0.48444444444444446	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	1	48966	60	0.7933333333333333	1.155608161430285	0.5566666666666666	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	2	48967	60	0.7766666666666666	1.09941033161313	0.4677777777777778	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	3	48968	60	0.8111111111111111	1.1804908614910077	0.5455555555555556	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	4	48969	60	0.7588888888888888	0.9555447646822687	0.43	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	5	48970	60	0.8055555555555556	1.2013564258962006	0.5933333333333334	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	6	48971	60	0.8611111111111112	1.420539736844747	0.4411111111111111	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	7	48972	60	0.7622222222222222	1.0650570481265598	0.45222222222222225	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	8	48973	60	0.9144444444444444	1.9321044670626992	0.42444444444444446	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	9	48974	60	0.8455555555555555	1.430379555633759	0.5622222222222222	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	10	48975	60	0.8088888888888889	1.2433685234370682	0.47333333333333333	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	11	48976	60	0.8788888888888889	1.560117640243369	0.43666666666666665	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	12	48977	60	0.8833333333333333	1.723093588359499	0.4922222222222222	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	13	48978	60	0.8666666666666667	1.4575603830109947	0.4988888888888889	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	14	48979	60	0.7477777777777778	1.0424446572841886	0.53	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	15	48980	60	0.8122222222222222	1.19825917571199	0.43666666666666665	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	16	48981	60	0.7977777777777778	1.1896824921331126	0.43222222222222223	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	17	48982	60	0.94	1.9881555671723399	0.5522222222222222	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	18	48983	60	0.6988888888888889	0.7865949979152576	0.3466666666666667	False	True	False	True	False	False	False
planted	distributed_weak_technical	1.0	19	48984	60	0.8666666666666667	1.565382540180919	0.5144444444444445	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	20	48985	60	0.7966666666666666	1.1244130974411501	0.4288888888888889	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	21	48986	60	0.8044444444444444	1.1960115393853041	0.4288888888888889	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	22	48987	60	0.88	1.5592988744720546	0.5122222222222222	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	23	48988	60	0.7588888888888888	1.0269372016079665	0.5711111111111111	True	True	False	False	False	True	True
planted	distributed_weak_technical	1.0	24	48989	60	0.9177777777777778	1.9463559968116786	0.5033333333333333	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	25	48990	60	0.88	1.6905262129995238	0.6633333333333333	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	26	48991	60	0.8766666666666667	1.5795334074421081	0.5366666666666666	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	27	48992	60	0.8011111111111111	1.2427894657250154	0.5811111111111111	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	28	48993	60	0.8744444444444445	1.59732989303862	0.6722222222222223	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	29	48994	60	0.8366666666666667	1.4046544331218127	0.5288888888888889	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	30	48995	60	0.7711111111111111	1.052109393646203	0.5711111111111111	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	31	48996	60	0.8433333333333334	1.4342153136471736	0.47	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	32	48997	60	0.8211111111111111	1.1454974199714552	0.44222222222222224	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	33	48998	60	0.7911111111111111	1.1189641459017219	0.5288888888888889	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	34	48999	60	0.7933333333333333	1.1009706538441253	0.6	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	35	49000	60	0.8711111111111111	1.6173716322683995	0.47888888888888886	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	36	49001	60	0.8288888888888889	1.2967939496323582	0.6944444444444444	True	True	False	True	False	True	False
planted	distributed_weak_technical	1.0	37	49002	60	0.8911111111111111	1.7362582866606837	0.53	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	38	49003	60	0.8255555555555556	1.2824975642200513	0.6011111111111112	True	True	True	True	False	False	False
planted	distributed_weak_technical	1.0	39	49004	60	0.8344444444444444	1.3587896913331372	0.5633333333333334	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.0	0	49845	60	0.7222222222222222	0.8499657242351123	0.6577777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	1	49846	60	0.73	0.8915148511799421	0.5422222222222223	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	2	49847	60	0.6033333333333334	0.4116376432181159	0.5244444444444445	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	3	49848	60	0.81	1.285520221104842	0.63	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	4	49849	60	0.7566666666666667	1.01121430847858	0.4688888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	5	49850	60	0.7411111111111112	0.963953663324848	0.4166666666666667	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	6	49851	60	0.8166666666666667	1.2697385150503755	0.3488888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	7	49852	60	0.5933333333333334	0.3535786444837443	0.5022222222222222	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	8	49853	60	0.6522222222222223	0.5371374215992	0.47555555555555556	False	False	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	9	49854	60	0.6833333333333333	0.6924022412955895	0.5655555555555556	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	10	49855	60	0.8888888888888888	1.6793884962324541	0.5877777777777777	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.0	11	49856	60	0.7711111111111111	0.9863926818846209	0.5377777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	12	49857	60	0.7933333333333333	1.1167976860521527	0.5755555555555556	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	13	49858	60	0.6888888888888889	0.5990783227289718	0.45444444444444443	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	14	49859	60	0.7344444444444445	0.8791646504839399	0.5	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.0	15	49860	60	0.6933333333333334	0.7032040254315112	0.6022222222222222	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	16	49861	60	0.7777777777777778	1.014622216514454	0.4222222222222222	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.0	17	49862	60	0.7311111111111112	0.850710639051031	0.3611111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	18	49863	60	0.8188888888888889	1.3268423037827515	0.5944444444444444	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.0	19	49864	60	0.78	0.9969959718800416	0.5633333333333334	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	20	49865	60	0.7344444444444445	0.8617696816418763	0.44	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	21	49866	60	0.8144444444444444	1.2011052022522737	0.4677777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	22	49867	60	0.7322222222222222	0.8398899850947762	0.5366666666666666	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	23	49868	60	0.7922222222222223	1.2125877983782096	0.49333333333333335	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.0	24	49869	60	0.74	0.9321549678458787	0.4166666666666667	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	25	49870	60	0.7777777777777778	1.1845353158675285	0.4911111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	26	49871	60	0.8	1.0837332761186516	0.37666666666666665	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.0	27	49872	60	0.8244444444444444	1.2551399838102562	0.43555555555555553	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	28	49873	60	0.5933333333333334	0.3391483565974494	0.31666666666666665	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	29	49874	60	0.7322222222222222	0.9235853900882016	0.47	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	30	49875	60	0.7066666666666667	0.7738720118870976	0.6488888888888888	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	31	49876	60	0.7422222222222222	0.8433734082191086	0.4866666666666667	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.0	32	49877	60	0.61	0.6041505454443425	0.49333333333333335	False	True	False	True	False	False	False
planted	immune_tone_plus_batch	0.0	33	49878	60	0.71	0.7970433848790688	0.4311111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	34	49879	60	0.65	0.6010850160456207	0.5977777777777777	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	35	49880	60	0.8522222222222222	1.3892474866146274	0.4911111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.0	36	49881	60	0.6388888888888888	0.4958266465815973	0.4211111111111111	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	37	49882	60	0.6944444444444444	0.6422011019063295	0.5811111111111111	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	38	49883	60	0.5844444444444444	0.3514390801383022	0.5055555555555555	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.0	39	49884	60	0.8944444444444445	1.8085259693339664	0.4688888888888889	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	0	49925	60	0.67	0.5625072721974494	0.5555555555555556	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	1	49926	60	0.79	1.1210761324482472	0.6033333333333334	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.25	2	49927	60	0.8033333333333333	1.2299226514325068	0.5911111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	3	49928	60	0.6577777777777778	0.5597578637994189	0.6477777777777778	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	4	49929	60	0.71	0.7168869285270403	0.5088888888888888	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	5	49930	60	0.6844444444444444	0.6408702320558297	0.5033333333333333	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	6	49931	60	0.7811111111111111	1.065083226044443	0.5766666666666667	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	7	49932	60	0.7222222222222222	0.8380811476225559	0.4911111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	8	49933	60	0.6866666666666666	0.7110255819768447	0.5544444444444444	False	False	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	9	49934	60	0.7955555555555556	1.1236452767914484	0.5522222222222222	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	10	49935	60	0.7011111111111111	0.7392311834206359	0.3711111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	11	49936	60	0.8366666666666667	1.350362169123144	0.35444444444444445	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	12	49937	60	0.7911111111111111	1.114685361999124	0.44222222222222224	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	13	49938	60	0.8111111111111111	1.1680341768705484	0.41	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	14	49939	60	0.7755555555555556	1.0218112653737565	0.6677777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	15	49940	60	0.7622222222222222	0.9931508781545034	0.47888888888888886	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	16	49941	60	0.7533333333333333	1.0508283474221423	0.44	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	17	49942	60	0.7633333333333333	0.9756696008197558	0.5555555555555556	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	18	49943	60	0.7877777777777778	1.114650403481648	0.6022222222222222	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	19	49944	60	0.7722222222222223	0.996047985446173	0.5222222222222223	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	20	49945	60	0.8077777777777778	1.212783890203638	0.44555555555555554	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	21	49946	60	0.6666666666666666	0.6263864696414491	0.4622222222222222	False	False	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	22	49947	60	0.8177777777777778	1.2626988842601337	0.4688888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	23	49948	60	0.7977777777777778	1.2211468681605624	0.4033333333333333	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	24	49949	60	0.8277777777777777	1.2151504742363686	0.4777777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	25	49950	60	0.8677777777777778	1.5813928652301577	0.5477777777777778	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.25	26	49951	60	0.7555555555555555	0.9620049468396535	0.6344444444444445	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	27	49952	60	0.7355555555555555	0.8636772606805212	0.4822222222222222	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	28	49953	60	0.7622222222222222	0.9720234613755313	0.5344444444444445	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	29	49954	60	0.7922222222222223	1.1341193624816448	0.5122222222222222	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	30	49955	60	0.7166666666666667	0.8523258026422563	0.4088888888888889	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	31	49956	60	0.81	1.2229844265712757	0.5155555555555555	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	32	49957	60	0.8155555555555556	1.2447409550190691	0.41888888888888887	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	33	49958	60	0.8155555555555556	1.185770440300125	0.5211111111111111	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	34	49959	60	0.7922222222222223	1.075293194734745	0.4988888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	35	49960	60	0.7366666666666667	0.8716478833608555	0.4866666666666667	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.25	36	49961	60	0.6477777777777778	0.5450543655207991	0.4666666666666667	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	37	49962	60	0.6588888888888889	0.6080065518645852	0.5866666666666667	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.25	38	49963	60	0.7855555555555556	1.103388567786157	0.5544444444444444	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.25	39	49964	60	0.7077777777777777	0.7061664403759335	0.47444444444444445	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	0	50005	60	0.78	1.0482651599853738	0.6655555555555556	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	1	50006	60	0.7844444444444445	1.1637602599820769	0.4955555555555556	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	2	50007	60	0.8244444444444444	1.2777105804929516	0.39	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	3	50008	60	0.8488888888888889	1.4567001589249364	0.5555555555555556	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	4	50009	60	0.6722222222222223	0.6022504679049672	0.5577777777777778	False	False	False	False	False	False	False
planted	immune_tone_plus_batch	0.5	5	50010	60	0.7255555555555555	0.8204455400941527	0.5133333333333333	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	6	50011	60	0.8144444444444444	1.2939752250560086	0.5011111111111111	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	7	50012	60	0.7711111111111111	1.0365406812645555	0.54	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	8	50013	60	0.7022222222222222	0.7636201488325473	0.6044444444444445	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	9	50014	60	0.7711111111111111	1.0285652362636486	0.6588888888888889	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	10	50015	60	0.6811111111111111	0.7731343894967486	0.6655555555555556	False	False	False	False	False	False	False
planted	immune_tone_plus_batch	0.5	11	50016	60	0.7733333333333333	1.0786167840627683	0.5677777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	12	50017	60	0.7833333333333333	1.1352155816670237	0.5522222222222222	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	13	50018	60	0.6255555555555555	0.4162182586593148	0.5222222222222223	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.5	14	50019	60	0.8588888888888889	1.4841179071870547	0.48777777777777775	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	15	50020	60	0.7733333333333333	1.0009075595292831	0.6011111111111112	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	16	50021	60	0.9266666666666666	1.835838233651868	0.3988888888888889	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	17	50022	60	0.7888888888888889	1.1121668014054016	0.4855555555555556	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	18	50023	60	0.8366666666666667	1.35895726536704	0.4866666666666667	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	19	50024	60	0.8677777777777778	1.509617031648666	0.47333333333333333	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	20	50025	60	0.8577777777777778	1.3898534210826947	0.5566666666666666	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	21	50026	60	0.7233333333333334	0.7489685002696438	0.4855555555555556	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	22	50027	60	0.8222222222222222	1.2155230147606044	0.5266666666666666	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	23	50028	60	0.5333333333333333	0.10148902989060148	0.37333333333333335	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.5	24	50029	60	0.8333333333333334	1.3559476969051647	0.39111111111111113	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	25	50030	60	0.7811111111111111	1.1534739547816593	0.5511111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	26	50031	60	0.7811111111111111	1.1408552602609234	0.5833333333333334	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	27	50032	60	0.8044444444444444	1.226402548614934	0.43333333333333335	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	28	50033	60	0.6655555555555556	0.7329586304849787	0.59	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.5	29	50034	60	0.86	1.4798856977094452	0.5833333333333334	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	30	50035	60	0.86	1.4065969155533433	0.3711111111111111	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.5	31	50036	60	0.7955555555555556	1.1927701380774136	0.6544444444444445	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	32	50037	60	0.7788888888888889	1.053194545667796	0.5611111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	33	50038	60	0.8166666666666667	1.1847684180526479	0.49333333333333335	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	34	50039	60	0.7755555555555556	1.0478331605157907	0.4666666666666667	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	35	50040	60	0.8033333333333333	1.2244787227447442	0.4577777777777778	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	36	50041	60	0.8511111111111112	1.4034805743343965	0.6633333333333333	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	37	50042	60	0.8133333333333334	1.2451636202042384	0.3788888888888889	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.5	38	50043	60	0.7433333333333333	0.9733018715970531	0.6233333333333333	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.5	39	50044	60	0.7411111111111112	0.975813702091062	0.4444444444444444	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	0	50085	60	0.9133333333333333	1.8311667160629168	0.7011111111111111	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	1	50086	60	0.8722222222222222	1.5485168971048136	0.7088888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	2	50087	60	0.8411111111111111	1.4507160202550258	0.36666666666666664	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	3	50088	60	0.8277777777777777	1.3360452762346093	0.5088888888888888	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	4	50089	60	0.8388888888888889	1.42925250881582	0.4988888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	5	50090	60	0.8222222222222222	1.338467535594657	0.5266666666666666	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.75	6	50091	60	0.8577777777777778	1.410884643516229	0.42444444444444446	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	7	50092	60	0.8377777777777777	1.4250769324719692	0.47888888888888886	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	8	50093	60	0.8466666666666667	1.418516491787863	0.4888888888888889	True	False	False	False	True	True	True
planted	immune_tone_plus_batch	0.75	9	50094	60	0.7722222222222223	0.9939053297384056	0.4988888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	10	50095	60	0.8355555555555556	1.2597933070145184	0.4011111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	11	50096	60	0.8766666666666667	1.546657650673679	0.5066666666666667	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	12	50097	60	0.8333333333333334	1.351758321094476	0.47444444444444445	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	13	50098	60	0.8266666666666667	1.316467804549726	0.4988888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	14	50099	60	0.8455555555555555	1.3907055773504513	0.42777777777777776	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	15	50100	60	0.7733333333333333	1.0160017751522614	0.5466666666666666	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	16	50101	60	0.8033333333333333	1.1959224666892612	0.4711111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	17	50102	60	0.7577777777777778	1.0164835948921156	0.42333333333333334	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	18	50103	60	0.8766666666666667	1.6445002639565618	0.5588888888888889	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	19	50104	60	0.91	1.6874402634578867	0.6177777777777778	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	20	50105	60	0.7711111111111111	1.1006923120489638	0.5711111111111111	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	21	50106	60	0.7677777777777778	0.9750347553625515	0.5544444444444444	True	True	False	False	False	True	True
planted	immune_tone_plus_batch	0.75	22	50107	60	0.7688888888888888	1.052774661954589	0.5522222222222222	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	23	50108	60	0.8611111111111112	1.5470367680208008	0.5322222222222223	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	24	50109	60	0.6677777777777778	0.6571853143074748	0.5166666666666667	False	True	False	True	False	False	False
planted	immune_tone_plus_batch	0.75	25	50110	60	0.7855555555555556	1.0852545071605313	0.5111111111111111	True	True	False	True	False	True	False
planted	immune_tone_plus_batch	0.75	26	50111	60	0.6822222222222222	0.6453420957603646	0.5422222222222223	False	True	False	False	False	False	False
planted	immune_tone_plus_batch	0.75	27	50112	60	0.8222222222222222	1.3540598540314475	0.4066666666666667	True	True	False	False	False	True	True
