truth	scenario	severity	replicate	seed	feature	metadata_auc	spearman_with_locked	residualized_auc	auc_attenuation	response_p	corr_p	existing_effect_flag	response_q	corr_q	calibrated_q10_flag	calibrated_q20_flag
planted	batch_only	0.5	2	48407	sequencing_depth	0.5733333333333333	0.09152542372881357	0.7955555555555556	-0.011111111111111072	0.3870967741935484	0.41935483870967744	False	0.5990783410138248	0.5990783410138248	False	False
planted	batch_only	0.5	2	48407	rin	0.5022222222222222	-0.19177549319255355	0.7844444444444445	0.0	0.967741935483871	0.12903225806451613	False	1.0	0.4032258064516129	False	False
planted	batch_only	0.5	2	48407	steroid_exposure	0.5911111111111111	0.239066407335371	0.7688888888888888	0.015555555555555656	0.2903225806451613	0.16129032258064516	False	0.5806451612903226	0.4032258064516129	False	False
planted	batch_only	0.5	3	48408	batch	0.6666666666666666	0.35346381061375337	0.7111111111111111	0.0477777777777777	0.0967741935483871	0.03225806451612903	True	0.24193548387096775	0.10752688172043011	False	True
planted	batch_only	0.5	3	48408	lane	0.55	0.12614241863236889	0.7555555555555555	0.0033333333333332993	0.4838709677419355	0.16129032258064516	False	0.5376344086021505	0.26881720430107525	False	False
planted	batch_only	0.5	3	48408	sequencing_depth	0.5577777777777778	0.3968880244512365	0.7677777777777778	-0.008888888888888946	0.6129032258064516	0.03225806451612903	True	0.6129032258064516	0.10752688172043011	False	True
planted	batch_only	0.5	3	48408	rin	0.5822222222222222	-0.13348152264517923	0.7622222222222222	-0.0033333333333334103	0.25806451612903225	0.16129032258064516	False	0.3686635944700461	0.26881720430107525	False	False
planted	batch_only	0.5	3	48408	steroid_exposure	0.5555555555555556	0.252014448457905	0.7577777777777778	0.0011111111111110628	0.3870967741935484	0.03225806451612903	False	0.4838709677419355	0.10752688172043011	False	False
planted	batch_only	0.5	4	48409	batch	0.6333333333333333	0.3503078205515484	0.7044444444444444	0.053333333333333344	0.12903225806451613	0.03225806451612903	True	0.3225806451612903	0.3225806451612903	False	False
planted	batch_only	0.5	4	48409	lane	0.5166666666666666	0.17428837994243337	0.7655555555555555	-0.007777777777777772	1.0	0.16129032258064516	False	1.0	0.3225806451612903	False	False
planted	batch_only	0.5	4	48409	sequencing_depth	0.6155555555555556	-0.04195609891636567	0.7566666666666667	0.0011111111111110628	0.12903225806451613	0.8387096774193549	True	0.3225806451612903	0.9318996415770608	False	False
planted	batch_only	0.5	4	48409	rin	0.5711111111111111	-0.058849680466796346	0.7666666666666667	-0.008888888888888946	0.45161290322580644	0.7741935483870968	False	0.6451612903225806	0.9318996415770608	False	False
planted	batch_only	0.5	4	48409	steroid_exposure	0.5677777777777778	0.22128368991386502	0.7366666666666667	0.02111111111111108	0.3225806451612903	0.0967741935483871	False	0.5376344086021505	0.3225806451612903	False	False
planted	batch_only	0.5	5	48410	batch	0.6666666666666666	0.3086495708974995	0.7911111111111111	0.0411111111111111	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	5	48410	lane	0.5	-0.04855272123815293	0.83	0.0022222222222222365	1.0	0.7096774193548387	False	1.0	0.8870967741935485	False	False
planted	batch_only	0.5	5	48410	sequencing_depth	0.5344444444444445	0.2789108085579328	0.8422222222222222	-0.010000000000000009	0.6451612903225806	0.06451612903225806	False	0.8870967741935485	0.21505376344086022	False	False
planted	batch_only	0.5	5	48410	rin	0.5744444444444444	0.06496248958043903	0.8233333333333334	0.008888888888888835	0.3548387096774194	0.45161290322580644	False	0.7096774193548387	0.7526881720430106	False	False
planted	batch_only	0.5	5	48410	steroid_exposure	0.5122222222222222	0.15315365379272022	0.8288888888888889	0.0033333333333332993	0.967741935483871	0.3225806451612903	False	1.0	0.7096774193548387	False	False
planted	batch_only	0.5	6	48411	batch	0.7666666666666667	0.17168632381173413	0.69	0.056666666666666754	0.03225806451612903	0.3225806451612903	True	0.16129032258064516	0.46082949308755755	False	True
planted	batch_only	0.5	6	48411	lane	0.5	-0.18904786217471847	0.7522222222222222	-0.005555555555555536	1.0	0.22580645161290322	False	1.0	0.3763440860215053	False	False
planted	batch_only	0.5	6	48411	sequencing_depth	0.6722222222222223	0.2607390941928314	0.6855555555555556	0.061111111111111116	0.03225806451612903	0.06451612903225806	True	0.16129032258064516	0.1935483870967742	False	True
planted	batch_only	0.5	6	48411	rin	0.5244444444444445	-0.19822172825784945	0.7555555555555555	-0.008888888888888835	0.7419354838709677	0.0967741935483871	False	0.9274193548387097	0.1935483870967742	False	False
planted	batch_only	0.5	6	48411	steroid_exposure	0.5133333333333333	0.3118088357877189	0.76	-0.013333333333333308	0.967741935483871	0.0967741935483871	False	1.0	0.1935483870967742	False	False
planted	batch_only	0.5	7	48412	batch	0.6333333333333333	0.09799320082338991	0.7511111111111111	0.02444444444444449	0.06451612903225806	0.3548387096774194	True	0.5990783410138248	0.5990783410138248	False	False
planted	batch_only	0.5	7	48412	lane	0.5666666666666667	0.10008794872901382	0.7733333333333333	0.0022222222222222365	0.41935483870967744	0.41935483870967744	False	0.5990783410138248	0.5990783410138248	False	False
planted	batch_only	0.5	7	48412	sequencing_depth	0.5033333333333334	0.08580161155876634	0.79	-0.014444444444444482	0.967741935483871	0.5806451612903226	False	0.967741935483871	0.7258064516129032	False	False
planted	batch_only	0.5	7	48412	rin	0.59	-0.09480411225340374	0.7933333333333333	-0.01777777777777778	0.25806451612903225	0.3548387096774194	False	0.5990783410138248	0.5990783410138248	False	False
planted	batch_only	0.5	7	48412	steroid_exposure	0.5233333333333333	0.2183939983328703	0.7911111111111111	-0.015555555555555545	0.8387096774193549	0.16129032258064516	False	0.9318996415770608	0.5990783410138248	False	False
planted	batch_only	0.5	8	48413	batch	0.7333333333333333	0.2867904684735204	0.7888888888888889	0.05111111111111111	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	8	48413	lane	0.6	0.17554444344795286	0.8311111111111111	0.008888888888888835	0.16129032258064516	0.1935483870967742	True	0.3225806451612903	0.3225806451612903	False	False
planted	batch_only	0.5	8	48413	sequencing_depth	0.5711111111111111	-0.03834398444012226	0.8355555555555556	0.004444444444444362	0.2903225806451613	0.8709677419354839	False	0.4147465437788019	0.8709677419354838	False	False
planted	batch_only	0.5	8	48413	rin	0.5488888888888889	-0.19922200611280916	0.8288888888888889	0.011111111111111072	0.4838709677419355	0.16129032258064516	False	0.6048387096774194	0.3225806451612903	False	False
planted	batch_only	0.5	8	48413	steroid_exposure	0.6322222222222222	-0.02761878299527647	0.84	0.0	0.06451612903225806	0.7741935483870968	True	0.21505376344086022	0.8602150537634409	False	False
planted	batch_only	0.5	9	48414	batch	0.7	0.29466875455279806	0.8055555555555556	0.04999999999999993	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	9	48414	lane	0.5166666666666666	-0.14732664160879727	0.8477777777777777	0.007777777777777772	1.0	0.3870967741935484	False	1.0	0.7741935483870968	False	False
planted	batch_only	0.5	9	48414	sequencing_depth	0.5533333333333333	0.18833009169213674	0.8433333333333334	0.012222222222222134	0.6774193548387096	0.3548387096774194	False	0.8870967741935485	0.7741935483870968	False	False
planted	batch_only	0.5	9	48414	rin	0.5277777777777778	-0.08080022228396778	0.85	0.005555555555555536	0.8064516129032258	0.5806451612903226	False	0.8960573476702509	0.8870967741935485	False	False
planted	batch_only	0.5	9	48414	steroid_exposure	0.6311111111111112	0.04979160878021673	0.8588888888888889	-0.0033333333333334103	0.12903225806451613	0.7096774193548387	True	0.43010752688172044	0.8870967741935485	False	False
planted	batch_only	0.5	10	48415	batch	0.6833333333333333	0.2089534720856798	0.7088888888888889	0.03444444444444439	0.06451612903225806	0.12903225806451613	True	0.3225806451612903	0.3225806451612903	False	False
planted	batch_only	0.5	10	48415	lane	0.5166666666666666	-0.20795497369944785	0.7477777777777778	-0.004444444444444473	1.0	0.25806451612903225	False	1.0	0.5161290322580645	False	False
planted	batch_only	0.5	10	48415	sequencing_depth	0.6411111111111112	0.03662128368991387	0.75	-0.00666666666666671	0.12903225806451613	0.8387096774193549	True	0.3225806451612903	0.9318996415770608	False	False
planted	batch_only	0.5	10	48415	rin	0.52	-0.03278688524590165	0.7488888888888889	-0.005555555555555647	0.7741935483870968	0.8387096774193549	False	0.9318996415770608	0.9318996415770608	False	False
planted	batch_only	0.5	10	48415	steroid_exposure	0.5266666666666666	0.22228396776882473	0.7422222222222222	0.0011111111111110628	0.7741935483870968	0.12903225806451613	False	0.9318996415770608	0.3225806451612903	False	False
planted	batch_only	0.5	11	48416	batch	0.6833333333333333	0.31135537007544045	0.7355555555555555	0.05111111111111111	0.03225806451612903	0.03225806451612903	True	0.10752688172043011	0.10752688172043011	False	True
planted	batch_only	0.5	11	48416	lane	0.55	0.3220884011251914	0.8177777777777778	-0.0311111111111112	0.41935483870967744	0.03225806451612903	False	0.6451612903225806	0.10752688172043011	False	False
planted	batch_only	0.5	11	48416	sequencing_depth	0.5411111111111111	0.22445123645457077	0.7633333333333333	0.023333333333333317	0.6451612903225806	0.12903225806451613	False	0.7168458781362007	0.25806451612903225	False	False
planted	batch_only	0.5	11	48416	rin	0.53	-0.0033898305084745766	0.7866666666666666	0.0	0.5483870967741935	1.0	False	0.6854838709677419	1.0	False	False
planted	batch_only	0.5	11	48416	steroid_exposure	0.5644444444444444	0.2293414837454849	0.7733333333333333	0.013333333333333308	0.45161290322580644	0.0967741935483871	False	0.6451612903225806	0.24193548387096775	False	False
planted	batch_only	0.5	12	48417	batch	0.6666666666666666	0.26412680353555196	0.8111111111111111	0.04555555555555557	0.06451612903225806	0.03225806451612903	True	0.3225806451612903	0.3225806451612903	False	False
planted	batch_only	0.5	12	48417	lane	0.5166666666666667	0.14152516821610928	0.8566666666666667	0.0	0.8709677419354839	0.3548387096774194	False	0.8709677419354838	0.5913978494623656	False	False
planted	batch_only	0.5	12	48417	sequencing_depth	0.5633333333333334	0.19010836343428733	0.8866666666666667	-0.030000000000000027	0.5161290322580645	0.1935483870967742	False	0.6451612903225806	0.564516129032258	False	False
planted	batch_only	0.5	12	48417	rin	0.5455555555555556	-0.1332592386774104	0.8611111111111112	-0.004444444444444473	0.4838709677419355	0.2903225806451613	False	0.6451612903225806	0.5806451612903226	False	False
planted	batch_only	0.5	12	48417	steroid_exposure	0.5988888888888889	0.034898582939705484	0.8577777777777778	-0.0011111111111110628	0.22580645161290322	0.8064516129032258	False	0.564516129032258	0.8709677419354838	False	False
planted	batch_only	0.5	13	48418	batch	0.7166666666666667	0.3256123149546278	0.7244444444444444	0.07111111111111112	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	13	48418	lane	0.5	0.12153076854089047	0.7955555555555556	0.0	1.0	0.2903225806451613	False	1.0	0.46082949308755755	False	False
planted	batch_only	0.5	13	48418	sequencing_depth	0.5077777777777778	0.1646568491247569	0.8033333333333333	-0.007777777777777772	0.9032258064516129	0.3225806451612903	False	1.0	0.46082949308755755	False	False
planted	batch_only	0.5	13	48418	rin	0.5944444444444444	0.14770769658238403	0.7755555555555556	0.020000000000000018	0.2903225806451613	0.12903225806451613	False	0.46082949308755755	0.4032258064516129	False	False
planted	batch_only	0.5	13	48418	steroid_exposure	0.6033333333333333	0.14281744929146986	0.8011111111111111	-0.005555555555555536	0.16129032258064516	0.41935483870967744	True	0.4032258064516129	0.5241935483870968	False	False
planted	batch_only	0.5	14	48419	batch	0.7333333333333333	0.31250769053371835	0.8088888888888889	0.06777777777777783	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	14	48419	lane	0.5166666666666666	0.06516907018639469	0.8744444444444445	0.0022222222222222365	1.0	0.6774193548387096	False	1.0	0.9274193548387097	False	False
planted	batch_only	0.5	14	48419	sequencing_depth	0.5433333333333333	0.14876354542928594	0.8744444444444445	0.0022222222222222365	0.5483870967741935	0.25806451612903225	False	0.9274193548387097	0.6451612903225806	False	False
planted	batch_only	0.5	14	48419	rin	0.5311111111111111	-0.026840789108085586	0.8766666666666667	0.0	0.7096774193548387	0.8709677419354839	False	0.9274193548387097	0.9677419354838709	False	False
planted	batch_only	0.5	14	48419	steroid_exposure	0.5344444444444445	0.18088357877188113	0.8744444444444445	0.0022222222222222365	0.7419354838709677	0.22580645161290322	False	0.9274193548387097	0.6451612903225806	False	False
planted	batch_only	0.5	15	48420	batch	0.6833333333333333	0.19162092601405656	0.7855555555555556	0.03444444444444439	0.03225806451612903	0.1935483870967742	True	0.21505376344086022	0.4838709677419355	False	False
planted	batch_only	0.5	15	48420	lane	0.55	-0.02792465755983739	0.82	0.0	0.41935483870967744	0.8387096774193549	False	0.6451612903225806	0.9318996415770608	False	False
planted	batch_only	0.5	15	48420	sequencing_depth	0.5077777777777778	0.12770213948318979	0.8177777777777778	0.0022222222222221255	0.9354838709677419	0.3225806451612903	False	0.9354838709677418	0.6451612903225806	False	False
planted	batch_only	0.5	15	48420	rin	0.6411111111111112	-0.10658516254515144	0.7977777777777778	0.022222222222222143	0.06451612903225806	0.5161290322580645	True	0.21505376344086022	0.6451612903225806	False	False
planted	batch_only	0.5	15	48420	steroid_exposure	0.5622222222222222	0.2551264240066686	0.81	0.009999999999999898	0.4838709677419355	0.06451612903225806	False	0.6451612903225806	0.21505376344086022	False	False
planted	batch_only	0.5	16	48421	batch	0.8	0.5304037581950365	0.7577777777777778	0.1644444444444445	0.03225806451612903	0.03225806451612903	True	0.10752688172043011	0.10752688172043011	False	True
planted	batch_only	0.5	16	48421	lane	0.5	0.015536870796208939	0.9222222222222223	0.0	1.0	0.9354838709677419	False	1.0	1.0	False	False
planted	batch_only	0.5	16	48421	sequencing_depth	0.5966666666666667	0.30197277021394836	0.91	0.012222222222222245	0.1935483870967742	0.03225806451612903	False	0.3870967741935484	0.10752688172043011	False	False
planted	batch_only	0.5	16	48421	rin	0.5388888888888889	-0.07046401778271742	0.9333333333333333	-0.011111111111111072	0.5483870967741935	0.5161290322580645	False	0.6854838709677419	0.6854838709677419	False	False
planted	batch_only	0.5	16	48421	steroid_exposure	0.5522222222222222	0.28024451236454573	0.9255555555555556	-0.0033333333333332993	0.41935483870967744	0.06451612903225806	False	0.6854838709677419	0.16129032258064516	False	False
planted	batch_only	0.5	17	48422	batch	0.65	0.38227893280191183	0.7411111111111112	0.0411111111111111	0.12903225806451613	0.03225806451612903	True	0.3225806451612903	0.16129032258064516	False	True
planted	batch_only	0.5	17	48422	lane	0.55	0.19932427982366688	0.8	-0.01777777777777778	0.5161290322580645	0.22580645161290322	False	0.6451612903225806	0.3763440860215053	False	False
planted	batch_only	0.5	17	48422	sequencing_depth	0.54	0.36865796054459576	0.7777777777777778	0.004444444444444473	0.4838709677419355	0.03225806451612903	True	0.6451612903225806	0.16129032258064516	False	True
planted	batch_only	0.5	17	48422	rin	0.5588888888888889	-0.1580439010836344	0.7755555555555556	0.00666666666666671	0.6129032258064516	0.12903225806451613	False	0.6451612903225806	0.3225806451612903	False	False
planted	batch_only	0.5	17	48422	steroid_exposure	0.5366666666666666	0.16832453459294253	0.7866666666666666	-0.004444444444444362	0.6451612903225806	0.1935483870967742	False	0.6451612903225806	0.3763440860215053	False	False
planted	batch_only	0.5	18	48423	batch	0.6166666666666667	0.2860241915558888	0.7833333333333333	0.015555555555555545	0.06451612903225806	0.0967741935483871	True	0.4838709677419355	0.4838709677419355	False	False
planted	batch_only	0.5	18	48423	lane	0.5166666666666667	-0.02276317095427489	0.7977777777777778	0.0011111111111110628	0.7096774193548387	0.8709677419354839	False	0.9354838709677418	0.9354838709677418	False	False
planted	batch_only	0.5	18	48423	sequencing_depth	0.5155555555555555	-0.02211725479299806	0.8	-0.0011111111111111738	0.9032258064516129	0.8709677419354839	False	0.9354838709677418	0.9354838709677418	False	False
planted	batch_only	0.5	18	48423	rin	0.5588888888888889	-0.16821339260905813	0.7844444444444445	0.014444444444444371	0.2903225806451613	0.1935483870967742	False	0.7258064516129032	0.6451612903225806	False	False
planted	batch_only	0.5	18	48423	steroid_exposure	0.5755555555555556	-0.01105862739649903	0.7944444444444444	0.004444444444444473	0.5161290322580645	0.9354838709677419	False	0.9354838709677418	0.9354838709677418	False	False
planted	batch_only	0.5	19	48424	batch	0.7166666666666667	0.262876948752952	0.6122222222222222	0.07999999999999996	0.03225806451612903	0.06451612903225806	True	0.3225806451612903	0.3225806451612903	False	False
planted	batch_only	0.5	19	48424	lane	0.55	0.16539674652374692	0.6877777777777778	0.004444444444444362	0.5483870967741935	0.16129032258064516	False	0.8870967741935485	0.5376344086021505	False	False
planted	batch_only	0.5	19	48424	sequencing_depth	0.5266666666666666	-0.026951931091969996	0.6922222222222222	0.0	0.7096774193548387	0.8064516129032258	False	0.8870967741935485	0.8960573476702509	False	False
planted	batch_only	0.5	19	48424	rin	0.5233333333333333	-0.16999166435120872	0.7	-0.007777777777777772	0.6774193548387096	0.22580645161290322	False	0.8870967741935485	0.564516129032258	False	False
planted	batch_only	0.5	19	48424	steroid_exposure	0.5011111111111111	0.15137538205056963	0.6866666666666666	0.005555555555555536	1.0	0.3225806451612903	False	1.0	0.6451612903225806	False	False
planted	batch_only	0.5	20	48425	batch	0.6333333333333333	0.025021987182253454	0.6422222222222222	0.0022222222222222365	0.12903225806451613	0.7096774193548387	True	0.4838709677419355	0.8870967741935485	False	False
planted	batch_only	0.5	20	48425	lane	0.55	0.1877692491092514	0.6722222222222223	-0.02777777777777779	0.5161290322580645	0.1935483870967742	False	0.7373271889400922	0.4838709677419355	False	False
planted	batch_only	0.5	20	48425	sequencing_depth	0.55	0.1700472353431509	0.6511111111111111	-0.006666666666666599	0.45161290322580644	0.16129032258064516	False	0.7373271889400922	0.4838709677419355	False	False
planted	batch_only	0.5	20	48425	rin	0.5155555555555555	-0.1323145318143929	0.6544444444444445	-0.010000000000000009	0.8709677419354839	0.3548387096774194	False	0.9677419354838709	0.7096774193548387	False	False
planted	batch_only	0.5	20	48425	steroid_exposure	0.5055555555555555	0.16215615448735762	0.6733333333333333	-0.028888888888888853	1.0	0.1935483870967742	False	1.0	0.4838709677419355	False	False
planted	batch_only	0.5	21	48426	batch	0.7	0.2985976712801686	0.7211111111111111	0.061111111111111116	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	21	48426	lane	0.6166666666666667	0.07515474450096837	0.79	-0.007777777777777772	0.06451612903225806	0.6451612903225806	True	0.16129032258064516	0.7168458781362007	False	True
planted	batch_only	0.5	21	48426	sequencing_depth	0.6077777777777778	0.25162545151430954	0.7588888888888888	0.023333333333333428	0.1935483870967742	0.06451612903225806	True	0.3225806451612903	0.16129032258064516	False	False
planted	batch_only	0.5	21	48426	rin	0.5411111111111111	-0.0002778549597110309	0.7833333333333333	-0.0011111111111110628	0.6129032258064516	1.0	False	0.7168458781362007	1.0	False	False
planted	batch_only	0.5	21	48426	steroid_exposure	0.57	0.2116143373159211	0.7888888888888889	-0.006666666666666599	0.3870967741935484	0.1935483870967742	False	0.5529953917050692	0.3225806451612903	False	False
planted	batch_only	0.5	22	48427	batch	0.6166666666666667	0.18861032498322014	0.8388888888888889	0.023333333333333317	0.12903225806451613	0.12903225806451613	True	0.25806451612903225	0.25806451612903225	False	False
planted	batch_only	0.5	22	48427	lane	0.6	-0.0446685035391007	0.8611111111111112	0.0011111111111110628	0.0967741935483871	0.7419354838709677	True	0.25806451612903225	0.8243727598566308	False	False
planted	batch_only	0.5	22	48427	sequencing_depth	0.5166666666666667	0.2984717977215894	0.8933333333333333	-0.03111111111111109	0.6774193548387096	0.0967741935483871	False	0.8243727598566308	0.25806451612903225	False	False
planted	batch_only	0.5	22	48427	rin	0.5488888888888889	-0.16232286746318425	0.8466666666666667	0.015555555555555545	0.3548387096774194	0.2903225806451613	False	0.5069124423963134	0.4838709677419355	False	False
planted	batch_only	0.5	22	48427	steroid_exposure	0.6844444444444444	-0.02400666851903307	0.86	0.0022222222222222365	0.03225806451612903	0.9354838709677419	True	0.25806451612903225	0.9354838709677418	False	False
planted	batch_only	0.5	23	48428	batch	0.6666666666666666	0.2019793203507162	0.7022222222222222	0.0411111111111111	0.03225806451612903	0.06451612903225806	True	0.3225806451612903	0.3225806451612903	False	False
planted	batch_only	0.5	23	48428	lane	0.5166666666666666	0.02792465755983739	0.7411111111111112	0.0022222222222221255	1.0	0.7419354838709677	False	1.0	0.8243727598566308	False	False
planted	batch_only	0.5	23	48428	sequencing_depth	0.5577777777777778	0.20122256182272857	0.7288888888888889	0.014444444444444371	0.4838709677419355	0.12903225806451613	False	0.6912442396313364	0.3225806451612903	False	False
planted	batch_only	0.5	23	48428	rin	0.5277777777777778	-0.23495415393164773	0.7511111111111111	-0.007777777777777772	0.7419354838709677	0.1935483870967742	False	0.8243727598566308	0.3870967741935484	False	False
planted	batch_only	0.5	23	48428	steroid_exposure	0.6255555555555555	0.10075020839121981	0.7644444444444445	-0.02111111111111119	0.12903225806451613	0.41935483870967744	True	0.3225806451612903	0.6912442396313364	False	False
planted	batch_only	0.5	24	48429	batch	0.55	0.004814596131006446	0.7666666666666667	0.004444444444444362	0.5161290322580645	1.0	False	0.6451612903225806	1.0	False	False
planted	batch_only	0.5	24	48429	lane	0.55	0.037553849821850276	0.7711111111111111	0.0	0.5161290322580645	0.6451612903225806	False	0.6451612903225806	0.7168458781362007	False	False
planted	batch_only	0.5	24	48429	sequencing_depth	0.5533333333333333	0.3837732703528759	0.7944444444444444	-0.023333333333333317	0.4838709677419355	0.03225806451612903	True	0.6451612903225806	0.21505376344086022	False	False
planted	batch_only	0.5	24	48429	rin	0.6	-0.2795220894692971	0.7577777777777778	0.013333333333333308	0.2903225806451613	0.06451612903225806	True	0.6451612903225806	0.21505376344086022	False	False
planted	batch_only	0.5	24	48429	steroid_exposure	0.5711111111111111	0.27357599333148097	0.7666666666666667	0.004444444444444362	0.3225806451612903	0.06451612903225806	False	0.6451612903225806	0.21505376344086022	False	False
planted	batch_only	0.5	25	48430	batch	0.55	0.1903269503595952	0.7933333333333333	0.012222222222222245	0.6129032258064516	0.12903225806451613	False	0.7168458781362007	0.43010752688172044	False	False
planted	batch_only	0.5	25	48430	lane	0.6333333333333333	0.20823258655064394	0.7855555555555556	0.020000000000000018	0.06451612903225806	0.0967741935483871	True	0.43010752688172044	0.43010752688172044	False	False
planted	batch_only	0.5	25	48430	sequencing_depth	0.5133333333333333	-0.12720200055570993	0.7966666666666666	0.008888888888888946	0.9032258064516129	0.3225806451612903	False	0.9032258064516128	0.6451612903225806	False	False
planted	batch_only	0.5	25	48430	rin	0.5422222222222222	-0.07507641011392054	0.8077777777777778	-0.0022222222222222365	0.5806451612903226	0.6451612903225806	False	0.7168458781362007	0.7168458781362007	False	False
planted	batch_only	0.5	25	48430	steroid_exposure	0.5588888888888889	-0.1268130036121145	0.8088888888888889	-0.0033333333333332993	0.4838709677419355	0.3225806451612903	False	0.7168458781362007	0.6451612903225806	False	False
planted	batch_only	0.5	26	48431	batch	0.7166666666666667	0.42849905565957375	0.7011111111111111	0.10666666666666669	0.03225806451612903	0.03225806451612903	True	0.10752688172043011	0.10752688172043011	False	True
planted	batch_only	0.5	26	48431	lane	0.55	0.08184813422710958	0.8066666666666666	0.0011111111111111738	0.5161290322580645	0.6129032258064516	False	0.7168458781362007	0.7168458781362007	False	False
planted	batch_only	0.5	26	48431	sequencing_depth	0.5633333333333334	0.28885801611558776	0.7955555555555556	0.012222222222222245	0.3548387096774194	0.03225806451612903	False	0.6989247311827956	0.10752688172043011	False	False
planted	batch_only	0.5	26	48431	rin	0.5166666666666667	-0.19183106418449572	0.81	-0.0022222222222222365	0.9032258064516129	0.22580645161290322	False	0.9032258064516128	0.564516129032258	False	False
planted	batch_only	0.5	26	48431	steroid_exposure	0.5588888888888889	0.08919144206724092	0.8266666666666667	-0.018888888888888844	0.41935483870967744	0.6451612903225806	False	0.6989247311827956	0.7168458781362007	False	False
planted	batch_only	0.5	27	48432	batch	0.6666666666666666	0.17554444344795286	0.7955555555555556	0.028888888888888853	0.06451612903225806	0.1935483870967742	True	0.25806451612903225	0.3225806451612903	False	False
planted	batch_only	0.5	27	48432	lane	0.65	-0.0009897030849684734	0.8177777777777778	0.006666666666666599	0.12903225806451613	1.0	True	0.25806451612903225	1.0	False	False
planted	batch_only	0.5	27	48432	sequencing_depth	0.5355555555555556	0.1370380661294804	0.8355555555555556	-0.011111111111111183	0.7741935483870968	0.12903225806451613	False	0.8602150537634409	0.25806451612903225	False	False
planted	batch_only	0.5	27	48432	rin	0.5700000000000001	-0.1897193664906919	0.8144444444444444	0.010000000000000009	0.3870967741935484	0.03225806451612903	False	0.4838709677419355	0.25806451612903225	False	False
planted	batch_only	0.5	27	48432	steroid_exposure	0.6	0.1332592386774104	0.8122222222222222	0.012222222222222245	0.12903225806451613	0.3548387096774194	True	0.25806451612903225	0.4838709677419355	False	False
planted	batch_only	0.5	28	48433	batch	0.75	0.4265732172071711	0.7188888888888889	0.11888888888888882	0.03225806451612903	0.03225806451612903	True	0.16129032258064516	0.16129032258064516	False	True
planted	batch_only	0.5	28	48433	lane	0.5166666666666666	0.06433070052295078	0.8433333333333334	-0.005555555555555647	1.0	0.7419354838709677	False	1.0	1.0	False	False
planted	batch_only	0.5	28	48433	sequencing_depth	0.5555555555555556	-0.006057238121700473	0.84	-0.0022222222222222365	0.45161290322580644	0.967741935483871	False	1.0	1.0	False	False
planted	batch_only	0.5	28	48433	rin	0.52	-0.22211725479299807	0.8311111111111111	0.006666666666666599	0.8064516129032258	0.12903225806451613	False	1.0	0.43010752688172044	False	False
planted	batch_only	0.5	28	48433	steroid_exposure	0.5211111111111111	0.04517921644901362	0.8466666666666667	-0.008888888888888946	0.967741935483871	0.6451612903225806	False	1.0	1.0	False	False
planted	batch_only	0.5	29	48434	batch	0.7	0.12981052836477183	0.6377777777777778	0.04777777777777781	0.03225806451612903	0.5483870967741935	True	0.16129032258064516	0.6854838709677419	False	True
planted	batch_only	0.5	29	48434	lane	0.5166666666666667	0.2756612442062448	0.7066666666666667	-0.02111111111111108	0.9032258064516129	0.03225806451612903	False	0.9032258064516128	0.16129032258064516	False	False
planted	batch_only	0.5	29	48434	sequencing_depth	0.5666666666666667	0.12292303417616009	0.6955555555555556	-0.010000000000000009	0.3870967741935484	0.3870967741935484	False	0.5529953917050692	0.5529953917050692	False	False
planted	batch_only	0.5	29	48434	rin	0.6866666666666666	-0.17310363989997224	0.64	0.04555555555555557	0.06451612903225806	0.1935483870967742	True	0.21505376344086022	0.3870967741935484	False	False
planted	batch_only	0.5	29	48434	steroid_exposure	0.528888888888889	0.18833009169213674	0.6922222222222222	-0.006666666666666599	0.6451612903225806	0.1935483870967742	False	0.7168458781362007	0.3870967741935484	False	False
planted	batch_only	0.5	30	48435	batch	0.5833333333333334	0.2725061410149649	0.6211111111111111	0.012222222222222245	0.1935483870967742	0.06451612903225806	False	0.3870967741935484	0.21505376344086022	False	False
planted	batch_only	0.5	30	48435	lane	0.5666666666666667	0.19869316126526532	0.6488888888888888	-0.015555555555555545	0.4838709677419355	0.1935483870967742	False	0.8064516129032259	0.3870967741935484	False	False
planted	batch_only	0.5	30	48435	sequencing_depth	0.6411111111111112	0.051236454570714095	0.6388888888888888	-0.005555555555555536	0.03225806451612903	0.7741935483870968	True	0.16129032258064516	0.8602150537634409	False	True
planted	batch_only	0.5	30	48435	rin	0.528888888888889	-0.021283689913864964	0.63	0.0033333333333332993	0.7741935483870968	0.967741935483871	False	0.8602150537634409	0.967741935483871	False	False
planted	batch_only	0.5	30	48435	steroid_exposure	0.53	0.39149763823284256	0.6511111111111111	-0.01777777777777778	0.6774193548387096	0.03225806451612903	True	0.8602150537634409	0.16129032258064516	False	True
