analysis	disease_name	compartment	role	gene	scope	n_donors	spearman_rho	spearman_p	pearson_r	pearson_p
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MARCKSL1	case_donors	6	0.4285714285714286	0.3965014577259473	-0.024306019744895407	0.9635481501693766
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MARCO	all_donors	12	0.9076170021995326	4.530443489488258e-05	0.8108518289679607	0.0013746931447345524
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MARCO	case_donors	6	0.6	0.208	0.5898024000685657	0.2178827576445691
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MCEMP1	all_donors	12	0.7495633211220306	0.005004049183788243	0.6943827624259861	0.012221734921329688
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MCEMP1	case_donors	6	0.2571428571428572	0.6227871720116619	0.39924694812977923	0.4329491853952266
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MFSD6	all_donors	12	0.1576184553761279	0.6246756664067578	-0.12021953167122018	0.7097747729691914
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MFSD6	case_donors	6	-0.8857142857142858	0.01884548104956266	-0.7970225196278647	0.057618464669931306
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MGAT2	all_donors	12	0.1188811188811189	0.712884219214772	0.08012333470512915	0.8044995412212363
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MGAT2	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.26316614987330234	0.6143637482137
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MGAT5	all_donors	12	-0.23076923076923078	0.470531995381542	-0.34154665290493597	0.2772288336017647
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MGAT5	case_donors	6	-0.4285714285714286	0.3965014577259473	-0.5136798061768546	0.2972518508734238
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MGST1	all_donors	12	0.8450913782447986	0.000538365507823039	0.8723892354900342	0.0002142937665403101
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MGST1	case_donors	6	0.7714285714285715	0.07239650145772594	0.7829554621475585	0.06555019410725685
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MMEL1	all_donors	12	-0.062383975614732544	0.8472707832181421	-0.28871967295659534	0.36275678042267434
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MMEL1	case_donors	6	-0.21251185925162072	0.686030866008896	-0.20589665012789393	0.6955193574753378
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MMP7	all_donors	12	0.47304991679126607	0.12037342112673276	0.707336920262483	0.01008420842533312
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MMP7	case_donors	6	0.33806170189140666	0.5122252586995416	0.629700649469546	0.1802943921261122
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MOB1A	all_donors	12	0.5174825174825175	0.08486877113393476	0.1431195771295224	0.6572352051287684
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MOB1A	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.6473917554196836	0.1645785158621297
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MPHOSPH6	all_donors	12	0.20979020979020982	0.512840943181826	0.14901275209853126	0.6439312397445611
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MPHOSPH6	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.014473973493968367	0.9782905558781625
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MSC	all_donors	12	0.7946477644742239	0.0020138246744914414	0.9097377492657484	4.0485672485725434e-05
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MSC	case_donors	6	0.8406680016960503	0.0360575728451592	0.9579469195574842	0.0026155077336267895
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MSC-AS1	all_donors	12	0.4160459499865047	0.17855686507995755	0.8264977892056334	0.0009180711587598627
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MSC-AS1	case_donors	6	0.3946648814672956	0.4387392515170163	0.8732974157818132	0.023063304462325452
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MSRB1	all_donors	12	0.6293706293706295	0.02831967129576001	0.581590387225372	0.04730115337306446
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MSRB1	case_donors	6	0.14285714285714288	0.7871720116618076	0.20149298372722843	0.7018507737968447
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MST1	all_donors	12	-0.20999765933244088	0.512414615196876	-0.0147318288263205	0.963756378765864
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MST1	case_donors	6	-0.030358837035945815	0.9544757346935634	0.03607463868546747	0.9459115153704415
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MT2A	all_donors	12	0.6713286713286714	0.016831456186893416	0.41963399939901025	0.17445824185088443
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MT2A	case_donors	6	0.14285714285714288	0.7871720116618076	-0.1573538879038878	0.7659172286339733
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTF1	all_donors	12	0.8461538461538463	0.0005211337004810047	0.6960445518835641	0.01193028769000573
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTF1	case_donors	6	0.48571428571428577	0.3287230320699708	0.32973455644379435	0.52332333999789
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTHFD2	all_donors	12	0.5734265734265735	0.05126558978649151	0.1296249546597415	0.6880405689007845
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTHFD2	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.5396431535547214	0.2691112881549351
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTHFR	all_donors	12	0.20979020979020982	0.512840943181826	0.12087712074431504	0.7082485239481284
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTHFR	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.3151873621374463	0.5428747973961608
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTMR11	all_donors	12	0.4436729735785192	0.14852484474790698	0.22660475869474445	0.47879896665724947
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTMR11	case_donors	6	0.48571428571428577	0.3287230320699708	-0.1829537161467712	0.728631344867885
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTOR	all_donors	12	-0.5104895104895105	0.08991373630263919	-0.3772104570611738	0.22675427863951336
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MTOR	case_donors	6	-0.48571428571428577	0.3287230320699708	-0.48421257740688006	0.33044581500134806
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MX1	all_donors	12	0.6433566433566434	0.024003191200713647	0.43502323185106867	0.1575519001597848
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MX1	case_donors	6	0.3142857142857143	0.5440932944606415	-0.111317585350624	0.8337133237370032
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MYD88	all_donors	12	0.8041958041958043	0.0016147689860699312	0.4512355295916055	0.14090990035154988
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	MYD88	case_donors	6	0.08571428571428573	0.8717434402332361	-0.34063258250852274	0.5088130202526823
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NAB1	all_donors	12	0.32867132867132864	0.2969041156887641	0.296215673939979	0.349856765192807
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NAB1	case_donors	6	0.14285714285714288	0.7871720116618076	-0.13261405293365375	0.8022450282608403
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NABP1	all_donors	12	0.8391608391608393	0.0006428259886278204	0.8050104072089583	0.0015837771894641102
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NABP1	case_donors	6	0.8285714285714287	0.04156268221574335	0.675620861779477	0.1407668554605735
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NAMPT	all_donors	12	0.7762237762237763	0.0029928636801859823	0.9226160561940779	1.917134550635966e-05
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NAMPT	case_donors	6	0.8285714285714287	0.04156268221574335	0.939119576504238	0.005446814556331851
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NBPF9	all_donors	12	0.2867132867132868	0.36625146058358227	0.3125525530887716	0.32260760276610884
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NBPF9	case_donors	6	0.7142857142857143	0.11078717201166179	0.011300586716436148	0.9830498414862282
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NCF2	all_donors	12	0.9370629370629372	6.9931649532105415e-06	0.9469576362494722	3.0239811944541807e-06
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NCF2	case_donors	6	0.942857142857143	0.004804664723032055	0.94261598778351	0.004844906666951883
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NDUFA4	all_donors	12	-0.4755244755244756	0.118175957013032	-0.8118816012897956	0.0013401513112565745
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NDUFA4	case_donors	6	-0.6	0.208	-0.8840781832721625	0.019377930378031226
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NEMP2	all_donors	12	-0.03625568919060187	0.9109332051797949	-0.08756997379526685	0.7866840745901382
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NEMP2	case_donors	6	-0.2898855178262242	0.5773517870348749	-0.42613357229747995	0.39949040120511387
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NFE2L2	all_donors	12	0.44055944055944063	0.1517350357167303	0.5716172965336999	0.05217476830563029
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NFE2L2	case_donors	6	0.8857142857142858	0.01884548104956266	0.6750467511455682	0.14123526448073853
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NFIA	all_donors	12	-0.44055944055944063	0.1517350357167303	-0.6097262480822956	0.03529171821205035
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NFIA	case_donors	6	-0.8285714285714287	0.04156268221574335	-0.6305159592807832	0.17955698907752782
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NINJ1	all_donors	12	0.8251748251748254	0.0009513628555555001	0.7718797434708808	0.003268889034689741
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NINJ1	case_donors	6	0.6571428571428573	0.1561749271137024	0.531833641758836	0.27746331838187455
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NMI	all_donors	12	0.5174825174825175	0.08486877113393476	0.2512958893197661	0.43077593564229466
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NMI	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.3508821183269753	0.4952768206150114
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NR1H2	all_donors	12	-0.1258741258741259	0.696683109395766	-0.25468548063210156	0.4243735428770413
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NR1H2	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.4414296190694368	0.3808640831495957
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NR1H3	all_donors	12	0.0	1.0	-0.2444384715750385	0.4438710228856239
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NR1H3	case_donors	6	-0.6571428571428573	0.1561749271137024	-0.5803068441023379	0.22725064930835165
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NR5A2	all_donors	12	-0.5971729197290574	0.040342536466644874	-0.4478678329577704	0.14426909856432524
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NR5A2	case_donors	6	-0.8451542547285166	0.03410942316740963	-0.6005390158368572	0.20748280635918465
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NRG1	all_donors	12	0.8591762345488786	0.00034267104691654266	0.7878791046461471	0.0023395081272670902
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	NRG1	case_donors	6	0.7714285714285715	0.07239650145772594	0.584907613339921	0.22269197444232733
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	OSCAR	all_donors	12	0.7482517482517484	0.005124081698753055	0.5534876633450178	0.06191693631838792
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	OSCAR	case_donors	6	0.4285714285714286	0.3965014577259473	0.03801672681878859	0.9430023820180569
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	P2RX4	all_donors	12	0.7482517482517484	0.005124081698753055	0.6648178086065961	0.01833740833321729
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	P2RX4	case_donors	6	0.5428571428571429	0.26570262390670546	0.34211843994705693	0.5068439710915715
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PAPLN	all_donors	12	0.6816069567833151	0.014641746073665326	0.5087177281880627	0.0912233775959291
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PAPLN	case_donors	6	0.3714285714285715	0.4684781341107872	0.04553601612145494	0.9317431859374354
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PARK7	all_donors	12	-0.4895104895104896	0.10625237175934595	-0.7406497097369298	0.005863151170647873
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PARK7	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.7144184138452305	0.11068969732587106
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PATL2	all_donors	12	0.7541183351645188	0.004603609423418896	0.7504132007276204	0.004927411610896173
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PATL2	case_donors	6	0.7142857142857143	0.11078717201166179	0.5967638729269542	0.21111609031151338
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PCBP1	all_donors	12	0.6503496503496504	0.022034190932365322	0.4610830837538965	0.13137839388938127
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PCBP1	case_donors	6	0.3714285714285715	0.4684781341107872	0.05656141137490714	0.91524835838057
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PDCD1	all_donors	12	0.2799248061229956	0.378205418447582	0.005564833503130133	0.986305857987263
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PDCD1	case_donors	6	-0.028988551782622423	0.9565293523898406	-0.3681507100386509	0.47272257811600726
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PDLIM7	all_donors	12	0.7552447552447553	0.004508435484294224	0.824103295828333	0.0009790036221360595
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PDLIM7	case_donors	6	0.8285714285714287	0.04156268221574335	0.7827884688814966	0.06564716162364326
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PDPN	all_donors	12	0.42548570530695334	0.16790139551584057	0.8175416059727068	0.0011620405049235273
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PDPN	case_donors	6	0.08696565534786728	0.8698803787001028	0.8726777124920269	0.023284438777742632
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PEA15	all_donors	12	0.6083916083916086	0.035805997052029234	0.3212477115750557	0.3085948893764527
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PEA15	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.53795778903645	0.27090542731797146
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PFKFB3	all_donors	12	0.7692307692307694	0.00344645026182745	0.7655176016705034	0.0037075627552909224
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PFKFB3	case_donors	6	0.8285714285714287	0.04156268221574335	0.6199138882444359	0.18924352249093662
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PHTF1	all_donors	12	-0.21678321678321683	0.49855598552418845	-0.299366940631132	0.34450780537277437
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PHTF1	case_donors	6	-0.5428571428571429	0.26570262390670546	-0.5192970442846955	0.2910736999956032
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PICALM	all_donors	12	0.8881118881118882	0.00011413359814618024	0.7247213283028693	0.007669131479218688
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PICALM	case_donors	6	0.8285714285714287	0.04156268221574335	0.508155026904639	0.30337574425298863
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PID1	all_donors	12	0.6013986013986015	0.03858845292201946	0.5743847821569534	0.05078861119095885
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PID1	case_donors	6	-0.14285714285714288	0.7871720116618076	0.034458156378578436	0.9483332226286487
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PIK3AP1	all_donors	12	0.8181818181818183	0.0011431050868040608	0.689487251318015	0.013111003111839315
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PIK3AP1	case_donors	6	0.3142857142857143	0.5440932944606415	0.22989612764232206	0.6612310699867406
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PIK3R2	all_donors	12	0.5283783564828609	0.07739674938095811	0.26721279372921436	0.401123036574606
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PIK3R2	case_donors	6	-0.3188740696088466	0.537900560470205	-0.16914697187707867	0.7486992486574269
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PILRA	all_donors	12	0.8671328671328673	0.00025981184986148103	0.6342922504108448	0.026741645245927877
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PILRA	case_donors	6	0.48571428571428577	0.3287230320699708	-0.126634417801593	0.8110637455206537
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PITPNM1	all_donors	12	0.4063053516362408	0.18998452241526734	0.10226521266477973	0.7518081574142699
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PITPNM1	case_donors	6	-0.3714285714285715	0.4684781341107872	-0.5677563877898706	0.2398727921530105
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLA2G7	all_donors	12	0.6363636363636365	0.026096891052703144	0.42487238183641823	0.1685812223024999
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLA2G7	case_donors	6	-0.6	0.208	-0.34977282604364707	0.49673654480839097
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLB1	all_donors	12	0.0665500144921429	0.8371878544641639	-0.059228179580798	0.854922751946681
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLB1	case_donors	6	-0.3142857142857143	0.5440932944606415	-0.2673489632854988	0.6085310012295269
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLCL2	all_donors	12	-0.20979020979020982	0.512840943181826	-0.3223656479406916	0.30681823313199436
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLCL2	case_donors	6	-0.5428571428571429	0.26570262390670546	-0.6012168789204628	0.20683312985220573
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLEK2	all_donors	12	0.4060637189347409	0.19027361142401086	0.24398190035902068	0.44474961690086895
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLEK2	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.18543263290765633	0.7250391254109175
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLSCR1	all_donors	12	0.9510489510489512	2.038424632465578e-06	0.8249447049683771	0.0009572475349546713
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PLSCR1	case_donors	6	0.8857142857142858	0.01884548104956266	0.7076578785037418	0.11570352274385398
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPA1	all_donors	12	0.5104895104895105	0.08991373630263919	0.2385085622777358	0.45534669336095807
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPA1	case_donors	6	0.028571428571428574	0.9571545189504373	-0.6986773642523513	0.12251365202365166
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPARG	all_donors	12	0.6656735199784075	0.018134057155377126	0.6280433608597401	0.02875648828665796
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPARG	case_donors	6	0.46381682852195877	0.3541642984362303	0.4085082385981994	0.421323361396919
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPARGC1A	all_donors	12				
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPARGC1A	case_donors	6				
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPP1R16B	all_donors	12	0.7468671973263984	0.005253137592487956	0.483731768934858	0.1110773004901083
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PPP1R16B	case_donors	6	0.14285714285714288	0.7871720116618076	-0.22509129955185203	0.6680652990455889
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PRKAA1	all_donors	12	-0.04195804195804196	0.8969858708195542	-0.2684006390690607	0.39895245795835577
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PRKAA1	case_donors	6	-0.3714285714285715	0.4684781341107872	-0.5634546052942914	0.24426118381324288
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PRKAA2	all_donors	12				
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PRKAA2	case_donors	6				
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSMA1	all_donors	12	0.1328671328671329	0.6805975082860817	-0.1580155001951874	0.6237923309146034
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSMA1	case_donors	6	-0.48571428571428577	0.3287230320699708	-0.7866336735529191	0.06343101269551386
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSMA4	all_donors	12	0.41958041958041964	0.1745190081300594	-0.08377358043295083	0.7957554361167198
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSMA4	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.6522956433244509	0.1603290432480059
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSMB8	all_donors	12	0.3076923076923077	0.33058925941210965	0.11599583991903925	0.7196010083896236
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSMB8	case_donors	6	0.028571428571428574	0.9571545189504373	-0.5782346134985259	0.2293159744054394
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSME1	all_donors	12	0.23076923076923078	0.470531995381542	-0.1353677787709501	0.6748745571109157
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSME1	case_donors	6	-0.5428571428571429	0.26570262390670546	-0.8141441278062926	0.04860365341758421
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSME2	all_donors	12	0.4055944055944056	0.19083587400450036	-0.007981960924731829	0.980358561602103
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PSME2	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.7578717814005083	0.08084159790337662
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTCD2	all_donors	12	0.37728393032608015	0.22665643326935317	0.05040016858582815	0.8763874590803158
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTCD2	case_donors	6	-0.3714285714285715	0.4684781341107872	-0.6259919131467253	0.1836645647757489
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTGIR	all_donors	12	0.7676246685723587	0.0035576172578495775	0.49089560087974843	0.10511695228099056
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTGIR	case_donors	6	0.48571428571428577	0.3287230320699708	0.04914723794250739	0.9263384994586924
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTPN2	all_donors	12	0.44055944055944063	0.1517350357167303	0.2540607072586931	0.42555010880019445
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTPN2	case_donors	6	0.028571428571428574	0.9571545189504373	-0.19027538021501836	0.7180313631393224
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTPN22	all_donors	12	-0.013986013986013986	0.9655902689187796	-0.20056506279052222	0.5319548286338828
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTPN22	case_donors	6	-0.48571428571428577	0.3287230320699708	-0.5590937097112215	0.24874180605328347
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTPRC	all_donors	12	0.8531468531468532	0.00041811794041499677	0.7835047303014266	0.002570427132921924
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTPRC	case_donors	6	0.6571428571428573	0.1561749271137024	0.5533691825976159	0.25467187672758473
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTX3	all_donors	12	0.6619882462917588	0.019021726882385064	0.6514530864447579	0.021734601900537803
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PTX3	case_donors	6	0.4285714285714286	0.3965014577259473	0.2724432835712992	0.6014461726963446
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PUS10	all_donors	12	0.06338185336835989	0.8448536815870231	-0.12925712578673784	0.6888866137765844
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	PUS10	case_donors	6	-0.48571428571428577	0.3287230320699708	-0.6200699444652756	0.18909941783070774
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RAB10	all_donors	12	0.8391608391608393	0.0006428259886278204	0.5738518676684875	0.05105349995969697
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RAB10	case_donors	6	0.2	0.7040000000000001	-0.044739635588755905	0.9329353228269417
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RAB24	all_donors	12	0.659853543268954	0.019550223530710047	0.4341610863199087	0.15847032228387734
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RAB24	case_donors	6	0.08571428571428573	0.8717434402332361	-0.12601503696766786	0.8119779906815829
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RABGGTB	all_donors	12	0.06993006993006995	0.8290236405313092	-0.03703668843868083	0.9090215189446567
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RABGGTB	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.27275567530361605	0.6010124060692597
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RALGAPA2	all_donors	12	0.8321678321678322	0.0007854416778536134	0.5696751905274515	0.053163206774609804
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	RALGAPA2	case_donors	6	0.6	0.208	0.09211671492278097	0.8622157553091705
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	REG1A	all_donors	12	0.7174157195694242	0.008624186134002398	0.30516831851142096	0.33477616432436913
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	REG1A	case_donors	6	0.028571428571428574	0.9571545189504373	0.012680782750894765	0.9809798454228643
