seed	n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	visit_interval_years	attendance_mechanism	analysis_route	achieved_missing_visit_probability	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_analyzed_events	median_latent_events	median_unconfirmed_latent_events	median_detection_delay
54941	240	0.3	1.7	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.20013020833333328	400	399	0.9975	30	0.075	0.05303774392284765	0.10504770626130436	0.07	0.005	0.4758780526915161	0.11597717801462042	216.0	20.0	65.0	44.5	0.5384648610356954
54941	240	0.3	1.7	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20013020833333328	400	399	0.9975	30	0.075	0.05303774392284765	0.10504770626130436	0.07	0.005	0.47587805269151623	0.11597717801462042	216.0	20.0	65.0	44.5	0.5384648610356954
54941	320	0.15	1.0	0.25	complete	full_latent_time_oracle	0.0	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	0.0829512469543436	0.013223911947714474	288.0	43.0	43.0	5.0	0.12558436572830037
54941	320	0.15	1.0	0.25	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.07783142460798742	0.013309099406323221	288.0	38.0	43.0	5.0	0.12558436572830037
54941	320	0.15	1.0	0.25	complete	detected_visit_time	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.06889143232461778	0.012494090992511225	288.0	38.0	43.0	5.0	0.12558436572830037
54941	320	0.15	1.0	0.25	complete	midpoint_imputed_time	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.06889143232461778	0.012494090992511225	288.0	38.0	43.0	5.0	0.12558436572830037
54941	320	0.15	1.0	0.25	independent_20pct	full_latent_time_oracle	0.19979687499999998	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0275	0.0175	0.1209508785232658	0.020558866797715764	288.0	43.0	43.0	7.0	0.15159749654751653
54941	320	0.15	1.0	0.25	independent_20pct	ascertained_latent_time_oracle	0.19979687499999998	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0375	0.0175	0.0333575598536377	0.006518253092944696	288.0	36.0	43.0	7.0	0.15159749654751653
54941	320	0.15	1.0	0.25	independent_20pct	detected_visit_time	0.19979687499999998	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0375	0.015	0.04410567865411539	0.008541114469458887	288.0	36.0	43.0	7.0	0.15159749654751653
54941	320	0.15	1.0	0.25	independent_20pct	midpoint_imputed_time	0.19979687499999998	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.035	0.0175	0.041522085623004516	0.007698674146277094	288.0	36.0	43.0	7.0	0.15159749654751653
54941	320	0.15	1.0	0.25	score_dependent_20pct	full_latent_time_oracle	0.199322265625	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0325	0.03	0.04462724192824694	0.007495276250192561	288.0	43.0	43.0	8.0	0.15458162390050084
54941	320	0.15	1.0	0.25	score_dependent_20pct	ascertained_latent_time_oracle	0.199322265625	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0075	0.055	-0.35573102308499627	-0.06728648898652854	288.0	34.0	43.0	8.0	0.15458162390050084
54941	320	0.15	1.0	0.25	score_dependent_20pct	detected_visit_time	0.199322265625	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.005	0.0525	-0.34959446311560805	-0.06778329698350019	288.0	34.0	43.0	8.0	0.15458162390050084
54941	320	0.15	1.0	0.25	score_dependent_20pct	midpoint_imputed_time	0.199322265625	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.005	0.055	-0.3547153881581586	-0.06691217532779214	288.0	34.0	43.0	8.0	0.15458162390050084
54941	320	0.15	1.0	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	0.2003359375	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	-0.03458224371641318	-0.005607862727792076	288.0	44.0	44.0	12.0	0.14825110482206022
54941	320	0.15	1.0	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.2003359375	400	400	1.0	41	0.1025	0.07645885298219338	0.1361034210135723	0.005	0.0975	-0.7505871824198745	-0.14678794462218966	288.0	31.0	44.0	12.0	0.14825110482206022
54941	320	0.15	1.0	0.25	joint_score_progression_risk_20pct	detected_visit_time	0.2003359375	400	400	1.0	41	0.1025	0.07645885298219338	0.1361034210135723	0.005	0.0975	-0.7454334732013315	-0.14490046947277208	288.0	31.0	44.0	12.0	0.14825110482206022
54941	320	0.15	1.0	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	0.2003359375	400	400	1.0	38	0.095	0.06999661149327467	0.12770834691750552	0.005	0.09	-0.7525239676535762	-0.14746823368518422	288.0	31.0	44.0	12.0	0.14825110482206022
54941	320	0.15	1.0	0.5	complete	full_latent_time_oracle	0.0	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.02	0.02	0.009556455634596131	0.0016175371486691252	288.0	43.0	43.0	9.0	0.24719249526392822
54941	320	0.15	1.0	0.5	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.02	0.025	-0.03757180268646958	-0.006933923272741448	288.0	34.0	43.0	9.0	0.24719249526392822
54941	320	0.15	1.0	0.5	complete	detected_visit_time	0.0	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.015	0.02	-0.04730359934753745	-0.009355825552211705	288.0	34.0	43.0	9.0	0.24719249526392822
54941	320	0.15	1.0	0.5	complete	midpoint_imputed_time	0.0	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.015	0.02	-0.04730359934753745	-0.009355825552211705	288.0	34.0	43.0	9.0	0.24719249526392822
54941	320	0.15	1.0	0.5	independent_20pct	full_latent_time_oracle	0.19958203124999996	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0225	0.0325	0.04527771796545574	0.007246292695495288	288.0	43.0	43.0	14.0	0.29353502765067285
54941	320	0.15	1.0	0.5	independent_20pct	ascertained_latent_time_oracle	0.19958203124999996	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0325	0.035	0.005765442953693923	0.001196221925905406	288.0	28.0	43.0	14.0	0.29353502765067285
54941	320	0.15	1.0	0.5	independent_20pct	detected_visit_time	0.19958203124999996	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0325	0.0325	0.013120065067292859	0.002588824977709501	288.0	28.0	43.0	14.0	0.29353502765067285
54941	320	0.15	1.0	0.5	independent_20pct	midpoint_imputed_time	0.19958203124999996	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0325	0.03	0.009850377096750641	0.0020468656201178635	288.0	28.0	43.0	14.0	0.29353502765067285
54941	320	0.15	1.0	0.5	score_dependent_20pct	full_latent_time_oracle	0.20001367187499997	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	-0.07161802916148043	-0.011747227750691291	288.0	43.0	43.0	16.0	0.277635217106748
54941	320	0.15	1.0	0.5	score_dependent_20pct	ascertained_latent_time_oracle	0.20001367187499997	400	400	1.0	35	0.0875	0.06358691021150324	0.11926073261429136	0.0	0.0875	-0.6261853357939928	-0.1321471751308508	288.0	27.0	43.0	16.0	0.277635217106748
54941	320	0.15	1.0	0.5	score_dependent_20pct	detected_visit_time	0.20001367187499997	400	400	1.0	32	0.08	0.05723575041013351	0.11075457683067555	0.0	0.08	-0.6122182698999158	-0.1275433470013347	288.0	27.0	43.0	16.0	0.277635217106748
54941	320	0.15	1.0	0.5	score_dependent_20pct	midpoint_imputed_time	0.20001367187499997	400	400	1.0	34	0.085	0.0614630200239382	0.11643218427352792	0.0	0.085	-0.6265165595583793	-0.1312813497746974	288.0	27.0	43.0	16.0	0.277635217106748
54941	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.20031640625000002	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0225	0.0125	0.00221496336557885	0.00037668239291965215	288.0	43.0	43.0	18.0	0.27651393935084156
54941	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20031640625000002	400	400	1.0	51	0.1275	0.0983211891565858	0.1637654701224651	0.0	0.1275	-0.8745672865272914	-0.19546909667679824	288.0	24.0	43.0	18.0	0.27651393935084156
54941	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.20031640625000002	400	400	1.0	51	0.1275	0.0983211891565858	0.1637654701224651	0.0	0.1275	-0.8568072793091684	-0.1941106705504237	288.0	24.0	43.0	18.0	0.27651393935084156
54941	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20031640625000002	400	400	1.0	51	0.1275	0.0983211891565858	0.1637654701224651	0.0	0.1275	-0.8524674122178841	-0.19399145166088852	288.0	24.0	43.0	18.0	0.27651393935084156
54941	320	0.15	1.0	1.0	complete	full_latent_time_oracle	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0175	0.025	-0.03910163010870624	-0.007073140524375802	288.0	43.5	43.5	21.0	0.5217916125892881
54941	320	0.15	1.0	1.0	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	0.0415142783048655	0.009916026085580301	288.0	23.0	43.5	21.0	0.5217916125892881
54941	320	0.15	1.0	1.0	complete	detected_visit_time	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.02	0.0225	0.025516648251877987	0.00529113888935907	288.0	23.0	43.5	21.0	0.5217916125892881
54941	320	0.15	1.0	1.0	complete	midpoint_imputed_time	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.02	0.0225	0.025516648251877987	0.00529113888935907	288.0	23.0	43.5	21.0	0.5217916125892881
54941	320	0.15	1.0	1.0	independent_20pct	full_latent_time_oracle	0.19974609374999996	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.025	0.0325	0.11403079377029546	0.01689259236317741	288.0	44.0	44.0	28.0	0.5068908265266979
54941	320	0.15	1.0	1.0	independent_20pct	ascertained_latent_time_oracle	0.19974609374999996	400	378	0.945	14	0.035	0.02096129419797776	0.057885139532918004	0.01	0.025	-0.024677069593227234	-0.007660354586158024	288.0	15.0	44.0	28.0	0.5068908265266979
54941	320	0.15	1.0	1.0	independent_20pct	detected_visit_time	0.19974609374999996	400	378	0.945	8	0.02	0.010168386791664645	0.03896341576926	0.005	0.015	-0.01863469412227632	-0.005387553409554269	288.0	15.0	44.0	28.0	0.5068908265266979
54941	320	0.15	1.0	1.0	independent_20pct	midpoint_imputed_time	0.19974609374999996	400	378	0.945	8	0.02	0.010168386791664645	0.03896341576926	0.005	0.015	-0.018634694122276287	-0.005387553409554257	288.0	15.0	44.0	28.0	0.5068908265266979
54941	320	0.15	1.0	1.0	score_dependent_20pct	full_latent_time_oracle	0.19934375000000004	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0225	0.025	-0.06410121463044373	-0.011822310448812018	288.0	42.0	42.0	28.0	0.5172671671102522
54941	320	0.15	1.0	1.0	score_dependent_20pct	ascertained_latent_time_oracle	0.19934375000000004	400	364	0.91	57	0.1425	0.1116383145426319	0.18016297590639008	0.01	0.1325	-0.8522748470434801	-0.2585319837975033	288.0	14.0	42.0	28.0	0.5172671671102522
54941	320	0.15	1.0	1.0	score_dependent_20pct	detected_visit_time	0.19934375000000004	400	364	0.91	49	0.1225	0.09391315520467675	0.1582686270177171	0.0075	0.115	-0.8308764813660416	-0.24539104370036585	288.0	14.0	42.0	28.0	0.5172671671102522
54941	320	0.15	1.0	1.0	score_dependent_20pct	midpoint_imputed_time	0.19934375000000004	400	364	0.91	49	0.1225	0.09391315520467675	0.1582686270177171	0.0075	0.115	-0.8308764813660416	-0.24539104370036588	288.0	14.0	42.0	28.0	0.5172671671102522
54941	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	0.20062109375000003	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.10947559521806942	0.01777828134628015	288.0	43.0	43.0	29.0	0.5138086446792055
54941	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20062109375000003	400	354	0.885	49	0.1225	0.09391315520467675	0.1582686270177171	0.0025	0.12	-0.8207112898154103	-0.24688985994827534	288.0	13.0	43.0	29.0	0.5138086446792055
54941	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.20062109375000003	400	354	0.885	41	0.1025	0.07645885298219338	0.1361034210135723	0.0	0.1025	-0.8047458738283049	-0.24475510919890864	288.0	13.0	43.0	29.0	0.5138086446792055
54941	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20062109375000003	400	354	0.885	41	0.1025	0.07645885298219338	0.1361034210135723	0.0	0.1025	-0.8047458738283049	-0.2447551091989087	288.0	13.0	43.0	29.0	0.5138086446792055
54941	320	0.15	1.7	0.25	complete	full_latent_time_oracle	0.0	400	400	1.0	256	0.64	0.591834465196668	0.685502092389729	0.64	0.0	2.329282282092019	0.3875553236502768	288.0	43.0	43.0	5.0	0.12626859627373024
54941	320	0.15	1.7	0.25	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	241	0.6025	0.5537852193447489	0.6492647603167204	0.6025	0.0	2.1954406724343603	0.3889870137279626	288.0	39.0	43.0	5.0	0.12626859627373024
54941	320	0.15	1.7	0.25	complete	detected_visit_time	0.0	400	400	1.0	239	0.5975	0.5487342037489487	0.6444108988558637	0.5975	0.0	2.16906968493013	0.3833900464467117	288.0	39.0	43.0	5.0	0.12626859627373024
54941	320	0.15	1.7	0.25	complete	midpoint_imputed_time	0.0	400	400	1.0	239	0.5975	0.5487342037489487	0.6444108988558637	0.5975	0.0	2.16906968493013	0.3833900464467117	288.0	39.0	43.0	5.0	0.12626859627373024
54941	320	0.15	1.7	0.25	independent_20pct	full_latent_time_oracle	0.19927832031250003	400	400	1.0	257	0.6425	0.5943817784800669	0.6879072176346586	0.6425	0.0	2.312800829327924	0.3905206055518117	288.0	43.0	43.0	7.0	0.15162604234775895
54941	320	0.15	1.7	0.25	independent_20pct	ascertained_latent_time_oracle	0.19927832031250003	400	400	1.0	228	0.57	0.5210443194375308	0.6176239593556675	0.57	0.0	2.112417787604806	0.39669292814452844	288.0	36.0	43.0	7.0	0.15162604234775895
54941	320	0.15	1.7	0.25	independent_20pct	detected_visit_time	0.19927832031250003	400	400	1.0	224	0.56	0.5110127871951399	0.6078457374847447	0.56	0.0	2.0807967570497707	0.38970342926740476	288.0	36.0	43.0	7.0	0.15162604234775895
54941	320	0.15	1.7	0.25	independent_20pct	midpoint_imputed_time	0.19927832031250003	400	400	1.0	225	0.5625	0.5135188136473868	0.6102921495608261	0.5625	0.0	2.0946536465121675	0.3922295255254088	288.0	36.0	43.0	7.0	0.15162604234775895
54941	320	0.15	1.7	0.25	score_dependent_20pct	full_latent_time_oracle	0.20037011718749997	400	400	1.0	260	0.65	0.6020319607074738	0.6951143509922373	0.65	0.0	2.34546437763837	0.39061421296759746	288.0	43.0	43.0	10.0	0.1594399063904551
54941	320	0.15	1.7	0.25	score_dependent_20pct	ascertained_latent_time_oracle	0.20037011718749997	400	400	1.0	126	0.315	0.2714209156648816	0.3620986332388081	0.315	0.0	1.4517068276740224	0.27669148782309316	288.0	33.0	43.0	10.0	0.1594399063904551
54941	320	0.15	1.7	0.25	score_dependent_20pct	detected_visit_time	0.20037011718749997	400	400	1.0	120	0.3	0.25716767195619705	0.34663724577752153	0.3	0.0	1.4348656024692894	0.27627321506522967	288.0	33.0	43.0	10.0	0.1594399063904551
54941	320	0.15	1.7	0.25	score_dependent_20pct	midpoint_imputed_time	0.20037011718749997	400	400	1.0	120	0.3	0.25716767195619705	0.34663724577752153	0.3	0.0	1.418457914749303	0.2730089121591084	288.0	33.0	43.0	10.0	0.1594399063904551
54941	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	0.20023632812500003	400	400	1.0	241	0.6025	0.5537852193447489	0.6492647603167204	0.6025	0.0	2.213563026474654	0.3797521651683008	288.0	43.0	43.0	15.0	0.1512678595156732
54941	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20023632812500003	400	400	1.0	69	0.1725	0.13863520728428091	0.2125953455046833	0.1675	0.005	1.134658956124003	0.243156934772239	288.0	28.0	43.0	15.0	0.1512678595156732
54941	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	detected_visit_time	0.20023632812500003	400	400	1.0	66	0.165	0.13184503236772813	0.2045282048362506	0.16	0.005	1.1279909541742574	0.24363581624664837	288.0	28.0	43.0	15.0	0.1512678595156732
54941	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20023632812500003	400	400	1.0	68	0.17	0.13636898220196564	0.20990913205867007	0.165	0.005	1.1393444379413475	0.2437565309694082	288.0	28.0	43.0	15.0	0.1512678595156732
54941	320	0.15	1.7	0.5	complete	full_latent_time_oracle	0.0	400	400	1.0	255	0.6375	0.5892885151310687	0.6830956039269998	0.6375	0.0	2.282948498172276	0.38393193548204196	288.0	44.0	44.0	9.0	0.25522934286130705
54941	320	0.15	1.7	0.5	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	216	0.54	0.49100882332475854	0.5882301931284978	0.54	0.0	2.0364901817646643	0.3882309480501541	288.0	34.0	44.0	9.0	0.25522934286130705
54941	320	0.15	1.7	0.5	complete	detected_visit_time	0.0	400	400	1.0	203	0.5075	0.45866859619769573	0.5561887193872896	0.5075	0.0	1.970843703941021	0.37551305807544777	288.0	34.0	44.0	9.0	0.25522934286130705
54941	320	0.15	1.7	0.5	complete	midpoint_imputed_time	0.0	400	400	1.0	203	0.5075	0.45866859619769573	0.5561887193872896	0.5075	0.0	1.970843703941021	0.37551305807544777	288.0	34.0	44.0	9.0	0.25522934286130705
54941	320	0.15	1.7	0.5	independent_20pct	full_latent_time_oracle	0.19968164062500005	400	400	1.0	261	0.6525	0.6045847907403059	0.6975139594877335	0.6525	0.0	2.3163334954260213	0.3923931773424649	288.0	43.0	43.0	15.0	0.29331730245759724
54941	320	0.15	1.7	0.5	independent_20pct	ascertained_latent_time_oracle	0.19968164062500005	400	400	1.0	189	0.4725	0.4240692032756731	0.5214539729127131	0.4725	0.0	1.8760189934521292	0.3916621939971934	288.0	29.0	43.0	15.0	0.29331730245759724
54941	320	0.15	1.7	0.5	independent_20pct	detected_visit_time	0.19968164062500005	400	400	1.0	184	0.46	0.4117698068715022	0.5089911766752415	0.46	0.0	1.8300856590494203	0.37752520223704256	288.0	29.0	43.0	15.0	0.29331730245759724
54941	320	0.15	1.7	0.5	independent_20pct	midpoint_imputed_time	0.19968164062500005	400	400	1.0	187	0.4675	0.4191457978919653	0.516472501239764	0.4675	0.0	1.8440909189663053	0.38308864218920696	288.0	29.0	43.0	15.0	0.29331730245759724
54941	320	0.15	1.7	0.5	score_dependent_20pct	full_latent_time_oracle	0.19967773437500003	400	400	1.0	255	0.6375	0.5892885151310687	0.6830956039269998	0.6375	0.0	2.3185320637985756	0.3848587633961497	288.0	43.0	43.0	19.0	0.29967527428270385
54941	320	0.15	1.7	0.5	score_dependent_20pct	ascertained_latent_time_oracle	0.19967773437500003	400	400	1.0	48	0.12	0.09171539075382554	0.15551395294023979	0.115	0.005	0.8939902783757521	0.1990385503290369	288.0	24.0	43.0	19.0	0.29967527428270385
54941	320	0.15	1.7	0.5	score_dependent_20pct	detected_visit_time	0.19967773437500003	400	400	1.0	45	0.1125	0.08514845878595949	0.14722356932312028	0.1075	0.005	0.8867837659683084	0.20287649024883175	288.0	24.0	43.0	19.0	0.29967527428270385
54941	320	0.15	1.7	0.5	score_dependent_20pct	midpoint_imputed_time	0.19967773437500003	400	400	1.0	45	0.1125	0.08514845878595949	0.14722356932312028	0.1075	0.005	0.8743987006181253	0.1941296497656908	288.0	24.0	43.0	19.0	0.29967527428270385
54941	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.20032617187500001	400	400	1.0	236	0.59	0.5411672646392987	0.6371205223805279	0.59	0.0	2.1826665301815558	0.371153722769221	288.0	43.0	43.0	22.0	0.2743501373442747
54941	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20032617187500001	400	399	0.9975	45	0.1125	0.08514845878595949	0.14722356932312028	0.11	0.0025	0.6087045503505413	0.14619948740855387	288.0	21.0	43.0	22.0	0.2743501373442747
54941	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.20032617187500001	400	399	0.9975	43	0.1075	0.08079372047159449	0.14167343058082826	0.105	0.0025	0.5975847277873004	0.14290155548767608	288.0	21.0	43.0	22.0	0.2743501373442747
54941	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20032617187500001	400	399	0.9975	43	0.1075	0.08079372047159449	0.14167343058082826	0.105	0.0025	0.6066774942558812	0.14223530163030262	288.0	21.0	43.0	22.0	0.2743501373442747
54941	320	0.15	1.7	1.0	complete	full_latent_time_oracle	0.0	400	400	1.0	253	0.6325	0.5842006805216781	0.6782785614797332	0.6325	0.0	2.3183770025532917	0.3920860984735751	288.0	43.0	43.0	19.0	0.5279874098049133
54941	320	0.15	1.7	1.0	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	171	0.4275	0.3799345878043344	0.47644469487413854	0.4275	0.0	1.8008649801205552	0.4048653210826244	288.0	23.0	43.0	19.0	0.5279874098049133
54941	320	0.15	1.7	1.0	complete	detected_visit_time	0.0	400	400	1.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	1.6972341634648827	0.38483669514884444	288.0	23.0	43.0	19.0	0.5279874098049133
54941	320	0.15	1.7	1.0	complete	midpoint_imputed_time	0.0	400	400	1.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	1.6972341634648827	0.38483669514884444	288.0	23.0	43.0	19.0	0.5279874098049133
54941	320	0.15	1.7	1.0	independent_20pct	full_latent_time_oracle	0.19965624999999998	400	400	1.0	230	0.575	0.5260675370904098	0.6225056187594458	0.575	0.0	2.195597774421877	0.3598365206467422	288.0	43.0	43.0	28.0	0.5307076344324496
54941	320	0.15	1.7	1.0	independent_20pct	ascertained_latent_time_oracle	0.19965624999999998	400	376	0.94	96	0.24	0.20074599691279923	0.284200396141035	0.2375	0.0025	1.391293555220673	0.38501138469766427	288.0	15.0	43.0	28.0	0.5307076344324496
54941	320	0.15	1.7	1.0	independent_20pct	detected_visit_time	0.19965624999999998	400	376	0.94	90	0.225	0.1868047408249817	0.2684270210588814	0.2225	0.0025	1.3290222073457132	0.37761118565552576	288.0	15.0	43.0	28.0	0.5307076344324496
54941	320	0.15	1.7	1.0	independent_20pct	midpoint_imputed_time	0.19965624999999998	400	376	0.94	90	0.225	0.1868047408249817	0.2684270210588814	0.2225	0.0025	1.3290222073457127	0.37761118565552576	288.0	15.0	43.0	28.0	0.5307076344324496
54941	320	0.15	1.7	1.0	score_dependent_20pct	full_latent_time_oracle	0.20039843749999997	400	400	1.0	258	0.645	0.5969304612084719	0.6903109734345821	0.645	0.0	2.2965433280944936	0.3817250539447214	288.0	44.0	44.0	31.0	0.5368810950347311
54941	320	0.15	1.7	1.0	score_dependent_20pct	ascertained_latent_time_oracle	0.20039843749999997	400	320	0.8	15	0.0375	0.022855029814710867	0.060943842444513396	0.0275	0.01	0.2910318557840972	0.09023270325898994	288.0	12.0	44.0	31.0	0.5368810950347311
54941	320	0.15	1.7	1.0	score_dependent_20pct	detected_visit_time	0.20039843749999997	400	320	0.8	13	0.0325	0.01908984237880045	0.0548041528237668	0.0225	0.01	0.29656408031157344	0.08705204861380714	288.0	12.0	44.0	31.0	0.5368810950347311
54941	320	0.15	1.7	1.0	score_dependent_20pct	midpoint_imputed_time	0.20039843749999997	400	320	0.8	13	0.0325	0.01908984237880045	0.0548041528237668	0.0225	0.01	0.2965640803115734	0.08705204861380711	288.0	12.0	44.0	31.0	0.5368810950347311
54941	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	0.20048828124999996	400	400	1.0	250	0.625	0.5765790058795889	0.671042920536837	0.625	0.0	2.295369172547298	0.3845344728404406	288.0	44.0	44.0	32.0	0.5138516825199996
54941	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20048828124999996	400	314	0.785	18	0.045	0.028651458653886006	0.07000472919032381	0.045	0.0	0.48245350927328035	0.14847353597390578	288.0	12.0	44.0	32.0	0.5138516825199996
54941	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.20048828124999996	400	314	0.785	18	0.045	0.028651458653886006	0.07000472919032381	0.045	0.0	0.4515425024344305	0.1403090316407502	288.0	12.0	44.0	32.0	0.5138516825199996
54941	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20048828124999996	400	314	0.785	18	0.045	0.028651458653886006	0.07000472919032381	0.045	0.0	0.45154250243443056	0.1403090316407502	288.0	12.0	44.0	32.0	0.5138516825199996
54941	320	0.3	1.0	0.25	complete	full_latent_time_oracle	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.045243880109241394	0.005319511171441798	288.0	87.0	87.0	8.0	0.12566945596328638
54941	320	0.3	1.0	0.25	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0275	0.0175	0.0334918898524688	0.004061626292659467	288.0	78.0	87.0	8.0	0.12566945596328638
54941	320	0.3	1.0	0.25	complete	detected_visit_time	0.0	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0225	0.015	0.03587103799128004	0.004605140865031255	288.0	78.0	87.0	8.0	0.12566945596328638
54941	320	0.3	1.0	0.25	complete	midpoint_imputed_time	0.0	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0225	0.015	0.03587103799128004	0.004605140865031255	288.0	78.0	87.0	8.0	0.12566945596328638
54941	320	0.3	1.0	0.25	independent_20pct	full_latent_time_oracle	0.20016992187500005	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.025	0.0125	0.06408864956885293	0.007685267651222424	288.0	87.0	87.0	13.0	0.15363344373746446
54941	320	0.3	1.0	0.25	independent_20pct	ascertained_latent_time_oracle	0.20016992187500005	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.02	0.0175	-0.016678057738091022	-0.002102655400210155	288.0	74.0	87.0	13.0	0.15363344373746446
54941	320	0.3	1.0	0.25	independent_20pct	detected_visit_time	0.20016992187500005	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	-0.011658985821445329	-0.00149251500572591	288.0	74.0	87.0	13.0	0.15363344373746446
54941	320	0.3	1.0	0.25	independent_20pct	midpoint_imputed_time	0.20016992187500005	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	-0.03374833835420174	-0.004318520267240139	288.0	74.0	87.0	13.0	0.15363344373746446
54941	320	0.3	1.0	0.25	score_dependent_20pct	full_latent_time_oracle	0.19982714843750005	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.025	0.03	-0.002339698707275006	-0.0002764742434214434	288.0	87.0	87.0	15.0	0.1521284459541948
