n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	visit_interval_years	attendance_mechanism	analysis_route	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_probability	maximum_seed_probability	positive_call_probability	negative_call_probability	median_score_z_across_seeds	median_one_step_log_hr_across_seeds	median_usable_n_across_seeds	median_analyzed_events_across_seeds	median_latent_events_across_seeds	median_unconfirmed_latent_events_across_seeds	median_detection_delay_across_seeds	achieved_missing_visit_probability
120	0.3	1.7	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	532	0.44333333333333336	0.41545108149009397	0.47157723191154927	0.41	0.465	0.44333333333333336	0.0	1.8500714507410092	0.35944609491407603	108.0	32.0	32.0	14.0	0.28294309016581887	0.19969444444444442
120	0.3	1.7	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1190	0.9916666666666667	115	0.09583333333333334	0.08044486097890009	0.11380119784164396	0.085	0.1175	0.09166666666666666	0.004166666666666667	0.6682918711722519	0.1855087221230589	108.0	18.0	32.0	14.0	0.28294309016581887	0.19969444444444442
120	0.3	1.7	0.5	score_dependent_20pct	ascertained_latent_time_oracle	1200	1197	0.9975	122	0.10166666666666667	0.08581900133422396	0.12005649581262151	0.0875	0.1275	0.09916666666666667	0.0025	0.7130804004384069	0.17986979901638536	108.0	20.0	32.0	13.0	0.30654709792575324	0.2002256944444444
120	0.3	1.7	0.5	score_dependent_20pct	detected_visit_time	1200	1197	0.9975	103	0.08583333333333333	0.07127628685086342	0.10303359198173533	0.075	0.105	0.08416666666666667	0.0016666666666666668	0.6997956909127308	0.18071969772433777	108.0	20.0	32.0	13.0	0.30654709792575324	0.2002256944444444
120	0.3	1.7	0.5	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	554	0.46166666666666667	0.4336273812437108	0.4899505954691654	0.4575	0.4675	0.46166666666666667	0.0	1.8449953421703622	0.3679397229254573	108.0	32.0	32.0	13.0	0.30654709792575324	0.2002256944444444
120	0.3	1.7	0.5	score_dependent_20pct	midpoint_imputed_time	1200	1197	0.9975	111	0.0925	0.07738218966866613	0.11021847582256282	0.08	0.1125	0.09	0.0025	0.680724875291261	0.17863170991295468	108.0	20.0	32.0	13.0	0.30654709792575324	0.2002256944444444
120	0.3	1.7	1.0	complete	ascertained_latent_time_oracle	1200	1196	0.9966666666666667	406	0.3383333333333333	0.31211691042414985	0.36558151310406767	0.325	0.3625	0.3383333333333333	0.0	1.561293554198164	0.40059303053116013	108.0	19.0	32.0	13.0	0.5600227311227393	0.0
120	0.3	1.7	1.0	complete	detected_visit_time	1200	1196	0.9966666666666667	294	0.245	0.22150491142451276	0.27012249888288203	0.215	0.2725	0.245	0.0	1.3691693766158877	0.34416817943284006	108.0	19.0	32.0	13.0	0.5600227311227393	0.0
120	0.3	1.7	1.0	complete	full_latent_time_oracle	1200	1200	1.0	570	0.475	0.44687051874411976	0.5032890312860169	0.4525	0.4975	0.475	0.0	1.9145480460045539	0.3760502789061679	108.0	32.0	32.0	13.0	0.5600227311227393	0.0
120	0.3	1.7	1.0	complete	midpoint_imputed_time	1200	1196	0.9966666666666667	294	0.245	0.22150491142451276	0.27012249888288203	0.215	0.2725	0.245	0.0	1.3691693766158877	0.34416817943284006	108.0	19.0	32.0	13.0	0.5600227311227393	0.0
120	0.3	1.7	1.0	independent_20pct	ascertained_latent_time_oracle	1200	976	0.8133333333333334	212	0.17666666666666667	0.15612961995290825	0.199267227103527	0.1725	0.1825	0.17583333333333334	0.0008333333333333334	1.1472649587102972	0.35376007907356616	108.0	12.0	32.0	20.0	0.56190296598599	0.19902083333333334
120	0.3	1.7	1.0	independent_20pct	detected_visit_time	1200	976	0.8133333333333334	152	0.12666666666666668	0.10903206614603636	0.1466838809706724	0.1075	0.1425	0.12666666666666668	0.0	1.049327252016853	0.3270061328604118	108.0	12.0	32.0	20.0	0.56190296598599	0.19902083333333334
120	0.3	1.7	1.0	independent_20pct	full_latent_time_oracle	1200	1200	1.0	537	0.4475	0.4195786859616125	0.4757563691016745	0.42	0.475	0.4475	0.0	1.823534338714607	0.3614451117166387	108.0	32.0	32.0	20.0	0.56190296598599	0.19902083333333334
120	0.3	1.7	1.0	independent_20pct	midpoint_imputed_time	1200	976	0.8133333333333334	152	0.12666666666666668	0.10903206614603636	0.1466838809706724	0.1075	0.1425	0.12666666666666668	0.0	1.049327252016853	0.3270061328604118	108.0	12.0	32.0	20.0	0.56190296598599	0.19902083333333334
120	0.3	1.7	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	689	0.5741666666666667	55	0.04583333333333333	0.035380848837991884	0.05918431004282566	0.0375	0.0525	0.04416666666666667	0.0016666666666666668	0.3996977564861641	0.1332723256844438	108.0	10.0	32.0	22.0	0.5276553960155584	0.19957291666666668
120	0.3	1.7	1.0	joint_score_progression_risk_20pct	detected_visit_time	1200	689	0.5741666666666667	41	0.034166666666666665	0.02528441842514967	0.04602186380306503	0.025	0.0425	0.03333333333333333	0.0008333333333333334	0.3769149718597593	0.12445672274393038	108.0	10.0	32.0	22.0	0.5276553960155584	0.19957291666666668
120	0.3	1.7	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	562	0.4683333333333333	0.44024643218672155	0.4966223311847848	0.4475	0.485	0.4683333333333333	0.0	1.9003171172716842	0.3669305762503893	108.0	32.0	32.0	22.0	0.5276553960155584	0.19957291666666668
120	0.3	1.7	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	689	0.5741666666666667	41	0.034166666666666665	0.02528441842514967	0.04602186380306503	0.025	0.0425	0.03333333333333333	0.0008333333333333334	0.3769149718597594	0.12445672274393041	108.0	10.0	32.0	22.0	0.5276553960155584	0.19957291666666668
120	0.3	1.7	1.0	score_dependent_20pct	ascertained_latent_time_oracle	1200	720	0.6	26	0.021666666666666667	0.014828213638331268	0.0315578436049518	0.0175	0.03	0.014166666666666666	0.0075	0.2262441972516478	0.06686391761013089	108.0	10.0	32.0	22.0	0.5475909381090994	0.19985069444444448
120	0.3	1.7	1.0	score_dependent_20pct	detected_visit_time	1200	720	0.6	19	0.015833333333333335	0.010159503372028068	0.024597115544953585	0.015	0.0175	0.009166666666666667	0.006666666666666667	0.20286978375442702	0.06412406697211731	108.0	10.0	32.0	22.0	0.5475909381090994	0.19985069444444448
120	0.3	1.7	1.0	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	520	0.43333333333333335	0.4055529750363869	0.4615391583773111	0.39	0.485	0.43333333333333335	0.0	1.7741791306045802	0.3499445995998829	108.0	32.0	32.0	22.0	0.5475909381090994	0.19985069444444448
120	0.3	1.7	1.0	score_dependent_20pct	midpoint_imputed_time	1200	720	0.6	19	0.015833333333333335	0.010159503372028068	0.024597115544953585	0.015	0.0175	0.009166666666666667	0.006666666666666667	0.20286978375442655	0.06412406697211731	108.0	10.0	32.0	22.0	0.5475909381090994	0.19985069444444448
240	0.15	1.0	0.25	complete	ascertained_latent_time_oracle	1200	1200	1.0	54	0.045	0.034651851044372725	0.058251959504116047	0.035	0.055	0.025833333333333333	0.019166666666666665	0.055493956198904626	0.0116151558136539	216.0	28.0	32.0	4.0	0.12472426999725283	0.0
240	0.15	1.0	0.25	complete	detected_visit_time	1200	1200	1.0	49	0.04083333333333333	0.03102354197066147	0.05357352691618343	0.03	0.055	0.023333333333333334	0.0175	0.04638713756430287	0.010055049877522643	216.0	28.0	32.0	4.0	0.12472426999725283	0.0
240	0.15	1.0	0.25	complete	full_latent_time_oracle	1200	1200	1.0	59	0.049166666666666664	0.03830703804746354	0.06290351416266911	0.0275	0.0725	0.024166666666666666	0.025	0.04395798623923483	0.008100483979589313	216.0	32.0	32.0	4.0	0.12472426999725283	0.0
240	0.15	1.0	0.25	complete	midpoint_imputed_time	1200	1200	1.0	49	0.04083333333333333	0.03102354197066147	0.05357352691618343	0.03	0.055	0.023333333333333334	0.0175	0.04638713756430287	0.010055049877522643	216.0	28.0	32.0	4.0	0.12472426999725283	0.0
240	0.15	1.0	0.25	independent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	79	0.06583333333333333	0.053141695581076766	0.08129582327563135	0.055	0.0725	0.030833333333333334	0.035	0.010051768189575634	0.0024084771777525657	216.0	27.0	32.0	5.0	0.1522527936632299	0.20041145833333332
240	0.15	1.0	0.25	independent_20pct	detected_visit_time	1200	1200	1.0	72	0.06	0.04791538714265024	0.07489269338775648	0.055	0.065	0.0275	0.0325	0.016400849977453134	0.0037374017748874333	216.0	27.0	32.0	5.0	0.1522527936632299	0.20041145833333332
240	0.15	1.0	0.25	independent_20pct	full_latent_time_oracle	1200	1200	1.0	74	0.06166666666666667	0.04940522288254483	0.07672555431251947	0.06	0.0625	0.029166666666666667	0.0325	-0.07927482032481406	-0.014177188634274751	216.0	32.0	32.0	5.0	0.1522527936632299	0.20041145833333332
240	0.15	1.0	0.25	independent_20pct	midpoint_imputed_time	1200	1200	1.0	74	0.06166666666666667	0.04940522288254483	0.07672555431251947	0.055	0.065	0.028333333333333332	0.03333333333333333	0.00801066900202064	0.0014512382286890376	216.0	27.0	32.0	5.0	0.1522527936632299	0.20041145833333332
240	0.15	1.0	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1200	1.0	96	0.08	0.06595666296985946	0.09672377753643786	0.0725	0.0925	0.0033333333333333335	0.07666666666666666	-0.6047470101224992	-0.14504748079062324	216.0	23.0	32.0	9.0	0.14749493581961054	0.20016927083333333
240	0.15	1.0	0.25	joint_score_progression_risk_20pct	detected_visit_time	1200	1200	1.0	93	0.0775	0.06368395571862093	0.09401243979069007	0.0675	0.0925	0.0033333333333333335	0.07416666666666667	-0.6014256533185351	-0.14275725188667945	216.0	23.0	32.0	9.0	0.14749493581961054	0.20016927083333333
240	0.15	1.0	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	58	0.04833333333333333	0.037574011009416555	0.06197519286838732	0.04	0.0525	0.025833333333333333	0.0225	0.024208351981952418	0.004981816058475915	216.0	32.0	32.0	9.0	0.14749493581961054	0.20016927083333333
240	0.15	1.0	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1200	1.0	97	0.08083333333333333	0.06671520943063358	0.09762657940799249	0.0725	0.0925	0.0033333333333333335	0.0775	-0.6010942310338566	-0.1448155553079832	216.0	23.0	32.0	9.0	0.14749493581961054	0.20016927083333333
240	0.15	1.0	0.25	score_dependent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	65	0.05416666666666667	0.04272435599457301	0.06845428620953228	0.0425	0.07	0.0075	0.04666666666666667	-0.3164527518730196	-0.06990932231692076	216.0	26.0	33.0	6.0	0.14792134336411095	0.19994835069444447
240	0.15	1.0	0.25	score_dependent_20pct	detected_visit_time	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0425	0.0675	0.0075	0.04583333333333333	-0.3106205720886357	-0.0709753564163629	216.0	26.0	33.0	6.0	0.14792134336411095	0.19994835069444447
240	0.15	1.0	0.25	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	70	0.058333333333333334	0.0464284241141606	0.07305695975158857	0.055	0.06	0.0225	0.035833333333333335	-0.055290669287204455	-0.010730770515151658	216.0	33.0	33.0	6.0	0.14792134336411095	0.19994835069444447
240	0.15	1.0	0.25	score_dependent_20pct	midpoint_imputed_time	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.0375	0.07	0.005833333333333334	0.04583333333333333	-0.3112378128043802	-0.07135594906318307	216.0	26.0	33.0	6.0	0.14792134336411095	0.19994835069444447
240	0.15	1.0	0.5	complete	ascertained_latent_time_oracle	1200	1200	1.0	54	0.045	0.034651851044372725	0.058251959504116047	0.0375	0.05	0.021666666666666667	0.023333333333333334	0.002561720976169052	0.0005387224451735979	216.0	25.0	32.0	7.0	0.2527540105564352	0.0
240	0.15	1.0	0.5	complete	detected_visit_time	1200	1200	1.0	46	0.03833333333333333	0.028861058693224195	0.05075196519663437	0.035	0.045	0.0175	0.020833333333333332	-0.015901807143293336	-0.0030831062963285758	216.0	25.0	32.0	7.0	0.2527540105564352	0.0
240	0.15	1.0	0.5	complete	full_latent_time_oracle	1200	1200	1.0	55	0.04583333333333333	0.035380848837991884	0.05918431004282566	0.0425	0.05	0.019166666666666665	0.02666666666666667	0.062314293550570075	0.011269868726909868	216.0	32.0	32.0	7.0	0.2527540105564352	0.0
240	0.15	1.0	0.5	complete	midpoint_imputed_time	1200	1200	1.0	46	0.03833333333333333	0.028861058693224195	0.05075196519663437	0.035	0.045	0.0175	0.020833333333333332	-0.015901807143293336	-0.0030831062963285758	216.0	25.0	32.0	7.0	0.2527540105564352	0.0
240	0.15	1.0	0.5	independent_20pct	ascertained_latent_time_oracle	1200	1198	0.9983333333333333	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0525	0.055	0.025833333333333333	0.0275	0.003976376089570776	0.00106146232387015	216.0	21.0	32.0	11.0	0.29503051673887826	0.20006423611111113
240	0.15	1.0	0.5	independent_20pct	detected_visit_time	1200	1198	0.9983333333333333	60	0.05	0.039041012521836546	0.06383088802062488	0.0475	0.0525	0.025833333333333333	0.024166666666666666	0.003156147562990472	0.0008655385499987991	216.0	21.0	32.0	11.0	0.29503051673887826	0.20006423611111113
240	0.15	1.0	0.5	independent_20pct	full_latent_time_oracle	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.045	0.06	0.0275	0.025833333333333333	-0.028335271338412626	-0.005172661584880014	216.0	32.0	32.0	11.0	0.29503051673887826	0.20006423611111113
240	0.15	1.0	0.5	independent_20pct	midpoint_imputed_time	1200	1198	0.9983333333333333	61	0.050833333333333335	0.0397759124281339	0.0647573364466563	0.0475	0.0525	0.025833333333333333	0.025	-0.0016949598343729592	-0.000422112336297903	216.0	21.0	32.0	11.0	0.29503051673887826	0.20006423611111113
240	0.15	1.0	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1185	0.9875	129	0.1075	0.09121036867432306	0.12629456679882384	0.095	0.12	0.0025	0.105	-0.7152097966096369	-0.19333628913778547	216.0	18.0	32.0	14.0	0.27873497403019676	0.20018576388888887
240	0.15	1.0	0.5	joint_score_progression_risk_20pct	detected_visit_time	1200	1185	0.9875	116	0.09666666666666666	0.08121148963232573	0.11469591752054707	0.085	0.1075	0.0016666666666666668	0.095	-0.6950745345327556	-0.19223510230361276	216.0	18.0	32.0	14.0	0.27873497403019676	0.20018576388888887
240	0.15	1.0	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	74	0.06166666666666667	0.04940522288254483	0.07672555431251947	0.05	0.0675	0.0325	0.029166666666666667	0.08275439899537945	0.015809092702826832	216.0	32.0	32.0	14.0	0.27873497403019676	0.20018576388888887
240	0.15	1.0	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1185	0.9875	116	0.09666666666666666	0.08121148963232573	0.11469591752054707	0.085	0.1125	0.0008333333333333334	0.09583333333333334	-0.7046190479865893	-0.1944701552322822	216.0	18.0	32.0	14.0	0.27873497403019676	0.20018576388888887
240	0.15	1.0	0.5	score_dependent_20pct	ascertained_latent_time_oracle	1200	1197	0.9975	87	0.0725	0.05915239693022244	0.0885759085851159	0.0625	0.085	0.005833333333333334	0.06666666666666667	-0.4844943860580547	-0.1200999643543561	216.0	20.0	33.0	12.0	0.28092344114683354	0.19970572916666665
240	0.15	1.0	0.5	score_dependent_20pct	detected_visit_time	1200	1197	0.9975	78	0.065	0.052393091788581946	0.08038307873579742	0.0575	0.0725	0.005833333333333334	0.059166666666666666	-0.4827608191615952	-0.12147447005146271	216.0	20.0	33.0	12.0	0.28092344114683354	0.19970572916666665
240	0.15	1.0	0.5	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	57	0.0475	0.03684195434139706	0.06104590120407803	0.0425	0.055	0.025833333333333333	0.021666666666666667	0.026754026011249394	0.00499124305461217	216.0	33.0	33.0	12.0	0.28092344114683354	0.19970572916666665
240	0.15	1.0	0.5	score_dependent_20pct	midpoint_imputed_time	1200	1197	0.9975	80	0.06666666666666667	0.053890931096324014	0.08220793609271289	0.06	0.075	0.005833333333333334	0.060833333333333336	-0.4899880376764581	-0.12007180514490409	216.0	20.0	33.0	12.0	0.28092344114683354	0.19970572916666665
240	0.15	1.0	1.0	complete	ascertained_latent_time_oracle	1200	1183	0.9858333333333333	51	0.0425	0.032471408616991965	0.05544835693451049	0.0325	0.0625	0.020833333333333332	0.021666666666666667	-0.015747946212635672	-0.004233635542355297	216.0	17.0	32.0	15.0	0.5121404941968654	0.0
240	0.15	1.0	1.0	complete	detected_visit_time	1200	1183	0.9858333333333333	37	0.030833333333333334	0.022451332120917752	0.042209556777981855	0.0275	0.0375	0.013333333333333334	0.0175	-0.023989871959796828	-0.005202725230153713	216.0	17.0	32.0	15.0	0.5121404941968654	0.0
240	0.15	1.0	1.0	complete	full_latent_time_oracle	1200	1200	1.0	71	0.059166666666666666	0.0471715395740472	0.07397519262403075	0.055	0.065	0.030833333333333334	0.028333333333333332	0.010349583689466327	0.0021944299236265367	216.0	32.0	32.0	15.0	0.5121404941968654	0.0
240	0.15	1.0	1.0	complete	midpoint_imputed_time	1200	1183	0.9858333333333333	37	0.030833333333333334	0.022451332120917752	0.042209556777981855	0.0275	0.0375	0.013333333333333334	0.0175	-0.023989871959796828	-0.005202725230153713	216.0	17.0	32.0	15.0	0.5121404941968654	0.0
240	0.15	1.0	1.0	independent_20pct	ascertained_latent_time_oracle	1200	820	0.6833333333333333	47	0.03916666666666667	0.029580595279676058	0.05169377694251129	0.03	0.045	0.0225	0.016666666666666666	0.056604255089499025	0.016361423663255988	216.0	11.0	32.0	21.0	0.5226649440251976	0.19991666666666671
240	0.15	1.0	1.0	independent_20pct	detected_visit_time	1200	820	0.6833333333333333	38	0.03166666666666667	0.023157025725483955	0.04316521150574442	0.025	0.035	0.016666666666666666	0.015	0.045994645973379045	0.010980736839491242	216.0	11.0	32.0	21.0	0.5226649440251976	0.19991666666666671
240	0.15	1.0	1.0	independent_20pct	full_latent_time_oracle	1200	1200	1.0	59	0.049166666666666664	0.03830703804746354	0.06290351416266911	0.035	0.0675	0.023333333333333334	0.025833333333333333	-0.004329547146833077	-0.0008243646267791036	216.0	32.0	32.0	21.0	0.5226649440251976	0.19991666666666671
240	0.15	1.0	1.0	independent_20pct	midpoint_imputed_time	1200	820	0.6833333333333333	38	0.03166666666666667	0.023157025725483955	0.04316521150574442	0.025	0.035	0.016666666666666666	0.015	0.04599464597337905	0.010980736839491242	216.0	11.0	32.0	21.0	0.5226649440251976	0.19991666666666671
240	0.15	1.0	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	698	0.5816666666666667	68	0.056666666666666664	0.044944448197728686	0.07121823900336294	0.0525	0.0625	0.0	0.056666666666666664	-0.6964882849479459	-0.22565123591243152	216.0	10.0	32.0	22.0	0.5043455910224733	0.1998315972222222
240	0.15	1.0	1.0	joint_score_progression_risk_20pct	detected_visit_time	1200	698	0.5816666666666667	59	0.049166666666666664	0.03830703804746354	0.06290351416266911	0.045	0.0525	0.0	0.049166666666666664	-0.6753527423486133	-0.21911525688790773	216.0	10.0	32.0	22.0	0.5043455910224733	0.1998315972222222
240	0.15	1.0	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	58	0.04833333333333333	0.037574011009416555	0.06197519286838732	0.04	0.0625	0.02666666666666667	0.021666666666666667	-0.05581945195606652	-0.010306763392609141	216.0	32.0	32.0	22.0	0.5043455910224733	0.1998315972222222
240	0.15	1.0	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	698	0.5816666666666667	59	0.049166666666666664	0.03830703804746354	0.06290351416266911	0.045	0.0525	0.0	0.049166666666666664	-0.6753527423486132	-0.21911525688790776	216.0	10.0	32.0	22.0	0.5043455910224733	0.1998315972222222
240	0.15	1.0	1.0	score_dependent_20pct	ascertained_latent_time_oracle	1200	796	0.6633333333333333	86	0.07166666666666667	0.058399025485360134	0.08766793169764944	0.0475	0.0875	0.0016666666666666668	0.07	-0.6709575146208341	-0.20487634305114205	216.0	11.0	32.0	21.0	0.5137010781053635	0.2000138888888889
240	0.15	1.0	1.0	score_dependent_20pct	detected_visit_time	1200	796	0.6633333333333333	77	0.06416666666666666	0.05164513089868225	0.07946969129336834	0.0375	0.08	0.0016666666666666668	0.0625	-0.6253023142874596	-0.20505879739383864	216.0	11.0	32.0	21.0	0.5137010781053635	0.2000138888888889
240	0.15	1.0	1.0	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	68	0.056666666666666664	0.044944448197728686	0.07121823900336294	0.04	0.0675	0.02666666666666667	0.03	0.007976589087665388	0.001366393684914614	216.0	32.0	32.0	21.0	0.5137010781053635	0.2000138888888889
240	0.15	1.0	1.0	score_dependent_20pct	midpoint_imputed_time	1200	796	0.6633333333333333	77	0.06416666666666666	0.05164513089868225	0.07946969129336834	0.0375	0.08	0.0016666666666666668	0.0625	-0.6253023142874596	-0.20505879739383864	216.0	11.0	32.0	21.0	0.5137010781053635	0.2000138888888889
240	0.15	1.7	0.25	complete	ascertained_latent_time_oracle	1200	1200	1.0	549	0.4575	0.4294930377227926	0.4857781973284398	0.4525	0.465	0.4575	0.0	1.871384870543475	0.3848461538334631	216.0	29.0	32.0	3.0	0.1254099544107726	0.0
240	0.15	1.7	0.25	complete	detected_visit_time	1200	1200	1.0	533	0.44416666666666665	0.41627644309744155	0.47241321863653035	0.435	0.4525	0.44416666666666665	0.0	1.8424795569504457	0.38092269987812255	216.0	29.0	32.0	3.0	0.1254099544107726	0.0
240	0.15	1.7	0.25	complete	full_latent_time_oracle	1200	1200	1.0	604	0.5033333333333333	0.47507885117116644	0.5315665421581487	0.4975	0.5075	0.5033333333333333	0.0	1.9824890041430518	0.38309693461554395	216.0	32.0	32.0	3.0	0.1254099544107726	0.0
240	0.15	1.7	0.25	complete	midpoint_imputed_time	1200	1200	1.0	533	0.44416666666666665	0.41627644309744155	0.47241321863653035	0.435	0.4525	0.44416666666666665	0.0	1.8424795569504457	0.38092269987812255	216.0	29.0	32.0	3.0	0.1254099544107726	0.0
240	0.15	1.7	0.25	independent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	517	0.43083333333333335	0.4030802523943794	0.4590278360223322	0.405	0.4475	0.43083333333333335	0.0	1.8066764437825074	0.369720626892476	216.0	27.0	32.0	5.0	0.15312044598676572	0.20026996527777774
240	0.15	1.7	0.25	independent_20pct	detected_visit_time	1200	1200	1.0	498	0.415	0.3874365671031144	0.44310590299935043	0.3875	0.4325	0.415	0.0	1.7689906037247618	0.3691963474027389	216.0	27.0	32.0	5.0	0.15312044598676572	0.20026996527777774
240	0.15	1.7	0.25	independent_20pct	full_latent_time_oracle	1200	1200	1.0	576	0.48	0.4518418813217985	0.5082857587023107	0.4575	0.5	0.48	0.0	1.8927935050939704	0.3628107898637605	216.0	32.0	32.0	5.0	0.15312044598676572	0.20026996527777774
240	0.15	1.7	0.25	independent_20pct	midpoint_imputed_time	1200	1200	1.0	501	0.4175	0.3899046734620722	0.4456218416373789	0.39	0.435	0.4175	0.0	1.7854375061410095	0.3705620267690142	216.0	27.0	32.0	5.0	0.15312044598676572	0.20026996527777774
240	0.15	1.7	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1195	0.9958333333333333	150	0.125	0.10747637942486975	0.14491687102718143	0.105	0.145	0.1225	0.0025	0.8182700500495037	0.19597345875155306	216.0	21.0	32.0	11.0	0.15171895219374504	0.2002638888888889
240	0.15	1.7	0.25	joint_score_progression_risk_20pct	detected_visit_time	1200	1195	0.9958333333333333	145	0.12083333333333333	0.103591904208821	0.1404946045815863	0.105	0.1375	0.11833333333333333	0.0025	0.8227444623292836	0.19549238083347018	216.0	21.0	32.0	11.0	0.15171895219374504	0.2002638888888889
240	0.15	1.7	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	581	0.4841666666666667	0.45598683949450003	0.5124475421912532	0.4625	0.5075	0.4841666666666667	0.0	1.9332166636260957	0.36561005783910133	216.0	32.0	32.0	11.0	0.15171895219374504	0.2002638888888889
240	0.15	1.7	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1195	0.9958333333333333	146	0.12166666666666667	0.10436824794331348	0.1413796091794226	0.1	0.14	0.11916666666666667	0.0025	0.826628918173285	0.19827375617402848	216.0	21.0	32.0	11.0	0.15171895219374504	0.2002638888888889
240	0.15	1.7	0.25	score_dependent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	279	0.2325	0.20947593083609495	0.25723125448636824	0.205	0.25	0.2325	0.0	1.1857456809991767	0.27007942783585487	216.0	25.0	32.0	8.0	0.1594622814529164	0.20003168402777774
240	0.15	1.7	0.25	score_dependent_20pct	detected_visit_time	1200	1200	1.0	276	0.23	0.20707357928730558	0.25464956103817127	0.205	0.245	0.23	0.0	1.1747602111288957	0.26800960665795825	216.0	25.0	32.0	8.0	0.1594622814529164	0.20003168402777774
240	0.15	1.7	0.25	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	619	0.5158333333333334	0.4875524578087468	0.5440131605055	0.51	0.5275	0.5158333333333334	0.0	1.9786856468772687	0.3786415189004145	216.0	32.0	32.0	8.0	0.1594622814529164	0.20003168402777774
240	0.15	1.7	0.25	score_dependent_20pct	midpoint_imputed_time	1200	1200	1.0	270	0.225	0.20227242443479926	0.24948262589670495	0.1975	0.24	0.225	0.0	1.1738254770473264	0.26557089863287414	216.0	25.0	32.0	8.0	0.1594622814529164	0.20003168402777774
240	0.15	1.7	0.5	complete	ascertained_latent_time_oracle	1200	1200	1.0	555	0.4625	0.4344544867694592	0.4907848382757458	0.4325	0.48	0.4625	0.0	1.8996861787410317	0.4039887602889071	216.0	25.0	32.0	7.0	0.25548198679835626	0.0
240	0.15	1.7	0.5	complete	detected_visit_time	1200	1200	1.0	527	0.43916666666666665	0.4113254703778196	0.46739610136217974	0.4175	0.45	0.43916666666666665	0.0	1.8512705173978763	0.39873150891487963	216.0	25.0	32.0	7.0	0.25548198679835626	0.0
240	0.15	1.7	0.5	complete	full_latent_time_oracle	1200	1200	1.0	644	0.5366666666666666	0.5083809977866408	0.5647183288358252	0.5325	0.5425	0.5366666666666666	0.0	2.0488834106090588	0.4015493844113849	216.0	32.0	32.0	7.0	0.25548198679835626	0.0
240	0.15	1.7	0.5	complete	midpoint_imputed_time	1200	1200	1.0	527	0.43916666666666665	0.4113254703778196	0.46739610136217974	0.4175	0.45	0.43916666666666665	0.0	1.8512705173978763	0.39873150891487963	216.0	25.0	32.0	7.0	0.25548198679835626	0.0
240	0.15	1.7	0.5	independent_20pct	ascertained_latent_time_oracle	1200	1199	0.9991666666666666	446	0.37166666666666665	0.344774826000899	0.3993775308204695	0.3275	0.4	0.37166666666666665	0.0	1.6687468534246237	0.3853270828669674	216.0	21.0	32.0	11.0	0.29317931094129634	0.19988281249999998
240	0.15	1.7	0.5	independent_20pct	detected_visit_time	1200	1199	0.9991666666666666	427	0.35583333333333333	0.32924452568187595	0.3833422128252459	0.3275	0.37	0.35583333333333333	0.0	1.6146904800404283	0.38250281128678587	216.0	21.0	32.0	11.0	0.29317931094129634	0.19988281249999998
240	0.15	1.7	0.5	independent_20pct	full_latent_time_oracle	1200	1200	1.0	620	0.5166666666666667	0.4883846578058238	0.5448423088407519	0.495	0.53	0.5166666666666667	0.0	2.0274113777582707	0.39239066238114073	216.0	32.0	32.0	11.0	0.29317931094129634	0.19988281249999998
