candidate	gate	passed	direct_selectivity	direct_target_suppression	direct_generic_ifn_suppression	l1000_minus_generic_strength	local_diseases	genetics_diseases
GSK3B	translational_phenocopy_available	True	0.7779563820432978	1.6223580114004137	0.7952007387801626	0.0	2.0	0.0
GSK3B	cross_disease_target_support	False	0.7779563820432978	1.6223580114004137	0.7952007387801626	0.0	2.0	0.0
GSK3B	not_prior_art_blocked	False	0.7779563820432978	1.6223580114004137	0.7952007387801626	0.0	2.0	0.0
GSK3B	l1000_not_only_evidence	True	0.7779563820432978	1.6223580114004137	0.7952007387801626	0.0	2.0	0.0
RFX5	immune_relevant_selective_perturbation	False	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
RFX5	non_stress_or_cytotoxic	True	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
RFX5	druggable_or_translatable_handle	False	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
RFX5	translational_phenocopy_available	True	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
RFX5	cross_disease_target_support	True	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
RFX5	not_prior_art_blocked	True	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
RFX5	l1000_not_only_evidence	True	0.5231987939104686	0.5517938735080701	0.0	0.0	3.0	0.0
TNFRSF1A	immune_relevant_selective_perturbation	False	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
TNFRSF1A	non_stress_or_cytotoxic	True	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
TNFRSF1A	druggable_or_translatable_handle	True	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
TNFRSF1A	translational_phenocopy_available	True	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
TNFRSF1A	cross_disease_target_support	False	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
TNFRSF1A	not_prior_art_blocked	False	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
TNFRSF1A	l1000_not_only_evidence	True	0.6211601610564657	0.9683862679530189	0.305972733625738	0.0	0.0	0.0
CHUK_IKK	immune_relevant_selective_perturbation	False	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
CHUK_IKK	non_stress_or_cytotoxic	True	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
CHUK_IKK	druggable_or_translatable_handle	True	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
CHUK_IKK	translational_phenocopy_available	True	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
CHUK_IKK	cross_disease_target_support	False	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
CHUK_IKK	not_prior_art_blocked	False	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
CHUK_IKK	l1000_not_only_evidence	True	0.3353338408117842	0.672021576511123	0.269125495016825	-14.079995561909795	0.0	0.0
LRRK2	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	20.268036448597787	0.0	0.0
LRRK2	non_stress_or_cytotoxic	True	0.0	0.0	0.0	20.268036448597787	0.0	0.0
LRRK2	druggable_or_translatable_handle	True	0.0	0.0	0.0	20.268036448597787	0.0	0.0
LRRK2	translational_phenocopy_available	True	0.0	0.0	0.0	20.268036448597787	0.0	0.0
LRRK2	cross_disease_target_support	False	0.0	0.0	0.0	20.268036448597787	0.0	0.0
LRRK2	not_prior_art_blocked	False	0.0	0.0	0.0	20.268036448597787	0.0	0.0
LRRK2	l1000_not_only_evidence	False	0.0	0.0	0.0	20.268036448597787	0.0	0.0
CTNNB1	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	19.32263013487157	0.0	0.0
CTNNB1	non_stress_or_cytotoxic	True	0.0	0.0	0.0	19.32263013487157	0.0	0.0
CTNNB1	druggable_or_translatable_handle	False	0.0	0.0	0.0	19.32263013487157	0.0	0.0
CTNNB1	translational_phenocopy_available	True	0.0	0.0	0.0	19.32263013487157	0.0	0.0
CTNNB1	cross_disease_target_support	False	0.0	0.0	0.0	19.32263013487157	0.0	0.0
CTNNB1	not_prior_art_blocked	False	0.0	0.0	0.0	19.32263013487157	0.0	0.0
CTNNB1	l1000_not_only_evidence	False	0.0	0.0	0.0	19.32263013487157	0.0	0.0
HSP90AA1	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	19.454917654309323	0.0	0.0
HSP90AA1	non_stress_or_cytotoxic	False	0.0	0.0	0.0	19.454917654309323	0.0	0.0
HSP90AA1	druggable_or_translatable_handle	True	0.0	0.0	0.0	19.454917654309323	0.0	0.0
HSP90AA1	translational_phenocopy_available	True	0.0	0.0	0.0	19.454917654309323	0.0	0.0
HSP90AA1	cross_disease_target_support	False	0.0	0.0	0.0	19.454917654309323	0.0	0.0
HSP90AA1	not_prior_art_blocked	False	0.0	0.0	0.0	19.454917654309323	0.0	0.0
HSP90AA1	l1000_not_only_evidence	False	0.0	0.0	0.0	19.454917654309323	0.0	0.0
PLK1	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	20.839945176805728	0.0	0.0
PLK1	non_stress_or_cytotoxic	False	0.0	0.0	0.0	20.839945176805728	0.0	0.0
PLK1	druggable_or_translatable_handle	True	0.0	0.0	0.0	20.839945176805728	0.0	0.0
PLK1	translational_phenocopy_available	True	0.0	0.0	0.0	20.839945176805728	0.0	0.0
PLK1	cross_disease_target_support	False	0.0	0.0	0.0	20.839945176805728	0.0	0.0
PLK1	not_prior_art_blocked	False	0.0	0.0	0.0	20.839945176805728	0.0	0.0
PLK1	l1000_not_only_evidence	False	0.0	0.0	0.0	20.839945176805728	0.0	0.0
CTSB	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	16.993630126263277	0.0	1.0
CTSB	non_stress_or_cytotoxic	True	0.0	0.0	0.0	16.993630126263277	0.0	1.0
CTSB	druggable_or_translatable_handle	False	0.0	0.0	0.0	16.993630126263277	0.0	1.0
CTSB	translational_phenocopy_available	True	0.0	0.0	0.0	16.993630126263277	0.0	1.0
CTSB	cross_disease_target_support	False	0.0	0.0	0.0	16.993630126263277	0.0	1.0
CTSB	not_prior_art_blocked	False	0.0	0.0	0.0	16.993630126263277	0.0	1.0
CTSB	l1000_not_only_evidence	False	0.0	0.0	0.0	16.993630126263277	0.0	1.0
FAAH	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	16.384458896893634	0.0	0.0
FAAH	non_stress_or_cytotoxic	True	0.0	0.0	0.0	16.384458896893634	0.0	0.0
FAAH	druggable_or_translatable_handle	True	0.0	0.0	0.0	16.384458896893634	0.0	0.0
FAAH	translational_phenocopy_available	True	0.0	0.0	0.0	16.384458896893634	0.0	0.0
FAAH	cross_disease_target_support	False	0.0	0.0	0.0	16.384458896893634	0.0	0.0
FAAH	not_prior_art_blocked	False	0.0	0.0	0.0	16.384458896893634	0.0	0.0
FAAH	l1000_not_only_evidence	False	0.0	0.0	0.0	16.384458896893634	0.0	0.0
MKNK1	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MKNK1	non_stress_or_cytotoxic	True	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MKNK1	druggable_or_translatable_handle	True	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MKNK1	translational_phenocopy_available	True	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MKNK1	cross_disease_target_support	False	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MKNK1	not_prior_art_blocked	False	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MKNK1	l1000_not_only_evidence	False	0.0	0.0	0.0	15.415784461775669	0.0	0.0
MAPK14	immune_relevant_selective_perturbation	False	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
MAPK14	non_stress_or_cytotoxic	True	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
MAPK14	druggable_or_translatable_handle	True	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
MAPK14	translational_phenocopy_available	True	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
MAPK14	cross_disease_target_support	False	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
MAPK14	not_prior_art_blocked	False	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
MAPK14	l1000_not_only_evidence	True	-0.0355935028077412	0.0	0.0	12.905873356000102	0.0	0.0
CXCR2	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	12.830082394918492	0.0	0.0
CXCR2	non_stress_or_cytotoxic	True	0.0	0.0	0.0	12.830082394918492	0.0	0.0
CXCR2	druggable_or_translatable_handle	True	0.0	0.0	0.0	12.830082394918492	0.0	0.0
CXCR2	translational_phenocopy_available	True	0.0	0.0	0.0	12.830082394918492	0.0	0.0
CXCR2	cross_disease_target_support	False	0.0	0.0	0.0	12.830082394918492	0.0	0.0
CXCR2	not_prior_art_blocked	False	0.0	0.0	0.0	12.830082394918492	0.0	0.0
CXCR2	l1000_not_only_evidence	False	0.0	0.0	0.0	12.830082394918492	0.0	0.0
PIK3CG	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	9.367456325409748	0.0	0.0
PIK3CG	non_stress_or_cytotoxic	True	0.0	0.0	0.0	9.367456325409748	0.0	0.0
PIK3CG	druggable_or_translatable_handle	True	0.0	0.0	0.0	9.367456325409748	0.0	0.0
PIK3CG	translational_phenocopy_available	True	0.0	0.0	0.0	9.367456325409748	0.0	0.0
PIK3CG	cross_disease_target_support	False	0.0	0.0	0.0	9.367456325409748	0.0	0.0
PIK3CG	not_prior_art_blocked	False	0.0	0.0	0.0	9.367456325409748	0.0	0.0
PIK3CG	l1000_not_only_evidence	False	0.0	0.0	0.0	9.367456325409748	0.0	0.0
RARG	immune_relevant_selective_perturbation	False	0.0	0.0	0.0	10.000575123434452	0.0	0.0
RARG	non_stress_or_cytotoxic	True	0.0	0.0	0.0	10.000575123434452	0.0	0.0
RARG	druggable_or_translatable_handle	True	0.0	0.0	0.0	10.000575123434452	0.0	0.0
RARG	translational_phenocopy_available	True	0.0	0.0	0.0	10.000575123434452	0.0	0.0
RARG	cross_disease_target_support	False	0.0	0.0	0.0	10.000575123434452	0.0	0.0
RARG	not_prior_art_blocked	False	0.0	0.0	0.0	10.000575123434452	0.0	0.0
RARG	l1000_not_only_evidence	False	0.0	0.0	0.0	10.000575123434452	0.0	0.0
