gene	approved_name	wave62_score	wave62_call	manual_blocker	prior_context_blocker	max_l2g_score	best_l2g_disease	strong_l2g_disease_count	strong_l2g_diseases	supporting_l2g_disease_count	supporting_l2g_diseases	ms_max_l2g_score	ms_l2g_study_loci	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	relevant_qtl_coloc_disease_count	relevant_qtl_coloc_diseases	myeloid_qtl_coloc_disease_count	max_qtl_h4	ms_max_qtl_h4	ms_max_relevant_qtl_h4	ms_relevant_qtl_biosamples	direction_proxy_values	local_positive_disease_count	local_negative_disease_count	local_positive_diseases	ms_wm_delta_log2	ms_wm_p	ms_wm_fdr	in_lipid_lysosomal_myeloid_neighborhood	residual_retained_disease_count	strict_core_covariate_surviving_disease_count	wave34_call	gwas_catalog_trait_count	chembl_target_id	druggable_activity_count	wave34a_call	wave34a_direction	wave34a_route_reason	wave55_score	wave55_genetic_diseases_ge_0_25	wave61_best_call	wave61_best_manual_blocker	wave61_best_target_suppression	wave61_best_selectivity
NPAS3	neuronal PAS domain protein 3	1.251847267150879	NO_GO_WAVE62_TARGET_RESOLUTION			0.7518472671508789	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.8604686072421917	0.4097801627643642	0.9179252411526632	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	Psoriasis			0.0	0.0
NRG3	neuregulin 3	1.251847267150879	NO_GO_WAVE62_TARGET_RESOLUTION			0.7518472671508789	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0580254289377926	0.9554893303705876	0.995447887770418	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0		0.0				4.0	SLE			0.0	0.0
NRXN3	neurexin 3	1.251847267150879	NO_GO_WAVE62_TARGET_RESOLUTION			0.7518472671508789	Celiac	1	Celiac	1	Celiac	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.3311352425531102	0.7436398377296074	0.9698808796025667	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				4.0	Celiac;T1D			0.0	0.0
WWOX	WW domain containing oxidoreductase	1.251847267150879	NO_GO_WAVE62_TARGET_RESOLUTION			0.7518472671508789	AS	3	AS;Sjogren;T1D	3	AS;Sjogren;T1D	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	-0.930996894646734	0.2479583808203035	0.9004758652001262	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	5.0		0.0				11.0	AS;RA;Sjogren;T1D			0.0	0.0
MYL2	myosin light chain 2	1.2516059875488281	NO_GO_WAVE62_TARGET_RESOLUTION			0.7516059875488281	T1D	1	T1D	1	T1D	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0		0.0				14.0	AITD;Crohn;RA;T1D			0.0	0.0
TDRKH	tudor and KH domain containing	1.250730706420784	NO_GO_WAVE62_TARGET_RESOLUTION			0.30266880989074707	UC	0		1	UC	0.0		1	UC	1	UC	0	0.948061896530037	0.0	0.0		UC:frontal cortex:0.119	0.0	1.0		-1.208353732474949	0.2764343081216937	0.9049965616313804	False	0.0	0.0		0.0		0.0				2.0	Crohn			0.0	0.0
PRR15L	proline rich 15 like	1.2503561973571777	NO_GO_WAVE62_TARGET_RESOLUTION			0.7503561973571777	T1D	1	T1D	1	T1D	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.8737239429504531	0.4233682075034777	0.9195199515584406	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0		0.0				4.0	T1D			0.0	0.0
FRMD4A	FERM domain containing 4A	1.2490543127059937	NO_GO_WAVE62_TARGET_RESOLUTION			0.7490543127059937	Sjogren	2	Sjogren;T1D	2	Sjogren;T1D	0.0		0		0		0	0.0	0.0	0.0			1.0	3.0	type 1 diabetes mellitus	-0.2252431571932831	0.3188289673823791	0.9120391943246274	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	4.0		0.0				9.0	SLE;Sjogren;T1D			0.0	0.0
FGFR2	fibroblast growth factor receptor 2	1.2464483976364136	NO_GO_WAVE62_TARGET_RESOLUTION			0.7464483976364136	AS	1	AS	1	AS	0.0		0		0		0	0.0	0.0	0.0			0.0	2.0		-0.2142947577529472	0.8652023852532811	0.9801638168834976	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				4.0	AS;RA			0.0	0.0
PRM1	protamine 1	1.2464203834533691	NO_GO_WAVE62_TARGET_RESOLUTION			0.7464203834533691	T1D	1	T1D	1	T1D	0.14378264546394348		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	5.0		0.0				4.0	Crohn;T1D			0.0	0.0
ATG5	autophagy related 5	1.2453882694244385	NO_GO_WAVE62_TARGET_RESOLUTION			0.7453882694244385	RA	1	RA	1	RA	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	psoriasis	0.0405112074596498	0.8250652155075388	0.9761732664217524	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	14.0		0.0				11.0	AS;RA;SLE			0.0	0.0
DIPK1C	divergent protein kinase domain 1C	1.2450170516967773	NO_GO_WAVE62_TARGET_RESOLUTION			0.7450170516967773	Sjogren	1	Sjogren	1	Sjogren	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	Sjogren			0.0	0.0
SLC1A2	solute carrier family 1 member 2	1.2447115182876587	NO_GO_WAVE62_TARGET_RESOLUTION			0.7447115182876587	T1D	1	T1D	1	T1D	0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	Crohn disease	-1.1913084785643138	0.2684378548676412	0.9049965616313804	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	6.0		0.0				5.0	AITD;T1D	NO_GO_L1000_MECHANISM_ONLY	PARK_REVIEW	0.0	1.0
CABCOCO1	ciliary associated calcium binding coiled-coil 1	1.2443652153015137	NO_GO_WAVE62_TARGET_RESOLUTION			0.7443652153015137	T1D	1	T1D	1	T1D	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	T1D			0.0	0.0
EBF1	EBF transcription factor 1	1.2429079413414001	NO_GO_WAVE62_TARGET_RESOLUTION			0.7429079413414001	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Crohn disease;type 1 diabetes mellitus	-0.3444489723153969	0.7376115005611896	0.9693303715651268	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				6.0	Psoriasis			0.0	0.0
GPR183	G protein-coupled receptor 183	1.240930199623108	NO_GO_WAVE62_TARGET_RESOLUTION			0.7409301996231079	Psoriasis	1	Psoriasis	3	Psoriasis;SLE;T1D	0.0		0		0		0	0.0	0.0	0.0			2.0	1.0	Crohn disease;Sjogren syndrome	-0.1364089401905186	0.6637151735644201	0.9565589890801192	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0		0.0				8.0	Psoriasis;SLE			0.0	0.0
KANSL1	KAT8 regulatory NSL complex subunit 1	1.2395261569099039	NO_GO_WAVE62_TARGET_RESOLUTION			0.2845015525817871	PBC	0		0		0.0		1	PBC	1	PBC	0	0.9550246043281166	0.0	0.0		PBC:blood:-0.0367;PBC:blood:0.0367	0.0	0.0		-0.2141311874436553	0.141961495387504	0.8989378106274888	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
LRIT2	leucine rich repeat, Ig-like and transmembrane domains 2	1.2393062710762024	NO_GO_WAVE62_TARGET_RESOLUTION			0.7393062710762024	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				4.0	SLE			0.0	0.0
RAD51B	RAD51 paralog B	1.2386345863342285	NO_GO_WAVE62_TARGET_RESOLUTION			0.7386345863342285	RA	2	PBC;RA	2	PBC;RA	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.5328164940259636	0.0994867490177902	0.8989378106274888	False	0.0	0.0	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	13.0		0.0				19.0	AITD;PBC;Psoriasis;RA;SLE			0.0	0.0
SCHIP1	schwannomin interacting protein 1	1.2382372617721558	NO_GO_WAVE62_TARGET_RESOLUTION			0.7382372617721558	Celiac	1	Celiac	1	Celiac	0.12062885612249374		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.6634894396929321	0.5706858170598609	0.9431647247323408	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	4.0		0.0				5.0	Celiac;PBC			0.0	0.0
RNH1	ribonuclease/angiogenin inhibitor 1	1.2378566431786875	NO_GO_WAVE62_TARGET_RESOLUTION			0.24668896198272705	Psoriasis	0		0		0.0		1	Psoriasis	1	Psoriasis	1	0.9911676811959604	0.0	0.0		Psoriasis:CD14-positive, CD16-negative classical monocyte:1.49;Psoriasis:blood:-0;Psoriasis:blood:1.49;Psoriasis:spleen:-0;Psoriasis:thyroid gland:-0	0.0	0.0		0.189337784498969	0.4543010314605821	0.9234563450681982	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ABI1	abl interactor 1	1.2377994656562805	NO_GO_WAVE62_TARGET_RESOLUTION			0.7377994656562805	Sjogren	1	Sjogren	1	Sjogren	0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	type 1 diabetes mellitus	0.1809358715497957	0.1494306365575839	0.8989378106274888	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				3.0	Sjogren			0.0	0.0
DUSP22	dual specificity phosphatase 22	1.2377994656562805	NO_GO_WAVE62_TARGET_RESOLUTION			0.7377994656562805	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Crohn disease;ulcerative colitis	0.1017619444926509	0.6467049786854709	0.9532107136523256	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	7.0		0.0				8.0	Crohn;SLE			0.0	0.0
GPR149	G protein-coupled receptor 149	1.2377994656562805	NO_GO_WAVE62_TARGET_RESOLUTION			0.7377994656562805	Celiac	1	Celiac	1	Celiac	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	Celiac			0.0	0.0
LRCH1	leucine rich repeats and calponin homology domain containing 1	1.2377994656562805	NO_GO_WAVE62_TARGET_RESOLUTION			0.7377994656562805	RA	1	RA	1	RA	0.0		0		0		0	0.0	0.0	0.0			2.0	2.0	Crohn disease;ulcerative colitis	0.1231899835356955	0.346667103558424	0.9141270983319502	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				4.0	RA			0.0	0.0
DRC5	dynein regulatory complex subunit 5	1.237481948230581	NO_GO_WAVE62_TARGET_RESOLUTION			0.2617951035499573	RA	0		0		0.0		1	RA	1	RA	0	0.9756868446806236	0.0	0.0		RA:dorsolateral prefrontal cortex:0;RA:dorsolateral prefrontal cortex:0.196;RA:dorsolateral prefrontal cortex:0.231	0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				4.0	RA			0.0	0.0
C18orf54	chromosome 18 open reading frame 54	1.236528992652893	NO_GO_WAVE62_TARGET_RESOLUTION			0.7365289926528931	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	psoriasis	-0.1671355766437861	0.8657065880544251	0.9801648326203276	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	Psoriasis			0.0	0.0
SMG7	SMG7 nonsense mediated mRNA decay factor	1.2349268794059753	NO_GO_WAVE62_TARGET_RESOLUTION			0.7349268794059753	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.2766512504021055	0.1192031026219335	0.8989378106274888	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	6.0		0.0				2.0	SLE			0.0	0.0
ZNF438	zinc finger protein 438	1.2326717972755432	NO_GO_WAVE62_TARGET_RESOLUTION			0.7326717972755432	RA	1	RA	1	RA	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.1513890394343198	0.483543385221425	0.926038761164836	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0		0.0				4.0	RA			0.0	0.0
PPIF	peptidylprolyl isomerase F	1.2308974117040634	NO_GO_WAVE62_TARGET_RESOLUTION			0.23089741170406342	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			4.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis	0.0794098483837952	0.7293829927625533	0.9684447890186522	False	3.0	0.0		0.0		0.0				4.0				0.0	0.0
PTPRK	protein tyrosine phosphatase receptor type K	1.2290667295455933	NO_GO_WAVE62_TARGET_RESOLUTION			0.7290667295455933	Celiac	1	Celiac	1	Celiac	0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Crohn disease;Sjogren syndrome	-0.2672756551343704	0.8230540197242733	0.9761732664217524	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	7.0		0.0				6.0	Celiac			0.0	0.0
ETS2	ETS proto-oncogene 2, transcription factor	1.2288841779557547	NO_GO_WAVE62_TARGET_RESOLUTION			0.23424747586250305	Psoriasis	0		0		0.0		2	AS;UC	2	AS;UC	2	0.9946367020932516	0.0	0.0		AS:CD14-positive, CD16-negative classical monocyte:-0;AS:CD14-positive, CD16-negative classical monocyte:-0.0397;UC:CD14-positive, CD16-negative classical monocyte:-0.00998;UC:CD14-positive, CD16-negative classical monocyte:-0.0107;UC:CD14-positive, CD16-negative classical monocyte:-0.0138;UC:CD14-positive, CD16-negative classical monocyte:-0.0143;UC:CD14-positive, CD16-negative classical monocyte:-0.0187;UC:CD14-positive, CD16-negative classical monocyte:-0.0197;UC:CD14-positive, CD16-negative classical monocyte:-0.0549;UC:CD14-positive, CD16-negative classical monocyte:-0.171;UC:CD14-positive, CD16-negative classical monocyte:0.0905	2.0	0.0	Crohn disease;ulcerative colitis	-0.0607605098234369	0.8649092339386921	0.9801638168834976	False	0.0	0.0		0.0		0.0				0.0		NO_GO_WAVE61_GUARDRAIL		0.0	-0.0144257685862167
DLC1	DLC1 Rho GTPase activating protein	1.228072166442871	NO_GO_WAVE62_TARGET_RESOLUTION			0.7280721664428711	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	psoriasis;type 1 diabetes mellitus	-0.091679701720734	0.7910072590484655	0.9747766810218778	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				4.0	SLE			0.0	0.0
SBK1	SH3 domain binding kinase 1	1.2257351279258728	NO_GO_WAVE62_TARGET_RESOLUTION			0.7257351279258728	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-1.0929601572855434	0.2918140145094856	0.9055783835864206	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0		0.0				2.0	Psoriasis			0.0	0.0
ISYNA1	inositol-3-phosphate synthase 1	1.2252049153933373	NO_GO_WAVE62_TARGET_RESOLUTION			0.27772191166877747	Psoriasis	0		0		0.0		1	Psoriasis	1	Psoriasis	0	0.9474830037245598	0.0	0.0		Psoriasis:blood:-0.0725;Psoriasis:lymphoblastoid cell line:-0.0725;Psoriasis:thyroid gland:-0.0725	0.0	0.0		-0.0854386549379082	0.7166328981964901	0.9673954558510796	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
COL4A1	collagen type IV alpha 1 chain	1.22517491877079	NO_GO_WAVE62_TARGET_RESOLUTION			0.2251749187707901	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.1822153154682535	0.8835701022678253	0.984156675655436	False	3.0	1.0		0.0		0.0				0.0				0.0	0.0
FAM20B	FAM20B glycosaminoglycan xylosylkinase	1.221462905406952	NO_GO_WAVE62_TARGET_RESOLUTION			0.7214629054069519	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.3136883246090534	0.1536051059346956	0.8989378106274888	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	SLE			0.0	0.0
CDH3	cadherin 3	1.2202615141868591	NO_GO_WAVE62_TARGET_RESOLUTION			0.7202615141868591	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	ulcerative colitis	-0.1975499763154986	0.8232205775750479	0.9761732664217524	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0		0.0				3.0	Psoriasis			0.0	0.0
INO80D	INO80 complex subunit D	1.2202615141868591	NO_GO_WAVE62_TARGET_RESOLUTION			0.7202615141868591	Celiac	1	Celiac	1	Celiac	0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.0921443020853232	0.6290069705514139	0.950018606810264	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	Celiac			0.0	0.0
RNF216	ring finger protein 216	1.2180871963500977	NO_GO_WAVE62_TARGET_RESOLUTION			0.7180871963500977	RA	1	RA	1	RA	0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.0009042385399613	0.9951604422427676	0.9994531774643336	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				4.0	Crohn;RA			0.0	0.0
CCNY	cyclin Y	1.2165501117706299	NO_GO_WAVE62_TARGET_RESOLUTION			0.7165501117706299	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.1893725578755081	0.3666116319911209	0.9141270983319502	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	5.0		0.0				2.0	Psoriasis			0.0	0.0
KCNH7	potassium voltage-gated channel subfamily H member 7	1.216048002243042	NO_GO_WAVE62_TARGET_RESOLUTION			0.716048002243042	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	5.0		0.0				6.5	Psoriasis;UC			0.0	0.0
RNLS	renalase, FAD dependent amine oxidase	1.2147281765937805	NO_GO_WAVE62_TARGET_RESOLUTION			0.7147281765937805	T1D	1	T1D	1	T1D	0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Sjogren syndrome;type 1 diabetes mellitus	0.8508923660920749	0.3966650766809357	0.9157809859344704	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	4.0		0.0				6.0	T1D			0.0	0.0
SNAI1	snail family transcriptional repressor 1	1.214439868927002	NO_GO_WAVE62_TARGET_RESOLUTION			0.714439868927002	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	ulcerative colitis	0.3920666917821762	0.3101238719107917	0.9090398989124008	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	4.0		0.0				5.0	Psoriasis			0.0	0.0
C1orf122	chromosome 1 open reading frame 122	1.2122376123467966	NO_GO_WAVE62_TARGET_RESOLUTION			0.2698975205421448	SLE	0		0		0.0		1	SLE	1	SLE	1	0.9423400918046518	0.0	0.0		SLE:CD14-positive, CD16-negative classical monocyte:-0	2.0	0.0	Crohn disease;psoriasis	-0.0310031842815607	0.8733023742651418	0.9809808448255252	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
LCE3C	late cornified envelope 3C	1.2121201263819696	NO_GO_WAVE62_TARGET_RESOLUTION			0.23450975120067596	Psoriasis	0		0		0.0		1	Psoriasis	1	Psoriasis	0	0.9776103751812937	0.0	0.0		Psoriasis:skin of body:-0.00912;Psoriasis:skin of body:-0.0522;Psoriasis:skin of body:-0.0541;Psoriasis:skin of body:-0.145;Psoriasis:skin of body:-0.269;Psoriasis:suprapubic skin:-0.00912;Psoriasis:suprapubic skin:-0.0522;Psoriasis:suprapubic skin:-0.0541;Psoriasis:suprapubic skin:-0.145;Psoriasis:suprapubic skin:-0.269	0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ATP5MG	ATP synthase membrane subunit g	1.2071884070523886	NO_GO_WAVE62_TARGET_RESOLUTION			0.24499459564685822	RA	0		0		0.0		1	RA	1	RA	1	0.9621938114055304	0.0	0.0		RA:CD14-positive, CD16-negative classical monocyte:0.00959;RA:lymphoblastoid cell line:-0.00959	2.0	1.0	Sjogren syndrome;psoriasis	0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PHB1	prohibitin 1	1.204560935497284	NO_GO_WAVE62_TARGET_RESOLUTION			0.7045609354972839	Celiac	1	Celiac	1	Celiac	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Sjogren syndrome	0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				3.0	Celiac			0.0	0.0
SPDEF	SAM pointed domain containing ETS transcription factor	1.192711353302002	NO_GO_WAVE62_TARGET_RESOLUTION			0.692711353302002	Celiac	1	Celiac	1	Celiac	0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	Celiac			0.0	0.0
ASXL2	ASXL transcriptional regulator 2	1.1858176589012146	NO_GO_WAVE62_TARGET_RESOLUTION			0.6858176589012146	Psoriasis	1	Psoriasis	1	Psoriasis	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	psoriasis	-0.0031836427134859	0.9905311738035146	0.9992380443970746	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				3.0	Psoriasis			0.0	0.0
LINGO2	leucine rich repeat and Ig domain containing 2	1.1834633946418762	NO_GO_WAVE62_TARGET_RESOLUTION			0.6834633946418762	Sjogren	1	Sjogren	1	Sjogren	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.6699299596103241	0.4939986178284226	0.927200700507266	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0		0.0				4.0	Sjogren;T1D			0.0	0.0
ZAP70	zeta chain of T cell receptor associated protein kinase 70	1.1823498010635376	NO_GO_WAVE62_TARGET_RESOLUTION			0.6823498010635376	UC	1	UC	1	UC	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0025828172997117	0.9982571180966868	0.999536131442628	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				6.0	AITD;UC			0.0	0.0
SLC35F4	solute carrier family 35 member F4	1.1810834407806396	NO_GO_WAVE62_TARGET_RESOLUTION			0.6810834407806396	SLE	1	SLE	1	SLE	0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				2.0	SLE			0.0	0.0
ABR	ABR activator of RhoGEF and GTPase	1.1806563138961792	NO_GO_WAVE62_TARGET_RESOLUTION			0.6806563138961792	SLE	2	SLE;Sjogren	2	SLE;Sjogren	0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.0338772037094088	0.7945867770228046	0.9754873976997136	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0		0.0				8.0	SLE;Sjogren;T1D			0.0	0.0
ATXN2	ataxin 2	1.178236186504364	NO_GO_WAVE62_TARGET_RESOLUTION			0.678236186504364	PBC	1	PBC	2	PBC;RA	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.0838121102806468	0.6619249828897716	0.9565159769539632	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	27.0	CHEMBL1795085	0.0				7.0	PBC;RA			0.0	0.0
SLC7A1	solute carrier family 7 member 1	1.177550122141838	NO_GO_WAVE62_TARGET_RESOLUTION			0.17755012214183807	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.2592173287310988	0.5375184854732717	0.937373554520118	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PSMB7	proteasome 20S subunit beta 7	1.176383652376626	NO_GO_WAVE62_TARGET_RESOLUTION			0.24419033527374268	RA	0		0		0.0		2	Crohn;RA	2	Crohn;RA	2	0.9321933171028832	0.0	0.0		Crohn:CD14-positive, CD16-negative classical monocyte:0.00836;Crohn:neocortex:-0.00836;RA:fibroblast:-0.00297;RA:lymphoblastoid cell line:-0.00297;RA:neocortex:-0.00297;RA:neutrophil:-0.00297	1.0	1.0	Sjogren syndrome	-0.4254553620028307	0.1016311617658142	0.8989378106274888	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
KCNK12	potassium two pore domain channel subfamily K member 12	1.1727657914161682	NO_GO_WAVE62_TARGET_RESOLUTION			0.6727657914161682	AITD	1	AITD	1	AITD	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.0	1.0	1.0	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.0		0.0				5.0	AITD;UC			0.0	0.0
DNLZ	DNL-type zinc finger	1.172196090221405	NO_GO_WAVE62_TARGET_RESOLUTION			0.672196090221405	AS	1	AS	1	AS	0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.2971984102664402	0.7192621347405085	0.9677414401546712	False	0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	5.0		0.0				9.0	AS;Crohn;RA;UC			0.0	0.0
