sample_id	ifng_input	tnf_input	disease_ptpn2_activity	intervention	S_ifn_jak_stat_ratio	S_ifn_jak_stat_log2fc	N_tnf_nfkb_ratio	N_tnf_nfkb_log2fc	A_apc_antigen_processing_ratio	A_apc_antigen_processing_log2fc	L_lipid_lysosomal_state_ratio	L_lipid_lysosomal_state_log2fc	B_barrier_injury_ratio	B_barrier_injury_log2fc	host_defense_signal_ratio	host_defense_signal_log2fc	apc_lipid_composite_ratio	apc_lipid_composite_log2fc	effect_class
3	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.6003329027237202	-0.7361653542996928	0.6917131972749316	-0.5317541128593456	0.8359762274726037	-0.2584661776948666	0.9461296680740363	-0.07989017488758053	0.2523823417554251	-1.9863171209895207	0.6541089594563334	-0.6123971194483603	0.8657413414538805	-0.20799204123068493	insufficient_module_effect
3	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.5324875545929637	-0.9091802881157119	0.6251401993199998	-0.6777483176227583	0.7948310630169438	-0.3312798388262196	0.9299005161227695	-0.10485171476716923	0.0447509663293162	-4.481937354247879	0.5870123720466376	-0.7685371845635647	0.8313288577760786	-0.26650880245209435	insufficient_module_effect
3	0.75	0.75	0.3	jak_50pct_inhibition	0.5007170268508961	-0.9979325798777435	0.8486735623698868	-0.23671835914517406	0.8003217959384107	-0.3213478948151534	0.9599482739634816	-0.05897142541490699	0.6079287746416489	-0.7180257884727014	0.7054847011777317	-0.503313297357995	0.8434552676384697	-0.24561653718355128	insufficient_module_effect
3	0.75	0.75	0.3	jak_70pct_inhibition	0.368165875830158	-1.4415721809970983	0.826856705973954	-0.27429076245915446	0.7147852912878908	-0.4844181476992693	0.9431101133266748	-0.08450187152031043	0.5464619363448164	-0.871807086014968	0.6380991719054792	-0.648147433126881	0.7764820872811224	-0.36497545152240135	partial_or_borderline
3	0.75	0.75	0.3	tnf_70pct_inhibition	0.7850891665447851	-0.3490715774097944	0.38177397120243584	-1.3892093496553193	0.861486961187419	-0.21509913380870446	0.8870152311700386	-0.17296921725525044	0.33404751178024383	-1.5818747822032704	0.5477436761152228	-0.8684271719746918	0.8683850831310344	-0.20359315092154326	insufficient_module_effect
3	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4712037919036773	-1.0855769459171654	0.4876234614962416	-1.0361605534862697	0.7409095793940611	-0.4326306081180325	0.8950622099392614	-0.1599401366983716	0.31290360504023973	-1.6762098145644717	0.48086654346162566	-1.0562915414354004	0.7825639352965118	-0.35371947016842653	partial_or_borderline
4	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6974092159023394	-0.5199226661774569	0.7293633784463361	-0.4552903315448933	0.8884970454121467	-0.1705611161306865	0.9501439132998787	-0.07378204746538006	0.392002749381902	-1.351064321909824	0.7148317335273687	-0.48432441352089406	0.9048173049732781	-0.14430157320729772	insufficient_module_effect
4	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.6050536223829638	-0.7248650891648165	0.6390521933690864	-0.6459943295371448	0.8413008770795618	-0.24930624655706862	0.927115521656055	-0.10917898026900036	0.12964972815897496	-2.9473089136410824	0.623590822393008	-0.6813283993493019	0.8640192619971077	-0.21086461944544296	insufficient_module_effect
4	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.5376855044902196	-0.8951655164894644	0.5709107019788164	-0.8086629883310216	0.8011034248939856	-0.3199395839019756	0.9065387932609155	-0.14155933675175275	0.0		0.5558010344479563	-0.8473595752255558	0.8290161581378787	-0.27052787369925685	insufficient_module_effect
4	0.75	0.75	0.3	jak_50pct_inhibition	0.5189681469113465	-0.9462821029386835	0.8108879099958269	-0.3024255921210643	0.8337287309279154	-0.2623500423996915	0.954270617593904	-0.06752964281079431	0.5387894053365564	-0.8922066127187137	0.6781329258483946	-0.5603600004847615	0.8656407314201398	-0.20815971028441824	insufficient_module_effect
4	0.75	0.75	0.3	jak_70pct_inhibition	0.39250973889665836	-1.349199644491748	0.7844833524742117	-0.3501852628090075	0.7675013354947137	-0.3817588340333085	0.9393827493985216	-0.09021499435714671	0.46813141549941995	-1.0950145097896162	0.6062273471018017	-0.7220691608808276	0.8130048522954855	-0.2986641320560096	insufficient_module_effect
4	0.75	0.75	0.3	tnf_70pct_inhibition	0.7813514572590186	-0.35595646637764994	0.4127332489756819	-1.2767184311967157	0.8443663294222804	-0.24405904503225653	0.8712786160394475	-0.1987939596420497	0.34641929422539863	-1.5294088100071481	0.5803680260118205	-0.7849600551257723	0.8514910304496803	-0.2319367621578502	insufficient_module_effect
4	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.48384623615944733	-1.0473794556011362	0.4921763947620896	-1.0227526284287904	0.7589876169187725	-0.39785174700105186	0.8801456313366942	-0.18418583906436978	0.2861334191697551	-1.805240086723678	0.48838812752881106	-1.0338999653308762	0.7910627297503404	-0.3381359927159657	partial_or_borderline
5	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6906471600044152	-0.533979244649848	0.7609606101768527	-0.3941063178645599	0.8908714379259219	-0.1667108441156192	0.9634744856114205	-0.05368163279735561	0.0		0.7191921439990778	-0.47555083303871887	0.9121336757788695	-0.1326828239502332	insufficient_module_effect
5	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5957105784070337	-0.7473165167361094	0.675922571551183	-0.5650701028724378	0.8435990177194708	-0.24537067961833894	0.9461705915950158	-0.07982777447255085	0.0		0.6282740503297536	-0.6705341013602575	0.8736377181627393	-0.1948929508186389	insufficient_module_effect
5	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.526419696775176	-0.9257146242256069	0.6099146178546477	-0.7133208014238217	0.8029058430159856	-0.3166972824605597	0.9304636025293109	-0.10397837821657459	0.0		0.5603159311372242	-0.8356875824264804	0.8402618977440176	-0.2510890292734328	insufficient_module_effect
5	0.75	0.75	0.3	jak_50pct_inhibition	0.4992639173209562	-1.0021254505529704	0.8284878948636535	-0.27144747667752145	0.8228822627415043	-0.28124206899138976	0.9555677214960696	-0.06556997364236267	0.044755061012984224	-4.481805354649609	0.6329181918099545	-0.6599090595266371	0.8617399949387511	-0.21467545132213445	insufficient_module_effect
5	0.75	0.75	0.3	jak_70pct_inhibition	0.36605327774876023	-1.4498744519790079	0.7988183159988693	-0.3240606823636208	0.7439508170470477	-0.42672084767735796	0.9350767040328215	-0.09684338123583626	0.0		0.5417418701873851	-0.8843224966438149	0.7999231790689628	-0.32206663800965585	partial_or_borderline
5	0.75	0.75	0.3	tnf_70pct_inhibition	0.780991952818543	-0.35662041167835695	0.4326749666912447	-1.208644441830689	0.857460342743418	-0.22185814622632574	0.9180791650674743	-0.1233095337036584	0.003310884875271396	-8.23856743785427	0.6395865350828288	-0.6447885281355781	0.8752129283401393	-0.19229404561150049	insufficient_module_effect
5	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4655607729864101	-1.1029585894806972	0.5095050041396986	-0.9728317788945583	0.7535414103229474	-0.4082412986236848	0.906567346397338	-0.14151389708617437	0.0		0.4834007079042971	-1.0487085090629915	0.7983559732677137	-0.32489593195227623	partial_or_borderline
6	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6575383431367373	-0.6048530699267964	0.663829607103044	-0.5911151191798117	0.8511655158047083	-0.23248839233927748	0.9371909478429055	-0.09358507534830611	0.3021393314684162	-1.726714093473117	0.6605357075553724	-0.5982915414082668	0.8815283988723794	-0.1819210474605753	insufficient_module_effect
6	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5572380392869803	-0.843634349479585	0.5664482818852585	-0.8199838544174833	0.7906801545100398	-0.3388338803666121	0.9092925996839633	-0.13718348343040682	0.018393871633544116	-5.764631012437491	0.5616261008273838	-0.8323181103502648	0.832544702212483	-0.2644003573234691	insufficient_module_effect
6	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.4854343390769151	-1.042651928170664	0.4966126615992586	-1.0098070500588887	0.7403378205947126	-0.4337443634912107	0.8847259063538043	-0.17669752646198675	0.0		0.4907600584185197	-1.0269102580022156	0.7912999426137171	-0.3377034422897339	partial_or_borderline
6	0.75	0.75	0.3	jak_50pct_inhibition	0.4748002736260692	-1.0746073284861877	0.7550259954770471	-0.4054017777341596	0.7741673741215525	-0.3692825857392486	0.9267772449265739	-0.10970547260370697	0.45402337255286696	-1.139161527331125	0.6083089949833063	-0.7171237575821572	0.828031394940045	-0.27224262611729166	insufficient_module_effect
6	0.75	0.75	0.3	jak_70pct_inhibition	0.34022093193864406	-1.5554561899969188	0.7209769355027231	-0.4719749873880894	0.6816559039115843	-0.5528844362768189	0.895059179867075	-0.15994502069131405	0.36924528753183083	-1.4373485860783175	0.5216255754851244	-0.9389134877397851	0.7569771032427014	-0.401678432110685	partial_or_borderline
6	0.75	0.75	0.3	tnf_70pct_inhibition	0.7672604857214083	-0.3822116375518688	0.41041696008349016	-1.2848377447348553	0.8470722038421952	-0.23944314577223447	0.8989417572744415	-0.15370044879538616	0.3411360028558805	-1.551581072563853	0.5972485306523356	-0.7435966955120693	0.8653796874353763	-0.20859483728930478	insufficient_module_effect
6	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4454389852084015	-1.1667002653078984	0.46610187003973363	-1.1012827937855796	0.7109653332160064	-0.4921488793699106	0.8708137022747522	-0.19956398634113884	0.23572286944297227	-2.084836361622072	0.4552834609944253	-1.135163043118019	0.767384199396575	-0.38197903503772257	partial_or_borderline
7	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6765271237187106	-0.5637803181577934	0.7026300830988562	-0.5091627480332834	0.8697240382826197	-0.20137038560090362	0.9387565583554719	-0.09117701324701499	0.07299310827731359	-3.77609593295332	0.6906000404819608	-0.5340776761273944	0.8855700442666852	-0.17532167326341536	insufficient_module_effect
7	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.582551633933977	-0.7795421674910428	0.6072696675351501	-0.7195907849608509	0.8163974893848986	-0.2926563491379032	0.9110561490465331	-0.13438812378571677	0.0		0.5958778941619692	-0.7469113674466502	0.8381258238837541	-0.25476124968988134	insufficient_module_effect
7	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.5150368902104683	-0.9572523239164967	0.5365807946414134	-0.8981326764638071	0.7716546967720561	-0.3739726861231582	0.8865899380744714	-0.17366110546385363	0.0		0.5266518787409532	-0.925078451369314	0.7980374004533941	-0.32547173417376823	partial_or_borderline
7	0.75	0.75	0.3	jak_50pct_inhibition	0.524648852760656	-0.9305759442534528	0.8032890851216996	-0.3160088211957654	0.8301935259786801	-0.26848041333715755	0.9496057550940319	-0.07459941641506179	0.3168931202844937	-1.6579317555811692	0.6748724630342201	-0.567313206550232	0.8576038956875587	-0.22161663559779102	insufficient_module_effect
7	0.75	0.75	0.3	jak_70pct_inhibition	0.40650507204818337	-1.298654741669198	0.7831072421016865	-0.35271820492667716	0.7707630728636766	-0.3756406408881553	0.9362181015921034	-0.09508343534412506	0.2219023994997469	-2.172002826957355	0.6095430078943982	-0.714200077344644	0.8087422944328371	-0.30624803348421714	insufficient_module_effect
7	0.75	0.75	0.3	tnf_70pct_inhibition	0.7479733068867183	-0.41894130967994203	0.374013895910994	-1.418836222663603	0.8043301721365016	-0.3141402552693832	0.8427303115439913	-0.24685707753654923	0.23029725553258973	-2.1184308763450317	0.546360164604531	-0.8720757950487795	0.8131446966272471	-0.2984159965452751	insufficient_module_effect
7	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4780849371355618	-1.0646611430025508	0.46882895032441346	-1.0928664355369915	0.736126465287494	-0.44197445473300784	0.8614675249682977	-0.2151316831733759	0.09353985664472424	-3.418274972030314	0.47309474694072473	-1.079798953071054	0.7648977629259848	-0.3866611663978084	partial_or_borderline
8	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.633573218040994	-0.6584167427654128	0.6744205020150988	-0.5682797007990532	0.8523704962060857	-0.23044743808048027	0.9431679575521476	-0.08441338872602035	0.040510589074194484	-4.6255571260231445	0.6505938418494446	-0.620170928172803	0.8825762276086807	-0.18020720636901233	insufficient_module_effect
8	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5295701074808158	-0.9171064059112639	0.576271660498872	-0.7951790213071979	0.7912345136411729	-0.3378227370752605	0.9171611763408279	-0.12475280831363339	0.0		0.5490301422213059	-0.8650427382990242	0.83312673059902	-0.26339212786771016	insufficient_module_effect
8	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.45615226441818113	-1.1324126159937646	0.5049857385047319	-0.9856854501497205	0.7399227857602731	-0.434553367946996	0.8939153649462761	-0.16178985000269316	0.0		0.4765006477333073	-1.0694499196167935	0.7911517344106859	-0.3379736802290806	partial_or_borderline
8	0.75	0.75	0.3	jak_50pct_inhibition	0.4395186845743914	-1.1860035971641092	0.7689527595104555	-0.37903312571645753	0.7944386290715562	-0.33199232018946784	0.9364970846942917	-0.09465359150674528	0.243941753379486	-2.0353913821076057	0.5767903196413967	-0.7938811430730954	0.8416974344433641	-0.248626374986365	insufficient_module_effect
8	0.75	0.75	0.3	jak_70pct_inhibition	0.2973743495233049	-1.749647883984842	0.7358036935048955	-0.4426071766794618	0.7073589063821537	-0.4994856859711292	0.9080057912891166	-0.1392265957880835	0.12482722704280583	-3.0019954488646556	0.48006314066122163	-1.0587039250368153	0.7741084148201444	-0.36939246318150326	partial_or_borderline
8	0.75	0.75	0.3	tnf_70pct_inhibition	0.7653631377606966	-0.3857836768316956	0.39349100627522376	-1.3455974333615	0.8114522946188405	-0.30142181384163	0.8982217269389698	-0.15485647523258114	0.26350648174308655	-1.9240896451174871	0.6104080210661944	-0.7121541748571365	0.8403180153974	-0.2509926807931991	insufficient_module_effect
8	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4202135588645086	-1.250805381255759	0.46278985185257426	-1.1115708657973744	0.7096450915473385	-0.49483041207348355	0.8789458689619962	-0.18615377705544703	0.05838342182259945	-4.0982974208354515	0.4379546421288854	-1.1911466336549974	0.7659666420953974	-0.3846465308460845	partial_or_borderline
9	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6355524160832781	-0.6539169809789366	0.7184987223069468	-0.47694250372050656	0.8511232641803337	-0.23256000910569696	0.9458561417894344	-0.08030731862622793	0.1497087076290569	-2.739769958408126	0.6793997304520107	-0.557667449051209	0.879177770984927	-0.1857731850506609	insufficient_module_effect
9	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5354399371078273	-0.9012033449288416	0.6240925963596304	-0.6801679978541143	0.7914014531645712	-0.3375183805100367	0.9206410889083243	-0.11928926231749519	0.0		0.5823037601858071	-0.7801561599822209	0.8296749051265958	-0.2693819447377554	insufficient_module_effect
9	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.46528259079521905	-1.1038208872533586	0.5528435727553406	-0.8550567676548261	0.7418948644545192	-0.43071334102905584	0.8979925294843942	-0.1552246518370288	0.0		0.5115693282912503	-0.9669983264625913	0.7881221417872312	-0.34350886153134497	partial_or_borderline
9	0.75	0.75	0.3	jak_50pct_inhibition	0.465823595568233	-1.102144376018897	0.8063347796868102	-0.3105491435838263	0.7787933740619676	-0.36068748515966975	0.9423066296952307	-0.08573150091124805	0.3917729179547491	-1.3519104228632368	0.645825594642861	-0.6307834775145508	0.8272167288526163	-0.2736627332327381	insufficient_module_effect
9	0.75	0.75	0.3	jak_70pct_inhibition	0.33487783374845365	-1.5782932106299543	0.780151739387057	-0.35817333966824766	0.6907826763774774	-0.5336961918376758	0.9189839141894813	-0.12188848595430246	0.3091306773538394	-1.6937112641459355	0.5702598032370239	-0.8103087520174242	0.7583629435517794	-0.39903962440147445	partial_or_borderline
9	0.75	0.75	0.3	tnf_70pct_inhibition	0.7492943184514247	-0.41639558265610704	0.38302353576445375	-1.3844950502895579	0.8321595458780963	-0.2650679391406465	0.8799434604088547	-0.18451726660136952	0.1959313496991796	-2.35157984257526	0.5556752064773388	-0.8476862243851263	0.8463104319187891	-0.2407411449687677	insufficient_module_effect
9	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4373733803818866	-1.1930626777928501	0.47084434204392905	-1.0866779014556056	0.7093551782979272	-0.495419920647825	0.8742999566277349	-0.19379976745309002	0.11633082463974571	-3.10369467079671	0.4550668961637936	-1.1358494535986006	0.7582024689410986	-0.39934494051111896	partial_or_borderline
10	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6406574817824608	-0.6423748478798599	0.7419652094108283	-0.4305765541156775	0.8883848792997919	-0.1707432570957269	0.9575190799001424	-0.06262685985701294	0.26958274386247033	-1.8911999431035116	0.6839892777138998	-0.5479543854344199	0.9078584535042651	-0.13946071405173324	insufficient_module_effect
10	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5380585099515615	-0.8941650309768432	0.6519666493342805	-0.617129928085388	0.8392701151910774	-0.2527928847832537	0.9371100827429926	-0.0937095630125542	0.0		0.586779810549363	-0.7691088621197534	0.8668294686187616	-0.20617989495429104	insufficient_module_effect
10	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.46548283692008247	-1.1032001205442554	0.5827792282670925	-0.7789786378866268	0.7966996976809377	-0.3278920674198002	0.9184560464920213	-0.12271741331695708	0.0		0.515653375854564	-0.9555264884897683	0.830995766382806	-0.26708696787259606	insufficient_module_effect
10	0.75	0.75	0.3	jak_50pct_inhibition	0.439618227208654	-1.1856768911334634	0.8230071515702361	-0.2810231278005019	0.8320789416157378	-0.26520768758480745	0.9545493879519742	-0.06710825094060688	0.3958961432792134	-1.336806081823608	0.6036030585904425	-0.7283279785488038	0.8665761557857614	-0.20660155410367798	insufficient_module_effect
10	0.75	0.75	0.3	jak_70pct_inhibition	0.29598185586407527	-1.7564193557129737	0.7941385520598244	-0.332537360905149	0.7523267562153414	-0.4105686947084484	0.933739209692369	-0.09890842869981746	0.2918046733405431	-1.7769251062469238	0.5090556736938389	-0.9741046472903658	0.8034266292698155	-0.31576181513352636	insufficient_module_effect
10	0.75	0.75	0.3	tnf_70pct_inhibition	0.7740668409393537	-0.3694699459231223	0.39607160938522457	-1.3361668030542975	0.8337892619927179	-0.2622453024599496	0.8927859111817058	-0.16361383432942708	0.3429014479731606	-1.5441340985190717	0.6123890240521237	-0.7074796694753237	0.8504073123327864	-0.23377409277270414	insufficient_module_effect
10	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.4239665913520584	-1.2379775102632355	0.48724523525717384	-1.0372800173661403	0.7537915321470238	-0.40776250656871416	0.8929787108241898	-0.1633023138907871	0.18574260982063398	-2.4286232837855146	0.4510324169184279	-1.1486969672897325	0.792997479836355	-0.33461181386778094	partial_or_borderline
11	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.7112957525547963	-0.4914785462576133	0.7453502815676316	-0.4240095072776479	0.8980170491591608	-0.15518525960481266	0.9633651389265496	-0.053845376492639006	0.08365136153223013	-3.579467167624536	0.723822252585416	-0.4662926334864755	0.9120632684966449	-0.13279418937848605	insufficient_module_effect
11	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.6163085802471173	-0.6982752184428592	0.6580185703147894	-0.6037997952383888	0.8523136605562537	-0.23054363949100376	0.946296854025976	-0.07963526581546555	0.0		0.6316510385633934	-0.6628003465717686	0.8725148409459476	-0.1967484239925499	insufficient_module_effect
11	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.5452028693333892	-0.8751349400036708	0.591211457808919	-0.7582538653831239	0.8122886280553953	-0.29993564792526145	0.9309190043080042	-0.10327244500496253	0.0		0.5621265092031484	-0.8310332426250925	0.8377875874108064	-0.25534358537083746	insufficient_module_effect
11	0.75	0.75	0.3	jak_50pct_inhibition	0.4822830711942641	-1.0520479244987726	0.8201037034778443	-0.2861217424329387	0.8359777407722596	-0.2584635661039371	0.9616013737345563	-0.05648913781640842	0.3102651089687656	-1.6884266279529612	0.6065458427935796	-0.7213114063897748	0.8629798629282555	-0.21260119943735212	insufficient_module_effect
11	0.75	0.75	0.3	jak_70pct_inhibition	0.33629671594680244	-1.5721934043677834	0.7892904705288788	-0.34137176388579465	0.7571829883848938	-0.40128609648236313	0.9447362375869215	-0.08201649766009488	0.20018880742095718	-2.3205667797028418	0.5029243700395715	-0.9915866315812447	0.7974965474365336	-0.3264498217866243	partial_or_borderline
11	0.75	0.75	0.3	tnf_70pct_inhibition	0.8086612225236498	-0.3063926628734965	0.4199709118176235	-1.2516386880191555	0.8362612701703901	-0.2579743460129429	0.906637383287809	-0.1414024459378758	0.21841038217423353	-2.1948866582482944	0.6656867245611182	-0.5870846972498973	0.8513882360003869	-0.23211093897158966	insufficient_module_effect
11	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.45723973758271597	-1.1289773048033034	0.49988414530880876	-1.0003343247114729	0.7518609143146684	-0.4114622904140812	0.9061090999572631	-0.14224332663441416	0.06445893008379248	-3.9554759476325727	0.4729259088548343	-1.0803139140717914	0.785015729637611	-0.3492065328030718	partial_or_borderline
12	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6767838281669091	-0.5632329993936678	0.7101767715486458	-0.4937499214048764	0.8835798111463989	-0.17856763985615068	0.9554830915769952	-0.06569775168343212	0.4015276583336027	-1.3164287269046786	0.693391517933556	-0.5282579063276386	0.913375388643265	-0.1307201787869038	insufficient_module_effect
12	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5792706728974024	-0.7876904682627496	0.6155492162285344	-0.7000538829051683	0.833394567057436	-0.2629283998203143	0.9343965932374936	-0.09789308065266554	0.14817597018577386	-2.754616591269994	0.5973134906850318	-0.7434397886031853	0.8752482026685845	-0.1922359008200236	insufficient_module_effect
12	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.5086187146386428	-0.9753435478816946	0.5448463854572652	-0.8760785625717626	0.7903219976260615	-0.3394875305447814	0.9152568142682673	-0.12775148516722207	0.0		0.5266362314249273	-0.9251213158145072	0.8420930015222288	-0.24794852023517264	insufficient_module_effect
12	0.75	0.75	0.3	jak_50pct_inhibition	0.48400307905026624	-1.0469118694610047	0.8080122977074569	-0.3075508443526823	0.8330539073755765	-0.2635182386878648	0.9505115199756486	-0.07322398278362974	0.5869758469503656	-0.7686269547578883	0.6451462440440806	-0.6323018620384947	0.8817264766639887	-0.1815969129831021	insufficient_module_effect
