sample_id	product_id	url
ESM5MEDU	ESM5MEDU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEDU_taxonomic_profile.biom
ESM5MEC9	ESM5MEC9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEC9_taxonomic_profile.biom
ESM718SY	ESM718SY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718SY_taxonomic_profile.biom
ESM5ME9U	ESM5ME9U	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5ME9U_taxonomic_profile.biom
ESM5MEDN	ESM5MEDN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEDN_taxonomic_profile.biom
ESM5MEDK	ESM5MEDK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEDK_taxonomic_profile.biom
ESM5MEDD	ESM5MEDD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEDD_taxonomic_profile.biom
ESM5MEDF	ESM5MEDF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEDF_taxonomic_profile.biom
ESM718UH	ESM718UH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718UH_taxonomic_profile.biom
ESM7F5AK	ESM7F5AK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5AK_taxonomic_profile.biom
ESM7F5AM	ESM7F5AM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5AM_taxonomic_profile.biom
ESM7F5CB	ESM7F5CB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5CB_taxonomic_profile.biom
ESM7F5CD	ESM7F5CD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5CD_taxonomic_profile.biom
ESM7F5CF	ESM7F5CF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5CF_taxonomic_profile.biom
ESM5MEB7	ESM5MEB7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MEB7_taxonomic_profile.biom
ESM5MED2	ESM5MED2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM5MED2_taxonomic_profile.biom
ESM718V8	ESM718V8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718V8_taxonomic_profile.biom
ESM718V4	ESM718V4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718V4_taxonomic_profile.biom
ESM718TK	ESM718TK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718TK_taxonomic_profile.biom
ESM718TM	ESM718TM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718TM_taxonomic_profile.biom
ESM718TF	ESM718TF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718TF_taxonomic_profile.biom
ESM718T9	ESM718T9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718T9_taxonomic_profile.biom
ESM718T7	ESM718T7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM718T7_taxonomic_profile.biom
ESM7F5C5	ESM7F5C5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5C5_taxonomic_profile.biom
ESM7F5C7	ESM7F5C7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM7F5C7_taxonomic_profile.biom
ESM9IEP1	ESM9IEP1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/ESM9IEP1_taxonomic_profile.biom
HSM5FZBZ	HSM5FZBZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5FZBZ_taxonomic_profile.biom
HSM5MD7J	HSM5MD7J	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7J_taxonomic_profile.biom
HSM5MD79	HSM5MD79	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD79_taxonomic_profile.biom
HSM67VDZ	HSM67VDZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VDZ_taxonomic_profile.biom
HSM67VE4	HSM67VE4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VE4_taxonomic_profile.biom
HSM5MD4Y	HSM5MD4Y	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD4Y_taxonomic_profile.biom
HSM5MD53	HSM5MD53	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD53_taxonomic_profile.biom
HSM5MD5P	HSM5MD5P	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD5P_taxonomic_profile.biom
HSM6XRSG	HSM6XRSG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRSG_taxonomic_profile.biom
HSM6XRSI	HSM6XRSI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRSI_taxonomic_profile.biom
HSM67VDP	HSM67VDP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VDP_taxonomic_profile.biom
HSM7CYZT	HSM7CYZT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZT_taxonomic_profile.biom
HSM7CYZV	HSM7CYZV	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZV_taxonomic_profile.biom
HSM7CZ14	HSM7CZ14	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CZ14_taxonomic_profile.biom
HSM5MD48	HSM5MD48	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD48_taxonomic_profile.biom
HSM5MD7K	HSM5MD7K	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7K_taxonomic_profile.biom
HSM5MD7M	HSM5MD7M	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7M_taxonomic_profile.biom
HSM5MD7O	HSM5MD7O	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7O_taxonomic_profile.biom
HSM5MD7Q	HSM5MD7Q	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7Q_taxonomic_profile.biom
HSM5MD7S	HSM5MD7S	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7S_taxonomic_profile.biom
HSM5MD7U	HSM5MD7U	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD7U_taxonomic_profile.biom
HSM67VEC	HSM67VEC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEC_taxonomic_profile.biom
HSM67VEE	HSM67VEE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEE_taxonomic_profile.biom
HSM67VEG	HSM67VEG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEG_taxonomic_profile.biom
HSM67VEI	HSM67VEI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEI_taxonomic_profile.biom
HSM67VEK	HSM67VEK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEK_taxonomic_profile.biom
HSM67VEM	HSM67VEM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEM_taxonomic_profile.biom
HSM67VEM_TR	HSM67VEM_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VEM_TR_taxonomic_profile.biom
HSM7CYX2	HSM7CYX2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYX2_taxonomic_profile.biom
HSM7CYX4	HSM7CYX4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYX4_taxonomic_profile.biom
HSM7CYX6	HSM7CYX6	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYX6_taxonomic_profile.biom
HSM7CYX8	HSM7CYX8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYX8_taxonomic_profile.biom
HSM7CYXA	HSM7CYXA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYXA_taxonomic_profile.biom
HSM7CYXC	HSM7CYXC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYXC_taxonomic_profile.biom
HSM5MD4O	HSM5MD4O	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD4O_taxonomic_profile.biom
HSM5MD4N	HSM5MD4N	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD4N_taxonomic_profile.biom
HSM6XRSN	HSM6XRSN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRSN_taxonomic_profile.biom
HSM6XRST	HSM6XRST	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRST_taxonomic_profile.biom
HSM67VHQ	HSM67VHQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VHQ_taxonomic_profile.biom
HSM67VHS	HSM67VHS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VHS_taxonomic_profile.biom
HSM67VHW	HSM67VHW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VHW_taxonomic_profile.biom
HSM67VI1	HSM67VI1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VI1_taxonomic_profile.biom
HSM7CYXQ	HSM7CYXQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYXQ_taxonomic_profile.biom
HSM7CYXS	HSM7CYXS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYXS_taxonomic_profile.biom
HSM5MD5B_P	HSM5MD5B	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD5B_taxonomic_profile.biom
HSM5MD5B	HSM5MD5B	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD5B_taxonomic_profile.biom
HSM5MD5D_P	HSM5MD5D	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD5D_taxonomic_profile.biom
HSM5MD5D	HSM5MD5D	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD5D_taxonomic_profile.biom
HSM6XRSX_P	HSM6XRSX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRSX_taxonomic_profile.biom
HSM6XRSX	HSM6XRSX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRSX_taxonomic_profile.biom
HSM67VFX_P	HSM67VFX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VFX_taxonomic_profile.biom
HSM67VFX	HSM67VFX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VFX_taxonomic_profile.biom
HSM67VFZ	HSM67VFZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VFZ_taxonomic_profile.biom
HSM67VG8	HSM67VG8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VG8_taxonomic_profile.biom
HSM7CZ2H	HSM7CZ2H	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CZ2H_taxonomic_profile.biom
HSM6XRT8	HSM6XRT8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRT8_taxonomic_profile.biom
HSM6XRTG_P	HSM6XRTG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRTG_taxonomic_profile.biom
HSM6XRTG	HSM6XRTG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRTG_taxonomic_profile.biom
HSM67VGA_P	HSM67VGA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGA_taxonomic_profile.biom
HSM67VGA	HSM67VGA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGA_taxonomic_profile.biom
HSM67VGC	HSM67VGC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGC_taxonomic_profile.biom
HSM67VGG	HSM67VGG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGG_taxonomic_profile.biom
HSM67VGK	HSM67VGK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGK_taxonomic_profile.biom
HSM67VGK_TR	HSM67VGK_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGK_TR_taxonomic_profile.biom
HSM5MD43_P	HSM5MD43	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD43_taxonomic_profile.biom
HSM5MD43	HSM5MD43	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD43_taxonomic_profile.biom
HSM5MD3Y	HSM5MD3Y	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD3Y_taxonomic_profile.biom
HSM5MD41	HSM5MD41	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD41_taxonomic_profile.biom
HSM6XRTM	HSM6XRTM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRTM_taxonomic_profile.biom
HSM6XRTQ	HSM6XRTQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRTQ_taxonomic_profile.biom
HSM6XRTO	HSM6XRTO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRTO_taxonomic_profile.biom
HSM6XRTS	HSM6XRTS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRTS_taxonomic_profile.biom
HSM67VGY	HSM67VGY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VGY_taxonomic_profile.biom
HSM67VH1	HSM67VH1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VH1_taxonomic_profile.biom
HSM5MD6I_P	HSM5MD6I	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6I_taxonomic_profile.biom
HSM5MD6I	HSM5MD6I	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6I_taxonomic_profile.biom
HSM5MD6K_P	HSM5MD6K	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6K_taxonomic_profile.biom
HSM5MD6K	HSM5MD6K	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6K_taxonomic_profile.biom
HSM5MD6M	HSM5MD6M	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6M_taxonomic_profile.biom
HSM6XRRJ	HSM6XRRJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRRJ_taxonomic_profile.biom
HSM6XRVA	HSM6XRVA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVA_taxonomic_profile.biom
HSM6XRVC	HSM6XRVC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVC_taxonomic_profile.biom
HSM6XRVC_TR	HSM6XRVC_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVC_TR_taxonomic_profile.biom
HSM6XRVK	HSM6XRVK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVK_taxonomic_profile.biom
HSM7J4QZ	HSM7J4QZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QZ_taxonomic_profile.biom
HSM7J4R2	HSM7J4R2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4R2_taxonomic_profile.biom
HSM5MD66	HSM5MD66	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD66_taxonomic_profile.biom
HSM5MD6A	HSM5MD6A	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6A_taxonomic_profile.biom
HSM5MD6A_TR	HSM5MD6A_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6A_TR_taxonomic_profile.biom
HSM5MD6C	HSM5MD6C	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6C_taxonomic_profile.biom
HSM6XRRV	HSM6XRRV	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRRV_taxonomic_profile.biom
HSM6XRS2	HSM6XRS2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRS2_taxonomic_profile.biom
HSM6XRVM	HSM6XRVM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVM_taxonomic_profile.biom
HSM6XRVO	HSM6XRVO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVO_taxonomic_profile.biom
HSM6XRVU	HSM6XRVU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVU_taxonomic_profile.biom
HSM6XRVW	HSM6XRVW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRVW_taxonomic_profile.biom
HSM7J4QT	HSM7J4QT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QT_taxonomic_profile.biom
HSM5MD62	HSM5MD62	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD62_taxonomic_profile.biom
HSM5MD6Y	HSM5MD6Y	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6Y_taxonomic_profile.biom
HSM5MD71	HSM5MD71	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD71_taxonomic_profile.biom
HSM5MD73	HSM5MD73	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD73_taxonomic_profile.biom
HSM5MD75	HSM5MD75	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD75_taxonomic_profile.biom
HSM6XRS4	HSM6XRS4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRS4_taxonomic_profile.biom
HSM6XRS6	HSM6XRS6	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRS6_taxonomic_profile.biom
HSM6XRS8	HSM6XRS8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRS8_taxonomic_profile.biom
HSM6XRSE	HSM6XRSE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM6XRSE_taxonomic_profile.biom
HSM7CYZ5	HSM7CYZ5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZ5_taxonomic_profile.biom
HSM7CYZ7	HSM7CYZ7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZ7_taxonomic_profile.biom
HSM7CYZ9	HSM7CYZ9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZ9_taxonomic_profile.biom
HSM7CYZB	HSM7CYZB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZB_taxonomic_profile.biom
HSM7CYZD	HSM7CYZD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZD_taxonomic_profile.biom
HSM7CYZF	HSM7CYZF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7CYZF_taxonomic_profile.biom
HSM7J4QB	HSM7J4QB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QB_taxonomic_profile.biom
HSM7J4QD	HSM7J4QD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QD_taxonomic_profile.biom
HSM7J4QF	HSM7J4QF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QF_taxonomic_profile.biom
HSM7J4QH	HSM7J4QH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QH_taxonomic_profile.biom
HSM7J4QJ	HSM7J4QJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QJ_taxonomic_profile.biom
HSM7J4QL	HSM7J4QL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4QL_taxonomic_profile.biom
HSM5MD6Q	HSM5MD6Q	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6Q_taxonomic_profile.biom
HSM5MD6W	HSM5MD6W	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM5MD6W_taxonomic_profile.biom
HSM67VF3	HSM67VF3	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM67VF3_taxonomic_profile.biom
