truth	scenario	severity	replicate	seed	n	auc	hedges_g	receptor_auc	primary_pass	individual_guard_flag	individual_guarded_acceptable_pass	joint_technical_auc	joint_technical_attenuation	joint_guard_flag	joint_guarded_acceptable_pass	max_feature_metadata_auc	max_feature_abs_spearman	max_feature_attenuation	feature_flags
synthetic_null	independent_technical	0.0	22	45067	60	0.5222222222222223	0.0215822463734481	0.55	False	True	False	0.5266666666666666	-0.004444444444444362	False	False	0.6066666666666667	0.2893589727164058	-0.0022222222222222365	steroid_exposure
synthetic_null	independent_technical	0.0	23	45068	60	0.5766666666666667	0.28969557726001	0.46111111111111114	False	True	False	0.6088888888888889	-0.03222222222222226	False	False	0.6333333333333333	0.18482911919977774	-0.0022222222222222365	lane
synthetic_null	independent_technical	0.0	24	45069	60	0.43555555555555553	-0.06700479741481936	0.5833333333333334	False	True	False	0.53	-0.0944444444444445	False	False	0.6555555555555556	0.0809113642678522	-0.11333333333333334	rin;steroid_exposure
synthetic_null	independent_technical	0.0	25	45070	60	0.3611111111111111	-0.5144725673842673	0.4255555555555556	False	False	False	0.6366666666666667	-0.2755555555555556	False	False	0.5744444444444444	0.1358710752986941	-0.27666666666666667	
synthetic_null	independent_technical	0.0	26	45071	60	0.49444444444444446	0.14747990982338552	0.4988888888888889	False	False	False	0.5211111111111111	-0.026666666666666616	False	False	0.5577777777777778	0.20377882745207004	-0.007777777777777772	
synthetic_null	independent_technical	0.0	27	45072	60	0.4766666666666667	-0.14812381307054448	0.5255555555555556	False	True	False	0.5455555555555556	-0.06888888888888889	False	False	0.62	0.1590997499305363	-0.0411111111111111	sequencing_depth;rin
synthetic_null	independent_technical	0.0	28	45073	60	0.48444444444444446	-0.15069404701408293	0.5533333333333333	False	False	False	0.5122222222222222	-0.02777777777777779	False	False	0.5711111111111111	0.2004445679355377	-0.022222222222222254	
synthetic_null	independent_technical	0.0	29	45074	60	0.38333333333333336	-0.4159646611248785	0.6133333333333333	False	False	False	0.5966666666666667	-0.21333333333333332	False	False	0.5666666666666667	0.0893370070782014	-0.2244444444444444	
synthetic_null	independent_technical	0.0	30	45075	60	0.4011111111111111	-0.34282687585771	0.4822222222222222	False	True	False	0.5455555555555556	-0.1444444444444445	False	False	0.6	0.27006837453531213	-0.15222222222222226	lane
synthetic_null	independent_technical	0.0	31	45076	60	0.43777777777777777	-0.28563824905732327	0.4911111111111111	False	False	False	0.5611111111111111	-0.12333333333333335	False	False	0.5833333333333334	0.2040860439562023	-0.11888888888888888	
synthetic_null	independent_technical	0.0	32	45077	60	0.57	0.2195498193956366	0.53	False	True	False	0.5711111111111111	-0.0011111111111111738	False	False	0.6	0.2530147263128647	0.012222222222222134	batch
synthetic_null	independent_technical	0.0	33	45078	60	0.6666666666666666	0.6187661089694106	0.46	False	False	False	0.6644444444444444	0.0022222222222222365	False	False	0.5877777777777777	0.06540705751597668	0.004444444444444362	
synthetic_null	independent_technical	0.0	34	45079	60	0.5311111111111111	0.0194099310516471	0.4911111111111111	False	False	False	0.5344444444444445	-0.0033333333333334103	False	False	0.56	0.21105862739649908	0.006666666666666599	
synthetic_null	independent_technical	0.0	35	45080	60	0.53	0.05275029763161126	0.4	False	False	False	0.5366666666666666	-0.006666666666666599	False	False	0.5344444444444445	0.22772992497916092	0.01666666666666672	
synthetic_null	independent_technical	0.0	36	45081	60	0.3977777777777778	-0.3371507976675773	0.39111111111111113	False	True	False	0.6	-0.2022222222222222	False	False	0.6	0.14933345335906703	-0.1955555555555556	batch
synthetic_null	independent_technical	0.0	37	45082	60	0.4577777777777778	-0.08374161647147185	0.5655555555555556	False	False	False	0.5466666666666666	-0.08888888888888885	False	False	0.5955555555555555	0.10688403410834312	-0.07555555555555554	
synthetic_null	independent_technical	0.0	38	45083	60	0.5277777777777778	0.12570960804728398	0.5055555555555555	False	True	False	0.5044444444444445	0.023333333333333317	False	False	0.6122222222222222	0.1862739649902751	0.020000000000000018	sequencing_depth;rin
synthetic_null	independent_technical	0.0	39	45084	60	0.55	0.14441104710223365	0.5333333333333333	False	False	False	0.5711111111111111	-0.02111111111111108	False	False	0.5833333333333334	0.24284523478744102	0.0	
synthetic_null	independent_technical	0.0	40	45085	60	0.6177777777777778	0.358963574350715	0.2833333333333333	False	True	False	0.5877777777777777	0.030000000000000027	False	False	0.6688888888888889	0.26173937204779113	0.015555555555555545	sequencing_depth
synthetic_null	independent_technical	0.0	41	45086	60	0.43555555555555553	-0.23991668787388937	0.48444444444444446	False	True	False	0.57	-0.13444444444444442	False	False	0.6088888888888889	0.21433731592108923	-0.11777777777777781	sequencing_depth
synthetic_null	independent_technical	0.0	42	45087	60	0.5633333333333334	0.2118773721483437	0.3877777777777778	False	True	False	0.5088888888888888	0.05444444444444452	True	False	0.6533333333333333	0.14820783550986388	0.03222222222222226	steroid_exposure
synthetic_null	independent_technical	0.0	43	45088	60	0.5488888888888889	0.154140390003454	0.44555555555555554	False	False	False	0.55	-0.0011111111111111738	False	False	0.5577777777777778	0.2169491525423729	0.0033333333333332993	
synthetic_null	independent_technical	0.0	44	45089	60	0.5411111111111111	0.10115811333831304	0.3688888888888889	False	True	False	0.5322222222222223	0.008888888888888835	False	False	0.6555555555555556	0.14540080315639467	0.010000000000000009	steroid_exposure
synthetic_null	independent_technical	0.0	45	45090	60	0.5111111111111111	0.04319991099618233	0.52	False	True	False	0.5211111111111111	-0.010000000000000009	False	False	0.6088888888888889	0.24595721033620455	0.004444444444444362	lane;rin
synthetic_null	independent_technical	0.0	46	45091	60	0.5144444444444445	-0.033564977489253904	0.5222222222222223	False	True	False	0.5111111111111111	0.0033333333333334103	False	False	0.6	0.12903584328980275	0.01333333333333342	batch
synthetic_null	independent_technical	0.0	47	45092	60	0.44555555555555554	-0.11355167003217168	0.5633333333333334	False	False	False	0.5211111111111111	-0.07555555555555554	False	False	0.5877777777777777	0.2758555539896402	-0.08333333333333331	
synthetic_null	independent_technical	0.0	48	45093	60	0.5155555555555555	0.027040480389534285	0.4955555555555556	False	False	False	0.5377777777777778	-0.022222222222222254	False	False	0.5833333333333333	0.24795776604612393	0.0011111111111110628	
synthetic_null	independent_technical	0.0	49	45094	60	0.4444444444444444	-0.1385991343875601	0.47	False	False	False	0.5388888888888889	-0.09444444444444444	False	False	0.5722222222222222	0.11269797165879412	-0.09777777777777785	
synthetic_null	independent_technical	0.0	50	45095	60	0.5111111111111111	0.04374865030499894	0.5755555555555556	False	True	False	0.5555555555555556	-0.04444444444444451	False	False	0.6166666666666667	0.35497430394277846	0.008888888888888835	batch;lane
synthetic_null	independent_technical	0.0	51	45096	60	0.6	0.21973779754828635	0.5044444444444445	False	True	False	0.5944444444444444	0.005555555555555536	False	False	0.6211111111111112	0.36765768268963606	0.043333333333333335	sequencing_depth;steroid_exposure
synthetic_null	independent_technical	0.0	52	45097	60	0.6	0.4065872098521633	0.55	False	True	False	0.5977777777777777	0.0022222222222222365	False	False	0.6355555555555555	0.16926567626699246	0.013333333333333308	rin;steroid_exposure
synthetic_null	independent_technical	0.0	53	45098	60	0.66	0.5540091946400255	0.5377777777777778	False	False	False	0.6555555555555556	0.004444444444444473	False	False	0.5833333333333334	0.18905251458738542	0.020000000000000018	
synthetic_null	independent_technical	0.0	54	45099	60	0.4266666666666667	-0.29489663897079804	0.29	False	True	False	0.5577777777777778	-0.13111111111111112	False	False	0.6166666666666667	0.14781883856626843	-0.13999999999999996	batch
synthetic_null	independent_technical	0.0	55	45100	60	0.5566666666666666	0.2310277958687742	0.7077777777777777	False	False	False	0.5355555555555556	0.02111111111111108	False	False	0.55	0.16187829952764657	0.012222222222222245	
synthetic_null	independent_technical	0.0	56	45101	60	0.5166666666666667	-0.010156124167178886	0.4022222222222222	False	False	False	0.5111111111111111	0.005555555555555647	False	False	0.5955555555555555	0.13788972831635432	0.011111111111111183	
synthetic_null	independent_technical	0.0	57	45102	60	0.39222222222222225	-0.3056652092743902	0.5133333333333333	False	True	False	0.6088888888888889	-0.21666666666666667	False	False	0.6233333333333333	0.3553764934704085	-0.21444444444444444	sequencing_depth;rin
synthetic_null	independent_technical	0.0	58	45103	60	0.5766666666666667	0.26097724435206526	0.5733333333333334	False	False	False	0.5733333333333334	0.0033333333333332993	False	False	0.5455555555555556	0.09474854126146152	0.008888888888888835	
synthetic_null	independent_technical	0.0	59	45104	60	0.5388888888888889	0.13778386461874975	0.5277777777777778	False	False	False	0.5277777777777778	0.011111111111111072	False	False	0.5566666666666666	0.1301212929182499	0.004444444444444362	
synthetic_null	independent_technical	0.0	60	45105	60	0.4077777777777778	-0.3803835108727949	0.43555555555555553	False	True	False	0.5611111111111111	-0.15333333333333332	False	False	0.7	0.19177549319255355	-0.16666666666666663	batch
synthetic_null	independent_technical	0.0	61	45106	60	0.5688888888888889	0.3874521745747289	0.4766666666666667	False	True	False	0.5444444444444444	0.02444444444444449	False	False	0.6244444444444445	0.22622950819672136	0.028888888888888853	sequencing_depth
synthetic_null	independent_technical	0.0	62	45107	60	0.5477777777777778	0.17029103459893616	0.5355555555555556	False	True	False	0.5533333333333333	-0.005555555555555536	False	False	0.6066666666666667	0.28164273344396834	0.015555555555555545	rin
synthetic_null	independent_technical	0.0	63	45108	60	0.4533333333333333	-0.11231367272253445	0.41333333333333333	False	False	False	0.5355555555555556	-0.08222222222222225	False	False	0.5355555555555556	0.1896637954987497	-0.08444444444444449	
synthetic_null	independent_technical	0.0	64	45109	60	0.5211111111111111	0.008907426835850631	0.3844444444444444	False	False	False	0.5433333333333333	-0.022222222222222254	False	False	0.5544444444444444	0.18391757220444624	0.0	
synthetic_null	independent_technical	0.0	65	45110	60	0.5277777777777778	0.06450720602417521	0.4722222222222222	False	True	False	0.5288888888888889	-0.0011111111111110628	False	False	0.6844444444444444	0.14137260350097253	0.012222222222222245	batch;sequencing_depth;steroid_exposure
synthetic_null	independent_technical	0.0	66	45111	60	0.5066666666666667	0.13426691889896428	0.5344444444444445	False	False	False	0.5344444444444445	-0.02777777777777779	False	False	0.5833333333333334	0.16526813003612117	0.005555555555555647	
synthetic_null	independent_technical	0.0	67	45112	60	0.31444444444444447	-0.6456363584358771	0.44555555555555554	False	True	False	0.6411111111111111	-0.3266666666666666	False	False	0.6	0.31864406779661025	-0.3411111111111111	lane
synthetic_null	independent_technical	0.0	68	45113	60	0.4255555555555556	-0.21010553315896321	0.4988888888888889	False	True	False	0.5611111111111111	-0.13555555555555554	False	False	0.7	0.33758546816914015	-0.09333333333333327	batch;steroid_exposure
synthetic_null	independent_technical	0.0	69	45114	60	0.5566666666666666	0.18710819823194155	0.6011111111111112	False	True	False	0.5455555555555556	0.011111111111111072	False	False	0.69	0.19440159272366145	0.012222222222222245	steroid_exposure
synthetic_null	independent_technical	0.0	70	45115	60	0.5122222222222222	0.03665368927215809	0.5555555555555556	False	False	False	0.5255555555555556	-0.013333333333333308	False	False	0.55	0.279713673625859	0.004444444444444473	
synthetic_null	independent_technical	0.0	71	45116	60	0.6211111111111111	0.4608718167572137	0.4866666666666667	False	True	False	0.6022222222222222	0.018888888888888844	False	False	0.6044444444444445	0.20822450680744656	0.012222222222222134	sequencing_depth
synthetic_null	independent_technical	0.0	72	45117	60	0.55	0.21275731096773898	0.4777777777777778	False	True	False	0.5077777777777778	0.04222222222222227	False	False	0.6877777777777778	0.16926924145596003	0.043333333333333335	steroid_exposure
synthetic_null	independent_technical	0.0	73	45118	60	0.4177777777777778	-0.24243267829772058	0.5444444444444444	False	True	False	0.5922222222222222	-0.1744444444444444	False	False	0.6166666666666667	0.1963263609684502	-0.1466666666666666	batch;sequencing_depth;rin
synthetic_null	independent_technical	0.0	74	45119	60	0.4388888888888889	-0.2629508488891065	0.5622222222222222	False	True	False	0.61	-0.1711111111111111	False	False	0.5655555555555556	0.4764777750730149	-0.11333333333333329	lane
synthetic_null	independent_technical	0.0	75	45120	60	0.5488888888888889	0.07423280758248481	0.4988888888888889	False	True	False	0.54	0.008888888888888835	False	False	0.6211111111111112	0.15209780494581832	0.018888888888888844	steroid_exposure
synthetic_null	independent_technical	0.0	76	45121	60	0.53	0.1153536124827	0.4811111111111111	False	True	False	0.5244444444444445	0.005555555555555536	False	False	0.6166666666666667	0.17327035287579887	0.010000000000000009	steroid_exposure
synthetic_null	independent_technical	0.0	77	45122	60	0.58	0.2935685071158881	0.59	False	False	False	0.5433333333333333	0.036666666666666625	False	False	0.5666666666666667	0.2212281189219228	0.018888888888888844	
synthetic_null	independent_technical	0.0	78	45123	60	0.3877777777777778	-0.33148410974373743	0.37444444444444447	False	True	False	0.6322222222222222	-0.24444444444444446	False	False	0.6	0.24963563147071505	-0.22111111111111115	batch;rin
synthetic_null	independent_technical	0.0	79	45124	60	0.5077777777777778	0.0707913903730578	0.6644444444444444	False	False	False	0.5077777777777778	0.0	False	False	0.5666666666666667	0.25123645457071414	0.004444444444444473	
synthetic_null	independent_technical	0.25	0	45125	60	0.5222222222222223	-0.005280679128439855	0.5077777777777778	False	False	False	0.5077777777777778	0.014444444444444482	False	False	0.5888888888888889	0.11853292581272577	0.020000000000000018	
synthetic_null	independent_technical	0.25	1	45126	60	0.5288888888888889	0.03277084368027545	0.42	False	False	False	0.5322222222222223	-0.0033333333333334103	False	False	0.5833333333333334	0.2667286256577571	-0.0022222222222222365	
synthetic_null	independent_technical	0.25	2	45127	60	0.45222222222222225	-0.09013671312200786	0.44333333333333336	False	False	False	0.54	-0.08777777777777779	False	False	0.5955555555555556	0.1348152264517922	-0.08777777777777779	
synthetic_null	independent_technical	0.25	3	45128	60	0.3	-0.7388357551167831	0.39444444444444443	False	True	False	0.6877777777777778	-0.38777777777777783	False	False	0.6	0.15888167232321274	-0.3755555555555556	lane
synthetic_null	independent_technical	0.25	4	45129	60	0.58	0.27629527074744886	0.5511111111111111	False	False	False	0.5811111111111111	-0.0011111111111111738	False	False	0.5666666666666667	0.13637977344940536	0.0022222222222222365	
synthetic_null	independent_technical	0.25	5	45130	60	0.4688888888888889	-0.12953305950237431	0.5555555555555556	False	False	False	0.5011111111111111	-0.03222222222222215	False	False	0.5988888888888889	0.18310641844956935	-0.04888888888888887	
synthetic_null	independent_technical	0.25	6	45131	60	0.5822222222222222	0.20142573986797235	0.5944444444444444	False	True	False	0.6511111111111111	-0.06888888888888889	False	False	0.6555555555555556	0.2959155320922479	0.0011111111111110628	rin
synthetic_null	independent_technical	0.25	7	45132	60	0.4722222222222222	-0.0904224123428248	0.5966666666666667	False	False	False	0.5544444444444444	-0.0822222222222222	False	False	0.5855555555555556	0.1996665740483468	-0.05222222222222228	
synthetic_null	independent_technical	0.25	8	45133	60	0.3977777777777778	-0.3944498273274696	0.5033333333333333	False	False	False	0.6255555555555555	-0.22777777777777775	False	False	0.5833333333333333	0.27813281467074197	-0.19333333333333336	
synthetic_null	independent_technical	0.25	9	45134	60	0.6	0.3656661169557027	0.4622222222222222	False	False	False	0.6055555555555555	-0.005555555555555536	False	False	0.5788888888888889	0.265988919848131	0.01777777777777778	
synthetic_null	independent_technical	0.25	10	45135	60	0.5333333333333333	0.09321070318303705	0.58	False	True	False	0.5066666666666667	0.026666666666666616	False	False	0.7255555555555555	0.12092247846624064	0.03111111111111109	lane;sequencing_depth
synthetic_null	independent_technical	0.25	11	45136	60	0.5311111111111111	0.13284258310499222	0.36333333333333334	False	True	False	0.54	-0.008888888888888946	False	False	0.6411111111111112	0.15435446043901518	0.011111111111111072	sequencing_depth;rin
synthetic_null	independent_technical	0.25	12	45137	60	0.4911111111111111	-0.07147007567042384	0.5033333333333333	False	False	False	0.5077777777777778	-0.016666666666666663	False	False	0.55	0.1788830230619617	-0.011111111111111127	
synthetic_null	independent_technical	0.25	13	45138	60	0.5777777777777777	0.15551352683761047	0.5011111111111111	False	False	False	0.5533333333333333	0.02444444444444438	False	False	0.5488888888888889	0.24573492636843575	0.015555555555555545	
synthetic_null	independent_technical	0.25	14	45139	60	0.41888888888888887	-0.16026170758585323	0.4855555555555556	False	True	False	0.56	-0.1411111111111112	False	False	0.6811111111111111	0.19377604890247294	-0.14777777777777779	steroid_exposure
synthetic_null	independent_technical	0.25	15	45140	60	0.5444444444444444	0.1601725372872701	0.41444444444444445	False	False	False	0.5388888888888889	0.005555555555555536	False	False	0.5455555555555556	0.2969403577940953	0.013333333333333308	
synthetic_null	independent_technical	0.25	16	45141	60	0.4477777777777778	-0.14721599361888227	0.4622222222222222	False	False	False	0.5433333333333333	-0.09555555555555556	False	False	0.5555555555555556	0.24303287507456006	-0.10000000000000003	
synthetic_null	independent_technical	0.25	17	45142	60	0.5477777777777778	0.17996806271380728	0.55	False	True	False	0.5111111111111111	0.036666666666666736	False	False	0.6666666666666666	0.19440159272366145	0.026666666666666727	lane
synthetic_null	independent_technical	0.25	18	45143	60	0.34	-0.5847295684325263	0.4411111111111111	False	True	False	0.6211111111111111	-0.28111111111111103	False	False	0.6344444444444444	0.35676576826896367	-0.2855555555555555	sequencing_depth;rin
synthetic_null	independent_technical	0.25	19	45144	60	0.68	0.5823861858022206	0.47	False	True	False	0.6644444444444444	0.015555555555555656	False	False	0.6166666666666667	0.1232008891358711	0.005555555555555647	sequencing_depth
synthetic_null	independent_technical	0.25	20	45145	60	0.40555555555555556	-0.36043189882549065	0.5588888888888889	False	True	False	0.5933333333333334	-0.18777777777777782	False	False	0.6044444444444445	0.10619616560155601	-0.17222222222222217	rin
synthetic_null	independent_technical	0.25	21	45146	60	0.6355555555555555	0.4960895926528016	0.56	False	True	False	0.6288888888888889	0.006666666666666599	False	False	0.6077777777777778	0.2131147540983607	0.02111111111111108	lane;sequencing_depth;rin
synthetic_null	independent_technical	0.25	22	45147	60	0.5511111111111111	0.18120973250371059	0.3811111111111111	False	False	False	0.5522222222222222	-0.0011111111111110628	False	False	0.5666666666666667	0.24284523478744102	0.011111111111111072	
synthetic_null	independent_technical	0.25	23	45148	60	0.51	0.1796918509214262	0.6122222222222222	False	False	False	0.5122222222222222	-0.0022222222222222365	False	False	0.5922222222222222	0.20233921145958797	0.008888888888888946	
synthetic_null	independent_technical	0.25	24	45149	60	0.5622222222222222	0.19892700564362206	0.47444444444444445	False	True	False	0.5511111111111111	0.011111111111111072	False	False	0.6311111111111111	0.2551819949986108	0.012222222222222134	sequencing_depth
synthetic_null	independent_technical	0.25	25	45150	60	0.4711111111111111	-0.13218492634385245	0.6233333333333333	False	True	False	0.5411111111111111	-0.07	False	False	0.6644444444444444	0.12817918406872375	-0.0566666666666667	lane;sequencing_depth;rin
synthetic_null	independent_technical	0.25	26	45151	60	0.4711111111111111	-0.1330106197314397	0.5	False	False	False	0.5144444444444445	-0.04333333333333339	False	False	0.5877777777777777	0.12992497916087806	-0.03999999999999998	
synthetic_null	independent_technical	0.25	27	45152	60	0.41	-0.34894607894546276	0.49	False	True	False	0.6022222222222222	-0.19222222222222224	False	False	0.61	0.17199222006112813	-0.17777777777777776	batch;steroid_exposure
synthetic_null	independent_technical	0.25	28	45153	60	0.36777777777777776	-0.4235689517404303	0.41555555555555557	False	False	False	0.6333333333333333	-0.26555555555555554	False	False	0.5333333333333333	0.2752986940816894	-0.25	
synthetic_null	independent_technical	0.25	29	45154	60	0.3988888888888889	-0.3607137093317127	0.4477777777777778	False	True	False	0.6522222222222223	-0.25333333333333335	False	False	0.64	0.27231394436065165	-0.19444444444444448	batch;rin
synthetic_null	independent_technical	0.25	30	45155	60	0.5111111111111111	-0.004118786553215657	0.7188888888888889	False	False	False	0.5077777777777778	0.0033333333333332993	False	False	0.5988888888888889	0.2325090302861907	0.011111111111111072	
synthetic_null	independent_technical	0.25	31	45156	60	0.5433333333333333	0.05389225081798708	0.5533333333333333	False	False	False	0.5366666666666666	0.00666666666666671	False	False	0.5622222222222222	0.26507363156432345	0.020000000000000018	
synthetic_null	independent_technical	0.25	32	45157	60	0.5955555555555555	0.2680892992812437	0.5088888888888888	False	False	False	0.5888888888888889	0.006666666666666599	False	False	0.5933333333333334	0.2040254339476051	0.009999999999999898	
synthetic_null	independent_technical	0.25	33	45158	60	0.35333333333333333	-0.47319518704122093	0.4988888888888889	False	True	False	0.6411111111111111	-0.28777777777777774	False	False	0.5655555555555556	0.3709427902594884	-0.28444444444444444	batch
synthetic_null	independent_technical	0.25	34	45159	60	0.3522222222222222	-0.5551478256811637	0.44222222222222224	False	True	False	0.6277777777777778	-0.27555555555555555	False	False	0.6888888888888889	0.20622395109752714	-0.26	lane;sequencing_depth
synthetic_null	independent_technical	0.25	35	45160	60	0.4822222222222222	-0.050988269933602774	0.5733333333333334	False	False	False	0.5477777777777778	-0.06555555555555559	False	False	0.5744444444444444	0.26046123923312037	-0.028888888888888853	
synthetic_null	independent_technical	0.25	36	45161	60	0.5011111111111111	-0.04271929269482298	0.6544444444444445	False	False	False	0.5222222222222223	-0.02111111111111119	False	False	0.5855555555555556	0.18662354455010544	0.0	
synthetic_null	independent_technical	0.25	37	45162	60	0.5066666666666667	-0.013259101799978986	0.47333333333333333	False	False	False	0.5011111111111111	0.005555555555555647	False	False	0.5333333333333333	0.2732425673798278	0.004444444444444473	
synthetic_null	independent_technical	0.25	38	45163	60	0.5333333333333333	0.14703608672885715	0.4288888888888889	False	True	False	0.5533333333333333	-0.020000000000000018	False	False	0.6266666666666667	0.09532900339392765	0.0011111111111110628	steroid_exposure
synthetic_null	independent_technical	0.25	39	45164	60	0.5233333333333333	0.10749173934761909	0.5133333333333333	False	True	False	0.5066666666666667	0.016666666666666607	False	False	0.6388888888888888	0.08013337038066132	0.016666666666666607	sequencing_depth
synthetic_null	independent_technical	0.25	40	45165	60	0.55	0.15594644269309293	0.5244444444444445	False	True	False	0.5188888888888888	0.0311111111111112	False	False	0.6166666666666667	0.22245068074465135	0.01666666666666672	sequencing_depth
synthetic_null	independent_technical	0.25	41	45166	60	0.5666666666666667	0.14171928796703487	0.6511111111111111	False	False	False	0.5477777777777778	0.018888888888888844	False	False	0.55	0.13566895435889095	0.02444444444444438	
synthetic_null	independent_technical	0.25	42	45167	60	0.5833333333333334	0.302950340982484	0.6255555555555555	False	True	False	0.5433333333333333	0.040000000000000036	False	False	0.6966666666666667	0.22956376771325374	0.030000000000000027	sequencing_depth;steroid_exposure
synthetic_null	independent_technical	0.25	43	45168	60	0.5877777777777777	0.2593462980182726	0.5566666666666666	False	True	False	0.5777777777777777	0.010000000000000009	False	False	0.6333333333333333	0.14628238660394327	0.012222222222222134	batch;rin
synthetic_null	independent_technical	0.25	44	45169	60	0.5544444444444444	0.19341943230229366	0.36333333333333334	False	True	False	0.5011111111111111	0.053333333333333344	True	False	0.65	0.3168004254202242	0.03222222222222215	lane
