analysis	disease_name	compartment	role	gene	candidate_class	gene_metric	n_donors	raw_spearman_r	raw_spearman_p	ifn_group_resid_spearman_r	ifn_group_resid_spearman_p	resid_positive_support	raw_positive_support
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXorf21	failed_or_crowded_comparators	mean_log_norm	12	-0.2953926244904183	0.35126105834973553	0.02097902097902098	0.9484022252365222	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXorf21	failed_or_crowded_comparators	detection_fraction	12	-0.2953926244904183	0.35126105834973553	0.04895104895104895	0.8799185788786748	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	EEA1	trafficking_sorting	mean_log_norm	12	0.5804195804195805	0.04785597684206059	0.22377622377622378	0.4844516614553987	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	EEA1	trafficking_sorting	detection_fraction	12	0.34965034965034975	0.26523878689278996	0.3356643356643357	0.28612290291498743	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FCGR2A	uptake_complement_phagocytosis	mean_log_norm	12	0.1690182756489597	0.5994978698235762	0.2447552447552448	0.44326193645018325	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FCGR2A	uptake_complement_phagocytosis	detection_fraction	12	0.3591638357540393	0.25155299026639544	0.3076923076923077	0.33058925941210965	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FCGR2B	uptake_complement_phagocytosis	mean_log_norm	12	-0.23240012901731957	0.46731264420646795	-0.49650349650349657	0.10060263183225476	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FCGR2B	uptake_complement_phagocytosis	detection_fraction	12	-0.12676370673671977	0.6946303258690808	-0.23076923076923078	0.470531995381542	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FCGR3A	uptake_complement_phagocytosis	mean_log_norm	12					False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FCGR3A	uptake_complement_phagocytosis	detection_fraction	12					False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GPR65	failed_or_crowded_comparators	mean_log_norm	12	0.47888511433871916	0.11523415616227109	-0.5104895104895105	0.08991373630263919	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GPR65	failed_or_crowded_comparators	detection_fraction	12	0.556351824011159	0.06030002554107385	-0.2517482517482518	0.4299187850328841	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GSK3A	failed_or_crowded_comparators	mean_log_norm	12	-0.18181818181818185	0.5717012385276553	-0.1188811188811189	0.712884219214772	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GSK3A	failed_or_crowded_comparators	detection_fraction	12	-0.30069930069930073	0.34225952894002437	0.2937062937062937	0.3541476412329215	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GSK3B	failed_or_crowded_comparators	mean_log_norm	12	0.3076923076923077	0.33058925941210965	0.04195804195804196	0.8969858708195542	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GSK3B	failed_or_crowded_comparators	detection_fraction	12	0.31468531468531474	0.3191387855033045	0.44755244755244755	0.1445863013033476	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HGS	trafficking_sorting	mean_log_norm	12	0.3216783216783217	0.30790987618065263	0.1958041958041958	0.5419358857313173	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HGS	trafficking_sorting	detection_fraction	12	0.2447552447552448	0.44326193645018325	0.4685314685314686	0.12445479118883407	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_ii_loading_editing	mean_log_norm	12	0.8601398601398602	0.00033166833912692107	0.6993006993006995	0.011374198642690932	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_ii_loading_editing	detection_fraction	12	0.7762237762237763	0.0029928636801859823	0.7202797202797203	0.008239768712338436	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_ii_loading_editing	mean_log_norm	12	0.8741258741258742	0.00020071307332423182	0.3636363636363637	0.24526500073077723	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_ii_loading_editing	detection_fraction	12	0.9300699300699302	1.1702227928659685e-05	0.6153846153846154	0.033169901090105904	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DOA	hla_ii_loading_editing	mean_log_norm	12	0.8696330643554399	0.0002373083082390024	0.6713286713286714	0.016831456186893416	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DOA	hla_ii_loading_editing	detection_fraction	12	0.8621684028588266	0.00030940535704784546	0.5664335664335665	0.054842119775407906	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DOB	hla_ii_loading_editing	mean_log_norm	12	0.7033603702976762	0.010708109920351618	0.3916083916083916	0.20806346369535322	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DOB	hla_ii_loading_editing	detection_fraction	12	0.7468671973263984	0.005253137592487956	0.3706293706293707	0.23562100351264567	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	state_markers_positive_controls	mean_log_norm	12	0.9440559440559443	3.927261080965948e-06	0.8391608391608393	0.0006428259886278204	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	state_markers_positive_controls	detection_fraction	12	0.9440559440559443	3.927261080965948e-06	0.7622377622377624	0.003950448972542647	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	state_markers_positive_controls	mean_log_norm	12	0.9510489510489512	2.038424632465578e-06	0.7762237762237763	0.0029928636801859823	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	state_markers_positive_controls	detection_fraction	12	0.9440559440559443	3.927261080965948e-06	0.6153846153846154	0.033169901090105904	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	state_markers_positive_controls	mean_log_norm	12	0.9510489510489512	2.038424632465578e-06	0.5524475524475525	0.06251148327961524	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	state_markers_positive_controls	detection_fraction	12	0.9370629370629372	6.9931649532105415e-06	0.6293706293706295	0.02831967129576001	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	state_markers_positive_controls	mean_log_norm	12	0.9440559440559443	3.927261080965948e-06	-0.7552447552447553	0.004508435484294224	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	state_markers_positive_controls	detection_fraction	12	0.8671328671328673	0.00025981184986148103	-0.013986013986013986	0.9655902689187796	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30	hla_ii_loading_editing	mean_log_norm	12	0.37762237762237766	0.22620604493502647	0.14685314685314685	0.6487957097846665	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30	hla_ii_loading_editing	detection_fraction	12	0.3216783216783217	0.30790987618065263	0.44755244755244755	0.1445863013033476	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IGF2R	lysosome_endosome_lipid	mean_log_norm	12	0.11188811188811189	0.729194990751066	0.034965034965034975	0.9140933424107599	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IGF2R	lysosome_endosome_lipid	detection_fraction	12	-0.034965034965034975	0.9140933424107599	0.4125874125874127	0.18256397857316675	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF5	failed_or_crowded_comparators	mean_log_norm	12	-0.11908949961751887	0.7123998368899923	0.055944055944055944	0.8628980736949713	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF5	failed_or_crowded_comparators	detection_fraction	12	-0.14010529366766927	0.6640757694429807	0.10489510489510491	0.7456094809807079	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAM	uptake_complement_phagocytosis	mean_log_norm	12	0.3480546162297779	0.2675756659285515	-0.11188811188811189	0.729194990751066	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAM	uptake_complement_phagocytosis	detection_fraction	12	0.2537898243342131	0.42606072918826854	-0.14685314685314685	0.6487957097846665	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAX	uptake_complement_phagocytosis	mean_log_norm	12	-0.055984961224599124	0.8627986635895607	0.5104895104895105	0.08991373630263919	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAX	uptake_complement_phagocytosis	detection_fraction	12	-0.085843607211052	0.7908062230424722	0.5664335664335665	0.054842119775407906	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	lysosome_endosome_lipid	mean_log_norm	12	-0.4055944055944056	0.19083587400450036	0.16083916083916086	0.6175234895401425	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	lysosome_endosome_lipid	detection_fraction	12	-0.39860139860139865	0.19933549461780897	0.3216783216783217	0.30790987618065263	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	lysosome_endosome_lipid	mean_log_norm	12	-0.27272727272727276	0.39109677094189615	0.7272727272727274	0.00735502885780513	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	lysosome_endosome_lipid	detection_fraction	12	-0.2937062937062937	0.3541476412329215	0.4545454545454546	0.13765791634772948	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	lysosome_endosome_lipid	mean_log_norm	12	0.37762237762237766	0.22620604493502647	0.04195804195804196	0.8969858708195542	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	lysosome_endosome_lipid	detection_fraction	12	0.3426573426573427	0.2755674509567803	0.2377622377622378	0.45680085263992326	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAPTM5	lysosome_endosome_lipid	mean_log_norm	12	0.7552447552447553	0.004508435484294224	0.17482517482517487	0.5868236643627043	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAPTM5	lysosome_endosome_lipid	detection_fraction	12	0.6223776223776225	0.03067589506164015	0.5384615384615385	0.07089431754922311	True	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS1	glycan_checkpoint_surface	mean_log_norm	12	0.2517482517482518	0.4299187850328841	0.1398601398601399	0.6646331617926677	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS1	glycan_checkpoint_surface	detection_fraction	12	0.06993006993006995	0.8290236405313092	0.35664335664335667	0.2551377517589572	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3	glycan_checkpoint_surface	mean_log_norm	12	-0.6573426573426573	0.0201854985098541	0.49650349650349657	0.10060263183225476	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3	glycan_checkpoint_surface	detection_fraction	12	-0.3706293706293707	0.23562100351264567	0.5664335664335665	0.054842119775407906	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS8	glycan_checkpoint_surface	mean_log_norm	12	0.3356643356643357	0.28612290291498743	0.3426573426573427	0.2755674509567803	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS8	glycan_checkpoint_surface	detection_fraction	12	0.04195804195804196	0.8969858708195542	0.4825174825174825	0.11210929146889187	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS9	glycan_checkpoint_surface	mean_log_norm	12	0.2937062937062937	0.3541476412329215	0.18881118881118883	0.5567370561768314	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS9	glycan_checkpoint_surface	detection_fraction	12	0.16083916083916086	0.6175234895401425	0.46153846153846156	0.13094806950717272	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	lysosome_endosome_lipid	mean_log_norm	12	0.2657342657342658	0.4038330883147116	0.5594405594405596	0.05858947538856764	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	lysosome_endosome_lipid	detection_fraction	12	0.2027972027972028	0.5273023541661079	0.6363636363636365	0.026096891052703144	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	uptake_complement_phagocytosis	mean_log_norm	12	0.0	1.0	-0.4755244755244756	0.118175957013032	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	uptake_complement_phagocytosis	detection_fraction	12	-0.055944055944055944	0.8628980736949713	0.07692307692307693	0.8121826980280591	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	M6PR	lysosome_endosome_lipid	mean_log_norm	12	-0.2027972027972028	0.5273023541661079	0.5664335664335665	0.054842119775407906	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	M6PR	lysosome_endosome_lipid	detection_fraction	12	-0.16083916083916086	0.6175234895401425	0.5664335664335665	0.054842119775407906	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MARCO	uptake_complement_phagocytosis	mean_log_norm	12	-0.499927752972588	0.09791088067826371	-0.04895104895104895	0.8799185788786748	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MARCO	uptake_complement_phagocytosis	detection_fraction	12	-0.499927752972588	0.09791088067826371	-0.04895104895104895	0.8799185788786748	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	uptake_complement_phagocytosis	mean_log_norm	12	-0.4125874125874127	0.18256397857316675	-0.027972027972027972	0.9312343512018807	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	uptake_complement_phagocytosis	detection_fraction	12	-0.31468531468531474	0.3191387855033045	0.034965034965034975	0.9140933424107599	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MIF	failed_or_crowded_comparators	mean_log_norm	12	0.5034965034965035	0.09515736659412467	0.6223776223776225	0.03067589506164015	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MIF	failed_or_crowded_comparators	detection_fraction	12	0.5524475524475525	0.06251148327961524	0.7132867132867133	0.009201779777634766	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MRC1	uptake_complement_phagocytosis	mean_log_norm	12	-0.3846153846153847	0.21702022575997731	0.034965034965034975	0.9140933424107599	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MRC1	uptake_complement_phagocytosis	detection_fraction	12	-0.3076923076923077	0.33058925941210965	0.14685314685314685	0.6487957097846665	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	uptake_complement_phagocytosis	mean_log_norm	12					False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	uptake_complement_phagocytosis	detection_fraction	12					False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC1	lysosome_endosome_lipid	mean_log_norm	12	0.5944055944055945	0.04152149441031857	-0.14685314685314685	0.6487957097846665	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC1	lysosome_endosome_lipid	detection_fraction	12	0.14685314685314685	0.6487957097846665	0.2517482517482518	0.4299187850328841	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC2	lysosome_endosome_lipid	mean_log_norm	12	-0.44055944055944063	0.1517350357167303	0.4825174825174825	0.11210929146889187	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC2	lysosome_endosome_lipid	detection_fraction	12	-0.3426573426573427	0.2755674509567803	0.5034965034965035	0.09515736659412467	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PDCD1LG2	glycan_checkpoint_surface	mean_log_norm	12					False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PDCD1LG2	glycan_checkpoint_surface	detection_fraction	12					False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PTPN2	failed_or_crowded_comparators	mean_log_norm	12	0.25874125874125875	0.41677476889913817	0.6293706293706295	0.02831967129576001	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PTPN2	failed_or_crowded_comparators	detection_fraction	12	-0.027972027972027972	0.9312343512018807	0.5664335664335665	0.054842119775407906	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB11A	trafficking_sorting	mean_log_norm	12	0.06293706293706294	0.8459309212287789	0.4125874125874127	0.18256397857316675	False	False
