analysis	disease_name	compartment	role	gene	candidate_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_fdr10	positive_trend	negative_trend
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TASL	failed_or_crowded_comparators	mean_log_norm	11.0	14.0	0.0026349394104940387	0.0008919535524046259	0.0017429858580894127	0.8187944887771194	2.0382757016320867	0.05601400615734068	0.41039385832845443	False	True	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TASL	failed_or_crowded_comparators	detection_fraction	11.0	14.0	0.0011717693258064517	0.0007509879274642977	0.00042078139834215403	0.33347174172632177	0.9020908582956503	0.37668494043368267	0.5780165465275475	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TCIRG1	lysosome_endosome_lipid	mean_log_norm	11.0	14.0	0.14800049238130483	0.19929480180607279	-0.05129430942476795	-0.5252629260499249	-1.4044914520588403	0.17363238520137395	0.43892709833587107	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TCIRG1	lysosome_endosome_lipid	detection_fraction	11.0	14.0	0.11269454894072695	0.17095315260367633	-0.05825860366294938	-0.5629100620365167	-1.5052334380967107	0.1459762683170265	0.43892709833587107	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TNFAIP3	failed_or_crowded_comparators	mean_log_norm	11.0	14.0	0.06476685097855076	0.09350529776945128	-0.028738446790900526	-0.40923435942041697	-1.1170414999981464	0.27632658899782536	0.5018993147103359	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TNFAIP3	failed_or_crowded_comparators	detection_fraction	11.0	14.0	0.053665392804078456	0.07916432692900363	-0.025498934124925175	-0.436000419781131	-1.1621374200154535	0.25713875722186946	0.4869223275052422	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TREM2	uptake_complement_phagocytosis	mean_log_norm	11.0	14.0	0.0006643247638494846	0.0007939119916118356	-0.000129587227762351	-0.11188871987279009	-0.2902987871904224	0.774259813095833	0.8722673843737866	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TREM2	uptake_complement_phagocytosis	detection_fraction	11.0	14.0	0.0006629816867259303	0.0008170800251073027	-0.00015409833838137238	-0.09943988202796031	-0.2714453514110229	0.7886431271032214	0.8773654789023339	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TYROBP	uptake_complement_phagocytosis	mean_log_norm	11.0	14.0	0.011845708955709593	0.0035942266909934502	0.008251482264716142	1.139589455712021	2.652137866498625	0.021107634449765714	0.41039385832845443	False	True	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TYROBP	uptake_complement_phagocytosis	detection_fraction	11.0	14.0	0.005775600100993266	0.002590745023404862	0.0031848550775884043	0.8308016297082497	1.9945058493446064	0.06493881359352603	0.4117930439857516	False	True	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VAMP3	trafficking_sorting	mean_log_norm	11.0	14.0	0.13240614720524677	0.17407103274309024	-0.04166488553784348	-0.45361835018942376	-1.185694237209381	0.2479802891812684	0.4864675816105554	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VAMP3	trafficking_sorting	detection_fraction	11.0	14.0	0.10784438579099463	0.15874218946907231	-0.05089780367807768	-0.5210112223031528	-1.3872362037669723	0.17869961349405492	0.43892709833587107	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VAMP7	trafficking_sorting	mean_log_norm	11.0	14.0	0.06051104475890239	0.06680242197205245	-0.006291377213150061	-0.20314988393213085	-0.548776055793277	0.5886086454198405	0.7430662332250468	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VAMP7	trafficking_sorting	detection_fraction	11.0	14.0	0.05238037894082155	0.07008855180033277	-0.01770817285951122	-0.4025419187343401	-1.0843998407841096	0.2896775485259175	0.5165350844054958	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VPS26A	trafficking_sorting	mean_log_norm	11.0	14.0	0.19013415153568022	0.24902724583359878	-0.05889309429791856	-0.4618394619487417	-1.2029126698045594	0.241464112805666	0.4864675816105554	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VPS26A	trafficking_sorting	detection_fraction	11.0	14.0	0.1457069786427669	0.21234537696379502	-0.06663839832102811	-0.5290371990389889	-1.399186758723562	0.17509976529621032	0.43892709833587107	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VPS35	trafficking_sorting	mean_log_norm	11.0	14.0	0.35060748352853816	0.4127014171995165	-0.06209393367097832	-0.2961667705238227	-0.784968152101564	0.4404843704100097	0.6426739174834568	False	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	VPS35	trafficking_sorting	detection_fraction	11.0	14.0	0.22293768594149094	0.2991916130910148	-0.07625392714952384	-0.4639053244887308	-1.2372573064479502	0.22852630255800757	0.4785609630038276	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	AP1S2	trafficking_sorting	mean_log_norm	10.0	14.0	0.20320133219343134	0.24623578639646518	-0.04303445420303384	-0.38936912966376974	-0.985103451561953	0.3361695602875841	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	AP1S2	trafficking_sorting	detection_fraction	10.0	14.0	0.11206738432982835	0.13946675588996052	-0.02739937156013217	-0.34159028851893347	-0.8589701820105756	0.40058393589237806	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	AP2M1	trafficking_sorting	mean_log_norm	10.0	14.0	0.8085189240983348	0.8074987865225308	0.0010201375758039921	0.005195557305958797	0.014118817216897889	0.9888655507207776	0.9906449484793463	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	AP2M1	trafficking_sorting	detection_fraction	10.0	14.0	0.3944243148470752	0.4163143426680214	-0.021890027820946234	-0.15005142851629888	-0.38184234967698244	0.7064788966416111	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ATP6V0D2	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.0008783044023272688	0.00024218605523202452	0.0006361183470952443	0.3776862761317706	0.8087348594328774	0.4378022648140729	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ATP6V0D2	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.000444177260295308	0.00015938255059474443	0.0002847947097005636	0.3300636689149107	0.7176358662783267	0.4886653775584373	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ATP6V1B2	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.13256606871724463	0.1563142803128906	-0.02374821159564597	-0.38921201117568316	-0.9871871527411876	0.3350843944004833	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ATP6V1B2	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.07787713967665304	0.09310689335573814	-0.015229753679085106	-0.294612849599291	-0.725373919087781	0.47735199825785835	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	AXL	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.3718495419241693	0.4444823374936049	-0.07263279556943558	-0.4855163419632232	-1.288646956865537	0.21090826597787235	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	AXL	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.1923771056102059	0.23051382897171538	-0.03813672336150947	-0.3759744606231604	-0.9642024796134407	0.34587894516295253	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C1QA	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.017189113781268868	0.007575480403126053	0.009613633378142816	0.9196694540308892	2.2129235022263125	0.041172130519869836	0.90218045104981	False	True	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C1QA	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0075364867741182	0.0031966298560808554	0.004339856918037345	0.9319871261818095	2.262936634241882	0.036745473306955365	0.90218045104981	False	True	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C1QB	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.007492900898141674	0.010100561230307682	-0.0026076603321660077	-0.3284916302568911	-0.8425224493403817	0.4089534578502072	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C1QB	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0033542990285093796	0.004658155334649729	-0.0013038563061403491	-0.3613690908136087	-0.9294818130660933	0.36309397412351485	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C1QC	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.008266916136293668	0.005750951132666897	0.002515965003626771	0.3499774721867542	0.8852330387289484	0.3864041646917948	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C1QC	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.004281526396145506	0.0026338243125017613	0.0016477020836437447	0.4051851871917216	1.0078411375193448	0.3261012481672002	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C3AR1	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.0005052408232210088	0.0008588064914516702	-0.00035356566823066136	-0.2083609721809462	-0.5435164796528481	0.5923010922952046	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C3AR1	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.00033457807848051753	0.0006461581940683574	-0.00031158011558783986	-0.23286996764805065	-0.6254775647760619	0.5381328937250671	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C5AR1	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.0074915503754934155	0.00662345121462381	0.0008680991608696056	0.0935903298815456	0.22907860121117826	0.8213979005807609	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C5AR1	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0037443619997565374	0.00447256802551431	-0.0007282060257577726	-0.11581444593713246	-0.3053692686970229	0.7629598879378371	0.9238561908362926	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CALR	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.984163243813802	1.059155617258726	-0.07499237344492393	-0.24440608311444678	-0.6665042648038116	0.5122417843546623	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CALR	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.4532839442159952	0.5146235219772564	-0.061339577761261144	-0.34470495924753247	-0.8900747452755119	0.38332650569080245	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD274	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	0.004219017724528367	0.0077965555556333554	-0.003577537831104988	-0.598759161958483	-1.531008305905648	0.14074956166579747	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD274	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.002708902978394339	0.004959070999565258	-0.002250168021170919	-0.5511987902395118	-1.4136094513794264	0.17207768392323572	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD44	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	0.6991375185816682	0.7550456335188198	-0.05590811493715164	-0.2120409974611494	-0.5714239792500155	0.5735633113433045	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD44	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.32742267761522725	0.36880155119110664	-0.04137887357587938	-0.26673086000537005	-0.6916746295112391	0.4965228482015942	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD74	state_markers_positive_controls	mean_log_norm	10.0	14.0	1.0124126318819446	0.9098610914416325	0.10255154044031212	0.3526034397632415	0.8742244954273416	0.3929650142769872	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD74	state_markers_positive_controls	detection_fraction	10.0	14.0	0.39122344186494606	0.35029718193012666	0.04092625993481941	0.3213196880803221	0.7792274581232252	0.44640767478038024	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD83	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	0.03253573462584479	0.03808178272512765	-0.005546048099282858	-0.2029668325019951	-0.520269411191932	0.6083048464395053	0.9094907798175274	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD83	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.018381233519493938	0.022691751317625693	-0.004310517798131755	-0.2380901471738852	-0.6117125782510411	0.5472432358230744	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD86	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	0.001432181078121807	0.0008297682273692824	0.0006024128507525246	0.29056924520911553	0.7136450309255594	0.48449613244464285	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD86	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.0007537057820245967	0.00035665084142692685	0.00039705494059766983	0.4265080350079493	1.0023060437265705	0.3321561744776298	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CIITA	state_markers_positive_controls	mean_log_norm	10.0	14.0	0.022660111964747338	0.0480171897612	-0.025357077796452663	-0.592753280640395	-1.6928516098195825	0.10820141816923401	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CIITA	state_markers_positive_controls	detection_fraction	10.0	14.0	0.013678350851404166	0.02801840267107899	-0.014340051819674822	-0.5280886967126668	-1.4861734051618367	0.15366175499647708	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CST3	hla_ii_loading_editing	mean_log_norm	10.0	14.0	2.381152286135759	2.3002250483252795	0.08092723781047928	0.36545763491325467	0.9584689222261604	0.34829674555712925	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CST3	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.8646737671093814	0.8642615741829559	0.0004121929264254698	0.004637305370253622	0.01277498259409137	0.9899295716223122	0.9906449484793463	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CSTA	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.03860331700055315	0.015458650876664887	0.023144666123888265	0.7508862551184509	1.6775740182750916	0.11966255760795996	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CSTA	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.02090527874563603	0.00905257512160272	0.011852703624033312	0.7969210211413548	1.8388734544638936	0.08768579246494686	0.90218045104981	False	True	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CSTB	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.9455917966058734	0.8620646031969788	0.0835271934088947	0.3049702265266859	0.8252352698135116	0.41824139645281433	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CSTB	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.4431642723577732	0.43152083456573026	0.011643437792042965	0.07554787560621622	0.19610503122224895	0.846361407504191	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSB	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.5098228654142688	0.5669366078219372	-0.05711374240766842	-0.2981650293006495	-0.7482113766830858	0.4631443956314296	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSB	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.26606324631936124	0.3057886537031962	-0.039725407383834954	-0.27941804519010593	-0.6812855686525553	0.5045296918769254	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSD	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.6272889683273644	0.6830117148427883	-0.05572274651542397	-0.24660977194406847	-0.6766502548586965	0.5060246910144177	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSD	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.30863226261320675	0.3587622524928231	-0.050129989879616366	-0.34143630601421215	-0.8903715066939296	0.38301200517072526	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSH	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.546557588598744	0.5771160598820335	-0.03055847128328948	-0.13378183858901177	-0.34242917362636943	0.7354355051356912	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSH	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.2586531527984395	0.2802052317800977	-0.02155207898165823	-0.1695953997186979	-0.41838957453694964	0.6804692125045481	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSL	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.6115006117414381	0.6865329018088902	-0.07503229006745205	-0.2932977963931999	-0.7847926541890097	0.44096950269099655	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSL	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.30830120245383125	0.36230566395006275	-0.054004461496231504	-0.32116012763455515	-0.827814607339609	0.4169478163200306	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSS	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.18954576648809168	0.19696079963135293	-0.0074150331432612515	-0.07131828628260356	-0.17484762933600526	0.8631434915876068	0.9515985401645667	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSS	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.10444129305183336	0.1142086829300917	-0.009767389878258342	-0.1374296710666601	-0.3352214714935323	0.7414013808883348	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSZ	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.5461514652057504	0.6744526023411891	-0.12830113713543867	-0.4893672874231078	-1.2959721180346115	0.20841888972060935	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSZ	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.2818864435650645	0.3578034412710257	-0.07591699770596122	-0.46463090203301566	-1.1854982437972552	0.2491859050406693	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	EEA1	trafficking_sorting	mean_log_norm	10.0	14.0	0.4923711660894602	0.5574573031689056	-0.06508613707944544	-0.2564901843849532	-0.6098481183158023	0.5506477715327867	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	EEA1	trafficking_sorting	detection_fraction	10.0	14.0	0.2544157175216328	0.300802003264745	-0.04638628574311221	-0.29751034383354336	-0.7133622378966452	0.4856536219877761	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FCGR2A	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.03851186476831227	0.03165225460338506	0.006859610164927206	0.3401912224003842	0.8332811845181727	0.4156052310004326	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FCGR2A	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0206164254328963	0.017935775583799007	0.0026806498490972927	0.2010544563876763	0.4839830575366628	0.6346879627103288	0.9184915232718579	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FCGR2B	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.006488909807337231	0.01298248225870687	-0.006493572451369639	-0.7562287546691084	-1.9947475770774494	0.05862259448426059	0.90218045104981	False	False	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FCGR2B	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.003302212115958052	0.007711701699118722	-0.00440948958316067	-0.8739115801677749	-2.291628515538502	0.0319241158875711	0.90218045104981	False	False	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FCGR3A	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.0025375935165787267	0.002106974240145784	0.00043061927643294265	0.09014306740678613	0.2412033915712528	0.8116379650977139	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FCGR3A	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0009034866356315873	0.001067382895442563	-0.00016389625981097565	-0.07332806421811229	-0.20792327671327587	0.8375926313255816	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GPR65	failed_or_crowded_comparators	mean_log_norm	10.0	14.0	0.006075651783271215	0.0043583073334643955	0.0017173444498068194	0.25412055863113125	0.609657114509595	0.5504256636722432	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GPR65	failed_or_crowded_comparators	detection_fraction	10.0	14.0	0.0032412764439758114	0.002858927797844224	0.00038234864613158727	0.09039310189353955	0.21467892525859794	0.8327830264313832	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3A	failed_or_crowded_comparators	mean_log_norm	10.0	14.0	0.17529820694849982	0.20641869421787742	-0.031120487269377606	-0.302763839611206	-0.7201537075363147	0.4819479736524825	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3A	failed_or_crowded_comparators	detection_fraction	10.0	14.0	0.10668034246204097	0.12446330361943138	-0.017782961157390406	-0.23235088245781116	-0.5466010011316673	0.5926855251798825	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3B	failed_or_crowded_comparators	mean_log_norm	10.0	14.0	0.14316242394431583	0.20370777888578973	-0.060545354941473895	-0.7556864628210014	-2.0247737282264957	0.055246174622467406	0.90218045104981	False	False	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3B	failed_or_crowded_comparators	detection_fraction	10.0	14.0	0.08669992124784501	0.11892577641153487	-0.032225855163689865	-0.5227960534412452	-1.3169364729520667	0.20273605897597896	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HGS	trafficking_sorting	mean_log_norm	10.0	14.0	0.1410401179679832	0.15654298398182237	-0.015502866013839184	-0.2494038199842041	-0.6087088758941872	0.5504371943785177	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HGS	trafficking_sorting	detection_fraction	10.0	14.0	0.0803673244413513	0.09280208222068197	-0.01243475777933066	-0.2359653648202021	-0.5617085589674294	0.5821665093321318	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DMA	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.29558802100483084	0.2988307706345194	-0.0032427496296885683	-0.026796433467707194	-0.06735929025300577	0.9469685261512549	0.9857333196194349	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DMA	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.1404368335520833	0.15130657725953367	-0.010869743707450363	-0.1414413956296491	-0.35206543254942296	0.728625166058363	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DMB	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.08410518969122867	0.09321240890381262	-0.00910721921258395	-0.14326312320695128	-0.3552239701394665	0.7263525430360168	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DMB	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.04759401877745597	0.057504336394483165	-0.009910317617027195	-0.22041426670659506	-0.5438709984217569	0.5930062515327403	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DOA	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.041089809571872714	0.05184303373617315	-0.010753224164300433	-0.29912148258982596	-0.7351714280246687	0.4715736256364733	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DOA	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.025748534560335823	0.03295411612651262	-0.0072055815661767955	-0.28607810526557786	-0.696266579875474	0.4953969143090103	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DOB	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.011008252887398328	0.003994355649405123	0.007013897237993205	0.7294244243795559	1.5975901832278836	0.13890464880753559	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DOB	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.00719175583954281	0.002500617597630474	0.004691138241912336	0.6727363716157078	1.455654466379058	0.1753660915339953	0.90218045104981	False	False	False
