tissue_analysis	myeloid_analysis	dataset_path	disease_name	tissue_compartment	gene	myeloid_module	n_paired_donors	spearman_rho_all	spearman_p_all	n_case_paired_donors	spearman_rho_case	spearman_p_case	sender_tissue_delta	sender_tissue_p	sender_tissue_up_trend	sender_tissue_down_trend	all_link_positive	case_link_positive	bridge_link_positive	upregulated_bridge_link
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT1	lysosomal_apc	22	0.4263128176171655	0.047878817581760255	9	0.9	0.0009430623223403288	0.02218218830691191	0.7632399610917538	False	False	False	True	True	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT1	lipid_loader_repair	6	-0.7714285714285715	0.07239650145772594	3			0.025517281918401764	0.8070778679700745	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT1	inflammatory_nfkb	6	-0.7714285714285715	0.07239650145772594	3			0.16333410611128843	0.21578181973536892	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	ANGPT1	lipid_loader_repair	12	-0.5244755244755246	0.08001937592027474	6	-0.3714285714285715	0.4684781341107872	-0.1863363366736059	0.010334819244072365	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT1	lysosomal_apc	22	0.3788819875776398	0.08205437428657274	9	0.38333333333333336	0.3084952723803716	-0.040369560663340964	0.48511579270574345	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT1	lipid_loader_repair	6	-0.7142857142857143	0.11078717201166179	3			0.16333410611128843	0.21578181973536892	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT1	inflammatory_nfkb	22	-0.32241671372106157	0.14335598060289903	9	-0.5833333333333334	0.09918581647988327	0.02218218830691191	0.7632399610917538	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT1	lipid_loader_repair	22	0.2704686617730096	0.22344862968868204	9	0.7333333333333334	0.024554150071469705	0.02218218830691191	0.7632399610917538	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT1	inflammatory_nfkb	12	-0.3507014575169162	0.26370596216078546	6	-0.4707919090691997	0.3459864778341721	-0.0003290917872978813	0.9856984520098171	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT1	lysosomal_apc	6	-0.5428571428571429	0.26570262390670546	3			0.025517281918401764	0.8070778679700745	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT1	lysosomal_apc	6	-0.5428571428571429	0.26570262390670546	3			0.16333410611128843	0.21578181973536892	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT1	lipid_loader_repair	12	0.342381191631163	0.2759799865965094	6	-0.555492059863531	0.2524663994407912	-0.006957396078446029	0.5984096181117102	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT1	c15_mocci_costate	6	0.48571428571428577	0.3287230320699708	3			0.025517281918401764	0.8070778679700745	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT1	lipid_loader_repair	12	-0.2867132867132868	0.36625146058358227	6	-0.3142857142857143	0.5440932944606415	0.026826949494470648	0.8177566800067709	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT1	c15_mocci_costate	12	-0.27033237350262296	0.3954352816063579	6	-0.6767633692869747	0.13983668734781046	-0.0003290917872978813	0.9856984520098171	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT1	c15_mocci_costate	22	0.16770186335403728	0.45567700180801274	9	0.09999999999999999	0.797971695234851	0.02218218830691191	0.7632399610917538	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT1	lipid_loader_repair	12	-0.15343188766365085	0.6340172599688156	6	-0.7650368522374495	0.0763256359782481	-0.0003290917872978813	0.9856984520098171	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT1	lysosomal_apc	12	-0.14685314685314685	0.6487957097846665	6	0.028571428571428574	0.9571545189504373	0.026826949494470648	0.8177566800067709	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT1	inflammatory_nfkb	12	-0.14673479641335554	0.6490626584322616	6	-0.09258200997725516	0.8615237650768769	-0.006957396078446029	0.5984096181117102	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT1	c15_mocci_costate	12	-0.11188811188811189	0.729194990751066	6	-0.3142857142857143	0.5440932944606415	0.026826949494470648	0.8177566800067709	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT1	lysosomal_apc	12	0.08767536437922906	0.7864325888630955	6	0.41194292043554975	0.4170383519896916	-0.0003290917872978813	0.9856984520098171	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT1	c15_mocci_costate	6	-0.08571428571428573	0.8717434402332361	3			0.16333410611128843	0.21578181973536892	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT1	inflammatory_nfkb	12	-0.04895104895104895	0.8799185788786748	6	-0.3714285714285715	0.4684781341107872	0.026826949494470648	0.8177566800067709	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT1	c15_mocci_costate	22	0.025409373235460195	0.9106320314075294	9	-0.18333333333333335	0.6368198117628943	-0.040369560663340964	0.48511579270574345	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT1	inflammatory_nfkb	6	-0.028571428571428574	0.9571545189504373	3			0.025517281918401764	0.8070778679700745	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT1	inflammatory_nfkb	22	0.009599096555618296	0.9661826982649288	9	-0.31666666666666665	0.406397014486386	-0.040369560663340964	0.48511579270574345	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT1	c15_mocci_costate	12	-0.01128729203179658	0.9722273977749691	6	-0.2160246899469287	0.6810035411783686	-0.006957396078446029	0.5984096181117102	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT2	lysosomal_apc	22	0.5448898927159798	0.008733437249860749	9	0.8333333333333333	0.005265691029161747	-0.02070410363817144	0.7800477488810362	False	False	False	True	True	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	ANGPT2	inflammatory_nfkb	12	0.6853146853146854	0.013905968814362754	6	0.8857142857142858	0.01884548104956266	0.41282499192072586	0.07914173260203823	True	False	True	True	True	True
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	ANGPT2	c15_mocci_costate	12	0.6783216783216784	0.015317329053281715	6	0.7714285714285715	0.07239650145772594	0.41282499192072586	0.07914173260203823	True	False	True	True	True	True
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT2	c15_mocci_costate	12	-0.6479869832129704	0.02268576379956302	6	-0.753702346348183	0.08352328137325983	-0.033078407950878685	0.07942366490284677	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT2	lipid_loader_repair	22	0.4748729531338228	0.025531919822233986	9	0.6833333333333333	0.04244227208707231	-0.02070410363817144	0.7800477488810362	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	ANGPT2	lysosomal_apc	12	0.6223776223776225	0.03067589506164015	6	0.4285714285714286	0.3965014577259473	0.41282499192072586	0.07914173260203823	True	False	True	False	True	True
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT2	lipid_loader_repair	22	0.4376058723884812	0.04167345203725816	9	0.5666666666666667	0.1116329876114912	-0.13620157460160787	0.08001092878673942	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT2	lysosomal_apc	12	-0.5113843218869928	0.08925717221519383	6	-0.20291986247835694	0.699797968157019	-0.033078407950878685	0.07942366490284677	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	ANGPT2	lipid_loader_repair	12	0.4895104895104896	0.10625237175934595	6	0.7142857142857143	0.11078717201166179	0.41282499192072586	0.07914173260203823	True	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT2	lipid_loader_repair	12	-0.4798606308117672	0.11438935771004499	6	-0.6957252427829381	0.12478933744028715	-0.033078407950878685	0.07942366490284677	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANGPT2	inflammatory_nfkb	12	-0.45534220441992507	0.1368824327726035	6	-0.550782483869826	0.2573693316225746	-0.033078407950878685	0.07942366490284677	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT2	lipid_loader_repair	12	0.3916083916083916	0.20806346369535322	6	0.8857142857142858	0.01884548104956266	0.32365587360661646	0.1411099607822275	False	False	False	True	True	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT2	lysosomal_apc	22	0.27724449463579903	0.21161051352664342	9	0.43333333333333335	0.24395243588005172	-0.13620157460160787	0.08001092878673942	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT2	c15_mocci_costate	22	0.25578769057029926	0.2505725286148969	9	0.39999999999999997	0.286105101908313	-0.02070410363817144	0.7800477488810362	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT2	c15_mocci_costate	12	0.35664335664335667	0.2551377517589572	6	0.2	0.7040000000000001	0.32365587360661646	0.1411099607822275	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT2	inflammatory_nfkb	12	0.35664335664335667	0.2551377517589572	6	0.3142857142857143	0.5440932944606415	0.32365587360661646	0.1411099607822275	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT2	inflammatory_nfkb	6	-0.5428571428571429	0.26570262390670546	3			0.2059329275651117	0.08796614527763229	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT2	lipid_loader_repair	6	-0.5428571428571429	0.26570262390670546	3			0.3308006986386977	0.03264178470753648	True	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT2	inflammatory_nfkb	6	-0.5428571428571429	0.26570262390670546	3			0.3308006986386977	0.03264178470753648	True	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT2	inflammatory_nfkb	12	0.3356643356643357	0.28612290291498743	6	-0.14285714285714288	0.7871720116618076	0.06381431552572762	0.1408993476908493	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT2	lipid_loader_repair	6	-0.48571428571428577	0.3287230320699708	3			0.2059329275651117	0.08796614527763229	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT2	lysosomal_apc	12	-0.30069930069930073	0.34225952894002437	6	-0.942857142857143	0.004804664723032055	0.06381431552572762	0.1408993476908493	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT2	c15_mocci_costate	12	0.27272727272727276	0.39109677094189615	6	-0.08571428571428573	0.8717434402332361	0.06381431552572762	0.1408993476908493	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANGPT2	inflammatory_nfkb	22	-0.15979672501411638	0.47748871428994594	9	-0.5	0.1704706607870538	-0.02070410363817144	0.7800477488810362	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANGPT2	lipid_loader_repair	12	0.21678321678321683	0.49855598552418845	6	0.5428571428571429	0.26570262390670546	0.06381431552572762	0.1408993476908493	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT2	c15_mocci_costate	6	-0.2571428571428572	0.6227871720116619	3			0.2059329275651117	0.08796614527763229	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT2	c15_mocci_costate	6	0.2	0.7040000000000001	3			0.3308006986386977	0.03264178470753648	True	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANGPT2	lysosomal_apc	6	0.14285714285714288	0.7871720116618076	3			0.2059329275651117	0.08796614527763229	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANGPT2	lysosomal_apc	12	-0.06293706293706294	0.8459309212287789	6	-0.6571428571428573	0.1561749271137024	0.32365587360661646	0.1411099607822275	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT2	c15_mocci_costate	22	-0.014116318464144554	0.9502846499817855	9	-0.19999999999999998	0.6059012741795534	-0.13620157460160787	0.08001092878673942	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	ANGPT2	lysosomal_apc	6	0.028571428571428574	0.9571545189504373	3			0.3308006986386977	0.03264178470753648	True	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	ANGPT2	inflammatory_nfkb	22	-0.0028232636928289105	0.9900512231067919	9	-0.31666666666666665	0.406397014486386	-0.13620157460160787	0.08001092878673942	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANXA1	inflammatory_nfkb	12	0.7972027972027973	0.0019003677255282697	6	0.08571428571428573	0.8717434402332361	1.006564309439438	0.012213328425080418	True	False	True	False	True	True
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	ANXA1	lipid_loader_repair	6	0.942857142857143	0.004804664723032055	3			-0.08186215164057466	0.7206074452176804	False	False	True	False	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	ANXA1	c15_mocci_costate	12	0.6923076923076924	0.012593030496094112	6	0.028571428571428574	0.9571545189504373	1.006564309439438	0.012213328425080418	True	False	True	False	True	True
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	ANXA1	inflammatory_nfkb	12	0.5874125874125874	0.04460929646336318	6	0.6571428571428573	0.1561749271137024	0.18459739426661534	0.2150374453617352	False	False	True	False	True	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	ANXA1	inflammatory_nfkb	12	-0.5244755244755246	0.08001937592027474	6	-0.2	0.7040000000000001	-0.38812306481582426	0.02862169218256165	False	True	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	ANXA1	lipid_loader_repair	12	0.5244755244755246	0.08001937592027474	6	0.8285714285714287	0.04156268221574335	-0.1739277528670191	0.2378642841843822	False	False	False	True	True	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	ANXA1	lipid_loader_repair	22	0.3777526821005082	0.08304544048187627	9	0.08333333333333334	0.831214097710308	-0.008787430342644315	0.9333731598257591	False	False	False	False	False	False
