seed	analysis_route	n_requested	event_probability_before_dropout	molecular_hazard_ratio_per_latent_sd	dropout_probability	assignment_strength	source_hazard_ratio	treatment_hazard_ratio	measurement_reliability	missing_rate	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n	median_observed_events	median_observed_dropout_fraction	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_score_z	median_one_step_log_hr_per_observed_sd
54801	unadjusted	160	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	16	0.064	0.039774745277095874	0.10142149188293179	0.15834523420629765	0.02486821991343044
54801	source_treatment_stratified	160	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	14	0.056	0.03364764921901088	0.0917907207329439	0.08345200933834147	0.012737653002048105
54801	unadjusted	160	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	28	0.112	0.07863430779240635	0.1571091326160586	0.846202048981397	0.13309386368204615
54801	source_treatment_stratified	160	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	21	0.084	0.05559603876664466	0.12499486641356522	-0.0004530847955755053	-3.914252195778026e-05
54801	unadjusted	160	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	39.0	0.25	7	0.028	0.013628058600839217	0.05665777612286046	0.0007231181513065845	0.0001444849830549782
54801	source_treatment_stratified	160	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	39.0	0.25	8	0.032	0.01630236549364963	0.06186240283408649	-0.022251734650460903	-0.0035281868050893823
54801	unadjusted	160	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	38.0	0.2525864546412492	29	0.116	0.08199160692455615	0.16163076708794527	0.6478036627744592	0.10858581668995704
54801	source_treatment_stratified	160	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	38.0	0.2525864546412492	5	0.02	0.008572324384058198	0.045955643131568594	0.010324073308112743	0.0017506882619469542
54801	unadjusted	160	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	138	0.552	0.4900328126787554	0.6123933241737185	2.145874089630306	0.3301035216866567
54801	source_treatment_stratified	160	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	141	0.564	0.5020210030764015	0.6240419345881815	2.126369985552812	0.3382154090046018
54801	unadjusted	160	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.5	0.0	207	0.828	0.7763472799248405	0.8697252756061478	2.8011649614199747	0.43927956457210404
54801	source_treatment_stratified	160	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.5	0.0	108	0.432	0.3720831254487866	0.49397500328259375	1.800566198751747	0.30416397258181294
54801	unadjusted	160	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	145.0	38.0	0.25	125	0.5	0.43849126180890113	0.5615087381910988	1.9608315443862265	0.3210787990689622
54801	source_treatment_stratified	160	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	145.0	38.0	0.25	118	0.472	0.4110100538102362	0.5338374109615085	1.8860747247754	0.3103338169912424
54801	unadjusted	160	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	38.0	0.25165562913907286	181	0.724	0.6655148817430401	0.7757054000830006	2.717137776093232	0.4522643198712605
54801	source_treatment_stratified	160	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	38.0	0.25165562913907286	109	0.436	0.3759580654118184	0.49797899692359837	1.755266000404132	0.31252220957109167
54801	unadjusted	160	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	234	0.936	0.8985785081170682	0.9602252547229041	3.5973035492271483	0.5603143771183163
54801	source_treatment_stratified	160	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	235	0.94	0.9033771072831172	0.9633055891608915	3.556895911011167	0.5538036259109416
54801	unadjusted	160	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	247	0.988	0.9653192195729803	0.9959106801194657	4.133561382220483	0.663906994985032
54801	source_treatment_stratified	160	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	43.0	0.0	218	0.872	0.824887758249811	0.9078530669255781	3.0588886547325536	0.5274885890172649
54801	unadjusted	160	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	38.0	0.2525864546412492	238	0.952	0.9179876987868126	0.9723317984693053	3.3824246889242495	0.5703647326575135
54801	source_treatment_stratified	160	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	38.0	0.2525864546412492	235	0.94	0.9033771072831172	0.9633055891608915	3.3413889295981396	0.5592006460327967
54801	unadjusted	160	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	145.0	39.0	0.2508278145695364	246	0.984	0.9595901906588808	0.9937607754295288	3.9029121861457687	0.6464072521312549
54801	source_treatment_stratified	160	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	145.0	39.0	0.2508278145695364	201	0.804	0.7503491896964016	0.8484497642103681	2.8603756933450715	0.5065874780732975
54801	unadjusted	240	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	32.0	0.0	9	0.036	0.019053279530003277	0.06699042240176928	0.054444178413728776	0.00910841141531887
54801	source_treatment_stratified	240	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	32.0	0.0	7	0.028	0.013628058600839217	0.05665777612286046	0.11571998377811245	0.020761988186358514
54801	unadjusted	240	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	33.0	0.0	24	0.096	0.06536188077872192	0.1388658252135973	0.6617349849769965	0.1109008129996312
54801	source_treatment_stratified	240	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	33.0	0.0	10	0.04	0.021869911954542545	0.07205272358126646	0.08532721603625255	0.015429638059837991
54801	unadjusted	240	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	28.0	0.2482663565490804	14	0.056	0.03364764921901088	0.0917907207329439	-0.0769151954133121	-0.013596492211984895
54801	source_treatment_stratified	240	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	28.0	0.2482663565490804	12	0.048	0.02766820153069461	0.08201230121318728	-0.025622047891930982	-0.005469691739372675
54801	unadjusted	240	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	29.0	0.253859649122807	15	0.06	0.036694410839108495	0.09662289271688271	0.7388182311217759	0.1342239728102605
54801	source_treatment_stratified	240	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	29.0	0.253859649122807	5	0.02	0.008572324384058198	0.045955643131568594	0.1890079084424077	0.041084567523418165
54801	unadjusted	240	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	32.0	0.0	131	0.524	0.46219788800433054	0.5850757136198882	2.019509293096652	0.35505423694092986
54801	source_treatment_stratified	240	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	32.0	0.0	128	0.512	0.45032711112743956	0.5733096896846697	2.0049032844092856	0.3594169099199982
54801	unadjusted	240	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	32.0	0.0	167	0.668	0.6074691033954679	0.7234461079740627	2.3583713941061357	0.42432413963879345
54801	source_treatment_stratified	240	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	32.0	0.0	87	0.348	0.29165747573175427	0.40894304731486075	1.5760181046717574	0.2927823895247734
54801	unadjusted	240	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	28.0	0.2511631933173191	95	0.38	0.3220773718978933	0.4415546199810133	1.7044225398204236	0.31118814562291214
54801	source_treatment_stratified	240	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	28.0	0.2511631933173191	99	0.396	0.33738981084356817	0.4577579154514842	1.6955844999876843	0.3129796111807892
54801	unadjusted	240	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	28.0	0.2488479262672811	175	0.7	0.6405184593182177	0.7534282208836044	2.4556351261895193	0.47473019433392083
54801	source_treatment_stratified	240	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	28.0	0.2488479262672811	95	0.38	0.3220773718978933	0.4415546199810133	1.677080528702087	0.341048504563051
54801	unadjusted	240	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	32.0	0.0	227	0.908	0.8657382427250239	0.9379129848866933	3.133165068946006	0.5595260053323532
54801	source_treatment_stratified	240	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	32.0	0.0	224	0.896	0.8519796592920389	0.928034767507569	3.13043210609996	0.5647225792215451
54801	unadjusted	240	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	32.0	0.0	242	0.968	0.9381375971659135	0.9836976345063503	3.5117876287430576	0.6344454978038343
54801	source_treatment_stratified	240	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	32.0	0.0	182	0.728	0.6696994423569462	0.779399773073131	2.5003509416777723	0.4984690636685597
54801	unadjusted	240	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	29.0	0.2522729151169518	212	0.848	0.7982548908329247	0.8872123327182458	2.9126336833667517	0.5514173134498531
54801	source_treatment_stratified	240	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	29.0	0.2522729151169518	214	0.856	0.8070876594372886	0.8941374313219549	2.8764146965415547	0.5488002142664914
54801	unadjusted	240	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	28.0	0.25	233	0.932	0.8938107478142963	0.9571140814216397	3.423165647918874	0.6445709232939982
54801	source_treatment_stratified	240	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	28.0	0.25	171	0.684	0.6239553167862235	0.738475628999453	2.4290368303972785	0.5069776799360511
54801	unadjusted	240	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	65.0	0.0	14	0.056	0.03364764921901088	0.0917907207329439	-0.11681055008602799	-0.015042381752984741
54801	source_treatment_stratified	240	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	65.0	0.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.1452797763865629	-0.018664496985486945
54801	unadjusted	240	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	65.0	0.0	32	0.128	0.09214693307442182	0.17511224175018894	0.8522527358217427	0.10658818926703104
54801	source_treatment_stratified	240	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	65.0	0.0	14	0.056	0.03364764921901088	0.0917907207329439	-0.04338131023288763	-0.0056244853311446475
54801	unadjusted	240	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	57.0	0.25	13	0.052	0.030637655164191247	0.08692178118372709	0.15732522433804558	0.021041700340246598
54801	source_treatment_stratified	240	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	57.0	0.25	16	0.064	0.039774745277095874	0.10142149188293179	0.07699667787508721	0.009498529338622195
54801	unadjusted	240	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	57.0	0.25	28	0.112	0.07863430779240635	0.1571091326160586	0.843824040918862	0.10995973221578875
54801	source_treatment_stratified	240	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	57.0	0.25	13	0.052	0.030637655164191247	0.08692178118372709	0.0029488621119282635	0.0003847651232570438
54801	unadjusted	240	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	64.5	0.0	190	0.76	0.7033795246798652	0.8087511595825035	2.71088674410818	0.3450414361732358
54801	source_treatment_stratified	240	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	64.5	0.0	188	0.752	0.6949243835691702	0.8014484334851256	2.6520329206013082	0.33490151931813095
54801	unadjusted	240	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	64.0	0.0	243	0.972	0.9433422238771394	0.9863719413991607	3.560374747161071	0.453456070886867
54801	source_treatment_stratified	240	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	64.0	0.0	164	0.656	0.5951531877270251	0.7121252228303963	2.3686987699958006	0.3275267028107527
54801	unadjusted	240	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	58.0	0.24764129951045838	168	0.672	0.6115836088885267	0.7272105360850405	2.409106190867729	0.3209348131795418
54801	source_treatment_stratified	240	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	58.0	0.24764129951045838	168	0.672	0.6115836088885267	0.7272105360850405	2.413314796956184	0.3279699289665975
54801	unadjusted	240	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	57.5	0.25	225	0.9	0.8565482893919354	0.9313450710117088	3.2381345616436734	0.4318283913922911
54801	source_treatment_stratified	240	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	57.5	0.25	128	0.512	0.45032711112743956	0.5733096896846697	1.9884585357243783	0.29155618640741054
54801	unadjusted	240	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	64.0	0.0	248	0.992	0.9713054704167919	0.9978033628796906	4.372662771487516	0.5668534762706098
54801	source_treatment_stratified	240	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	64.0	0.0	248	0.992	0.9713054704167919	0.9978033628796906	4.395309194541758	0.5679077046912094
54801	unadjusted	240	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	65.0	0.0	250	1.0	0.9848667005045553	0.9999999999999998	5.11004682972413	0.648759616574798
54801	source_treatment_stratified	240	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	65.0	0.0	245	0.98	0.9540443568684314	0.9914276756159417	3.7706327070025685	0.5230391028602898
54801	unadjusted	240	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	59.0	0.25	246	0.984	0.9595901906588808	0.9937607754295288	4.159202840346953	0.5706286151186142
54801	source_treatment_stratified	240	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	217.0	59.0	0.25	246	0.984	0.9595901906588808	0.9937607754295288	4.210607508300771	0.5647523443708378
54801	unadjusted	240	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	58.0	0.24439416792357968	250	1.0	0.9848667005045553	0.9999999999999998	4.867176902181658	0.657757149833113
54801	source_treatment_stratified	240	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	216.0	58.0	0.24439416792357968	239	0.956	0.9229422290276481	0.9752562018325064	3.518870099017831	0.5216051320246153
54801	unadjusted	320	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.5	0.0	15	0.06	0.036694410839108495	0.09662289271688271	-0.08607178473268656	-0.013337534701875825
54801	source_treatment_stratified	320	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.5	0.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.08719144393145534	-0.013429701810208418
54801	unadjusted	320	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	24	0.096	0.06536188077872192	0.1388658252135973	0.7169169286635143	0.11216915217799561
54801	source_treatment_stratified	320	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	12	0.048	0.02766820153069461	0.08201230121318728	0.020078224296261445	0.00343525780358357
54801	unadjusted	320	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.0	0.24868727763464604	15	0.06	0.036694410839108495	0.09662289271688271	-0.005504847473230589	-0.000878493818324438
54801	source_treatment_stratified	320	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.0	0.24868727763464604	14	0.056	0.03364764921901088	0.0917907207329439	-0.037820939972844456	-0.0056140045221606165
54801	unadjusted	320	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	39.0	0.24742268041237114	27	0.108	0.07529194840055528	0.15257255840387324	0.7550861850760286	0.1189006929823993
54801	source_treatment_stratified	320	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	39.0	0.24742268041237114	11	0.044	0.02474379816749356	0.07705777097235189	0.09788397677541646	0.01698020004557759
54801	unadjusted	320	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	155	0.62	0.5584453800189866	0.6779226281021067	2.269297609646481	0.3449552344511737
54801	source_treatment_stratified	320	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	149	0.596	0.5341653599169152	0.6549290465799593	2.29547930182876	0.34881033223988034
54801	unadjusted	320	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	197	0.788	0.7331727674153838	0.83411045207524	2.7714174766629998	0.4268030010359147
54801	source_treatment_stratified	320	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	115	0.46	0.39929074952609617	0.5219199144335394	1.8579555897441702	0.3062430296096026
54801	unadjusted	320	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.0	0.2517009951400139	138	0.552	0.4900328126787554	0.6123933241737185	2.0550158699516965	0.338160940006073
54801	source_treatment_stratified	320	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.0	0.2517009951400139	141	0.564	0.5020210030764015	0.6240419345881815	2.098889734835902	0.3452993116296442
54801	unadjusted	320	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.5	0.25300990662179457	202	0.808	0.7546619985365359	0.8520158889742702	2.7502548754941154	0.43857185635050816
54801	source_treatment_stratified	320	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.5	0.25300990662179457	109	0.436	0.3759580654118184	0.49797899692359837	1.7996725799487145	0.3118231925194402
54801	unadjusted	320	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	233	0.932	0.8938107478142963	0.9571140814216397	3.662308172094201	0.5745808832713117
54801	source_treatment_stratified	320	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	232	0.928	0.8890714648901645	0.953974430741735	3.6651488168087383	0.5624602693136576
54801	unadjusted	320	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	246	0.984	0.9595901906588808	0.9937607754295288	4.1714457552727815	0.6476640895693757
54801	source_treatment_stratified	320	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	43.0	0.0	225	0.9	0.8565482893919354	0.9313450710117088	3.1010560280292108	0.5174665605326503
54801	unadjusted	320	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.5	0.2517613495410568	234	0.936	0.8985785081170682	0.9602252547229041	3.5174279733771825	0.5657362486319715
54801	source_treatment_stratified	320	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.5	0.2517613495410568	234	0.936	0.8985785081170682	0.9602252547229041	3.4357200202131355	0.576930236327767
54801	unadjusted	320	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.0	0.24911656365112067	248	0.992	0.9713054704167919	0.9978033628796906	4.0642319167976355	0.6537318711495813
54801	source_treatment_stratified	320	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	38.0	0.24911656365112067	207	0.828	0.7763472799248405	0.8697252756061478	2.874686066759221	0.5145424717464395
54801	unadjusted	320	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	87.0	0.0	14	0.056	0.03364764921901088	0.0917907207329439	-0.0771635476023938	-0.008421349340143498
54801	source_treatment_stratified	320	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	87.0	0.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.13331182014396875	-0.015334976440818174
54801	unadjusted	320	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	87.0	0.0	43	0.172	0.13027472439385213	0.22365272007515946	1.0108438164481124	0.11012633464356969
54801	source_treatment_stratified	320	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	87.0	0.0	14	0.056	0.03364764921901088	0.0917907207329439	-0.043447445473904535	-0.005174175219635508
54801	unadjusted	320	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	287.5	76.0	0.2517606506968209	9	0.036	0.019053279530003277	0.06699042240176928	-0.005912638024668011	-0.000630301037398179
54801	source_treatment_stratified	320	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	287.5	76.0	0.2517606506968209	7	0.028	0.013628058600839217	0.05665777612286046	0.004628280925941691	0.0005531290270739834
54801	unadjusted	320	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.2508591065292096	54	0.216	0.16949229589420706	0.2711034182192054	1.0054525381736532	0.11518931016668763
54801	source_treatment_stratified	320	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.2508591065292096	12	0.048	0.02766820153069461	0.08201230121318728	0.06873377689218468	0.008490530432730396
54801	unadjusted	320	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	287.0	86.0	0.0	214	0.856	0.8070876594372886	0.8941374313219549	3.0195214599874705	0.3282984764745197
54801	source_treatment_stratified	320	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	287.0	86.0	0.0	212	0.848	0.7982548908329247	0.8872123327182458	3.09997851199489	0.3321724092185674
54801	unadjusted	320	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	86.0	0.0	250	1.0	0.9848667005045553	0.9999999999999998	3.8987891994991255	0.4385504709387258
54801	source_treatment_stratified	320	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	86.0	0.0	194	0.776	0.7203647189638117	0.8232816997147029	2.5648736591580583	0.3104769858078256
54801	unadjusted	320	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.2517241379310345	199	0.796	0.7417463408228052	0.8412947458758916	2.932643365759083	0.3412926596036512
54801	source_treatment_stratified	320	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.2517241379310345	204	0.816	0.7633112722157498	0.859124482503129	2.9056625970870216	0.3381325768778755
54801	unadjusted	320	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.2534253003003003	240	0.96	0.9279472764187334	0.9781300880454574	3.7213135822994428	0.43278432879290296
54801	source_treatment_stratified	320	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.2534253003003003	168	0.672	0.6115836088885267	0.7272105360850405	2.371089666975866	0.30314992497438775
54801	unadjusted	320	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	86.0	0.0	249	0.996	0.9776942144345839	0.9992935524659348	4.902940793675526	0.5440069604770201
54801	source_treatment_stratified	320	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	86.0	0.0	250	1.0	0.9848667005045553	0.9999999999999998	4.895806024352815	0.5504911224483313
54801	unadjusted	320	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	87.0	0.0	250	1.0	0.9848667005045553	0.9999999999999998	5.8420499258871335	0.6531264363821179
54801	source_treatment_stratified	320	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	87.0	0.0	247	0.988	0.9653192195729803	0.9959106801194657	4.24931474683277	0.5086556710238579
54801	unadjusted	320	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.24915250341871503	249	0.996	0.9776942144345839	0.9992935524659348	4.931181032565825	0.5668399870628245
54801	source_treatment_stratified	320	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.24915250341871503	250	1.0	0.9848667005045553	0.9999999999999998	4.902204717530614	0.5757574013943356
54801	unadjusted	320	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.24911656365112067	250	1.0	0.9848667005045553	0.9999999999999998	5.573957368992334	0.6559318858996512
54801	source_treatment_stratified	320	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	288.0	77.0	0.24911656365112067	249	0.996	0.9776942144345839	0.9992935524659348	4.016185143953249	0.5118895855305308
54802	unadjusted	80	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	171	0.684	72.0	11.0	0.0	6	0.024	0.01104477730613677	0.051362123813526464	-0.014772237411679314	-0.003438146999364091
54802	source_treatment_stratified	80	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	171	0.684	72.0	11.0	0.0	9	0.036	0.019053279530003277	0.06699042240176928	0.029434079432688776	0.007371028571479122
