analysis	disease_name	compartment	gene	module	group	gene_metric	module_metric	n	spearman_r	spearman_p	relationship
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	lysosomal_apc	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	22	-0.21287408243929987	0.3415289138231926	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	22	-0.13721061547148505	0.5425912609634094	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	22	-0.0942970073404856	0.676380794270764	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	22	-0.03557312252964427	0.875116871458223	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	22	-0.06493506493506496	0.7740381664661451	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	22	-0.012987012987012988	0.9542576793321902	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	22	0.04573687182382835	0.8398323612677268	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	22	0.16205533596837948	0.4712036133090235	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	all_donors	mean_log_norm	mean_score	22	0.007340485601355168	0.974136742419401	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	all_donors	mean_log_norm	high_fraction	22	0.014116318464144554	0.9502846499817855	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	all_donors	detection_fraction	mean_score	22	0.19141727837380013	0.39346511711766696	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	all_donors	detection_fraction	high_fraction	22	0.3167701863354037	0.1509016416097599	weak_positive
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	hla_ii_apc	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	all_donors	mean_log_norm	mean_score	22	-0.1044607566346697	0.6436271470407503	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	all_donors	mean_log_norm	high_fraction	22	-0.16544325239977417	0.46185553103766985	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	all_donors	detection_fraction	mean_score	22	0.1326933935629588	0.5560825858858703	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	all_donors	detection_fraction	high_fraction	22	0.0378317334839074	0.8672536652027346	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	ifn_apc	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	all_donors	mean_log_norm	mean_score	22	-0.11123658949745907	0.622136487426624	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	all_donors	mean_log_norm	high_fraction	22	-0.3348390739695088	0.12770341679769578	weak_negative
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	all_donors	detection_fraction	mean_score	22	0.14059853190287974	0.5325726782933645	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	all_donors	detection_fraction	high_fraction	22	-0.1225296442687747	0.5869771640200259	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	lysosomal_apc	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	22	0.033314511575381144	0.8829914722792039	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	22	0.09994353472614344	0.6581099564182371	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	22	0.18125352907961606	0.41952329103344227	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	22	0.1902879728966686	0.3963148931359523	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	22	-0.08752117447769624	0.6985393337442605	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	22	-0.1293054771315641	0.5662990497257998	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	22	0.17560700169395824	0.43439428062295327	flat
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	22	0.2693393562958781	0.22546327178614414	weak_positive
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	3			insufficient
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	3			insufficient
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	all_donors	mean_log_norm	mean_score	24	0.8982608695652173	2.5848704926093895e-09	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	all_donors	mean_log_norm	high_fraction	24	0.9086956521739129	8.26305801405395e-10	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	all_donors	detection_fraction	mean_score	24	0.8521739130434782	1.2601850342386077e-07	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	all_donors	detection_fraction	high_fraction	24	0.886086956521739	8.452329880723376e-09	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	case_only	mean_log_norm	mean_score	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	case_only	mean_log_norm	high_fraction	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	case_only	detection_fraction	mean_score	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	hla_ii_apc	case_only	detection_fraction	high_fraction	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	all_donors	mean_log_norm	mean_score	24	0.8504347826086956	1.4210625789641306e-07	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	all_donors	mean_log_norm	high_fraction	24	0.8356521739130435	3.726898669868491e-07	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	all_donors	detection_fraction	mean_score	24	0.874782608695652	2.2660431196761053e-08	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	all_donors	detection_fraction	high_fraction	24	0.8426086956521738	2.3966088072191356e-07	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	case_only	mean_log_norm	mean_score	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	case_only	mean_log_norm	high_fraction	5	0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	case_only	detection_fraction	mean_score	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	ifn_apc	case_only	detection_fraction	high_fraction	5	0.0	1.0	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	all_donors	mean_log_norm	mean_score	24	0.4513043478260869	0.0268555202756079	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	all_donors	mean_log_norm	high_fraction	24	0.48173913043478256	0.017142518672419678	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	all_donors	detection_fraction	mean_score	24	0.5269565217391303	0.008150736777295301	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	all_donors	detection_fraction	high_fraction	24	0.5095652173913043	0.010975435304819007	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	case_only	mean_log_norm	mean_score	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	case_only	mean_log_norm	high_fraction	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	case_only	detection_fraction	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	lysosomal_apc	case_only	detection_fraction	high_fraction	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	24	0.8939130434782607	4.0114007135182155e-09	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	24	0.9095652173913044	7.468374341361152e-10	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	24	0.8565217391304346	9.269293827075823e-08	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	24	0.8643478260869566	5.195856900455877e-08	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	24	0.7608695652173912	1.5853058572753553e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	24	0.7086956521739128	0.00010616350972290823	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	24	0.7460869565217391	2.8432262594670914e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	24	0.6826086956521739	0.0002377584806395689	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	all_donors	mean_log_norm	mean_score	24	0.36019841880173475	0.08381161972783331	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	all_donors	mean_log_norm	high_fraction	24	0.2194200610490352	0.30292872794755427	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	all_donors	detection_fraction	mean_score	24	0.3699072710605416	0.0752150370468771	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	all_donors	detection_fraction	high_fraction	24	0.23009979853372278	0.27939728911558814	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	case_only	mean_log_norm	mean_score	5	0.7999999999999999	0.10408803866182788	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	case_only	mean_log_norm	high_fraction	5	-0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	case_only	detection_fraction	mean_score	5	0.7999999999999999	0.10408803866182788	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	hla_ii_apc	case_only	detection_fraction	high_fraction	5	-0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	all_donors	mean_log_norm	mean_score	24	0.35146045176880863	0.09216262178331867	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	all_donors	mean_log_norm	high_fraction	24	0.37087815628642234	0.07439367539304646	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	all_donors	detection_fraction	mean_score	24	0.35534399267233135	0.08837761614083366	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	all_donors	detection_fraction	high_fraction	24	0.371849041512303	0.0735791436847108	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	case_only	mean_log_norm	mean_score	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	case_only	mean_log_norm	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	case_only	detection_fraction	mean_score	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	ifn_apc	case_only	detection_fraction	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	all_donors	mean_log_norm	mean_score	24	0.48155907203682063	0.017190087621866988	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	all_donors	mean_log_norm	high_fraction	24	0.5427248412673039	0.006139626521314554	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	all_donors	detection_fraction	mean_score	24	0.4873843833921047	0.01570465212745944	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	all_donors	detection_fraction	high_fraction	24	0.5495210378484687	0.005411067365335971	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	case_only	mean_log_norm	mean_score	5	0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	case_only	mean_log_norm	high_fraction	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	case_only	detection_fraction	mean_score	5	0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	lysosomal_apc	case_only	detection_fraction	high_fraction	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	24	0.18446819291733046	0.3881907857895302	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	24	0.1466036691079837	0.4942432024149917	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	24	0.1893226190467339	0.3756032306422934	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	24	0.1533998656891485	0.4742151299277497	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	24	0.42039330280633735	0.040811037041598955	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	24	0.32330478021826864	0.1233079583057119	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	24	0.43107304029102494	0.035459866412761394	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	24	0.33204274725119487	0.1129236225554345	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	5	0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	5	0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	all_donors	mean_log_norm	mean_score	24	0.29130434782608694	0.16725434336435266	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	all_donors	mean_log_norm	high_fraction	24	0.19652173913043475	0.35737406951590367	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	all_donors	detection_fraction	mean_score	24	0.16695652173913042	0.4355381053206145	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	all_donors	detection_fraction	high_fraction	24	0.08956521739130434	0.6772689468428974	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	case_only	mean_log_norm	mean_score	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	case_only	mean_log_norm	high_fraction	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	case_only	detection_fraction	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	hla_ii_apc	case_only	detection_fraction	high_fraction	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	all_donors	mean_log_norm	mean_score	24	0.23565217391304347	0.26763351040669076	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	all_donors	mean_log_norm	high_fraction	24	0.19217391304347822	0.3683204887556275	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	all_donors	detection_fraction	mean_score	24	0.1269565217391304	0.5544163873133454	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	all_donors	detection_fraction	high_fraction	24	0.0626086956521739	0.7713343005112614	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	case_only	mean_log_norm	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	case_only	mean_log_norm	high_fraction	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	case_only	detection_fraction	mean_score	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	ifn_apc	case_only	detection_fraction	high_fraction	5	0.7999999999999999	0.10408803866182788	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	all_donors	mean_log_norm	mean_score	24	0.4530434782608695	0.02620213630425854	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	all_donors	mean_log_norm	high_fraction	24	0.41478260869565214	0.04386649848070577	weak_positive
