path	line	check	status	detail
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	62	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	78	table_header_nonempty	PASS	columns=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	79	table_header_separator	PASS	header=2 separator=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	80	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	81	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	82	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	83	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	84	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	85	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	86	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_FACILITATOR_HANDOFF.md	87	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	1	one_h1	PASS	h1_count=1
docs/onboarding/COMPREHENSION_TEST_KIT.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/COMPREHENSION_TEST_KIT.md	12	heading_level_step	PASS	previous=h1 current=h2 text=What The Test Should Reveal
docs/onboarding/COMPREHENSION_TEST_KIT.md	31	heading_level_step	PASS	previous=h2 current=h2 text=Participant And Privacy Boundaries
docs/onboarding/COMPREHENSION_TEST_KIT.md	33	heading_level_step	PASS	previous=h2 current=h3 text=Intended participant
docs/onboarding/COMPREHENSION_TEST_KIT.md	41	heading_level_step	PASS	previous=h3 current=h3 text=Do not collect
docs/onboarding/COMPREHENSION_TEST_KIT.md	55	heading_level_step	PASS	previous=h3 current=h2 text=Choose One Route Before Testing
docs/onboarding/COMPREHENSION_TEST_KIT.md	57	heading_level_step	PASS	previous=h2 current=h3 text=Route A: Two-Minute Orientation
docs/onboarding/COMPREHENSION_TEST_KIT.md	69	heading_level_step	PASS	previous=h3 current=h3 text=Route B: Fifteen-Minute Contributor Readiness
docs/onboarding/COMPREHENSION_TEST_KIT.md	84	heading_level_step	PASS	previous=h3 current=h3 text=Route C: Ten-Minute Idea Production
docs/onboarding/COMPREHENSION_TEST_KIT.md	100	heading_level_step	PASS	previous=h3 current=h2 text=Facilitator Script
docs/onboarding/COMPREHENSION_TEST_KIT.md	121	heading_level_step	PASS	previous=h2 current=h2 text=Questions
docs/onboarding/COMPREHENSION_TEST_KIT.md	123	heading_level_step	PASS	previous=h2 current=h3 text=Q01 · What is the one live research lead?
docs/onboarding/COMPREHENSION_TEST_KIT.md	134	heading_level_step	PASS	previous=h3 current=h3 text=Q02 · What does “monitoring, not target” mean?
docs/onboarding/COMPREHENSION_TEST_KIT.md	144	heading_level_step	PASS	previous=h3 current=h3 text=Q03 · What evidence is still missing?
docs/onboarding/COMPREHENSION_TEST_KIT.md	155	heading_level_step	PASS	previous=h3 current=h3 text=Q04 · What limits the monitoring interpretation?
docs/onboarding/COMPREHENSION_TEST_KIT.md	166	heading_level_step	PASS	previous=h3 current=h3 text=Q05 · What did the project establish about progression?
docs/onboarding/COMPREHENSION_TEST_KIT.md	177	heading_level_step	PASS	previous=h3 current=h3 text=Q06 · Name one closed or bounded route and why it is not open.
docs/onboarding/COMPREHENSION_TEST_KIT.md	186	heading_level_step	PASS	previous=h3 current=h3 text=Q07 · What is the status of ZMIZ1?
docs/onboarding/COMPREHENSION_TEST_KIT.md	197	heading_level_step	PASS	previous=h3 current=h3 text=Q08 · What was the brain-bank/source lesson?
docs/onboarding/COMPREHENSION_TEST_KIT.md	206	heading_level_step	PASS	previous=h3 current=h3 text=Q09 · What does “discovery exhausted” mean here?
docs/onboarding/COMPREHENSION_TEST_KIT.md	216	heading_level_step	PASS	previous=h3 current=h3 text=Q10 · What authority do literature, AlphaFold, and AI models have?
docs/onboarding/COMPREHENSION_TEST_KIT.md	225	heading_level_step	PASS	previous=h3 current=h3 text=Q11 · What would make an outsider idea useful?
docs/onboarding/COMPREHENSION_TEST_KIT.md	233	heading_level_step	PASS	previous=h3 current=h3 text=Q12 · Where would you start contributing?
docs/onboarding/COMPREHENSION_TEST_KIT.md	240	heading_level_step	PASS	previous=h3 current=h3 text=Q13 · Did the participant separate observation from solution?
docs/onboarding/COMPREHENSION_TEST_KIT.md	249	heading_level_step	PASS	previous=h3 current=h3 text=Q14 · Can the proposed test fail cleanly?
docs/onboarding/COMPREHENSION_TEST_KIT.md	258	heading_level_step	PASS	previous=h3 current=h3 text=Q15 · Does it build beyond prior work?
docs/onboarding/COMPREHENSION_TEST_KIT.md	268	heading_level_step	PASS	previous=h3 current=h2 text=Scoring Rubric
docs/onboarding/COMPREHENSION_TEST_KIT.md	282	heading_level_step	PASS	previous=h2 current=h3 text=Route-level interpretation
docs/onboarding/COMPREHENSION_TEST_KIT.md	300	heading_level_step	PASS	previous=h3 current=h2 text=What To Do With A Failure
docs/onboarding/COMPREHENSION_TEST_KIT.md	319	heading_level_step	PASS	previous=h2 current=h2 text=Reporting Template
docs/onboarding/COMPREHENSION_TEST_KIT.md	339	heading_level_step	PASS	previous=h2 current=h2 text=Honest Current Status
docs/onboarding/COMPREHENSION_TEST_KIT.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/COMPREHENSION_TEST_KIT.md	272	table_header_nonempty	PASS	columns=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	273	table_header_separator	PASS	header=2 separator=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	274	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	275	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	276	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	277	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	302	table_header_nonempty	PASS	columns=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	303	table_header_separator	PASS	header=2 separator=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	304	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	305	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	306	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	307	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	308	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	309	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	310	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	311	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	312	table_column_count	PASS	expected=2 actual=2
docs/onboarding/COMPREHENSION_TEST_KIT.md	313	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	1	one_h1	PASS	h1_count=1
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	11	heading_level_step	PASS	previous=h1 current=h2 text=The 60-Second Screen
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	32	heading_level_step	PASS	previous=h2 current=h2 text=The Confound Map
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	46	heading_level_step	PASS	previous=h2 current=h2 text=Step 1: Detect Entanglement
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	48	heading_level_step	PASS	previous=h2 current=h3 text=Build The Label-Source Table
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	66	heading_level_step	PASS	previous=h3 current=h3 text=Draw The Timeline
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	72	heading_level_step	PASS	previous=h3 current=h3 text=Separate Measured From Proxied
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	84	heading_level_step	PASS	previous=h3 current=h2 text=Step 2: Test The Competing Explanation
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	101	heading_level_step	PASS	previous=h2 current=h2 text=Step 3: Use The Right Verdict
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	103	heading_level_step	PASS	previous=h2 current=h3 text=Survives
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	109	heading_level_step	PASS	previous=h3 current=h3 text=Attenuates
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	118	heading_level_step	PASS	previous=h3 current=h3 text=Explained Away Under The Tested Model
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	124	heading_level_step	PASS	previous=h3 current=h3 text=Source-Sensitive
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	135	heading_level_step	PASS	previous=h3 current=h3 text=Invalid Or Not Identifiable
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	141	heading_level_step	PASS	previous=h3 current=h2 text=The Seven Fail-Closed Warnings
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	153	heading_level_step	PASS	previous=h2 current=h2 text=What Adjustment Cannot Do
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	167	heading_level_step	PASS	previous=h2 current=h2 text=A Copy-Ready Confound Plan
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	189	heading_level_step	PASS	previous=h2 current=h2 text=Trace The Evidence
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	34	table_header_nonempty	PASS	columns=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	35	table_header_separator	PASS	header=4 separator=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	36	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	37	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	38	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	39	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	40	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	41	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	42	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	43	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONFOUND_CHECK_QUICK_REFERENCE.md	44	table_column_count	PASS	expected=4 actual=4
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	1	one_h1	PASS	h1_count=1
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	16	heading_level_step	PASS	previous=h1 current=h2 text=Step 1: Name The Exact Decision
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	32	heading_level_step	PASS	previous=h2 current=h2 text=Step 2: Record Source And Access
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	52	heading_level_step	PASS	previous=h2 current=h2 text=Step 3: Prove The Study Unit
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	69	heading_level_step	PASS	previous=h2 current=h2 text=Step 4: Verify The Required Fields
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	71	heading_level_step	PASS	previous=h2 current=h3 text=For monitoring validation
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	93	heading_level_step	PASS	previous=h3 current=h3 text=For progression prediction
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	115	heading_level_step	PASS	previous=h3 current=h3 text=For source-balanced state replication
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	128	heading_level_step	PASS	previous=h3 current=h2 text=Step 5: Show The Sample Map, Not The Outcome
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	147	heading_level_step	PASS	previous=h2 current=h2 text=Step 6: Classify The Lead Honestly
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	162	heading_level_step	PASS	previous=h2 current=h2 text=Common False Positives In Dataset Scouting
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	179	heading_level_step	PASS	previous=h2 current=h2 text=Copy-Ready Data-Lead Submission
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	220	heading_level_step	PASS	previous=h2 current=h2 text=What Happens Next
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	20	table_header_nonempty	PASS	columns=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	21	table_header_separator	PASS	header=3 separator=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	22	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	23	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	24	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	25	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	26	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	27	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	132	table_header_nonempty	PASS	columns=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	133	table_header_separator	PASS	header=2 separator=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	134	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	135	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	136	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	137	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	138	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	139	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	140	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	141	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	149	table_header_nonempty	PASS	columns=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	150	table_header_separator	PASS	header=3 separator=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	151	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	152	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	153	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	154	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	155	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	156	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_DATA_SOURCE.md	157	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	1	one_h1	PASS	h1_count=1
docs/onboarding/CONTRIBUTE_A_METHOD.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/CONTRIBUTE_A_METHOD.md	13	heading_level_step	PASS	previous=h1 current=h2 text=Step 1: Name The Method Role
docs/onboarding/CONTRIBUTE_A_METHOD.md	35	heading_level_step	PASS	previous=h2 current=h2 text=Step 2: Fix The Target Before The Method
docs/onboarding/CONTRIBUTE_A_METHOD.md	54	heading_level_step	PASS	previous=h2 current=h2 text=Step 3: Choose A Fair Baseline
docs/onboarding/CONTRIBUTE_A_METHOD.md	73	heading_level_step	PASS	previous=h2 current=h2 text=Step 4: Protect Independence
docs/onboarding/CONTRIBUTE_A_METHOD.md	88	heading_level_step	PASS	previous=h2 current=h2 text=Step 5: Pre-Specify The Null And Search Family
docs/onboarding/CONTRIBUTE_A_METHOD.md	105	heading_level_step	PASS	previous=h2 current=h2 text=Step 6: Run A Leakage And Confound Audit
docs/onboarding/CONTRIBUTE_A_METHOD.md	122	heading_level_step	PASS	previous=h2 current=h2 text=Step 7: Report Method Behavior, Not A Victory Label
docs/onboarding/CONTRIBUTE_A_METHOD.md	141	heading_level_step	PASS	previous=h2 current=h2 text=Step 8: Write The Drop Rule
docs/onboarding/CONTRIBUTE_A_METHOD.md	163	heading_level_step	PASS	previous=h2 current=h2 text=Real Data And Synthetic Data Have Different Jobs
docs/onboarding/CONTRIBUTE_A_METHOD.md	171	heading_level_step	PASS	previous=h2 current=h2 text=Copy-Ready Method Proposal
docs/onboarding/CONTRIBUTE_A_METHOD.md	217	heading_level_step	PASS	previous=h2 current=h2 text=Review Outcomes
docs/onboarding/CONTRIBUTE_A_METHOD.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/CONTRIBUTE_A_METHOD.md	17	table_header_nonempty	PASS	columns=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	18	table_header_separator	PASS	header=3 separator=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	19	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	20	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	21	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	22	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	23	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	24	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	25	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	26	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	165	table_header_nonempty	PASS	columns=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	166	table_header_separator	PASS	header=3 separator=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	167	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	168	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_A_METHOD.md	169	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	1	one_h1	PASS	h1_count=1
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	13	heading_level_step	PASS	previous=h1 current=h2 text=Useful Contribution Types
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	27	heading_level_step	PASS	previous=h2 current=h2 text=Step 1: Fix The Meaning Before The Wording
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	47	heading_level_step	PASS	previous=h2 current=h2 text=Step 2: Preserve Status In Plain Language
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	61	heading_level_step	PASS	previous=h2 current=h2 text=Step 3: Repair Common Wording Errors
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	63	heading_level_step	PASS	previous=h2 current=h3 text=Monitoring is not treatment selection
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	71	heading_level_step	PASS	previous=h3 current=h3 text=Coupling is not a target
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	79	heading_level_step	PASS	previous=h3 current=h3 text=A candidate is not a progression marker
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	87	heading_level_step	PASS	previous=h3 current=h3 text=Missing data are not a null
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	95	heading_level_step	PASS	previous=h3 current=h2 text=Step 4: Design Visual Status, Not Just Visual Style
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	113	heading_level_step	PASS	previous=h2 current=h2 text=Step 5: Make It Accessible And Lightweight
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	137	heading_level_step	PASS	previous=h2 current=h2 text=Step 6: Check The Reader's Decision
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	152	heading_level_step	PASS	previous=h2 current=h2 text=Copy-Ready Pull Request Note
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	186	heading_level_step	PASS	previous=h2 current=h2 text=Required Checks
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	49	table_header_nonempty	PASS	columns=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	50	table_header_separator	PASS	header=3 separator=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	51	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	52	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	53	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	54	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	55	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTE_DOCUMENTATION_OR_VISUAL.md	56	table_column_count	PASS	expected=3 actual=3
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	1	one_h1	PASS	h1_count=1
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	7	heading_level_step	PASS	previous=h1 current=h2 text=Data Source
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	9	heading_level_step	PASS	previous=h2 current=h3 text=Repair needed
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	24	heading_level_step	PASS	previous=h3 current=h3 text=Ready for metadata triage
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	45	heading_level_step	PASS	previous=h3 current=h2 text=Computational Or Analytical Method
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	47	heading_level_step	PASS	previous=h2 current=h3 text=Repair needed
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	61	heading_level_step	PASS	previous=h3 current=h3 text=Ready for method evaluation
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	83	heading_level_step	PASS	previous=h3 current=h2 text=Documentation Or Visual
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	85	heading_level_step	PASS	previous=h2 current=h3 text=Repair needed
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	98	heading_level_step	PASS	previous=h3 current=h3 text=Ready for communication review
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	118	heading_level_step	PASS	previous=h3 current=h2 text=Adversarial Challenge
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	120	heading_level_step	PASS	previous=h2 current=h3 text=Repair needed
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	133	heading_level_step	PASS	previous=h3 current=h3 text=Ready for adversarial triage
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	152	heading_level_step	PASS	previous=h3 current=h2 text=One Pattern Across All Four Types
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	1	contextual_repeated_heading_labels	PASS	labels=1 instances=4 full_paths_unique=True
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	154	table_header_nonempty	PASS	columns=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	155	table_header_separator	PASS	header=2 separator=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	156	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	157	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	158	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	159	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	160	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTION_EXAMPLES_BY_TYPE.md	161	table_column_count	PASS	expected=2 actual=2
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	1	one_h1	PASS	h1_count=1
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	7	heading_level_step	PASS	previous=h1 current=h2 text=Minimum Route Contract
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	16	heading_level_step	PASS	previous=h2 current=h2 text=Result
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	33	heading_level_step	PASS	previous=h2 current=h2 text=Limits
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	20	table_header_nonempty	PASS	columns=5
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	21	table_header_separator	PASS	header=5 separator=5
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	22	table_column_count	PASS	expected=5 actual=5
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	23	table_column_count	PASS	expected=5 actual=5
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	24	table_column_count	PASS	expected=5 actual=5
docs/onboarding/CONTRIBUTOR_ROUTE_CONSISTENCY_REVIEW_V55.md	25	table_column_count	PASS	expected=5 actual=5
docs/onboarding/COPY_PASTE_SAFETY_REVIEW_V55.md	1	one_h1	PASS	h1_count=1
