analysis	dataset_path	disease_name	compartment	donor_id	disease	group	gene	n_cells	mean_log_norm	mean_z_vs_controls	detection_fraction	cell_types	hif_nampt_metabolic	ifn_apc	inflammatory_nfkb	lipid_loader_repair	lysosomal_apc
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	ACSL1	192	0.0405140858979834	-0.0486882717918609	0.0520833333333333	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	CD74	192	2.0725980252401204	-0.035770699045103	0.484375	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	CTSB	192	1.1593125002846787	-0.0221478706227929	0.4114583333333333	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	CTSD	192	1.1796992994270428	-0.2599154812433088	0.4583333333333333	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	CTSS	192	1.0872413242285863	0.0044183814055166	0.421875	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	FABP5	192	0.1776987665748912	-0.0977275097308576	0.1041666666666666	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	IFI30	192	0.1363247468277151	-0.1085314201965117	0.1197916666666666	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	LIPA	192	0.7443783204357413	0.0626480494198856	0.3489583333333333	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	MSR1	192	0.202779498195129	0.0334561194612781	0.15625	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	NAMPT	192	1.1953473195848874	0.1229242369775717	0.5104166666666666	myeloid cell	0.0536127642008031	-0.0854970026243531	0.1002495370868705	-0.008489486496015	-0.0652178124745415
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	ACSL1	103	0.114925394003651	0.2497319841672362	0.1359223300970873	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	CD74	103	2.346148559652183	0.0898412750957552	0.5436893203883495	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	CTSB	103	1.5481451138927875	0.24942569392237	0.4854368932038835	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	CTSD	103	1.9856228579808248	0.3045424487121718	0.6504854368932039	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	CTSS	103	1.3318393813756928	0.1883502985681897	0.5145631067961165	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	FABP5	103	0.3508252995392965	0.1714039548100689	0.233009708737864	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	IFI30	103	0.2730476154015706	0.1568971338931087	0.2427184466019417	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	LIPA	103	1.0741059873530296	0.3726093989492955	0.4466019417475728	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	MSR1	103	0.3686122995790838	0.3542647701651339	0.2718446601941747	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	NAMPT	103	1.2691382198719885	0.184727244998681	0.5339805825242718	myeloid cell	0.0641418596427955	-0.0300774828835389	-0.004259081841313	0.1694226800999214	0.1626487908133621
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	ACSL1	49	0.1530372021153224	0.4025761663390955	0.0816326530612244	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	CD74	49	2.9311327772090863	0.3584608285778901	0.7346938775510204	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	CTSB	49	1.166541456034629	-0.0170989287073086	0.5714285714285714	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	CTSD	49	0.911453741081858	-0.4477910321888405	0.4489795918367347	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	CTSS	49	1.516582169080879	0.3272724777584979	0.6122448979591837	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	FABP5	49	1.2430221248308828	1.5583562268737507	0.4693877551020408	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	IFI30	49	1.3063392902909992	2.1628901186774336	0.6122448979591837	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	LIPA	49	0.1410795443255442	-0.5044845317215877	0.1020408163265306	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	MSR1	49	0.1598581796584519	-0.0495764903195876	0.0816326530612244	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	NAMPT	49	1.1851411255620137	0.1143761166997803	0.5306122448979592	myeloid cell	0.3137075888055663	0.5825441525443242	0.5826454880361719	0.0985035528666628	0.2551445509817767
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	ACSL1	138	0.3276632383145893	1.10289911114886	0.1376811594202898	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	CD74	138	2.4802028842634467	0.1513978295098476	0.6739130434782609	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	CTSB	138	1.1289535037659744	-0.043351598427653	0.4782608695652174	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	CTSD	138	1.3167046324820697	-0.1639588041263425	0.572463768115942	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	CTSS	138	1.7823819235923006	0.5271475667059576	0.6521739130434783	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	FABP5	138	0.3073912536481986	0.1038841576914358	0.217391304347826	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	IFI30	138	0.5387013321341397	0.6726271113018989	0.3115942028985507	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	LIPA	138	0.3842272248921687	-0.2759129231938682	0.2246376811594203	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	MSR1	138	0.0177680453119275	-0.3244542219723109	0.0217391304347826	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	NAMPT	138	2.4740557977737043	1.193896809838	0.8188405797101449	myeloid cell	0.5994098186770408	0.3529734256844886	0.6086709966756192	-0.0078385530538679	0.4164824230068986
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	ACSL1	275	0.7498070079741478	2.795870985994165	0.4109090909090909	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	CD74	275	2.145830387601669	-0.0021430491229275	0.6909090909090909	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	CTSB	275	1.6956832705240406	0.3524712248282583	0.6872727272727273	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	CTSD	275	1.0663447695975434	-0.3393074565485773	0.5890909090909091	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	CTSS	275	2.1322916282327617	0.7902713362035928	0.7563636363636363	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	FABP5	275	0.6128251218891327	0.5786921658722712	0.3309090909090909	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	IFI30	275	0.5946156411867605	0.7811770149103089	0.3890909090909091	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	LIPA	275	0.3430386034233479	-0.3146323937651207	0.24	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	MSR1	275	0.0702474924180584	-0.2229311187303779	0.0581818181818181	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	NAMPT	275	2.487509630579846	1.2051649653097118	0.8036363636363636	myeloid cell	0.5787402434683327	0.5297313641252578	0.7357552745456719	0.1621859043991968	0.2877074919230097
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	ACSL1	189	1.0244643870342778	3.897361168693104	0.544973544973545	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	CD74	189	2.5031352656338197	0.1619281752168108	0.8148148148148148	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	CTSB	189	1.8802375395655384	0.4813700335741236	0.7724867724867724	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	CTSD	189	0.7293812278850816	-0.5753121510468967	0.4708994708994709	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	CTSS	189	2.0488030471097316	0.7274899103563928	0.8042328042328042	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	FABP5	189	0.5066164491834133	0.4135869382517594	0.3121693121693121	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	IFI30	189	0.4543504784790307	0.5088715863086052	0.3227513227513227	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	LIPA	189	0.1524691406614493	-0.4937777121092741	0.1481481481481481	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	MSR1	189	0.0571661837890695	-0.2482373122921099	0.0476190476190476	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	NAMPT	189	3.178983768313949	1.7843038769437876	0.9153439153439152	myeloid cell	1.2380196222304038	0.8726258162742216	1.8128613079128495	0.2599519561201512	0.29412771256315
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	ACSL1	329	0.8484537301216205	3.191485319651237	0.3799392097264438	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	CD74	329	1.9728420612441455	-0.0815777511014639	0.60790273556231	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	CTSB	329	1.333261279427108	0.0993437130219891	0.5562310030395137	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	CTSD	329	1.0666590076782996	-0.3390873684587156	0.5653495440729484	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	CTSS	329	2.1573500747679364	0.8091146915682718	0.7689969604863222	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	FABP5	329	0.3303157908953472	0.1395211809576304	0.2066869300911854	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	IFI30	329	0.4074022747650025	0.4177281370897349	0.270516717325228	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	LIPA	329	0.3228770846092118	-0.33358528188221	0.2127659574468085	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	MSR1	329	0.1013580684242479	-0.1627467533462502	0.0911854103343465	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_5	ulcerative colitis	case	NAMPT	329	3.291385804353009	1.8784453484244583	0.8966565349544073	myeloid cell	1.1398720123526809	0.4044111460197587	1.5001473024672516	0.2515004456292237	0.2224096331104612
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	ACSL1	181	0.1810302681115251	0.5148399893027246	0.0994475138121546	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	CD74	181	2.452526702373082	0.1386891727660322	0.6574585635359116	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	CTSB	181	1.214523203240652	0.0164131113474837	0.4585635359116022	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	CTSD	181	0.838837009351447	-0.4986508062178248	0.4033149171270718	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	CTSS	181	1.6202428882289366	0.4052228712724441	0.5966850828729282	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	FABP5	181	0.4652100290230309	0.3492191587534438	0.281767955801105	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	IFI30	181	0.4325458683326515	0.4665409491298296	0.2762430939226519	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	LIPA	181	0.4429859418574444	-0.2206766387247759	0.2762430939226519	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	MSR1	181	0.1423872247836883	-0.0833745894477809	0.1160220994475138	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_6	ulcerative colitis	case	NAMPT	181	1.8984895603745595	0.7118356796951397	0.6629834254143646	myeloid cell	0.2211866113599341	0.3704866082049657	0.4870043394324626	0.0565341245886893	0.1325787185618463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	ACSL1	307	0.020076252418067	0.0215413168075847	0.01628664495114	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	CD74	307	0.5532407737826793	0.2586950876951007	0.2899022801302932	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	CTSB	307	0.2394861995723099	0.0206925684946539	0.1563517915309446	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	CTSD	307	0.7021191716269629	-0.2692136044507082	0.3745928338762215	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	CTSS	307	0.3195357895327633	-0.270637329902715	0.2052117263843648	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	FABP5	307	0.2604774423290465	-0.2560286988897122	0.1433224755700325	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	IFI30	307	0.0221444733163699	-0.0831761044424632	0.009771986970684	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	LIPA	307	0.018397793437114	0.1330152474957271	0.01628664495114	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CD_1	Crohn disease	case	MSR1	307	0.0	-0.0122051093959543	0.0	colon epithelial cell	0.1366869567856987	0.1641960370033842	0.123829597921623	0.0237645549715929	-0.0849573861476463
