gene	mean_tweak	mean_vehicle	delta_log2	hedges_g	p_value	q_value_bh
USP21	8.042440399378398	8.399476207750977	-0.3570358083725793	-4.47308812743022	0.01886655347930496	0.1534936918344126
GYS1	10.365779046017561	9.841698911310626	0.524080134706935	4.647085799669487	0.018867804565183527	0.1534936918344126
SPEG	8.856600757433641	9.377410744122095	-0.5208099866884535	-2.563872636838596	0.01890916298925301	0.15368434557204125
PSIP1	9.127872623386981	9.675462195166599	-0.5475895717796178	-2.7390379635080477	0.01891062616206139	0.15368434557204125
ABL1	12.29245325639472	12.093409075455535	0.19904418093918608	2.690075909817072	0.018915880917770883	0.15368434557204125
ZNF101	5.400535617645462	4.801121337562424	0.599414280083038	2.630999552294741	0.01897725404186674	0.15404507976269285
DIS3	9.517058925337388	9.337680297011579	0.17937862832580898	2.6789770291495234	0.01898129206144397	0.15404507976269285
ALDOA	13.896519536527462	13.576334530246113	0.32018500628134916	2.7907323360160534	0.018984979634053215	0.15404507976269285
ROR2	9.919272525445516	10.49074180454105	-0.5714692790955347	-3.824527629695551	0.019000398711842843	0.15410336380463432
KIF1C	12.71916543514464	12.576579725433724	0.14258570971091622	4.24344450248653	0.019030986082559206	0.1542845669804009
ZEB1	11.743521521794818	11.40178187681012	0.341739644984699	3.856418101024948	0.019044742676927733	0.154314563583694
ZNF319	9.167392474244211	8.786542563556267	0.38084991068794416	3.516032828383771	0.019051180689344936	0.154314563583694
ZNF286A	8.329880791568309	7.922893972766453	0.4069868188018555	2.933252132791492	0.019134277455239775	0.15488161841244352
PRPF19	10.497810225455337	10.209937704738175	0.28787252071716196	2.694071122773064	0.01913774259898292	0.15488161841244352
RPRD1B	9.111392007425023	9.287698105469824	-0.17630609804480102	-3.459927438713824	0.019166302725789487	0.1549006925860515
MAP2K1	10.07842374507252	9.856523647117294	0.22190009795522592	3.1521995848943174	0.019169374482994318	0.1549006925860515
MOB3C	8.884866777161518	8.724704989079859	0.16016178808165904	2.479993021291003	0.019170865009969815	0.1549006925860515
PHF21A	10.308063538243546	10.04168354438982	0.266379993853727	2.87481963397712	0.019174071238155444	0.1549006925860515
FAM167A	6.66490142753571	6.2814456796940705	0.3834557478416398	2.5067782107334686	0.019181492422739633	0.1549006925860515
IFNAR1	11.160188078854498	10.52281077406443	0.6373773047900677	3.8619448919005652	0.019204101039596327	0.15501636520788908
LOC102724149	2.2960961283364885	1.0045656944462034	1.291530433890285	4.577627257269375	0.019240158030192276	0.15521910064309688
PLSCR4	8.321168145190844	9.016084414145013	-0.6949162689541684	-3.3679537966015674	0.01924580800021296	0.15521910064309688
CWC22	8.160188425139872	7.91335201538277	0.2468364097571012	2.4989803317173824	0.019271562042695825	0.1553598437659981
FBXO44	8.81599643614557	9.22086785160031	-0.4048714154547408	-3.911749562084111	0.019280146525470578	0.15536211095524546
PDSS1	5.4388120560636635	4.792965523404004	0.6458465326596592	4.41782019298079	0.019298784006322317	0.15540838941855759
SGK2	0.33084018353047157	1.965427883644053	-1.6345877001135816	-2.63480064090286	0.0193070029473687	0.15540838941855759
DRAP1	10.553319503193284	10.020878586000592	0.5324409171926927	2.4749957291327753	0.019310806765974367	0.15540838941855759
LRRC1	8.419036683389324	7.8855271247135805	0.5335095586757435	3.2787460592858966	0.01934760349893491	0.15563757913524123
IL1A	2.595375185305592	0.0	2.595375185305592	4.626359192857276	0.0193577629266508	0.1556523859564087
PDK2	9.456208165122467	9.949225402944093	-0.49301723782162554	-2.7821628730097383	0.019374909761381568	0.15568773660532373
SNX5	9.954462138835838	9.657315442821202	0.29714669601463584	2.6667283843724716	0.0193958161260068	0.15568773660532373
MSX1	7.144055680091213	6.508479442551124	0.6355762375400893	3.1854028441941002	0.01939700506614694	0.15568773660532373
FAM45A	10.03829191609794	10.328418210108005	-0.29012629401006507	-2.9827249174059256	0.019397824438546006	0.15568773660532373
NDUFV3	9.30397098675513	9.103657393442196	0.2003135933129343	2.567038180817016	0.019403762586906896	0.15568773660532373
AC074289.1	0.3696365089769323	2.1949994787432505	-1.8253629697663183	-2.671541944253398	0.019420212408388707	0.1557529337219722
SLC37A1	6.595331621902328	5.831216015380657	0.7641156065216705	3.6733812287843315	0.019437223699845158	0.15582257611302602
C4ORF27	8.226721947740508	8.482352360765804	-0.25563041302529577	-2.5971289123114967	0.019465454237768177	0.15585090211256042
ANXA2	15.157786531418234	14.464454444935626	0.6933320864826076	3.8549110083654456	0.01946898915295721	0.15585090211256042
KIAA1199	16.80081292533461	16.335415834289677	0.46539709104493454	3.889538967534619	0.019471518157396596	0.15585090211256042
ATIC	10.070211565774086	9.743800677518564	0.32641088825552167	2.639251695963253	0.019474074562512225	0.15585090211256042
ACSL5	7.155396341724224	6.603409843496503	0.5519864982277207	2.518356752578253	0.019513264738712358	0.15607035071469372
NDUFAB1	8.952121359412137	8.581649876172941	0.37047148323919643	2.470992685399626	0.019518177578557172	0.15607035071469372
RARA	8.729631150397408	9.07245771725453	-0.34282656685712176	-3.5916365813811817	0.019532002157664104	0.1561141787151017
BASP1	12.472846859498754	12.213070872861186	0.2597759866375675	2.4892878080250096	0.019561436146085152	0.15625372761918474
YIPF5	10.75089510976841	10.91225380585515	-0.16135869608674014	-2.528811235945419	0.019566163423213608	0.15625372761918474
MCAM	12.35535744386411	12.105541665074044	0.24981577879006522	2.4637354191315266	0.019587178426739026	0.15631585254225416
VASH1	8.286128597534843	8.676138085286786	-0.3900094877519429	-2.7205850240282565	0.019598638138972394	0.15631585254225416
PSMC2	10.542780880877883	10.156610332147741	0.3861705487301421	3.039063741231939	0.019603970329528132	0.15631585254225416
SRBD1	7.382010672012754	7.082117613063585	0.29989305894916907	2.4671801832712226	0.019607359623572792	0.15631585254225416
PAQR8	8.503292909047104	9.651379608731895	-1.1480866996847912	-3.900184447963127	0.01962852530946982	0.1564179459393057
CXCL9	2.4158976745580856	0.32618641389151776	2.0897112606665678	4.09054680756785	0.01967390130667972	0.15669982613449843
MSN	13.585202973645815	13.38571729766524	0.19948567598057565	2.610784525113502	0.019680647288550655	0.15669982613449843
PHGDH	11.632680451028422	12.277332185790186	-0.644651734761764	-2.4594864881825345	0.019707746712133083	0.156736168517591
UNC119	9.081342617569703	9.502284554779763	-0.4209419372100598	-2.6033827809095254	0.019712208996852013	0.156736168517591
MXD1	7.491466506767373	7.061991602436488	0.42947490433088475	2.888351490662469	0.019722714632936067	0.156736168517591
FADS3	10.45968154899312	10.047064763604165	0.41261678538895374	3.785749403162602	0.019736663560830002	0.156736168517591
PA2G4	10.838168669445706	10.379399014413728	0.4587696550319773	3.5565586010901735	0.019740432261384933	0.156736168517591
CABLES2	7.8585669282851605	8.107691976669814	-0.24912504838465388	-2.6156271956498323	0.01974150416142695	0.156736168517591
CYB5A	11.86256124929843	12.165875693124443	-0.3033144438260127	-3.5868597866050678	0.019744387610767158	0.156736168517591
ETV5	7.884058897121609	7.648112504328776	0.23594639279283225	2.457835308496113	0.019752225181149035	0.156736168517591
RAB43	9.536635541609895	10.074539062979106	-0.5379035213692109	-2.944735631709083	0.019784035461352732	0.15674299587730492
IGFLR1	3.4502223872575226	4.049266783146737	-0.5990443958892144	-2.56455518502179	0.01978410167693245	0.15674299587730492
PLIN3	11.716101924954346	11.85396749997335	-0.13786557501900454	-2.8801407603376616	0.019785268627160683	0.15674299587730492
CYB5D2	8.70278652256336	9.062053747657435	-0.3592672250940758	-3.419209749015228	0.019791994815787476	0.15674299587730492
OXR1	9.141616690337303	9.625039915348518	-0.48342322501121515	-4.114780572587359	0.019799825478437606	0.15674299587730492
LMTK3	2.3070424650540935	3.137788510429182	-0.8307460453750886	-2.487007069609473	0.019810179748267518	0.15674299587730492
TMEM154	4.3638524387637165	3.6614740360542632	0.7023784027094533	2.472229813868494	0.019819670920005375	0.15674299587730492
ZMYM5	7.587442663804016	7.970670263650174	-0.3832275998461574	-4.125815085183727	0.01982010198523347	0.15674299587730492
HIST1H3D	4.007216479074895	2.3332944471163457	1.6739220319585493	2.469002280581134	0.01983607596307414	0.1568030491529701
SEPSECS	7.0265769164019565	7.542710926705471	-0.5161340103035146	-2.701471562093978	0.019856631416374775	0.1568697433812236
AP3S2	10.28334189786827	9.965502154806964	0.317839743061306	2.4723435024049887	0.019861280640805872	0.1568697433812236
SUCO	9.223630059266936	9.037912399285455	0.18571765998148138	2.4516159235905226	0.019894555539942856	0.15706625683876402
MECOM	4.77319837664088	5.2772907625186845	-0.5040923858778044	-3.156967251634135	0.019985570548382937	0.1577182667780654
SH3RF1	9.10886346650255	8.545252771032722	0.5636106954698281	3.866918178924186	0.019994055907538853	0.15771870998564902
NEIL1	4.407597178728029	5.340234350797647	-0.9326371720696178	-2.9040846602519093	0.02001081294278596	0.15778437461966627
RNASEH2B	7.9175724562013805	8.025748847621045	-0.10817639141966495	-4.119000841171694	0.02002796050088591	0.15780682384312517
PRKAG2	9.675089779893653	10.171501879710286	-0.4964120998166326	-2.5182464713737467	0.020034927101290227	0.15780682384312517
GLRX5	8.884646171551067	9.231660812619758	-0.3470146410686912	-2.818120653809409	0.020039496997345366	0.15780682384312517
WDR38	1.1962044661920828	0.0	1.1962044661920828	4.543683254867131	0.02004739566432091	0.15780682384312517
ARRDC2	7.619792673787118	6.9904028184969915	0.6293898552901265	2.6970203819715013	0.02008390047473492	0.15792905000835014
RP11-761I4.3	1.9712869769558365	3.188158948615642	-1.2168719716598055	-2.7433272145262575	0.020085160516492628	0.15792905000835014
PSMD6	10.281599898936818	9.951591253761142	0.33000864517567585	2.470410022517885	0.02010169695034478	0.15792905000835014
LRCH2	7.016917372105932	7.437826754872714	-0.4209093827667818	-2.538918544222649	0.020104704343427347	0.15792905000835014
JAK3	8.917211191116511	6.722414294710435	2.194796896406076	4.142643579847433	0.020105125173421518	0.15792905000835014
WFDC1	11.022527018250488	11.805120163833756	-0.7825931455832684	-2.543600082067405	0.020119275470048117	0.15797388305500223
C19ORF24	7.873262355512325	7.424242850068855	0.44901950544347	3.520058620330703	0.02013167846804125	0.15797906093623082
CCT7	12.048553671556855	11.604789979251118	0.44376369230573687	3.589860607469127	0.020136821139057803	0.15797906093623082
TMEM120A	8.017909408857905	8.254681381006192	-0.23677197214828638	-2.588210003814446	0.020170608805848603	0.15803814874069894
UBA6	9.463804715515973	9.231564499738978	0.23224021577699538	2.441812517661025	0.02017850032261262	0.15803814874069894
CDK6	11.804741451297863	11.32661137708449	0.4781300742133734	2.6609711520272334	0.020185159830003522	0.15803814874069894
STL	4.730483778617756	5.936155003437971	-1.2056712248202155	-2.584344951160113	0.020194183733504005	0.15803814874069894
LOC100506714	6.882240466580066	6.29737436853469	0.5848660980453753	3.0334375614972666	0.020195118463469233	0.15803814874069894
C1ORF213	5.4103975167530685	6.1981916463568325	-0.787794129603764	-2.708172654899203	0.020202473780654824	0.15803814874069894
CTNNB1	12.233109111521465	12.048881408432976	0.18422770308848868	2.4417521818433876	0.02020347666013318	0.15803814874069894
ARHGEF40	10.886617453791033	10.234411280144899	0.6522061736461335	3.8630261479277936	0.02022487485766469	0.15813942058577685
AGPAT6	10.836919284866037	10.485882474571786	0.35103681029425005	3.5403742087024	0.020254832245741067	0.15824436654826807
RPS6KB1	9.864398866445706	9.36357520625799	0.5008236601877165	2.710756821191141	0.0202552112598526	0.15824436654826807
TNFRSF14	8.887965489761095	8.7146376608148	0.17332782894629517	2.4382193993276076	0.020274437287425708	0.15830227125908508
HSP90AA1	13.635645179719509	13.417741138321764	0.21790404139774466	2.543947574147904	0.020282228028540763	0.15830227125908508
BTG1	10.105875521070926	10.22028565793187	-0.11441013686094337	-2.631654704238275	0.02029145330679743	0.15830227125908508
PLTP	8.644762426190818	9.013958892842668	-0.36919646665185013	-3.1518631760898868	0.02030184492830922	0.15830227125908508
MLXIP	10.900452211137045	11.66169871648782	-0.7612465053507744	-3.526666562645413	0.020311097736162662	0.15830227125908508
SLC8A1	9.194963807480185	10.340804892693066	-1.145841085212881	-2.445921788693462	0.0203133853504924	0.15830227125908508
LY75	1.3969417982204195	0.0	1.3969417982204195	4.510572001521317	0.020333854673303578	0.15839581798175822
ODF2	8.862863565447059	8.537333327980196	0.3255302374668627	2.5797988733430497	0.020358137795606628	0.15841551202437254
TICAM1	9.000606641708513	8.562499648492878	0.4381069932156354	2.6116690939388727	0.02036537265678342	0.15841551202437254
EPM2AIP1	9.311271357203909	9.161933412781151	0.14933794442275783	3.309722194106167	0.020380465627035053	0.15841551202437254
ATXN3	8.027735934149009	8.330546454669841	-0.3028105205208327	-2.8416853897963694	0.020386699630522545	0.15841551202437254
ASXL1	10.800344931731141	10.98138503318237	-0.18104010145122906	-2.464087635409273	0.020389612193654687	0.15841551202437254
SH2B3	11.0626940643844	10.46579357068451	0.5969004936998896	2.8499730663649974	0.020393262049178306	0.15841551202437254
LINC00839	7.763854522495724	6.830991692084258	0.9328628304114659	2.4517476051994507	0.020395647932591174	0.15841551202437254
UNKL	9.168597700395365	8.634608200419272	0.5339894999760926	4.410122243601682	0.02040567681235077	0.15842764267049597
MDC1	8.915735795015175	8.741381120787578	0.17435467422759743	2.6343882299577936	0.02045882837330483	0.15870883065119407
ULBP1	8.408144566533144	8.091813691599315	0.31633087493382916	2.432919689719333	0.020458858400442526	0.15870883065119407
RFTN1	12.374471363157141	12.062191669484227	0.31227969367291486	2.5861743373502195	0.02048489039374336	0.15884491676640364
VPS18	10.08565673854841	9.85073304124473	0.2349236973036799	2.982319281422023	0.020512240918408378	0.15891641234781811
PLXNA1	12.456472025008793	12.10406037517478	0.3524116498340124	3.745077290780094	0.020517718248429594	0.15891641234781811
LRRK1	8.836297051794432	8.09477263585265	0.7415244159417824	4.044947170206394	0.020519590200006873	0.15891641234781811
RNF215	8.48173652201334	8.23892334855779	0.2428131734555503	2.6333498959791006	0.020536443065440783	0.1589811279261326
TTLL12	9.207908286209713	8.82134675027753	0.38656153593218434	2.622450739247214	0.02054796596696222	0.15900454557809351
ACPP	2.1601916221750606	3.7220419657492925	-1.561850343574232	-2.629115076627453	0.02057201239643155	0.15910677918405314
BRD9	9.5131634940918	9.277376701727716	0.23578679236408462	2.8218122309962492	0.020578184256608872	0.15910677918405314
SSBP2	9.757870413951615	9.989090506675362	-0.23122009272374733	-3.5198526903309983	0.02059081790746701	0.15913870048187329
SSPN	8.132401901976019	8.688819691582204	-0.5564177896061846	-2.9097513416001988	0.020622486302050685	0.15916379367490585
SFPQ	11.840987415866811	11.474681393827522	0.3663060220392893	2.6668161866973854	0.020635768879554272	0.15916379367490585
ELOVL4	7.49065707373402	7.965875515501715	-0.47521844176769434	-3.71633138051612	0.020642427716530375	0.15916379367490585
IKBKG	10.024513639032925	9.7699811940885	0.2545324449444255	2.486684717097737	0.020654051567563766	0.15916379367490585
ADNP	10.10688764875236	10.346669135517857	-0.23978148676549615	-2.660651143637854	0.020656171128426305	0.15916379367490585
TBC1D22A	9.63289209783229	9.395578140248682	0.2373139575836074	2.5548424183957934	0.020658877915400446	0.15916379367490585
CNST	9.109598384558097	9.513656142562992	-0.4040577580048943	-3.94144436822001	0.020659073639370334	0.15916379367490585
MED27	8.814645349674342	8.521619037245564	0.2930263124287773	2.9338158288932377	0.02066584430885621	0.15916379367490585
PRCC	10.085919417267762	9.822016869314679	0.26390254795308365	2.4654552078253107	0.020676546924123195	0.15916379367490585
SULF1	14.759442825595485	13.826285866615939	0.9331569589795468	2.422809613839952	0.020679128984217632	0.15916379367490585
HMGXB3	10.184271939312863	9.927637484984535	0.2566344543283279	3.2475935594606065	0.020706116956057116	0.15927825680496605
OAS3	7.968461729607662	6.405533767515837	1.562927962091825	3.8855175177145123	0.02071769069339271	0.15927825680496605
TGS1	8.448566520415582	8.163121079570852	0.28544544084473067	4.416500501506074	0.020719538082587106	0.15927825680496605
C17ORF53	5.025260500889313	4.16689968137651	0.8583608195128036	2.5179109682055696	0.020737198258544084	0.15934854891811842
SLBP	9.668904929470319	9.541737454575786	0.12716747489453262	2.7695267426070678	0.020754157149074474	0.15935075272451948
SLC26A6	8.579594956851123	8.833652255565326	-0.25405729871420313	-2.4508674647656226	0.020754517898009403	0.15935075272451948
PARD6G	7.254182201139824	7.6262326386992925	-0.3720504375594684	-2.4568642832978176	0.02076317030020728	0.1593517963442077
ZNF204P	0.3474311906648873	2.6780321673493326	-2.3306009766844453	-4.36402773342481	0.020797450221163537	0.1595494428405867
GOLGA8A	11.494157277751297	11.747291607407137	-0.2531343296558397	-3.8394073207937938	0.0208258832057302	0.1595815173398997
TRAFD1	10.855044420707337	10.35659438202674	0.49845003868059656	3.948838147889181	0.020828353473271707	0.1595815173398997
CHMP7	10.155209154693873	9.784106947453958	0.3711022072399146	4.330336852800123	0.020828921282588748	0.1595815173398997
VPS11	9.476238554603846	9.709382179960054	-0.2331436253562078	-2.709865094268947	0.02083574618467078	0.1595815173398997
SEPT2	13.310881743842168	13.422107390790359	-0.11122564694819026	-2.463633689745964	0.0208446604916057	0.1595844690910124
RNF150	7.368481537949332	4.758695263649948	2.609786274299384	3.8025538229343705	0.020862792235000774	0.15965795726343537
FCHSD1	9.159336730208347	9.405578830328503	-0.24624210012015624	-2.844267393173075	0.020926289554692837	0.16002434072577024
PLD1	8.8822686708212	8.703138805702656	0.17912986511854356	2.5435344484140803	0.020927773061619356	0.16002434072577024
CNDP2	11.014000791254	10.642217011766322	0.3717837794876786	2.4162242157720972	0.020940896550407644	0.16005927914815252
ECE1	11.955010338213256	11.74709673459442	0.20791360361883626	2.425953060545922	0.020968045082098208	0.16018919162685938
LOC100128288	3.211449151752484	4.823788798504431	-1.612339646751947	-2.5797445646817083	0.02097501573864601	0.16018919162685938
GPAA1	10.4569017397188	10.538796913686157	-0.08189517396735724	-2.563899570520771	0.021019890260405145	0.16043302199254075
SLC7A10	0.4566257106205434	2.709876494259348	-2.2532507836388045	-2.4373422680218706	0.021024192886633267	0.16043302199254075
GPCPD1	7.91832473811563	8.387079089557943	-0.46875435144231314	-2.7380270581005535	0.021032665434648202	0.16043302199254075
ASF1A	7.806359397178337	8.197406337477632	-0.39104694029929554	-3.712140942878709	0.02107743276411221	0.16063939063894964
UBE4B	10.757208756513684	11.166498988888362	-0.4092902323746781	-4.372179395444188	0.021085489058942142	0.16063939063894964
LY6G6C	0.34284050665379134	2.058268758418581	-1.7154282517647894	-2.4198247067054988	0.021093699214033233	0.16063939063894964
NQO2	8.400805045355533	8.558331433756358	-0.1575263884008251	-3.7306256181644026	0.021098384605558733	0.16063939063894964
PHB	10.712139429050017	10.472362405650344	0.23977702339967344	2.456357155748353	0.021102646688607674	0.16063939063894964
TMEM199	8.155642229848306	7.92695965033072	0.22868257951758597	2.4067312156350984	0.021125760293825686	0.1607499393484231
C7ORF69	6.2889576035713946	5.043847429690185	1.2451101738812094	2.622013090622625	0.021148162743716278	0.16079967835549258
NME1	9.943255920611733	9.24841597022605	0.694839950385683	3.1752908313092782	0.021149484711285728	0.16079967835549258
UBE2O	9.29033674884524	8.945901414157047	0.34443533468819254	2.512042268373718	0.021226709543424798	0.1612618222635783
PXMP4	7.582592198775391	7.95646165254707	-0.3738694537716789	-2.7774610767342747	0.0212275061854093	0.1612618222635783
HMGN5	2.881047025347003	3.4085031990071193	-0.5274561736601164	-2.424635291320261	0.02125273721459571	0.16136449064858857
IL17RB	0.0	1.0127973922447226	-1.0127973922447226	-4.407496012815929	0.021265572291206503	0.16136449064858857
PPT2	9.161166763281821	9.53896271888498	-0.37779595560315826	-2.4106282850634297	0.02126689294743303	0.16136449064858857
EDN1	8.35567737667837	9.358596326109682	-1.0029189494313115	-3.6368030268719993	0.02128434480839882	0.16142412885506302
EARS2	9.054060572750197	8.776056054756824	0.27800451799337367	2.4334581827105484	0.021292007376104725	0.16142412885506302
DCUN1D5	9.101435524440856	8.808118310853924	0.2933172135869313	2.673332593504513	0.02131272337056405	0.16151574199539245
GALM	8.715461841795555	9.226582457831919	-0.5111206160363633	-2.464148638047633	0.02133272701265892	0.16152909943304464
PPP2CB	11.50745270919097	11.764722282710657	-0.2572695735196877	-3.2435763768193215	0.021348161892503763	0.16152909943304464
S100A16	10.946194533726109	10.230128086149644	0.7160664475764644	3.0821347190357167	0.021350489183469094	0.16152909943304464
ZNF513	8.88907642648588	8.599569402232191	0.28950702425368924	2.5977862872824034	0.02135874169653154	0.16152909943304464
SZRD1	12.320394378325325	12.148789274919318	0.17160510340600688	2.8816805634231537	0.02136077253075217	0.16152909943304464
L3MBTL2	9.192460383315426	8.870461608938967	0.32199877437645874	2.873203121803904	0.02136738099971847	0.16152909943304464
PLK5	4.751815479700494	5.466377394508064	-0.7145619148075699	-2.431471388418279	0.021378543926998225	0.16152909943304464
PSMB5	11.2258037525488	10.906000101102306	0.3198036514464935	2.883421859896847	0.02138354867701628	0.16152909943304464
RNF130	9.490634310880417	9.756204637144606	-0.2655703262641893	-2.4149106902346675	0.021416510770285998	0.16171280590105783
C15ORF59	9.14168470258697	9.688356047690945	-0.5466713451039755	-2.3974983301415125	0.02143936977471834	0.16177150079363606
KLHL29	10.266216215706978	10.090821726275491	0.17539448943148628	2.446094550440818	0.02144157564898816	0.16177150079363606
COA4	9.000460875128786	8.576544353191936	0.4239165219368495	3.965608113579319	0.021476799474105846	0.16193310194096125
SLC1A7	6.658364135992657	5.386014588224053	1.272349547768604	2.394591470910974	0.021480303512236964	0.16193310194096125
LIG1	6.8078065866710284	6.170603407403633	0.6372031792673951	2.97970891329884	0.0214982692529329	0.16200326862328937
DOLPP1	8.087155516764154	7.530729808267002	0.5564257084971524	3.2657498956898454	0.021532921268435517	0.16218080799745396
VEZT	11.255610477780374	10.708108864081309	0.5475016136990654	3.59072636504388	0.021542414376511988	0.16218080799745396
ATP2A2	13.16408731048545	12.863419376700799	0.3006679337846503	4.118829154582892	0.021564575186823382	0.16218080799745396
DTL	4.845444240820301	3.5917848068062397	1.2536594340140614	3.425161888030722	0.021571935465085155	0.16218080799745396
POLR3K	7.31806443162587	6.773125152244606	0.5449392793812642	3.2677822495210407	0.02157471520625162	0.16218080799745396
KLF6	11.464732376097116	11.770748497474836	-0.30601612137771994	-4.267666850541469	0.021588747412368853	0.16218080799745396
APMAP	11.759553018415845	11.685716009787315	0.07383700862853004	2.4311923958326376	0.021591739732158395	0.16218080799745396
TRIM62	8.137250325017925	7.885606593086432	0.2516437319314937	2.389863612662	0.02160521123089853	0.16218080799745396
RRAGB	7.67560930512087	8.184467112856924	-0.5088578077360539	-2.5048671172127523	0.02160750603162212	0.16218080799745396
ARL6IP5	11.622255083910119	11.33631109422192	0.28594398968819945	3.2169472042220537	0.0216085059236627	0.16218080799745396
CNTNAP1	11.562951887606426	10.97262811082218	0.5903237767842455	4.0458937066598395	0.021625904377951435	0.1622218918597364
CASC10	3.234775611996474	4.485289530335578	-1.250513918339104	-2.9916230748856307	0.021631319554809594	0.1622218918597364
FARP1	13.500331258374972	13.908293189716646	-0.40796193134167424	-3.390434044285238	0.021667910945447115	0.16239894808670016
FBXO21	9.71044960302529	10.017299801791134	-0.30685019876584363	-2.501139300180072	0.0216722876047507	0.16239894808670016
RASA2	8.244705308485111	8.542237768163476	-0.29753245967836506	-3.2291479729859804	0.02169525981669227	0.16250600737795398
BTN2A1	10.245555605336394	10.012992543724508	0.2325630616118861	2.441664849118664	0.021717547361082924	0.1626078546111335
GRIP1	2.134185798913943	0.3444438728301618	1.7897419260837812	2.3858370765081913	0.021727661278403948	0.1626185080720865
SF3A1	11.105141351883802	10.857797577457525	0.24734377442627675	2.5927701935287795	0.021736779025888747	0.16262170026125725
SPRED3	7.366497859828951	6.515608956515613	0.8508889033133382	3.584827616364523	0.021798472039105277	0.16295690110401914
COTL1	13.339702875852588	12.614271778864229	0.7254310969883591	3.03039456945062	0.021799001841876966	0.16295690110401914
EXOSC10	9.934051505274452	9.720307713629053	0.21374379164539903	2.468149952267983	0.02184538948978613	0.16315618233212792
SEMA4F	8.65366345645622	9.005718736955183	-0.35205528049896273	-2.3816835338757927	0.02185261442258754	0.16315618233212792
HSPA13	9.901555352488478	9.499837667919985	0.4017176845684922	3.508554155230161	0.021853961433457428	0.16315618233212792
ACSS2	10.000428303620163	10.343926322787029	-0.34349801916686573	-2.3962437957495557	0.02186525551248888	0.16315618233212792
ZER1	10.631922641556482	10.86692555657276	-0.23500291501627757	-2.3805541600783084	0.0218820558860955	0.16315618233212792
CAMSAP1	9.680442652093175	9.478361441423514	0.202081210669661	2.5109431875594734	0.021888385906953148	0.16315618233212792
FAM117A	6.589052631492162	5.382543227997817	1.206509403494345	2.544833547103804	0.021892847242534645	0.16315618233212792
TRO	9.30277824549642	9.777213789712876	-0.4744355442164565	-3.203232824819205	0.021895418408207645	0.16315618233212792
C1RL	11.040973930356392	10.858435021300473	0.18253890905591952	3.491912568597012	0.02190991968949442	0.16319924654065687
IL1B	6.5559680870327	2.759201176985266	3.796766910047434	3.9139703513203816	0.021939292187972786	0.1633356574983919
CXCL2	2.242312105012639	0.0	2.242312105012639	4.335655545169085	0.021952908768744034	0.1633356574983919
ABHD4	11.203433561655947	11.725292000447487	-0.5218584387915399	-2.43654884822683	0.021954421388939962	0.1633356574983919
ESPL1	5.673072987234022	4.258523409015556	1.414549578218466	3.402503063605491	0.021975106474417617	0.1634245696513625
PLAC8	3.2905918610400318	4.736440889805681	-1.445849028765649	-3.8485136053920486	0.02198604007349754	0.16344092006961164
TTPA	5.0431146577147175	6.2365210291799	-1.1934063714651826	-3.167700462497103	0.021998081407347266	0.16346548896460472
MIR503HG	3.0973142567756358	5.090425337002906	-1.9931110802272705	-2.824794325091422	0.02201105481129274	0.1634969617205631
XXYLT1	9.387529346922001	9.049795291246044	0.3377340556759574	3.2087537907316404	0.022044473558975597	0.16368021617539383
POLR1A	9.309306901807707	8.947788393145053	0.36151850866265356	2.387264681905839	0.022058399747793583	0.16371865040895112
SLC36A1	10.078347683730549	10.499248510746348	-0.42090082701579945	-3.851298588559356	0.022123192838675126	0.1641220305130794
TMEM128	8.13310064533961	8.450997590590058	-0.31789694525044787	-3.8838268342199616	0.022136449548225648	0.1641220305130794
STX4	9.70754601627595	8.921772285064854	0.785773731211096	3.9819822444541817	0.02214051443988431	0.1641220305130794
TOMM5	9.257147771673182	8.872039634160258	0.3851081375129244	2.639763860011744	0.02214783427104513	0.1641220305130794
SART3	9.655094584896796	9.280604408734463	0.3744901761623325	4.259308661530974	0.02217991693825418	0.1642204997326807
GSK3B	11.011210366759078	11.33601200391839	-0.324801637159311	-2.9318913555663855	0.022184309425893934	0.1642204997326807
C7	8.857208850050453	10.511639807982226	-1.6544309579317726	-2.371715605408224	0.022202071839878344	0.1642204997326807
ZNF140	7.854023110721248	7.458370556973552	0.3956525537476958	2.6974995005322526	0.02220336926634799	0.1642204997326807
VNN1	2.0661947552728632	0.0	2.0661947552728632	4.310137075642112	0.022205005842749304	0.1642204997326807
EIF5A2	8.63037735012122	8.325197411255791	0.3051799388654288	2.778514396926665	0.022221359326449884	0.16427651298190588
CEBPB	10.796240837437571	10.39900101883012	0.39723981860745106	3.992939870122374	0.022241573668731973	0.1643610129998594
SLAIN2	10.188072088005422	9.993574717856523	0.19449737014889834	3.3454541639295194	0.02227752929080563	0.16456172544818956
PNP	7.419636232632375	6.402497778367729	1.0171384542646464	2.846139365250178	0.022335627483556348	0.16492577973355282
FBXL17	8.834409616811895	9.13111441785928	-0.29670480104738495	-2.3652390099342915	0.022370430171523827	0.16511760115951965
BET1L	10.612982972654748	10.79796262793149	-0.18497965527674154	-2.7343057800538983	0.022395166480452932	0.1651302220819539
TMEM189	10.000770952232353	9.758488834457594	0.24228211777475828	2.4689492437975673	0.022397114178419365	0.1651302220819539
KLHDC8B	8.500188017922286	8.779950082347328	-0.2797620644250429	-2.4159957949753594	0.022398615982256374	0.1651302220819539
