n_requested	event_probability	allocation	effect_pattern	n_simulated_cohorts	n_valid_fits	median_minimum_site_events	median_widest_site_ci_half_width	median_minimum_site_z	global_positive_count	global_positive_probability	global_positive_ci_low	global_positive_ci_high	all_site_sign_count	all_site_sign_probability	all_site_sign_ci_low	all_site_sign_ci_high	all_site_ci_positive_count	all_site_ci_positive_probability	all_site_ci_positive_ci_low	all_site_ci_positive_ci_high	all_leave_site_out_ci_positive_count	all_leave_site_out_ci_positive_probability	all_leave_site_out_ci_positive_ci_low	all_leave_site_out_ci_positive_ci_high	sign_transport_count	sign_transport_probability	sign_transport_ci_low	sign_transport_ci_high	strict_precision_count	strict_precision_probability	strict_precision_ci_low	strict_precision_ci_high	seed
2100	0.15	imbalanced_60_30_10	null	400	400	54.0	0.26775522702870336	-0.8928875802582508	6	0.015	0.006892291919440893	0.03233463358482672	44	0.11	0.08296867911910685	0.1444509104616444	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.3	balanced	null	400	400	118.0	0.1810047723200782	-0.7757166832758944	10	0.025	0.013635091745936023	0.045401587871645666	48	0.12	0.09171539075382554	0.15551395294023979	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.3	imbalanced_60_30_10	null	400	400	97.0	0.19958463964007334	-0.7382854944262058	11	0.0275	0.015423636260295411	0.048565481885614784	47	0.1175	0.08952194095010377	0.15275496421563303	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.15	balanced	null	400	400	77.0	0.22383085961758997	-0.785758412581523	12	0.03	0.017243020965143054	0.05169853570909567	47	0.1175	0.08952194095010377	0.15275496421563303	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.15	imbalanced_60_30_10	null	400	400	78.0	0.2224538627199219	-0.8317946207121966	12	0.03	0.017243020965143054	0.05169853570909567	50	0.125	0.09611512323676381	0.1610190975139586	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.3	balanced	null	400	400	168.0	0.15108324244835003	-0.8198371005210675	9	0.0225	0.011881583530495034	0.04220265755875813	53	0.1325	0.10274521663902703	0.1692463196966809	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.3	imbalanced_60_30_10	null	400	400	139.0	0.16683231639051316	-0.8510314292892559	7	0.0175	0.008502291107038103	0.03567707292555804	48	0.12	0.09171539075382554	0.15551395294023979	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.15	balanced	homogeneous_hr13	400	400	46.0	0.28933605985852057	1.0230221167967222	367	0.9175	0.8864031104605777	0.9406541237702847	352	0.88	0.8444860470597602	0.9082846092461745	37	0.0925	0.06785393449857381	0.12489858538387784	205	0.5125	0.4636306970848221	0.5611314955568205	200	0.5	0.451234504169709	0.548765495830291	36	0.09	0.06571729376939447	0.12208278758472865	55433
1800	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	46.0	0.2911886880665711	0.9264298352759801	360	0.9	0.8666894236725972	0.9257007408599657	353	0.8825	0.8472450357843669	0.9104780590498961	31	0.0775	0.05513293467684451	0.10790495403563602	197	0.4925	0.44381128061271025	0.5413314038023042	188	0.47	0.4216068935658794	0.5189638440941783	30	0.075	0.05303774392284765	0.10504770626130436	55433
1800	0.3	balanced	homogeneous_hr13	400	400	101.0	0.19500867452667392	1.6029433955348051	390	0.975	0.9545984121283544	0.986364908254064	385	0.9625	0.9390561575554867	0.9771449701852891	118	0.295	0.25242899167233757	0.341471049004724	334	0.835	0.7954717951637494	0.8681549676322718	321	0.8025	0.7606877261203903	0.8385573358073602	117	0.2925	0.2500620261568489	0.33888557599188407	55433
1800	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	83.0	0.21767912979048684	1.4035923019040957	399	0.9975	0.9859767149241766	0.9995585522131983	380	0.95	0.9240363649362803	0.9674025701628527	95	0.2375	0.19841751180740802	0.2815764427180976	331	0.8275	0.7874046544953168	0.8613647927157191	315	0.7875	0.7447739406814162	0.8247564900763633	94	0.235	0.1960909748126292	0.278950541184548	55433
2100	0.15	balanced	homogeneous_hr13	400	400	55.0	0.26543754005467646	1.0524347433123675	373	0.9325	0.9035733345645931	0.9531985308362403	366	0.915	0.8835678157264721	0.9385369799760619	45	0.1125	0.08514845878595949	0.14722356932312028	234	0.585	0.5361289851942794	0.6322539247688901	229	0.5725	0.5235553051258613	0.6200654121956656	44	0.11	0.08296867911910685	0.1444509104616444	55433
2100	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	55.0	0.26558413472442394	1.0562952104113807	376	0.94	0.9122771510995438	0.9593520298862752	361	0.9025	0.8694877208462789	0.9278548822146123	40	0.1	0.07429925914003437	0.13331057632740284	242	0.605	0.5563126557323714	0.6516897624574263	234	0.585	0.5361289851942794	0.6322539247688901	40	0.1	0.07429925914003437	0.13331057632740284	55433
2100	0.3	balanced	homogeneous_hr13	400	400	119.0	0.18075130171454917	1.7621461773220304	397	0.9925	0.9781842792759678	0.9974461108047501	393	0.9825	0.964322927074442	0.991497708892962	154	0.385	0.3386231845670135	0.4335646431298747	363	0.9075	0.8751014146161221	0.9321460655014261	350	0.875	0.8389809024860414	0.9038848767632363	152	0.38	0.3337874943779953	0.4284954562622359	55433
2100	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	97.0	0.20159613090884448	1.5932117157292147	398	0.995	0.9819550815637568	0.9986277470452896	381	0.9525	0.9270084505901734	0.9693829230372881	135	0.3375	0.2929016377213044	0.38518985793734206	348	0.87	0.8334921544792615	0.8994687477133592	336	0.84	0.8008643954521164	0.8726672444005619	134	0.335	0.29050908143055376	0.3826299756997641	55433
3000	0.15	balanced	homogeneous_hr13	400	400	77.0	0.22270377776510544	1.475144908223692	393	0.9825	0.964322927074442	0.991497708892962	386	0.965	0.9421148604670819	0.9790387058020222	104	0.26	0.21944164704726868	0.30512425423319367	315	0.7875	0.7447739406814162	0.8247564900763633	301	0.7525	0.7079392288053334	0.7922570625558467	104	0.26	0.21944164704726868	0.30512425423319367	55433
3000	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	77.0	0.2245145961176993	1.3989875501341744	392	0.98	0.96103658423074	0.9898316132083353	385	0.9625	0.9390561575554867	0.9771449701852891	96	0.24	0.20074599691279923	0.284200396141035	312	0.78	0.7368470079068086	0.8178261072659854	299	0.7475	0.7027083556965948	0.7875830586079285	96	0.24	0.20074599691279923	0.284200396141035	55433
3000	0.3	balanced	homogeneous_hr13	400	400	168.0	0.15149183505738595	2.3273456967617148	400	1.0	0.9904877056657034	0.9999999999999999	398	0.995	0.9819550815637568	0.9986277470452896	269	0.6725	0.6250583013725689	0.7166599570820987	395	0.9875	0.9710762638040326	0.9946492492200284	377	0.9425	0.9151991622718807	0.9613824572422669	262	0.655	0.6071390167491942	0.6999121720071738	55433
3000	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	138.0	0.1688484923789641	2.0308091209105106	400	1.0	0.9904877056657034	0.9999999999999999	394	0.985	0.9676653664151732	0.9931077080805591	215	0.5375	0.4885138311983594	0.5857727467265683	392	0.98	0.96103658423074	0.9898316132083353	376	0.94	0.9122771510995438	0.9593520298862752	211	0.5275	0.4785460270872868	0.5759307967243268	55433
1800	0.15	balanced	homogeneous_hr15	400	400	47.0	0.2866620172647698	1.7850402911784058	399	0.9975	0.9859767149241766	0.9995585522131983	393	0.9825	0.964322927074442	0.991497708892962	171	0.4275	0.3799345878043344	0.47644469487413854	367	0.9175	0.8864031104605777	0.9406541237702847	353	0.8825	0.8472450357843669	0.9104780590498961	168	0.42	0.3726177182254857	0.4689042488680017	55433
1800	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	46.0	0.29138068937016676	1.7555732567281788	400	1.0	0.9904877056657034	0.9999999999999999	393	0.9825	0.964322927074442	0.991497708892962	165	0.4125	0.36531214409863494	0.46135250740986694	374	0.935	0.9064647858253625	0.9552595181037997	361	0.9025	0.8694877208462789	0.9278548822146123	162	0.405	0.3580179525239347	0.4537893833995817	55433
1800	0.3	balanced	homogeneous_hr15	400	400	102.0	0.1948204694394792	2.8589530964909216	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	343	0.8575	0.8198370240936099	0.8883616854573682	400	1.0	0.9904877056657034	0.9999999999999999	382	0.955	0.9299952708096761	0.971348541346114	332	0.83	0.7900908679413299	0.8636310177980344	55433
1800	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	83.0	0.21915274291380904	2.4288632271214494	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	275	0.6875	0.6404744504377174	0.7309584391869214	398	0.995	0.9819550815637568	0.9986277470452896	377	0.9425	0.9151991622718807	0.9613824572422669	270	0.675	0.6276239644145414	0.7190467325684549	55433
2100	0.15	balanced	homogeneous_hr15	400	400	56.0	0.2638264698847477	2.056999377916778	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	223	0.5575	0.5085079945949651	0.6053980915565909	386	0.965	0.9421148604670819	0.9790387058020222	373	0.9325	0.9035733345645931	0.9531985308362403	220	0.55	0.5010009985806122	0.5980477719859582	55433
2100	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	54.0	0.27105877312625376	1.9710945215639875	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	202	0.505	0.45618935783904724	0.5537155192176098	383	0.9575	0.9329979456752499	0.9732983050088689	365	0.9125	0.8807392673857086	0.9364130897884968	199	0.4975	0.44875888867958347	0.5462886727920879	55433
2100	0.3	balanced	homogeneous_hr15	400	400	121.0	0.17997044983305197	3.212159915236334	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	374	0.935	0.9064647858253625	0.9552595181037997	400	1.0	0.9904877056657034	0.9999999999999999	388	0.97	0.9483014642909042	0.9827569790348569	364	0.91	0.8779172124152713	0.9342827062306055	55433
2100	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	96.0	0.2033468264283121	2.683910035144982	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	316	0.79	0.7474205944599498	0.8270622748261584	400	1.0	0.9904877056657034	0.9999999999999999	383	0.9575	0.9329979456752499	0.9732983050088689	308	0.77	0.7263071915784445	0.8085561694810355	55433
3000	0.15	balanced	homogeneous_hr15	400	400	77.0	0.22388883049045505	2.513361367934334	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	295	0.7375	0.6922684601360929	0.7782132000551163	400	1.0	0.9904877056657034	0.9999999999999999	379	0.9475	0.921078024928725	0.9654084716420795	285	0.7125	0.6662901779980862	0.7546670969098378	55433
3000	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	76.0	0.22583018188938664	2.399556492203442	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	280	0.7	0.6533627542224784	0.7428323280438028	399	0.9975	0.9859767149241766	0.9995585522131983	373	0.9325	0.9035733345645931	0.9531985308362403	273	0.6825	0.6353297856503707	0.7261982269176112	55433
3000	0.3	balanced	homogeneous_hr15	400	400	170.0	0.15124138305103257	3.829849658141288	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	395	0.9875	0.9710762638040326	0.9946492492200284	400	1.0	0.9904877056657034	0.9999999999999999	374	0.935	0.9064647858253625	0.9552595181037997	369	0.9225	0.892095045964364	0.9448670653231555	55433
3000	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	137.0	0.17010065799110524	3.2613932973560633	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	362	0.905	0.8722916530824945	0.9300033885067254	400	1.0	0.9904877056657034	0.9999999999999999	375	0.9375	0.9093658838696931	0.9573108585877975	352	0.88	0.8444860470597602	0.9082846092461745	55433
1800	0.15	balanced	one_site_only_hr15	400	400	48.0	0.28275359277002493	-0.5425792124968831	62	0.155	0.12283258671753924	0.19373089637312538	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	46.0	0.2913447490500059	-0.5202711103910844	251	0.6275	0.5791182279031106	0.6734561370416436	102	0.255	0.21475670087938903	0.2999043233444163	0	0.0	8.673617379884035e-19	0.009512294334296508	7	0.0175	0.008502291107038103	0.03567707292555804	7	0.0175	0.008502291107038103	0.03567707292555804	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.3	balanced	one_site_only_hr15	400	400	104.0	0.19338202812804123	-0.5230013859067952	127	0.3175	0.27380177308238884	0.36467021434962943	106	0.265	0.22413371758035427	0.31033706075676515	0	0.0	8.673617379884035e-19	0.009512294334296508	12	0.03	0.017243020965143054	0.05169853570909567	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	82.0	0.21722505444526607	-0.5885411068330743	358	0.895	0.8611090149132419	0.921376272562664	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	11	0.0275	0.015423636260295411	0.048565481885614784	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.15	balanced	one_site_only_hr15	400	400	58.0	0.2594685495311986	-0.49699481009906477	76	0.19	0.15457385084236502	0.2313237716448988	89	0.2225	0.18448827447183322	0.2657910488837013	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	53.0	0.2689405750723016	-0.5345333690602668	290	0.725	0.6792581922605757	0.7664612752889909	102	0.255	0.21475670087938903	0.2999043233444163	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.3	balanced	one_site_only_hr15	400	400	123.0	0.1779648952089386	-0.48585452206235774	152	0.38	0.3337874943779953	0.4284954562622359	114	0.285	0.24297076989988833	0.33111951666385914	0	0.0	8.673617379884035e-19	0.009512294334296508	11	0.0275	0.015423636260295411	0.048565481885614784	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	96.0	0.20126844990762188	-0.6456912319138743	374	0.935	0.9064647858253625	0.9552595181037997	110	0.275	0.23353872471100914	0.3207418077394244	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.15	balanced	one_site_only_hr15	400	400	81.0	0.21865742572466684	-0.5442248411049682	111	0.2775	0.2358942363133194	0.3233387346654426	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	13	0.0325	0.01908984237880045	0.0548041528237668	7	0.0175	0.008502291107038103	0.03567707292555804	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	75.0	0.2268646049754109	-0.6309984712380851	330	0.825	0.7847212102757525	0.8590957984069546	84	0.21	0.1729377251738417	0.25257940554005026	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.3	balanced	one_site_only_hr15	400	400	174.0	0.14955631717770884	-0.5272727039063367	168	0.42	0.3726177182254857	0.4689042488680017	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	14	0.035	0.02096129419797776	0.057885139532918004	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	137.0	0.16759539217979663	-0.5855967662637924	397	0.9925	0.9781842792759678	0.9974461108047501	97	0.2425	0.2030764095091307	0.286822422073032	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.15	balanced	one_site_reversed_hr15	400	400	47.0	0.2880417969861828	-3.4842306354385997	12	0.03	0.017243020965143054	0.05169853570909567	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	46.0	0.2917927354772296	-2.0236962890252883	354	0.885	0.850008455984224	0.9126670773783676	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	53	0.1325	0.10274521663902703	0.1692463196966809	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.3	balanced	one_site_reversed_hr15	400	400	103.0	0.19489721541661953	-4.428991444664129	34	0.085	0.0614630200239382	0.11643218427352792	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	82.0	0.21952714734460954	-2.566710354875811	400	1.0	0.9904877056657034	0.9999999999999999	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	143	0.3575	0.3120927823653414	0.40561822151993315	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.15	balanced	one_site_reversed_hr15	400	400	55.0	0.2656736491428059	-3.740243891388153	13	0.0325	0.01908984237880045	0.0548041528237668	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	53.0	0.2710915144646674	-2.329424145366289	375	0.9375	0.9093658838696931	0.9573108585877975	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	57	0.1425	0.1116383145426319	0.18016297590639008	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.3	balanced	one_site_reversed_hr15	400	400	119.5	0.1801943734139378	-4.725160022067689	43	0.1075	0.08079372047159449	0.14167343058082826	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	96.0	0.20343690582729668	-2.852687763280517	400	1.0	0.9904877056657034	0.9999999999999999	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	168	0.42	0.3726177182254857	0.4689042488680017	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.15	balanced	one_site_reversed_hr15	400	400	79.0	0.2213028799488952	-4.608115637548055	16	0.04	0.024769063069711758	0.06398224771784103	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	76.5	0.22663633006445272	-2.753854251595742	391	0.9775	0.9577973424412419	0.988118416469505	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	92	0.23	0.19144383051896455	0.27369280842155563	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.3	balanced	one_site_reversed_hr15	400	400	170.0	0.15125480084532678	-5.675779525751233	46	0.115	0.0873329226216324	0.1499915440157759	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
3000	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	136.0	0.17049635752024997	-3.348972074261325	400	1.0	0.9904877056657034	0.9999999999999999	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	241	0.6025	0.5537852193447489	0.6492647603167204	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.15	balanced	null	400	400	47.0	0.2870773018720174	-0.819788642692287	11	0.0275	0.015423636260295411	0.048565481885614784	52	0.13	0.10053125228664084	0.1665078455207386	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1800	0.15	imbalanced_60_30_10	null	400	400	47.0	0.28797919746154566	-0.7992984723790111	9	0.0225	0.011881583530495034	0.04220265755875813	48	0.12	0.09171539075382554	0.15551395294023979	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1800	0.3	balanced	null	400	400	100.5	0.19578659356684008	-0.7888534303933438	9	0.0225	0.011881583530495034	0.04220265755875813	53	0.1325	0.10274521663902703	0.1692463196966809	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1800	0.3	imbalanced_60_30_10	null	400	400	84.0	0.2150345533335887	-0.8676078620509173	14	0.035	0.02096129419797776	0.057885139532918004	45	0.1125	0.08514845878595949	0.14722356932312028	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
2100	0.15	balanced	null	400	400	54.0	0.2671079401770693	-0.8701488349383972	12	0.03	0.017243020965143054	0.05169853570909567	61	0.1525	0.12058718801590881	0.19102385654642726	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
2100	0.15	imbalanced_60_30_10	null	400	400	54.0	0.26829569109820117	-0.7732512671568204	13	0.0325	0.01908984237880045	0.0548041528237668	53	0.1325	0.10274521663902703	0.1692463196966809	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
2100	0.3	balanced	null	400	400	118.0	0.1806559387846698	-0.9124504905041535	8	0.02	0.010168386791664645	0.03896341576926	37	0.0925	0.06785393449857381	0.12489858538387784	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
2100	0.3	imbalanced_60_30_10	null	400	400	97.5	0.1996906325933788	-0.7911740425698814	12	0.03	0.017243020965143054	0.05169853570909567	65	0.1625	0.12958740844606098	0.20183339022958918	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
3000	0.15	balanced	null	400	400	77.0	0.22378409331580812	-0.80614846090972	14	0.035	0.02096129419797776	0.057885139532918004	46	0.115	0.0873329226216324	0.1499915440157759	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
3000	0.15	imbalanced_60_30_10	null	400	400	78.0	0.22251484103214167	-0.805421318413645	12	0.03	0.017243020965143054	0.05169853570909567	46	0.115	0.0873329226216324	0.1499915440157759	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
3000	0.3	balanced	null	400	400	168.0	0.15147799044164917	-0.763303417900927	8	0.02	0.010168386791664645	0.03896341576926	62	0.155	0.12283258671753924	0.19373089637312538	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
3000	0.3	imbalanced_60_30_10	null	400	400	139.0	0.1669434021987662	-0.7983526645900552	8	0.02	0.010168386791664645	0.03896341576926	36	0.09	0.06571729376939447	0.12208278758472865	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
