path	check	status	detail
knowledge_external/catalogs/resources/ega_controlled_genomics.json	epistemic_class_valid	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ega_controlled_genomics.json	source_present	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ega_controlled_genomics.json	date_accessed_present	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ega_controlled_genomics.json	relationship_valid	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ega_controlled_genomics.json	not_project_grounded_marker	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ega_controlled_genomics.json	why_unverifiable_present	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ega_controlled_genomics.json	not_cited_as_project_evidence	PASS	resource.ega.controlled_genomics.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	record_id_present	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	claim_present	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	epistemic_class_valid	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	source_present	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	date_accessed_present	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	relationship_valid	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	not_project_grounded_marker	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	why_unverifiable_present	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ema_medicines_database.json	not_cited_as_project_evidence	PASS	resource.ema.medicines_database.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	record_id_present	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	claim_present	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	epistemic_class_valid	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	source_present	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	date_accessed_present	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	relationship_valid	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	not_project_grounded_marker	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	why_unverifiable_present	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/ena_sequence_archive.json	not_cited_as_project_evidence	PASS	resource.ena.sequence_archive.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	record_id_present	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	claim_present	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	epistemic_class_valid	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	source_present	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	date_accessed_present	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	relationship_valid	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	not_project_grounded_marker	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	why_unverifiable_present	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/europe_pmc_literature.json	not_cited_as_project_evidence	PASS	resource.europe_pmc.literature.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	record_id_present	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	claim_present	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	epistemic_class_valid	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	source_present	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	date_accessed_present	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	relationship_valid	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	not_project_grounded_marker	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	why_unverifiable_present	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	not_cited_as_project_evidence	PASS	resource.fda.fdalabel_drug_labeling.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	record_id_present	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	claim_present	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	epistemic_class_valid	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	source_present	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	date_accessed_present	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	relationship_valid	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	not_project_grounded_marker	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	why_unverifiable_present	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/figshare_repository.json	not_cited_as_project_evidence	PASS	resource.figshare.repository.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	record_id_present	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	claim_present	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	epistemic_class_valid	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	source_present	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	date_accessed_present	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	relationship_valid	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	not_project_grounded_marker	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	why_unverifiable_present	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/geo_functional_genomics.json	not_cited_as_project_evidence	PASS	resource.geo.functional_genomics.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	record_id_present	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	claim_present	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	epistemic_class_valid	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	source_present	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	date_accessed_present	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	relationship_valid	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	not_project_grounded_marker	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	why_unverifiable_present	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	not_cited_as_project_evidence	PASS	resource.gwas_catalog.ms.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	record_id_present	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	claim_present	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	epistemic_class_valid	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	source_present	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	date_accessed_present	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	relationship_valid	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	not_project_grounded_marker	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	why_unverifiable_present	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/imsgc_publications.json	not_cited_as_project_evidence	PASS	resource.imsgc.publications.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	record_id_present	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	claim_present	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	epistemic_class_valid	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	source_present	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	date_accessed_present	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	relationship_valid	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	not_project_grounded_marker	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	why_unverifiable_present	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	not_cited_as_project_evidence	PASS	resource.ms_society_uk.types_of_ms.2026-06-13
knowledge_external/catalogs/resources/msbase_registry.json	record_id_present	PASS	resource.msbase.registry.2026-06-13
knowledge_external/catalogs/resources/msbase_registry.json	claim_present	PASS	resource.msbase.registry.2026-06-13
knowledge_external/catalogs/resources/msbase_registry.json	epistemic_class_valid	PASS	resource.msbase.registry.2026-06-13
knowledge_external/catalogs/resources/msbase_registry.json	source_present	PASS	resource.msbase.registry.2026-06-13
