gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call
RGS9BP	4	0.5569857704336262	0.13588417566626554	0.36010267791686934	0.3156583726566924	0.5903545199266795	0.13169718586171997	0.2485459952287905	True	False	0.375	0.125	0.375		False	0.9052095024317247	0.8757238508867174	0.9965506589785832	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
SLC27A2	4	0.5732427816953913	-0.054715432800850894	0.3578487453690431	0.45897541897312655	0.28714284962515735	-0.09712964621978726	0.3925461268534234	True	False	0.625	1.0	0.625		False	0.9600924529799222	1.0	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
1300017J02RIK	3	0.8562710293457025	0.4376300387709453	0.3572697420881923	0.8574597493983638	0.586497678226162	0.2103650743176	0.36885292290323335	True	False	0.5	0.5	0.25		False	0.9600924529799222	0.9889744952178533	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
COL11A1	3	0.6057900589247109	-0.13653912651940692	0.3563176729220714	0.9085389636379095	0.384467827546108	-0.552663037372934	-0.05904301415941138	True	False	0.25	0.75	0.25		False	0.8221627590893646	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
PIM2	4	0.5815740766505856	0.09129881219881475	0.35286628105114237	0.6198585410418485	0.3858894900190917	-0.07196650710302999	0.16566308206850566	True	False	0.875	1.0	0.625		False	1.0	1.0	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
VMN2R69	4	0.5325859021815409	0.15118045594283114	0.3527023863460774	0.36855111397037366	0.3746231439152192	0.2186236472444778	0.08472326145734255	True	False	0.125	0.375	0.25		False	0.8221627590893646	0.9645063778899814	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
2010012O05RIK	3	0.5630854477203906	0.21172407699007167	0.3513613707303189	0.5861804733022935	0.5399904221384877	-0.19122585517813562	0.5403198903258826	True	False	0.25	0.25	0.75		False	0.8221627590893646	0.8757238508867174	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
GDPD1	4	0.5208707267745264	0.11335563958887707	0.34602099016606447	0.2808371902436453	0.7794501114429058	-0.1902444824168339	0.18848829332361872	True	False	0.875	0.625	0.875		False	1.0	0.9889744952178533	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
KIF13A	3	0.5148854872708579	-0.01663277918629036	0.343543761351931	0.2682447635043146	0.45949883420620097	-0.1945711137757371	-0.34528789515625213	True	False	1.0	0.75	0.5		False	1.0	1.0	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
OLFR1307	4	0.6032889429535178	0.1379432445347205	0.33819658612177506	0.3645303956772761	0.64673984157065	0.15819075325453702	0.15955100313653836	True	False	0.25	0.625	0.375		False	0.8221627590893646	0.9889744952178533	0.9965506589785832	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
SLC22A8	4	0.6376448135778422	0.3006594317374933	0.3369853818403489	0.3958321004254397	0.8277438698339974	0.4613324217586141	-0.15785304138942968	True	False	0.375	0.375	0.25		False	0.9052095024317247	0.9645063778899814	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
1700026L06RIK	3	0.5781182476420508	0.24309963197346773	0.33501861566858304	0.6345835811601095	0.5216529141239921	0.15706769633206363	0.2343867431845199	True	False	0.25	1.0	0.5		False	0.8221627590893646	1.0	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
AQP4	4	0.6137026500397091	0.3201155808769768	0.3323305755242223	0.3448346623029501	0.9750570802008856	0.25105760587324966	0.2559118898322721	True	True	0.25	0.25	0.625		False	0.8221627590893646	0.8757238508867174	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
GFI1B	4	0.5449194617154567	0.36153597757912925	0.3210246828830148	0.5245388613385671	0.3456956813098424	0.10470128637619025	0.5073387409196362	True	False	0.125	0.125	0.875		False	0.8221627590893646	0.8757238508867174	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
KATNA1	4	0.6172895706439887	0.04946784339755761	0.32091326917394747	0.6346311367637667	0.4638686253513773	0.10053292203340392	0.4274867776249798	True	False	0.875	1.0	0.875		False	1.0	1.0	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
VPREB2	4	0.6277930089191417	-0.09900950280250098	0.3171926564202018	0.6480913026773958	0.4242086369027833	0.0437033608585915	-0.24172236646359346	True	False	0.875	0.875	0.625		False	1.0	1.0	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
SELP	4	0.5623868680066411	0.2206200124603388	0.3166070225277753	0.5141204335123115	0.3260042404942285	0.18447316032727046	0.31065732424039605	True	False	0.25	0.875	0.375		False	0.8221627590893646	1.0	0.9965506589785832	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
TEX43	3	0.9479283747168081	-0.025643733807448	0.3087966081114022	1.288141791666729	0.403183874205006	0.4177803116891261	-0.16567253266906246	True	False	0.5	1.0	0.75		False	0.9600924529799222	1.0	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
VMN2R109	3	0.7269590047055585	0.08670667453912206	0.30191184560893136	0.7569711730373587	0.4920696635400281	0.38365033363058254	-0.0803606470514131	True	False	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
ZMYM3	4	0.5549152187292296	0.15663805849157453	0.29993406674568734	0.6381062025573714	0.36441798076121845	0.058386804273357296	0.23084149248269847	True	False	0.25	0.875	0.625		False	0.8221627590893646	1.0	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
NF1	3	0.855753217475931	0.07631068629882165	0.297724351173138	0.9298045216172235	0.7817019133346386	0.2499023855573146	0.24814818459818389	True	False	0.5	0.5	0.5		False	0.9600924529799222	0.9889744952178533	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
GCM1	4	0.5815569723482117	0.3243506499170591	0.29697942511053843	0.42965432105305057	0.8528821724041984	0.13163513887279077	0.571016690733809	True	False	0.625	0.125	0.625		False	0.9600924529799222	0.8757238508867174	0.9971256078463695	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
MYNN	4	0.5533953800796919	0.21525204321136315	0.29494829123839805	0.5312823236314419	0.8617603276138013	0.3211742121363148	0.0804809763615304	True	False	0.25	0.125	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
ING5	3	0.6347081290540817	0.45237064347584854	0.29314256259111393	0.4780072194497125	0.26210250910292654	0.6758029492684865	-0.2721197421825723	True	False	0.5	1.0	0.25		False	0.9600924529799222	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
BC049730	4	0.6090888069040686	0.3244317302939679	0.2886346203763568	0.471803587870848	0.7114551433368446	0.14626708498380148	0.2282211299389001	True	False	0.125	0.25	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
OLFR617	4	0.602686448768508	0.21137413127711635	0.28409823912549215	0.49523934158839333	0.7101335559486226	0.10641350878380895	0.13949406792681374	True	False	0.25	0.25	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
TNFRSF17	4	0.5445823389554909	0.0728479270701512	0.2813878736949962	0.3930215593653532	0.5971902269991911	0.05740398643380673	0.0962059347073494	True	False	0.25	0.375	0.25		False	0.8221627590893646	0.9645063778899814	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
PTGES3	4	0.7307471312308245	0.47330579915950155	0.2756019370495204	1.1156227419739857	0.5034597424189986	0.31580569063484343	0.639002285890091	True	True	0.125	0.25	0.375		False	0.8221627590893646	0.8757238508867174	0.9965506589785832	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
SVS5	4	0.5253243333006319	-0.0034939404109813887	0.2694103325395556	0.5071945408486029	0.5434541257526608	0.17728102748509755	0.11236410240023087	True	False	0.875	1.0	1.0		False	1.0	1.0	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
GM12942	4	0.5144613674266697	0.31635799135834075	0.26253136010251943	0.6959697037223112	0.4504143023135676	0.12128311646595602	0.337546283858559	True	False	0.125	0.125	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
OLFR867	3	0.6823689245466318	0.007815213012838607	0.25710108868969916	0.32624585280260376	1.0384919962906598	0.22384361376584705	-0.20821318774016984	True	False	1.0	1.0	0.75		False	1.0	1.0	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
PRL7D1	4	0.5052515933862216	0.25176365163113035	0.2555902892480084	0.6067693207466271	0.3910334060436913	-0.012121713853333826	0.4257728812989383	True	False	0.125	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
CENPF	4	0.5164907776561962	0.21882723805038595	0.25098590562056655	0.6857035151126789	0.3057929538498301	0.5389347131367064	-0.056932813459285914	True	False	0.125	0.125	0.375		False	0.8221627590893646	0.8757238508867174	0.9965506589785832	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR
ZSWIM8	4	0.00046135858134643826	0.5081287598494969	-0.2564175752498926	-0.4263448286146825	0.29846861659705537	0.35591359293226876	0.538450510988475	False	True	1.0	0.25	0.125		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
TMEM14A	3	0.252422801845512	0.5188772460425897	-0.26645444419707764	0.18159576701898272	0.5967682916130563	0.5672083702973123	0.36806650721592593	False	True	0.5	0.5	0.5		False	0.9600924529799222	0.9889744952178533	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
FBXO11	4	0.23421971576831568	0.6491091040302948	-0.26901271985954234	0.1966511427912887	-0.0046683965571729935	0.4617547484419209	0.7803215154677747	False	True	0.875	0.125	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
PTPN20	4	0.15498084522889544	0.6829809916445715	-0.2935419230128641	0.26660843492230346	0.033668610837140456	0.5375100128113062	0.7442078214635683	False	True	0.625	0.25	0.125		False	0.9600924529799222	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
OLFR1252	4	-0.01245958697363958	0.6087946780573601	-0.29525034404383466	-0.38244341888734645	0.20453872651822458	0.5242090158972679	0.47100913898849495	False	True	1.0	0.25	0.625		False	1.0	0.8757238508867174	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CCDC138	4	0.3062320649919035	0.5064088318735612	-0.3141214982219437	0.231002675222723	0.20769286482549276	0.26184812412935243	0.8145558776467068	False	True	0.25	0.125	0.375		False	0.8221627590893646	0.8757238508867174	0.9965506589785832	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
SEC22C	3	0.00011114007055423869	0.537791321102169	-0.3240596928832209	0.02442296033422453	-0.04039500228731807	0.5446895151373976	0.5308931270669404	False	True	0.75	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
SEC31A	3	0.18828816409108473	0.5939540926323654	-0.41665557341416726	-0.2300116166000099	0.9630710974597068	0.3696400670790685	0.8182681181856624	False	True	0.75	0.5	0.5		False	1.0	0.9889744952178533	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
FAM26F	4	0.06358828468407207	0.5085664382707593	-0.44497815358668724	0.4077836492549973	0.01498140024200767	0.4601016005136167	0.3598159395886835	False	True	0.875	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
NLRP4A	3	-0.007797181112925822	0.5582079914983225	-0.47933330900385607	-0.4250087624219283	0.1884391601295894	0.3485611325361444	0.6021356072915856	False	True	0.75	0.5	0.25		False	1.0	0.9889744952178533	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
AMBRA1	4	0.04770353826381568	0.5428220629660063	-0.4965467744681459	0.3933313307248174	-0.29792425419718604	0.6054640613801494	0.6046249646235202	False	True	0.625	0.125	0.125		False	0.9600924529799222	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CYP21A1	4	0.018489894419773723	0.5178050322492149	-0.49931513782944115	-0.1896867181764752	0.5959046503008667	0.498537288928913	0.5955880926491521	False	True	1.0	0.125	0.625		False	1.0	0.8757238508867174	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
GZMA	3	0.18512335979437977	0.6897361248330518	-0.504612765038672	-0.023465186547133587	0.318670028369167	0.43979654265853085	0.6717587703605119	False	True	1.0	0.5	0.5		False	1.0	0.9889744952178533	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CXCL9	3	0.17335970572592108	0.5425476297723852	-0.5153785982306389	0.022064980943631074	0.36499452911558095	0.32477910016134537	0.735950587437487	False	True	0.75	0.5	1.0		False	1.0	0.9889744952178533	1.0	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
SVS4	3	0.14210733895019723	0.6612004746956928	-0.5190931357454955	-0.2749115530198032	0.313428600162843	0.3843180703618878	0.9380828790294977	False	True	0.75	0.5	1.0		False	1.0	0.9889744952178533	1.0	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CCDC6	3	0.17221604922343348	0.6041537463739219	-0.526968650985522	0.7182483213899689	-0.28237687116177	0.3425704960446674	0.7630089650600409	False	True	0.75	0.5	0.75		False	1.0	0.9889744952178533	1.0	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CMTM8	3	-0.04584023535905235	0.6809478930754245	-0.5360453554026194	0.055847298179615645	-0.34416816176413745	0.4055438072258255	0.8534752124125706	False	True	0.75	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
DGKQ	3	-0.14199927402613977	0.5535653169900918	-0.5399037764566008	-0.2649973978491489	-0.10602884998814366	0.4387768453954677	0.650880069060161	False	True	0.75	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
ANKRD27	4	-0.21399019685654896	0.6261313054680389	-0.5461210860848477	-0.578980545121315	0.34124169509989355	0.36099673013910105	0.6058788922048506	False	True	0.625	0.25	0.125		False	0.9600924529799222	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
TMEM185B	3	-0.0512635943871349	0.5092834558318329	-0.5605470502189678	-0.9427602119833085	0.15357610314357828	0.40254537228931087	0.6041245680999938	False	True	0.75	0.25	0.5		False	1.0	0.8757238508867174	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
FV1	4	-0.025257208498764783	0.5997801714651789	-0.5719610575226278	-0.1023862066223944	-0.11058534634136019	0.41843383197580075	0.757285387509874	False	True	0.875	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
MOK	4	-0.13036275235761596	0.5210327610222971	-0.5890861319981153	-0.36847507346350294	-0.006122680807370884	0.6757526468320065	0.5306516856540897	False	True	0.25	0.375	0.25		False	0.8221627590893646	0.9645063778899814	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
FERMT2	3	-0.7073431477664014	0.5072133512078483	-0.60367355822407	-0.1269277400389206	0.6178955759036633	0.3996156086608691	0.581688527425098	False	True	0.5	0.5	0.5		False	0.9600924529799222	0.9889744952178533	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
RELA	4	0.20807141856869027	0.7245120680879038	-0.6243116948342843	0.26762825834603143	-0.1874242275410416	0.5831071212317438	0.8820029692890266	False	True	0.875	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
PLCB2	4	-0.18385270682073174	0.5763001253834684	-0.643972032835648	0.021173752285642555	0.04188214337505225	0.7523190411582774	0.3677144089808224	False	True	0.875	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
SCFD2	3	-0.2598180087940971	0.6056644373046265	-0.6541938279675679	-0.5669386554634146	0.06228332945232573	0.3937404853951145	0.535228100842633	False	True	0.5	0.5	0.5		False	0.9600924529799222	0.9889744952178533	0.9971256078463695	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
TPST1	4	-0.2936741071831005	0.5705573613756242	-0.6576881615497594	0.061483969058160115	-0.6863204911476808	0.39381635253606784	0.5741484086098247	False	True	0.375	0.25	0.125		False	0.9052095024317247	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
PPP1R21	4	-0.3185466772652833	0.6558886745841118	-0.6592260956313583	0.3490200669442325	-0.9931194379562482	0.7713281604367539	0.5404491887314697	False	True	0.25	0.25	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
MAX	4	-0.02946748676291433	0.6936004401227192	-0.6962067831918147	0.10411085749436255	-0.08855072596775715	0.6614318041864093	0.5050540854214702	False	True	0.875	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
FGFR1OP	2	-0.1715911938857314	0.5625802548503228	-0.7341714487360542	0.08037339954908806	-0.4235557873205509	0.5620765854757115	0.5630839242249341	False	True					False				KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
ESR1	3	-0.2793379445431905	0.5097386538132591	-0.7733378191817015	-0.12528300586390895	-0.43339288322247205	0.5801028628057594	0.30417448787327794	False	True	0.25	0.5	0.25		False	0.8221627590893646	0.9889744952178533	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
SOX30	3	-0.49615603619363924	0.5501733725318299	-0.7810595201644444	-0.4097483766986407	-0.35733907479285687	0.5867034079417239	0.5136433371219358	False	True	0.25	0.5	0.25		False	0.8221627590893646	0.9889744952178533	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
IL1RAP	3	-0.2259889004279687	0.5642545010093802	-0.790243401437349	-0.2106253372452347	-0.29661732751132597	0.4440925911528564	0.41714093236355954	False	True	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
VPS18	2	-0.1720753560054442	0.6420224802008869	-0.8140978362063311	0.01709962977779833	-0.36125034178868676	0.2974589784936075	0.9865859819081664	False	True					False				KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CDH4	3	-0.4233297619756997	0.7157103560380405	-0.8193686871696663	-0.19396242625894367	-0.8421335469448556	0.6422154025233202	0.9139727597608363	False	True	0.5	0.5	0.25		False	0.9600924529799222	0.9889744952178533	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
GPSM2	4	-0.2594947005332702	0.5049910645638972	-0.8449489045510941	0.16980310991588277	-0.7232814534326812	0.5056491507009766	0.46942056154308553	False	True	0.25	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
MED25	4	-0.08260653432171794	0.6414375705425508	-0.8476447872392048	0.0683098107778195	-0.18888728567401092	0.8476222934781099	0.5018962179726942	False	True	0.625	0.125	0.125		False	0.9600924529799222	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
PPP2R3C	4	-0.3635197907379474	0.6793327619566659	-0.8762466648194805	0.25267509370777885	-0.6717118086526239	0.6128791045138362	0.6995354775151359	False	True	0.25	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
TMEM225	3	-0.17504110873232914	0.713929890508963	-0.9428806769632554	0.461787837144644	-0.03167124553765088	0.3771035085191885	0.7059313750443064	False	True	0.75	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
ARPC1B	4	-0.27747542393564983	0.5489776832265744	-0.9853930521776464	-0.7651812769328314	0.35678555779345156	0.5005607750757641	0.5184672205738394	False	True	0.375	0.125	0.125		False	0.9052095024317247	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
RAPGEF6	3	-0.4754859359311401	0.6465306706681191	-0.9892423649606454	-0.49771046450399714	-0.453261407358283	0.3272127352838847	0.7847984849154646	False	True	0.25	0.5	0.25		False	0.8221627590893646	0.9889744952178533	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
LYG2	4	-0.40609678160239726	0.7926804664145275	-0.9962093493359712	-0.2102013721865843	-0.3312384995123172	0.281118564496329	0.9740465345330449	False	True	0.375	0.125	0.125		False	0.9052095024317247	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
GPBP1	2	-0.4653339053762139	0.5617054005053942	-1.027039305881608	-0.07360647514524143	-0.8570613356071863	0.5855412050421898	0.5378695959685986	False	True					False				KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
TPCN1	3	-0.532839216198252	0.5146982470849926	-1.0587683501075098	-0.022853501634617857	-0.11789425786452501	0.5211932082316992	0.5306650595868163	False	True	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
KPNA6	4	-0.7132514282396629	0.5123149434761284	-1.0753700558806418	-0.5666929967590825	-0.689809058710775	0.305964356441623	0.7349552190943833	False	True	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
MTX3	3	0.09945524040380982	0.761077133929893	-1.103835809402245	-0.5523855475511268	0.8834854905711356	0.4177378727550156	1.1044163951047703	False	True	1.0	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
ZFP558	3	-0.015469212760069295	0.574714901539964	-1.1237882554323126	0.33882120392447845	-1.1994844971640113	0.41743771231338345	0.7319920907665445	False	True	0.25	0.5	0.25		False	0.8221627590893646	0.9889744952178533	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
DYRK1A	4	-0.8741287850926913	0.6447770512872126	-1.2752260969060802	-0.5466105660848832	-0.8809352723397927	1.0118074958446144	0.4455867882037845	False	True	0.375	0.125	0.125		False	0.9052095024317247	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
HSPA9	4	-1.087421415709971	0.5285901389466264	-1.32074907892021	-0.42374135820628545	-1.2227651227965042	0.661464457736264	0.4650595797525934	False	True	0.25	0.25	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CEBPB	3	-0.18765025262664392	0.6401027508259962	-1.3624283542748117	-1.1098489805545655	0.0024995549354485114	0.5750386367474434	0.9674396742654392	False	True	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
WDFY3	4	-0.74093957119938	0.6015042097822835	-1.4418222900999513	-0.6931653530131856	-0.741977903490382	0.8160852415556401	0.3578327830530619	False	True	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CEBPA	4	-0.8679089614920326	0.6634502121788067	-1.473840285610434	-0.32551680785112413	-0.31846971280844394	0.6768755564122315	0.3356443510006215	False	True	0.25	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
WASF2	4	-1.317352361412111	0.533451402671705	-1.6668859952972346	-0.7008806178375486	-1.8869939033479688	0.4736723848419433	0.45705221446347055	False	True	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
PIAS1	3	-1.2851717190082075	0.5854131050966933	-1.8705848241049008	-1.3567990223771829	-0.41471372263460315	0.4003510594155526	0.8074104660811465	False	True	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR
CD300A	4	0.6186853150435974	-0.6378981922843936	1.3382347566762522	0.03508974754922822	1.1404076646477543	-0.6064923079509064	-0.5479424230822401	False	False	0.125	0.125	0.125		True	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
CTSB	4	0.352350083114078	-0.17344004437898708	0.6806693526076654	0.0429518143320915	0.728306731306285	-0.25583012171821906	-0.09169799361969444	False	False	0.25	0.125	0.125	lipid_lysosomal_apc	False	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
MRC1	3	0.15518572852057444	-0.4397547907199417	0.5949405192405162	-0.031234160197354477	0.588890987066951	-0.3241981035852346	-0.6080333245651568	False	False	0.75	0.25	0.25	resolution_efferocytosis	False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
CTSD	4	0.2041563955752843	-0.08915866582598186	0.5374293467867003	0.16746216191263708	0.708099481387678	-0.3902123259596084	0.009662413488354282	False	False	0.625	0.625	0.25	lipid_lysosomal_apc	False	0.9600924529799222	0.9889744952178533	0.920009505703422	UNRESOLVED
CTSL	4	0.3373862781153665	0.017516105699082907	0.41791446612144934	-0.15832573978953013	0.7748787208124017	0.35359498183113747	-0.16447332178758578	False	False	0.25	0.875	0.375	lipid_lysosomal_apc	False	0.8221627590893646	1.0	0.9965506589785832	UNRESOLVED
