seed	design	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	analysis_route	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_interaction_estimate	median_interaction_se	maximum_design_condition
54912	paired	20	40	80	0.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	38	0.152	0.11278766728175409	0.20174510916707533	0.2909996104041385	0.3655722734605324	6.854101966249687
54912	paired	20	40	80	0.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	26	0.104	0.07196523249243102	0.14802034070796105	0.14722181693534545	0.34635999333604206	12.752977125005119
54912	paired	20	40	80	0.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	48	0.192	0.14798411102572986	0.245338001463464	0.28511602557532867	0.2742690515910991	6.854101966249687
54912	paired	20	40	80	0.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	18	0.072	0.04602556925826497	0.11092853510983557	0.1447710481215228	0.24424833178364075	16.252684109645777
54912	unpaired	20	80	80	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	18	0.072	0.04602556925826497	0.11092853510983557	0.22865441369887754	0.5275504716980475	46.97871376374782
54912	unpaired	20	80	80	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.04440388307757853	0.48913249121433955	64.50864143337584
54912	paired	20	40	80	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	27	0.108	0.07529194840055528	0.15257255840387324	0.3843495612476046	0.48087628174516833	6.854101966249687
54912	paired	20	40	80	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	31	0.124	0.08874849146643424	0.17063174975414006	0.4064771077041244	0.44829259678558175	13.383722288346352
54912	paired	20	40	80	0.4	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	44	0.176	0.13379976146744743	0.22800661660560062	0.3937110334516393	0.36356576093270015	6.854101966249687
54912	paired	20	40	80	0.4	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	60	0.24	0.19124884041749646	0.2966204753201347	0.3966952045054398	0.3200411523841681	10.024162406542152
54912	paired	20	40	80	0.4	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	74	0.296	0.24284603162900242	0.3553283545651389	0.3957012811282779	0.27465462473386654	6.854101966249687
54912	paired	20	40	80	0.4	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	116	0.464	0.40319327945730954	0.5258963181063624	0.39835420586237325	0.20196453328453046	10.688850948633506
54912	unpaired	20	80	80	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	23	0.092	0.06208701511330671	0.13426175727497602	0.37437473174731184	0.5185143788492066	46.97871376374782
54912	unpaired	20	80	80	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	31	0.124	0.08874849146643424	0.17063174975414006	0.3758632394919521	0.4549344112176904	61.14934422884784
54912	paired	20	40	80	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	26	0.104	0.07196523249243102	0.14802034070796105	0.339268854737107	0.4787291953417503	6.854101966249687
54912	paired	20	40	80	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	30	0.12	0.08536319974216687	0.166138107874371	0.36530481929055053	0.46077531474406985	11.60654592817717
54912	paired	20	40	80	0.4	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	50	0.2	0.1551240063301722	0.2539559733670946	0.40874041958482543	0.36470462356622013	6.854101966249687
54912	paired	20	40	80	0.4	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	50	0.2	0.1551240063301722	0.2539559733670946	0.4089765985568814	0.34890650579490146	12.524204944513754
54912	paired	20	40	80	0.4	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	76	0.304	0.2503025409687237	0.36362971243349046	0.40784782803274544	0.27530118109406193	6.854101966249687
54912	paired	20	40	80	0.4	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	87	0.348	0.29165747573175427	0.40894304731486075	0.37523950648176624	0.24098023412602235	11.42309956441339
54912	unpaired	20	80	80	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	32	0.128	0.09214693307442182	0.17511224175018894	0.42061911751490133	0.5246131054405999	46.97871376374782
54912	unpaired	20	80	80	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	36	0.144	0.10586256867804505	0.19291234056271145	0.4380124255870086	0.4807654490177434	62.36969305104479
54912	paired	20	40	80	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	78	0.312	0.25777888902447976	0.3719112315858073	0.7491244553204466	0.4783726055003109	6.854101966249687
54912	paired	20	40	80	0.4	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	34	0.136	0.09898127060322204	0.18403577142946165	0.46292888996820136	0.4579779082846053	14.90046058996785
54912	paired	20	40	80	0.4	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	115	0.46	0.39929074952609617	0.5219199144335394	0.7084749995599534	0.36558601522443074	6.854101966249687
54912	paired	20	40	80	0.4	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	57	0.228	0.18034129807610466	0.2838912168494172	0.42544191686976074	0.3221301084559521	12.709611600393604
54912	paired	20	40	80	0.4	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	172	0.688	0.6280887684141925	0.7422211109755201	0.6554562095790755	0.27017806170945247	6.854101966249687
54912	paired	20	40	80	0.4	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	120	0.48	0.4188424092318671	0.5417629227479506	0.4044819543376687	0.2038568131641843	11.280958092889383
54912	unpaired	20	80	80	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	62	0.248	0.19855156651487427	0.3050756164308297	0.7254253915537812	0.5121312141588421	46.97871376374782
54912	unpaired	20	80	80	0.4	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	31	0.124	0.08874849146643424	0.17063174975414006	0.3892793975176758	0.4665207116575394	71.00067048728944
54912	paired	20	40	80	0.4	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	73	0.292	0.23912535589430275	0.3511700966958021	0.6750808883991788	0.4880558397756661	6.854101966249687
54912	paired	20	40	80	0.4	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	49	0.196	0.1515502357896319	0.24965081030359842	0.5350561584111769	0.4780641876044709	15.062853572537575
54912	paired	20	40	80	0.4	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	115	0.46	0.39929074952609617	0.5219199144335394	0.7152341502418886	0.3664143296936532	6.854101966249687
54912	paired	20	40	80	0.4	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	92	0.368	0.3106374013678842	0.42935778969891303	0.5653602328555799	0.34892761911687353	11.568821589630584
54912	paired	20	40	80	0.4	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	178	0.712	0.6529932925866828	0.7645901884272486	0.7413611839853694	0.27977731388139704	6.854101966249687
54912	paired	20	40	80	0.4	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	163	0.652	0.5910569526851392	0.7083425242682457	0.5827211520617273	0.24779953199958862	12.702124872527909
54912	unpaired	20	80	80	0.4	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	68	0.272	0.22060022692686898	0.33030055764305366	0.7326827469381881	0.516055184742048	46.97871376374782
54912	unpaired	20	80	80	0.4	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	34	0.136	0.09898127060322204	0.18403577142946165	0.5106027608573314	0.488326978600854	79.10164059147586
54912	paired	20	40	80	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	70	0.28	0.22799436777790152	0.338664284000094	0.7110252844950395	0.4822265683003504	6.854101966249687
54912	paired	20	40	80	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	83	0.332	0.2765538920259372	0.39253089660453205	0.709168146928707	0.44644066747494243	11.06238810685703
54912	paired	20	40	80	0.7	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	112	0.448	0.38760667582628155	0.5099671873212446	0.7062064339622598	0.3700069812761273	6.854101966249687
54912	paired	20	40	80	0.7	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	140	0.56	0.4980209822582853	0.6201630218022616	0.6844438091083743	0.32314860870241613	9.954885830327642
54912	paired	20	40	80	0.7	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	180	0.72	0.6613357159999059	0.7720056322220984	0.6963769967572113	0.2730947155809107	6.854101966249687
54912	paired	20	40	80	0.7	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	233	0.932	0.8938107478142963	0.9571140814216397	0.6757396509881562	0.19993309468058196	11.146662128103564
54912	unpaired	20	80	80	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	69	0.276	0.2242945999169993	0.3344851182569598	0.7100833877423891	0.5187177369518632	46.97871376374782
54912	unpaired	20	80	80	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	72	0.288	0.23540981157275126	0.34700670741331713	0.7146649203943911	0.4551317772271797	61.8612919272654
54912	paired	20	40	80	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	80	0.32	0.26527465872568123	0.38017332909267876	0.7495508809349831	0.48129269938329977	6.854101966249687
54912	paired	20	40	80	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	87	0.348	0.29165747573175427	0.40894304731486075	0.752387477045843	0.4682338809463387	12.211368208319874
54912	paired	20	40	80	0.7	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	100	0.4	0.34122832313654916	0.4617983367625397	0.6369453123699151	0.3673342649437419	6.854101966249687
54912	paired	20	40	80	0.7	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	123	0.492	0.4306200826658989	0.553622050126028	0.6696551460415497	0.3444605354006193	11.996647467651279
54912	paired	20	40	80	0.7	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	181	0.724	0.6655148817430401	0.7757054000830006	0.7059904023394254	0.27001864042363943	6.854101966249687
54912	paired	20	40	80	0.7	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	203	0.812	0.75898263046598	0.8555741906488626	0.7133460427589731	0.23932789879947508	14.749879300426748
54912	unpaired	20	80	80	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	75	0.3	0.2465717791163956	0.3594815406817822	0.7011853459084993	0.5273266255785701	46.97871376374782
54912	unpaired	20	80	80	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	80	0.32	0.26527465872568123	0.38017332909267876	0.7027467857304569	0.48496060549313225	62.897505658985715
54912	paired	20	40	80	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	135	0.54	0.47808008556646064	0.6007092504739038	1.0231974490569504	0.4818250102909397	6.854101966249687
54912	paired	20	40	80	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	77	0.308	0.25403826197731444	0.36777292502893616	0.7191456761643656	0.46065529656079046	11.327733586912794
54912	paired	20	40	80	0.7	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	189	0.756	0.699148919960885	0.8051028306974474	1.0170919469825925	0.36502633519882993	6.854101966249687
54912	paired	20	40	80	0.7	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	153	0.612	0.5503353651783642	0.6702747757346561	0.747942495882003	0.32685337845086493	13.044162918418365
54912	paired	20	40	80	0.7	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	234	0.936	0.8985785081170682	0.9602252547229041	0.9652981935938357	0.27388032543926555	6.854101966249687
54912	paired	20	40	80	0.7	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	225	0.9	0.8565482893919354	0.9313450710117088	0.7429632148163784	0.2057601399643773	13.751586137298833
54912	unpaired	20	80	80	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	116	0.464	0.40319327945730954	0.5258963181063624	0.9979880664881755	0.5154642419440847	46.97871376374782
54912	unpaired	20	80	80	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	79	0.316	0.26152437100054704	0.3760446832137765	0.6741725775974562	0.4647408729307946	77.13637305197113
54912	paired	20	40	80	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	135	0.54	0.47808008556646064	0.6007092504739038	1.0771259916674283	0.4852154234762305	6.854101966249687
54912	paired	20	40	80	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	109	0.436	0.3759580654118184	0.49797899692359837	0.9310452044228267	0.4779662528732809	16.81471569323201
54912	paired	20	40	80	0.7	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	180	0.72	0.6613357159999059	0.7720056322220984	1.0129676908007172	0.3604337685043473	6.854101966249687
54912	paired	20	40	80	0.7	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	164	0.656	0.5951531877270251	0.7121252228303963	0.8667837321837575	0.34145170796255475	14.91495039359403
54912	paired	20	40	80	0.7	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	234	0.936	0.8985785081170682	0.9602252547229041	0.9784814954563356	0.2779747579380586	6.854101966249687
54912	paired	20	40	80	0.7	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	224	0.896	0.8519796592920389	0.928034767507569	0.8410784748635636	0.249985801856712	12.906170814243364
54912	unpaired	20	80	80	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	113	0.452	0.39149743948847066	0.5139553572630919	0.9425254264848181	0.5143219600970511	46.97871376374782
54912	unpaired	20	80	80	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	94	0.376	0.31825978130242794	0.4374932769724422	0.77207323633508	0.485085596556454	67.8744981666805
54912	paired	20	40	80	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	125	0.5	0.43849126180890113	0.5615087381910988	0.9920803919798726	0.47964452031199145	6.854101966249687
54912	paired	20	40	80	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	142	0.568	0.5060249967174061	0.6279168745512133	1.001958241909026	0.4488273838522092	11.10676922456243
54912	paired	20	40	80	1.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	184	0.736	0.6780850417789055	0.7867720408592447	0.9795160617615101	0.35941676575684356	6.854101966249687
54912	paired	20	40	80	1.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	213	0.852	0.8026659811384634	0.8906801760167434	0.9878220974576218	0.31400135303887755	10.159509943192647
54912	paired	20	40	80	1.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	232	0.928	0.8890714648901645	0.953974430741735	0.9834002830583964	0.27280803308915513	6.854101966249687
54912	paired	20	40	80	1.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	249	0.996	0.9776942144345839	0.9992935524659348	0.9826307463024863	0.20154317922567788	10.576573260622508
54912	unpaired	20	80	80	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	108	0.432	0.3720831254487866	0.49397500328259375	0.961588181900404	0.5197863790024959	46.97871376374782
54912	unpaired	20	80	80	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	137	0.548	0.48604464273690806	0.6085025605115293	0.9767989402952223	0.44912053701132104	70.87018608206063
54912	paired	20	40	80	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	128	0.512	0.45032711112743956	0.5733096896846697	1.0094019432191117	0.48346853271826024	6.854101966249687
54912	paired	20	40	80	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	134	0.536	0.4741036818936376	0.5968067205426905	0.982618120484445	0.4675378980925021	12.047714229675424
54912	paired	20	40	80	1.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	182	0.728	0.6696994423569462	0.779399773073131	1.0229144158074932	0.3637918006443182	6.854101966249687
54912	paired	20	40	80	1.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	199	0.796	0.7417463408228052	0.8412947458758916	1.0368791305745948	0.34004510803201926	14.44653450465634
54912	paired	20	40	80	1.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	232	0.928	0.8890714648901645	0.953974430741735	0.9762646129891135	0.2740454197827667	6.854101966249687
54912	paired	20	40	80	1.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	246	0.984	0.9595901906588808	0.9937607754295288	0.9875329757040566	0.2412384292895986	12.700614436336892
54912	unpaired	20	80	80	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	103	0.412	0.35276848978585706	0.47389497092534105	0.9042596020719482	0.5182084154646646	46.97871376374782
54912	unpaired	20	80	80	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	127	0.508	0.4463779498739719	0.569379917334101	0.943142749155951	0.4815462475450455	63.21947544055045
54912	paired	20	40	80	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	195	0.78	0.7246272763980252	0.8268980758845258	1.3458520287394822	0.4837213882188222	6.854101966249687
54912	paired	20	40	80	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	147	0.588	0.5261050290746588	0.6472315102141429	1.0784971625244641	0.46187303920508865	15.67516262779361
54912	paired	20	40	80	1.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	236	0.944	0.908209279267056	0.966352350780989	1.311145229275672	0.3644791720790723	6.854101966249687
54912	paired	20	40	80	1.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	209	0.836	0.7850819159453526	0.8767485067937086	1.0381463435347	0.3282646984405622	12.10782400308128
54912	paired	20	40	80	1.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	246	0.984	0.9595901906588808	0.9937607754295288	1.2730374834562315	0.2749473735518136	6.854101966249687
54912	paired	20	40	80	1.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	248	0.992	0.9713054704167919	0.9978033628796906	0.9974758858197477	0.20718542603969958	11.853288575373098
54912	unpaired	20	80	80	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	167	0.668	0.6074691033954679	0.7234461079740627	1.2884126914625917	0.5220422223995613	46.97871376374782
54912	unpaired	20	80	80	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	132	0.528	0.4661625890384914	0.5889899461897637	0.9536016846785276	0.4644767988203337	71.31626216441268
54912	paired	20	40	80	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	182	0.728	0.6696994423569462	0.779399773073131	1.2638519422802261	0.48063140559674655	6.854101966249687
54912	paired	20	40	80	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	169	0.676	0.6157027834537848	0.7309702951238187	1.1630202314725278	0.4723836484962329	15.75995699542637
54912	paired	20	40	80	1.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	231	0.924	0.8843586026895993	0.9508083593382637	1.2461769782062628	0.36522957773566544	6.854101966249687
54912	paired	20	40	80	1.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	215	0.86	0.8115202816735541	0.8975837426897257	1.1265655994412769	0.3498628992871807	15.48191930814449
54912	paired	20	40	80	1.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	249	0.996	0.9776942144345839	0.9992935524659348	1.3093815975784806	0.2711544836437424	6.854101966249687
54912	paired	20	40	80	1.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	248	0.992	0.9713054704167919	0.9978033628796906	1.142609069964858	0.24272899158296635	14.454672193729294
54912	unpaired	20	80	80	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	178	0.712	0.6529932925866828	0.7645901884272486	1.27762394263504	0.5178703571258106	46.97871376374782
54912	unpaired	20	80	80	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	145	0.58	0.5180609451155799	0.639517726965149	1.1073756456886907	0.48332062041869767	66.55458914061444
54912	paired	30	60	120	0.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.014650070496585552	0.39387742467750675	6.854101966249684
54912	paired	30	60	120	0.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	14	0.056	0.03364764921901088	0.0917907207329439	0.022531344948823445	0.3635224132680009	8.29641469578675
54912	paired	30	60	120	0.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	0.045862752077509616	0.2965892344606421	6.854101966249684
54912	paired	30	60	120	0.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.02411771839999584	0.2584458383214892	8.952128622038616
54912	paired	30	60	120	0.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	14	0.056	0.03364764921901088	0.0917907207329439	-0.00945726207538276	0.22474992977079605	6.854101966249684
54912	paired	30	60	120	0.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	17	0.068	0.04288591857836033	0.10618925218570377	0.005909263454322092	0.16643619159062067	7.994660167568949
54912	unpaired	30	120	120	0.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	-0.054547601945578034	0.424974146891537	46.97871376374783
54912	unpaired	30	120	120	0.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	-0.056989467650593734	0.3680533500111569	55.595793285088845
54912	paired	30	60	120	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	17	0.068	0.04288591857836033	0.10618925218570377	-0.04717397366430663	0.39479896612362453	6.854101966249684
54912	paired	30	60	120	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	14	0.056	0.03364764921901088	0.0917907207329439	-0.011875988858078682	0.37765339232006667	10.489197948375079
54912	paired	30	60	120	0.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	8	0.032	0.01630236549364963	0.06186240283408649	-0.018384997959359217	0.29851274827345253	6.854101966249684
54912	paired	30	60	120	0.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.003946906549011572	0.27927326507347155	11.261272241415876
54912	paired	30	60	120	0.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.018239927600606068	0.22175137510538317	6.854101966249684
54912	paired	30	60	120	0.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.0021070505675901546	0.19280411821224042	12.662083828785313
54912	unpaired	30	120	120	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.003511902118437372	0.42471136539280485	46.97871376374783
54912	unpaired	30	120	120	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.004947132212102107	0.38821975821027066	55.82135560290831
54912	paired	30	60	120	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	25	0.1	0.06865492898829106	0.14345171060806458	0.2531922488327468	0.3997316292873858	6.854101966249684
54912	paired	30	60	120	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	-0.011830978806350784	0.3769577556494763	10.3474083401234
54912	paired	30	60	120	0.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	49	0.196	0.1515502357896319	0.24965081030359842	0.31850713361132965	0.29960444945405823	6.854101966249684
54912	paired	30	60	120	0.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.043516708856170726	0.2698094654333396	11.192824649582892
54912	paired	30	60	120	0.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	61	0.244	0.19489716930255266	0.3008510800391149	0.28130739184521386	0.22514016253539532	6.854101966249684
54912	paired	30	60	120	0.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	17	0.068	0.04288591857836033	0.10618925218570377	0.009321843246191924	0.16889351868192778	13.271939354143944
54912	unpaired	30	120	120	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	21	0.084	0.05559603876664466	0.12499486641356522	0.2898089325727653	0.42443583194967394	46.97871376374783
54912	unpaired	30	120	120	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	7	0.028	0.013628058600839217	0.05665777612286046	0.0045460678980164156	0.3787609300655206	69.73842085453344
54912	paired	30	60	120	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	28	0.112	0.07863430779240635	0.1571091326160586	0.2862680097772277	0.39500203913087195	6.854101966249684
54912	paired	30	60	120	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	0.170053224567094	0.3852481447871324	12.318411598123774
54912	paired	30	60	120	0.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	31	0.124	0.08874849146643424	0.17063174975414006	0.2786290286941803	0.3029656358908133	6.854101966249684
54912	paired	30	60	120	0.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	0.1363458301642596	0.2900824511885054	11.35243663781982
54912	paired	30	60	120	0.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	75	0.3	0.2465717791163956	0.3594815406817822	0.32249783941435667	0.22496952510204887	6.854101966249684
54912	paired	30	60	120	0.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	33	0.132	0.09555801652382931	0.1795800919048179	0.19888526164463932	0.1984123634161704	10.808838957959358
54912	unpaired	30	120	120	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	25	0.1	0.06865492898829106	0.14345171060806458	0.2675538828574434	0.425373133034139	46.97871376374783
54912	unpaired	30	120	120	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	0.09336518850628533	0.3946897208454686	69.5405061421791
54912	paired	30	60	120	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	33	0.132	0.09555801652382931	0.1795800919048179	0.3448414701065158	0.39507130434739746	6.854101966249684
54912	paired	30	60	120	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	34	0.136	0.09898127060322204	0.18403577142946165	0.39375944854202816	0.3648634643198334	10.239710863686234
54912	paired	30	60	120	0.4	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	64	0.256	0.20587818222534185	0.3135068679284351	0.4341948888595868	0.30229511285847577	6.854101966249684
54912	paired	30	60	120	0.4	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	87	0.348	0.29165747573175427	0.40894304731486075	0.43042958468489645	0.260455679161919	8.177468884802895
54912	paired	30	60	120	0.4	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	111	0.444	0.383719851999915	0.5059750775435747	0.4239508297763266	0.22446776470705745	6.854101966249684
54912	paired	30	60	120	0.4	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	169	0.676	0.6157027834537848	0.7309702951238187	0.39623215701980075	0.16614267454286358	8.887774757083138
54912	unpaired	30	120	120	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	30	0.12	0.08536319974216687	0.166138107874371	0.3597332095628418	0.4247724138406095	46.97871376374783
54912	unpaired	30	120	120	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	44	0.176	0.13379976146744743	0.22800661660560062	0.39420430396276634	0.36928938823512747	58.692918163725594
