design	analysis_route	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	minimum_seed_probability	maximum_seed_probability	median_interaction_estimate_across_seeds	median_interaction_se_across_seeds	maximum_design_condition
paired	unadjusted	20	40	80	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.05333333333333334	0.039408725494952175	0.07181022888818206	0.048	0.06	-0.017636761858177807	0.48222136844093555	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.1	0.08052599662299802	0.12355067894398787	0.092	0.116	0.31361479775018936	0.4782336682436673	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.08533333333333333	0.06739139382418796	0.10750142651358738	0.072	0.1	0.31615503584676474	0.48201535799632217	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.5	0.0	0.7	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.044	0.064	0.016963495033790035	0.36509328552823345	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.5	0.0	1.0	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.032	0.064	-0.012263578186185111	0.36241376305906875	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.5	0.5	0.7	0.05	750	750	1.0	0.13466666666666666	0.1120887793448195	0.16096791767302757	0.104	0.152	0.2918810391213247	0.3655722734605324	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.5	0.5	1.0	0.05	750	750	1.0	0.12533333333333332	0.1035302042688995	0.15095494851217725	0.112	0.152	0.29654304674608734	0.36936652587411734	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.8	0.0	0.7	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.04	0.068	0.010389834551598476	0.27393844213797125	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.8	0.0	1.0	0.05	750	750	1.0	0.04133333333333333	0.02926975187681717	0.05807150277332662	0.012	0.072	0.020762064272284456	0.273409078355906	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.18666666666666668	0.160402785383699	0.21612394381043998	0.156	0.212	0.28511602557532867	0.2737727257934107	6.854101966249687
paired	unadjusted	20	40	80	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.188	0.16165356468559758	0.21752624225665143	0.172	0.196	0.288258733900832	0.27403236539903214	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.11466666666666667	0.09380096864700341	0.139459562149193	0.1	0.14	0.39262395614394013	0.4841716928501322	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.10666666666666667	0.08654424211478845	0.1307978221927477	0.104	0.108	0.3872021621229722	0.48087628174516833	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.27466666666666667	0.24393174419198893	0.30769811637741307	0.244	0.292	0.6750808883991788	0.48790045833908985	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.2733333333333333	0.24265315763336429	0.30632362518792766	0.252	0.312	0.6895969270276328	0.4783726055003109	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.18	0.154156942276306	0.2091043981772827	0.164	0.2	0.39795181317397105	0.3633834715563441	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.176	0.15041604442914785	0.20488606278011068	0.164	0.188	0.41744885654179364	0.3642720675003538	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.47333333333333333	0.437827170544599	0.5091112744931999	0.46	0.492	0.7061990882352986	0.3664143296936532	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.4653333333333333	0.4299028516561769	0.5011171268929618	0.448	0.488	0.7084749995599534	0.36558601522443074	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.304	0.2721476557546594	0.33784991527316366	0.288	0.32	0.40784782803274544	0.2724242888599456	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.2866666666666667	0.2554547803672243	0.3200527799351682	0.276	0.296	0.3957012811282779	0.27465462473386654	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.7133333333333334	0.6799472200648319	0.7445452196327759	0.712	0.716	0.7035277894812775	0.2744631016938803	6.854101966249687
paired	unadjusted	20	40	80	0.4	0.8	0.5	1.0	0.05	750	750	1.0	0.6933333333333334	0.6594169906108549	0.725279282865102	0.688	0.704	0.6967606199863406	0.2710282473415728	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.3	0.2682904958119577	0.33374784197153523	0.264	0.32	0.717648588793782	0.4840415753623071	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.2653333333333333	0.23498916951316273	0.29806914681946894	0.248	0.28	0.6690198961359599	0.485104365772841	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.5213333333333333	0.48556436739511755	0.5568848765746433	0.512	0.54	1.0207508505543152	0.48444648099481324	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.5466666666666666	0.5108912741574051	0.5819664470264464	0.532	0.568	1.0392823084658511	0.4818250102909397	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.45466666666666666	0.41935134296494175	0.4904440135993166	0.4	0.5	0.7317961507851463	0.3673342649437419	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.47333333333333333	0.437827170544599	0.5091112744931999	0.448	0.492	0.7062064339622598	0.3647670105660058	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.5	0.5	0.7	0.05	750	750	1.0	0.76	0.7281588971749391	0.7891912637065202	0.72	0.796	1.0129676908007172	0.36313222099030473	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.7453333333333333	0.7129573899458069	0.7752089157064418	0.716	0.764	0.9992603833539193	0.3654819733586143	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.8	0.0	0.7	0.05	750	750	1.0	0.7053333333333334	0.671726180494967	0.7368477927139803	0.684	0.724	0.7059904023394254	0.27126518433385494	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.8	0.0	1.0	0.05	750	750	1.0	0.7026666666666667	0.6689885091729514	0.7342793085397757	0.692	0.72	0.680082512404754	0.2740818393317525	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.8	0.5	0.7	0.05	750	750	1.0	0.9426666666666667	0.9236627839819294	0.9571590283906064	0.932	0.96	0.9784814954563356	0.2732675818382818	6.854101966249687
paired	unadjusted	20	40	80	0.7	0.8	0.5	1.0	0.05	750	750	1.0	0.944	0.9251692261964413	0.9583056639242045	0.936	0.952	0.9954682023948782	0.27388032543926555	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.5146666666666667	0.47891461650732847	0.550269238721882	0.488	0.544	1.0094019432191117	0.48346853271826024	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.48933333333333334	0.45370317870737514	0.5250721993077445	0.452	0.516	0.9832074113394446	0.47964452031199145	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.7386666666666667	0.7060630100497314	0.7688379068619671	0.72	0.768	1.2906222765453468	0.476968340042055	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.752	0.7198612906998504	0.7815704036929486	0.688	0.788	1.2945834838534005	0.48324982798287885	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.5	0.0	0.7	0.05	750	750	1.0	0.7586666666666667	0.7267749656783739	0.7879221174549754	0.728	0.804	1.0229144158074932	0.3637918006443182	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.5	0.0	1.0	0.05	750	750	1.0	0.748	0.7157177939557536	0.7777546671927152	0.692	0.816	0.9795160617615101	0.3646637609670965	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.5	0.5	0.7	0.05	750	750	1.0	0.924	0.9027994318536359	0.9408792920453593	0.916	0.932	1.2461769782062628	0.362357369376766	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.5	0.5	1.0	0.05	750	750	1.0	0.9386666666666666	0.9191578242734019	0.9537047548548035	0.924	0.948	1.285661617975864	0.3644791720790723	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.8	0.0	0.7	0.05	750	750	1.0	0.928	0.9072383220217577	0.9443996351215675	0.924	0.932	0.9762646129891135	0.2714398403488823	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.8	0.0	1.0	0.05	750	750	1.0	0.9533333333333334	0.9357901907372073	0.9662562436202089	0.928	0.984	0.9902720588704897	0.27429191040182155	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.8	0.5	0.7	0.05	750	750	1.0	0.992	0.9826571697100339	0.9963285193425735	0.988	0.996	1.3093815975784806	0.2719365362714792	6.854101966249687
paired	unadjusted	20	40	80	1.0	0.8	0.5	1.0	0.05	750	750	1.0	0.9933333333333333	0.9844896315346764	0.997149135266041	0.984	1.0	1.2956352096821768	0.27120167730067346	6.854101966249687
paired	unadjusted	30	60	120	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.028	0.068	-0.04717397366430663	0.39479896612362453	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.04666666666666667	0.03374375637979117	0.06420980926279282	0.04	0.052	-0.014340352933556108	0.3939976023425217	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.108	0.08775114295975707	0.13224399909588908	0.096	0.116	0.2862680097772277	0.3939253201784112	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.11333333333333333	0.09258901329814906	0.13801843974993727	0.1	0.128	0.30283171812000254	0.3997316292873858	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.5	0.0	0.7	0.05	750	750	1.0	0.044	0.03149969729595624	0.06114771285040764	0.032	0.052	-0.00041719375108204004	0.29851274827345253	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.5	0.0	1.0	0.05	750	750	1.0	0.05333333333333334	0.039408725494952175	0.07181022888818206	0.036	0.076	0.03189564124366198	0.2990710846287702	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.5	0.5	0.7	0.05	750	750	1.0	0.16	0.13550505666859278	0.1879601175633452	0.124	0.188	0.342839419849614	0.3004475855251919	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.5	0.5	1.0	0.05	750	750	1.0	0.17066666666666666	0.14543616308349086	0.19925363313332753	0.152	0.196	0.27855935425250333	0.2995991194987966	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.8	0.0	0.7	0.05	750	750	1.0	0.037333333333333336	0.025954161442393	0.05342785996342066	0.036	0.04	-0.011704000853405436	0.22322274293225064	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.8	0.0	1.0	0.05	750	750	1.0	0.044	0.03149969729595624	0.06114771285040764	0.036	0.056	-0.00945726207538276	0.22474992977079605	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.2733333333333333	0.24265315763336429	0.30632362518792766	0.256	0.3	0.2990271686384558	0.22496952510204887	6.854101966249684
paired	unadjusted	30	60	120	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.26266666666666666	0.2324374163360038	0.29531474450040773	0.232	0.312	0.29215535025521394	0.22334412623085032	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.17066666666666666	0.14543616308349086	0.19925363313332753	0.152	0.204	0.3744111812488712	0.39380417249940436	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.14933333333333335	0.12561472756137013	0.17662582468568752	0.132	0.18	0.40257799402437916	0.3961607139791021	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.43333333333333335	0.3982975233856314	0.4690485892088663	0.42	0.448	0.7064743630745887	0.3960930458989961	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.432	0.3969838534365754	0.4677091814098122	0.42	0.448	0.7364067544266218	0.3929830926659305	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.248	0.21842959630705144	0.2801387093001496	0.236	0.264	0.3795361420584636	0.3015584755593741	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.26666666666666666	0.23626559594237356	0.2994457981383682	0.256	0.276	0.38579439025975293	0.2998157064008443	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.6293333333333333	0.5941901190370389	0.6631584225296356	0.608	0.672	0.6972189783054022	0.298070921847044	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.6186666666666667	0.583383894161011	0.6527400254207834	0.6	0.648	0.6946589969957149	0.2981425354942643	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.4186666666666667	0.3838614847868528	0.4543007725784344	0.412	0.428	0.3992389617412956	0.22426227696325857	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.43466666666666665	0.39961145270659326	0.4703877376360144	0.396	0.464	0.41175410847992355	0.2226990102122594	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.8453333333333334	0.8177017228673754	0.869445413893127	0.832	0.86	0.6963456824303281	0.22419142929597574	6.854101966249684
paired	unadjusted	30	60	120	0.4	0.8	0.5	1.0	0.05	750	750	1.0	0.8693333333333333	0.8433184302592194	0.8915841059672636	0.86	0.88	0.6954250098728274	0.22178910694347911	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.4053333333333333	0.37076540463428237	0.44086607524990423	0.4	0.408	0.6875296365217537	0.39246522455797295	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.408	0.37338250016882446	0.4435551352115822	0.392	0.432	0.7027570168091222	0.39291940370571604	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.704	0.6703571791732682	0.7355637162875689	0.656	0.74	0.9904888972250889	0.3927872512185857	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.684	0.6498612296270238	0.716263499612163	0.664	0.696	0.9770905819387031	0.394789589449853	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.6026666666666667	0.5672075181528649	0.6370794684516088	0.584	0.628	0.685384649435711	0.29896394175536145	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.6506666666666666	0.6158566740184176	0.6839411115180177	0.632	0.664	0.7141080369551349	0.29986090751745187	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.5	0.5	0.7	0.05	750	750	1.0	0.908	0.8851842337625448	0.9266575571591298	0.896	0.916	1.0118495973779824	0.30024881919539576	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.896	0.8720977290634145	0.9158663621252695	0.88	0.908	1.0051498235763043	0.2983086781092551	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.8	0.0	0.7	0.05	750	750	1.0	0.8506666666666667	0.8233741753143126	0.87438527243863	0.828	0.872	0.7053414221357865	0.22526276075359725	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.8	0.0	1.0	0.05	750	750	1.0	0.8746666666666667	0.8490450514878227	0.8964697957311005	0.856	0.892	0.7157704353896557	0.2233740202871774	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.8	0.5	0.7	0.05	750	750	1.0	0.9933333333333333	0.9844896315346764	0.997149135266041	0.984	1.0	0.9870569075361488	0.2254181377984389	6.854101966249684
paired	unadjusted	30	60	120	0.7	0.8	0.5	1.0	0.05	750	750	1.0	0.9933333333333333	0.9844896315346764	0.997149135266041	0.984	1.0	0.9883332934129939	0.2233934802102308	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.7	0.6662521580284647	0.7317095041880423	0.692	0.716	1.0076899730814461	0.39323618863262577	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.7266666666666667	0.6936763748120723	0.7573468423666357	0.708	0.74	1.0115335371782639	0.394962857516986	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.8986666666666666	0.8749976632856967	0.9182725833992073	0.884	0.912	1.2835118405168968	0.3944361832823903	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.9013333333333333	0.8779021322495	0.9206742699316242	0.872	0.92	1.3482941912766568	0.3958615841255705	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.5	0.0	0.7	0.05	750	750	1.0	0.9093333333333333	0.8866444224364775	0.9278504462333071	0.892	0.924	0.965967947225489	0.29892251775349316	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.5	0.0	1.0	0.05	750	750	1.0	0.896	0.8720977290634145	0.9158663621252695	0.888	0.904	0.9906550519271753	0.2999616298203785	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.5	0.5	0.7	0.05	750	750	1.0	0.9893333333333333	0.9790942032394333	0.994585330316954	0.988	0.992	1.2861299650985085	0.30079240986141786	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.5	0.5	1.0	0.05	750	750	1.0	0.9866666666666667	0.9756316347370195	0.9927417433231478	0.98	0.992	1.3095423726900461	0.29941259941814136	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.8	0.0	0.7	0.05	750	750	1.0	0.9973333333333333	0.9903296010952912	0.9992683989497563	0.996	1.0	0.9833357433326194	0.22392521070206978	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.8	0.0	1.0	0.05	750	750	1.0	0.9893333333333333	0.9790942032394333	0.994585330316954	0.988	0.992	1.019373370061091	0.22422265639842892	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2932347747360358	0.222685905537558	6.854101966249684
paired	unadjusted	30	60	120	1.0	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2883705855786471	0.2239262768992002	6.854101966249684
paired	unadjusted	50	100	200	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.042666666666666665	0.030382884716889838	0.059611447681364005	0.032	0.056	0.0019311088499640305	0.30576607259827515	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.04533333333333334	0.03262003557583651	0.06268045231863743	0.04	0.052	-0.0028161732907089204	0.3050240979665515	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.14666666666666667	0.12314892120868476	0.1737854755421528	0.132	0.164	0.2821492738783971	0.30667108568193446	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.18133333333333335	0.15540502208645257	0.21050939611524622	0.152	0.208	0.3145879960170056	0.3054088730273054	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.5	0.0	0.7	0.05	750	750	1.0	0.042666666666666665	0.030382884716889838	0.059611447681364005	0.024	0.064	-0.00274231701362683	0.2325404829263773	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.5	0.0	1.0	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.032	0.068	0.009947539016055058	0.2334697253490955	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.5	0.5	0.7	0.05	750	750	1.0	0.22666666666666666	0.1981398887141116	0.2579791729233287	0.204	0.244	0.28201737270086996	0.2324474178923332	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.5	0.5	1.0	0.05	750	750	1.0	0.21866666666666668	0.19055900020573757	0.24964159494304256	0.164	0.272	0.30123918218321405	0.23336014316356724	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.8	0.0	0.7	0.05	750	750	1.0	0.04533333333333334	0.03262003557583651	0.06268045231863743	0.04	0.052	-0.001179870891637222	0.17343955575060901	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.8	0.0	1.0	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.04	0.068	0.010601653343670456	0.17269987214494126	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.4226666666666667	0.3877954507792678	0.4583260398303495	0.388	0.46	0.3047558521104562	0.17330720526909493	6.8541019662496865
paired	unadjusted	50	100	200	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.3893333333333333	0.3550853535142641	0.4247091933926019	0.348	0.424	0.29467596449432426	0.17440673654280128	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.27066666666666667	0.2400970537948093	0.3035735735302626	0.26	0.288	0.41812586561299525	0.30405669132373436	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.27066666666666667	0.2400970537948093	0.3035735735302626	0.248	0.3	0.4319047873458548	0.30703471526541076	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.6266666666666667	0.5914868947569025	0.6605554913135521	0.612	0.648	0.710951420873343	0.30457518492952185	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.6053333333333333	0.569900865469904	0.6396922766307895	0.596	0.624	0.6981994026939745	0.30688373344964925	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.38266666666666665	0.3485635191991635	0.41796563896715233	0.356	0.436	0.40057303314951653	0.23182056134686152	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.42133333333333334	0.386483866523273	0.4569845463382342	0.408	0.432	0.41445694054861126	0.2324725149330017	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.8573333333333333	0.8304803750055615	0.8805444614879311	0.852	0.864	0.6967554755579208	0.23192960077879882	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.852	0.8247940000376457	0.8756185254634068	0.84	0.872	0.7239214871207218	0.23246979072739468	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.652	0.6172132767495094	0.6852375865350361	0.624	0.696	0.4085365821207544	0.17237004906710407	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.6053333333333333	0.569900865469904	0.6396922766307895	0.58	0.628	0.4006390841757892	0.1741436869499841	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.984	0.9722431834949075	0.9908240390690397	0.976	0.992	0.7110665514681207	0.1745538242872886	6.8541019662496865
paired	unadjusted	50	100	200	0.4	0.8	0.5	1.0	0.05	750	750	1.0	0.9813333333333333	0.9689124325080303	0.9888486345596967	0.964	1.0	0.7055512442151546	0.1737137970245956	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.608	0.572595293670848	0.6423040039260657	0.588	0.624	0.7085602264241886	0.3064147574357112	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.6	0.5645152479862189	0.6344655831220346	0.596	0.604	0.6776171414456712	0.30502430584916773	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.8853333333333333	0.860540437850807	0.9061990313529966	0.876	0.9	1.004374070454682	0.3065111537021416	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.8826666666666667	0.8576610740614775	0.9037722396461062	0.864	0.916	0.9974833671530983	0.3057455689099693	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.844	0.8162852851432555	0.8682087738691368	0.832	0.856	0.6954447006774309	0.23133284421492462	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.8626666666666667	0.8361784669694745	0.8854586805164584	0.856	0.868	0.6961184456046373	0.23295804175243265	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.5	0.5	0.7	0.05	750	750	1.0	0.9906666666666667	0.9808608887936608	0.9954717225108366	0.984	1.0	1.0094817643772807	0.2328432519196041	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.996	0.9883061958659277	0.9986387264310098	0.992	1.0	1.0206061077639206	0.23155553348256291	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.8	0.0	0.7	0.05	750	750	1.0	0.9826666666666667	0.9705713806123953	0.9898427642034419	0.972	0.992	0.7097467557169828	0.17314753016553408	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.8	0.0	1.0	0.05	750	750	1.0	0.976	0.962382921362768	0.9847658347125189	0.968	0.984	0.6930886629711617	0.1730974329709597	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.001942245622105	0.17353475668546525	6.8541019662496865
paired	unadjusted	50	100	200	0.7	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.00223076069799	0.17402744682244714	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.8893333333333333	0.864866759473591	0.9098319429745427	0.884	0.896	0.9850742831676805	0.3079660280524758	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.896	0.8720977290634145	0.9158663621252695	0.88	0.904	1.0178801988800381	0.3051114126098267	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.9853333333333333	0.9739293319221631	0.991790968389894	0.972	0.992	1.292425650887766	0.30515893391370563	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.9826666666666667	0.9705713806123953	0.9898427642034419	0.976	0.988	1.3064601734897139	0.305991328342871	6.8541019662496865
