analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	IRF1	9	13	7.999331536471505	7.538164778350937	0.4611667581205685	0.7541457248468649	1.9396229149313389	0.066661075872724	0.2992327446983195	0.3163467640858363	1.0	7.726823906672987	False	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD74	9	13	11.18551976796324	11.057887475387655	0.1276322925755835	0.2472792681670723	0.6420798926463307	0.528137555419623	0.9880023853408748	0.988069170778028	1.0	11.110100685986758	False	0.9715241121707002	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD83	9	13	9.473107115301794	8.936908724829753	0.5361983904720411	0.7409456272148868	2.054149324481069	0.0564427846772269	0.5888930992282524	0.5605718370187474	1.0	9.156262611841042	False	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LTA	9	13	0.3537345649220285	0.2006180116089142	0.1531165533131142	0.1684808094016992	0.3765184469526673	0.712572008304874	0.0007770007770007	0.0009496676163342	0.0909090909090909	0.2632566016006428	False	0.9890752903980036	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	TNF	9	13	8.024715316393962	7.9605267857709805	0.0641885306229816	0.1058917452919345	0.2359889710604156	0.8171414888582046	0.2699018945758406	0.3221355578156846	1.0	7.986785730116745	False	0.9950515392526736	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LTB	9	13	6.192630304094424	5.480632449320681	0.7119978547737427	0.7695849115436827	1.9450953803487263	0.0661050609687429	0.0909404132864854	0.0823798486765496	1.0	5.771904299000849	False	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	HLA-DRA	9	13	11.268144740109635	11.129424329311442	0.1387204107981947	0.3137767393142336	0.8331707835224411	0.4149652983733519	0.99441008726723	0.9831937216320904	1.0	11.18617358827434	False	0.9649083169491814	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	HLA-DRB1	9	13	11.109183263436272	10.90433493805969	0.2048483253765809	0.4589714271453815	1.1854614421042224	0.2497390109159881	0.9687900280332796	0.9703402037179244	1.0	10.988136525713744	False	0.958344072074493	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	HLA-DPA1	9	13	11.012891955392591	10.897584722816084	0.1153072325765087	0.302622220303306	0.7679213882246375	0.4515600584519152	0.977472525508619	0.9664341704458213	1.0	10.944755863415564	False	0.9715241121707002	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	HLA-DPB1	9	13	10.998121610293673	10.824634137885417	0.173487472408258	0.4104267324200245	1.088203811123707	0.2898946580432983	0.9670171090325776	0.9607207092326284	1.0	10.89560628568879	False	0.958344072074493	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	TNFAIP3	9	13	7.78842315270188	7.380508687849043	0.4079144648528361	0.3085590167380096	0.83781910426008	0.4131753410784291	0.2580923578269651	0.3049746881768201	1.0	7.547382787107023	False	0.9644046523771104	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	IL6	9	13	1.360307938729724	1.214910128897258	0.1453978098324659	0.0702444815089742	0.1659071018042065	0.8702530997546234	0.0068683969957855	0.009878796738253	0.3181818181818182	1.2743910511014485	False	0.9971430440168678	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LAMP2	9	13	8.029354716219233	7.743363412733658	0.2859913034855745	0.698166738211664	1.950351745629597	0.0694097614112402	0.3240479622266095	0.3655582371975037	1.0	7.8603598550686655	True	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CYP7B1	9	13	0.2895354369942636	0.2369919040890807	0.0525435329051829	0.0587659024485117	0.1404305389175648	0.8899539325381151	0.0018518518518518	0.0036630036630036	0.0909090909090909	0.2584869857321101	False	0.9971430440168678	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL19	9	13	3.0896210886971547	0.731058642025427	2.3585624466717277	1.1107971524029363	2.5245613023170503	0.0242379707594904	0.0150798058365543	0.0095764559327312	0.3636363636363636	1.6959250974820428	False	0.941417255008202	True	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL21	9	13	0.9632364493663618	0.0	0.9632364493663618	0.9108259984150452	1.796388093631485	0.1101593632505159	0.0032735782735782	0.0	0.1363636363636363	0.3940512747407844	False	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCR5	9	13	0.0	0.4835497470990048	-0.4835497470990048	-0.4806260728282684	-1.39530171139254	0.1882105170060243	0.0	0.002634810762532	0.0909090909090909	0.2857339414675937	False	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CH25H	9	13	2.57972408551102	3.06068787255522	-0.4809637870442	-0.1767044730973495	-0.4215425325671456	0.6786206104998815	0.0203792275979112	0.0320621429245153	0.5909090909090909	2.8639299596735026	False	0.9814580902098192	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	GPR183	9	13	8.144077089133146	7.880677688488307	0.2633994006448397	0.4252117268716113	1.0702411915366783	0.2974534480328355	0.3218757141262449	0.3717778532546828	1.0	7.988431988752106	False	0.9606088452526844	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LAMP1	9	13	8.140199163312936	8.252624476016425	-0.1124253127034897	-0.3742355534129366	-0.9666476233955776	0.3452728165670823	0.3362753727024276	0.4481261496319011	1.0	8.206632302637725	True	0.9606088452526844	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NFKBIA	9	13	9.704435430705525	9.439554494773592	0.2648809359319308	0.5696066159136667	1.3951729012631122	0.1794134700046528	0.6210321727610171	0.6475380250726211	1.0	9.54791487765484	False	0.941417255008202	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	HSD3B7	9	13	3.528555468519858	4.288439194441972	-0.7598837259221143	-0.5020767734415936	-1.209467863600475	0.2424281425345871	0.0228239138612205	0.0461959006623832	0.9090909090909092	3.977577670201107	False	0.9557344081691106	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	ITGAX	9	13	6.947015976603888	7.49629925986823	-0.5492832832643417	-1.0285197876215642	-2.3269732312605846	0.0357535596360558	0.1869621142065788	0.3080440815446227	1.0	7.271592462169179	False	0.941417255008202	False	True	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL22	9	13	2.218973539813402	1.8617850614648068	0.3571884783485952	0.1619261606770169	0.3871819858214712	0.7033679646330171	0.0138476611179067	0.0154537167901223	0.5	2.0079076207892324	False	0.988775528301598	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL17	9	13	3.7376287916972513	3.5529389914956324	0.1846898002016188	0.0683912241314457	0.1669444119079554	0.8692341249573258	0.0194684509819481	0.0287826358072191	0.7272727272727273	3.6284939097599302	False	0.9971430440168678	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL2	9	13	8.154743685113683	7.893307947503102	0.2614357376105811	0.2320737532007993	0.5631586850713733	0.5802438239004863	0.2609332660060595	0.2755249621732854	1.0	8.000258931071066	False	0.9721463212818175	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL3	9	13	9.18307937535466	9.117853952661951	0.0652254226927073	0.0700085939899791	0.1731854573542763	0.8643314081315743	0.4066565956314212	0.4412631889718066	1.0	9.14453708012715	False	0.9971430440168678	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCL4	9	13	9.204640969045434	8.998593430854358	0.2060475381910755	0.2313923831577934	0.5643213168172506	0.5793657326461541	0.4406799367293755	0.4278663040698396	1.0	9.08288560556889	False	0.9721463212818175	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CCR7	9	13	2.0742514514776005	1.0965635700795042	0.9776878813980964	0.4457881595473922	1.003300498013998	0.3333955963664477	0.0136414296787363	0.0056839594160763	0.3636363636363636	1.4965267942878162	False	0.9606088452526844	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	EBI3	9	13	5.795110269436865	5.336656101594967	0.4584541678418983	0.2587547198967226	0.6373853905286593	0.5315334581473126	0.1046001676347445	0.1097271576887666	0.9545454545454546	5.524205533893925	False	0.9715241121707002	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	IFI30	9	13	8.007345158011553	8.027921732036116	-0.0205765740245631	-0.042471607896765	-0.1000664206399573	0.921513035796456	0.3205533092930727	0.3884668056871231	1.0	8.019504042662431	True	0.9990053045348096	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	ISG15	11	14	5.979140811982196	5.409299495397302	0.5698413165848946	0.5228977694810186	1.381310577356028	0.1804606573682604	0.1009993592150127	0.119502674112845	1.0	5.660029674694655	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	GBP1	11	14	3.1372526410475925	2.590786025732488	0.5464666153151043	0.4454193533601415	1.138756763829542	0.2674560134169658	0.0188953875501407	0.018184749648449	0.96	2.831231336471134	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CTSS	11	14	6.183562524285799	6.2867899474674	-0.1032274231816012	-0.0674456755680377	-0.1567643358785806	0.878060712095007	0.1559742347681707	0.1795766317384614	0.96	6.241369881267495	True	0.9621899040726098	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL1B	11	14	0.7624872843676087	0.353838836394905	0.4086484479727036	0.6391021825921605	1.5538695729847276	0.1397421493038044	0.0014360254216362	0.0004598337332114	0.64	0.5336441535028947	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	STAT1	11	14	6.025839137533623	5.733940174071631	0.2918989634619917	0.4205760246050323	1.1130193673016306	0.2771979424744892	0.1145997999398349	0.1421237642199139	1.0	5.862375717994907	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CYP27A1	11	14	5.723454794499838	6.152043413001754	-0.4285886185019159	-0.3088120330404855	-0.7096181311447274	0.4926459536365364	0.1221710574409688	0.1751906662487108	0.96	5.96346442086091	False	0.8499049960100857	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LAMP3	11	14	0.9978192751184234	0.6837153804992795	0.3141038946191439	0.40036807568205	1.0115506958522424	0.3237404955288677	0.002337304570237	0.0027265761517648	0.84	0.8219210941317027	True	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL8	11	14	5.145762607984963	5.602277567498759	-0.4565149595137958	-0.2849178138046699	-0.7068813497180915	0.4885872735805723	0.0509582993856036	0.0811088159581574	0.96	5.401410985312689	False	0.8497570347870423	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL10	11	14	1.4464986907072754	0.9250256655151808	0.5214730251920947	0.4146301322002776	1.0609130573578631	0.3005770579106266	0.0020113375105652	0.0015162309243484	0.56	1.1544737965997025	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL13	11	14	0.4142216654716964	0.2115520150087545	0.2026696504629419	0.3106247651247484	0.7403464959098062	0.4712901243111764	0.0010908414752714	0.0005967356583326	0.28	0.3007266612124489	False	0.8473126467552723	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	IRF1	11	14	6.9603404374629285	6.9490157710288	0.0113246664341284	0.0147910355695744	0.0385509885017249	0.9695865027486394	0.1641738899957137	0.200470141034191	1.0	6.9539986242598175	False	0.99262876052154	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CD74	11	14	8.072122977755896	6.575837778564518	1.4962851991913784	1.866574610908293	4.688328533686259	0.0001493188557005	0.2432504366915937	0.141759340505952	1.0	7.234203266208724	False	0.8441184433525579	True	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CD83	11	14	5.643569644116546	6.245176950701414	-0.6016073065848682	-0.4066596787161809	-0.9603684366036614	0.3541251986997353	0.1113491501427845	0.1540331547702099	0.96	5.980469735804073	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LTA	11	14	0.2952102537341199	0.0524654044092428	0.242744849324877	0.8612836479325126	1.9893390552850188	0.0711613891915322	0.0004218348243032	0.0001842154565959	0.32	0.1592731381121888	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	TNF	11	14	1.352534108051779	1.027818309877499	0.3247157981742801	0.3740666797204747	0.8951099095530006	0.3854282551509169	0.0054281481700897	0.0028362954106192	0.84	1.170693261074182	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LTB	11	14	2.4123425028978125	0.9972513781616208	1.4150911247361917	0.8756507585668222	2.120200515005447	0.0504024997910945	0.005305747926179	0.0019930449874812	0.64	1.6198914730455454	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	HLA-DRA	11	14	6.198997584935484	4.388573924952422	1.810423659983062	1.2941602331857391	3.2740243178432915	0.0037431728214531	0.0973306573391644	0.0373258615101069	1.0	5.185160335344971	False	0.8441184433525579	True	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	HLA-DRB1	11	14	6.432172230405598	4.741222168484484	1.6909500619211144	1.295860028935407	3.1945348359849164	0.0051580512445043	0.125051793220199	0.0567881028671523	1.0	5.485240195729774	False	0.8441184433525579	True	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	HLA-DPA1	11	14	4.196282318728942	3.231231008407846	0.9650513103210958	0.6664566735652211	1.638483577443982	0.1194684282125163	0.0310721115560629	0.0197159034693186	0.96	3.655853584949128	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	HLA-DPB1	11	14	4.899595163027449	4.0405507680402595	0.8590443949871895	0.5438648683002854	1.3286951832951734	0.2019961939951272	0.0620504604496038	0.0400888281370968	0.96	4.418530301834623	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	TNFAIP3	11	14	4.394327527106355	4.793236312552922	-0.3989087854465669	-0.2935315825122364	-0.7158307420545852	0.4841992056605173	0.0536653928040784	0.0791643269290036	0.96	4.6177164469564325	False	0.8484681440623043	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL6	11	14	2.480603311631637	2.344884508692343	0.1357188029392939	0.1112145558250599	0.2842390662008902	0.7789768585854698	0.0109179315813702	0.0096965604920758	0.92	2.404600781985632	False	0.9318034463399562	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LAMP2	11	14	8.842119541543902	8.886931020123738	-0.0448114785798363	-0.0706527339180179	-0.1866799841391906	0.8535487724846279	0.4013636209435848	0.4897305362339949	1.0	8.867213969548608	True	0.9544199455527114	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CYP7B1	11	14	2.917985534787292	3.0947349886751754	-0.1767494538878833	-0.1676657414826979	-0.417091179438043	0.681410782170473	0.0224510022024347	0.0346189930086837	0.96	3.0169652289645064	False	0.8972148877872806	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL19	11	14	1.5068363722044815	0.7258331856066421	0.7810031865978394	0.6312760772481584	1.5866886046153157	0.1285694218273078	0.0027406419127089	0.0019502492378591	0.52	1.0694745877096914	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL21	11	14	1.1674376232403294	0.5144264548506194	0.65301116838971	0.6708802728967763	1.740054724916215	0.0955927633887821	0.0016055103076449	0.000444004617067	0.48	0.8017513689420918	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCR5	11	14	0.6264592864582691	0.5512097135573414	0.0752495729009277	0.081693359104264	0.1952141293161345	0.847974708805812	0.0009947429307437	0.0022001059159415	0.52	0.5843195256337494	False	0.953081807308984	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CH25H	11	14	0.5691611752999769	0.6624972107251382	-0.0933360354251613	-0.1359048254297137	-0.3359257217332172	0.7408536780815412	0.0015865068310328	0.0013703301081617	0.64	0.6214293551380673	False	0.9191505301991468	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	GPR183	11	14	1.0003645727476604	0.4061153794777327	0.5942491932699276	0.8863882752068915	2.1794898213631786	0.0434497759491229	0.0015142048542918	0.0005902126818572	0.6	0.6675850245165009	False	0.8441184433525579	True	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LAMP1	11	14	8.79491660160058	8.780126419875687	0.0147901817248925	0.0309797268011841	0.081304980823747	0.9359063630548684	0.3970665413850466	0.4757449045017046	1.0	8.78663409983464	True	0.9812373041533088	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NFKBIA	11	14	7.865668124811216	7.971662527631567	-0.1059944028203512	-0.19167756073596	-0.4855372164189432	0.6324639669847173	0.258729169237363	0.341161518720697	1.0	7.925024990390612	False	0.8802882220483487	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	HSD3B7	11	14	3.5947030811695173	3.731585145524727	-0.1368820643552095	-0.1161800916124182	-0.2762335776632471	0.7864582771136138	0.0372962134266525	0.0496786981438546	0.96	3.671357037208435	False	0.9339216616773636	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	ITGAX	11	14	0.2331200451166572	0.1448284527780675	0.0882915923385897	0.172191437570678	0.4548513377208447	0.6534816673841551	0.0001633534930415	0.0002710761724044	0.2	0.183676753407047	False	0.8871725734511189	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL22	11	14	0.3570572268710469	0.1612761972310842	0.1957810296399626	0.4471308858737357	1.0667062125980575	0.3039932283375944	0.0008687047086448	0.0004820929030215	0.36	0.2474198502726678	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL17	11	14	0.8082303743315836	0.6495165227730878	0.1587138515584958	0.2423924732524907	0.5959338370213734	0.5589736871413217	0.0028441451282576	0.0038367149432833	0.76	0.7193506174588259	False	0.8618127522177844	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL2	11	14	2.8401232666339244	2.4332701161096812	0.4068531505242432	0.3053427566759435	0.7788930781971493	0.4446947842635545	0.0104171471297003	0.0083486148910754	0.92	2.612285502340348	False	0.8443031767323348	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL3	11	14	1.5952224523273182	0.7713677200235637	0.8238547323037545	0.6981320372952314	1.774271135308943	0.0906984426777681	0.002678409261346	0.001354588887412	0.68	1.1338638022372158	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCL4	11	14	2.6620159534790577	1.5313683578681268	1.130647595610931	0.8012196813923746	1.9998163994300475	0.060125948922401	0.006867344656793	0.0025495144083143	0.84	2.0288532999369364	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CCR7	11	14	0.6056206011687331	0.1704589484764515	0.4351616526922815	0.6791358130412317	1.5711333011527095	0.1431613709610278	0.000605558622303	0.0004659335359177	0.4	0.3619300756610554	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	EBI3	11	14	0.3713288678025501	0.0	0.3713288678025501	0.614660981024428	1.390038373274061	0.1946807188814581	0.0007773638557727	0.0	0.2	0.163384701833122	False	0.8441184433525579	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	IFI30	11	14	2.208463106336439	2.298666030181706	-0.090202923845267	-0.1036837386923026	-0.2493194936312854	0.8065191190220313	0.01182726229057	0.0144790888824292	0.96	2.2589767436897885	True	0.9401472987439068	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ISG15	10	14	7.200609050527118	6.911253153841334	0.2893558966857839	0.3308447997294166	0.8557602625714725	0.4015829760445377	0.1790634985201398	0.1776879238433089	1.0	7.031818110793743	False	0.9016496902859258	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GBP1	10	14	6.246038852865068	6.405896954204776	-0.159858101339708	-0.3402582097286689	-0.8786110505051814	0.3893739686623583	0.1139936092188853	0.1396504307243504	1.0	6.339289411979898	False	0.9006476754635034	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSS	10	14	6.062564406856941	5.968877349311212	0.0936870575457291	0.1788452357293585	0.4586408228744452	0.6511872884473323	0.1044412930518333	0.1142086829300917	1.0	6.007913623288601	True	0.9533642084230324	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL1B	10	14	0.9481563601122766	1.2668571956404489	-0.3187008355281723	-0.2402209013458895	-0.6415874970141777	0.5277816837301884	0.0015405202895441	0.0026000459337565	0.5833333333333334	1.1340651808370434	False	0.923645292224872	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	STAT1	10	14	6.609503614788177	6.6532499511779495	-0.0437463363897725	-0.0875964139096817	-0.2164052155555088	0.8310221514675828	0.1552516433413589	0.1610689550434173	1.0	6.635022311015544	False	0.9795175249616488	False	False	False	False
