analysis	gene	module	gene_metric	module_metric	n	spearman_r	spearman_p
sjogren_gland_apc	GSK3A	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.34566508014938285	0.11509603659090527
sjogren_gland_apc	GSK3A	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.49421069465802286	0.019392478131905304
sjogren_gland_apc	GSK3A	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.5587570621468927	0.0068705793242008
sjogren_gland_apc	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.6137775268210052	0.0023792618700919804
sjogren_gland_apc	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.5437605872388482	0.008901854720796193
sjogren_gland_apc	GSK3A	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.6461451825014607	0.0011593721420576333
sjogren_gland_apc	GSK3A	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.597571331369358	0.0033156107078148264
sjogren_gland_apc	GSK3B	hla_ii_apc	mean_log_norm	mean_score	22	-0.33032185206098247	0.13324633756284324
sjogren_gland_apc	GSK3B	hla_ii_apc	mean_log_norm	high_fraction	22	-0.24456369232791303	0.27268077533690355
sjogren_gland_apc	GSK3B	hla_ii_apc	detection_fraction	mean_score	22	-0.3281559012529272	0.13596413512950853
sjogren_gland_apc	GSK3B	hla_ii_apc	detection_fraction	high_fraction	22	-0.24293785310734467	0.27598212105789116
sjogren_gland_apc	GSK3B	ifn_apc	mean_log_norm	mean_score	22	-0.1925465838509317	0.3906268281903445
sjogren_gland_apc	GSK3B	ifn_apc	mean_log_norm	high_fraction	22	-0.10671936758893281	0.6364319056668151
sjogren_gland_apc	GSK3B	ifn_apc	detection_fraction	mean_score	22	-0.14515674117384214	0.519231280310426
sjogren_gland_apc	GSK3B	ifn_apc	detection_fraction	high_fraction	22	-0.08133296003514891	0.7189860003527225
sjogren_gland_apc	GSK3B	mif_cd74_receptor_state	mean_log_norm	mean_score	22	-0.3506493506493507	0.10960578840374151
sjogren_gland_apc	GSK3B	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.48856257243335977	0.021047451189311617
sjogren_gland_apc	GSK3B	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.394803743503952	0.0690050742846275
sjogren_gland_apc	GSK3B	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.5262711864406779	0.011870223456173716
sjogren_gland_apc	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.21174477696216829	0.3441565312196493
sjogren_gland_apc	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.0852625635234331	0.7059795704811164
sjogren_gland_apc	GSK3B	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.2846653601230212	0.19913380326777827
sjogren_gland_apc	GSK3B	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.1801750989667535	0.42234194796263047
sjogren_gland_apc	MED16	hla_ii_apc	mean_log_norm	mean_score	22	-0.45454545454545453	0.03356288186643738
sjogren_gland_apc	MED16	hla_ii_apc	mean_log_norm	high_fraction	22	-0.5981361435918242	0.0032784380568416814
sjogren_gland_apc	MED16	hla_ii_apc	detection_fraction	mean_score	22	-0.5087521174477697	0.015609360752437034
sjogren_gland_apc	MED16	hla_ii_apc	detection_fraction	high_fraction	22	-0.6472748069463934	0.0011289838373145077
sjogren_gland_apc	MED16	ifn_apc	mean_log_norm	mean_score	22	-0.02992659514398645	0.8948231841333144
sjogren_gland_apc	MED16	ifn_apc	mean_log_norm	high_fraction	22	-0.07961603613777528	0.7246926801743927
sjogren_gland_apc	MED16	ifn_apc	detection_fraction	mean_score	22	0.005081874647092039	0.9820931607488158
sjogren_gland_apc	MED16	ifn_apc	detection_fraction	high_fraction	22	-0.09316770186335405	0.6800565574585158
sjogren_gland_apc	MED16	mif_cd74_receptor_state	mean_log_norm	mean_score	22	-0.48390739695087526	0.02249512030791599
sjogren_gland_apc	MED16	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.40271111461848036	0.06314046671123397
sjogren_gland_apc	MED16	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.5482778091473745	0.008243854138375773
sjogren_gland_apc	MED16	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.5021180657725511	0.017253209746654088
sjogren_gland_apc	MED16	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.25578769057029926	0.2505725286148969
sjogren_gland_apc	MED16	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.31789949181253535	0.14937063985267574
sjogren_gland_apc	MED16	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.34161490683229817	0.11970214821095869
sjogren_gland_apc	MED16	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.35855448898927167	0.10129346168754434
sjogren_gland_apc	RFX5	hla_ii_apc	mean_log_norm	mean_score	22	-0.40824392998306047	0.0592685135525425
sjogren_gland_apc	RFX5	hla_ii_apc	mean_log_norm	high_fraction	22	-0.30386897568687576	0.16917959317078782
sjogren_gland_apc	RFX5	hla_ii_apc	detection_fraction	mean_score	22	-0.4699237690919715	0.02732906152301504
sjogren_gland_apc	RFX5	hla_ii_apc	detection_fraction	high_fraction	22	-0.41949152542372886	0.05195976955892301
sjogren_gland_apc	RFX5	ifn_apc	mean_log_norm	mean_score	22	-0.25804630152456237	0.24626760313236856
sjogren_gland_apc	RFX5	ifn_apc	mean_log_norm	high_fraction	22	-0.27724449463579903	0.21161051352664342
sjogren_gland_apc	RFX5	ifn_apc	detection_fraction	mean_score	22	-0.1186105667179255	0.5990823348628879
sjogren_gland_apc	RFX5	ifn_apc	detection_fraction	high_fraction	22	-0.1524993000659042	0.4980810225944231
sjogren_gland_apc	RFX5	mif_cd74_receptor_state	mean_log_norm	mean_score	22	-0.5844155844155845	0.004286990058910929
sjogren_gland_apc	RFX5	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.5608585369090477	0.006619398261258726
sjogren_gland_apc	RFX5	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.6433211213891292	0.0012384036088272463
sjogren_gland_apc	RFX5	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.6180790960451977	0.0021721284055395925
sjogren_gland_apc	RFX5	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.14398644833427443	0.5226413445457571
sjogren_gland_apc	RFX5	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.1394692264257482	0.5359025820314625
sjogren_gland_apc	RFX5	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.3338040234775903	0.12895862437680133
sjogren_gland_apc	RFX5	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.34114658236965234	0.12024321887684157
sjogren_gland_epithelial	CD74	hla_ii_apc	mean_log_norm	mean_score	25	0.8315384615384616	2.607113993666297e-07
sjogren_gland_epithelial	CD74	hla_ii_apc	mean_log_norm	high_fraction	25	0.826923076923077	3.4730186458766826e-07
sjogren_gland_epithelial	CD74	hla_ii_apc	detection_fraction	mean_score	25	0.8805539689719055	6.433640821203653e-09
sjogren_gland_epithelial	CD74	hla_ii_apc	detection_fraction	high_fraction	25	0.9463358513197413	9.029840756665332e-13
sjogren_gland_epithelial	CD74	ifn_apc	mean_log_norm	mean_score	25	0.7515384615384615	1.4882079308091713e-05
sjogren_gland_epithelial	CD74	ifn_apc	mean_log_norm	high_fraction	25	0.5184615384615384	0.007926880008502588
sjogren_gland_epithelial	CD74	ifn_apc	detection_fraction	mean_score	25	0.8382381382218358	1.6927741038233544e-07
sjogren_gland_epithelial	CD74	ifn_apc	detection_fraction	high_fraction	25	0.754760544833062	1.303240369371711e-05
sjogren_gland_epithelial	CD74	mif_cd74_receptor_state	mean_log_norm	mean_score	25	0.7992307692307692	1.6551632748832644e-06
sjogren_gland_epithelial	CD74	mif_cd74_receptor_state	mean_log_norm	high_fraction	25	0.6015384615384615	0.001468752999562873
sjogren_gland_epithelial	CD74	mif_cd74_receptor_state	detection_fraction	mean_score	25	0.8628582579309673	2.8784056716402606e-08
sjogren_gland_epithelial	CD74	mif_cd74_receptor_state	detection_fraction	high_fraction	25	0.7774572176899175	4.818043753163087e-06
sjogren_gland_epithelial	CD74	mixscale_validated_ifng_readout	mean_log_norm	mean_score	25	0.8369230769230769	1.8453240094832236e-07
sjogren_gland_epithelial	CD74	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	25	0.7523076923076923	1.4420529590621076e-05
sjogren_gland_epithelial	CD74	mixscale_validated_ifng_readout	detection_fraction	mean_score	25	0.8959415437901127	1.4242175715975114e-09
sjogren_gland_epithelial	CD74	mixscale_validated_ifng_readout	detection_fraction	high_fraction	25	0.7601461960194345	1.0392498982275325e-05
sjogren_gland_epithelial	CIITA	hla_ii_apc	mean_log_norm	mean_score	25	0.6494256900471844	0.0004433600123609767
sjogren_gland_epithelial	CIITA	hla_ii_apc	mean_log_norm	high_fraction	25	0.6756807119991515	0.0002099960829985335
sjogren_gland_epithelial	CIITA	hla_ii_apc	detection_fraction	mean_score	25	0.6926692556151303	0.00012434602913884203
sjogren_gland_epithelial	CIITA	hla_ii_apc	detection_fraction	high_fraction	25	0.687263809919137	0.00014745449318553694
sjogren_gland_epithelial	CIITA	ifn_apc	mean_log_norm	mean_score	25	0.7158354514551012	5.7382842776704503e-05
sjogren_gland_epithelial	CIITA	ifn_apc	mean_log_norm	high_fraction	25	0.8378440828789478	1.7372506335009322e-07
sjogren_gland_epithelial	CIITA	ifn_apc	detection_fraction	mean_score	25	0.7297351689590837	3.47821277274395e-05
sjogren_gland_epithelial	CIITA	ifn_apc	detection_fraction	high_fraction	25	0.7783841802230227	4.6150020623670125e-06
sjogren_gland_epithelial	CIITA	mif_cd74_receptor_state	mean_log_norm	mean_score	25	0.6525145161591805	0.0004075273363425046
sjogren_gland_epithelial	CIITA	mif_cd74_receptor_state	mean_log_norm	high_fraction	25	0.7297351689590837	3.47821277274395e-05
sjogren_gland_epithelial	CIITA	mif_cd74_receptor_state	detection_fraction	mean_score	25	0.7166076579831001	5.585129293008891e-05
sjogren_gland_epithelial	CIITA	mif_cd74_receptor_state	detection_fraction	high_fraction	25	0.7189242775670973	5.1470620794410066e-05
sjogren_gland_epithelial	CIITA	mixscale_validated_ifng_readout	mean_log_norm	mean_score	25	0.5930546135032553	0.001781344928744114
sjogren_gland_epithelial	CIITA	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	25	0.3474929375995636	0.08875158238572226
sjogren_gland_epithelial	CIITA	mixscale_validated_ifng_readout	detection_fraction	mean_score	25	0.6216262550392194	0.0009098488346642776
sjogren_gland_epithelial	CIITA	mixscale_validated_ifng_readout	detection_fraction	high_fraction	25	0.3915087096955084	0.0529429848415088
sjogren_gland_epithelial	GSK3A	hla_ii_apc	mean_log_norm	mean_score	25	0.27307692307692305	0.18658453625839921
sjogren_gland_epithelial	GSK3A	hla_ii_apc	mean_log_norm	high_fraction	25	0.39999999999999997	0.047568001069874986
sjogren_gland_epithelial	GSK3A	hla_ii_apc	detection_fraction	mean_score	25	0.21923076923076923	0.2923814128173167
sjogren_gland_epithelial	GSK3A	hla_ii_apc	detection_fraction	high_fraction	25	0.3807692307692308	0.06040566497226499
sjogren_gland_epithelial	GSK3A	ifn_apc	mean_log_norm	mean_score	25	0.4823076923076923	0.014619098711298689
sjogren_gland_epithelial	GSK3A	ifn_apc	mean_log_norm	high_fraction	25	0.7999999999999999	1.5901316414809651e-06
sjogren_gland_epithelial	GSK3A	ifn_apc	detection_fraction	mean_score	25	0.39	0.053945620344267205
sjogren_gland_epithelial	GSK3A	ifn_apc	detection_fraction	high_fraction	25	0.7238461538461537	4.3155753157387133e-05
sjogren_gland_epithelial	GSK3A	mif_cd74_receptor_state	mean_log_norm	mean_score	25	0.33384615384615385	0.10289961467836557
sjogren_gland_epithelial	GSK3A	mif_cd74_receptor_state	mean_log_norm	high_fraction	25	0.6053846153846154	0.0013433495567764595
sjogren_gland_epithelial	GSK3A	mif_cd74_receptor_state	detection_fraction	mean_score	25	0.26615384615384613	0.19844887309568154
sjogren_gland_epithelial	GSK3A	mif_cd74_receptor_state	detection_fraction	high_fraction	25	0.5523076923076923	0.004199635901079693
sjogren_gland_epithelial	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	mean_score	25	0.4115384615384615	0.0409606824428926
sjogren_gland_epithelial	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	25	0.15846153846153843	0.4493231524799264
sjogren_gland_epithelial	GSK3A	mixscale_validated_ifng_readout	detection_fraction	mean_score	25	0.33153846153846156	0.10544852239189588
sjogren_gland_epithelial	GSK3A	mixscale_validated_ifng_readout	detection_fraction	high_fraction	25	0.13846153846153847	0.5092185704859423
sjogren_gland_epithelial	GSK3B	hla_ii_apc	mean_log_norm	mean_score	25	0.18307692307692305	0.381053118187152
sjogren_gland_epithelial	GSK3B	hla_ii_apc	mean_log_norm	high_fraction	25	0.31384615384615383	0.12656397977112105
sjogren_gland_epithelial	GSK3B	hla_ii_apc	detection_fraction	mean_score	25	0.19153846153846155	0.35904086458951345
sjogren_gland_epithelial	GSK3B	hla_ii_apc	detection_fraction	high_fraction	25	0.33615384615384614	0.10039669717956898
sjogren_gland_epithelial	GSK3B	ifn_apc	mean_log_norm	mean_score	25	0.37461538461538463	0.06503395442530738
sjogren_gland_epithelial	GSK3B	ifn_apc	mean_log_norm	high_fraction	25	0.7230769230769231	4.4371381574661576e-05
sjogren_gland_epithelial	GSK3B	ifn_apc	detection_fraction	mean_score	25	0.3569230769230769	0.0798657416684689
sjogren_gland_epithelial	GSK3B	ifn_apc	detection_fraction	high_fraction	25	0.6946153846153846	0.00011684134330531786
sjogren_gland_epithelial	GSK3B	mif_cd74_receptor_state	mean_log_norm	mean_score	25	0.21999999999999997	0.29064871336599396
sjogren_gland_epithelial	GSK3B	mif_cd74_receptor_state	mean_log_norm	high_fraction	25	0.5346153846153846	0.005900861073159655
sjogren_gland_epithelial	GSK3B	mif_cd74_receptor_state	detection_fraction	mean_score	25	0.22846153846153847	0.2720153736834071
sjogren_gland_epithelial	GSK3B	mif_cd74_receptor_state	detection_fraction	high_fraction	25	0.5215384615384615	0.007501651897720948
sjogren_gland_epithelial	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	mean_score	25	0.2815384615384615	0.17275952616715792
sjogren_gland_epithelial	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	25	0.05153846153846154	0.8067183623480412
sjogren_gland_epithelial	GSK3B	mixscale_validated_ifng_readout	detection_fraction	mean_score	25	0.26692307692307693	0.19710580890279156
sjogren_gland_epithelial	GSK3B	mixscale_validated_ifng_readout	detection_fraction	high_fraction	25	0.06461538461538462	0.7589519561117963
sjogren_gland_epithelial	MED16	hla_ii_apc	mean_log_norm	mean_score	25	0.4238461538461538	0.03473504182682296
sjogren_gland_epithelial	MED16	hla_ii_apc	mean_log_norm	high_fraction	25	0.4969230769230769	0.011502859876494324
sjogren_gland_epithelial	MED16	hla_ii_apc	detection_fraction	mean_score	25	0.3238461538461538	0.1142826131564586
sjogren_gland_epithelial	MED16	hla_ii_apc	detection_fraction	high_fraction	25	0.4676923076923077	0.018397944749552433
sjogren_gland_epithelial	MED16	ifn_apc	mean_log_norm	mean_score	25	0.5823076923076923	0.0022577063492484443
sjogren_gland_epithelial	MED16	ifn_apc	mean_log_norm	high_fraction	25	0.8330769230769232	2.3649189783420675e-07
sjogren_gland_epithelial	MED16	ifn_apc	detection_fraction	mean_score	25	0.46076923076923076	0.020447447955260826
sjogren_gland_epithelial	MED16	ifn_apc	detection_fraction	high_fraction	25	0.7738461538461539	5.687025429260423e-06
sjogren_gland_epithelial	MED16	mif_cd74_receptor_state	mean_log_norm	mean_score	25	0.4815384615384616	0.014800630192683392
sjogren_gland_epithelial	MED16	mif_cd74_receptor_state	mean_log_norm	high_fraction	25	0.6938461538461538	0.00011975873931513983
sjogren_gland_epithelial	MED16	mif_cd74_receptor_state	detection_fraction	mean_score	25	0.3623076923076923	0.07510405629884191
sjogren_gland_epithelial	MED16	mif_cd74_receptor_state	detection_fraction	high_fraction	25	0.6176923076923077	0.0010018471829932984
sjogren_gland_epithelial	MED16	mixscale_validated_ifng_readout	mean_log_norm	mean_score	25	0.4738461538461538	0.016719898012046732
sjogren_gland_epithelial	MED16	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	25	0.1676923076923077	0.4229966250282896
sjogren_gland_epithelial	MED16	mixscale_validated_ifng_readout	detection_fraction	mean_score	25	0.33692307692307694	0.09957253513328647
sjogren_gland_epithelial	MED16	mixscale_validated_ifng_readout	detection_fraction	high_fraction	25	0.10230769230769231	0.626520672055417
sjogren_gland_epithelial	RFX5	hla_ii_apc	mean_log_norm	mean_score	25	0.3823076923076923	0.05928939697911265
sjogren_gland_epithelial	RFX5	hla_ii_apc	mean_log_norm	high_fraction	25	0.42538461538461536	0.034013001096716074
sjogren_gland_epithelial	RFX5	hla_ii_apc	detection_fraction	mean_score	25	0.3707692307692308	0.06806219266456504
sjogren_gland_epithelial	RFX5	hla_ii_apc	detection_fraction	high_fraction	25	0.49538461538461537	0.011802470242567429
sjogren_gland_epithelial	RFX5	ifn_apc	mean_log_norm	mean_score	25	0.5330769230769231	0.006072828445393014
sjogren_gland_epithelial	RFX5	ifn_apc	mean_log_norm	high_fraction	25	0.7823076923076924	3.837421220016913e-06
sjogren_gland_epithelial	RFX5	ifn_apc	detection_fraction	mean_score	25	0.5069230769230769	0.009704932351348816
sjogren_gland_epithelial	RFX5	ifn_apc	detection_fraction	high_fraction	25	0.7792307692307692	4.436262495819453e-06
sjogren_gland_epithelial	RFX5	mif_cd74_receptor_state	mean_log_norm	mean_score	25	0.3853846153846154	0.057104809807217424
sjogren_gland_epithelial	RFX5	mif_cd74_receptor_state	mean_log_norm	high_fraction	25	0.5646153846153846	0.0032783882441606675
sjogren_gland_epithelial	RFX5	mif_cd74_receptor_state	detection_fraction	mean_score	25	0.38	0.06096985613665519
sjogren_gland_epithelial	RFX5	mif_cd74_receptor_state	detection_fraction	high_fraction	25	0.5853846153846154	0.002111353154024417
sjogren_gland_epithelial	RFX5	mixscale_validated_ifng_readout	mean_log_norm	mean_score	25	0.43846153846153846	0.028346821628757183
sjogren_gland_epithelial	RFX5	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	25	0.16615384615384618	0.42732483267123433
sjogren_gland_epithelial	RFX5	mixscale_validated_ifng_readout	detection_fraction	mean_score	25	0.4130769230769231	0.040137478159379264
sjogren_gland_epithelial	RFX5	mixscale_validated_ifng_readout	detection_fraction	high_fraction	25	0.20384615384615384	0.3283892638949894
t1d_acinar_cell	CD74	hla_ii_apc	mean_log_norm	mean_score	23	0.9377470355731227	4.1335201620745236e-11
t1d_acinar_cell	CD74	hla_ii_apc	mean_log_norm	high_fraction	23	0.9397233201581027	2.9718684449999325e-11
t1d_acinar_cell	CD74	hla_ii_apc	detection_fraction	mean_score	23	0.9397233201581027	2.9718684449999325e-11
t1d_acinar_cell	CD74	hla_ii_apc	detection_fraction	high_fraction	23	0.9772727272727272	1.2508578808177833e-15
t1d_acinar_cell	CD74	ifn_apc	mean_log_norm	mean_score	23	0.7855731225296443	8.943397050556395e-06
t1d_acinar_cell	CD74	ifn_apc	mean_log_norm	high_fraction	23	0.7539525691699605	3.2569705181572715e-05
t1d_acinar_cell	CD74	ifn_apc	detection_fraction	mean_score	23	0.8181818181818183	1.846238661753054e-06
t1d_acinar_cell	CD74	ifn_apc	detection_fraction	high_fraction	23	0.8003952569169961	4.5232852944990885e-06
t1d_acinar_cell	CD74	mif_cd74_receptor_state	mean_log_norm	mean_score	23	0.8142292490118577	2.27136315521314e-06
t1d_acinar_cell	CD74	mif_cd74_receptor_state	mean_log_norm	high_fraction	23	0.6017786561264823	0.00238264158837561
t1d_acinar_cell	CD74	mif_cd74_receptor_state	detection_fraction	mean_score	23	0.8409090909090908	5.052487730888578e-07
t1d_acinar_cell	CD74	mif_cd74_receptor_state	detection_fraction	high_fraction	23	0.6235177865612649	0.0014786921910171418
t1d_acinar_cell	CD74	mixscale_validated_ifng_readout	mean_log_norm	mean_score	23	0.7954545454545455	5.711888796228404e-06
t1d_acinar_cell	CD74	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	23	0.733201581027668	6.890212328185202e-05
t1d_acinar_cell	CD74	mixscale_validated_ifng_readout	detection_fraction	mean_score	23	0.7984189723320158	4.969523058642491e-06
t1d_acinar_cell	CD74	mixscale_validated_ifng_readout	detection_fraction	high_fraction	23	0.7865612648221343	8.560229720382191e-06
t1d_acinar_cell	CIITA	hla_ii_apc	mean_log_norm	mean_score	23	0.6932733156228823	0.0002447426298511407
t1d_acinar_cell	CIITA	hla_ii_apc	mean_log_norm	high_fraction	23	0.6668581569399111	0.0005104844452665776
t1d_acinar_cell	CIITA	hla_ii_apc	detection_fraction	mean_score	23	0.6793181374507465	0.0003642013582744408
t1d_acinar_cell	CIITA	hla_ii_apc	detection_fraction	high_fraction	23	0.6638677616173106	0.0005523124103358851
t1d_acinar_cell	CIITA	ifn_apc	mean_log_norm	mean_score	23	0.5417599526111236	0.007582166453108528
t1d_acinar_cell	CIITA	ifn_apc	mean_log_norm	high_fraction	23	0.5621943206488937	0.005236131526094007
t1d_acinar_cell	CIITA	ifn_apc	detection_fraction	mean_score	23	0.5258111775572543	0.009968014664813708
t1d_acinar_cell	CIITA	ifn_apc	detection_fraction	high_fraction	23	0.5432551502724239	0.007385199484651259
t1d_acinar_cell	CIITA	mif_cd74_receptor_state	mean_log_norm	mean_score	23	0.5811334910253635	0.0036367928031229716
t1d_acinar_cell	CIITA	mif_cd74_receptor_state	mean_log_norm	high_fraction	23	0.5058752087399176	0.013788004159776936
t1d_acinar_cell	CIITA	mif_cd74_receptor_state	detection_fraction	mean_score	23	0.5671783128532278	0.00476707269942807
t1d_acinar_cell	CIITA	mif_cd74_receptor_state	detection_fraction	high_fraction	23	0.527804774438988	0.009639664884836616
t1d_acinar_cell	CIITA	mixscale_validated_ifng_readout	mean_log_norm	mean_score	23	0.5168399915894528	0.011561789749620922
t1d_acinar_cell	CIITA	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	23	0.5876126808909979	0.0031943021481272644
t1d_acinar_cell	CIITA	mixscale_validated_ifng_readout	detection_fraction	mean_score	23	0.48693603836344784	0.018451640855598445
t1d_acinar_cell	CIITA	mixscale_validated_ifng_readout	detection_fraction	high_fraction	23	0.5686735105145281	0.004633418115295468
t1d_acinar_cell	GSK3A	hla_ii_apc	mean_log_norm	mean_score	23	-0.22924901185770752	0.2926972090293334
t1d_acinar_cell	GSK3A	hla_ii_apc	mean_log_norm	high_fraction	23	-0.1808300395256917	0.4089699610784203
t1d_acinar_cell	GSK3A	hla_ii_apc	detection_fraction	mean_score	23	-0.13438735177865613	0.5409737774662914
t1d_acinar_cell	GSK3A	hla_ii_apc	detection_fraction	high_fraction	23	-0.003952569169960474	0.9857196293836707
t1d_acinar_cell	GSK3A	ifn_apc	mean_log_norm	mean_score	23	-0.10869565217391304	0.6215302402954629
t1d_acinar_cell	GSK3A	ifn_apc	mean_log_norm	high_fraction	23	-0.058300395256917006	0.791601824984769
t1d_acinar_cell	GSK3A	ifn_apc	detection_fraction	mean_score	23	0.04150197628458498	0.8508629902593835
t1d_acinar_cell	GSK3A	ifn_apc	detection_fraction	high_fraction	23	0.11561264822134389	0.5993707258000814
t1d_acinar_cell	GSK3A	mif_cd74_receptor_state	mean_log_norm	mean_score	23	-0.1373517786561265	0.5320006487985599
t1d_acinar_cell	GSK3A	mif_cd74_receptor_state	mean_log_norm	high_fraction	23	-0.3201581027667984	0.13640197751758237
t1d_acinar_cell	GSK3A	mif_cd74_receptor_state	detection_fraction	mean_score	23	0.011857707509881422	0.957175837792182
t1d_acinar_cell	GSK3A	mif_cd74_receptor_state	detection_fraction	high_fraction	23	-0.14031620553359686	0.5230979940664661
t1d_acinar_cell	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	mean_score	23	-0.358695652173913	0.092806301504754
t1d_acinar_cell	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	23	-0.09288537549407114	0.6733651189007194
t1d_acinar_cell	GSK3A	mixscale_validated_ifng_readout	detection_fraction	mean_score	23	-0.16699604743083005	0.44630212952560677
t1d_acinar_cell	GSK3A	mixscale_validated_ifng_readout	detection_fraction	high_fraction	23	0.10177865612648221	0.6440123994143261
t1d_acinar_cell	GSK3B	hla_ii_apc	mean_log_norm	mean_score	23	0.3745059288537549	0.07830136218924433
t1d_acinar_cell	GSK3B	hla_ii_apc	mean_log_norm	high_fraction	23	0.3992094861660079	0.05914702396023521
t1d_acinar_cell	GSK3B	hla_ii_apc	detection_fraction	mean_score	23	0.27964426877470355	0.19625242340232063
t1d_acinar_cell	GSK3B	hla_ii_apc	detection_fraction	high_fraction	23	0.366600790513834	0.08532326296408224
t1d_acinar_cell	GSK3B	ifn_apc	mean_log_norm	mean_score	23	0.3695652173913044	0.08263688794382795
t1d_acinar_cell	GSK3B	ifn_apc	mean_log_norm	high_fraction	23	0.40711462450592883	0.05385026270864839
t1d_acinar_cell	GSK3B	ifn_apc	detection_fraction	mean_score	23	0.37154150197628455	0.08088157371504434
t1d_acinar_cell	GSK3B	ifn_apc	detection_fraction	high_fraction	23	0.4041501976284585	0.05579175689820344
t1d_acinar_cell	GSK3B	mif_cd74_receptor_state	mean_log_norm	mean_score	23	0.5731225296442688	0.004254147239571481
t1d_acinar_cell	GSK3B	mif_cd74_receptor_state	mean_log_norm	high_fraction	23	0.37055335968379455	0.08175569199067488
t1d_acinar_cell	GSK3B	mif_cd74_receptor_state	detection_fraction	mean_score	23	0.5573122529644269	0.005732392601422846
t1d_acinar_cell	GSK3B	mif_cd74_receptor_state	detection_fraction	high_fraction	23	0.41798418972332013	0.04717485486789243
t1d_acinar_cell	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	mean_score	23	0.27865612648221344	0.19790431379953333
t1d_acinar_cell	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	23	0.4337944664031621	0.03863628899056211
t1d_acinar_cell	GSK3B	mixscale_validated_ifng_readout	detection_fraction	mean_score	23	0.30138339920948615	0.16225571581325915
t1d_acinar_cell	GSK3B	mixscale_validated_ifng_readout	detection_fraction	high_fraction	23	0.4634387351778656	0.025932604324503866
t1d_acinar_cell	MED16	hla_ii_apc	mean_log_norm	mean_score	23	-0.07509881422924902	0.7334365351453347
t1d_acinar_cell	MED16	hla_ii_apc	mean_log_norm	high_fraction	23	-0.010869565217391304	0.9607417268705644
t1d_acinar_cell	MED16	hla_ii_apc	detection_fraction	mean_score	23	-0.07806324110671936	0.7233078775886128
t1d_acinar_cell	MED16	hla_ii_apc	detection_fraction	high_fraction	23	0.025691699604743084	0.9073666997030375
t1d_acinar_cell	MED16	ifn_apc	mean_log_norm	mean_score	23	0.2984189723320158	0.1666308005032631
t1d_acinar_cell	MED16	ifn_apc	mean_log_norm	high_fraction	23	0.32608695652173914	0.128887277556123
t1d_acinar_cell	MED16	ifn_apc	detection_fraction	mean_score	23	0.299407114624506	0.16516341275547833
t1d_acinar_cell	MED16	ifn_apc	detection_fraction	high_fraction	23	0.35177865612648224	0.099744900382575
t1d_acinar_cell	MED16	mif_cd74_receptor_state	mean_log_norm	mean_score	23	-0.00691699604743083	0.975011901091527
t1d_acinar_cell	MED16	mif_cd74_receptor_state	mean_log_norm	high_fraction	23	0.08201581027667984	0.7098728079837824
t1d_acinar_cell	MED16	mif_cd74_receptor_state	detection_fraction	mean_score	23	0.10770750988142294	0.6247226057643106
