analysis	disease_name	compartment	role	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	support_level
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	MED16	detection_fraction	18.0	18.0	0.009072977214954349	0.008827220697041158	0.00024575651791319125	0.0257052833388975	0.07886848297161733	0.9376021514499522	0.9376021514499522	positive_null
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RFX5	mean_log_norm	18.0	18.0	0.02141131531199723	0.022506000699294194	-0.0010946853872969634	-0.08806759098264252	-0.27020738142401685	0.7888010529759452	0.9376021514499522	null_or_negative
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	RFX5	detection_fraction	18.0	18.0	0.006711694915900109	0.006981081731537809	-0.00026938681563769967	-0.06373390979968566	-0.1955472232490355	0.8461783045935976	0.9376021514499522	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CD74	mean_log_norm	9.0	13.0	3.19530970210607	3.0990212553201553	0.09628844678591486	0.2812481538919349	0.7282525156888059	0.47491442612346063	0.7195943524173253	positive_null
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CD74	detection_fraction	9.0	13.0	0.9880023853408749	0.988069170778028	-6.678543715310514e-05	-0.0030537948494912003	-0.00791143935474014	0.9937661889681147	0.9937661889681147	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CIITA	mean_log_norm	9.0	13.0	0.40119695766899516	0.4700856792062603	-0.06888872153726516	-0.27240845739782155	-0.6277215580170259	0.5396957643129939	0.7195943524173253	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CIITA	detection_fraction	9.0	13.0	0.21976484854859135	0.26790400539582576	-0.04813915684723441	-0.29742947565061684	-0.6835513430372734	0.5048746875372765	0.7195943524173253	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	GSK3A	mean_log_norm	9.0	13.0	0.18186080507654806	0.22025185932052724	-0.03839105424397918	-0.31777256744385257	-0.7273144934933718	0.4786355276382111	0.7195943524173253	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	GSK3A	detection_fraction	9.0	13.0	0.09766490207800489	0.1340136621348578	-0.036348760056852905	-0.467780990818648	-1.074733534197407	0.2998133182526999	0.7195943524173253	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	GSK3B	mean_log_norm	9.0	13.0	0.1587345066735747	0.20226191454454354	-0.04352740787096884	-0.39430621853549086	-0.9360294616748015	0.36255031051491465	0.7195943524173253	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	GSK3B	detection_fraction	9.0	13.0	0.08044372022230682	0.127928991173456	-0.04748527095114917	-0.6487841322210293	-1.6136401391735906	0.12284561387370467	0.4913824554948187	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	MED16	mean_log_norm	9.0	13.0	0.1296160049529319	0.13182840645940708	-0.00221240150647517	-0.024911105697599266	-0.05973946204228768	0.9530444065248622	0.9937661889681147	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	MED16	detection_fraction	9.0	13.0	0.07206074376987327	0.08631377442075597	-0.014253030650882695	-0.2032936281336073	-0.5028355997879022	0.6208417337981716	0.7450100805578059	null_or_negative
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	RFX5	mean_log_norm	9.0	13.0	0.08031139200231069	0.17784494449242488	-0.0975335524901142	-1.2683276259313787	-3.125307148674462	0.005601984237835882	0.044076043339703934	negative_trend
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	RFX5	detection_fraction	9.0	13.0	0.04242049893399605	0.10385412050012735	-0.0614336215661313	-1.1503858041787423	-2.9842670704917382	0.007346007223283988	0.044076043339703934	negative_trend
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CD74	mean_log_norm	11.0	14.0	0.5067689611389736	0.2270295191292686	0.279739442009705	1.4896042625574766	3.682749208835932	0.0017261096433971788	0.020713315720766148	fdr10_positive
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CD74	detection_fraction	11.0	14.0	0.24325043669159374	0.141759340505952	0.10149109618564175	0.9265891611195909	2.406088262602938	0.02478445537758696	0.14870673226552175	trend_positive
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CIITA	mean_log_norm	11.0	14.0	0.0027090568136860223	0.006140886972422678	-0.0034318301587366556	-0.3084410334543388	-0.8896449053125188	0.38853715368796404	0.38853715368796404	null_or_negative
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CIITA	detection_fraction	11.0	14.0	0.002182231068888459	0.005106280203017048	-0.002924049134128589	-0.35746130580062585	-1.0309501481450098	0.3198574359149508	0.3489353846344918	null_or_negative
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	GSK3A	mean_log_norm	11.0	14.0	0.12915476402604284	0.19897996872911752	-0.06982520470307468	-0.6610895675304251	-1.7750096573782868	0.08933117342581198	0.1883420506272763	negative_trend
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	GSK3A	detection_fraction	11.0	14.0	0.10647052779580335	0.17600204366562305	-0.0695315158698197	-0.6498233802132053	-1.7472850330637208	0.09417102531363815	0.1883420506272763	negative_trend
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	GSK3B	mean_log_norm	11.0	14.0	0.14381416921627344	0.24135349013004911	-0.09753932091377568	-0.7757300978948772	-2.132584878966105	0.04509495751518859	0.17915241058448167	negative_trend
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	GSK3B	detection_fraction	11.0	14.0	0.11825569914769442	0.20743145298717167	-0.08917575383947725	-0.7304239079199658	-1.9862483237753457	0.05971747019482722	0.17915241058448167	negative_trend
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	MED16	mean_log_norm	11.0	14.0	0.12047559642680804	0.15537159843531026	-0.03489600200850222	-0.39221408783117295	-1.0355608806368355	0.31117772750210426	0.3489353846344918	null_or_negative
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	MED16	detection_fraction	11.0	14.0	0.09861165029128595	0.14793270275767983	-0.049321052466393886	-0.5055637124411576	-1.3584763899359968	0.18770497867548488	0.32177996344368837	null_or_negative
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	RFX5	mean_log_norm	11.0	14.0	0.026177891988257464	0.033606598555637	-0.007428706567379539	-0.4073734841821359	-1.0597464816489077	0.3004882443305411	0.3489353846344918	null_or_negative
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	RFX5	detection_fraction	11.0	14.0	0.025208519398862313	0.03773453440664311	-0.012526015007780795	-0.4638708707972934	-1.2729699956733362	0.21699976223501663	0.32549964335252496	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD74	mean_log_norm	10.0	14.0	1.0124126318819446	0.9098610914416325	0.10255154044031212	0.3526034397632415	0.8742244954273416	0.3929650142769872	0.5239533523693163	positive_null
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD74	detection_fraction	10.0	14.0	0.39122344186494606	0.35029718193012666	0.04092625993481941	0.3213196880803221	0.7792274581232252	0.44640767478038024	0.5257614258027082	positive_null
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CIITA	mean_log_norm	10.0	14.0	0.022660111964747338	0.0480171897612	-0.025357077796452663	-0.592753280640395	-1.6928516098195825	0.10820141816923401	0.3842512485503386	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CIITA	detection_fraction	10.0	14.0	0.013678350851404166	0.02801840267107899	-0.014340051819674822	-0.5280886967126668	-1.4861734051618367	0.15366175499647708	0.3842512485503386	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3A	mean_log_norm	10.0	14.0	0.17529820694849982	0.20641869421787742	-0.031120487269377606	-0.302763839611206	-0.7201537075363147	0.4819479736524825	0.5257614258027082	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3A	detection_fraction	10.0	14.0	0.10668034246204097	0.12446330361943138	-0.017782961157390406	-0.23235088245781116	-0.5466010011316673	0.5926855251798825	0.5926855251798825	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3B	mean_log_norm	10.0	14.0	0.14316242394431583	0.20370777888578973	-0.060545354941473895	-0.7556864628210014	-2.0247737282264957	0.055246174622467406	0.3842512485503386	negative_trend
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GSK3B	detection_fraction	10.0	14.0	0.08669992124784501	0.11892577641153487	-0.032225855163689865	-0.5227960534412452	-1.3169364729520667	0.20273605897597896	0.3842512485503386	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MED16	mean_log_norm	10.0	14.0	0.10651185076492235	0.12910060526542316	-0.02258875450050081	-0.4339078276691248	-1.124228623874814	0.2732951216372265	0.4099426824558398	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MED16	detection_fraction	10.0	14.0	0.057931709513464325	0.07777370811384275	-0.019841998600378427	-0.5424362153202783	-1.4339338636742636	0.1656599984793798	0.3842512485503386	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	RFX5	mean_log_norm	10.0	14.0	0.036986336630740704	0.05347653247253018	-0.016490195841789478	-0.5882259865800654	-1.5133718802459244	0.1449305988570106	0.3842512485503386	null_or_negative
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	RFX5	detection_fraction	10.0	14.0	0.022275442306825023	0.0333769693900653	-0.011101527083240276	-0.49657282236143824	-1.2540669282968364	0.2241465616543642	0.3842512485503386	null_or_negative
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CD74	mean_log_norm	5.0	18.0	0.2751613863871431	0.11273726168611901	0.16242412470102408	1.2234989885676666	2.223550146400056	0.07136219326569815	0.1866459548643469	trend_positive
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CD74	detection_fraction	5.0	18.0	0.18149443864213582	0.07746995259928492	0.1040244860428509	1.3743151182266804	3.0879473254284773	0.016573088919562665	0.099438533517376	fdr10_positive
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CIITA	mean_log_norm	5.0	18.0	0.007891349532976967	0.002014210381719101	0.005877139151257866	1.5383803388458417	1.8110055330803543	0.14089748322914575	0.21134622484371862	positive_null
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CIITA	detection_fraction	5.0	18.0	0.008643222790584337	0.002281640040900486	0.006361582749683851	1.4272202496911164	1.8070718333514744	0.1395054642705018	0.21134622484371862	positive_null
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GSK3A	mean_log_norm	5.0	18.0	0.12299733952506298	0.19156816454069844	-0.06857082501563547	-0.9250523972588955	-3.299966846777365	0.003412850908313927	0.04095421089976713	negative_trend
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GSK3A	detection_fraction	5.0	18.0	0.1025224732389809	0.17087519148683622	-0.06835271824785533	-0.7596218199167445	-2.3336795378545685	0.03350083635124222	0.1340033454049689	negative_trend
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GSK3B	mean_log_norm	5.0	18.0	0.13300291690834065	0.19947306068891918	-0.06647014378057853	-0.5719509938290832	-1.8687067109753495	0.07776914786014455	0.1866459548643469	negative_trend
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GSK3B	detection_fraction	5.0	18.0	0.11706439455654913	0.18049563681359138	-0.06343124225704225	-0.5204960040023923	-1.5950277663094117	0.13111389713140467	0.21134622484371862	null_or_negative
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	MED16	mean_log_norm	5.0	18.0	0.08624871485565382	0.11536075157388387	-0.029112036718230053	-0.4826206767774906	-1.2247187762308587	0.2507770907106359	0.30093250885276307	null_or_negative
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	MED16	detection_fraction	5.0	18.0	0.0767274702269752	0.10632349516260575	-0.029596024935630558	-0.4711393387079911	-1.1409369034963652	0.28526384762144424	0.3111969246779392	null_or_negative
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	RFX5	mean_log_norm	5.0	18.0	0.03871252331337739	0.025108530985160145	0.013603992328217247	1.0511822210930957	1.4799972207223513	0.20423377236598067	0.2723116964879742	positive_null
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	RFX5	detection_fraction	5.0	18.0	0.0371383356226619	0.024454106241777292	0.01268422938088461	0.8377032411642009	1.108452990806458	0.3242502377377813	0.3242502377377813	positive_null
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CD74	mean_log_norm	3.0	19.0	0.40624057429930754	0.05256048263163263	0.3536800916676749	2.3123522297130292	1.394078642517227	0.29748444432873666	0.5094493849254158	positive_null
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CD74	detection_fraction	3.0	19.0	0.2638420159443103	0.05806781291748829	0.20577420302682198	1.802115905615086	1.237870343833999	0.3396329232836105	0.5094493849254158	positive_null
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CIITA	mean_log_norm	3.0	19.0	0.00577674129504924	0.002410226386874905	0.0033665149081743354	0.6592671614797646	0.6710773560031865	0.5666171468155925	0.7061826859318645	positive_null
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CIITA	detection_fraction	3.0	19.0	0.007122643211834415	0.0029490455456215327	0.004173597666212883	0.6675988428561533	0.6319695580712873	0.5884855716098871	0.7061826859318645	positive_null
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	GSK3A	mean_log_norm	3.0	19.0	0.18656045028011828	0.3266906738297673	-0.14013022354964902	-0.8179602202448574	-2.9844689986105823	0.00953588363817576	0.11443060365810913	negative_trend
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	GSK3A	detection_fraction	3.0	19.0	0.173538364183181	0.31549558241173636	-0.14195721822855537	-0.9272978845020143	-2.3189070535034975	0.07667142746537328	0.4600285647922397	negative_trend
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	GSK3B	mean_log_norm	3.0	19.0	0.20709573907910714	0.36557848742987575	-0.15848274835076862	-1.3232891289774775	-1.6443334468202457	0.22558256330193488	0.5094493849254158	null_or_negative
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	GSK3B	detection_fraction	3.0	19.0	0.17269113251560342	0.34956373761596254	-0.17687260510035913	-1.4839732481099763	-1.8300426902862148	0.1924007632451253	0.5094493849254158	null_or_negative
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	MED16	mean_log_norm	3.0	19.0	0.12544804840687956	0.12181458260116497	0.0036334658057145947	0.04996613253413648	0.0747705647961958	0.9459738146076211	0.9459738146076211	positive_null
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	MED16	detection_fraction	3.0	19.0	0.1216434391519789	0.14163176059739707	-0.019988321445418178	-0.2077406533437734	-0.35483011145183185	0.7484731927860181	0.8165162103120198	null_or_negative
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	RFX5	mean_log_norm	3.0	19.0	0.02310260915038281	0.03358009969287455	-0.010477490542491742	-0.5309636130343133	-1.3511177234002867	0.24133325332028394	0.5094493849254158	null_or_negative
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	RFX5	detection_fraction	3.0	19.0	0.024260311713632396	0.039081642704711456	-0.01482133099107906	-0.573010490928244	-1.2315047898382152	0.29655114392328075	0.5094493849254158	null_or_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CD74	mean_log_norm	5.0	19.0	1.271755775419867	0.8061292877114482	0.46562648770841875	1.2935455229092916	4.333339186527828	0.0003750088782009408	0.00450010653841129	fdr10_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CD74	detection_fraction	5.0	19.0	0.7260727249303977	0.5062452372946495	0.2198274876357481	1.2745360232606229	3.3514577236717304	0.007814462842124925	0.0312578513684997	fdr10_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CIITA	mean_log_norm	5.0	19.0	0.01994532999814689	0.0015829074410399623	0.018362422557106926	2.2808892113183585	2.3986891494571463	0.07339840048240868	0.09786453397654492	fdr10_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CIITA	detection_fraction	5.0	19.0	0.02021997726323079	0.0017134428741370665	0.018506534389093724	2.3305538041119243	2.513832847688932	0.06431755676807395	0.09647633515211093	fdr10_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GSK3A	mean_log_norm	5.0	19.0	0.2365867418784851	0.35562271847743604	-0.11903597659895093	-0.8811004712719596	-2.7553325966435214	0.014576808352853852	0.04226913697232723	negative_trend
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GSK3A	detection_fraction	5.0	19.0	0.22574072453192176	0.3098517537095451	-0.08411102917762334	-0.7125267860424129	-2.0444275351422627	0.0637244162127197	0.09647633515211093	negative_trend
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GSK3B	mean_log_norm	5.0	19.0	0.2825707271257127	0.3693154704270647	-0.08674474330135201	-0.7106170418463532	-2.3269696756697207	0.032246456356163085	0.06449291271232617	negative_trend
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GSK3B	detection_fraction	5.0	19.0	0.26251046197807515	0.3188353396598008	-0.05632487768172567	-0.5097205975217978	-1.4905094237489702	0.1608517344168138	0.19302208130017656	null_or_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MED16	mean_log_norm	5.0	19.0	0.12500267159355793	0.13215091295912326	-0.007148241365565328	-0.08739196887212176	-0.18979177449729695	0.8550551063603198	0.8550551063603198	null_or_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MED16	detection_fraction	5.0	19.0	0.12102277833495471	0.12857004144640055	-0.007547263111445837	-0.08632723959978075	-0.1960887475807976	0.8499438909101816	0.8550551063603198	null_or_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RFX5	mean_log_norm	5.0	19.0	0.09965207557184128	0.050205618518371395	0.04944645705346988	1.4204302764649486	3.525497255304046	0.007120122915445371	0.0312578513684997	fdr10_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RFX5	detection_fraction	5.0	19.0	0.10265918220187195	0.05167187561924402	0.05098730658262793	1.5240553916554462	3.177165381130453	0.017612140405136346	0.04226913697232723	fdr10_positive
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD74	mean_log_norm	5.0	17.0	0.9804256952425975	0.6766441779715372	0.3037815172710603	0.6719671136417493	1.3485166811430043	0.22330342370625406	0.38280586921072124	positive_null
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD74	detection_fraction	5.0	17.0	0.49009823722703133	0.3330547064425579	0.15704353078447342	0.8036793910241897	2.0831887554465283	0.06290035319577905	0.22282342155406168	trend_positive
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CIITA	mean_log_norm	5.0	17.0	0.006698043480951083	0.0022539095076080967	0.0044441339733429855	0.6849981338261968	1.8671487769660842	0.08692243869845956	0.22282342155406168	trend_positive
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CIITA	detection_fraction	5.0	17.0	0.005513561050886727	0.0010331586275396636	0.004480402423347064	1.2910152142609317	2.0708464919372007	0.09284309231419237	0.22282342155406168	trend_positive
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	GSK3A	mean_log_norm	5.0	17.0	0.17861865017363623	0.34568298804679737	-0.16706433787316113	-0.9627091469433726	-3.0044853600931747	0.007930086150856509	0.09516103381027811	negative_trend
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	GSK3A	detection_fraction	5.0	17.0	0.14162480954933784	0.23107448604421166	-0.08944967649487381	-0.7455083300510376	-2.0702590720279845	0.05991053106109608	0.22282342155406168	negative_trend
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	GSK3B	mean_log_norm	5.0	17.0	0.27581937048084704	0.3512166705835725	-0.07539730010272544	-0.7808225738753273	-1.5066346377441626	0.1820536312758178	0.3641072625516356	null_or_negative
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	GSK3B	detection_fraction	5.0	17.0	0.20688290405271537	0.23189146213717268	-0.025008558084457316	-0.2734420835588874	-0.5389839747517987	0.6085767647045921	0.6639019251322823	null_or_negative
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	MED16	mean_log_norm	5.0	17.0	0.04679822186426009	0.03807032501780554	0.008727896846454551	0.22439876347687898	0.6412088286336376	0.532174045838054	0.6592232679441663	positive_null
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	MED16	detection_fraction	5.0	17.0	0.041322416630045836	0.034140817657268174	0.007181598972777661	0.16995355800125816	0.4249106751368263	0.6803577062430078	0.6803577062430078	positive_null
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	RFX5	mean_log_norm	5.0	17.0	0.06167302942941473	0.045669210542829956	0.016003818886584774	0.4113713038232921	0.6423837042212356	0.5493527232868053	0.6592232679441663	positive_null
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	RFX5	detection_fraction	5.0	17.0	0.05680313953488687	0.04116583680512304	0.01563730272976383	0.40026786611909526	0.735758799618302	0.49088079827536424	0.6592232679441663	positive_null
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CD74	mean_log_norm	4.0	17.0	0.2885694542249013	0.09574407351016496	0.19282538071473637	2.007657487695083	3.675513490085562	0.01788278548968728	0.10729671293812368	trend_positive
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CD74	detection_fraction	4.0	17.0	0.24093351185260875	0.0853473525297789	0.15558615932282985	2.1441734480562094	4.74201401256353	0.0036947444517390652	0.044336933420868786	fdr10_positive
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CIITA	mean_log_norm	4.0	17.0	0.004503859076692716	0.0022651256673671713	0.002238733409325545	0.3634043719503726	0.5993599127966838	0.5811557474689368	0.9054138037084721	positive_null
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CIITA	detection_fraction	4.0	17.0	0.004649641115120752	0.0024124977093641195	0.0022371434057566323	0.3398758985412878	0.6801393556280935	0.5272142451942758	0.9054138037084721	positive_null
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	GSK3A	mean_log_norm	4.0	17.0	0.21148460975638875	0.2709246397694209	-0.059440030013032136	-0.4615322872085703	-1.2919399473621394	0.2265891468617047	0.9054138037084721	null_or_negative
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	GSK3A	detection_fraction	4.0	17.0	0.21189622162728822	0.23469400944668858	-0.022797787819400367	-0.16641228946494743	-0.362857102526545	0.7301395885612414	0.9054138037084721	null_or_negative
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	GSK3B	mean_log_norm	4.0	17.0	0.2710860686348158	0.3255677228497434	-0.054481654214927566	-0.4189393198939245	-0.7720721741320526	0.47905409964183737	0.9054138037084721	null_or_negative
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	GSK3B	detection_fraction	4.0	17.0	0.2728065285164566	0.2956336546381527	-0.02282712612169613	-0.14634947734689374	-0.22972967083782475	0.8299626533994328	0.9054138037084721	null_or_negative
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	MED16	mean_log_norm	4.0	17.0	0.09369003490031337	0.08367848379578594	0.010011551104527436	0.12847182794665865	0.26497063256135295	0.8014036858278504	0.9054138037084721	positive_null
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	MED16	detection_fraction	4.0	17.0	0.11570050118749506	0.08431067926444452	0.03138982192305054	0.3651374383492507	0.5478048939964417	0.6148735365384969	0.9054138037084721	positive_null
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	RFX5	mean_log_norm	4.0	17.0	0.041120379838127843	0.04164226212378156	-0.0005218822856537172	-0.013895579181669079	-0.03851405519687406	0.9700886256039936	0.9700886256039936	null_or_negative
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	RFX5	detection_fraction	4.0	17.0	0.04957899147118582	0.04372448696128577	0.005854504509900049	0.12935947029612893	0.2555186157271115	0.808867624466016	0.9054138037084721	positive_null
GSE111972_MS_WM_microglia	MS	white matter microglia	ms_anchor	GSK3B	bulk_log2_expression			9.207539620572836	9.339524279028852	-0.1319846584560178	-0.3114398770882914	-0.7307983294226105	0.4753109636188744	0.925497453503607	null_or_negative
GSE111972_MS_WM_microglia	MS	white matter microglia	ms_anchor	GSK3A	bulk_log2_expression			9.106159921645869	9.180087614579396	-0.0739276929335304	-0.1814969183727692	-0.4267101365794062	0.6750518239195644	0.959926367968816	null_or_negative
GSE111972_MS_WM_microglia	MS	white matter microglia	ms_anchor	MED16	bulk_log2_expression			8.568131486977869	8.628282305534219	-0.0601508185563499	-0.0932958020558732	-0.2254185944444684	0.8241295054203107	0.9761732664217524	null_or_negative
GSE111972_MS_WM_microglia	MS	white matter microglia	ms_anchor	CIITA	bulk_log2_expression			11.971245526809517	12.130474562861956	-0.1592290360524426	-0.2416836429688429	-0.5709471098103927	0.5752493711426078	0.944231150833099	null_or_negative
GSE111972_MS_WM_microglia	MS	white matter microglia	ms_anchor	RFX5	bulk_log2_expression			10.52554752440773	10.521217289263385	0.0043302351443461	0.0112453973210766	0.0270701487790876	0.9786885809467264	0.9982687727683835	positive_null
GSE111972_MS_WM_microglia	MS	white matter microglia	ms_anchor	CD74	bulk_log2_expression			16.914341471134943	16.65895076923426	0.2553907019006836	0.5415320486815584	1.2765617875849604	0.2187160729350419	0.8993702893651148	positive_null
