truth	scenario	severity	replicate	seed	n	auc	hedges_g	receptor_auc	primary_pass	existing_guard_flag	calibrated_q10_guard_flag	calibrated_q20_guard_flag	existing_guarded_acceptable_pass	calibrated_q10_acceptable_pass	calibrated_q20_acceptable_pass
synthetic_null	batch_only	0.0	5	45450	60	0.35444444444444445	-0.4129761713806261	0.3977777777777778	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	6	45451	60	0.5533333333333333	0.2165256302292426	0.5844444444444444	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	7	45452	60	0.5144444444444445	-0.03874382733928763	0.5755555555555556	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	8	45453	60	0.6677777777777778	0.5046558330042791	0.6244444444444445	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	9	45454	60	0.5055555555555555	-0.07284253400261757	0.49	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	10	45455	60	0.5533333333333333	0.2585036805664984	0.48777777777777775	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	11	45456	60	0.4777777777777778	-0.02965661720309225	0.5433333333333333	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	12	45457	60	0.5033333333333333	-0.05460357646871204	0.5611111111111111	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	13	45458	60	0.6055555555555555	0.39655824981990506	0.6066666666666667	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	14	45459	60	0.5944444444444444	0.3600720491805625	0.5011111111111111	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	15	45460	60	0.5022222222222222	0.09568909935061147	0.5633333333333334	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	16	45461	60	0.4477777777777778	-0.2075019078680404	0.4922222222222222	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	17	45462	60	0.4588888888888889	-0.14081112866451573	0.47888888888888886	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	18	45463	60	0.5422222222222223	0.19644885970680165	0.4411111111111111	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	19	45464	60	0.5122222222222222	0.05645522888415525	0.5533333333333333	False	True	False	True	False	False	False
synthetic_null	batch_only	0.0	20	45465	60	0.40444444444444444	-0.4271790380721613	0.44	False	True	False	True	False	False	False
synthetic_null	batch_only	0.0	21	45466	60	0.5588888888888889	0.10852490607797625	0.5133333333333333	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	22	45467	60	0.5111111111111111	0.06173468580663726	0.4777777777777778	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	23	45468	60	0.4888888888888889	-0.059740511407924794	0.4822222222222222	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	24	45469	60	0.5444444444444444	0.1387445327283879	0.5177777777777778	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	25	45470	60	0.48444444444444446	-0.0954472485116884	0.43444444444444447	False	True	False	True	False	False	False
synthetic_null	batch_only	0.0	26	45471	60	0.4666666666666667	-0.16084584272808886	0.38666666666666666	False	True	False	False	False	False	False
synthetic_null	batch_only	0.0	27	45472	60	0.38333333333333336	-0.34867888196647423	0.46	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	28	45473	60	0.35444444444444445	-0.5065842542725073	0.43666666666666665	False	False	False	False	False	False	False
synthetic_null	batch_only	0.0	29	45474	60	0.44666666666666666	-0.3085833960668086	0.6033333333333334	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	0	45525	60	0.46444444444444444	-0.11353745704302341	0.4166666666666667	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	1	45526	60	0.4388888888888889	-0.14199503188232399	0.4533333333333333	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	2	45527	60	0.5911111111111111	0.338123476651729	0.42	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	3	45528	60	0.51	-0.04946164000277676	0.49666666666666665	False	False	False	False	False	False	False
synthetic_null	batch_only	0.25	4	45529	60	0.5477777777777778	0.022024745182517614	0.6777777777777778	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	5	45530	60	0.43777777777777777	-0.2021556586834715	0.56	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	6	45531	60	0.5266666666666666	0.06261892418109324	0.5388888888888889	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	7	45532	60	0.48333333333333334	-0.015815131515724206	0.7511111111111111	False	False	False	False	False	False	False
synthetic_null	batch_only	0.25	8	45533	60	0.5211111111111111	-0.033657884938658345	0.49777777777777776	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	9	45534	60	0.43444444444444447	-0.17634936582490263	0.4533333333333333	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	10	45535	60	0.40555555555555556	-0.1882440261434648	0.5611111111111111	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	11	45536	60	0.3888888888888889	-0.5647366464682472	0.4411111111111111	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	12	45537	60	0.51	-0.023150368101871543	0.4777777777777778	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	13	45538	60	0.39666666666666667	-0.3501834053200669	0.45555555555555555	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	14	45539	60	0.5077777777777778	0.03983577821033603	0.44	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	15	45540	60	0.43777777777777777	-0.2521998862262981	0.57	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	16	45541	60	0.5588888888888889	0.275435625356848	0.4444444444444444	False	False	False	False	False	False	False
synthetic_null	batch_only	0.25	17	45542	60	0.5533333333333333	0.16545985326135906	0.4166666666666667	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	18	45543	60	0.5	0.012993057761684459	0.5688888888888889	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	19	45544	60	0.5311111111111111	0.11364006636795038	0.46444444444444444	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	20	45545	60	0.46	-0.09371521502668043	0.5366666666666666	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	21	45546	60	0.4166666666666667	-0.26534380143819153	0.33555555555555555	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	22	45547	60	0.5577777777777778	0.2988054939837784	0.5922222222222222	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	23	45548	60	0.5833333333333334	0.13685118485623782	0.5166666666666667	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	24	45549	60	0.5833333333333334	0.27995975666936973	0.5288888888888889	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	25	45550	60	0.4311111111111111	-0.23049122732845714	0.6233333333333333	False	True	False	False	False	False	False
synthetic_null	batch_only	0.25	26	45551	60	0.4588888888888889	-0.18620079564338549	0.52	False	False	False	False	False	False	False
synthetic_null	batch_only	0.25	27	45552	60	0.5866666666666667	0.27649630422533344	0.4266666666666667	False	True	False	True	False	False	False
synthetic_null	batch_only	0.25	28	45553	60	0.6288888888888889	0.3247122397018065	0.4588888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	0.25	29	45554	60	0.47555555555555556	-0.1847325655488325	0.5833333333333334	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	0	45605	60	0.5188888888888888	0.08763238704814047	0.41	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	1	45606	60	0.5144444444444445	0.11164711464834975	0.5722222222222222	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	2	45607	60	0.6288888888888889	0.5813867540446795	0.59	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	3	45608	60	0.5111111111111111	-0.012399601694710084	0.5433333333333333	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	4	45609	60	0.4288888888888889	-0.2089679775934281	0.6322222222222222	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	5	45610	60	0.39	-0.35792770358834397	0.5055555555555555	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	6	45611	60	0.45222222222222225	-0.1653583841243191	0.47444444444444445	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	7	45612	60	0.5666666666666667	0.14607157850517147	0.35444444444444445	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	8	45613	60	0.5777777777777777	0.223035920626887	0.37333333333333335	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	9	45614	60	0.4266666666666667	-0.24913666840371126	0.5455555555555556	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	10	45615	60	0.5377777777777778	0.17766762727543667	0.5111111111111111	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	11	45616	60	0.6277777777777778	0.40310548999303153	0.44333333333333336	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	12	45617	60	0.6133333333333333	0.27773583205965957	0.4488888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	13	45618	60	0.62	0.35635706619402	0.6133333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	14	45619	60	0.5966666666666667	0.25694485716814724	0.31333333333333335	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	15	45620	60	0.5788888888888889	0.2878610806066629	0.59	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	16	45621	60	0.4111111111111111	-0.20923515541766327	0.4477777777777778	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	17	45622	60	0.54	0.220822066962745	0.4855555555555556	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	18	45623	60	0.5311111111111111	0.01801402684166187	0.5	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	19	45624	60	0.5344444444444445	0.10196177751386473	0.5444444444444444	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	20	45625	60	0.5533333333333333	0.1824663350899928	0.6133333333333333	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	21	45626	60	0.4855555555555556	-0.05149980378436559	0.48777777777777775	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	22	45627	60	0.43	-0.2856437723254005	0.5433333333333333	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	23	45628	60	0.4411111111111111	-0.2263732691782009	0.5433333333333333	False	True	False	False	False	False	False
synthetic_null	batch_only	0.5	24	45629	60	0.5855555555555556	0.2573795145425132	0.5488888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	25	45630	60	0.5777777777777777	0.274414177356337	0.5377777777777778	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	26	45631	60	0.45444444444444443	-0.1545159065799976	0.6688888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	27	45632	60	0.51	0.10737123063769764	0.5166666666666667	False	True	True	True	False	False	False
synthetic_null	batch_only	0.5	28	45633	60	0.6177777777777778	0.42251382019697287	0.4988888888888889	False	True	False	True	False	False	False
synthetic_null	batch_only	0.5	29	45634	60	0.41444444444444445	-0.2447924967173375	0.3655555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	0	45685	60	0.5022222222222222	-0.020081498870979944	0.6166666666666667	False	True	False	True	False	False	False
synthetic_null	batch_only	0.75	1	45686	60	0.6722222222222223	0.670667613265526	0.41444444444444445	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	2	45687	60	0.4288888888888889	-0.2788830547258675	0.6866666666666666	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	3	45688	60	0.4922222222222222	-0.005510241206071602	0.5488888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	4	45689	60	0.59	0.3004730639622958	0.5666666666666667	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	5	45690	60	0.38333333333333336	-0.3834453238100734	0.5811111111111111	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	6	45691	60	0.6377777777777778	0.4333911565097709	0.5766666666666667	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	7	45692	60	0.6022222222222222	0.4275085239021553	0.43333333333333335	False	True	False	True	False	False	False
synthetic_null	batch_only	0.75	8	45693	60	0.7077777777777777	0.7924296966682686	0.5844444444444444	True	True	True	True	False	False	False
synthetic_null	batch_only	0.75	9	45694	60	0.5366666666666666	0.046384835457964034	0.52	False	True	False	False	False	False	False
synthetic_null	batch_only	0.75	10	45695	60	0.5377777777777778	0.08706074341181347	0.5722222222222222	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	11	45696	60	0.6677777777777778	0.5919685270783439	0.5466666666666666	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	12	45697	60	0.5166666666666667	0.08805993456302239	0.5155555555555555	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	13	45698	60	0.6055555555555555	0.4170323887065121	0.5033333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	14	45699	60	0.5111111111111111	0.11623331385117462	0.41444444444444445	False	True	False	True	False	False	False
synthetic_null	batch_only	0.75	15	45700	60	0.5166666666666667	0.16060291311042021	0.41555555555555557	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	16	45701	60	0.66	0.5951164414169127	0.3844444444444444	False	True	False	True	False	False	False
synthetic_null	batch_only	0.75	17	45702	60	0.5688888888888889	0.27629967790789806	0.6655555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	18	45703	60	0.6788888888888889	0.5788092349811131	0.5288888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	19	45704	60	0.64	0.43474566559342576	0.5433333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	20	45705	60	0.5788888888888889	0.2962074481726159	0.44333333333333336	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	21	45706	60	0.5377777777777778	0.15138209200992514	0.6333333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	22	45707	60	0.5488888888888889	0.10814806061233974	0.5477777777777778	False	True	False	True	False	False	False
synthetic_null	batch_only	0.75	23	45708	60	0.5188888888888888	0.17033296918972185	0.5166666666666667	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	24	45709	60	0.5355555555555556	0.07617681329570901	0.5422222222222223	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	25	45710	60	0.49666666666666665	0.15580568281014365	0.6	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	26	45711	60	0.5311111111111111	0.15929096475737886	0.4777777777777778	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	27	45712	60	0.40444444444444444	-0.32299457837522033	0.5544444444444444	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	28	45713	60	0.5788888888888889	0.3162611279450952	0.5122222222222222	False	True	True	True	False	False	False
synthetic_null	batch_only	0.75	29	45714	60	0.6855555555555556	0.6553346501090582	0.61	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	0	45765	60	0.6333333333333333	0.42276712430682056	0.5133333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	1	45766	60	0.6722222222222223	0.6279338392901792	0.5	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	2	45767	60	0.4	-0.3287012307581756	0.3611111111111111	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	3	45768	60	0.5711111111111111	0.29779241287204655	0.4855555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	4	45769	60	0.6655555555555556	0.5555272851051624	0.5177777777777778	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	5	45770	60	0.66	0.5644274349078152	0.4722222222222222	False	True	False	True	False	False	False
synthetic_null	batch_only	1.0	6	45771	60	0.5366666666666666	0.1227833740455662	0.5788888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	7	45772	60	0.5922222222222222	0.3515988450012129	0.5155555555555555	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	8	45773	60	0.6477777777777778	0.521283738568939	0.4622222222222222	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	9	45774	60	0.5022222222222222	-0.0022190156130908337	0.5711111111111111	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	10	45775	60	0.7222222222222222	0.7626947525717188	0.47555555555555556	True	True	True	True	False	False	False
synthetic_null	batch_only	1.0	11	45776	60	0.5511111111111111	0.15265891058943223	0.3655555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	12	45777	60	0.6888888888888889	0.7194852837371581	0.5755555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	13	45778	60	0.6488888888888888	0.5532180571419251	0.6288888888888889	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	14	45779	60	0.7066666666666667	0.733605024553222	0.4222222222222222	True	True	True	True	False	False	False
synthetic_null	batch_only	1.0	15	45780	60	0.4533333333333333	-0.23882424916761955	0.4766666666666667	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	16	45781	60	0.71	0.8094526258603973	0.37	True	True	True	True	False	False	False
synthetic_null	batch_only	1.0	17	45782	60	0.5622222222222222	0.16759111003761148	0.4922222222222222	False	True	False	True	False	False	False
synthetic_null	batch_only	1.0	18	45783	60	0.6055555555555555	0.30428293899836195	0.4811111111111111	False	True	False	True	False	False	False
synthetic_null	batch_only	1.0	19	45784	60	0.6788888888888889	0.6018913446930014	0.4955555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	20	45785	60	0.5488888888888889	0.141049237997108	0.5433333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	21	45786	60	0.5833333333333334	0.2197095275175987	0.5633333333333334	False	True	False	True	False	False	False
synthetic_null	batch_only	1.0	22	45787	60	0.4222222222222222	-0.21840720632491395	0.5544444444444444	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	23	45788	60	0.5888888888888889	0.3400240790901337	0.47555555555555556	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	24	45789	60	0.5533333333333333	0.2571438070051441	0.5411111111111111	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	25	45790	60	0.5066666666666667	0.038885032532453345	0.3011111111111111	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	26	45791	60	0.6922222222222222	0.7375917198746046	0.5188888888888888	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	27	45792	60	0.6188888888888889	0.3477247598416295	0.5566666666666666	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	28	45793	60	0.6088888888888889	0.28552565355932596	0.6333333333333333	False	True	True	True	False	False	False
synthetic_null	batch_only	1.0	29	45794	60	0.5166666666666667	0.06277899266233852	0.4722222222222222	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.0	0	45845	60	0.5588888888888889	0.2665713789220446	0.4488888888888889	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	1	45846	60	0.4688888888888889	-0.044626216447656596	0.5833333333333334	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	2	45847	60	0.3388888888888889	-0.5491543979557784	0.6266666666666667	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	3	45848	60	0.49666666666666665	0.017657746036506213	0.5577777777777778	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	4	45849	60	0.4677777777777778	-0.015923791940960014	0.34	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	5	45850	60	0.45444444444444443	-0.11864045889447669	0.52	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	6	45851	60	0.4622222222222222	-0.039697383246920806	0.58	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	7	45852	60	0.42333333333333334	-0.21769575722798037	0.4111111111111111	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	8	45853	60	0.4577777777777778	-0.03651361837335419	0.5455555555555556	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	9	45854	60	0.49777777777777776	-0.04694929468610643	0.40555555555555556	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	10	45855	60	0.5088888888888888	0.044215252146272505	0.5255555555555556	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	11	45856	60	0.42333333333333334	-0.14493128545597808	0.54	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	12	45857	60	0.43333333333333335	-0.2246958677270896	0.43555555555555553	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	13	45858	60	0.41444444444444445	-0.2887547606003791	0.5911111111111111	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.0	14	45859	60	0.4577777777777778	-0.08581965028537872	0.5688888888888889	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	15	45860	60	0.5533333333333333	0.24693659839186588	0.5988888888888889	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.0	16	45861	60	0.5966666666666667	0.28147820692590286	0.4622222222222222	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	17	45862	60	0.45	-0.14202707137593035	0.5933333333333334	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	18	45863	60	0.46555555555555556	-0.1999502539627324	0.5033333333333333	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	19	45864	60	0.4388888888888889	-0.13915065639875782	0.43222222222222223	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	20	45865	60	0.5888888888888889	0.3025377510724795	0.35888888888888887	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	21	45866	60	0.4711111111111111	-0.22093475312012897	0.5444444444444444	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	22	45867	60	0.5111111111111111	0.03177298808875082	0.57	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.0	23	45868	60	0.5188888888888888	0.1571678146434271	0.6133333333333333	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	24	45869	60	0.5944444444444444	0.2606788300687119	0.5277777777777778	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	25	45870	60	0.5244444444444445	0.03666142205349192	0.44555555555555554	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	26	45871	60	0.55	0.13295292894761812	0.4633333333333333	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	27	45872	60	0.4822222222222222	-0.10079897686560636	0.5744444444444444	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	28	45873	60	0.6355555555555555	0.4580969488215638	0.49444444444444446	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.0	29	45874	60	0.4633333333333333	-0.1793417806552545	0.43555555555555553	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	0	45925	60	0.6611111111111111	0.5231352821598718	0.5611111111111111	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	1	45926	60	0.42333333333333334	-0.3060630596804795	0.6	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	2	45927	60	0.5688888888888889	0.2311021224927779	0.5244444444444445	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	3	45928	60	0.4	-0.28822664459188696	0.5888888888888889	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	4	45929	60	0.54	0.09331596072214342	0.4888888888888889	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	5	45930	60	0.47555555555555556	-0.09953430767028536	0.5666666666666667	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	6	45931	60	0.5877777777777777	0.3316201082488932	0.4477777777777778	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	7	45932	60	0.5344444444444445	0.09303641530591208	0.5944444444444444	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	8	45933	60	0.6633333333333333	0.44314109091900783	0.3888888888888889	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.25	9	45934	60	0.6733333333333333	0.6064627802392615	0.43444444444444447	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	10	45935	60	0.44222222222222224	-0.14678784832147534	0.5033333333333333	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	11	45936	60	0.49	-0.02270885728574643	0.5811111111111111	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	12	45937	60	0.48	-0.05785341623035481	0.4688888888888889	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.25	13	45938	60	0.5044444444444445	-0.005662512076778984	0.40444444444444444	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	14	45939	60	0.6311111111111111	0.3103814113003788	0.6444444444444445	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.25	15	45940	60	0.5088888888888888	0.006365585376999034	0.6088888888888889	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.25	16	45941	60	0.46	-0.04111541364158087	0.45555555555555555	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	17	45942	60	0.49333333333333335	-0.08957742845609386	0.6466666666666666	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	18	45943	60	0.5911111111111111	0.3922550452139803	0.49777777777777776	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	19	45944	60	0.45111111111111113	-0.17918900803788204	0.48	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	20	45945	60	0.48333333333333334	-0.09181998105454318	0.44222222222222224	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	21	45946	60	0.5288888888888889	0.020405776901296715	0.43555555555555553	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.25	22	45947	60	0.6533333333333333	0.6007404766945738	0.5666666666666667	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	23	45948	60	0.43555555555555553	-0.2848976732499057	0.5422222222222223	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	24	45949	60	0.4444444444444444	-0.18376372632399576	0.4488888888888889	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	25	45950	60	0.5233333333333333	0.09980924996784754	0.4988888888888889	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	26	45951	60	0.5222222222222223	0.03157869095196211	0.4822222222222222	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	27	45952	60	0.5811111111111111	0.18854895442966843	0.5211111111111111	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	28	45953	60	0.5744444444444444	0.23652893653238938	0.4866666666666667	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.25	29	45954	60	0.3488888888888889	-0.49358771313694055	0.4766666666666667	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	0	46005	60	0.5122222222222222	0.18301431011340474	0.6811111111111111	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	1	46006	60	0.44222222222222224	-0.13910197233918495	0.5277777777777778	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	2	46007	60	0.6411111111111111	0.49136960391150813	0.3977777777777778	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	3	46008	60	0.5166666666666667	0.11678861672907861	0.5833333333333334	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	4	46009	60	0.6033333333333334	0.3372252973851514	0.5144444444444445	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	5	46010	60	0.6033333333333334	0.33828550891132186	0.4888888888888889	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	6	46011	60	0.4911111111111111	-0.059535857916408204	0.47444444444444445	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	7	46012	60	0.5022222222222222	0.03417248360794806	0.5533333333333333	False	True	True	True	False	False	False
